	chr11:62796075-62796224	chr11:62796225-62796374	chr11:62796375-62796524	chr11:62796525-62796674	chr11:62796675-62796824	chr11:62796825-62796974	chr11:62796975-62797124	chr11:62797125-62797274	chr11:62797275-62797424	chr11:62797425-62797574	chr11:62797575-62797724	chr11:62797725-62797874	chr11:62797875-62798024	chr11:62798025-62798174	chr11:62798175-62798324	chr11:62798325-62798474	chr11:62798475-62798624	chr11:62798625-62798774	chr11:62798775-62798924	chr11:62798925-62799074	chr11:62799075-62799224	chr11:62799225-62799374	chr11:62799375-62799524	chr11:62799525-62799674	chr11:62799675-62799824	chr11:62799825-62799974	chr11:62799975-62800124	chr11:62800125-62800274	chr11:62800275-62800424	chr11:62800425-62800574	chr11:62800575-62800724	chr11:62800725-62800874	chr11:62800875-62801024	chr11:62801025-62801174	chr11:62801175-62801324	chr11:62801325-62801474	chr11:62801475-62801624	chr11:62801625-62801774	chr11:62801775-62801924	chr11:62801925-62802074	chr11:62802075-62802224	chr11:62802225-62802374	chr11:62802375-62802524	chr11:62802525-62802674	chr11:62802675-62802824	chr11:62802825-62802877	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.24f592c8-8c69-4c91-ba18-ad0c533ddaf8.fc.signal	1.17811	2.33899	3.58196	1.35861	2.37831	0.675581	0.41645	0.340005	0.580816	2.07294	0.237613	0.739338	1.90638	0	0.116279	0.56638	1.08857	3.19699	1.28835	3.11386	3.15395	0.821355	0.675097	1.1969	0.931335	3.70951	2.62592	1.63287	2.84551	0.819062	1.50079	0.329841	2.88084	2.87552	1.39094	3.30535	2.68629	2.28973	1.71486	1.07179	1.0432	0.866978	0.517861	1.0954	0.940734	0.53794	0.353425
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.1f07a69f-5385-434d-9868-2041e2fec782.fc.signal	0.9622	0.201816	0.0270166	0.407141	0.817336	0.812246	0.115259	0.261156	0.395234	0.314156	0.121731	0.413692	0.967492	0.341343	0.0970601	0.144766	0.179397	0.381977	0.518868	0.311409	0.166819	0.629588	1.33908	1.26976	0.292598	0.980403	0.627112	0.486962	0.309035	0.104727	0.413181	0.295708	1.04363	0.504465	0.490548	0.702186	0.460418	0.469445	0.390688	0.23114	0.51104	0.417106	0.6318	0.289119	0.208776	0.372171	0.112412
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.b7155ae3-84c0-47e8-9535-8c807cc3903c.fc.signal	0	0	0	0	0	0	0	0	0	0	0.0247461	0.709058	1.2038	0.518454	0	0	0	0	0	0	0	0	0	0	0	0	0	0.500254	0	0	0	0	0	0	0	0.407569	0.0343733	0	0	0	0	0	0	0	0	0	0.669118
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.9d84f1f6-2f6a-416c-bcef-ff170f289a63.fc.signal	0.0737684	0.24809	0.0258149	0.526793	0.466935	0.429504	0.257523	0.493588	0.23432	0.71529	0.325433	1.21474	1.00144	0.531004	0	0	0.328573	1.06019	0.783802	0.239081	0.146042	0.486553	0.585052	0.459989	0.44818	0.646023	0.867467	0.455666	0.356261	0.612556	0	0	0.561871	0.394037	0.494978	0.694858	1.01422	0.312803	0.371831	0.241686	0.122113	0	0	0.0845951	0.315818	0.25304	0.227273
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000053.3.8efd4d25-0ff3-467d-8be9-cd2a58761d99.fc.signal	0.0729064	0.169501	0.526	0.4593	0.03062	0	0.059455	0.29301	0.0069	0	0	0.117557	0.27848	0.128184	0.427349	0.0364828	0.382856	0.463381	0	0	0	0.768554	0.633828	0.83132	0.529724	0.211278	0	0.0252984	1.42848	0.896019	0.242869	0.892389	0.891087	0.832856	0.298478	0.339003	0.657689	0.682821	0.313165	0.3629	0.179621	0.256056	0.0597057	0.520776	0.396354	0.395401	0.536404
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.43f1c761-68ab-4b08-9b03-abbbc17d64b6.fc.signal	0.560216	0.542385	0.258953	0.10908	0.294803	0.632112	0.469184	0.298058	0.353842	0.180953	0.153243	0.476294	0.660739	0.573394	0.42983	0.227273	0.415041	0.505882	0.512403	0.231604	0.442942	0.568992	0.620722	0.227581	0.322745	0.322099	0.342319	0.273272	0.465908	0.289401	0.259109	0.0894215	0.344914	0.290561	0.518332	0.689665	0.36333	0.0170675	0.324032	0.351012	0	0.17206	0.46219	0.605603	0.387474	0.114317	0.520209
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.29eb7dda-7f49-49e4-a68a-685ebc852d97.fc.signal	0	0	0	0	0	0	0.0763435	0.397943	0.449395	0.109306	0	0.280636	0.323802	0	0	0	0	0	0	0	0	0	0	0	0	0.213235	0.373093	0.182745	0.340765	0	0.210603	0.39488	0	0	0	0	0	0	0	0	0	0.235664	0.261777	0	0	0	0.396256
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.c3c561b3-1ba8-48ab-9c44-6537af372fb5.fc.signal	0	0	0.183243	0.0611008	0	0	0.366487	0.366487	0.0285291	0	0.183243	0	0	0	0.183243	0	0.337987	0	0.366487	0.183243	0.183243	0.366487	0.0977445	0	0	0.183243	0.0692449	0	0	0	0	0.366487	0.268405	0.158129	0.150667	0	0	0.183243	0.280988	0.154744	0.183243	0.215845	0.0977445	0.183243	0.0977445	0	0.520014
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.ca485291-98be-4da7-8667-33d3bd0f55ac.fc.signal	0.558937	0.158883	0.70586	0.652718	0.294015	0.763419	0.128588	0.191902	0.544052	0.64735	0.383357	0.149864	0.419979	0.17785	0	0.0606728	0.430901	0.413304	0.154732	0.431281	0.0016868	0.482219	0.697902	0.612195	0.472197	0.473866	1.0193	1.02891	0.874662	0.375514	0.240474	0.257434	0.0767088	0.57829	0.695101	0.307113	0.00159387	0.00809233	0.240788	0.285307	0.773278	0.063192	0.145145	0.327848	0.6227	0.27729	0.217391
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.4a1ca7c4-2f79-45be-831a-730c86435275.fc.signal	1.11431	0.295659	0.770918	0.907252	0	0.223698	0.439974	0	0	0.0147274	0.781952	0.292458	0.447894	0.14581	0.783791	0	0	0.781624	0.0603232	0.0856789	0.716393	0	0.523322	0.681967	0.424174	1.50488	0.626593	0.843176	0.450327	0.568331	1.51024	0.20972	0	1.41275	1.09077	0	0.0428395	1.6276	0.195915	0	0	0	0	0	0.81075	0.696989	0.440177
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000024.3.2302e24e-631b-4ec9-a235-e193b37d434c.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0.168328	0.756002	0.67557	0.234612	0.377527	0.0630532	1.17549	2.53147	0.378319	0	0	0	0.281119	0.299687	0.467319	0.33316	0.20967	0.56204	0.0227549	0	0.21551	0.444547	0	0	0	0	0	0.323889	1.00651	0.18924	0	0	0	0	0.459259
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.b9dd63b5-faa8-49f6-89a1-d994c468eb04.fc.signal	0	0.416213	0.729245	0.29677	0	0.0178062	0.546057	0	0.842766	1.01484	0.397672	0	0	0	0	0.712222	0.410331	0	0.557928	0.0059354	0.97337	0.718103	0	0.089031	0.749482	0.172127	0	0	0.403904	0	0	0	0.201804	0.362059	0.314576	0.249287	0	0.355637	0	0	0.436193	0.756746	0.0474832	0	0.059354	0.868461	0.452787
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000071.3.ad6f214b-6bc2-494d-ba70-0c0eed50632c.fc.signal	0.359431	0	0	0	0	0	0	0.544426	0	0	0	0.381001	0	1.08897	0	0.441272	0.146689	0.187617	0	0	0.544426	0	0	0	0	0	0	0	0	0	0	0.186577	0.339569	0.0154032	0.143783	0.25688	0.176215	0	0	0.114023	0.508865	0	0	0.0856018	0.377005	0.4217	0.325926
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000972.6.767f330d-c515-40cb-be8a-255001f91f74.fc.signal	0.163404	1.11642	0.0653277	0	0	0	0.0699907	1.19272	0	0	1.34225	0.766567	0.0577227	0.399957	1.02846	0	1.02385	0	0	0.273212	0.0960015	0.532581	0.346886	0	0	0.874883	0	0.81654	2.59103	3.52505	0	0	0	0	0.370952	1.82559	2.82314	2.98843	0.690559	0.75587	0.16659	0.994582	1.04916	0.875553	0.083992	0.456941	0.386617
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003821.3.eee60a22-f599-43f7-a6b7-6bb8cd9c0fb1.fc.signal	0.307432	0.22646	0.202178	0.528642	0.439995	0.124307	0.024868	0.12434	0.0592515	0.343535	0.712656	0.872559	0.386117	0.24855	0.0513757	0.12434	0.0530245	0.223708	0.253583	0.697716	0.367597	0.0540848	0	0.0851316	0.175521	0.234964	0.130047	0.128212	0.159903	0.155924	0.024868	0.234605	0.0708397	0	0	0.0274644	0.236776	0.0621447	0.0785538	0.0538102	0.318263	0.141249	0.212978	0.445849	0.601352	0.54887	0.349163
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001021.4.71944ce4-bd57-4526-b0d0-a368c7bbdce8.fc.signal	0.745033	0.0600514	0.414723	1.02893	0.786305	0.398157	0.738584	0.107165	0.0768681	0.791113	0.365826	0.0825749	0.30039	0.0774265	0.488721	0.233495	1.19434	0.717403	0.374963	0.704807	0.390045	0.51521	0.824904	0.596761	0.336817	0.541462	0.435659	0.476322	0.478771	0.125617	0.151805	0.20384	0.655121	0.773048	0.344429	0.352617	0.30018	0.0944046	0.398426	0.72281	0.461661	0.350047	0.44292	0.421625	0.399273	0.238299	0.212976
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.ba7ad3ac-45d8-4d57-96d9-67d86c9899a4.fc.signal	0.416095	0.60174	0.609759	0.749242	1.00407	0.520266	0.378058	0.0238264	0.206556	0.310713	0.232336	0.0119142	0	0.0495667	0.402799	0.417601	0.503679	0.632911	0.667036	0.537692	0.146965	0	0	0	0.197242	0.769328	0.234266	1.1915	0.90585	0.289347	0.283311	0.16912	0.522781	0.446626	0.239963	0.792942	0.425175	0.374274	1.03139	0.275901	0.645535	0.455003	0.332408	0.264956	0.367628	0.718994	0.536626
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.7dbee8a8-9cc7-46ce-85e2-59b2468157be.fc.signal	0.0035824	0.137403	0.0648073	0.00752313	0.411112	0.14522	0.139828	0.0673392	0.0909013	0.154347	0.244584	0.108131	0	0	0	0.039972	0.157548	0.457641	0.137216	0.0519057	0.146059	0.348463	0.235395	0.0990896	0.0604683	0.0777265	0	0.116763	0.0669323	0.17734	0.074292	0.1999	0.146269	0.42916	0.436106	0.0824395	0	0	0.251978	0.0812798	0.388091	0.16651	0	0	0	0	0.201131
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001246.1.335d5648-b9ca-4211-8bfb-0a3facdceb71.fc.signal	0.0750559	0	0.312122	0.173008	0	0	0	0.313394	0	0	0	0	0	0	0	0	0	0.466729	0.629399	0.521438	0.172891	0.81089	0.296884	0	0.0146192	0.260113	0.119345	0.236521	0	0.393924	0	0.290817	0.771036	0	0.151077	0.758223	0	0	0	0.0087716	0.165391	0	0	0	0.14986	0.399977	0.546039
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000225.3.6300cfe8-bf7c-4c50-b350-9885c462045f.fc.signal	0.206943	0.292931	0.0489023	0.15553	0.147771	0	0.00597067	0.203563	0.289523	0.0548801	0	0.0272341	0.240947	0.488799	0.35456	0.0223287	0	0	0	0.0111418	0.182445	0.164494	0.182522	0.12998	0.214668	0.0938723	0	0	0	0	0	0.097627	0.263261	0.051648	0	0	0	0	0	0	0.0735685	0.193125	0.0415324	0	0	0	0.195864
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.39496704-1279-499c-ac28-c72497e8030d.fc.signal	0.325486	0.560117	0.520546	0	0	0	0.031968	0.32303	0.075698	0	0	0	0	0	0	0	0	0	0.236202	0.194146	0	0	0	0.032442	0.351535	0.331712	0.0346048	0	0.27035	0.16221	0	0	0.160047	0.272513	0	0	0	0	0.201317	0.0980385	0	0	0	0	0.311096	0.321379	0.447712
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.871bc941-52a9-4d1e-aec3-c4c2ce7bd4c1.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147798	0.235154	0	0	0	0	0	0	0.208546	0.389123	0.00146153	0	0	0	0.0105232	0.27713	0.194912	0	0.448497
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000094.3.e983a570-c373-43ae-9da1-56da144b70e5.fc.signal	0	0	0	0	0	0	0	0	0.460201	0.405662	0	0	0	0	0	0	0.0709705	0.353202	0	0	0	0.235186	0.792744	0.71515	0.103913	1.39327	2.55624	1.78322	1.0855	0.508758	1.56129	1.02677	0	0	0.418202	0.548426	1.85063	1.37101	0.171239	0.19847	0	0	0	0	0	0	0.641509
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003836.3.bb5f2209-5784-4d8e-bc4f-dc5a3678ac34.fc.signal	1.46194	1.63198	1.14205	1.16876	0.898408	0.79877	0.585034	0.663882	0.843687	1.53881	1.18	1.03044	0.996111	0.43912	0.280812	0.815031	1.07495	0.729458	0.470589	1.07626	1.41113	0.641243	0.485849	1.04109	0.898954	0.647164	0.489058	0.418133	0.767599	0.796152	0.42149	0.470369	0.137972	0.145429	0.210986	0.30938	0.379658	0.514683	0.554905	0.815129	0.493163	0.634962	0.508965	0.834878	0.822147	0.602513	0.424059
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003692.4.e4c527ec-18d1-4382-887e-2c78b7a5a939.fc.signal	0.310807	0.0175407	0.00801867	0.436843	0.122783	0.180249	0.113964	0	0	0.0112881	0.548426	0.202044	0.102128	0	0.124746	0.163885	0.0524405	0.504376	0	0	0.0702242	0.100195	0	0	0	0.125734	0.0473642	0	0.128233	0.113542	0	0.0420237	0.415017	0.0856049	0.00907753	0.140568	0	0	0	0	0	0	0.127341	0.0602597	0	0.166502	0.26922
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000155.3.2e98c95e-7e9b-4407-af30-61730f99e499.fc.signal	0.842034	0.671708	0.125408	0	0	0.199367	0.395519	0	0	0	0	0	0	0	0	0	0	0.499717	1.29438	0.261669	0	0	0	0.00887013	0.320803	0.441634	0.138281	0	0	0	0.255826	0.24694	0.519183	0.475231	0.367217	0.0144139	0.0394027	0.247235	0.568188	0.3759	0.349035	0.133176	0.0282047	0.405585	0.0539599	0	0.693122
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000048.3.11a776de-361e-4edd-b4c1-1153e9a72498.fc.signal	0.50069	0.0968001	0	0	0	0	0.0300414	0.50069	0.120166	0	0	0.272174	0.211602	0	0	0.457297	0.1936	0.191263	0.552593	1.31609	0.180865	0	0	0.327117	0.32378	0	0	0.350442	0.951192	0	0.242062	0.241545	0	0.0782336	0.475903	0.320442	0.325594	0	0.316198	0.164332	0	0	0.422965	1.19818	1.18817	1.29411	0.597333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.a0cc4058-35e9-4651-8cca-631ead3cc726.fc.signal	0.064279	0.154776	0.0041944	0.163582	0.146804	0.020972	0.27683	0.0587216	0.0377496	0.288912	0	0	0.0936749	0.494939	0.0824899	0	0	0	0	0	0	0	0	0	0.282618	0.184693	0.130818	0.0326133	0	0	0	0.115724	0.215201	0	0.00279627	0.260053	0.643584	0.387023	0	0	0	0.106133	0.115184	0.00260907	0.224394	0.196922	0.409619
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.aff67f26-7ea5-4004-b6c7-42e5d6d7c336.fc.signal	0.711901	1.07266	0.353728	0.327778	0.628838	0.161213	0.106457	0.240475	1.12408	0.562658	0.27603	0.725195	0.607269	0.136398	0.25461	0.192564	1.00876	0.299094	0.353683	1.02588	0.623743	0.60895	0.473328	0.419952	0.684656	0.521129	0.466532	0.441353	0.462723	0.154215	0.167341	0.552845	1.33618	1.14781	0.570656	0.872979	1.10274	0.434986	0.4352	0.476534	0.520008	0.264726	0.118042	0.191323	0.172442	0.327222	0.484237
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001306.1.2f01b19c-2e56-45af-86c9-ded8324ddd4a.fc.signal	0.384742	0.394525	0.262713	0	0	0	0	0	0	0	0	0.407842	0.231314	0	0	0	0	0	0.161311	0.43406	0.0165368	0	0	0.203923	1.05918	0.937438	0.356102	0.286098	0.353058	0	0	0	0	0	0	0.0952822	0.839383	0.316536	0.14529	0.726872	0.115658	0	0	0	0	0	0.639901
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000013.3.153650ef-7ef6-43cd-b5dc-cf062deb8afd.fc.signal	0	0	0	0.204477	0.332048	0	0.542134	0.261465	0	0	0	0	0	0.638231	0.186164	0	0	0	0	0	0	0	0	0	0	0	0	0	0.448081	0.150747	0.126202	0.562803	0	0	0.611869	0.601499	1.24447	0.186672	0	0	0	0	0	0	0	0	0.406579
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003833.4.09140551-847e-4455-880b-7ea02a3132da.fc.signal	0.560213	0.249507	1.18155	1.25922	0.320115	0	0	0.171865	0.34699	0.14623	0	0.313955	1.02278	0.434282	0.103599	0	0.0859405	0.27306	0.50373	0.0788507	0.0517997	0.193059	0.183648	0.268403	0.363262	0.252117	0.111538	0	0.0485736	0.153965	0.0530609	0.584363	0.24538	0	0.103599	0.297752	0.0694587	0	0	0.144776	1.29689	1.28866	0.575481	0.613172	0.595477	0.637135	0.980977
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000232.3.bb312763-aab5-42d7-8f1f-61e48149dd10.fc.signal	0.609738	0.731109	0.517153	0.282724	0.252538	0.437565	0.278994	0.0985329	0.38059	0.151413	0.0458338	0.276802	0.519489	0.307991	0.00140587	0.0539548	0.260074	0.240637	0.0528271	0.0401877	0.142541	0.208861	0.133049	0.140198	0.197595	0.1906	0.108296	0.220179	0.616271	0.450023	0.144194	0.203583	0.0712641	0.203217	0.366711	0.138722	0.184698	0.313614	0.275424	0.342986	0.533684	0.250539	0.0967729	0.12714	0.242291	0.193822	0.501439
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001891.4.cefd2162-5b9f-4732-99fc-718d82bca068.fc.signal	0.357088	0.328384	0.320546	0.685511	0.0151228	0	0	0.903358	0.839994	0.378264	0	0	0	0	0.366813	0.123693	0	0.264909	0.0893297	0	0.121289	0.551381	0.632823	0	0.0988321	0.602556	0.641614	0.0765152	0.437939	1.49614	0.237486	0.0089436	1.06822	1.70805	0.79876	1.55294	0.477927	0.380227	0.409362	0.27908	0.276379	0.345175	0.265321	0.497156	0.322512	0.441986	0.0960784
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.71f94e98-332b-4fcc-9a34-c0ad4b748586.fc.signal	0.526661	0.186024	0.211914	0.522489	0.316373	0.163499	0.416931	0.478741	0.325684	0.572581	0.480713	0.482479	0.435491	0.296376	0.323844	0.373998	0.624863	0.578161	0.276186	0.0268389	0	0	0	0.0955738	0.0645126	0.174324	0.434155	0.816986	0.535676	0.217323	0.251528	0.119342	0.589547	0.305672	0.263619	0.170186	0.0386467	0.0542604	0.398252	0.147147	0.288304	0.347498	0.533663	0.280917	0.485796	0.619577	0.347798
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000101.3.728f2424-573a-4743-bf7a-a87d17545a80.fc.signal	0	0	0	0	0	0	0	0.238089	1.73941	0.0630367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.359309	0.75156	0	0	0	0.0656018	0.899328	0.11977	0	0	0	0	0	0.333682	0.312103	0	0	0.368087	0.632163	0	0.38821	0.570093
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001508.1.ed370922-25ef-47f2-a418-4e72e927a2c1.fc.signal	0	0.181874	0.428836	0	0	0.205759	0.797066	0.939376	0.576983	0.430472	0.130099	0.196067	0.51342	0.0102346	0	0.146074	1.25731	0.814716	0.125741	0.356011	0.849177	1.09156	0.0824008	0	0	0.418338	0.493072	0.696324	0.643772	0.422819	0.172182	0	0	0.195529	0.419551	0.689868	0.582815	0.0796132	0	0	0	0	0	0.502315	0.455243	0.170497	0.579971
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000235.3.ae41c415-756f-48a0-be26-8a57c412db20.fc.signal	0.421168	0.772386	0.680353	0.36421	0.122214	0.404982	0.525999	0.303331	0.244728	0.431178	0.817527	0.938827	0.421214	0.194224	0.232018	0.343604	0.757742	0.897026	0.732487	0.475858	0.24807	0.306393	0.18886	0	0.101657	0.547755	0.534084	0.397959	0.414529	0.162374	0.0572685	0.21499	0.376171	0.320504	0.609243	0.920789	0.443603	0.0554924	0.0225812	0.351944	0.657219	0.37363	0.289113	0.516953	0.554235	0.561787	0.245768
