	chr3:56000599-56000678	chr3:56000679-56000748	chr3:56000749-56000898	chr3:56000899-56000948	chr3:56000949-56001048	chr3:56001049-56001198	chr3:56001199-56001298	chr3:56001299-56001348	chr3:56001349-56001498	chr3:56001499-56001648	chr3:56001649-56001798	chr3:56001799-56001948	chr3:56001949-56002098	chr3:56002099-56002248	chr3:56002249-56002398	chr3:56002399-56002548	chr3:56002549-56002698	chr3:56002699-56002848	chr3:56002849-56002998	chr3:56002999-56003148	chr3:56003149-56003298	chr3:56003299-56003448	chr3:56003449-56003518	chr3:56003519-56003598	chr3:56003599-56003748	chr3:56003749-56003898	chr3:56003899-56004048	chr3:56004049-56004198	chr3:56004199-56004348	chr3:56004349-56004458	chr3:56004459-56004498	chr3:56004499-56004648	chr3:56004649-56004698	chr3:56004699-56004798	chr3:56004799-56004948	chr3:56004949-56005008	chr3:56005009-56005098	chr3:56005099-56005248	chr3:56005249-56005308	chr3:56005309-56005398	chr3:56005399-56005458	chr3:56005459-56005548	chr3:56005549-56005634	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.f6bea37b-7779-4621-9ed2-82fb7b23df8f.fc.signal	0	0	0.267395	0.196056	0	0	0.333208	0.70901	0.392301	0.437208	0.661707	0.422982	0.179578	0.193755	0.231561	0	0.0709844	0.364904	0.306278	0.270501	0.14751	0.179217	0.136191	0.198096	0.495136	0.0786881	0.499331	0.348858	0.399385	0.950617	0.315745	0.564623	0.730053	0.457215	0.149673	0	0	0.0957554	0.580885	0.44122	0.486515	1.07901	0.866865	0.322225
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.e95554aa-fb20-4b17-91ac-139d0399c1c8.fc.signal	0.306877	0.78508	0.822101	0.325919	0.230804	0.456451	0.432315	0.296503	0.451926	0.624586	0.586813	0.217544	0.365896	0.21804	0.673084	0.472548	0.242454	0.394309	0.297429	0.212816	0.1215	0.401219	0.396079	0.223887	0.349306	0.363656	0.481163	0.261636	0.446504	0.182893	0.120465	0.349597	0.568759	0.265984	0.124667	0.202961	0.214029	0.382323	0.485306	0.571402	0.629068	0.378452	0.275851	0.567308
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.affdcac3-6070-43fc-99e1-6c9751bbcbf6.fc.signal	0.0296275	0.570745	1.1827	0.727895	0.147291	0	0	0	0	0.190745	0.252821	0.00790067	0	0	0	0	0	0	0.110609	0.717709	0.842974	0.134306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51766	0.425197
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.982b1a46-0bf8-457b-a213-1cec9bf76346.fc.signal	0.15905	0.159938	1.06702	1.01133	0.0154232	0.0866065	1.51654	2.20729	0.716834	0.134946	0.399022	0.256606	0.43148	0.275978	0.437328	1.31993	0.0616896	0	0.283565	0.44461	0.36911	0.206095	0.203813	0.159601	0	0.108213	0.433906	0.693469	0.829519	0.35577	0	0.696441	1.3475	0.895831	0.418639	0.171903	0.218396	0	0.0615788	0.429478	0.575059	0.397522	0.672507	0.405848
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000231.3.24a1fcd8-2a4a-4091-be70-d4c06c7ee2cc.fc.signal	0.356708	1.12107	1.84407	1.37169	0.342108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.383178
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.fc38d8a2-8f66-4203-ae35-4bfe2174aadb.fc.signal	0.301434	1.05985	1.20906	0.867477	0.958352	0.577374	0.115238	0.310356	0.642856	0.445677	0.222502	0.191342	0.186435	0.250655	0.247964	0.666003	1.08969	1.03495	0.928903	0.880274	1.19007	0.769476	0.33495	0.161137	0.33495	0.161867	0.419766	1.07852	1.03162	0.360793	0.8625	1.16785	0.840698	1.14048	1.75288	1.36771	0.958327	0.360616	0.165618	0.136855	0.133565	0.323336	0.730247	0.507692
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.6e93a1e0-8828-4ce5-83f8-36249902bda2.fc.signal	0.38923	0.47477	0.332806	0.550923	0.543211	0.703242	0.0459014	0.223529	1.21181	0.472517	0	0.661227	0.761511	0.62987	0.0856282	1.09122	0.262457	0.486182	1.07467	0.466833	0.256885	0.41433	0.076947	0.217036	0.254933	0.122084	0.615281	0.453522	1.20155	0.313838	0.475297	0.541749	0	0	0.397254	0.58072	0.294635	0.722073	0.214082	0.529529	0.82883	0.580151	1.38769	0.409954
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.f19b01fb-285f-4aa3-a654-49a7198b9c00.fc.signal	1.77855	1.58497	0.83752	0.28231	0.112924	0.32748	0.56462	0.406526	0.0319951	0.372649	0.878925	0.474281	0	0	0	0	0	0.0301131	0.56462	0.686954	1.48495	0.973028	0.770303	0.28231	0.0790468	0	0	0	0	0	0	0	0.333126	0.56462	0.378295	0	0	0	0	0	0	0.338772	0.64997	0.534351
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000099.3.13cd1a6f-98d2-4646-9ca8-70d7500b92e5.fc.signal	0.541535	0.433521	0	0	0	0	0	0	0.0823025	0.413795	0	0.267042	0.342803	0	0	0	0.839835	0.418857	0.333826	0.265749	1.11241	1.00007	0.0719936	0.482952	0.275872	0	0	0.494163	0.129094	0.473422	0.465186	0.130079	0	0.0620244	0.951107	0.589042	0	0	0	0	0.312433	0.591462	0.281312	0.278788
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.c19bd00a-5c6a-4173-86bf-6f467b56a6c8.fc.signal	0.44795	0.479967	0.373611	0.125429	0.465928	0.893054	0.544322	0.273245	0.0863065	0	0	0	0.123039	0.351343	0.325359	0.228092	0.177121	0.179051	0.645065	0.298107	0.282276	0.596042	0.775401	0.518672	0.698943	1.14307	0.656752	0.354467	0.0950102	0	0.056667	0.392706	0.55464	0.367538	1.29033	1.6934	1.26834	0.713672	0.571617	0.47804	0.175897	0.203697	0.136559	0.472973
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.bb047498-09b9-4c13-b396-ee9ca79dcf59.fc.signal	1.28013	1.41082	0.661209	1.54155	0.55194	0.287765	0.61377	0.749971	0.167212	0.22045	0.122489	0	0	0	0	0.196752	0.27532	0.149866	0.164941	0	0	0.0326652	0.241366	0.415368	0.129355	0	0.0822436	0.216734	0.76314	0.607949	0.526565	0.253193	0.987534	1.03568	0.815622	0.7186	0.16176	0.504197	0.362999	0.281132	0.3593	0.426378	1.04922	0.356537
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.1c43239d-dfc1-4ee8-9404-c3dda7976cff.fc.signal	0	0	0	0.36846	0.30855	0	0	0.320322	0.461924	1.21869	0.252166	0.988423	0.861991	0.524604	0.141871	0.28132	0.531422	0.297243	0.168063	0.204104	0.0677315	0.345768	0.547598	0.399183	0.329902	0.092256	0.286228	0	0.239015	0.0804038	0	0.241789	0	0	0.369205	0.404477	0.0966191	0.262645	0.00832833	0.378626	0.813761	1.35121	0.812486	0.303448
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.094d6c13-19dd-418c-9d41-38155e730b71.fc.signal	0.482138	0.626154	0.940279	0.358609	0.0143315	0.365621	0.210192	0	0	0	0	0.136614	0.508118	0.52848	0.252574	0	0.204854	0.320522	0.427719	0	0.0433137	1.54645	0.0606671	0	0	0	0.289867	0.227263	0.199916	0	0.400162	1.15596	1.99693	1.16791	0.558342	1.05275	1.27575	0.436237	0.497175	1.7603	1.98761	0.824314	0.972473	0.904635
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.424bbc61-947c-4459-9db6-6a124654e2c1.fc.signal	1.17493	1.02667	0.527202	0.609811	0.389225	0.565195	0.519003	0.221821	0.201677	0.415839	0.10911	0.208949	0.348628	0.739152	0.208075	0.485579	0.907656	1.25393	0.737592	0.43659	0.384114	0.392774	0.147519	0	0	0.380247	0.715837	0.299784	0.728267	0.401618	0.58038	0.629241	0.348553	0.537318	0.638265	0.235551	0.205577	0.30802	0.343632	0.327616	0.614092	0.965671	1.23156	0.520295
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.a94a6b89-542c-4e29-9116-4cbe6008554d.fc.signal	0.179175	0.651755	0.701384	0.248608	0.18935	0.264652	0.328161	0.174242	0.105939	0.409312	0.470069	0.264102	0.0917583	0.648296	0.801582	0.369641	0.62317	0.60672	0.479549	0.293108	0.08631	0.787228	0.629029	0.127227	0	0.0770911	0.351298	0.321576	0.477384	0.453796	0.582056	0.959585	0.606121	0.0595969	0.20893	0.138924	0	0	0	0.34239	0.765503	0.828284	0.259701	0.346484
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000992.7.c608e076-b4cb-49e5-bf4c-ab19d04cc659.fc.signal	0.940518	0.943986	1.92257	0.195163	0.0552409	0.303892	0.170821	0.318306	0.323734	0.938128	0.94817	0.531305	0.211366	0.991127	0.36302	0	0	0.131393	0.564914	1.91547	1.15651	0.506108	0.157363	0	0	0.026704	0.126844	0.046732	0.371187	0.267647	0	0.328879	0.380611	0.230194	0.279057	0.126844	0.175801	0	0.170238	1.49104	1.31862	0.114906	0.131322	0.348214
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.5efb4e46-177f-4d3d-96a6-19f7c95acfd8.fc.signal	0.518795	0.476985	0.637495	0.382343	0.0459408	0.554435	0.317932	0	0.148728	0.322416	1.13572	0.316488	0.0914854	0.423768	0.600132	0.454311	0.401489	0.230741	0.77516	0.431161	0.387813	0.297277	0.339198	0.014222	0	0.227122	0.37477	0	0.310332	0.647817	0.5471	0.62849	0.474782	0.230805	0	0	0.200383	0.0523212	0.265281	1.03266	0.749915	0.482101	0.739538	0.366197
