	chr1:968258-968407	chr1:968408-968557	chr1:968558-968627	chr1:968628-968707	chr1:968708-968727	chr1:968728-968857	chr1:968858-969007	chr1:969008-969157	chr1:969158-969257	chr1:969258-969307	chr1:969308-969457	chr1:969458-969607	chr1:969608-969757	chr1:969758-969907	chr1:969908-969937	chr1:969938-970007	chr1:970008-970057	chr1:970058-970207	chr1:970208-970357	chr1:970358-970507	chr1:970508-970657	chr1:970658-970807	chr1:970808-970957	chr1:970958-971037	chr1:971038-971107	chr1:971108-971257	chr1:971258-971407	chr1:971408-971557	chr1:971558-971707	chr1:971708-971857	chr1:971858-972007	chr1:972008-972157	chr1:972158-972307	chr1:972308-972457	chr1:972458-972497	chr1:972498-972607	chr1:972608-972637	chr1:972638-972757	chr1:972758-972787	chr1:972788-972907	chr1:972908-973057	chr1:973058-973207	chr1:973208-973357	chr1:973358-973379	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.1a9690ca-63a1-4ea3-8dc4-24421ed40248.fc.signal	0.157854	0.162881	0.212753	0.25287	0.302857	0.368837	0.335316	0.238916	0.115712	0.0332008	0.159353	0.3466	0.1598	0.112649	0.116562	0.11361	0.0314382	0.0399741	0.185194	0.25441	0.201686	0.140356	0.131092	0.128969	0.219763	0.135344	0.182913	0.269702	0.237634	0.123757	0.201458	0.228793	0.17119	0.180122	0.263445	0.206189	0.21397	0.142895	0.0587263	0.0460513	0.105991	0.19915	0.159517	0.168168	0.370833
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.00528f90-1767-43ef-bb37-a22f6e9f4039.fc.signal	0.550862	0.667973	0.416184	0.302082	0.389928	0.0802918	0.335188	0.553015	0.54503	0.596284	1.05792	1.28274	0.605647	1.64012	1.32314	0.466146	0	0.213567	0.252951	0.710131	1.56916	0.478571	0.659296	0.618405	0.644889	0.930889	0.0856036	0.00275133	0.88373	0.805936	0.389995	0.512885	0.283271	0.548392	0.485291	0.6795	0.675085	0.150725	0	0.510741	0.780458	0.030724	0	0	0.299401
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.8871bb3d-7ee4-4151-b7f6-e200809c7bd1.fc.signal	0.518487	0.710968	0.550763	0.333122	0.351371	0.212264	0.210116	0.331873	0.290236	0.338711	0.50821	0.630277	0.892069	0.201686	0	0	0	0	0.0161727	0.235937	0.323463	0.185516	0.152217	0.28541	0.163087	0	0.0618367	0.269236	0.0494693	0	0	0	0.353902	0.962856	0.467352	0.110272	0	0	0	0.0523233	0.340584	0.3853	0.259722	0.201081	0.354869
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000001.4.a034ee31-90a4-46ec-8ae3-50525e7d309a.fc.signal	0.356839	0.0245861	0	0	0	0	0	0	0	0	0	0	0	0.0558537	0.575845	0.964991	1.00926	0.945118	1.01029	1.04446	0.089653	0.028354	0.610063	0.699428	0.280585	0.22668	0.419306	0.274186	0.290294	0.250039	0.328914	0.861893	0.271043	0	0	0.153426	0.35123	0.39599	0.567882	0.494629	0.424593	0.436731	0.504447	0.36587	0.612613
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.92b83b8d-5485-446e-910e-2f148077cb85.fc.signal	0	0.179502	0.90161	0.413462	0	0.181344	0.153635	0	0	0	0.226017	0.331439	1.19308	0.703949	0.16548	0	0	0.459342	0.325059	1.19008	0.842704	0.378005	0.463312	0.377713	0.13954	0	0	0.459342	0.0141336	1.26521	1.08663	0.556276	0.380062	0.299877	0.44064	0.682267	0.479607	0.431254	0	0.145945	0.343169	0.523915	0.160202	0	0.30303
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000231.3.24a1fcd8-2a4a-4091-be70-d4c06c7ee2cc.fc.signal	0.0928337	0.215336	0.400818	0.41556	0.265106	0.124035	0.312538	0.529797	0.317613	0.284849	0.296793	0.331063	0.376153	0.408275	0.299725	0.151701	0.171155	0.229291	0.195675	0.411314	0.5756	0.480318	0.61753	0.383482	0.172712	0.0342143	0.225115	0.622041	0.453418	0.328852	0.203305	0.0738714	0.226763	0.557064	0.527999	0.398977	0.278274	0.371799	0.475111	0.367098	0.195738	0.187529	0.389103	0.506639	0.477654
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004728.1.84110ecf-3acc-4ab9-918a-d46b0401ed1e.fc.signal	0.568097	0	0	0	3.40827	0.236191	0.508023	0.258755	0	0.212431	0.765016	0.380688	0.875681	0.143111	0.178889	0.421466	0	0	0	0	0.203063	0	0	0	1.3054	0.510953	0.203063	0	0.203063	0.340635	0.203063	0.104827	0.203063	0	0.761486	0	2.03063	0	2.03063	0	0.203063	0.510953	0.203063	0	0.275253
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003715.2.f2f63871-d4ff-46d8-b566-9462262914af.fc.signal	0.532195	0	0	0	0	0.686315	0.720436	0.394635	0.285183	0	0.280264	0.381158	0.503636	0.372692	1.56548	1.09578	0.563501	0.610459	0.120005	0.764891	0.88043	0.512712	2.36936	0	0	0	0	0.224366	1.23671	0	0.662635	0.0678288	1.01636	1.13543	2.34812	1.03627	0.69853	0.639156	0	0	0.245227	1.0302	0.347717	1.56548	0.400886
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001958.3.f473421b-0068-43e9-8689-afd1d3e0454e.fc.signal	0	0	0	0	0	0	0	0	0.0485893	0.241331	0.204082	0.00208613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103295	0.28154	0.31204	0.0206463	0	0.16517	0.28154	0.376884
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004614.1.954b2eef-b887-4e5e-9bfd-a189bb44a099.fc.signal	0	0.0459099	0.0647686	0	0	0	0.0302219	0.0377817	0	0.688649	0.267331	0.215567	0	0.0176239	1.14775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22955	0.0761353	0	0	0.436538
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.e1dc7d2c-ad1c-431d-b26b-8d6d2c33cf69.fc.signal	0.120446	0.145965	0.118265	0.103801	0.11708	0.106292	0.217668	0.191584	0.160293	0.178494	0.143244	0.0956783	0.153394	0.237527	0.250412	0.24344	0.252612	0.222462	0.128089	0.0964914	0.132927	0.0852756	0.068678	0.0830735	0.117251	0.129304	0.170857	0.162069	0.16211	0.085164	0.0957939	0.289554	0.24228	0.114779	0.202796	0.233919	0.184527	0.177352	0.127095	0.0922172	0.252484	0.272382	0.16669	0.110307	0.25
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001236.5.b3e823f8-bdfb-415e-8681-ed2acdcbeb38.fc.signal	0.641192	0.946728	1.56248	1.32828	0.621506	0.387735	0.196251	0.652332	0.0524883	0.129745	0.357228	0.987223	0.405844	0.726421	0.808039	0.364162	0.023301	0.620303	1.08989	1.1914	0.740855	0.848551	0.686555	0.371486	0.966788	1.25007	0.268312	0.414261	0.0789298	1.29456	1.1255	0.509269	0.634525	0.823946	0.635505	0.261021	0.0436043	0.297022	0	0.31801	1.5268	0.284842	0.719218	1.06342	0.37678
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003716.2.79f94066-2988-40f9-a746-bdd6578c3873.fc.signal	0.191634	0.239712	0.0362867	0	0	0	0.182231	0.244001	0.322295	0.319493	0.27139	0.843118	0.403836	0	0	0.328984	0.35429	0.432187	1.04678	0.40024	0.85258	0.684637	0.355514	0.340889	0.35429	0.162973	1.19737	0.934979	0.0294477	0.760563	0.534947	0.504347	0.200445	0.255092	1.045	0.956483	0.43696	0.177145	0.141717	0.70859	0.374875	0.12566	0.264104	0.434511	0.366102
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001956.2.fe4e2c35-293c-45d0-aa4a-9678c367d2df.fc.signal	0.753283	0	0	0	0	0	0.253071	0.122624	0.390331	0.499049	0.207512	2.45067	2.21994	2.25879	0.556183	0.642194	0.557125	0.571931	1.03975	1.2437	0.56923	1.65788	2.17098	2.81281	2.03456	0.485946	0.157175	0	0	0	0.383967	0.561355	0.316676	0.525088	0.420517	0.764665	0.56069	0.728961	1.68232	1.5234	0.926139	1.12293	0.0448552	0	0.484536
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004609.2.3aca4661-f677-47cf-b2b4-9335fbd4c1a8.fc.signal	0.0466929	0.236256	0.151022	0	0.060242	0.704095	1.06401	0.39733	0.350008	0.3072	0.153051	0.690396	0.473607	0.204161	0.3614	0.32786	0.039776	0.337381	0.848228	0.278363	0	0.16272	0	0	0	0	0	0	0.18554	0.139763	0.178369	0.153075	0.515707	0.454241	0.126545	0.3614	0.132587	0	0	0.0949117	0.708479	0.6326	0.209629	0	0.368653
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001921.1.33f29835-e25b-4253-aaf6-b5aa600df80f.fc.signal	0.112561	0.175372	0.240653	0.251098	0.369761	0.459148	0.329397	0.160184	0.278789	0.347778	0.347901	0.444777	0.587776	0.323782	0.197617	0.165787	0	0.0219064	0.194214	0.046352	0.0489083	0.465673	0.59327	0.498712	0.444794	0.420433	0.241515	0.0408876	0.138976	0.251124	0.386072	0.265926	0.365965	0.639726	0.614689	0.438539	0.177207	0.394725	0.497129	0.406726	0.351723	0.13863	0.122251	0.108509	0.429907
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001888.4.30f2e2fa-2f52-48ca-a898-c1b357672427.fc.signal	0	0	0	0	0	0.563064	0	0	0.444946	1.45234	0.900584	1.07846	1.10789	0.895346	1.185	0.0541686	0	0	1.40593	0.162787	0	0	0	0	0	0.744121	0.254844	0.921521	0.636808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.373762
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.c8287f3a-ec01-4e9b-9790-466f356c7045.fc.signal	0.37451	0.271601	0.334098	0.111657	0.091895	0.0783883	0.201332	0.319003	0.309954	0.353556	0.352415	0.41178	0.0854733	0.114708	0.0957413	0	0	0.11822	0.0482869	0	0.0291387	0.12488	0.0582773	0.374474	0.757888	0.922069	0.533425	0.3487	0.0932437	0	0	0	0	0	0	0	0.170596	0.24963	0.24963	0.0613712	0.150624	0.182243	0	0	0.39459
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.4f07d906-46cb-4b49-9eca-84ffb88233a3.fc.signal	0.0955747	0.228627	0.08818	0	0	0	0	0	0	0	0	0	0.0565455	0.163498	0.127441	0.00585986	0	0.100216	0.360479	0.04326	0	0	0	0	0	0.0276383	0.3605	0.116562	0	0	0	0	0	0.175443	0.18025	0.185166	0.18025	0.13669	0	0	0	0	0	0	0.294618
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001015.4.5c0d3bc3-2483-4334-82c2-b98db24b9499.fc.signal	0.0973637	0.43234	0.184601	0.175868	0.247605	0.132557	0.421194	0.275978	0.475469	0.494824	0.738764	0.880313	1.04157	1.17125	1.10201	0.447318	0.085273	0.718605	0.735386	1.17708	1.40708	1.34517	1.31326	0.848376	0.518085	0.438887	0.0712788	0.964814	0.907565	0.826762	0.624209	0.781928	0.805047	0.48334	0.617267	0.38554	0.0133557	0.203998	0.453373	0.531696	0.204523	0.27527	0.265493	0	0.245098
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.6809abea-4899-4dd9-b04a-d68ef6203ffb.fc.signal	0.267726	0.370033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.240704	0.60176	0.545596	0.176516	0.0922699	0.769928	0.423386	0	0	0	0	0	0	0	0.907044	0.481361	0	0	0	0	0	0.561643	0.60176	0.45132	0.473385	0	0.480051	0.60176	0.292994
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004681.3.2df51237-5ee8-4df1-9b35-852de3df9810.fc.signal	0.645869	0.909715	0.817566	0.603123	0.446914	0.594301	0.571163	0.649704	0.387105	0.447989	0.46041	0.434619	0.727997	0.922923	0.632077	0.439707	0.371325	0.399708	0.25065	0.650567	0.680852	0.610068	0.395943	0.347592	0.766477	0.79048	0.239843	0.389307	0.297588	0.370431	0.400125	0.2526	0.125941	0.764729	0.963845	0.741016	0.246121	0.0598758	0.257158	0.608565	1.09507	0.870884	0.730984	0.582831	0.361905
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.52efbfdb-5e8a-4fc8-aa16-3be398d8b82d.fc.signal	0.489803	0.447238	0.159049	0.0309873	0.153696	0.347641	0.461352	0.326803	0.715556	0.0783146	1.13851	1.00508	2.18685	1.19441	1.07989	0.546186	0	0.277209	1.00553	1.05361	1.39472	1.05755	1.50893	0.801358	1.09045	0.530495	0.596426	0.88813	1.13091	0.505022	1.0241	0.739028	0.762713	0.805411	0.32082	0.418196	0.538704	0.450336	0.176205	0.425308	0.391799	0.69248	0.335835	0.6698	0.371221
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.9cc24acd-6188-40e5-bad4-b78f8ccb0b3a.fc.signal	0.28024	0.571221	0.823012	0.193118	0	0.53595	0.161464	0.627046	0.875434	0.413952	0.276554	0.789144	0.308363	0.925249	1.13852	0.651751	0.322456	0.588707	0.631636	0.927873	0.701062	0.990538	0.96503	0.349203	0.217818	1.20161	0.487437	1.07266	0.429676	0.115822	0.87387	0.842195	0.37647	0.846441	1.12798	0.912754	0.63541	0.391836	0.63541	0.937294	1.3684	0.419203	0.869044	1.06165	0.631579
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004618.1.f3b6006d-3e3a-44fa-b4a9-49a87f36ab7f.fc.signal	0.739725	0.290502	0.384693	0.51118	0.523664	0.843291	0.818135	0.0901708	0.477749	1.33336	0.949647	1.07597	1.4354	0.683666	0.491444	0.201586	0.10932	0.531929	0.445685	0.149404	0.235098	1.16457	0.153017	0.478131	0.444987	0.620471	0.286606	0.489397	0.922673	0.660488	0.0602224	0.211338	0.52461	0.241711	0.08199	0.160667	0.103247	0.499346	0.255057	0.10932	0.125111	0.61319	0.95815	0.960471	0.465116
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004617.2.88e56c75-286f-4a1a-b576-b35887e484d4.fc.signal	0	0.008457	0.243737	0.373648	0.42298	0.214727	0.02819	0.14095	0.02819	0.093027	0.123768	0.30782	0.532057	0.466709	0.524748	0.354502	0.05638	0	0	0.0216123	0.226539	0.255687	0.343108	0.243225	0.153043	0.307401	0.148505	0.2068	0.169196	0.160328	0.149605	0	0.13219	0.387711	0.28203	0.196138	0	0	0	0.0152696	0.341214	0.210543	0.0526213	0.14095	0.313988
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001914.1.8e285ede-ec5b-4f68-8356-b0089710b615.fc.signal	0.653256	1.28377	1.4802	1.08043	0.84471	0.545796	0.423194	0.270905	0.115472	0.28164	0.182848	0.468433	0.245373	0.636093	0	0	0	0.289136	0.197145	0.444557	0.253092	0.129889	0.0394296	0.28164	0.233359	0.170862	0.461748	0.205654	0.499299	0.750809	0.392341	0.441132	0.701987	0.0300416	0	0	0	0	0	0.058675	0.346084	0.504527	0.332236	0.819106	0.407895
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.e09563f2-ad32-412b-91d3-8f5c1229dde6.fc.signal	0.0930587	0.272322	0.469283	0.402826	0.249492	0.423817	0.456016	0.668086	0.924455	0.672402	0.350379	0.422752	0.89402	0.604326	0.62373	0.490074	0	0.0388099	0.576605	0.787292	0.565515	0.952238	0.979959	1.06295	0.828679	0.135835	0.126132	0.209296	0.544724	0.289517	0.200043	0.00816787	0.212068	0.430708	0.41582	0.100175	0	0	0	0.0467798	0.580666	0.417157	0.177862	0.277599	0.425727
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.6671b082-a817-48d2-abb0-2b33e6b6a3bd.fc.signal	0.294517	0.251312	0.233857	0.24803	0.24803	0.127791	0	0.0906945	0.388072	0.54008	0.548212	0.432023	0.191681	0.107475	0.111044	0.131454	0.0729928	0.174958	0.609321	0.341385	0.276106	0.457116	0.473658	0.24803	0.106284	0	0.122345	0.24803	0.0545505	0.119005	0.221562	0.0842928	0	0.150442	0.449471	0.713551	0.710931	0.401971	0.086805	0	0	0	0.0471048	0.12396	0.394495
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004608.1.7e686e4a-008d-44af-95b1-78718b51ae70.fc.signal	0.463904	0.467204	0.88073	0.189578	0.025587	0.220895	0.340778	0.0376915	0.412716	1.7042	1.09386	0.586775	0.814538	1.41989	2.14388	1.07	0.263441	0.649134	0.0929799	0.187428	0.378238	0.23417	0.413242	0.25828	0.221383	0.299601	0.266887	0.327151	0	0	0.722039	0.608092	0.0671526	0	0	0.112702	1.34304	1.99531	0.370198	0.43046	0.387393	0.218657	0.987763	0.82179	0.470588
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004606.2.9b49aaf7-72bf-4817-8334-370db5ccd844.fc.signal	0.114424	0.150683	0	0	0.151659	0.58457	0.434182	0.0489437	0.170299	0	0	0.230431	0.142165	0.198446	0.104947	0	0.085866	0.190813	0.328326	0.105129	0.101131	0.219435	0.337815	0	0.188087	0.131661	0	0	0	0	0	0	0.00381627	0.805472	1.36709	0.793818	0.305332	0.47243	0	0	0	0.219435	0.219435	0	0.340292
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.9e6f4d67-87ca-49b7-b858-47c6e7245820.fc.signal	0.411407	0.177017	0	0.095325	0.333922	0.292572	0	0.0200261	0.390436	0.72529	0.358707	0.632598	0.820635	0.0851213	0.13706	0.21641	0.155815	0.368007	0.426786	0.44683	0.923941	0.588865	1.48357	0.324765	0	0.32762	0.152976	0.301666	0.861612	1.24257	0.218601	0.308622	0.243912	0.362805	0.167918	0.0501205	0.0370233	0.232655	0.214688	0.109798	0.164933	0.361272	0.301089	0.13664	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004616.1.e6e5588b-fe96-4b91-9008-3b9e9024c855.fc.signal	0.281869	0.182532	0.277132	0.221401	0.270648	0.431872	0.510976	0.500901	0.513831	0.649539	0.479587	0.531562	0.368698	0.151441	0.217053	0.140512	0.081368	0	0	0.0426213	0.239358	0.2339	0.391197	0.877352	0.783532	0.410556	0.19367	0.288195	0.147654	0.312973	0.545374	0.297444	0.505901	0.523721	0.415428	0.230265	0.069744	0.179122	0.23235	0.150078	0	0	0	0	0.367412
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.6978f566-f375-4f8a-bc5e-29bc47e8b0fe.fc.signal	0.297172	0	0	0.078592	0.27576	0.316946	0.423599	0.778987	1.32863	1.07798	0.138358	0.508416	0.166154	0	0	0	0	0.198549	0.528063	0.295792	0	0.181796	0.999954	0.907764	1.00614	0.581075	0.630882	0.162642	0.328632	0.205388	0.772582	0.550806	0	0.440641	0.810831	0.355845	0.141957	0.464644	0.46745	0.14413	0.850814	0.84144	0	0	0.518519
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.7414bb41-cf54-40da-9950-d1fdfeffed2f.fc.signal	0.444619	0.631653	0.42302	0.264419	0.31608	0.406041	0.683786	0.521419	0.380876	0.15804	0.191755	0.628999	0.23706	0.260239	0.126432	0	0	0	0.0969312	0.325562	0.578426	0.507835	0.394046	0.0770445	0.0270926	0.15804	0.14645	0.295008	0.178058	0.1317	0.279204	0.240221	0.3951	0.221256	0.31608	0.39079	0.173844	0.247596	0.168576	0.140919	0	0.0516264	0.283777	0.198974	0.273077
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001964.2.daf2ffe6-6c5e-4ab8-9f88-8a9b4df4d380.fc.signal	0	0	0	0	0	0	0.0232301	0.369048	0.244158	0.335355	0.383205	0.0214432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.400328	0.369498	0.155463	0.0446733	0.192989	0	0	0	0	0	0	0	0.0053608	0.29127	0.26804	0.430303
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.3ed58a0f-af1e-4c53-b5bc-87b47881334c.fc.signal	1.49239	2.32778	2.51526	0.855127	0.296112	0.908481	1.56051	0.534898	0.362421	1.14309	1.97601	2.80041	1.8476	4.24859	2.58028	0.514017	0	0.293441	1.76876	3.36311	2.36471	1.68942	2.26655	0.771503	0.965218	2.36936	1.10843	2.77018	1.58925	1.08382	1.73036	1.80685	2.26969	3.07719	2.14185	0.0883837	0	0	0	0.513073	1.70555	1.19517	1.23522	1.1781	0.528
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.803d7f5d-192e-4b5b-9ea2-f9b8994e9342.fc.signal	0.185188	0.0445981	0	0	0	0	0	0.0118995	0.141778	0.13485	0.0539427	0	0	0	0	0	0	0	0	0.15259	0.218247	0.032368	0	0	0	0	0.174783	0.222871	0.0055488	0	0	0	0.13687	0.158139	0.13872	0.097104	0	0	0	0.06936	0.13872	0.105424	0.879588	0.882868	0.333799
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.53bb9a01-f358-4483-9142-27b2e32f31f6.fc.signal	0.116868	0	0	0	0	0	0	0	0.110239	0.25637	0.463175	0.640927	0.338408	0.107675	0	0	0	0.0222187	0.29568	0.109385	0	0	0	0	0	0	0	0	0	0.172622	0.55911	0.119678	0	0.374309	0.146485	0	0	0	0	0	0.257487	0.157703	0	0	0.399351
