	chr1:93267847-93267996	chr1:93267997-93268096	chr1:93268097-93268146	chr1:93268147-93268296	chr1:93268297-93268446	chr1:93268447-93268536	chr1:93268537-93268596	chr1:93268597-93268666	chr1:93268667-93268746	chr1:93268747-93268776	chr1:93268777-93268846	chr1:93268847-93268896	chr1:93268897-93268926	chr1:93268927-93268986	chr1:93268987-93269046	chr1:93269047-93269196	chr1:93269197-93269346	chr1:93269347-93269496	chr1:93269497-93269646	chr1:93269647-93269796	chr1:93269797-93269946	chr1:93269947-93270096	chr1:93270097-93270246	chr1:93270247-93270396	chr1:93270397-93270546	chr1:93270547-93270696	chr1:93270697-93270846	chr1:93270847-93270996	chr1:93270997-93271146	chr1:93271147-93271296	chr1:93271297-93271446	chr1:93271447-93271596	chr1:93271597-93271746	chr1:93271747-93271896	chr1:93271897-93272046	chr1:93272047-93272196	chr1:93272197-93272346	chr1:93272347-93272496	chr1:93272497-93272646	chr1:93272647-93272796	chr1:93272797-93272946	chr1:93272947-93273096	chr1:93273097-93273246	chr1:93273247-93273314	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.ca485291-98be-4da7-8667-33d3bd0f55ac.fc.signal	0.725607	2.03494	1.07472	0.312139	1.82025	0.284324	0	0	0	0	0	0	0	0.289953	1.16006	2.07103	0.670411	0.363359	0	0	0	0	0.015348	0.578288	0.194896	0.374489	0.110873	0	0	0	0.107045	0.304354	0	0.0170533	0.36332	0.0801507	0.107436	0.313827	0.0392227	0	1.00138	2.18706	0.035812	0.771424	0.574586
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.4a1ca7c4-2f79-45be-831a-730c86435275.fc.signal	1.6159	0.705434	0	0.181378	0.879396	0	0	0	0	0	0	0	0	0	0	0	0	0	0.139521	0.976649	0.265091	1.51375	1.56948	0.0837128	1.02346	0.223234	0.892937	0	0	0.0209282	1.06036	1.84852	0.418554	0.46042	0.65575	0	0.634822	0.479964	0.868586	2.10088	2.06969	1.75567	1.38745	3.35167	0.855769
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.b9dd63b5-faa8-49f6-89a1-d994c468eb04.fc.signal	1.08017	1.70914	0.106837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0139462	0.720525	0.347714	0.162718	0.818039	0.468299	0.176652	0.674826	0	0.20393	0.56929	0	0.173985	1.17787	0.977424	0	1.13141	0.477974	0.419485	1.37536	0.593447	1.9128	0.380945	0.243351	0	0.572238
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003821.3.eee60a22-f599-43f7-a6b7-6bb8cd9c0fb1.fc.signal	0.996039	0.54568	0.407705	0.296664	0.840237	0.731977	0.546905	0.234394	0.110352	0	0.0941431	0.325701	0.517932	0.923951	1.5185	1.30345	0.371228	0.379521	0.809601	0.970336	0.490557	0.97199	1.72026	0.919781	0.315719	0.557174	0.777995	0.777989	0.795372	0.377311	0.342594	0.191984	0.294166	0.730869	1.09487	0.651982	0.588547	0.638893	1.01924	1.65478	1.32418	0.343872	0.125996	0.460635	0.621469
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001021.4.71944ce4-bd57-4526-b0d0-a368c7bbdce8.fc.signal	3.22823	3.86178	1.9918	0.341186	0.838762	0.14285	0	0.16926	0.198521	0	0	0.171419	0.815128	2.02538	3.244	3.09607	1.84049	0.500811	0	0.131087	0.0537792	0	0.0067224	0.504452	1.10076	0.512428	0.273936	0.184866	0	0.280656	0.228561	0.368045	0.204779	0	0.196408	0.309228	0.609388	0.295367	0.611302	0.695642	0.616754	0.708842	0.124362	0.263208	0.669643
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.ba7ad3ac-45d8-4d57-96d9-67d86c9899a4.fc.signal	1.93294	1.73674	0.910652	0.352694	0.328121	0	0	0	0	0	0	0	0	0.144547	0.43364	0.346912	0.122865	1.37032	0.805091	0.453409	0.997325	0.777045	0.922588	0.787156	0.848682	0.681462	0.847834	0.660679	0.226797	0	0.120213	0.757659	0.630223	0.664163	0.6459	0.484206	0.654296	0.798063	1.17251	1.13108	0.842717	0.115638	0	0.175369	0.584906
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001246.1.335d5648-b9ca-4211-8bfb-0a3facdceb71.fc.signal	1.71481	1.03058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.879936	0.426825	0.86603	0	0.344222	0.30702	0.450866	0.690073	1.09552	0.771397	0.512795	0.27666	0.582716	0.390169	0.338194	0.257375	0.488326	0.363676	0.310686	0.266686	0.514488	1.48813	1.27182	1.86491	0.897677	0.054827	0	0.646617
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.871bc941-52a9-4d1e-aec3-c4c2ce7bd4c1.fc.signal	2.01102	2.45145	2.48398	1.53368	1.48191	0.337161	0	0	0	0	0	0.235242	0.4705	0.752719	1.6858	2.34443	0.876591	1.24203	1.96963	1.39883	2.35071	2.31306	0.784125	0	0.123873	0.492671	0.382341	0.221082	0.317165	0.865945	1.10583	1.33971	1.80656	1.01778	0.120742	0	0	0.0631775	0.313314	0.674129	0.372839	0.537702	0.509268	0.719512	0.80109
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003836.3.bb5f2209-5784-4d8e-bc4f-dc5a3678ac34.fc.signal	1.20854	0.935193	0.345949	0.288657	0.553757	0.321423	0.151507	0.09775	0.0317688	0	0	0	0	0.0635362	0.412027	0.593515	0.195493	0.160956	0.519235	0.799408	0.506225	0.470355	0.661144	0.876735	0.948142	0.557305	0.639323	1.26216	1.40217	1.16618	0.892329	0.456863	0.407009	0.805935	0.70296	1.10819	1.17948	0.4305	0.764299	0.762449	0.730467	0.325117	0.206567	0.46128	0.634656
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003692.4.e4c527ec-18d1-4382-887e-2c78b7a5a939.fc.signal	1.84479	3.07228	1.83699	0.79089	3.5164	0.413331	0	0	0	0	0	0	0	0.885258	1.67183	1.40407	0.442958	0.308496	0.748962	0.711977	0.296155	0	0	0.157948	0.213478	0.220884	0.1888	0.661361	0.408399	0.14931	0.176458	0.18043	0	0.26654	0.350451	0.294923	0.893256	0.971021	0.303611	0.551817	1.20989	0.226504	0	0.228649	0.663183
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.a0cc4058-35e9-4651-8cca-631ead3cc726.fc.signal	2.41755	0.99827	0.230692	0.437616	0.106258	0	0	0	0	0	0	0.0964712	0.20972	0.20972	0.566244	0.861254	0.0964712	0.348135	0.868241	1.09104	0.106355	0.889937	0.217504	0.303029	0.069718	0.320004	0.090628	0.326566	0.0617167	0.17212	0	0	0	0.141893	0.496712	0.102268	0.29606	0.405499	0.449503	0.835257	0.349048	0.3747	0.106258	0.286823	0.616352
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001306.1.2f01b19c-2e56-45af-86c9-ded8324ddd4a.fc.signal	1.51261	1.16419	0.91309	1.12612	0.888738	0.45654	0.045654	0	0	0	0	0	0	0	0	0	0.672642	1.85654	2.57483	1.48707	1.75646	1.99562	0.437012	0	0.741678	1.12345	1.52318	0.981481	1.49236	1.21952	0.622948	0.718102	0.759325	0.168248	0.839713	1.29807	1.4039	0.88858	0.83644	1.8105	2.45669	2.28248	1.01353	0.973514	0.691176
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000013.3.153650ef-7ef6-43cd-b5dc-cf062deb8afd.fc.signal	0.694835	0.280008	0	0	1.01632	1.24447	0	0	0	0	0	0	0	0	0	0	0.399271	1.0578	0.454768	0.463931	0.204909	0.55744	0	0	0	0	0	0	0.197043	0.684464	0	0	0.207413	0.521232	0	0	0	0	0	0	0.115983	1.15411	0.303185	0	0.51341
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003833.4.09140551-847e-4455-880b-7ea02a3132da.fc.signal	1.50873	2.09186	2.03358	1.48987	1.09095	0.400145	0.31775	0.24717	0.17659	0.0117727	0	0	0	0.0824087	0.470769	0.474083	0.162439	1.10858	1.70406	1.41807	1.03861	1.1027	1.54021	0.962104	0.713414	1.08884	1.193	0.676969	1.32431	1.29804	1.51009	1.36017	1.22981	0.43781	0.138867	0.733987	0.7979	0.395784	0.666403	1.07089	1.81241	0.981484	0.322455	0.42835	0.854478
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000232.3.bb312763-aab5-42d7-8f1f-61e48149dd10.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.339258	1.68072	1.11467	0.005816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0368347	0.354776	0.97511	0.8724	0.491879
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001891.4.cefd2162-5b9f-4732-99fc-718d82bca068.fc.signal	1.54111	1.10556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.255764	0.529884	0.185566	0.594147	0.321999	0	0.648753	1.33277	0.73824	0.458759	0.206184	0.63917	0.860817	0.572154	1.73008	0.767985	0	0.411864	0.677433	1.07152	0.628861	1.02576	1.00503	1.35043	2.15392	0	0	0.620155
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001508.1.ed370922-25ef-47f2-a418-4e72e927a2c1.fc.signal	0.878506	0.558595	0	0	0.429296	0.57495	0.07666	0	0	0	0	0	0	0	0	0	0.042163	0.590279	0.622109	0.703531	0.802107	0.805442	0.964829	0.251789	0.402955	1.14336	0.688792	0.478801	0.876263	0.671314	0.879208	2.14387	2.44667	0.229563	0.241979	0.788202	0.42163	0.517455	1.18046	1.24564	1.50626	1.0387	0.145654	0.0169103	0.612805
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001915.1.bac25e3f-fc09-41ff-86d6-c2a6c3049d47.fc.signal	0.25891	1.9042	0.395144	0	0	0	0	0	0	0	0	0	0	0	0.119238	0.497399	0.290718	1.14456	0.924302	0.472407	1.43066	1.14007	0.699538	1.08105	1.34672	0.709834	0.322513	0.776759	0.254376	1.77591	0.296444	1.12645	0.530753	0.558722	0.379293	0.352039	0.177154	0.367936	0.338413	0.806263	0.93571	0.395193	0.249835	0	0.547945
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001488.1.3b2af9eb-fdf7-488c-8635-f562c6894205.fc.signal	0.42952	2.04012	0	0	0.457065	0	0	0	0	0	0	0	0	0	0	0	0	0.414689	2.75471	0.32806	0.61803	1.09909	0.455685	0.312811	0.934754	1.11561	0.301736	1.08625	1.28931	1.17335	1.70614	1.18749	0.459951	1.27657	1.13934	0.674525	0.325032	1.04253	1.0778	1.52816	1.26914	1.37207	0	0	0.526316
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000785.3.66a43673-c091-4ff9-9f8c-cff41c7031b3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.475631	0.275097	0	0.148636	0.495168	0.682054	0.949357	0.493561	0.606868	0.935526	0.784274	2.22048	1.26453	0.962867	0.245065	0.653307	0.741649	0.551269	0.3609	0.850056	0.795366	1.28909	1.36694	0	0	0.540676	0.596364
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000775.1.58e5cc13-3837-4676-9815-86ae7a4468bc.fc.signal	0.930349	1.30562	0.836132	0.436696	0.827585	0.220244	0	0	0	0	0	0	0.071526	0.297344	1.7569	2.27554	0.530319	0.0751699	0.376323	0.47895	0.221728	0.257778	0.333722	1.2402	0.74593	0.143448	0.139357	0.386293	0.325847	0.483632	0.565584	0.667058	0.301234	0	0.151714	0.416727	1.28518	1.20687	0.490248	0.240005	0.578942	0.943649	0.00819413	0	0.561151
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.a389932f-ae32-47d4-b6e3-f5cd02b280f6.fc.signal	0.516275	0.694841	0.0583478	0	0.336194	0.365831	0	0	0	0	0	0	0	0	0	0	0	0.205531	0.184331	0.0597561	0.399601	0.1088	0	0.285058	0.56517	0.38194	0.0336453	0.0256914	0.807854	0.68633	0.246244	0.40551	0.496431	0.972217	0.866913	0.0876799	0.454069	0.593777	0.863849	0.406589	0.321797	0.334961	0.27229	0	0.608
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000346.2.45aa438b-a049-4760-931a-97ae21ce712b.fc.signal	0.79097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.323579	0.161007	0	0.473992	1.15852	1.23685	0.441976	0	0.138412	0.30923	0.296662	0.718779	0.543012	0	0.779811	0.153382	0	0	0	0.0129873	0.571659	1.48503	2.22522	0.994336	0.0833443	0.646018
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000270.2.78aaba4a-3f88-4f65-82d6-9d5fa5ceabcb.fc.signal	0.875279	0.76779	0.322472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.445542	0.508182	1.03297	0.909447	0.134531	0.536829	0.996628	1.16265	1.28578	0.874099	0.462254	0.60633	0.106078	0.227184	1.69256	0.960808	0.0922804	0	0.250811	1.95018	0.866904	0.232992	0.606671	0	0.506741	0.516979	0	0.674107
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.b8e4fc89-a1f2-4c5d-ae40-28beee956889.fc.signal	0.670918	1.6022	0.335467	0	0.456864	0.00963833	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34563	1.19406	0.113736	0	0.222669	0.166218	0.245248	0.627856	0.376626	0.257117	0.00803667	0.487431	0.821021	0.299469	0.324332	0.116846	0.632019	0.686187	0.498257	1.07637	0.64172	1.00741	0.512533	0.005398	0	0.442029
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.4878d059-ae9d-4e75-b9f6-57c37838f3e3.fc.signal	0.398163	0.913133	0.98717	0.671279	0.269829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.216202	0.351163	0.34872	0	0.121752	0.585151	1.59405	1.95143	0.45739	1.56638	1.77703	0.549529	1.60921	1.04187	0.117461	0.153911	0.176926	0.0278971	0.547025	0.774838	0.812106	0.608872	1.0596	0.49359	0.0580694	0.722222
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000059.3.b5d4a5b3-a118-48b7-a386-2e56f2330a88.fc.signal	0.697597	1.05547	0	0.172747	1.4994	1.36185	0.00858383	0	0	0	0	0	0	0	0	0	0	0.659161	0.611098	0.237528	0.601237	0.652714	0.0199336	0.195282	1.11872	0.599268	0.274065	0.38117	0.880677	1.52238	0.939428	0.0182725	0.359406	0.274014	0.408987	0.199055	0.766078	0.610701	0.530827	0.587259	1.74902	1.39846	0.309888	0.719472	0.547511
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000831.3.7977d1a9-d3db-490b-949d-c6cce43aab1c.fc.signal	2.46538	2.59433	1.3695	0.538354	1.7322	0.209943	0	0	0	0	0	0	0.0322387	0.400793	0.737015	0.956558	0.484303	0.821872	0.0799631	0.0791394	0.304884	0.0904675	0.114166	0.150085	0.245212	0.355244	0.00485333	0	0	0.00108667	0.63423	0.920479	0.447807	0.50098	0.802737	0.427084	0.540904	1.1593	1.00995	0.471192	1.33972	1.15453	0.228024	0.107087	0.555556
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000070.3.cefb7c30-c246-45e3-a1c7-f28257f723dd.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222342	0.305483	0.23372	1.30031	0.355562	0.493591	0.318215	0.349787	0	0	0	0	0	0	0	0	0.848212	1.35561	1.33383	1.4606	1.60012	0.349264	0.357365	1.14485	0.6569	0.428571
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000246.3.450afe27-076b-4841-9c2a-cbdeff10853b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105186	0.790391	0.845506	0.190354	0.05511	0	0	0	0	0.244402	0.23639	0	0	0	0	0	0	0.144235	0.30048	0.0360624	0	0	0	0	0	0	0.014028	0.449199	1.22428	1.18665	0.441026
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003811.1.d8f0d283-97b1-48be-a67c-353c0ecb4b0e.fc.signal	0.257999	0.489483	0.344802	0.189681	0.0442053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125246	0.201992	0.247204	0.584294	0.721813	0.0988592	0	0.129401	0.356123	0.154317	0.0297381	0.230316	0.429996	0.297311	0.00157093	0.0788476	0.139388	0.0715171	0.113799	0.0888721	0.367158	0.439257	0.0819808	0	0.674797
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001027.7.3e57f4b2-3eea-42bc-9983-8ecec55d5977.fc.signal	0	0	0	0.341673	3.393	0.0199809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.395622	0.353662	1.46336	0.69416	0.64325	0.677352	0.713318	0.0359656	0	0.12588	0.623404	0	0	0	0.239771	0.869169	0.770247	0.759222	0.575309	0.205834	0.367771	1.51665	0.837398
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000304.2.1637c53b-058a-418a-99ed-00ae5f9f315b.fc.signal	0	0	0	0.411002	0.262772	0	0	0	0	0	0	0	0	0	0	0	0	0	0.195641	0.842162	1.02087	1.11522	0.87045	0.246538	0	0	0	0.123084	0.899955	0.653601	0.872638	0.215607	0.496637	0.00293053	0	0.374048	0.653578	0.613469	1.64921	0.474355	1.11311	0.460673	0.144873	1.0108	0.633333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.e7144f2b-c79b-4aad-950f-07ae1b5e1dad.fc.signal	0.156922	0.0137112	0	0.257467	0.412863	0	0	0	0	0	0	0	0	0.220905	1.58799	1.46839	0.153863	1.00079	0.561567	0.394935	0.246461	0.0750242	0.217268	0	0.172756	0.0918482	0	0	0	0.184613	0.0893608	0	0	0.267846	0.238272	0.118765	0.0936065	0.32334	0.343031	0.346077	0.183209	0.272212	0.012092	0	0.575472
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.1a9690ca-63a1-4ea3-8dc4-24421ed40248.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0518233	0.2258	0.689891	0.68841	0.109556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133244	0.842382	1.69162	0.66055
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003826.4.3b07c369-960c-43eb-b4e5-3e3773e044bc.fc.signal	3.49736	3.52472	1.87779	0.508191	1.9945	1.0828	0.0749118	0	0	0	0	0.142591	0.15499	0.542246	0.805668	0.850062	0.387331	0.344966	0.77777	0.839758	0.40488	0.678135	0.530031	0.438356	0.530039	0.228274	0.508451	0.345786	0.129018	0.317279	0.0539913	0.0385513	0.245999	0.0410267	0	0.217644	0.324543	0.463099	0.316732	0.0369442	0	0.0302812	0.228529	0.684868	0.481183
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.00528f90-1767-43ef-bb37-a22f6e9f4039.fc.signal	0.281439	1.34878	1.26896	0.545059	0.782926	0.349159	0.30509	0.122036	0	0	0	0	0	0	0.183054	1.71638	0.854121	0	0	0.185088	0.195258	0.148477	0	0.457573	0.866907	0.49358	0.703172	0.0061018	0	0	0.203393	1.03607	0.271929	0	0.201249	0.919237	1.43231	0.0772895	0	1.0579	1.47381	0.734165	0.103731	0	0.613139
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.b4123c57-2590-4b34-8381-37c68bbe52bf.fc.signal	0.394864	0	0	0	0.388056	0.487907	0	0	0	0	0	0	0	0	0	0	0.200836	0.565064	0.5106	0.0851	0	0	0	0.219947	0.796716	0.557688	0.074888	0.217856	0.912918	0.156483	0.112316	0.458278	0.744613	0.0788623	0	0	0	0	0.131728	0.290076	0.20312	0.880362	0.609965	0.118156	0.550459
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.313549b4-5e36-4d5c-9816-17b9c7f898e3.fc.signal	0.481404	4.149	1.98572	0	0	0	0	0	0	0	0	0	0	0	0.973806	2.15479	1.2472	0	0.276458	0.691584	0	0.271808	0.749317	0	0.372399	1.28135	0.727413	0	0	0	0	0.647717	0.656917	0	0	0	0	0	0	0.468054	1.99983	1.54643	0	0	0.818681
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003848.5.70ecef92-a4d9-47d7-a9a6-d9def918e2ee.fc.signal	0.240105	1.02305	1.1758	0.659438	0	0	0	0	0	0.581292	0.64277	0.588882	0.40067	0.169365	0.04839	1.31781	1.19119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.471365	0.9341	0.30853	0	0	0	0	0	0	0.214252	1.31541	1.58108	1.98615	0.47619
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001486.1.52e2a31a-ed90-46ce-a625-480b75d1cd22.fc.signal	0.305659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.221603	0.915895	0.214719	0.0271673	0.6961	0.913461	0.477424	0.0963189	0	0	0.925896	0.786188	0	0.367521	0.209838	0.369728	0.226399	0	0	0.0189209	0.415078	0.129491	0	0	0	0	0	0.686099
