	chr17:34624084-34624233	chr17:34624234-34624383	chr17:34624384-34624533	chr17:34624534-34624603	chr17:34624604-34624683	chr17:34624684-34624833	chr17:34624834-34624983	chr17:34624984-34625073	chr17:34625074-34625133	chr17:34625134-34625223	chr17:34625224-34625283	chr17:34625284-34625363	chr17:34625364-34625403	chr17:34625404-34625433	chr17:34625434-34625583	chr17:34625584-34625633	chr17:34625634-34625733	chr17:34625734-34625763	chr17:34625764-34625883	chr17:34625884-34626033	chr17:34626034-34626183	chr17:34626184-34626333	chr17:34626334-34626483	chr17:34626484-34626633	chr17:34626634-34626783	chr17:34626784-34626933	chr17:34626934-34627083	chr17:34627084-34627233	chr17:34627234-34627383	chr17:34627384-34627483	chr17:34627484-34627533	chr17:34627534-34627683	chr17:34627684-34627833	chr17:34627834-34627983	chr17:34627984-34628133	chr17:34628134-34628283	chr17:34628284-34628433	chr17:34628434-34628583	chr17:34628584-34628733	chr17:34628734-34628883	chr17:34628884-34629033	chr17:34629034-34629183	chr17:34629184-34629333	chr17:34629334-34629355	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.982b1a46-0bf8-457b-a213-1cec9bf76346.fc.signal	0	0.101967	0.52086	0.363953	0.578013	0.188698	0.327679	0.724358	0.174168	0	0	0	0	0	0	0	0	0	0	0	0.198681	1.30303	0.686351	0.513473	0.162557	0	0	0.347981	0.628548	1.36238	0.837342	0.104101	0.0722475	0.48767	0.983082	1.28239	0.456707	0.0593461	0	0	0	0.185424	0.515134	0.38704	0.615385
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.fc38d8a2-8f66-4203-ae35-4bfe2174aadb.fc.signal	0.608241	0.258932	0.274152	0.328388	0.379074	0.406454	0.392171	0.263016	0.148488	0.100302	0.137126	0.264089	0.309093	0.306359	0.396108	0.49855	0.702574	0.725978	0.521261	0.291567	0.323579	0.330509	0.421664	0.423844	0.128121	0.220816	0.161626	0.442979	0.0845446	0	0	0.118554	0.196925	0.0914705	0.245582	0.469551	0.327404	0.193243	0.109653	0.0849636	0	0	0	0	0.768166
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.6e93a1e0-8828-4ce5-83f8-36249902bda2.fc.signal	0.0841608	0.260136	0.0266093	0	0.217036	0.281069	0	0.349879	0.642305	0.649213	0.539661	0.348222	0.0310748	0	0.0911526	0.41433	0.67132	0.82883	0.656122	0.386713	0.732113	0.24861	0.151931	1.14373	0.429691	0.605085	0.543074	0.618847	0.0673921	0.69619	0.67292	0.334434	0.83311	0.292535	0.613697	0.430981	0.765281	0	0	0	0	0	0.336705	0.61616	0.569767
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.f19b01fb-285f-4aa3-a654-49a7198b9c00.fc.signal	0.329433	0.032476	0.214061	0.651326	0.889067	0.596938	0.197967	0.270846	0.449809	0.350238	0.241106	0.228811	0.226354	0.2259	0.397608	0.567831	0.58214	0.534735	1.1582	2.1006	1.80836	1.18721	0.844019	1.50497	1.64305	1.84179	2.15047	0.98086	0.284726	0.177495	0.10012	0.0429878	0	0.0773497	0.327073	0.4045	0.523681	0.112087	0.304954	0.258498	0.118182	0.361464	0.394836	0.39757	0.793568
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.ee2442de-4362-4f9f-9331-9ed79b0e0f3c.fc.signal	0.502396	0.335239	0.406104	0.639171	0.433944	0.283935	0.330856	0	0	0	0	0.193702	0.41103	0.409857	0.816686	0.413639	0.486877	0.633079	0.235589	0.558095	0.653402	0.84791	0.174197	0.709584	0.500461	0.350615	0.273872	0.245784	0.408274	0.580498	0.567191	0.777252	0.492869	0.197719	0.072304	0.0456977	0.390096	0.159706	0.0541552	0.135368	0.62779	0.535645	0.0891857	0	0.835013
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.c19bd00a-5c6a-4173-86bf-6f467b56a6c8.fc.signal	0.691228	0.229641	0.482468	0.756404	0.694832	0.23304	0.149572	0.482579	0.590606	0.30953	0.432165	0.395102	0.435173	0.549738	0.571332	0.561676	0.438717	0.161928	0.0606742	0.218007	0.194116	0.185157	0	0	0.0059728	0.350853	0.24009	0	0.0761508	0.290504	0.376312	0.129515	0.302971	0.566528	0.303322	0.0137014	0.0772175	0.335347	0.218589	0.627775	0.136596	0.296446	0.305362	0.204345	0.803625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.9cc24acd-6188-40e5-bad4-b78f8ccb0b3a.fc.signal	0.621659	1.34028	0.523847	0.509317	0.265587	0.309155	1.0213	0.405722	0	0	0	0	0	0	0.0425984	0.460511	0.920172	0.577103	0.430529	0.694552	2.39688	3.47744	1.77403	0.997025	1.13853	0.56276	1.55604	1.15005	1.9222	1.5605	0.584046	0.339775	0.201225	0.873891	1.13503	0	0.734433	0.424887	0.0967105	1.08004	0.8913	0.395756	1.73203	1.64068	0.555556
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.bb047498-09b9-4c13-b396-ee9ca79dcf59.fc.signal	0.574026	0.492792	0.433897	0	0	0	0.266048	0.0967947	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156118	0.0634799	0.192324	0.683318	0.553379	0.802542	0.104404	0	0	0	0	0	0	0.386198	0.629937	0.370715	0.639729	0.112973	0	0.203621	0.707663	0.343342	0.3593	0.647541
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.bd79aee4-cb3e-4358-b4aa-2b3125cb6682.fc.signal	0.245467	0.169528	0.00432267	0.211676	0.529837	0.477827	0.332643	0.289127	0.136412	0.0383809	0.208345	0.277648	0.278618	0.36765	0.231136	0.267349	0.204525	0.0287537	0.165083	0.599657	0.169714	0.34291	0.274111	0.238856	0.194891	0.140018	0.139996	0.34707	0.307312	0.187934	0.0341122	0.239834	0.19366	0.144452	0.0406975	0.212491	0.449956	0.397375	0.0993882	0.0607531	0.0143026	0.0856789	0.0814731	0.00716273	0.886994
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.424bbc61-947c-4459-9db6-6a124654e2c1.fc.signal	0.257347	0.0155958	0	0	0	0	0.294376	0.327557	0.100889	0.362875	0.390688	0.171112	0	0	0	0.0802262	0.243827	0.312061	0.181798	0	0.126231	0.320836	0.147022	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162098	0.28493	0.134528	0.373188	0.0284499	0	0	0	0.659484
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.a821fd7c-44ed-4d61-9142-fdff92927929.fc.signal	0.26734	1.96139	0.347198	0.807039	0.621499	1.35391	2.42518	1.24128	0	0	0	0.437457	0.745285	0.81844	0.155492	0	0.724296	0.81844	0.18072	0	0	0	0	0	0	0	0	0	0	0	0	0.147299	1.48158	1.31991	0.830485	0.761103	0.040912	0	0	0	0	0	0	0	0.821429
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.3ed58a0f-af1e-4c53-b5bc-87b47881334c.fc.signal	0.13336	0.127714	0.840982	0.600401	1.03783	0.490118	0.103612	0.24181	1.86093	2.20911	0.474998	0.0560936	0.12272	0.803537	1.00243	1.23491	2.24692	1.50805	0.218679	1.4432	1.21971	1.28995	2.28524	1.54081	2.13853	1.76366	1.27507	0.869557	0.562807	0.432702	0.177055	0.23952	1.09487	0.00642807	0	0.113625	0.87408	1.61485	2.80492	1.13886	0.494003	1.26579	1.36526	0.0720523	0.396694
