	chr2:113468533-113468682	chr2:113468683-113468722	chr2:113468723-113468782	chr2:113468783-113468832	chr2:113468833-113468982	chr2:113468983-113469062	chr2:113469063-113469082	chr2:113469083-113469112	chr2:113469113-113469132	chr2:113469133-113469282	chr2:113469283-113469432	chr2:113469433-113469502	chr2:113469503-113469582	chr2:113469583-113469732	chr2:113469733-113469882	chr2:113469883-113469922	chr2:113469923-113470012	chr2:113470013-113470032	chr2:113470033-113470182	chr2:113470183-113470332	chr2:113470333-113470362	chr2:113470363-113470482	chr2:113470483-113470582	chr2:113470583-113470632	chr2:113470633-113470692	chr2:113470693-113470782	chr2:113470783-113470932	chr2:113470933-113471082	chr2:113471083-113471152	chr2:113471153-113471232	chr2:113471233-113471382	chr2:113471383-113471532	chr2:113471533-113471682	chr2:113471683-113471832	chr2:113471833-113471932	chr2:113471933-113471982	chr2:113471983-113472132	chr2:113472133-113472252	chr2:113472253-113472282	chr2:113472283-113472432	chr2:113472433-113472472	chr2:113472473-113472542	chr2:113472543-113472582	chr2:113472583-113472732	chr2:113472733-113472842	chr2:113472843-113472882	chr2:113472883-113473032	chr2:113473033-113473182	chr2:113473183-113473332	chr2:113473333-113473482	chr2:113473483-113473589	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.768c3dd3-4d38-474a-b6d5-c316c21bc08d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.820734
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.00528f90-1767-43ef-bb37-a22f6e9f4039.fc.signal	0	0	0	0	0	0	0	0	0	0.559229	0.233898	0.152545	0.30509	0.030509	0	0	0	0	0	0	0	0	0	0	0	0	0	0.264411	0	0.236445	0.616226	0.207461	0.337633	0.0345769	0	0	0	0	0	0	0	0.0697349	0.480517	0.368142	0	0	0	0	0	0	0	0.717138
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.b4123c57-2590-4b34-8381-37c68bbe52bf.fc.signal	0.282532	0.5106	0.5106	0.173604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1999	1.40244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.466667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.313549b4-5e36-4d5c-9816-17b9c7f898e3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85409	0.850129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67183	3.15762	0	0	0	0.0910853	1.33592	2.42894	0.728682	0	0	0	0	0	0	0	0.653753
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003848.5.70ecef92-a4d9-47d7-a9a6-d9def918e2ee.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.270981	1.02626	0.64277	0.0857027	0	0	0	0	0	0	0	0	0.599874	4.51195	6.62012	3.73209	0.989797	0.47565	0.591348	0.776653	0.64277	0.826993	0.64277	0.495851	0	0.0551646	0.351576	0.301954	0.0729721	0.244253	0.612774	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.d51ed427-007f-40d3-b98a-eaa67c358ae9.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028971	0.09657	0.09657	0.165464	0.09657	0.121405	0.19315	0.229877	0.19315	0.14486	0.035409	0	0	0	0	0.933276
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003400.1.f1517182-68cd-4431-ae69-970e870c1c44.fc.signal	0	0	0	0	0	0	0	0	0	0.777629	0.367716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.862023	0.283322	0	0.565137	0.843939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.6c44093e-8a4f-4f36-9bdc-4181cde15c47.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.784521
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001486.1.52e2a31a-ed90-46ce-a625-480b75d1cd22.fc.signal	0.301838	0.57311	0.57311	0.240706	0	0.465652	0.57311	0.57311	0.57311	0.248348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.386849	0.760368	0.561648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30531
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.e5051162-3534-4c21-b37a-9d70a53452b8.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242892	0.26933	0.771083	0.748477	0.125944	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13494	0.507383	0.521777	0.103454	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98503
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000942.6.d7f763be-bfdd-4c86-bf20-202adde8af39.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210526
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001009.4.6c91eb19-cf51-4ff7-b713-f8f2fc326b1d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0201861	0.68124	0.763015	0.187764	0	0	0	0	0	0	0	0	0.0545006	0.36331	0.132005	0	0.0484667	0.127225	0.119955	0.18175	0.0351383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.692308
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.af8f440a-d096-482c-84b1-79bcd318ff11.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00502129	0.474588	1.00783	0.937503	0.0492101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0215054
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.1164241b-8ba2-45bf-987f-0243c87c0a1c.fc.signal	0.295342	0.35441	0.147671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00945093	0.35441	0.182268	0.394218	0.618273	0.00945093	0	0.0118137	0.421721	0.992208	0.722883	0	0	0	0	0	0	0.701595	0.267368	0	0	0	0	0	0	0.366534
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000184.3.0a1684db-dfdc-416a-9b39-88bdc9d8980d.fc.signal	0.265766	0.4803	0.4803	0.019212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.372195	1.13976	0.438659	0.131282	0.461088	0	0.470694	0.435472	0	0	0	0	0.219566	0.4803	0.361826	0	0	0	0	0	0	0	0.695332
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.48a0264b-6e25-46c0-b33d-21ee41282ecb.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.176624	0.573864	0.198143	0	0	0.0081205	0.16241	0.280435	0.116394	0	0	0	0.111367	0.276104	0.503483	0.293821	0.081205	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.f6bea37b-7779-4621-9ed2-82fb7b23df8f.fc.signal	0.318987	0	0	0	0	0	0	0	0	0.640467	0.210334	0	0	0	0	0	0	0	0.276455	0.148861	0	0	0	0	0	0	0.328438	0.0968775	0.243038	0.35443	0.193755	0.35443	0	0.0283544	0.39698	0.70901	0.321368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000229.3.23ce8c02-fb50-4a0a-991c-771c3456cdf5.fc.signal	0	0	0	0	0	0	0	0	0	0.149847	0.3458	0.23712	0.0302575	0	0.0357327	0.445248	0.6917	0.6917	0.583327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0507173	0.340613	0.3458	0.229381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000239.3.69e2f510-56a8-481d-8e3a-d02fd1396e2d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.364146
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001902.1.97f665f6-6f48-4b26-ac5c-9db0c04ef7bc.fc.signal	0	0	0	0	0	0	0	0	0	0	0.0680377	0.48599	0.0850466	0	0	0	0	0	0	0	0	0	0	0.0826166	0.24299	0.126895	0.309412	0	0	0	0.131215	0.155514	0.223551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123188
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001851.4.05b73e87-893b-4343-ab37-69c778c437f8.fc.signal	0.396547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.638928
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.9f6f8a52-1626-4301-ab46-eb5cd8e0bb33.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.8871bb3d-7ee4-4151-b7f6-e200809c7bd1.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233083	0.28541	0.20264	0	0	0	0	0	0	0	0.005708	0.1427	0.148816	0.301395	0.726859	0.595546	0.070399	0.130333	0	0	0.0960847	0.325842	0.28541	0.156973	0	0.09989	0.1427	0.29302	0.212758	0.139133	0	0	0	0	0	0.774788
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5433b540-f9ea-4edf-8a0e-cdc2c654fa20.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.909091
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.e95554aa-fb20-4b17-91ac-139d0399c1c8.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022628	0.138594	0.472785	0.67895	0.60278	0.19085	0	0	0	0	0	0	0	0.00527987	0.117988	0.22627	0.12068	0	0	0.0972976	0.248924	0.25572	0.178001	0.135766	0.11314	0.0965461	0.0311135	0.11314	0.155564	0.479072	0.519532	0.288569	0.0165933	0	0	0	0	0.951311
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.a242dd5d-850e-4408-ba72-89a9c252ed07.fc.signal	0	0	0	0	0	0	0	0.949584	1.18698	0.403573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0158264	0.735928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.149123
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001900.1.01d071c9-f298-47b3-9bd4-0b04699959a8.fc.signal	0.133204	0.284902	0.11004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224573	0.281886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168317
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000001.4.a034ee31-90a4-46ec-8ae3-50525e7d309a.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.639672
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.92b83b8d-5485-446e-910e-2f148077cb85.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.459342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.889801
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.affdcac3-6070-43fc-99e1-6c9751bbcbf6.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0550225	0.408193	0.67706	0.943425	0.504442	0.0395033	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018623	0.1693	0.187359	0.1693	0.1693	0.0259593	0	0	0	0	0	0	0	0	0	0	0	0.717905
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000233.3.fb9aae7d-4076-4e4e-92a7-34572e1b705b.fc.signal	0	0	0	0	0	0	0	0	0	0.145483	0.62344	0.62344	0.233815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.139257	0.58604	0.45306	0.0062354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.924731
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001904.1.1726d2d4-326e-4dc2-912a-cee3015ea75f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.543414	0.269484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.604192
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003845.2.794488aa-2650-453d-b408-62a2d6724c53.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0222555	0.252138	0.140416	0	0	0.115713	0.29661	0.355958	0.332881	0.614025	0.576457	0.631378	1.90586	3.00486	0.801882	0.210631	0.547782	0.378213	0.195807	0.00791307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.424157
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000055.3.409fce32-3c80-4968-819f-d774f10df209.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89017	0.344411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.637097
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.982b1a46-0bf8-457b-a213-1cec9bf76346.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.353865	0.37603	0.285432	0.459287	0.28641	0	0	0	0.258027	0.274153	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54918
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000231.3.24a1fcd8-2a4a-4091-be70-d4c06c7ee2cc.fc.signal	0	0	0	0	0	0	0	0	0	0.0594416	0.32423	0.310334	0.0222901	0	0.0237761	0.24317	0.32423	0.32423	0.21399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105372	0.31126	0.271173	0.0081055	0	0	0	0	0	0.774254
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.fc38d8a2-8f66-4203-ae35-4bfe2174aadb.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13058	0.321547	0.33495	0.189749	0.00446427	0.118323	0.653128	1.28745	1.05619	0.066964	0	0	0	0	0	0	0	0	0	0.131536	0.297254	0.750263	0.610501	0.00418525	0	0	0	0	0	0.938247
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001460.1.80d51fbb-f86a-4d3d-818a-fa8c5d9a7c8b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.487158	0.376376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224638
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.6e93a1e0-8828-4ce5-83f8-36249902bda2.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.325545	0.435055	0.49723	0.0303842	0	0	0.0372897	0.41433	0.292793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.768546
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000230.3.eca9fb65-4b68-4689-9dc2-ca87771c92ab.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.858729
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004641.3.f304faea-b0f0-4641-894c-c818af6118ec.fc.signal	0.221761	0	0	0	0	0	0	0	0.057352	0.28676	0.0783811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.248525	0.124263	0	0.0967815	0.28676	0.206467	0.200732	0	0.0200732	0.28676	0.263819	0	0	0	0.143367	0.57339	0.57339	0.2867	0	0	0	0	0	0	0	0.879377
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001234.5.0e619ad9-ebc8-47ed-93f9-8d329910a69e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0861142	0.62003	0.320348	0.890776	0.0930043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217007	0.38235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.802817
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.0bc39444-c5d6-4c2e-a719-a28af7034202.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.837414
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003824.4.4dfd78e7-f48b-44fa-ae63-a8e81a422336.fc.signal	0.186413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.180717	0.38045	0.38045	0.180081	0	0	0.019023	0.726542	1.36949	1.42973	0.910831	0.494504	0.868562	1.44285	1.68677	2.32537	1.20206	0.0608736	0.0418506	0.747488	2.11125	2.07322	0.448584	0.19023	0.0900422	0.104624	0.562429	1.06513	1.44684	0.703711	0.408957	0.143307	0	0	0	0	0.463235
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004884.1.04b53f1e-ede2-4352-b282-8fd62b69ea23.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.882687	0.887214	0.500944	0.857036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.402685
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004728.1.84110ecf-3acc-4ab9-918a-d46b0401ed1e.fc.signal	0	0	0	0	0	0	0	0	1.52297	0.203063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.406126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.761486	0.203063	0	0	0	0	0	0	0	0.844618
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003715.2.f2f63871-d4ff-46d8-b566-9462262914af.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003830.4.182c98c8-4ca5-4dcd-abb2-f3a65447c98c.fc.signal	0	0	0	0	0	0	0	0	0	0.278109	0.298283	0	0	0	0.17292	0.416079	0.312212	0.21615	0.076373	0	0	0	0.142659	0.229118	0.43229	0.473118	1.01147	0.589322	1.07137	2.16403	3.48115	1.27232	0.008646	0.276669	0.851575	1.43076	1.02011	0.250372	0.21615	0.008646	0	0.108075	0.302606	0.501458	0.282957	0.0918638	0	0	0	0	0	0.555785
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000891.3.49bddf41-a3a3-4490-9cec-7df7d8d45988.fc.signal	0.545483	0.34967	0.285562	0.0804218	0	0	0	0	0	0.59094	0.341509	0	0	0	0	0.187945	0.34967	0.34967	0.159682	0	0	0	0	0	0	0	0.320529	0.553643	0.252259	0.493908	0.49581	0.0237933	0.0722631	0.326358	0.423097	1.04901	0.834545	0	0	0	0	0.119883	0.327815	0.305377	0.0238405	0	0	0	0	0	0	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003688.3.6d223c3c-35d8-4fd2-b234-19f6c6da0428.fc.signal	0.0192305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.343936	1.20264	0.366865	0.0591707	0	0	0	0	0	0	0	0	0	0	0	0.0872767	0.39793	0.343935	0.88758	0.195265	0.12019	0	0	0	0	0.0610198	0.309173	0	0	0	0	0	0	0	0.666667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000303.2.993b7ab3-77ff-48d8-8505-9adcdd467461.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00437833	0.39405	0.141858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123529
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001958.3.f473421b-0068-43e9-8689-afd1d3e0454e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.202709	0.28154	0.153283	0.382894	0.170801	0	0.239309	0.396033	0.302186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.702765
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000244.3.2a952600-b0a6-4e68-be7d-4c6bb19924d7.fc.signal	0	0	0	0	0	0	0	0	0	0.494117	1.22039	0.821503	0.0599006	0	0	0.29551	0.886361	1.25503	2.72766	2.47001	0.404665	0.0905165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.357595
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001012.4.85be5809-5a62-4b0b-9ffb-29881f7da7c3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.427328	0	0	0.39625	0.0310784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.5612a6ca-93fa-4c47-bbcb-27fe37b96dbb.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.376926	0.139512	0.51399	0.791545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185366
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004614.1.954b2eef-b887-4e5e-9bfd-a189bb44a099.fc.signal	0	0	0	0	0	0	1.72162	0	0	0.22955	0	0	0	0	0	0	0	0	0	0	0	0	0	0.688649	0.573874	0	0	0	0	0	0	0.22955	0.22955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.902319
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003827.1.320bbee6-9fb9-4b6e-9202-0bae2e741228.fc.signal	0.310543	0.243306	0.121625	0	0	0	0.0608125	0.17375	0.17375	0.315181	0.0822417	0	0	0	0	0	0.125486	0.17375	0.285014	0.453041	0.17375	0.0695	0	0	0	0	0.285041	0.186539	0.630674	1.69028	2.3568	1.18884	0.117004	0.06255	0.818645	2.26642	2.28846	0.685083	0.34764	0.133252	0.0434375	0.655487	0.960283	1.06024	0.298593	0.00434375	0	0	0	0	0	0.83376
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.ab4892aa-1edb-472f-99f8-9d7de35e1786.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.687204
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000683.3.a2f7b6cc-6c13-4941-b36a-dba812715f5d.fc.signal	0.316615	0	0	0	0	0	0.062986	0.17996	0.17996	0.386193	0.430578	0.159339	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0399796	0.35979	0.0959457	0.13111	0.36204	0.789269	0.867251	0.15711	0.331009	0.0107976	0.611758	0.712522	0.044984	0	0	0	0.246715	0.449775	0.549355	0.229005	0.026994	0	0	0	0	0	0.384615
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.e1dc7d2c-ad1c-431d-b26b-8d6d2c33cf69.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071812	0.33144	0.33144	0.33144	0.786697	0.66297	0.348051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.673759
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004905.1.bf2d6a22-ba05-47b2-a70c-a64ea707030d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.616462	0.89776	0.0598507	0	0	0	0	0	0	0	0	0	0	0	0	0.446043
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000969.7.e51e6c81-760c-43e7-86ae-cbe3dc54eb4c.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.494297
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000318.2.6d2c1eb1-64cd-4b80-95ec-5404bd3906e9.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.615
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003847.4.634ae276-c9fe-4e24-9f62-06eb5bf694ac.fc.signal	0.0284053	0	0	0	0	0	0.031956	0.21304	0.266267	0.421692	0.063912	0	0	0	0	0	0	0	0	0	0	0.021304	0.21304	0.596387	0.724206	0.63899	0.14344	0.251364	0.681598	1.64006	2.10157	0.391919	0	0	0.48348	1.19702	0.95566	0.0337313	0	0	0	0	0.181084	0.312398	0.244009	0.10652	0	0	0	0	0	0.331197
