	chr9:124019319-124019468	chr9:124019469-124019568	chr9:124019569-124019618	chr9:124019619-124019718	chr9:124019719-124019768	chr9:124019769-124019918	chr9:124019919-124020068	chr9:124020069-124020138	chr9:124020139-124020218	chr9:124020219-124020288	chr9:124020289-124020368	chr9:124020369-124020518	chr9:124020519-124020668	chr9:124020669-124020728	chr9:124020729-124020818	chr9:124020819-124020968	chr9:124020969-124021118	chr9:124021119-124021268	chr9:124021269-124021418	chr9:124021419-124021568	chr9:124021569-124021658	chr9:124021659-124021718	chr9:124021719-124021818	chr9:124021819-124021868	chr9:124021869-124021898	chr9:124021899-124022018	chr9:124022019-124022108	chr9:124022109-124022168	chr9:124022169-124022318	chr9:124022319-124022468	chr9:124022469-124022618	chr9:124022619-124022708	chr9:124022709-124022768	chr9:124022769-124022918	chr9:124022919-124023068	chr9:124023069-124023218	chr9:124023219-124023368	chr9:124023369-124023518	chr9:124023519-124023578	chr9:124023579-124023668	chr9:124023669-124023748	chr9:124023749-124023818	chr9:124023819-124023968	chr9:124023969-124024118	chr9:124024119-124024268	chr9:124024269-124024367	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.f6bea37b-7779-4621-9ed2-82fb7b23df8f.fc.signal	0	0	0	0.185438	0.12381	0.208915	0.889839	0.449862	0.247227	0.325259	0.249929	0	0.464067	1.40422	1.35365	0.794542	0.655396	0.600272	0.184304	0	0.136647	0.35443	0.318987	0.673552	0.70901	0.590835	0	0	0.506257	0.47507	0.129864	0.22938	0.1917	0.179517	0.0457147	0	0	0.453827	0.433816	0.170418	0.164162	0.129919	0.553275	0.468507	0.401426	0.35443	0.537399
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001851.4.05b73e87-893b-4343-ab37-69c778c437f8.fc.signal	0.833194	1.03338	1.28975	0.413022	0.232267	0.424963	1.30292	0.945307	0.824264	1.5874	0.900581	0.79535	1.00823	1.82081	1.01246	0.818296	2.53854	1.47043	1.07186	0.368371	0.327733	0	0.174309	0.397555	0.395923	0.195383	0.772889	0.419873	0.498706	2.16012	0.805674	0.817332	0.306669	0.450288	2.32709	1.74239	0.617599	0.648695	0.64231	0.264876	0.822055	1.12575	1.78284	0.794926	0.551241	0.855066	0.673554
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.e95554aa-fb20-4b17-91ac-139d0399c1c8.fc.signal	0.679001	0.36216	0.536404	0.561293	0.513776	0.478325	0.234618	0.11314	0.0975833	0	0.0440719	0.257218	0.250698	0.052625	0.0150853	0.3012	0.376464	0.359093	0.607301	0.356737	0.313965	0.38791	0.213733	0.156724	0	0	0	0	0.0949063	0.152759	0.136817	0.136187	0.215325	0.209042	0.0771173	0.26546	0.318153	0.187208	0.0806538	0.174623	0.502171	0.708106	0.59132	0.208087	0.226453	0.354303	0.10274
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.affdcac3-6070-43fc-99e1-6c9751bbcbf6.fc.signal	0.130559	0.0040766	0	0.02743	0.0983012	0.344802	0.39546	0.261529	0.266287	0.400774	0.415182	0.267987	0.391785	0.324161	0.137284	0.0508524	0.143144	0.203651	0.160596	0.0726693	0.152469	0.317721	0.438295	0.310965	0.416488	0.526735	0.580095	0.45452	0.575845	0.391714	0.101344	0.126405	0.132525	0.251148	0.38311	0.215412	0.0741688	0.516897	0.474556	0.297649	0.442365	0.468683	0.518359	0.676949	0.496535	0.557151	0.410845
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.982b1a46-0bf8-457b-a213-1cec9bf76346.fc.signal	0.74221	0.369423	0.534115	0.661838	1.74168	1.65137	1.35464	0.987572	1.02677	0.637133	0.232555	0.215363	0.220044	0.517817	0.440204	0.52808	0.458927	0	0	0	0	0.212872	0.57669	0.77408	0.412843	0.180619	0	0	0	0	0.0716037	0.281588	0.38558	0.2461	0.318311	0.57366	0.365267	0.528305	1.11647	0.842556	0.340704	0.28917	0.473344	0.581452	0.474886	1.1987	0.379155
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.fc38d8a2-8f66-4203-ae35-4bfe2174aadb.fc.signal	0.0692742	0.280435	0.316079	0.135318	0	0	0.165019	0.364176	0.288723	0.347621	0.209701	0.17164	0.504938	0.432144	0.470511	0.431605	0.121522	0.158806	0.161722	0.0155823	0	0	0.247198	0.607457	0.759323	0.556587	0.544384	0.740102	0.398477	0.0991985	0.122529	0.136608	0.0887818	0.264481	0.253054	0.135262	0.226354	0.210756	0.106478	0.208452	0.21061	0.039774	0.400124	0.652882	0.204101	0.0738514	0.0952024
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.6e93a1e0-8828-4ce5-83f8-36249902bda2.fc.signal	0.0452439	0.730536	1.03619	0.182314	0.41433	0.745911	0.823243	0.692637	0.785307	0.348757	0	0.301415	0.184044	0.0605367	0.214764	0.205627	0.525007	0.458407	0.820464	0.0469574	0	0.269315	0.41433	0.215452	0.119744	0.382713	0.10533	0	0.215452	0.23418	0.579945	1.22475	0.890981	0.460442	0.429135	0.69619	0.180628	0.703129	0.780472	0.41433	0.0103583	0.178189	0.246053	0.0386708	1.11065	0.205105	0.452984
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004884.1.04b53f1e-ede2-4352-b282-8fd62b69ea23.fc.signal	0	0	0	0	0.233217	0.340753	0.493668	0.424647	0.147053	0	0.449482	0.52999	0.0375371	0	0	0.229665	1.02957	1.15818	0.409179	0	1.03618	1.99257	2.015	1.3621	0.587539	0	0.346627	1.31824	1.27616	0.254144	0.571102	0.207278	0.286278	0.388533	0.0358288	0	0	0.522401	0.727672	1.03853	1.30582	2.33977	2.34879	0.609951	0.572929	2.03692	0.304878
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001958.3.f473421b-0068-43e9-8689-afd1d3e0454e.fc.signal	0	0	0	0.088951	0.306215	0.342123	0.168342	0	0	0	0.0088905	0.148096	0.160642	0.070385	0.375387	0.159539	0	0.172975	0.0640589	0.123297	0	0	0	0	0	0	0	0	0	0.248716	0.342888	0.550567	0.492695	0.0612703	0.137035	0.193921	0	0	0	0	0.117725	0.277268	0.2006	0	0	0	0.359584
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.f19b01fb-285f-4aa3-a654-49a7198b9c00.fc.signal	0	0	0	0.140357	0.446926	0.506506	0.318492	0.139152	0.639184	0.818186	0.901266	0.729488	0.505983	0.551982	0.601229	0.391024	0.319623	0.2672	0.418048	0.252321	0.240178	0.50899	0.503535	0.423016	0.23106	0.28079	0.352403	0.357192	0.135643	0.112912	0.187245	0.190093	0.29823	0.828886	1.14407	1.06082	1.0901	0.991982	0.617841	0.437154	0.493531	0.870068	0.711015	0.236127	0.312174	0.485554	0.494091
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.ee2442de-4362-4f9f-9331-9ed79b0e0f3c.fc.signal	0.178614	0	0	0	0	0.105495	0.217451	0	0	0	0.238701	0.387278	0.27169	0	0	0.10387	0.306064	0.389457	0.950062	1.27127	0.386232	0	0.0486458	0.390681	0.39399	0.67849	0.396355	0.427301	0.220451	0.511209	0.776409	0.516707	0.299474	0.378659	0.383692	0.0500779	0	0	0	0	0	0.193128	0.712205	1.2771	1.31131	1.86917	0.695183
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.a3994b5d-df9e-4d2b-8d1f-2a68f9eea142.fc.signal	1.34131	2.32043	0.366896	0	0.780769	1.94805	3.30517	3.23448	0.506475	0.197206	2.15188	0.814194	1.6119	2.03148	0.697112	1.11467	0.978465	0.179753	2.39864	2.22642	0.32873	0.640219	1.04565	1.83466	1.59	0.383695	0.299403	0.397453	0.483059	0.516068	1.89778	2.06904	0.963073	0.606174	0.435531	1.88752	0	1.27558	0	0.904271	1.16069	1.66772	0.348412	1.46681	1.07705	0.724167	0.30303
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.c19bd00a-5c6a-4173-86bf-6f467b56a6c8.fc.signal	0.445379	0.196495	0.495243	0.611866	0.685507	0.246078	0.080962	0.145352	0.323574	0.350553	0.371608	0.533945	0.366862	0.135898	0	0.179184	0.119456	0.0631013	0.342019	0.309924	0.251046	0.215279	0.210541	0.22398	0.22398	0.304236	0.44795	0.388225	0.0686872	0.161264	0.403156	0.0547507	0	0.0518285	0.478333	0.622207	0.621974	0.347612	0.125925	0	0	0	0	0.0117374	0.345344	0.180515	0.167266
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.bb047498-09b9-4c13-b396-ee9ca79dcf59.fc.signal	0.179255	0.422539	0.24056	0.172796	0.24197	0.277722	0.280238	0.124903	0	0.838577	1.08896	0.565866	0.468012	0.476154	0.327381	0.439607	0.234815	0.490418	0.33524	0	0	0.0239547	0.26111	0.538965	0.443137	0.0838673	0.58476	0.7025	0.14591	0	0	0.178495	0.35699	0.143243	0	0.207393	0.10001	0	0	0	0	0.233943	0.557019	0	0	0.347254	0.365613
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.1c43239d-dfc1-4ee8-9404-c3dda7976cff.fc.signal	0.541776	0.916421	1.09608	0.149443	0	0.700466	1.82036	0.459969	0.94356	0.92773	0.882372	1.66012	0.769914	1.75565	0.994495	0.875889	2.07068	1.21531	1.64956	0.706608	0.983033	0.724801	0.205871	0	0	0.457333	1.95056	2.69059	1.39838	1.84001	1.37122	0.365221	0	0	0.441559	0.479505	0.276861	0	0	0	0.049965	1.19752	1.50267	0.0615553	0.0560385	0.483454	0.440367
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.bd79aee4-cb3e-4358-b4aa-2b3125cb6682.fc.signal	0.202159	0.01496	0	0.083337	0.221106	0.257043	0.0825079	0.199049	0.246791	0.232058	0.0585357	0.204101	0.209073	0.356443	0.385861	0.330499	0.114358	0.0471839	0.0970609	0.0862349	0.0910497	0.0827852	0.0205154	0	0	0.21733	0.369514	0.266734	0.465211	0.409286	0.417667	0.27329	0.14313	0.146294	0.171406	0.0879731	0.109818	0.5103	0.432995	0.264064	0.076337	0.177995	0.314291	0.807816	0.446859	0.949138	0.475128
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.424bbc61-947c-4459-9db6-6a124654e2c1.fc.signal	0.259897	0.799848	0.67733	0.231689	0	0	0	0	0	0	0	0	0.149956	0.427076	0.307817	0.0341565	0.353532	0.626838	0.67733	0.233175	0.3565	0.360215	0.191574	0	0	0.0705407	0.625015	0.682144	0.404507	0.223491	0.342645	0.227616	0.15785	0.166704	0.0639296	0.0944553	0.184717	0.368666	0.1474	0	0	0.153028	0.264786	0.22714	0.181376	0.0752274	0.056658
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001964.2.daf2ffe6-6c5e-4ab8-9f88-8a9b4df4d380.fc.signal	0.429194	0.302299	0.249799	0.407448	0.53608	0.278772	0.170267	0.184965	0.215843	0.442067	0.0803807	0	0.0035634	0.191667	0.325126	0.269179	0.0159288	0	0	0.140154	0.111115	0.26804	0.0562884	0	0	0	0	0	0	0.636255	0.681871	0.26774	0.138487	0.262679	0.0893467	0	0.407346	0.298439	0.616814	0.492939	0.518881	0.984457	0.33949	0.29166	0.253382	0.288646	0.525547
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.a94a6b89-542c-4e29-9116-4cbe6008554d.fc.signal	0.95346	0.465159	0	0	0.250711	0.591372	1.07843	0.798692	0.0079045	0	0	0	0.00822	0.199684	0.441733	0.608818	0.939397	1.04087	0.0995106	0.36133	0.435844	0.34065	0.30825	0.30825	0.30825	0.22295	0.609654	1.11998	1.04316	0.303161	1.18257	0.817691	0.165141	0.520992	0.412074	0.275353	0.100011	0.891201	0.813209	0.401132	0.89387	1.22489	0.634611	0.450563	0.365788	0.801047	0.451396
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.53bb9a01-f358-4483-9142-27b2e32f31f6.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.204271	0.304226	0	0.148787	0.0529831	0.171449	0.0626682	0	0	0	0	0	0	0	0.134794	0.433042	0.302517	0.546923	0.384555	0.330564	0.349029	0.363217	0.276736	0.144161	0	0	0	0	0.079135	0.121016	0.208146	0.00249586	0.611111
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.792a7453-f3de-4e03-b55b-6ed6dc280947.fc.signal	0.0745055	0.391451	0	0	0	0.0372033	0.319949	0	0	0	0	0.138396	0.218756	0	0	0	0.00438947	0.232659	0.0345639	0	0.0422749	0.222783	0.18097	0.146723	0	0.165555	0.0768869	0	0.178576	0	0	0	0	0.131961	0.186068	0	0.0028016	0.317656	0	0	0	0	0	0.13776	0.212803	0	0.295652
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000992.7.c608e076-b4cb-49e5-bf4c-ab19d04cc659.fc.signal	0.923591	0.0731687	0	0.223948	1.05626	1.16484	1.03638	1.17915	1.07665	0.869104	1.28266	0.945643	0.80107	0.669072	0.814338	0.889179	1.40355	1.45005	1.45349	0.616814	0.595504	0.774244	1.21817	1.03633	0.702201	0.640077	1.48615	1.22576	1.15184	0.996166	1.02709	2.08313	0.951731	0.837062	1.03961	0.891814	0.596682	0.92232	1.27837	0.787709	1.02007	0.980924	1.28969	1.93456	1.28301	1.83614	0.791619
