	chr7:43111657-43111736	chr7:43111737-43111806	chr7:43111807-43111856	chr7:43111857-43111956	chr7:43111957-43112056	chr7:43112057-43112106	chr7:43112107-43112156	chr7:43112157-43112256	chr7:43112257-43112406	chr7:43112407-43112556	chr7:43112557-43112706	chr7:43112707-43112856	chr7:43112857-43113006	chr7:43113007-43113156	chr7:43113157-43113306	chr7:43113307-43113456	chr7:43113457-43113606	chr7:43113607-43113756	chr7:43113757-43113906	chr7:43113907-43114056	chr7:43114057-43114206	chr7:43114207-43114356	chr7:43114357-43114506	chr7:43114507-43114656	chr7:43114657-43114806	chr7:43114807-43114866	chr7:43114867-43114956	chr7:43114957-43115016	chr7:43115017-43115106	chr7:43115107-43115256	chr7:43115257-43115406	chr7:43115407-43115496	chr7:43115497-43115556	chr7:43115557-43115706	chr7:43115707-43115856	chr7:43115857-43116006	chr7:43116007-43116156	chr7:43116157-43116306	chr7:43116307-43116456	chr7:43116457-43116606	chr7:43116607-43116686	chr7:43116687-43116756	chr7:43116757-43116891	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000233.3.fb9aae7d-4076-4e4e-92a7-34572e1b705b.fc.signal	1.33657	0.463145	0	0	0	0	0.300864	0.300727	0.245658	0	0.249033	0.956119	0.86071	1.05628	0.8505	0.422942	0.514559	0.523713	0.303843	0.377004	0.369073	0.248517	0.290652	0.29408	0.571295	0.561106	0.301378	0	0	0	0	0	0	0	0	0	0	0.592337	1.83497	1.7259	0.585052	0.237128	0	0.307692
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.982b1a46-0bf8-457b-a213-1cec9bf76346.fc.signal	0.596827	0.519157	0.397147	0.52644	0.417901	0.250619	0.257056	0.156315	0.301368	0.394562	0.143576	0.58433	0.752727	0.490251	0.705244	0.308453	0.348336	0.926316	0.518634	1.65911	0.843747	0.299311	0.910834	0.256692	0.418996	0.562538	0.486285	0.176937	0.0171369	0.530082	0.693388	0.827724	1.25243	1.7464	2.05131	0.934057	1.54558	0.833426	0.618831	1.09854	0.683278	0.846875	1.0513	0.479241
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.6e93a1e0-8828-4ce5-83f8-36249902bda2.fc.signal	0	0	0	0	0.0808272	0.29936	0.277406	0.0888093	0	0	0.161111	0.458961	0.447926	0.58297	0.348975	0.271155	0.7244	0.546816	0.179538	0.282827	0.501818	0.829632	0.218899	0.142998	0.74243	1.27584	0.414728	0.279424	0.703703	1.34707	0.0752727	0.133335	0.448256	1.8282	0.945754	0.502629	1.36076	0.359276	0.571012	0.856547	0.579648	0.326745	0.265159	0.654045
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.f19b01fb-285f-4aa3-a654-49a7198b9c00.fc.signal	1.35006	0.299569	0.269877	1.35782	1.73603	1.33252	0.882727	1.09692	1.25142	1.01362	1.20694	1.25756	0.880038	1.00994	1.25411	1.46136	1.05711	0.680206	0.295901	1.08211	1.34055	1.49369	1.0882	1.8866	0.936883	0	0	0.174175	1.14872	1.50358	0.82467	1.24289	1.06339	0.850263	0.568851	0.252167	0.726892	0.810812	0.828436	1.16379	1.43032	1.53331	0.439555	0.818681
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001956.2.fe4e2c35-293c-45d0-aa4a-9678c367d2df.fc.signal	0.41462	0	0	0.470157	0.535781	0.545264	0.162035	0	0	0	0	0	0.383822	0	0	0	0	0.188994	0.198286	0	0.0396676	0.227511	0.293257	0.0917579	0	0	0	0.296297	0.429361	0	0	0	0.748147	0.197063	0	0.484722	0.538695	0.368162	0.877245	0.166425	0.161834	0.851358	0.326695	0.134615
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.c19bd00a-5c6a-4173-86bf-6f467b56a6c8.fc.signal	0.796076	0.775126	0.763897	0.538199	0.522126	0.446242	0.375201	0.343273	0.109238	0	0.189761	0.762669	0.411242	0.287794	0.0634057	0.166128	0.0844207	0	0	0.210107	0.142236	0	0.22006	0.195224	0.129421	0.410008	0.492504	0.269718	0.290291	0.735475	0.427533	0.751233	0.885189	0.431149	0.0875818	0	0.573133	1.11827	0.64736	0.710168	0.974861	0.367535	0.529653	0.506849
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.bb047498-09b9-4c13-b396-ee9ca79dcf59.fc.signal	0.32337	0	0	0.0880334	0.342542	0.474276	0.355707	0.165278	0.679311	0.579866	0.297608	0.570089	0.234496	0	0.0337038	0.539919	0.570878	0.798767	0.442215	0.307381	0.1585	0.0792277	0.305143	0.952044	0.176876	0.15271	0.303749	0.31109	0.173983	0.536724	1.32582	0.578908	0.053898	0.147316	1.42848	1.33258	0.794422	0.721049	2.39111	0.886023	0.554634	0.834312	0.387303	0.617378
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.424bbc61-947c-4459-9db6-6a124654e2c1.fc.signal	0.768286	0.730145	0.765193	0.437527	0.276395	0.278354	0.298015	0.323892	0.524795	0.281678	0.064254	0	0	0.318018	0.184014	0.234369	0.587075	0.345327	0	0.0266201	0.202604	0.175609	0.567082	0.401148	0.221404	0.549891	0.542322	0.148478	0	0.1715	0.156497	0.381588	0.408599	0.238282	0.27446	0.205732	0.571325	0.369644	0.208954	0.285228	0.266882	0.467412	0.8347	0.564189
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.a821fd7c-44ed-4d61-9142-fdff92927929.fc.signal	0.721349	0.152967	0.555849	1.22218	1.06164	0.68543	0.662934	1.26445	1.26856	0.261886	0	0	0	0	0	0	0	0	0	0	0	0.0272747	0.862047	0.945529	1.27286	1.3313	0.104562	0	0.0454578	0.727914	0.0289739	0.108791	1.65527	1.848	1.40046	0.598327	0	0	0.198974	1.26646	2.62424	2.56994	0.655703	0.583501
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.a94a6b89-542c-4e29-9116-4cbe6008554d.fc.signal	1.44998	0.751918	0.339075	0.408112	0.305419	0.02466	0.269209	0.34524	0.516123	0.808062	1.00437	0.858579	0.872464	0.416562	0.0472656	0.310583	0.717411	0.963645	0.401819	0.482978	0.771288	1.92062	1.18061	1.4761	1.95771	2.4946	0.886286	0.438401	0.243175	1.11691	1.3051	0.79683	0.284981	0.236671	0.461816	0.824666	1.42459	1.00437	1.33842	2.34583	2.11157	0.631203	1.31971	0.704
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.5efb4e46-177f-4d3d-96a6-19f7c95acfd8.fc.signal	0.926578	0.423964	0.260421	0.33118	0.588392	1.386	1.20885	0.384966	1.1109	0.475464	0.95529	0.205645	0.93704	0.642857	0.562313	1.30673	0.740913	0.656584	0.307535	0.955232	0.768199	0.331975	0.370624	0.345079	0.492016	0.590282	0.443851	0.655362	1.38594	0.335323	0.520489	0.155909	0.728113	0.641098	0.134746	0.171816	0.830085	0.375979	0.931562	0.631826	1.11596	0.375837	0.0616718	0.404959
