	chr22:35063962-35064011	chr22:35064012-35064111	chr22:35064112-35064261	chr22:35064262-35064301	chr22:35064302-35064411	chr22:35064412-35064441	chr22:35064442-35064501	chr22:35064502-35064561	chr22:35064562-35064711	chr22:35064712-35064861	chr22:35064862-35065011	chr22:35065012-35065091	chr22:35065092-35065161	chr22:35065162-35065221	chr22:35065222-35065311	chr22:35065312-35065461	chr22:35065462-35065611	chr22:35065612-35065761	chr22:35065762-35065911	chr22:35065912-35066061	chr22:35066062-35066211	chr22:35066212-35066361	chr22:35066362-35066511	chr22:35066512-35066661	chr22:35066662-35066811	chr22:35066812-35066961	chr22:35066962-35067111	chr22:35067112-35067261	chr22:35067262-35067411	chr22:35067412-35067561	chr22:35067562-35067711	chr22:35067712-35067761	chr22:35067762-35067861	chr22:35067862-35068011	chr22:35068012-35068161	chr22:35068162-35068311	chr22:35068312-35068461	chr22:35068462-35068611	chr22:35068612-35068761	chr22:35068762-35068911	chr22:35068912-35069061	chr22:35069062-35069141	chr22:35069142-35069211	chr22:35069212-35069252	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001234.5.0e619ad9-ebc8-47ed-93f9-8d329910a69e.fc.signal	0.834512	1.67583	0.732416	0.296277	0.0419967	0.0766913	0.253597	0.504324	1.41467	0.664794	0.0433916	0.296972	0.137854	0	0.694119	0.979459	1.21426	1.03221	0.628938	0.708529	0.4419	0.0984299	0.68443	0.677239	0.950223	0.420929	0.850309	0.753515	0.459982	0.49985	0.104937	0.499904	0.792168	0.778246	1.18678	1.22107	1.05419	0.799405	1.53764	0.916326	0.710975	0.406005	0	0	0.790713
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001012.4.85be5809-5a62-4b0b-9ffb-29881f7da7c3.fc.signal	0	0	0	0	0.0632895	0.408882	0.40564	0.33765	0.294943	0.0452169	0.221052	0	0	0.348429	0.366403	1.90078	0.867434	0.386323	0.962778	0.199181	0.474766	0.57207	0.466913	0.242448	0.276288	0.279008	0	0.342935	0.426388	0.183008	0	0	0	0.125483	0.268196	0.373543	0.421166	0.772141	0.247816	0.815617	0	0.113112	0.321903	0.0939454	0.826174
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001014.4.c5ae491c-ef59-4b85-83e8-7c458c9d3645.fc.signal	0.0072336	0.183868	0.387866	0.431826	0.277245	0.227856	0.438448	0.513219	0.607526	0.902178	0.636055	0.512534	0.56828	0.267299	0.00468333	0	0.0520428	0.584855	0.278137	0	0.0212777	0.449007	0.250758	0.101893	0.355379	0.61386	1.494	1.03765	0.411046	0.276395	0.246335	0.421741	0.123304	0.318495	0.673169	0.423335	0.150218	0.244042	0.133306	0.179964	0.340612	0.205044	0.311874	0.415097	0.62963
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001005.4.295db198-fe3f-4319-97a2-6e37da59d182.fc.signal	0.0201864	0.311112	0.872645	0.849897	0.241546	0.223928	0.451573	0.878133	1.90086	0.509999	1.15771	1.49911	0.732608	0.246178	0.496532	0.943573	1.23398	0.449104	0.972272	0.168764	0.323861	0.783981	0.576559	0.721551	0.376595	0.834457	1.14367	0.853707	0.503533	0.910481	0.465095	0.485639	0.43721	0.906751	0.992304	0.273005	0.926253	1.07943	0.353958	1.05255	0.492371	0.233925	0.104827	0	0.742813
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003812.1.7f19b755-763d-4552-86cc-5866c38edfa6.fc.signal	1.22343	0.893552	0.875608	0.584702	0.00272555	0	0.719643	1.19944	0.447772	0.859594	1.34139	1.98282	0.706767	0.579711	1.10282	1.51726	2.10897	1.92235	0.298408	0	0.603143	0.828719	0.887567	1.70089	1.20052	0.495665	0	0.797625	1.82914	1.20609	0.77156	0.675792	0.195581	0.410051	0.333673	0.157223	0.276802	0.279063	0.451721	0.367895	0.185882	0	0.174237	0.358311	0.518275
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001016.4.764ff188-5975-4398-93ca-ac1cbb246bef.fc.signal	0.399097	0.606258	0.0116507	0.350383	0.222765	0	0	0.76838	1.47163	0.272519	0.00930733	0.351359	0.166497	0.352019	0.92932	0.980809	1.28134	0.907928	0.900876	0.552555	0.0443369	0.56793	0.331495	0.0564743	0.434984	1.02502	1.60654	0.354968	0.926701	0.766111	0.367744	0.0900446	0	0.895851	0.807307	0.690429	0.153841	0.467842	0.277729	0.45346	0.0868113	0.284525	0	0.203922	0.597549
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001010.4.ca2bdc9d-950a-4d36-8a9f-03ff16443029.fc.signal	0	0.288809	0.571734	0.548738	0.458147	0.27888	0.158927	0.740655	1.47389	1.43303	1.13784	0.872517	0.576647	0.449719	1.21794	2.3325	1.13755	0.650755	0.158274	0.167613	0.333414	0.43162	0.155372	0.173668	0.253446	0.321324	0.302187	0.225762	0.203039	0.379861	0.152864	0.124957	0.259135	0.394876	0.543527	0.725249	0.572499	0.664179	0.843861	0.989929	0.203265	0.087592	0	0	0.594067
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e8717b6c-436c-4750-b776-17ab8ac934dd.fc.signal	0.80649	0.653257	0	0	0	0	0	0.263871	2.40208	0.827692	0.128362	0.77017	0.660146	0	0	0.318249	1.21479	0.347149	0.456145	0.113143	0.0446677	0.600459	0.676341	0.369632	0.737706	0.17207	0.631214	0.219302	0.486109	0.0219408	0	0	0	0	0.0929583	0.419449	0.250725	0.567556	0.181491	0.375245	0.597695	0	0	0	0.765909
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.6bb5df92-9ff3-4e16-95ee-8879c7d772cd.fc.signal	0.35594	0.622875	0.593173	0	0	0	0	0.172038	1.02597	0.724485	0.506558	0.409308	0.364643	0.195715	0.301854	0.615665	0.338143	0.296298	0.250867	0.538485	0.296321	0.0688325	0.611895	0.382838	0.0398681	0.379182	0.600352	0.320346	0.157058	0.700938	0.45777	0.236926	0.159379	0.386467	0.46951	0.137803	0.321994	0.263098	1.10489	0.983443	0.249456	0	0.04329	0.942927	0.857143
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001020.4.024b7548-e9d9-4ae1-9595-849a0178db6f.fc.signal	0.656679	0.945845	0.870925	0	0.0548559	0.227749	0.292134	0.22706	0.543285	0.60582	0.730126	1.11189	0.615413	0.222866	0.585681	1.06537	0.729378	0.768459	0.731342	0.205516	0.223641	0.0410788	0.691671	0.775966	0.530038	0.222976	0.593425	0.887948	0.41903	0.160248	0.0335067	0.101822	0.0753487	0.220831	0.402838	0.692983	0.662415	0.341759	0.66021	0.726213	0.246006	0.093707	0.134378	0.504053	0.719665
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.74b350f6-e337-49cb-b533-051914db11db.fc.signal	0.643882	0.626269	0.582112	0.66626	0.0302845	0	0	0	0.623203	0.43066	0	0	0	0.290762	0.45659	0.128717	0	0.0329938	0.484878	0.171892	0.28373	1.35618	0.991987	0.425411	0.701559	1.01646	0.267873	0.657786	1.59688	0.575502	0.179192	0.447847	0.198379	0.0450346	0.934758	0.323697	0.523193	1.04697	0.941276	1.4957	1.25306	1.12199	0.393134	0.296945	0.520487
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001013.4.770958ed-9bbe-4b12-bd7b-8137c6cce8cb.fc.signal	0.266688	0.274096	0.0147832	0.369562	0.340068	0.36493	0.583618	0.827834	0.442918	0.887586	0.128609	0.0643607	0.285545	0.107497	0.443249	1.58961	1.31162	0.999371	0.95902	0.486692	0.425987	0.309297	0.777527	1.15482	1.38218	1.57044	0.737501	1.2571	0.263247	0	0.121187	1.05099	1.6087	0.417644	0.274381	0.231281	0	0.290779	0.702645	0.0773079	0	0.137212	0.307934	0.074879	0.749735
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001015.4.5c0d3bc3-2483-4334-82c2-b98db24b9499.fc.signal	0	0.0290539	0.597265	0.546777	0.37993	0.316706	0.175998	0.498792	0.672368	0.61464	0.605378	0.235924	0.243458	0.434221	0.399977	0.363127	0.620588	1.04015	0.904624	0.474769	0.463966	0.534797	0.322283	0.454441	0.479348	0.415517	1.32971	0.889831	0.307006	0.456765	0.412073	0.197415	0.201522	0.894368	0.697597	0.374012	0.612723	0.200294	0.382242	0.22837	0.275494	0.612406	0.408033	0.14713	0.803571
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.f859dcbd-afbe-4ae5-8435-ea7adf39970c.fc.signal	1.12865	0.987762	1.71158	0.637114	0.125872	0	0	0.544762	1.01121	0.625403	0.714733	0.934953	0.463801	0	0	0.188717	1.04344	1.20285	1.92597	1.2189	0.63197	1.10892	0.541492	0.960193	2.04346	2.01407	0.872322	0.154876	0.555607	0.472364	0.796604	0.903385	0.73967	0.461838	0.93831	0.355351	0.707487	1.35166	1.60536	1.26912	2.53013	1.35222	0.222619	0	0.721572
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003730.1.aa91ddbb-920b-4389-adfc-bc95d87573a2.fc.signal	0	0.45303	0.530878	0	0	0.0867933	0.65095	1.76361	3.04626	0.887554	0.28967	0.218579	0.491868	0.485059	0.638064	0.708991	1.06659	0.394392	0.264617	0.196604	0.379403	0.303082	0.323114	0.326774	0.427409	0.660059	0.763813	0.3804	0.0847698	0.38577	1.12888	1.18185	0.691321	0.999074	0.939086	1.11494	1.09696	0.577776	0.630367	0.535309	0.37593	0.455204	0.477138	0.47616	0.636202
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.3fd172f1-2dff-4354-a3a1-c7faa70478b7.fc.signal	0.564324	0.91535	0.659908	0	0	0	0.018501	0.257613	0.983124	0.714747	0.777669	1.09793	0.747052	0.946822	1.22713	1.34028	0.343537	0.5703	0.475903	0.714239	0.240476	0.290875	0.292837	0.429025	0.349344	0.477058	1.02323	0.510621	0.399539	0.404768	0.0592175	0.0077064	0.230133	0.315048	0.209298	0.699368	0.760016	0.286037	0.740861	0.433783	0	0	0	0.103026	0.745475
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.9d84c99a-dac5-45a2-b863-f9fa27db5859.fc.signal	0.196906	0.12208	0.393178	0.302779	0.225803	0	0.425165	0.779825	0.496133	0.914517	0.648665	0.725405	0.462336	0.262419	0.649207	1.75416	0.958312	0.734748	0.818277	0.81646	1.53768	0.773545	0.554546	0.428201	0.484804	0.784282	0.713579	0.407702	0.981303	0.856309	0.156749	0.175073	0.223246	0.79827	0.78119	0.697035	0.66903	0.372187	1.11467	0.542278	0.373058	0.183735	0	0.0268156	0.75803
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.404b0fff-7a57-4978-8379-3089d99854a9.fc.signal	0.965715	0.660872	0.364875	0.269649	0.112595	0	0.261785	0.685754	1.35664	1.53833	0.620725	1.04504	2.02099	2.17978	1.68065	0.548095	0.552357	1.18931	0.948387	0.968907	0.860709	1.33182	0.452096	0.428543	0.365173	0.382041	0.692908	1.00209	0.868072	0.513819	0.457777	0.171857	0.0724026	0.659636	0.641363	1.43603	1.18699	1.05105	0.668746	0.0859493	0.310244	0.550503	0.598677	0.526408	0.642834
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003396.1.4bb6cf38-793d-41e7-af37-1f5641085d37.fc.signal	0	0.794769	1.22135	0	0	0	0	0	0.624595	0.702981	0.466331	0	0	0	0.300023	0.368471	0.143353	0.198565	0.710501	0.753485	0.310692	0.969838	0.608687	0.375003	0.836033	0.644609	0.424268	0.855125	0.735885	1.6041	0.134206	0.97337	1.66453	1.20204	0.334291	1.70096	1.34249	0.653682	0.525241	0.66616	0.799961	1.59011	0.213638	0	0.491946
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001007.4.1a97b39a-ee79-4473-a53d-52cf42dd3336.fc.signal	0	0	0	0	0	0	0	0	0.436295	0.811122	0.503631	0.304761	0.421206	0.582887	0.750383	1.23421	0.142905	0.35016	0.235333	0.928966	1.09817	0.375653	0.370915	1.5253	1.0293	0.955918	0	0.0594559	0.369106	0.400033	0.443147	0.796157	0.155573	0.933128	0.2321	0.278507	0.361975	0.559519	0.741917	0.856197	0.101856	0	0	0	0.705548
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003402.2.d3186b4d-954d-4e57-a34d-97e0da3e61a0.fc.signal	0.263245	1.01007	0.515314	0	0	0	0.743049	1.90563	1.48411	0.263084	0.815809	0.368471	0.00552529	0.0309925	0.366008	0.326246	0.769958	0.559633	0.803364	0.825244	1.4863	1.29349	0.513744	0.537951	0.867324	0.821177	0.757499	0.370226	0.505061	0.408272	0.298313	0.215873	0.485831	0.655581	0.417747	1.46828	1.50948	0.464472	0.146001	1.46403	0.559359	0.398426	0.392063	0.106294	0.640089
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.8b041313-9130-46c7-a7b6-9eca4440f0be.fc.signal	0.051604	0.462273	0.700771	0	0	0	0	0	0.0615738	0.962473	1.50577	1.39436	0.859413	0.135386	0.0336214	0.230112	0.189609	0.697206	1.15556	0.267099	0.236569	0.401031	0.512406	0.615043	0.584544	0.205479	0.212903	0.225535	0.31961	0.785294	1.34143	0.684073	0.889399	1.47353	0.347901	0.102467	0.107478	0.049321	0.688601	0.835143	1.24102	0.585529	0.681756	0.621782	0.757698
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001025.7.737b5bf1-d829-45ff-8c28-1667416be068.fc.signal	1.27524	0.569652	0	0	0	0	0	0.341508	1.22654	1.43417	0.627524	0.490489	0.501836	1.2645	1.65599	1.18567	0.69851	0.736114	0.947006	0.139815	0.392042	0.766431	0.671846	0.750852	1.07603	0.619652	1.61431	0.288415	0.223678	0.327725	0.442424	0.555965	0.368982	0.457558	0.816847	1.00991	0.984678	0.386873	0.510354	0.709615	0.880215	0.465025	0	0	0.739448
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001011.4.567c133d-62ea-4adf-bc97-6ef3e532e6a6.fc.signal	0.025776	1.04972	1.05591	0.204414	0.504522	0.380278	0.089511	0.469657	1.31116	1.56495	1.69863	1.89001	1.5988	0.641551	0.364826	1.38428	2.43056	1.79828	1.30752	0.196014	0.0514959	0.389147	0.452606	0.484617	0.749524	0.599327	0.430472	0.357599	0.472578	0.336351	0.251422	0.236905	0.123164	0.278381	0.596717	0.991118	0.329909	0.23952	0.613166	0.307057	0.0208679	0	0	0	0.754489
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000983.7.0397ac10-5d52-43ec-8084-1b153343aa3a.fc.signal	2.30663	0.123649	2.23188	0.0454603	0	0	0	0	0.227132	1.06207	1.16015	2.807	0.0441611	0	1.63613	2.45413	0.729382	0	0	0	0	0.506182	0.383359	0	0	0	0.198603	0.427503	0	0	0	0.649013	1.57779	1.66195	0.815968	1.07897	0.921872	0.167446	0	0	1.03856	3.82123	1.07775	0	0.682025
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.7414bb41-cf54-40da-9950-d1fdfeffed2f.fc.signal	0.739627	0.927786	0.5479	0.138285	0	0	0	0.118553	0.436568	0.533112	0.415958	0.471686	0.505133	0.273771	0.210833	0.279717	0.540449	0.367442	0.213245	0.177663	0.185493	0.528255	0.654971	0.376832	0.335513	0.49633	0.343426	0.135362	0.686335	0.500701	0.373516	0.180166	0.286052	0.466538	0.463557	0.274162	0.511608	0.750705	0.389734	0.875859	0.865097	0.621742	0.955306	0.881463	0.70085
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.dfa9d4a9-0f86-41c6-822f-1f52d8db067a.fc.signal	0.095771	0.62827	0.0203202	0	0	0	0	0.56251	0.910137	1.56744	1.07461	0.943321	0.0134624	0	0	0.380246	0.972245	0.885586	0	0.506523	0.645807	0.0823316	1.23021	0.0638473	0	0	0.884842	0.614643	0.0856898	0.861544	1.41044	0.609605	1.11469	1.10829	0.723118	0.80126	0.321195	0.638988	0.75505	1.53851	1.59798	0	0	0	0.426024
