	chr11:1445298-1445347	chr11:1445348-1445447	chr11:1445448-1445597	chr11:1445598-1445747	chr11:1445748-1445897	chr11:1445898-1446047	chr11:1446048-1446117	chr11:1446118-1446197	chr11:1446198-1446277	chr11:1446278-1446347	chr11:1446348-1446437	chr11:1446438-1446497	chr11:1446498-1446647	chr11:1446648-1446797	chr11:1446798-1446867	chr11:1446868-1446947	chr11:1446948-1447097	chr11:1447098-1447247	chr11:1447248-1447397	chr11:1447398-1447457	chr11:1447458-1447547	chr11:1447548-1447637	chr11:1447638-1447697	chr11:1447698-1447757	chr11:1447758-1447847	chr11:1447848-1447997	chr11:1447998-1448147	chr11:1448148-1448297	chr11:1448298-1448447	chr11:1448448-1448597	chr11:1448598-1448747	chr11:1448748-1448897	chr11:1448898-1448937	chr11:1448938-1449047	chr11:1449048-1449197	chr11:1449198-1449347	chr11:1449348-1449497	chr11:1449498-1449647	chr11:1449648-1449797	chr11:1449798-1449857	chr11:1449858-1449947	chr11:1449948-1449997	chr11:1449998-1450097	chr11:1450098-1450197	chr11:1450198-1450247	chr11:1450248-1450307	chr11:1450308-1450363	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.f6bea37b-7779-4621-9ed2-82fb7b23df8f.fc.signal	0	0	0.0720849	0.583936	0.431364	0.237191	0	0	0	0	0.127231	0.24762	0.148038	0.32168	0.151126	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0068782	0.396592	0.254985	0.0280636	0.25029	0.351465	0.0298055	0.144512	0.336221	0.311401	0.274143	0	0	0	0	0	0	0.0382133	0.282529	0.713494
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5433b540-f9ea-4edf-8a0e-cdc2c654fa20.fc.signal	1.18239	3.09798	3.34234	6.44028	6.35013	6.15034	5.60806	4.24197	1.89185	3.69933	5.64939	5.0056	3.6549	8.50559	4.12161	0.266038	2.33448	2.88466	0.1813	1.00503	3.97304	4.05968	1.02474	0	1.07729	3.17679	2.4121	3.24774	4.23311	3.25561	1.73254	6.98233	7.77447	3.32152	4.63512	3.21621	0.953795	2.6695	2.93385	5.70003	6.96312	5.84116	2.95605	1.67899	3.35811	3.54732	5.53205	0.556995
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.e95554aa-fb20-4b17-91ac-139d0399c1c8.fc.signal	0.190089	0.465125	0.454938	0.302682	0.318536	0.365167	0.181018	0.111726	0	0	0	0	0	0.0260836	0.110772	0.297066	0.480653	0.457455	0.5641	0.29232	0.367182	0.447652	0.39611	0.260251	0.150849	0.13351	0.384042	0.085994	0	0	0	0.130769	0.22627	0.13988	0.00527987	0	0.00603413	0.400606	0.196901	0	0	0	0	0	0	0	0.0101018	0.260397
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.affdcac3-6070-43fc-99e1-6c9751bbcbf6.fc.signal	0.226507	0.207241	0.213237	0.169413	0.291184	0.313977	0.129283	0.0854958	0.0505158	0.0190439	0.0460343	0.0723637	0.140694	0.19822	0.136146	0.136718	0.135119	0.202451	0.147036	0.0734548	0.0465302	0.0447514	0.116227	0.154261	0.172208	0.217259	0.330322	0.27969	0.105973	0.161888	0.127138	0.0729491	0.074515	0.138386	0.246614	0.344086	0.153025	0.151491	0.190471	0.195572	0.160626	0.0894538	0.106298	0.114737	0.0786102	0.0304433	0.0863466	0.333121
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.982b1a46-0bf8-457b-a213-1cec9bf76346.fc.signal	0.611523	0.77408	0.185779	0	0.374585	0.941797	0.641381	0.77408	0.53218	0	0.206421	0.38704	0.38117	0.150012	0	0	0.0103211	0.590881	0.830846	0	0	0	0	0	0.206421	0.353497	0.356077	0.451547	1.25659	0.443806	0.356077	0.443806	0.77408	0.317549	0	0.209459	0.338665	0.0496992	0	0	0	0	0	0	0	0	0	0.63753
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.fc38d8a2-8f66-4203-ae35-4bfe2174aadb.fc.signal	0.130702	0.16741	0.0803568	0.16741	0.0424105	0	0	0	0	0	0	0	0	0.0546959	0.33495	0.33495	0.0569289	0.2233	0.221149	0	0	0.0874454	0.474458	0.50236	0.377698	0	0.0554329	0.151013	0	0	0	0	0	0.217717	0.28694	0.0837206	0.567172	0.927797	0.358377	0.33495	0.225118	0.0803568	0	0	0	0	0	0.286518
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.6e93a1e0-8828-4ce5-83f8-36249902bda2.fc.signal	0	0	0	0.281744	0.834309	0.707195	0	0.191628	0.445418	0.698559	0.699888	0.706169	0.306635	0.656504	0.209552	0	0	0.229263	0.2265	0	0	0	0	0	0	0	0	0	0	0.226889	0.454401	0.737633	0.82883	0.161989	0.179543	0.342079	0.310958	0.217028	0.364244	0.41433	0.0736587	0	0	0	0	0	0	0.69679
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.f19b01fb-285f-4aa3-a654-49a7198b9c00.fc.signal	0.389552	0.341108	0.525725	0.913795	1.01478	0.741762	0.234016	0.214497	0.109574	0.0933684	0.187557	0.307578	0.615939	1.05885	0.88019	0.631901	0.842847	0.788626	0.706828	0.593835	0.296046	0.135373	0.150131	0.192368	0.319431	0.502215	0.555143	0.537746	0.457802	0.76088	0.639244	0.687584	1.06907	0.951467	1.10107	0.924075	0.929778	0.909513	0.74883	0.522519	0.410327	0.421096	0.29423	0.089149	0	0	0.0525627	0.339088
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.0a4412db-98d2-49c5-9fe7-7e089d81032b.fc.signal	0.324994	0.16146	1.42198	0.479648	0.243336	0.758353	0	0	0	0.96051	0.106723	0.848451	0.587179	0	0.891902	0.180096	0.273251	0.121109	0	0	0.853787	0	0	0	0	0	0.032017	0.864459	0.64034	1.75474	0.290141	0	0	0	0	0.369702	0	0.326573	0.947943	1.56905	0.234791	0	0	0	0	0	0	0.521253
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.c19bd00a-5c6a-4173-86bf-6f467b56a6c8.fc.signal	0.230507	0.11598	0.659636	0.661081	0.220993	0	0	0	0	0	0	0.182917	0.467815	0.280665	0.273691	0.396724	0.296884	0.179006	0.0264081	0	0	0	0	0	0	0	0.00559647	0.410056	0.122295	0.0771129	0.109306	0.0642127	0.193968	0.38875	0.242468	0.529576	0.196287	0	0	0	0	0	0	0	0	0	0	0.250821
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e8717b6c-436c-4750-b776-17ab8ac934dd.fc.signal	0	0	0.289144	0.628333	0.839648	1.97966	1.76362	0.969626	0.802792	0.503764	0.70527	0.345383	0.266426	1.03	1.47708	0.788469	0.298624	0.815614	0.397473	0.694192	0.83407	0.268756	0.166814	0.83407	0.83407	0.0166814	0	0.473048	1.25117	2.46345	0.394796	0	0	0	0	0.726008	1.58394	0.0667256	0.617219	1.6683	1.1585	0.818136	0.49529	0	0	0	0	0.620513
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001015.4.5c0d3bc3-2483-4334-82c2-b98db24b9499.fc.signal	1.16166	0.85483	1.66111	1.72761	3.78993	2.12444	0.37269	1.17002	1.26357	1.80782	2.19631	1.99501	1.77963	0.763939	0.691091	0.182605	0.705464	0.262033	0.669705	0.179304	0.42963	0.468654	0.190603	0.181106	0.169844	0.0197706	0.391293	0.103385	0.0186288	0.123095	0.11789	0.0593459	0	0.0831642	0.423562	0.27134	0.858182	0.565089	0.204993	0.409871	0.305807	0.315073	0.21914	0.476918	0.220955	0	0	0.478723
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.81d2cec4-6d09-4c4d-9e5a-688e4151854e.fc.signal	0.463276	0.235988	0.313694	0.267314	0.66207	0.189608	0.0532857	0.909178	0.442933	0	0	0	0	0.372256	0	0.110734	0.31295	0.356963	0.0143023	0	0	0.201439	0.598351	0.621663	0.259028	0.960468	0.136766	0.839244	0.279748	0.204653	0.733561	0.345025	0.46625	0.423864	0.146092	0	0	0.488006	0.801944	0.5051	0	0	0	0	0	0	0	0.313433
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.bb047498-09b9-4c13-b396-ee9ca79dcf59.fc.signal	0	0.192276	0.611549	0.178686	0.571706	0.791646	0.143349	0.4181	0.304101	0	0.333607	0.4181	0.075258	0	0	0.0888462	0.412525	0	0	0	0.189306	0.4181	0.222987	0	0	0.103131	0.314424	0.0622787	0.413524	0.412259	0.371324	0	0	0	0	0	0	0	0	0	0	0.192326	0.4181	0.255041	0.4181	0.4181	0.477829	0.631098
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.1c43239d-dfc1-4ee8-9404-c3dda7976cff.fc.signal	0	0.093402	0.539656	0.954902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.398552	0.797107	0.431725	0.44833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.407351
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.bd79aee4-cb3e-4358-b4aa-2b3125cb6682.fc.signal	0.278367	0.224625	0.0722641	0.0477833	0.117855	0.0957956	0.0639473	0.0247407	0	0	0	0	0	0.0204905	0.0597161	0.0847178	0.173914	0.0410379	0	0	0	0	0	0	0	0.0944061	0.0655743	0.0895541	0.0775783	0.130867	0.0298605	0.069213	0.0923655	0.129508	0.0447723	0.0821644	0.0526828	0.0922633	0.047754	0.0439145	0.0935638	0.0572934	0.0096917	0.0388822	0.057161	0.0266382	0.0571625	0.366313
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.424bbc61-947c-4459-9db6-6a124654e2c1.fc.signal	0	0	0	0	0.0103955	0.347584	0.359684	0.128087	0	0	0	0	0	0	0	0	0.213913	0.380293	0	0	0	0	0	0	0	0	0	0.048952	0.362389	0.182679	0	0.0831637	0.22276	0.210609	0.187118	0.109895	0.142566	0.285887	0.325145	0.44566	0.284702	0	0	0	0	0	0	0.349806
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.7414bb41-cf54-40da-9950-d1fdfeffed2f.fc.signal	0.328723	0.300276	0.173844	0.286579	0.192809	0.0305544	0	0	0	0.0880509	0.266912	0.31608	0.104306	0.119057	0.370265	0.588699	0.258132	0	0.150665	0.31608	0.198428	0.126432	0.337152	0.57948	0.556652	0.123271	0	0.153826	0.0621624	0.0431976	0.264454	0.322402	0.367443	0.369239	0.282365	0.21072	0.0200184	0.0136968	0.15804	0.11853	0.32486	0.47412	0.39352	0.104306	0.15804	0.15804	0.15804	0.320866
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.a94a6b89-542c-4e29-9116-4cbe6008554d.fc.signal	0.69427	0.652613	0.268447	0	0.44896	1.11777	0.362007	0.130174	0	0	0.263725	0.338706	0.134224	0.0715855	0.471204	0.744676	0.300849	0	0	0	0	0.173565	0.34713	0.316026	0.0650771	0	0	0.305479	0.879408	0.631785	0.791465	0.84219	0.323802	0.0532432	0	0	0.340192	0.796093	0.217535	0.318203	0.299706	0.20551	0	0	0	0	0	0.655484
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000992.7.c608e076-b4cb-49e5-bf4c-ab19d04cc659.fc.signal	0.980653	1.6234	1.15673	1.30858	1.07446	1.21642	0.214449	0.345933	0.729556	0.446569	0.793589	1.73749	1.59551	0.907887	0.934406	1.04565	0.636935	0.832721	0.825401	0.531555	1.20233	0.405066	0.944509	1.80249	1.10559	1.10921	0.683589	0.462075	0.732059	1.28754	1.63593	0.903443	0.823494	1.45763	0.906354	0.614727	0.66834	1.72351	0.872408	1.19044	0.100839	0.0729946	0.429071	0.255536	0.100323	0.222034	0.658191	0.251248
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.5efb4e46-177f-4d3d-96a6-19f7c95acfd8.fc.signal	1.62272	1.63515	0.345723	0.988946	0.750451	0.714546	0.277301	0.706831	1.16562	0.734107	1.04621	1.39972	1.25635	1.29136	0.373754	0	0.807382	0.0900224	1.08032	1.47706	0.632965	0.243811	0.147693	0.42198	0.0890847	0.357273	0.490683	0.632057	0.688506	0.944167	0.52659	1.12222	0.910715	0.992221	1.28784	1.98827	0.20969	0.349266	1.80062	0.661097	0	0.320705	0.379782	0.303826	0	0.358681	1.26593	0.527119
