	chr12:80646397-80646546	chr12:80646547-80646696	chr12:80646697-80646806	chr12:80646807-80646846	chr12:80646847-80646996	chr12:80646997-80647146	chr12:80647147-80647246	chr12:80647247-80647296	chr12:80647297-80647376	chr12:80647377-80647446	chr12:80647447-80647506	chr12:80647507-80647596	chr12:80647597-80647746	chr12:80647747-80647816	chr12:80647817-80647896	chr12:80647897-80648046	chr12:80648047-80648196	chr12:80648197-80648346	chr12:80648347-80648496	chr12:80648497-80648566	chr12:80648567-80648646	chr12:80648647-80648796	chr12:80648797-80648876	chr12:80648877-80648946	chr12:80648947-80649096	chr12:80649097-80649246	chr12:80649247-80649396	chr12:80649397-80649546	chr12:80649547-80649646	chr12:80649647-80649696	chr12:80649697-80649846	chr12:80649847-80649916	chr12:80649917-80649996	chr12:80649997-80650146	chr12:80650147-80650296	chr12:80650297-80650446	chr12:80650447-80650596	chr12:80650597-80650746	chr12:80650747-80650816	chr12:80650817-80650896	chr12:80650897-80650966	chr12:80650967-80651046	chr12:80651047-80651156	chr12:80651157-80651196	chr12:80651197-80651346	chr12:80651347-80651423	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004641.3.f304faea-b0f0-4641-894c-c818af6118ec.fc.signal	0.63109	0.323371	1.09925	1.17314	1.07753	1.10921	0.839072	0.715416	0.58713	0.495004	0.488042	0.451712	0.793069	0.689715	0.769846	1.4524	2.41103	1.99493	0.615412	1.15977	2.294	1.52543	0.905025	0.791114	1.147	1.09377	1.08247	0.64023	0.348324	0.56119	0.596056	0.0164143	0.065874	0.655324	1.34949	1.77382	2.29371	1.09752	1.51346	1.80991	1.31888	1.55541	1.60299	1.44077	1.45304	0.651644	0.570213
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.0bc39444-c5d6-4c2e-a719-a28af7034202.fc.signal	2.17736	1.23493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.286386	0.993238	1.73049	1.50593	0.795957	0.0324939	0	0	0	0	0	0	0	0	0	0	0	0	0.944882
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003660.4.1311705e-28de-47d0-83a5-4d4ef302cdd6.fc.signal	1.24554	2.06673	0.950227	0.305546	0.123493	0.357744	0.208152	0.38193	0.165847	0.669214	0.721909	0.631653	0.412995	0.181294	0	0.119675	0.0280089	0.218977	0.173146	0.122766	0.19097	0.0738403	0.369995	0.0218251	0	0.181996	0.0786565	0.764778	0.566577	0.685588	0.745182	1.24699	0.437455	0.0127313	0	0	0	0	0	0	0	0.236321	0.477416	0.186508	0.121646	0.625065	0.314286
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001963.2.c17770a0-5e1a-467c-8c25-b0784609b22f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141361	0.178106	0	0	0	0	0	0	0.0240272	0.202447	0.0491618	0	0	0	0	0	0.064211	0.212613	0.0370712	0	0	0	0.148215	0.23964	0.23964	0.191687	0.235623	0.162734	0.00399167	0	0.454545
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.dc1d2dc3-279f-44dc-a6f1-0d5154726fd5.fc.signal	0.775896	0.433517	0.223515	0.18732	0.161293	0.162386	0.124521	0.090593	0.0624641	0.0393229	0.0546915	0.0714037	0.0453371	0.0171377	0.0445721	0.143726	0.299622	0.473209	0.405415	0.315957	0.266396	0.237531	0.0889709	0.00703614	0.112457	0.108214	0.257131	0.750723	0.788123	0.568805	0.448367	0.523348	0.42501	0.374348	0.188146	0.0169515	0.190084	0.238175	0.10444	0.0741828	0.0232594	0.00854775	0.0922308	0.165	0.249314	0.266032	0.679167
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.6671b082-a817-48d2-abb0-2b33e6b6a3bd.fc.signal	1.06147	0.70019	0.16796	0	0.0884248	0.246376	0.256619	0.327207	0.401078	0.427755	0.288965	0.292927	0.469515	0.635162	0.792005	0.469775	0.356547	0.596798	0.157606	0.12396	0.238672	0.454838	0.361143	0.0247999	0	0	0.125389	0.320345	0.380618	0.325947	0.46245	0.390211	0.261223	0.293703	0.191785	0.0066112	0.0437992	0.200883	0.219671	0.121577	0.0228587	0	0.126054	0.188019	0.314903	0.250279	0.807229
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003696.3.e00c0d9c-ba65-4ccf-bfd6-bf0790f0d972.fc.signal	0.772747	0.771726	0.919644	0.788836	0.937426	0.82446	0.550942	0.238	0.197185	0.318316	0.528968	0.487364	0.452881	0.299096	0.458722	0.766372	1.07763	1.19089	0.801905	0.508991	0.400447	0.314514	0.206984	0.312532	0.297592	0.573523	0.685899	0.845591	0.847316	0.742325	0.556687	0.419658	0.5095	0.579273	0.526192	0.331345	0.294487	0.692557	0.589446	0.315524	0.137327	0.338546	0.471286	0.502403	0.449098	0.39837	0.828221
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.08f241da-4ea3-4efd-8a07-63057f4f6ca8.fc.signal	1.36192	1.86001	1.24408	0.581876	0.324267	0.384349	0.469738	0.300754	0.369385	0.312304	0.205711	0.0943276	0.0552303	0.102855	0.231758	0.444427	0.513783	0.279726	0.0999853	0.147475	0.257412	0.491188	0.349031	0.218155	0.0915517	0.208394	0.240423	0.122224	0.0297105	0.0782712	0.187331	0.371102	0.369231	0.399202	0.25184	0.136412	0.207183	0.393846	0.462258	0.396415	0.242655	0.282323	0.172477	0.0972795	0.0530725	0	0.62037
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000226.3.9c7eaa04-c3db-4e66-8efe-5b8055313af7.fc.signal	0.563668	1.08884	0.712396	0.376352	0.020622	0	0.218593	0.41244	0.41244	0.406548	0.20622	0.0366613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.183536	0.362947	0.82488	0.621606	0.443373	0	0	0	0	0	0	0	0	0	0	0	0	0	0.362745
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.a821fd7c-44ed-4d61-9142-fdff92927929.fc.signal	0.760419	2.21465	1.9666	0.550773	0.744784	0.930741	1.48559	0.675487	0.00356937	0.484612	1.29469	2.42325	2.5643	1.88303	0.967118	0.545159	1.22176	0.0434029	0.657965	2.04929	1.15519	0.700597	0.54847	0.454422	0.307372	0.477649	0.437082	0.118867	1.2335	1.97248	2.2504	0.881229	0.161968	0.586714	1.44158	0.199503	0	0	0	0	0.461228	1.25824	1.27801	0.367838	0	0.459921	0.289474
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001962.2.6ff00d21-c2de-48d7-8406-d314ad572f14.fc.signal	0.244699	0	0	0.180055	0.277922	0.0457615	0.111409	0	0.150111	0.120942	0.161763	0.109086	0	0.18107	0.296488	0.228336	0	0	0.263971	0.0945023	0	0	0	0	0	0	0.175124	0.209689	0	0	0	0	0	0.225803	0.159204	0	0	0	0	0	0	0	0	0	0	0	0.5
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.a7c0537c-0a7d-415e-ae83-a8d9e779153a.fc.signal	1.18278	1.31064	0.971614	0.444846	0.100867	0	0.0367902	0.0938632	0.153926	0.22184	0.26157	0.379133	0.369136	0.473009	0.320573	0.666388	0.826908	0.756365	0.644062	0.552538	0.516767	0.296209	0.107882	0	0	0.0966053	0.276587	0.437942	0.37657	0.282582	0.193958	0.246862	0.475583	0.625113	0.655665	0.598811	0.736684	0.643594	0.351615	0.238406	0.400324	0.407554	0.4262	0.29834	0.0880813	0	0.534615
