	chr8:22226288-22226437	chr8:22226438-22226587	chr8:22226588-22226737	chr8:22226738-22226887	chr8:22226888-22227037	chr8:22227038-22227087	chr8:22227088-22227187	chr8:22227188-22227337	chr8:22227338-22227487	chr8:22227488-22227637	chr8:22227638-22227747	chr8:22227748-22227787	chr8:22227788-22227937	chr8:22227938-22228087	chr8:22228088-22228237	chr8:22228238-22228387	chr8:22228388-22228537	chr8:22228538-22228687	chr8:22228688-22228837	chr8:22228838-22228987	chr8:22228988-22229097	chr8:22229098-22229137	chr8:22229138-22229227	chr8:22229228-22229287	chr8:22229288-22229437	chr8:22229438-22229587	chr8:22229588-22229647	chr8:22229648-22229737	chr8:22229738-22229887	chr8:22229888-22230037	chr8:22230038-22230187	chr8:22230188-22230287	chr8:22230288-22230337	chr8:22230338-22230487	chr8:22230488-22230637	chr8:22230638-22230787	chr8:22230788-22230937	chr8:22230938-22230997	chr8:22230998-22231087	chr8:22231088-22231237	chr8:22231238-22231317	chr8:22231318-22231387	chr8:22231388-22231409	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.768c3dd3-4d38-474a-b6d5-c316c21bc08d.fc.signal	0	0	0	0	0.112911	0.146294	0.113436	0.015236	0	0.011344	0.11682	0.197952	0.259778	0.240803	0.136952	0.0713347	0.368913	0.596664	0.309149	0.169237	0.144893	0.27234	0.46714	0.568163	0.339814	0.307839	0.409687	0.404591	0.19415	0.0169511	0	0.0590239	0.244632	0.442385	0.411633	0.21322	0.242661	0.480895	0.646103	0.403329	0.279279	0.419578	0.546175	0.612319
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.e5051162-3534-4c21-b37a-9d70a53452b8.fc.signal	0.0803305	0.332241	0.463522	0.333978	0.430134	0.536571	0.654062	0.360723	0.303503	0.812348	0.834148	0.494066	0.659775	0.386432	0.217471	0.355881	0.439209	0.384385	0.385905	0.720677	0.592501	0.420999	0.309511	0.272924	0.307549	0.657583	0.919094	0.677743	0.530475	0.261109	0.270769	0.326636	0.28278	0.320596	0.296033	0.314333	0.360392	0.49695	0.527549	0.38675	0.327454	0.457732	0.457891	0.408079
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.1164241b-8ba2-45bf-987f-0243c87c0a1c.fc.signal	0.850708	0.346855	0.132507	0.878892	1.18596	0.65841	0.461799	0	0	0.160666	0.35441	0.106323	0.175424	0.293068	0.668529	0.115774	0	0	0	0.562233	0.457439	0	0	0.013092	0.175743	0.0710048	0	0	0	0	0.0673312	0.283761	0.199123	0.211816	0.509997	0.0857626	0.15594	0.35441	0.582664	0.44652	0.54483	0.485996	0.35441	0.438308
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.48a0264b-6e25-46c0-b33d-21ee41282ecb.fc.signal	0.495048	0.433796	0.516418	0.342642	0.0822877	0.0737978	0.16241	0.80449	0.465587	0.615011	0.307109	0.16241	0.253365	0.708124	0.631249	0.325952	0.447181	0.381131	0.477497	0.318332	0.125499	0.16241	0.364528	0.48724	0.293858	0.190321	0.32483	0.308588	0.281517	0.55654	0.338903	0.0698363	0.0584676	0.267442	0.146171	0.354535	0.283072	0.196269	0.221828	0.458008	0.609055	0.452439	0.457711	0.36506
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.f6bea37b-7779-4621-9ed2-82fb7b23df8f.fc.signal	0.729488	0.10785	0.315045	0	0	0.118877	0.636954	0.540122	0.591544	0.415947	0.595859	0.132785	0.237107	0.0107302	0	0	0	0.15228	0.242946	0.145821	0	0	0.23386	0.35443	0.333166	0.528402	0.165401	0	0.165401	0.451349	0.616819	0.0637974	0.368661	0.827157	0.345542	0.203533	0.148861	0.697144	0.968933	0.725509	0.478533	0.329114	0	0.402544
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.8871bb3d-7ee4-4151-b7f6-e200809c7bd1.fc.signal	0.106407	0.022832	0.1427	0.216909	0.786797	0.562248	0.508022	0.348195	0.0494693	0	0	0.007135	0.487417	0.768689	0.443884	0.0503327	0.187416	0.383397	0.0618367	0.128183	0	0	0	0.0237833	0.14228	0.629374	0.680213	0.0808649	0.0637393	0.264479	0.188368	0.28541	0.162681	0.219765	0.16078	0.0152213	0.1427	0.0808633	0.353587	0.345584	0	0.209092	0.279801	0.512931
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5433b540-f9ea-4edf-8a0e-cdc2c654fa20.fc.signal	1.30423	1.66641	1.9339	2.92769	6.45172	6.09763	2.63572	1.23875	1.39342	4.12932	2.55243	1.88211	1.32529	0.391959	0.009308	0.493572	1.66327	3.29952	1.2347	1.32802	0.516673	0	0.0761173	0.503419	0.333868	0.539934	0.243042	0	0	0	0.684064	1.61496	0.521264	0.177306	1.23899	0.312003	0.429532	0.855328	0.402583	0	0.0764706	1.31425	1.77305	0.236181
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.e95554aa-fb20-4b17-91ac-139d0399c1c8.fc.signal	0.326848	0.316015	0.643013	0.303188	0.052111	0.133217	0.237134	0.489994	0.34429	0.229034	0.134353	0.104843	0.100083	0.14137	0.0482845	0.217529	0.537828	0.330462	0	0	0	0	0	0.0616123	0.146103	0.250873	0.219489	0.21409	0.409089	0.258731	0	0.0630676	0.215317	0.321604	0.177546	0.0407569	0	0	0.0115648	0.190071	0.160613	0.075794	0.0670705	0.476967
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.affdcac3-6070-43fc-99e1-6c9751bbcbf6.fc.signal	0.0778751	0.292561	0.601537	0.239794	0.289928	0.280186	0.300538	0.190699	0.117087	0.11522	0.0933415	0.0705195	0.0738387	0.149743	0.255526	0.210536	0.294498	0.267396	0.191413	0.154529	0.146558	0.113602	0.0835326	0.0991293	0.163583	0.258342	0.184914	0.0933622	0.181059	0.170663	0.118413	0.170917	0.137359	0.164638	0.0823137	0.0505949	0.08644	0.101912	0.0815528	0.0782589	0.124155	0.156044	0.157574	0.219512
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.982b1a46-0bf8-457b-a213-1cec9bf76346.fc.signal	0.771773	0.307216	0	0.322596	0.1658	0	0.265645	0.2403	0	0	0.105155	0.542194	0.529444	0	0	0.255849	0.884843	0.154224	0.0379145	0.225559	0.0262882	0	0.26168	0.368852	0.594632	1.13815	0.338697	0	0.0822349	0.239002	0.177151	0.265391	0.19279	0.184317	0	0	0	0.102821	0.138485	0.0999254	0	0	0	0.410641
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.fc38d8a2-8f66-4203-ae35-4bfe2174aadb.fc.signal	0.0471953	0.269497	0.344842	0.209854	0.229564	0.158492	0.48018	0.20951	0.177515	0.269068	0.0106534	0.16741	0.16741	0.295856	0.852975	0.957945	0.443199	0.215438	0.136662	0	0.0334237	0.272729	0.425523	0.472942	0.105197	0	0.093785	0.262162	0.425467	0.475352	0.303635	0.107142	0	0	0	0	0.118176	0.573306	0.584915	0.19952	0.12889	0.187891	0.137421	0.266556
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.6e93a1e0-8828-4ce5-83f8-36249902bda2.fc.signal	1.03941	0.186531	0.00531653	0.613634	0.360627	0.554147	0.66781	0.11292	0	0	0	0	0.115111	0.339441	0	0.11325	0.342513	0.412937	0.44476	0.687659	0.538479	0	0	0	0.212653	0.37861	0.48905	0.742616	0.513248	0.384133	0	0	0	0.400519	0.055244	0	0	0	0	0	0	0.393706	0.41433	0.399125
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004884.1.04b53f1e-ede2-4352-b282-8fd62b69ea23.fc.signal	1.21239	1.58216	0.143391	1.23493	2.4747	2.01091	1.87313	0.410772	0	0.386749	0.446354	0	0.0797683	0.447508	0.38442	0	0	0	0.226605	0.908931	0.468522	0	0	0	0.392512	1.29896	1.43224	1.59187	2.40333	1.47123	0.607451	0.678523	0.573797	0.383509	0.409179	0.0779878	0.460526	0.304414	0.00863767	0.782767	2.14344	1.77553	2.07309	0.864734
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001958.3.f473421b-0068-43e9-8689-afd1d3e0454e.fc.signal	0.0189179	0.287932	0.181861	0.172634	0.144077	0	0.0962496	0.199799	0.168726	0.0352079	0	0	0.170395	0.532737	0.120618	0	0	0	0.0956154	0.132733	0.195511	0.559653	0.284332	0.207798	0.0579159	0	0	0	0.0777138	0.147226	0.120895	0.279259	0.0337848	0	0.019622	0.177164	0.223797	0.28154	0.135069	0.265228	0.0920578	0	0	0.410448
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001236.5.b3e823f8-bdfb-415e-8681-ed2acdcbeb38.fc.signal	0.209596	0.17301	0.699917	0.666039	0.436796	0.269098	0.621255	0.409234	0.580732	0.533609	0.608519	0.824159	0.646046	0.533056	0.266884	0.698132	0.474376	0.379099	0.563761	1.06443	0.282039	0.277188	0.637398	1.06386	0.495984	0.535302	0.018424	0.0478338	0.294096	0.49784	0.420763	1.09592	0.761963	0.748767	0.261954	0.172459	0.633432	1.0213	0.857092	0.457121	0.404992	0.131989	0.193827	0.525328
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.f19b01fb-285f-4aa3-a654-49a7198b9c00.fc.signal	0.482614	0.608725	0.762424	0.734762	0.844993	0.416676	0.311251	0.266855	0.239994	0.45039	0.723064	0.497271	0.444632	0.262693	0.359568	0.324438	0.276241	0.524861	0.634189	0.354572	0.231291	0.136956	0.24677	0.337115	0.323428	0.196359	0.400346	0.46178	0.383505	0.186557	0.21432	0.390855	0.285457	0.336695	0.897663	0.779198	0.483796	0.703189	0.645137	0.38683	0.265243	0.349401	0.353695	0.350181
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.ee2442de-4362-4f9f-9331-9ed79b0e0f3c.fc.signal	0	0	0.448544	0.409655	0.311825	0.200397	0.152358	0.0982945	0	0.121786	0.179496	0.151681	0.303502	0.356221	0.312306	0.060115	0.14293	0.286457	0.155989	0.185031	0.038996	0	0.247141	0.351906	0.0231879	0	0.0699245	0.207204	0.29259	0.408367	0.332829	0.199184	0.0813272	0	0	0	0	0	0	0	0	0.116174	0.14347	0.720812
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.0a4412db-98d2-49c5-9fe7-7e089d81032b.fc.signal	0.268756	1.35775	0.445701	0.693639	0.811094	0	0	0.0755626	0.361277	0.325179	0.0275389	0.238645	0.248554	0.388758	0.473496	0.448301	0.651798	0	0.891574	0.581705	0.872502	2.26296	1.10194	1.71158	1.69961	1.40008	0.453215	1.05017	0.175599	0.394941	0.918674	0.764513	0.220531	0.426014	0.342826	0.94596	0.276906	0	0.454417	0.80204	1.33692	2.29107	2.31425	0.17377
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004609.2.3aca4661-f677-47cf-b2b4-9335fbd4c1a8.fc.signal	0.353577	0.543685	0.753158	0.234997	0.806087	0.549432	0.186156	0.102416	0.222883	0.155437	0.204377	0	0.377593	0.529319	0.0523401	0.446753	0.552527	0.634117	0.192779	0.325335	0.284205	0.5422	0.216151	0.263682	0.364559	0.362632	0.20187	0.387516	0.378319	0.260259	0	0.345142	0.279913	0	0.263708	0.057832	0	0	0.0462044	0.536199	0.397568	0.35366	0.1808	0.465909
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.c19bd00a-5c6a-4173-86bf-6f467b56a6c8.fc.signal	1.0404	1.03052	0.76544	0.21232	0	0	0	0	0.105735	0.373293	0.309496	0.22398	0.465845	0.693031	0.443864	0.511958	0.443431	0.44706	0.104017	0	0.0593215	0.56455	0.847052	0.652862	0.420171	0.496427	0.580961	0.441759	0.140443	0.216523	0.56094	0.0562804	0	0.168832	0.378336	0.343685	0.122427	0	0.11127	0.443147	0.614602	0.454469	0.352925	0.27503
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.c8287f3a-ec01-4e9b-9790-466f356c7045.fc.signal	0.317643	0.183994	0	0	0	0.049952	0.24464	0.319548	0.30543	0.163968	0.0408698	0	0	0	0	0.0427751	0.190676	0.187468	0.141485	0	0	0	0	0	0.146447	0.216701	0.285013	0.398074	0.264616	0.125705	0.277124	0.260904	0.109894	0	0.163945	0.168938	0	0	0.0152631	0.17964	0.178737	0.176562	0.24963	0.879479
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.4f07d906-46cb-4b49-9eca-84ffb88233a3.fc.signal	0	0.0866038	0.328145	0.402244	0.061285	0	0.10094	0.490285	0.755858	0.20068	0	0	0.0854453	0.355976	0.83757	1.0707	0.140596	0	0	0.331983	0.496312	0.252178	0.120258	0.011484	0	0	0	0	0.0775768	0.415907	0.733681	0.735137	0.350826	0.0120589	0	0.0620031	0.388733	0.350704	0.20848	0.0410756	0.0816159	0.145341	0.181114	0.56955
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004681.3.2df51237-5ee8-4df1-9b35-852de3df9810.fc.signal	0.745954	0.78468	0.396715	0.194214	0.179999	0.181203	0.443104	0.812461	0.688006	0.886832	1.14002	1.07236	0.754941	0.302415	0.812522	0.897587	0.328723	0.382353	0.48038	0.641215	0.354807	0.318033	0.557345	0.60248	0.356356	0.195998	0.212222	0.307877	0.951873	1.15269	0.260126	0.237365	0.310587	0.418526	0.453778	0.406668	0.240362	0.730501	0.738353	0.415777	0.418905	0.496228	0.492952	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.bb047498-09b9-4c13-b396-ee9ca79dcf59.fc.signal	0.654983	1.13912	1.40866	1.08283	0.830668	0.351204	0.112887	0.384652	0	0	0	0	0	0	0.0175663	0.137139	0	0	0.065744	0.387302	0.117589	0.3593	0.699223	0.835954	1.53493	0.914709	0.32337	0.381525	0.244325	0.251649	0.0071864	0.259003	0.17966	0.0443161	0	0	0.00268873	0.371769	0.3593	0.0335347	0.251676	0.353489	0.31109	0.420696
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001963.2.c17770a0-5e1a-467c-8c25-b0784609b22f.fc.signal	0.0439195	0	0.0614819	0.404928	0.55511	0.431304	0.167895	0	0	0	0	0	0	0	0	0	0.188223	0.0988944	0	0	0.0396872	0.180727	0.185291	0.146422	0	0	0	0	0	0	0	0	0	0	0.0941788	0.386073	0.0730156	0	0.127518	0.182544	0.00915013	0.0871186	0.1311	0.787472
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.bd79aee4-cb3e-4358-b4aa-2b3125cb6682.fc.signal	0.0611675	0.41131	0.282769	0.285025	0.118875	0.109419	0.0403531	0.0314545	0.12925	0.145655	0	0	0	0	0.12363	0.3143	0.0998963	0	0.0440781	0.0988983	0.0993868	0.075983	0.0844914	0.0702365	0.0625883	0	0	0.077444	0.0921353	0.0701475	0.126345	0.282153	0.193554	0.0770041	0.0309656	0	0.0337023	0.13361	0.219675	0.119349	0.177301	0.143032	0.15085	0.645875
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.dc1d2dc3-279f-44dc-a6f1-0d5154726fd5.fc.signal	1.1687	1.16761	1.17734	0.644002	0.176405	0.266173	0.223387	0.25226	0.269677	0.520569	0.496727	0.417589	0.373277	1.48237	2.71287	2.17554	0.903633	0.351529	0.401831	0.581977	1.10735	1.207	1.32513	1.80288	1.89511	2.00043	1.61839	1.50604	1.37054	1.32626	0.795617	0.670146	0.672186	0.87342	0.809683	0.513193	0.615429	0.892227	1.14003	1.04235	0.751266	0.684889	0.60373	0.766667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.6671b082-a817-48d2-abb0-2b33e6b6a3bd.fc.signal	0.195424	0.247849	0.288212	0.393564	0.467612	0.361387	0.215859	0.0472784	0	0	0.00563455	0.122095	0.169065	0.471186	0.82008	0.53237	0.0942287	0	0.0429728	0.214118	0.226401	0.276592	0.255295	0.413957	0.288309	0.173307	0.242187	0.305874	0.546483	0.406736	0.115736	0.288937	0.37199	0.341973	0.260364	0.260892	0.323982	0.278627	0.198599	0.155893	0.218362	0.340355	0.52334	0.779487
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.337d4e8a-e984-41f8-aa57-60f7eb5f2a93.fc.signal	0.327788	0.164585	0.231539	0.179328	0.410392	0.397959	0.452321	0.280926	0.334276	0.168768	0	0	0.366724	0.442714	0.150899	0.213206	0.133804	0.166887	0.216961	0.102164	0	0	0	0	0.0665817	0.248528	0.135002	0.102231	0.318899	0.440326	0.227903	0	0	0	0	0.120544	0.39067	0.372161	0.39538	0.115192	0	0.073443	0.119286	0.541053
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.e68f52c1-41a1-4e05-8c93-7ca09c5fb4fe.fc.signal	0.229959	0.562989	0.870241	0.53776	0.451379	0.815553	0.89762	0.907027	0.593287	0.712114	0.842831	0.692452	0.428892	0.45725	0.619143	0.68023	1.04808	1.10536	0.48215	0.025646	0	0.0486015	0.163864	0.254466	0.331717	0.416723	0.500302	0.608922	0.952902	0.832822	0.526608	0.514212	0.405217	0.630047	0.810424	0.56251	0.600251	0.598441	0.24917	0.351819	0.550713	0.855299	0.930087	0.772926
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.08f241da-4ea3-4efd-8a07-63057f4f6ca8.fc.signal	0.0719739	0	0	0	0.0736236	0.21654	0.21654	0.151578	0	0	0	0	0	0.0210054	0.0993302	0.0887814	0.0086616	0.10827	0.103939	0	0.112206	0.419471	0.54125	0.571926	0.477038	0.10033	0	0	0	0	0.0014436	0.45792	0.64952	0.785215	0.598272	0.414237	0.179725	0.10827	0.10827	0.0411426	0	0	0	0.817204
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.424bbc61-947c-4459-9db6-6a124654e2c1.fc.signal	0.472256	0.196919	0.321704	0.454398	0.200026	0.398435	0.30276	0.0188811	0.0767519	0.383739	0.605436	0.64715	0.541325	0.0841579	0	0.574751	0.477086	0.220811	0.0311864	0.225204	0.649591	0.4651	0.0601049	0	0	0.131058	0.144007	0	0	0.0435759	0.285612	0.0887013	0	0.0433242	0.27165	0.369822	0.233139	0.173388	0	0.128926	0.161577	0.171234	0.423632	0.295792
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000964.7.f15be373-5bad-4963-a06f-42b469a3cf40.fc.signal	0	0.357486	1.1878	1.43246	1.41847	0.592413	0.418852	0.738756	0.700335	0.451991	0.193231	1.43345	2.3228	1.86202	1.80173	0.953959	0.693994	1.19691	1.05129	2.06342	0.2243	0.354874	0.287791	0.546326	1.0292	2.89901	0.118025	0.39268	0.929736	2.55344	1.16986	0.969027	0.847905	0.974094	1.04559	0.842218	1.42518	2.42722	0.933822	1.41875	1.53557	4.145	5.61552	0.416
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000983.7.0397ac10-5d52-43ec-8084-1b153343aa3a.fc.signal	0	0.919676	0.29238	0.511778	1.10771	0	0	0	0	0	0	0	0	0	0	0	0	0	0.439936	0.660515	0.482916	1.33462	0.544826	0	0	0	0	1.27052	0.303569	0.0989978	1.03024	0	0	0	0	0.026592	0.692591	0	0	0	0	0	0	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001962.2.6ff00d21-c2de-48d7-8406-d314ad572f14.fc.signal	0.19503	0	0.0940846	0.226832	0	0.309928	0.510714	0.220162	0	0	0	0	0	0.00884467	0.290105	0.0902156	0.152106	0.229147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.886889
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.7414bb41-cf54-40da-9950-d1fdfeffed2f.fc.signal	0.98269	1.13529	0.492798	0.358224	0.288686	0.290794	0.398261	0.358444	0.290462	0.233699	0.117841	0	0.110919	0.247789	0.674425	0.564387	0.617312	0.280258	0.606881	0.599498	0.945441	1.36322	1.32591	0.945708	0.533122	0.408797	0.690108	0.867528	0.894215	0.568222	0.365599	0.336625	0.31608	0.214934	0.0695376	0	0	0.136968	0.572456	0.618463	0.426708	0.31608	0.31608	0.754464
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.986df781-84f6-4a4b-bb53-6b69b505dda3.fc.signal	0.0392991	0.696435	0.262481	0.415929	0.0080392	0.242375	0.426231	0.0807263	0.253993	0.486841	0.243811	0	0.0285877	0.169068	0.468556	0.13255	0.0913657	0	0	0.304853	0.229936	0.0797738	0.310981	0.517059	0.256254	0.51294	0	0.290241	0.334367	0.194244	0.74499	0.618058	0.127872	0.421218	0.0885157	0	0.0715517	0.211081	0.0379629	0.213926	0.77664	0.361407	0	0.511905
