	chr18:670576-670725	chr18:670726-670875	chr18:670876-671025	chr18:671026-671175	chr18:671176-671325	chr18:671326-671415	chr18:671416-671475	chr18:671476-671625	chr18:671626-671775	chr18:671776-671925	chr18:671926-672075	chr18:672076-672125	chr18:672126-672135	chr18:672136-672225	chr18:672226-672375	chr18:672376-672525	chr18:672526-672675	chr18:672676-672825	chr18:672826-672975	chr18:672976-673125	chr18:673126-673275	chr18:673276-673425	chr18:673426-673575	chr18:673576-673725	chr18:673726-673875	chr18:673876-674025	chr18:674026-674175	chr18:674176-674325	chr18:674326-674475	chr18:674476-674625	chr18:674626-674775	chr18:674776-674925	chr18:674926-675075	chr18:675076-675225	chr18:675226-675375	chr18:675376-675525	chr18:675526-675675	chr18:675676-675825	chr18:675826-675975	chr18:675976-676125	chr18:676126-676275	chr18:676276-676425	chr18:676426-676575	chr18:676576-676661	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004603.3.4c655c7c-8a8a-4e2d-a610-f4e47cf57813.fc.signal	0.262486	0.367929	0.310455	0.6298	0.727147	0.936229	0.856773	0.264417	0	0	0.296529	0.644147	0.24583	0.224995	0.61002	0.743218	0.247821	0.408015	0.797911	0.27834	0	0	0	0	0.163528	0.24303	0	0.232808	0.460865	0.572286	1.17667	1.02195	0.777156	0.744561	0.362414	0.787379	1.42088	0.080976	0.167118	0.425347	0.966315	0.733555	1.44568	0.578709	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003811.1.d8f0d283-97b1-48be-a67c-353c0ecb4b0e.fc.signal	0.710928	0.3397	0.224703	0	0.0543017	0.423058	0.734996	0.601725	0.224172	0.32365	0.226392	0.109967	0.102838	0.100303	0.244935	0.713632	0.345502	0.389816	0.180463	0.0141257	0.181681	0.0843952	0	0	0.0907745	0.214117	0	0	0.152284	0.172674	0.202478	0.0911662	0.28073	0.308632	0.509501	0.57205	0.106253	0.124083	0.287941	0.914182	0.864486	0.250157	0.686372	0.695495	0.522059
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.1a9690ca-63a1-4ea3-8dc4-24421ed40248.fc.signal	0.510225	0.444879	0.433071	0.100478	0	0.0866437	0.536419	1.45765	0.817504	1.00251	1.12331	0.584681	0.38644	0.257637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.197248	0.486289	0.51972	0.201841	0.245985	0.769729	1.27842	0.857288	0.282325	0.271455	0.507285	0.28768	0.446702	0.594836	0.215046	0	0.700565
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003826.4.3b07c369-960c-43eb-b4e5-3e3773e044bc.fc.signal	0.203247	0.50041	0.528023	0.248385	0.490096	0.115999	0	0	0.0381685	0.278799	0.259314	0.453144	0.343094	0.352486	0.213975	0.0631487	0.0192713	0.171628	0.186092	0.383228	0.249427	0	0.0833034	0.463855	0.19548	0.0410052	0.483353	0.578032	0.0734639	0.184973	0.555328	0.625753	0.120437	0.23845	0.39485	0.0672717	0	0	0.0110993	0.312746	0.617986	0.420027	0.429734	0.0942238	0.892157
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.d51ed427-007f-40d3-b98a-eaa67c358ae9.fc.signal	0	0	0	0	0	0.0589183	0.09657	0.135282	0.224543	0.265315	0.11653	0.048285	0	0	0	0	0.0198547	0.282988	0.751055	0.717108	0.347579	0	0	0	0	0	0	0	0	0.097969	0.247279	0.35955	0.238313	0.15273	0.0980059	0.105549	0.161502	0.0902043	0.00910447	0	0.0881803	0.148272	0.185853	0.19188	0.264887
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.6c44093e-8a4f-4f36-9bdc-4181cde15c47.fc.signal	0.525284	0.682658	0.752635	0.580046	0.538756	0.310537	0.31511	0.427374	0.372174	0.355297	0.662303	0.431468	0.341452	0.17532	0.0198599	0.443591	0.97526	0.684311	0.118793	0.176626	0.189575	0.032712	0	0	0	0	0	0.112391	0.559134	0.444109	0.271343	0.20265	0.813991	0.826081	0.253376	0.353433	0.306457	0.188311	0.221394	0.228388	0.479834	0.587148	0.717867	0.698613	0.797963
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000942.6.d7f763be-bfdd-4c86-bf20-202adde8af39.fc.signal	2.42461	2.95956	0.158513	0	0	0	0	0.845489	0.221848	0	0.758741	0.178945	0	0	0	0.734911	0.551546	0.379766	0.790746	1.15462	0.0942771	0	0	0	0	0	0	0	0.157828	0.613682	0	0	0	0.200686	0.516102	0.969861	0.188931	0.321013	1.20858	1.36212	0.853317	0.880888	0.303816	0	0.257353
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.af8f440a-d096-482c-84b1-79bcd318ff11.fc.signal	0.125493	0.200629	0	0.145964	0.154753	0.0196089	0.708327	0.818343	0.0207982	0.307829	0.689753	1.49162	1.21993	0.488376	0.187404	0.29114	0.618616	1.35344	1.36497	2.11221	0.932399	0.288539	0.79459	0.289686	0.680669	0	0	0.142661	0.718267	1.24838	1.32759	0.785404	0.689966	0.136186	0.278317	0.250115	0.709366	1.07729	0.255418	1.27277	0.290287	0	0	0.114195	0.662281
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001902.1.97f665f6-6f48-4b26-ac5c-9db0c04ef7bc.fc.signal	0.670251	0.771389	0.219064	0.17576	0.0931711	0.296997	0.389269	0.334534	0.385436	0.254935	0	0	0	0	0.119823	0.0430975	0.3777	0.0503161	0.440479	0.486992	0.307668	0.411639	0.219656	0.336693	0.145695	0.163881	0.31413	0.0035776	0	0	0.166818	0.173334	0.487436	0.230478	0.865213	0.689277	0	0.158663	0.528104	0.365517	0.33857	0.421019	0.578326	0.621612	0.194215
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001851.4.05b73e87-893b-4343-ab37-69c778c437f8.fc.signal	1.01731	1.1682	0.552825	0	0.392131	0.826128	1.75742	3.07528	2.16936	0.187189	0.374181	0.515577	0.54675	0.528145	0.291318	0.808901	0.566482	1.46896	0.649406	0.558595	0.805805	0.531856	1.02469	0.902604	0.21955	0	0.533454	0.460569	0.33513	0.484677	0.187793	0.459163	1.27156	1.52095	0.696117	1.74849	0.69962	0.608916	0.704832	0.0944499	1.90432	2.35114	1.47741	0	0.965812
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.8871bb3d-7ee4-4151-b7f6-e200809c7bd1.fc.signal	0.100099	0.616233	0.443331	0.422557	0.325662	0.28541	0.382922	0.386251	0.45665	0.436672	0.250206	0.156971	0.1427	0.1427	0.150564	0.128134	0.130581	0	0	0.366296	0.88103	0.484225	0.800095	0.268282	0.228684	0.183852	0.417638	0.605459	0.595402	0.299954	0.192391	0.21873	0.40928	0.927651	0.687012	0.331169	0.391315	0.266511	1.10824	0.682928	0.491849	0.315852	0.320607	0.423132	0.854305
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5433b540-f9ea-4edf-8a0e-cdc2c654fa20.fc.signal	1.47901	1.60844	0.390081	0.387702	0.442315	0	0	1.03895	2.1585	1.27658	0	0	0	0.344235	1.06308	0.396221	0	0.882374	0.619272	0.0359733	0.522782	0.427691	0.319374	0	0	0	0	0	0.656294	1.07389	1.72433	0.660302	0	0.223908	0.308722	0	0	0	0	0	0	0	0	0.175573	0.996364
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.e95554aa-fb20-4b17-91ac-139d0399c1c8.fc.signal	0.649987	0.494164	0.3724	0.0173481	0	0.175803	0.443909	0.72765	0.649684	0.416382	0.364662	0.124632	0.16859	0.146268	0.196366	0.246539	0.344204	0.465002	1.02496	0.432595	0.420904	0.856933	1.08632	0.18922	0.101627	0.0950773	0.274088	0.135259	0.25476	0.62559	0.377965	0.386754	0.359626	0.296265	0.156725	0.496689	0.37678	0.293297	0.187256	0.192515	0.0567571	0.0756769	0.221057	0.453539	0.27882
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000001.4.a034ee31-90a4-46ec-8ae3-50525e7d309a.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.667576	1.75678	0.50361	0	0	0	0	0	0	0	0	0	0.182928	0.743167	1.27802	1.12191	0.221647	0	0	0	0	0	0	0	0	0	0	0	0.217143
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000233.3.fb9aae7d-4076-4e4e-92a7-34572e1b705b.fc.signal	0.396164	0.960249	0.994951	0.369627	0	0.0591166	0.285548	0.501701	0.458626	0.807576	1.16111	0.825466	0.472646	0.343987	0.0148129	0	0	0	0	0.0467614	0.420476	0.368075	0.00143813	0	0	0	0	0	0.671436	2.16272	1.77337	0.587825	0.280106	0.448166	0.393723	0.0997127	0.165349	0.929237	1.18056	0.384156	0.34666	0.651373	0.849705	0.84015	0.508961
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003845.2.794488aa-2650-453d-b408-62a2d6724c53.fc.signal	0.330371	0.327157	0.839579	1.09415	0.825114	0.298286	0.447444	0.451892	0.609078	0.785061	0.159203	0.0237392	0.14837	0.271931	0.612033	0.200052	0	0.110775	0.371501	0.601346	0.710673	0.355985	0.0138479	0	0.183708	0.166366	0.277134	0.262239	0.0356088	0.0336305	0.287727	0.403419	0.615982	0.233078	0	0	0	0	0	0.0236955	0.202725	0.168427	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000230.3.eca9fb65-4b68-4689-9dc2-ca87771c92ab.fc.signal	0.363879	0.500246	0.57268	0.716843	0.784685	0.0620531	0	0.319408	1.44078	1.14645	0.914821	0.477759	0.32447	0.196075	0.381267	1.05105	0.731826	1.05817	0.75152	0.138224	0	0	0	0	0	0	0	0	0.153886	0.48562	0.467082	0.37903	0.307308	0.957577	1.27005	0.688774	0.0948019	0	0.0571321	0.544731	0.875876	0.900336	0.433526	0.181288	0.606218
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004641.3.f304faea-b0f0-4641-894c-c818af6118ec.fc.signal	0.919925	0.50551	0.637966	0.359855	1.16434	1.88345	1.3276	0.596202	0.0698029	0.215299	0.737829	0.625085	0.53765	0.379658	0.732456	0.637566	0.769845	0.300753	0.418803	0.536335	1.4486	0.671017	0.49558	0.408807	1.28477	1.11666	0.33212	0.116676	0.361609	0.908511	0.285092	0.724386	1.09424	0.859477	0.569409	0.360509	0.899967	0.592472	0.583726	0.576448	0.362488	0.291545	0.816462	0.690761	0.994764
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.0bc39444-c5d6-4c2e-a719-a28af7034202.fc.signal	0.412255	0.655847	0.668669	0.543332	0.544171	0.34718	0.284823	0.249638	0.340354	0.518207	0.365927	0.166715	0.16299	0.367543	0.635764	0.750854	0.401321	0.603332	0.612441	0.267527	0.0091312	0	0	0	0	0	0	0	0.0397376	0.486964	0.859168	0.680206	0.235175	0.337969	0.916199	0.92753	0.338879	0.449411	0.353345	0.333925	0.656157	0.789016	0.798728	0.269825	0.595628
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003824.4.4dfd78e7-f48b-44fa-ae63-a8e81a422336.fc.signal	0.196372	0.254852	0.0604448	0.229351	0.123272	0	0	0	0	0.0463174	0.278434	0.197296	0.148962	0.0927577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033668	0.239428	0.202627	0	0.0431015	0.238926	0.085338	0	0	0	0.0732354	0.249929	0.0406536	0	0	0.790123
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004884.1.04b53f1e-ede2-4352-b282-8fd62b69ea23.fc.signal	1.56089	1.40504	0.705616	0.167738	0.706512	0.331553	0.16124	1.2029	1.27225	0.0103654	0.394033	0.43873	0.43873	0.68772	0.663204	0.159564	0.560494	0.566301	0.0391567	0	0	0	0	0	0	0	0	0.485395	0.578775	0	0	0	0.407412	1.10907	0.495049	0.7102	0.737507	0.831306	0.705092	0.0797119	0	0	0.258939	0.704916	0.535256
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004728.1.84110ecf-3acc-4ab9-918a-d46b0401ed1e.fc.signal	0.785107	0.2424	0.406126	0.61578	0.230605	0.338438	0.507657	0.201971	0.0716476	0	0.0281398	0.55487	0	0.215158	0.169342	0.440723	0.224794	0.205609	0.077457	0.441915	0.340447	0.281412	0.717167	0.346911	0.188777	0.0755109	0.502953	0.476668	0	0.188777	0.158889	0.796767	0.488367	0.559614	0.469008	0.50124	0.142411	0.427233	0	0.568592	1.00375	0.38387	0.0354051	0.55163	0.403108
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000194.3.48321dae-9e5d-4556-ac41-823fca16b420.fc.signal	0	0.154751	0.19824	0.432392	0.781798	0.65514	0.021838	0	0	0	0	0	0	0	0.965235	0.547597	0.0131028	0.825474	1.04955	0.315533	0.472871	0.182155	0.384769	0.081058	0	0	0.71118	0.714112	0.609964	0.122293	0.198836	0.652579	0.89986	0.00899707	0.441247	0.128531	0	0.0389872	0.515041	0.0773204	0.550822	0.148498	0.511009	0.492227	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004614.1.954b2eef-b887-4e5e-9bfd-a189bb44a099.fc.signal	0.688649	0.420174	0.459099	0.22955	0	0.382583	1.14775	0	0.344039	0	0.227094	0	6.67016	0	0.217778	0.820645	0.801945	0.662077	0.430754	0	0.53098	0.871565	0.238267	0.184638	0.254737	0.463487	0.231648	0.631013	0.258933	0.0965241	0.188741	0.213264	0.577581	0.583576	0.455704	0.317098	0.41634	0.414309	0.41635	0.210231	0.210649	0.53079	0.424889	0	0.520451
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003827.1.320bbee6-9fb9-4b6e-9202-0bae2e741228.fc.signal	0.126165	0.588183	0.516174	0.160183	0.0034858	0.237775	0.390501	0.208015	0.105744	0.44418	0.546877	0.433588	0.285808	0.137554	0.190732	0.153424	0.123897	0.0384117	0.219147	0.297658	0.150795	0.21645	0.496928	0.376807	0.190459	0.244441	0.210734	0.270318	0.191302	0.173114	0.341958	0.363954	0.417872	0.0760855	0.046776	0.194432	0.108227	0.0753815	0.0767144	0.0552897	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.e1dc7d2c-ad1c-431d-b26b-8d6d2c33cf69.fc.signal	0.909897	0.794521	0.913014	0.680047	0.0679548	0.120454	0.32002	0.607138	0.690669	0.517692	0.366977	0.117214	0.1201	0.0874489	0.0813601	0.462894	1.14655	0.788964	0.0481527	0	0	0	0	0	0	0	0	0	0.0728285	0.427007	0.692967	0.37576	0.159612	0.34927	0.346739	0.410736	0.343187	0.353005	0.38179	0.261618	0.645332	0.645309	0.232585	0.0499003	0.226913
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000969.7.e51e6c81-760c-43e7-86ae-cbe3dc54eb4c.fc.signal	1.85883	4.79671	0.62245	0.172909	0.108548	0	0	0.698827	0.484978	1.15591	0	0	0	0.215556	1.55811	1.06628	0.734282	2.2729	0.95135	1.09287	0.775957	0.71839	0.715072	0	0	0.702372	0	0	0.392317	0	0	0.433237	0.609388	1.00068	1.03107	1.48784	0.158422	0	0.547313	0.45912	1.65856	1.92929	2.17407	0.154515	0.252955
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003847.4.634ae276-c9fe-4e24-9f62-06eb5bf694ac.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0.0311088	0.19443	0.295394	0.301034	0	0	0	0	0	0	0	0	0.261265	0.557487	0.25298	0	0	0	0	0.0988792	0.222189	0.0490378	0.288796	0.125689	0	0	0.263395	0.274308	0	0	0	0.158259	0.320068	0.789174
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001236.5.b3e823f8-bdfb-415e-8681-ed2acdcbeb38.fc.signal	1.08679	1.60216	0.769794	0.303309	0.492726	0.259161	0.361209	0.434954	0.199912	0.645417	0.286146	0.188931	0	0	0.273717	0.855287	0.761665	1.20025	0.443823	0.0132208	0.550702	0.190583	0	0	0	0.264795	0.0842709	0	0.0423755	0.289899	0.512346	0.240659	0.875951	0.556558	0.720494	0.865065	0.597172	0.434324	1.14749	0.310493	0.725142	1.87811	1.31027	0.668952	0.492701
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004609.2.3aca4661-f677-47cf-b2b4-9335fbd4c1a8.fc.signal	0.915667	0.738581	0.147126	0.575924	0.778478	0.161732	0	0	0	0.165393	0.529423	0.755662	0.500668	0.693451	0.365957	0.123433	0.0013942	0.0628466	0.30925	0.513342	0.586526	0.200933	0.324935	0.136576	0	0.170313	0.204147	0.343427	0.370954	0.0879193	0.292813	0.273667	0.607011	0.672717	0.449073	0.178333	0.446643	0.170271	0.128168	0.488058	0.656065	0.463051	0.500901	0.328722	0.683292
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003837.4.7a6d8040-3df1-443f-8bf8-8f3e00d9a3bc.fc.signal	0.233085	0.353746	0.221564	0.217794	0.162173	0.348018	0.478724	0.3165	0.0914347	0	0	0	0	0.0621099	0.558505	0.659349	0.0558216	0.294509	0.34927	0.00207267	0.436429	0.617738	0.406192	0.14565	0	0	0	0	0	0.0869298	0.345063	0.340329	0.00734393	0.219276	0.545744	0.854361	0.362924	0	0	0.355306	0.761182	0.148385	0	0.115495	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.f3dac2fd-4a27-4e6d-ac7b-9d439b1e4f70.fc.signal	1.36958	1.35381	1.36533	0.745875	0.601848	0.403011	0.067796	0.938559	0.446109	0.012148	0.0489667	0.340295	0.52152	0.745432	0.495884	0.214021	0.0655956	0.5801	0.467003	0.178267	0.599005	0.293764	0.266145	0.522243	0.290847	0.0242947	0.32454	1.31515	0.954869	0.826774	0.185056	0	0	0.272939	0.29832	0.273647	0.033898	0	0	0	0	0.133072	0.37662	0.0525516	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004615.1.138484bb-d1db-4537-b285-bd13fe5a9644.fc.signal	0.34052	0.0333521	0.159057	0.343552	1.10285	0.214908	0	0.165274	0.347253	0.432018	0.280771	0.251133	0.17738	0.110958	0	0.33768	0.564922	0.336537	0.51429	0.200047	0.541248	0.322735	0.592226	0.278186	0.61148	0.590628	0.103051	0.205544	0.102115	0.0032604	0.300485	0.627701	0.463276	0.412969	0.585217	0.464447	0.51229	0.629532	0.0283234	0.118144	0.273702	0.680921	0.935511	0.387907	0.476483
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003810.1.86c1b69f-56b1-4f10-8993-9f16337e88d8.fc.signal	0	0	0.22791	0.269455	0.451223	0.0215601	0.283621	0.404029	0.0312079	0	0	0	0	0	0	0.580821	0.183147	0.203453	0.506664	0.186224	0.0853265	0.301583	0.367238	0.255273	0.0707911	0	0	0.137314	0.431373	0.584124	0.288975	0.290401	0.256146	0	0	0.083595	0.390401	0	0.14525	0.202665	0.800665	0.520989	0.463192	0.211907	0.123188
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e8717b6c-436c-4750-b776-17ab8ac934dd.fc.signal	0.722066	0.276747	0.0835132	0	0.147165	0.355403	0.015831	0.21631	0.448391	0.452646	0.910622	1.68695	1.70975	1.25381	0.173766	0.479349	1.17872	1.84876	0.620127	0.00940373	0	0	0.303884	0.144153	0.526156	0.0433164	0	0	0.348488	0.821373	0.222191	0.311449	0.200621	0.662128	0.412419	0.107321	0	0.78744	1.16752	0.119114	0	0.509552	0.864632	0.73987	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.6bb5df92-9ff3-4e16-95ee-8879c7d772cd.fc.signal	0.478125	0.503935	0.522971	0.265347	0.647987	0.585267	1.36422	0.790125	0.173224	0	0.190452	0.619053	0.424922	0.358707	0.829146	0.892348	0.510804	1.39846	0.46413	0.535523	0.257654	0.118835	0.417623	0.101736	0.0153989	0.613808	0.628261	0.383771	0.409489	0	0	0	0.613315	0.478606	0.277575	0.819073	0.63425	0.417974	0.0489984	0.738273	0.554872	0.134037	0.27662	0.10761	0.583569
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.c302d52d-2f68-44d1-89a6-40282d63fa3e.fc.signal	0.235875	0.368422	0.629483	0.478208	0.183231	0.0153367	0.0449628	0.871531	1.27141	1.16611	1.24238	0.753391	0.61755	0.410235	0.00969033	0.208184	0.316489	0.212289	0.0637149	0.373778	0.31716	0.00660033	0	0	0	0	0	0.005129	0.547219	0.942213	0.870952	0.27868	0.158059	0.734021	1.54087	0.938861	0.396506	0.570917	0.715043	0.40845	0.502131	0.660248	0.407761	0.259182	0.274194
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003825.5.1834b585-ddc4-496a-932c-7a9bf9d8b90a.fc.signal	0.0105251	0.0290911	0.264218	0.246897	0.195224	0	0.0437307	0.575917	0.321975	0.0782993	0.341582	0.154106	0.12223	0.16833	0.245501	0.246194	0.0287229	0.0389136	0.345254	0.47244	0.62063	0.174456	0.833604	0.632988	0.24458	0.10769	0.25233	0.0739616	0.170426	0.0830095	0.325014	0.692309	0.738491	0.598495	0.0979399	0.446282	0.66152	0.232164	0.179149	0.201633	0.336746	0.335976	0.284508	0.223781	0.592814
