	chr3:21439186-21439335	chr3:21439336-21439485	chr3:21439486-21439635	chr3:21439636-21439785	chr3:21439786-21439865	chr3:21439866-21439935	chr3:21439936-21440085	chr3:21440086-21440235	chr3:21440236-21440385	chr3:21440386-21440535	chr3:21440536-21440685	chr3:21440686-21440835	chr3:21440836-21440915	chr3:21440916-21440985	chr3:21440986-21441035	chr3:21441036-21441135	chr3:21441136-21441285	chr3:21441286-21441435	chr3:21441436-21441585	chr3:21441586-21441735	chr3:21441736-21441885	chr3:21441886-21442035	chr3:21442036-21442185	chr3:21442186-21442335	chr3:21442336-21442425	chr3:21442426-21442485	chr3:21442486-21442635	chr3:21442636-21442735	chr3:21442736-21442785	chr3:21442786-21442935	chr3:21442936-21443005	chr3:21443006-21443085	chr3:21443086-21443145	chr3:21443146-21443235	chr3:21443236-21443385	chr3:21443386-21443535	chr3:21443536-21443685	chr3:21443686-21443835	chr3:21443836-21443985	chr3:21443986-21444135	chr3:21444136-21444242	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.313549b4-5e36-4d5c-9816-17b9c7f898e3.fc.signal	0.0118742	0	0	0.49261	1.43625	0.449563	0.864089	0.0166238	0.486718	1.34442	2.11726	0.887395	0.96564	0.15917	0	0	0	0	0	0	0.885802	1.09068	0	0	0.592778	2.65977	2.42778	2.35208	0	0	0.812259	5.90198	4.87983	0.225416	0	1.6432	0.245573	0	0	0	0	0.113475
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.e5051162-3534-4c21-b37a-9d70a53452b8.fc.signal	0	0	0	0	0	0	0	0	0.365242	0.462402	0.035984	0	0	0	0	0.0026988	0.26988	0.428215	0.277077	0.606328	1.15139	0.719636	0	0	0	0	0	0	0	0	0.0940279	0.840046	1.37722	1.65353	0.714788	0	0	0	0	0.698679	1.01157	0.136646
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.1164241b-8ba2-45bf-987f-0243c87c0a1c.fc.signal	0.885735	0.771252	0.2928	0.0553116	0	0	0.126259	0.201548	0	0.0256251	0.446003	0.554305	0.37497	0.153802	0.154444	0.145043	0.171518	0.133453	0	0.0801244	0.229427	0	0	0.109197	0.665736	0.627669	0.198773	0	0	0	0	0.230613	0.254682	0.230909	0.262117	0.280215	0.604759	0.484723	0.234902	0.404667	0.272934	0.0813953
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.f6bea37b-7779-4621-9ed2-82fb7b23df8f.fc.signal	0.746009	0.53181	0.46124	0.902033	0.641444	0.56411	0.418253	0.0924448	0	0.475057	0.98545	0.307919	0.791359	0.90711	0.654389	0.211304	0.494295	0.404524	0.111765	0.541556	0.134889	0	0.128853	0.541817	0.520614	0.284778	0.41726	0.280243	0.49532	0.512208	0.412949	0.455762	0.215482	0.349659	0.544836	0.948886	0.553078	0.53274	0.895171	0.375602	0.214803	0.142232
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.8871bb3d-7ee4-4151-b7f6-e200809c7bd1.fc.signal	0.291087	0.328481	0.651493	0.578851	0.365845	0.150066	0	0.0438353	0.355393	0.305696	0.051114	0.421631	0.669448	0.491607	0.329977	0.141143	0.304083	0.863965	0.425193	0.327292	0.435721	0.923814	0.542271	0.617425	0.483604	0.577945	0.621231	0.63014	0.531528	0.139605	0.316694	0.537908	0.516905	0.175423	0.322593	0.657381	0.862866	1.04089	1.02281	0.694488	0.317417	0.516214
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5433b540-f9ea-4edf-8a0e-cdc2c654fa20.fc.signal	0	0	0	0	0	0	1.34129	0.765162	0.044678	0.602703	0.200269	0.897157	0.121898	0	0	0	0.770108	0.407397	0	0.595004	0.523481	0	0	0	0	0	0.676907	0.324264	0	0.885911	0.722738	0.971593	1.05759	0.710193	0.710205	0.517423	0.739213	0	0.0902592	1.12676	0.189326	0.234234
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.affdcac3-6070-43fc-99e1-6c9751bbcbf6.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246049	0.205417	0	0.057562	0.310383	0.0835213	0	0	0	0	0	0	0	0	0.15237	0.665815	1.25644	1.05855	0.0970653	0	0	0.0216119	0.241208	0.38407	0.163636
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.982b1a46-0bf8-457b-a213-1cec9bf76346.fc.signal	0.112547	0.644046	0.431063	0.220097	0.257848	0.19279	0.270843	1.09512	1.85049	1.52385	0.457858	0.789888	0.53439	0.632084	0.78272	0.757911	0.115668	0.136754	0.526584	0.146513	0.867765	0.761806	0.725631	0.361475	0.645823	0.268853	0.397361	1.20179	0.943856	0.211582	0	0	0	0	0.350524	0.122118	0.881614	0.858371	0.662469	1.00396	0.311079	0.22449
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.fc38d8a2-8f66-4203-ae35-4bfe2174aadb.fc.signal	0	0.234446	0.691112	0.677582	0.714782	0.437152	0.394078	0.205387	0.505211	0.644855	0.757664	0.499231	0.623178	1.14406	1.28789	0.69863	0.671	1.30851	0.435622	0.767046	1.29761	0.592267	0.138176	0.727343	0.595273	0.274675	0.0727339	0.26714	0.468391	0.620083	0.794514	0.815376	0.910057	0.781139	0.722406	0.857401	0.177495	0.0033482	0.645308	0.658716	0.0453728	0.190476
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.6e93a1e0-8828-4ce5-83f8-36249902bda2.fc.signal	0.423782	0.445529	1.43943	0.738402	0.164647	0.117281	0.432154	0.454375	0.890277	0.146305	0.577878	0.760289	1.35119	1.09515	0.36291	1.10973	0.853508	0	0.115765	0.482543	0	0	0	0	0	0	0.158578	0.558681	0.428568	0.278463	0.485301	0.416232	0.0099785	0.216823	0.306062	0.116227	0.238109	0.0794809	0.237109	0.32385	0.428817	0.162879
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.e1dc7d2c-ad1c-431d-b26b-8d6d2c33cf69.fc.signal	0	0	0	0.0364584	0.33144	0.33144	0.272886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0812028	0.268493	0.682856	1.16013	1.05448	1.1795	1.0294	0.689484	0.13589	0	0	0	0.0610389	0.335044	0.686747
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003847.4.634ae276-c9fe-4e24-9f62-06eb5bf694ac.fc.signal	0.423166	0.944292	0.895321	0.851863	0.968036	0.456384	0.773887	1.17857	0.505528	0.348424	1.25919	1.7977	0.59819	0.0760857	0	0	0	0.0766944	0.478546	0.968418	0.339832	0.155611	0.355548	0.465837	0.39374	0.515721	0.396576	0.131655	0.46667	0.608697	0.293506	0.189073	0	0.373921	0.967005	0.933644	0.738704	0.427675	0.789534	0.325948	0.0637129	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.f19b01fb-285f-4aa3-a654-49a7198b9c00.fc.signal	0.84693	0.353829	0.269136	0	0	0	0	0	0	0	0	0	0	0	0	0	0.408408	1.43602	1.24405	0.361357	0.0545799	0.549563	0.274782	0	0	0.0988085	0.645549	2.09474	1.97617	0.722714	0.290376	0.857517	1.6421	2.13928	2.05898	0.602261	0	0	0	0.0868469	0.361357	0.474576
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.ee2442de-4362-4f9f-9331-9ed79b0e0f3c.fc.signal	0	0	0	0	0	0	0	0	1.36959	0.221348	0	0	0	0	0.29052	2.22039	0.809301	0.214431	0.581039	0	0	1.15516	0.435779	0	0	0	0	0.373525	1.03757	0.857725	0.726299	1.66011	1.14133	0.737826	1.19666	0.79547	0	0.79547	0.551319	0.63904	1.56969	0.39206
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004609.2.3aca4661-f677-47cf-b2b4-9335fbd4c1a8.fc.signal	0.081944	0.343367	0.913317	0.768051	0.0580956	0	0	0	0.220735	0.190542	0	0	0.178283	0.740683	0.860174	0.551415	0.643758	0.349653	0.248352	0.198988	0.010848	0.0139424	0.422936	0.467469	0.22494	0.521107	0.663893	0.059664	0.693984	0.692803	0.111063	0.13786	0.1808	0.298107	0.812767	0.762681	0.293961	0.67695	0.291568	0.0554453	0.352961	0.388112
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.c19bd00a-5c6a-4173-86bf-6f467b56a6c8.fc.signal	0.152694	0.30209	0.598574	0.391178	0.422801	0.265834	0.036139	0.158032	0.458733	0.826088	0.452555	0.944288	0.532307	0.0449721	0	0.341855	1.17069	1.41467	0.704023	0.278093	0.126237	0	0.0792875	0.270746	0.181305	0.0211443	0.394376	0.707319	0.512099	0.213236	0.373155	0.43096	0.594035	0.475323	0.323789	0.165192	0.230151	0.609982	0.163176	0.461902	0.442195	0.35589
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001888.4.30f2e2fa-2f52-48ca-a898-c1b357672427.fc.signal	0	0	0	0	0.454248	1.10719	0	0.706132	0.410828	0.732586	1.94625	0.117621	0.149596	5.35625	4.96528	0.123026	0	0	0	0.205394	1.18487	0	0.895551	0	1.24302	2.12656	0.467843	0	0	0.835693	0.477988	0	0	0	0	0	0	0	0.582913	0.48202	0	0.620482
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000938.7.01f9973b-8525-412e-af4b-17a7500beaf0.fc.signal	0	0.65098	0.0570972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.558284	0.203012	0.00634413	0.555195	0	0	0	0	0	0.761296	0.154424	0.652699	0.10935	0	0	0	0.268209	0.757745	1.00571	0.0288867	0	0	0	0	0.560976
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.c8287f3a-ec01-4e9b-9790-466f356c7045.fc.signal	0.0772559	0.0617935	0.00371	0.414114	0.463092	0.321299	0.3932	0.480483	0.713822	0.146879	0	0.0212474	0.385965	0.647859	0.567362	0.847086	0.870769	0.556299	0.319328	0.0812191	0.147749	0.728506	0.270826	0.397786	0.888077	0.56624	0.0844086	0.125705	0.461757	0.64338	0.425301	0.391951	0.552072	0.410558	0.14549	0.122147	0.074831	0.162434	0.248664	0.133068	0	0.401747
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000348.2.1c3471cc-b698-44b7-a81f-e538004368cc.fc.signal	0.598145	1.90732	1.05222	0.257651	0.583654	0.546818	0.434425	0.660229	0.457873	0.115306	0.205099	0.693458	0.445942	0	0	0.22338	0.177309	0.851523	0.580144	0.459282	0.798644	0.904251	1.61209	1.4013	1.08298	1.55746	0.421793	0.402123	0.261169	0	0	0.274125	0.660198	1.19552	0.877233	0.668292	0.434973	0.246988	0.878304	0.288705	0	0.36875
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.6809abea-4899-4dd9-b04a-d68ef6203ffb.fc.signal	1.21776	0.381123	0.700524	1.5913	0.773926	0.00380671	0.757272	1.48114	1.48552	1.41568	2.42807	1.03464	0.889879	1.37572	1.45385	1.1325	0.715044	0.295703	1.29458	2.30151	1.06669	1.14982	0.851943	0.790221	0.38375	1.44757	1.60172	0.794627	0	0.054793	0.483046	0.953383	0.531324	0.599312	0.313039	0.359921	0.301448	1.24222	2.04464	0.763258	0.291519	0.872781
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.81d2cec4-6d09-4c4d-9e5a-688e4151854e.fc.signal	0.45932	1.05874	0.48555	0.94062	0.363062	0.4181	0.442512	0.0200256	0.538963	0.900923	0.564749	0.256797	0.243911	0.31507	0.406359	0.326649	0.0146285	0.405007	0.136851	0	0.439649	1.03003	2.14475	0.914772	1.05576	1.4033	0.190108	0.163895	0.307395	0.624012	1.11652	2.21089	2.18613	2.1718	1.07559	0.512504	0.226933	0.32524	0.0756477	0.273893	0	0.555728
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.bb047498-09b9-4c13-b396-ee9ca79dcf59.fc.signal	0.198041	0.719735	0.636424	0.139337	0	0	0	0	0	0	0.0418323	0.222385	0.456463	0.765179	0.361767	0.246454	0.560933	0.329895	0.0537191	0	0	0	0.245622	0.1714	0.025926	0.77778	0.52762	0.007186	0.301816	0.770992	0.487212	0.290489	0.699931	0.572893	0.446213	0.74051	1.14235	0.228386	0.378138	1.04122	0.470445	0.170213
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.424bbc61-947c-4459-9db6-6a124654e2c1.fc.signal	0.260879	0.33042	0.652588	0.651844	0.685543	0.678748	0.181846	0.0403401	0.305396	0.477615	0.495368	0.0677825	0	0.0805823	0.2648	0.438347	0.164438	0	0	0	0	0.120932	0.422537	0.583771	0.844184	0.95062	0.873415	0.556935	0.210358	0.33155	0.281225	0.256263	0.293765	0.467555	0.340216	0.210651	0.556188	0.917505	1.32793	0.378777	0	0.361671
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000315.2.77b077b9-b592-40fb-a148-e0b72142ceae.fc.signal	0.115799	0.544996	0.560476	0.571461	0.580944	0.805352	0.338674	0.456914	0.199382	0.370824	0.666993	0.497105	1.21343	1.69379	1.519	1.08815	0.992335	0.521389	0	0.0763738	0.667854	1.14291	1.89993	1.18382	0.288397	0.08208	0	0.0075554	0.498656	1.13312	0.731863	0.629691	0.938416	0.949329	0.531368	0.365799	1.05182	2.28753	0.854156	0.871619	0.154627	0.279762
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000784.3.0c5be813-07c9-46d8-a028-5fb001a00a5b.fc.signal	0.144558	0.618745	0.652374	0.29259	0.392408	0.299276	0.220075	0	0	0	0.374396	0.437193	0.561402	0.306147	0.0687702	0	0.200438	0.15696	0	0	0.418338	0.213935	0.353324	0.357239	0.338801	0.556888	1.49114	2.33701	1.25597	0.630228	0.80863	0.437418	0.703539	0.960438	0.397493	0.0825197	0.189339	0.0931907	1.38435	0.447391	0.460962	0.24031
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.7414bb41-cf54-40da-9950-d1fdfeffed2f.fc.signal	0.235902	0.567907	0.955058	0.90581	1.0544	0.741268	0.942532	1.52599	1.88639	1.63154	0.878278	1.0654	0.811107	0.552617	0.820507	0.722738	1.06479	1.37253	1.29588	1.12464	0.996953	1.0076	1.32301	0.773696	1.18839	1.12456	0.801363	0.777645	0.61757	0.55708	0.533434	0.514971	0.6981	0.669343	0.569072	0.712137	0.453846	0.512442	1.10403	0.50538	0.293302	0.558559
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.986df781-84f6-4a4b-bb53-6b69b505dda3.fc.signal	0.683467	1.42624	1.43479	0.973953	0.761804	1.08242	0.560327	0.0084908	0.464221	0.585495	0	0.280196	0.429847	0.580122	1.1402	0.415793	0.175944	1.96266	0.460463	0.172721	1.14348	1.0612	0.618757	0.15708	0.657983	1.69795	1.57896	0.464816	0	0	0.143796	2.10474	1.65629	0.260839	0.180468	0.264917	0.252415	0.0879917	0.501838	0.397209	0.261866	0.663399
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000957.7.24f7fa54-2938-4834-8448-492029a59634.fc.signal	0	2.26975	0.908792	0.943378	0.344064	0	0	0	0.0869214	1.01705	0	0	0	0	0	0	0	0.56016	0.994767	0.762977	0.983265	2.26918	0.907846	0	0	0	0	0	0.672514	2.30782	0.966836	2.0376	2.85841	3.70488	2.28633	0.60845	0.23179	0.927162	0	0	0	0.530702
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.a94a6b89-542c-4e29-9116-4cbe6008554d.fc.signal	0.604013	0.973921	0.551001	0.193379	0.245962	0.0587159	0	0.271891	0.879036	0.691861	0.849405	0.999636	0.307914	0	0.170737	0.344344	0.167422	0.785653	0.352529	0	0	0.328745	0.453586	0.530401	0.524557	0.42998	0.88365	1.41045	1.02058	0.402675	0.123975	0.627405	0.920036	0.967005	1.32208	0.761379	0.715855	0.368539	0.080997	0.608642	1.59292	0.111607
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.5efb4e46-177f-4d3d-96a6-19f7c95acfd8.fc.signal	0.0486307	0.195164	0.203768	0.303564	0.722054	0.112746	0	0	0.257131	0.657909	0	0	0.246091	0.414736	0.138355	0.346407	0.0925905	1.00034	0.199946	0.435612	0.733622	1.17714	0.753981	0.0809097	0	0	0	0.424302	1.55523	0.740679	0.122962	0.772494	0.734407	0.653141	0.611597	0.425772	0.617923	0.616531	0.353074	0.0770077	0	0.584795
