	chr19:35140271-35140420	chr19:35140421-35140570	chr19:35140571-35140720	chr19:35140721-35140870	chr19:35140871-35141020	chr19:35141021-35141170	chr19:35141171-35141320	chr19:35141321-35141380	chr19:35141381-35141430	chr19:35141431-35141470	chr19:35141471-35141530	chr19:35141531-35141620	chr19:35141621-35141770	chr19:35141771-35141920	chr19:35141921-35142070	chr19:35142071-35142220	chr19:35142221-35142370	chr19:35142371-35142520	chr19:35142521-35142670	chr19:35142671-35142820	chr19:35142821-35142970	chr19:35142971-35143120	chr19:35143121-35143270	chr19:35143271-35143420	chr19:35143421-35143570	chr19:35143571-35143650	chr19:35143651-35143720	chr19:35143721-35143870	chr19:35143871-35144020	chr19:35144021-35144090	chr19:35144091-35144170	chr19:35144171-35144220	chr19:35144221-35144320	chr19:35144321-35144470	chr19:35144471-35144620	chr19:35144621-35144670	chr19:35144671-35144690	chr19:35144691-35144770	chr19:35144771-35144920	chr19:35144921-35145070	chr19:35145071-35145220	chr19:35145221-35145370	chr19:35145371-35145417	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004655.3.cf40a4a9-4cda-4678-bd80-f40b9fb23433.fc.signal	0.0936947	0.322138	0.601356	0.47505	0.332785	0.281898	0.211796	0.0926475	0.0322434	0	0.0774775	0.0865772	0.128926	0.18884	0.239783	0.0922257	0.161209	0.243934	0.107324	0.292409	0.340602	0.30914	0.204369	0.132999	0.0526895	0.121541	0.25959	0.356406	0.174179	0.0110213	0.108937	0.134126	0.216696	0.148656	0.0749933	0.268494	0.433254	0.597167	0.53809	0.24901	0.263029	0.402899	0.433775	0.421053
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003811.1.d8f0d283-97b1-48be-a67c-353c0ecb4b0e.fc.signal	0.186355	0.179485	0.0533407	0.0616557	0.22453	0.168967	0.272545	0.211777	0.209162	0.327408	0.389344	0.391827	0.254401	0.156672	0.229806	0.221707	0	0.035684	0.126456	0.114347	0.187181	0.036963	0	0.0149185	0.156678	0.344018	0.50234	0.393299	0.464839	0.493157	0.483729	0.624269	0.398136	0.348528	0.233425	0.231029	0.323221	0.317696	0.277905	0.23554	0.195296	0.258102	0.236756	0.0892989
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001027.7.3e57f4b2-3eea-42bc-9983-8ecec55d5977.fc.signal	0.111826	0	0.0485607	0.33019	0.503039	0.0201119	0	0	0	0	0	0.318806	0.493084	0.543327	0.363696	0.0377447	0.267267	0	0	0.105698	0.21672	0	0	0	0.219016	0.0811923	0.292888	0.0785471	0	0.339608	0.382224	0.395327	0.276767	0.0738101	0.625874	0.526766	0.589258	0.385426	0.0436617	0	0	0.291044	0	0.828341
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001901.1.47ac92c8-3161-452d-8dd3-b7ed71169f80.fc.signal	0.0769631	0.137086	0.175441	0.13935	0.0915801	0.113769	0.356237	0.319179	0.250285	0.128507	0.107338	0.158617	0.233478	0.281289	0.145221	0.281455	0.132668	0.0554758	0.296787	0.293152	0.383834	0.506682	0.10131	0.142044	0.0468517	0.104929	0.212473	0.0772598	0.2185	0.126603	0.258337	0.203193	0.496163	0.49038	0.572147	0.0262266	0.172174	0.494599	0.953684	0.519143	0.821327	0.326993	0.41462	0.0530257
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.313549b4-5e36-4d5c-9816-17b9c7f898e3.fc.signal	1.81292	0.066492	0.887834	2.52735	0	0	0	0	0	0	0	0	0	2.96166	0.392939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.978186
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.d51ed427-007f-40d3-b98a-eaa67c358ae9.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0.0436518	0.225377	0.326685	0.221043	0.142497	0.0862509	0.0765049	0.273069	0.300987	0.0884473	0	0	0	0.150789	0.165036	0.163377	0.0554538	0.000995067	0.0708331	0.0766816	0.0791024	0.152202	0.0985477	0.0508377	0	0	0	0.0050656	0.112646	0.162227	0.146337	0.169414	0.664474
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.e5051162-3534-4c21-b37a-9d70a53452b8.fc.signal	0.0608417	0.412862	0.581657	0.319451	0.0049032	0	0	0	0	0	0.0325013	0.387501	0.317557	0.00352767	0.0731543	0.453827	0.385851	0.137911	0.467215	0.889055	0.312981	0	0.129845	0.453918	0.377385	0.263929	0.352438	0.288983	0.24641	0.575376	0.803561	0.92367	0.458792	0.401154	0.311587	0.03387	0	0	0.170891	0.765203	0.427673	0.453669	0.500781	0.722348
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.1164241b-8ba2-45bf-987f-0243c87c0a1c.fc.signal	0	0.0850584	0.35441	0.00945093	0	0	0	0	0	0	0	0.232335	0.309518	0	0.117089	0.295522	0.222097	0.361495	0.867031	0.668132	0	0	0	0	0	0	0	0	0	0.379693	0.70868	0.70868	0.159483	0	0.238636	0.35441	0.35441	0.0841724	0.353164	0.491394	0.616118	0.591922	0.70868	0.927536
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.48a0264b-6e25-46c0-b33d-21ee41282ecb.fc.signal	0.280435	0.13751	0.00108273	0.27069	0.161331	0	0	0	0	0	0	0.0415048	0.32483	0.0833723	0.032482	0.339985	0.473165	0.393042	0.452596	0.0411439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.237125	0.760099	0.535623	0.801105
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.f6bea37b-7779-4621-9ed2-82fb7b23df8f.fc.signal	0	0	0	0	0	0.239196	0.663112	0.466504	0.535367	0.547628	0.319229	0.318735	0.141419	0	0.113202	0.676288	0.624438	1.05879	0.35006	0.476262	0.0222901	0	0	0.255047	0.321267	0.0479764	0	0	0	0	0	0	0	0	0.276491	0.70901	0.70901	1.09446	0.551781	0.51769	0.997379	0.529358	0.692439	0.961039
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001902.1.97f665f6-6f48-4b26-ac5c-9db0c04ef7bc.fc.signal	0.199252	0.0458589	0	0	0.0356289	0.399683	0.0745169	0.0673052	0.218539	0.212616	0.234893	0.410241	0	0.114223	0.141683	0.213687	0	0.291655	0.236513	0.312651	0.296453	0.0988159	0.144174	0.140934	0.155651	0	0	0.492156	0.0937564	0.414671	2.36202	1.36562	0.29402	0.243874	0.702678	0.510347	0.2087	0.002236	0.275136	0.422697	0.724809	0.389304	0.581151	0.1144
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5433b540-f9ea-4edf-8a0e-cdc2c654fa20.fc.signal	0.379288	0.850221	0.0546084	1.06501	2.55431	2.02695	1.15122	1.40039	1.13463	1.9537	2.17265	5.52825	4.22612	1.094	0.302204	0.373309	0.131055	0.578745	9.95108	6.9989	3.64475	1.49061	1.50767	3.47266	5.08969	5.37864	2.52047	1.33202	0.0099288	0	0	0.840145	1.19242	0.838811	0.120248	1.03424	1.0064	0.833489	0.0671392	1.32719	0.576176	1.51429	1.52499	0.810811
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.e95554aa-fb20-4b17-91ac-139d0399c1c8.fc.signal	0.1584	0.273088	0.246662	0.381015	0.285156	0.207445	0.203652	0.124453	0.11314	0.200816	0.367814	0.560789	0.574113	0.45796	0.547717	0.472288	0.0527972	0.0799489	0.472276	0.350827	0.0633584	0.173476	0.114648	0.180278	0.384773	0.312638	0.127685	0.109633	0.380221	0.350854	0.274387	0.22627	0.139157	0	0	0	0	0	0	0	0.0301697	0.458692	0.483974	0.907982
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001900.1.01d071c9-f298-47b3-9bd4-0b04699959a8.fc.signal	0.0886795	0.0413702	0.516667	0.347035	0.274515	0.579084	0.304876	0.169531	0.136071	0.136142	0.0227177	0.0181632	0.220113	0.207526	0.0750043	0.0722541	0.414154	0.311456	0.310011	0.324928	0.358094	0.171402	0.187936	0.309062	0.361834	0.304458	0.306638	0.199776	0.326799	0.175849	0.307599	0.313219	0.157788	0.362017	0.180724	0.121311	0	0	0.203118	0.270391	0.394596	0.544494	0.350596	0.0743409
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.982b1a46-0bf8-457b-a213-1cec9bf76346.fc.signal	0.145453	0.25617	0	0	0	0.256766	0.128842	0.147009	0.517642	0.451855	0.919756	1.01948	0.414223	0.187539	0.201978	0.110853	0	0	0	0	0	0.0825946	0.403325	0.0016032	0.174968	0.25329	0.0714557	0.518932	0.0755657	0.185548	0.492812	0.440389	0.205321	0.0642743	0.321079	0.0404838	0	0	0	0.117328	1.42341	0.349901	0	0.913433
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.fc38d8a2-8f66-4203-ae35-4bfe2174aadb.fc.signal	0	0	0	0.202057	0.244484	0	0	0	0	0	0	0	0	0	0.361727	0.559514	0.215684	0.140995	0.16741	0.123883	0.103794	0	0	0	0	0	0	0	0	0	0.083705	0.264583	0.597866	0.361703	0	0	0	0	0	0.0982139	0.126116	0.237768	0.50236	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.6e93a1e0-8828-4ce5-83f8-36249902bda2.fc.signal	0	0	0	0	0	0.295419	0.325915	0.165663	0.455871	0.984253	0.953437	0.458519	0	0	0	0	0	0.179443	0.199562	0.0101856	0.392565	0.0289219	0.39273	0.039526	0	0.0658575	0.204276	0.0705147	0	0	0	0	0	0	0.031447	0.354932	0.305146	0.318918	0.00439813	0	0.111761	0.220589	0	0.815534
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001234.5.0e619ad9-ebc8-47ed-93f9-8d329910a69e.fc.signal	0.28169	0.589954	0.275801	0.181617	0.500248	0.653494	0.393011	0	0	0.137359	0.36026	0.559109	1.08553	0.143748	0.327356	0.215236	0.284221	0.41996	0.728734	0.819372	0.0319645	0	0.073549	0.884648	0.301031	0.333842	0.0569869	0.452363	0.638936	0.110849	0.685085	0.814988	0.877744	0.507349	0.307831	0.497128	0.966414	1.49257	0.762534	1.21017	0.694701	0.881598	1.26222	0.618785
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.0bc39444-c5d6-4c2e-a719-a28af7034202.fc.signal	0.272625	0.895542	0.878231	0.319953	0.724108	0.678806	0.283951	0.083855	0	0	0.296445	0.549121	0.910578	1.29035	1.42573	1.75861	1.84186	1.52503	1.45267	1.35526	0.585398	0.00687727	0	0.101603	0.382948	0.432858	0.284303	0.157373	0.274479	0.4734	0.841976	0.723215	0.960283	0.93338	0.474327	0.011716	0.119014	0.359696	0.550967	0.803967	1.00721	0.662515	0.435868	0.725
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004884.1.04b53f1e-ede2-4352-b282-8fd62b69ea23.fc.signal	0.423304	0.378029	0	0.502404	1.34912	0.528577	0.035932	0	0	0.597161	0.991152	1.37919	0.829248	0.706472	0.21405	0.812357	1.92742	0.475966	0.479277	0.118391	0	0.433985	0.809197	2.4246	1.64104	0	0	0	0.248704	1.21733	1.39804	1.00877	0.29483	0	0.0506733	0.3455	0.323292	0.556593	0.886677	0.856673	0.576791	0.543971	0.65812	0.448052
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004728.1.84110ecf-3acc-4ab9-918a-d46b0401ed1e.fc.signal	0.406126	0.170318	0.203063	0.406126	0.413993	0.129705	0	0	0	0	0	0.338438	0	0.203063	0.537893	0.367548	1.04654	1.54468	0.681271	0.203063	0.203063	0	0.406126	0.203063	0.275145	0.577294	0	0.506401	0.203063	0	0	0	0.157241	0.275145	0.203063	0	4.56892	0	0.398588	0	0	0.41494	0.526668	0.946721
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001012.4.85be5809-5a62-4b0b-9ffb-29881f7da7c3.fc.signal	0.476723	0.744663	0.122686	0.532356	0.478326	0	0	0	0	0	0.132662	0.698534	0.401348	0	0.306206	0.649436	0.182794	0	0	0.086727	0.240086	0.528487	0.0618223	0	0	0	0	0	0	0.00947857	0.643004	0.706857	0.233145	0.177976	0.0565204	0	0	0.00902812	0.173396	0.547963	0.121404	0.338152	0.144921	0.614035
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.f19b01fb-285f-4aa3-a654-49a7198b9c00.fc.signal	0.379696	0.173706	0.0894401	0.339859	0.380551	0.351552	0.176659	0	0.110002	0.160085	0.215813	0.29127	0.335	0.259585	0.135969	0.250486	0.232081	0.247232	0.367823	0.513491	0.322562	0.0723889	0.255404	0.91936	1.03249	0.58491	0.267013	0.0398325	0.0817019	0.0910901	0.209695	0.274768	0.312587	0.227217	0.496887	0.578624	0.566864	0.607474	0.744589	0.531656	0.633961	0.734218	0.951985	0.832061
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001014.4.c5ae491c-ef59-4b85-83e8-7c458c9d3645.fc.signal	0.102095	0.0970394	0.0810769	0.29709	0.15393	0.100372	0.117188	0	0.150087	0.469771	0.590022	0.584624	0.368614	0.545878	0.493127	0.168579	0.547567	0.638707	0.313219	0.285986	0.235504	0	0	0	0.186046	0.274269	0.453131	0.209337	0	0.0129171	0.142289	0.136192	0.102193	0.148481	0.190507	0.136847	0.145368	0.486292	0.407993	0.106535	0.239561	0.433917	0.602325	0.519084
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003689.3.395d30b6-7fa1-48b7-8904-e4b31b4f88b7.fc.signal	0.600637	0.364412	0.453508	0.313347	0.752586	1.57567	0.442706	0	0	0.122445	0.206281	0.365427	0.873506	0.901594	0.243929	0.55703	0.626148	0.409794	0.235234	0.484226	0.31198	0	0.11086	0.588922	0.303322	0	0	0.568008	0.24637	0.179837	0.268562	0.610263	0.539889	1.01881	0.792078	0.0975994	0	0.31751	0.935314	0.714589	0.829149	0.736973	0.780251	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.ee2442de-4362-4f9f-9331-9ed79b0e0f3c.fc.signal	0.143226	0.0102359	0.272315	0.333095	0.499615	0.261027	0	0	0	0	0.00242917	0.361451	0.398059	0.573221	0.717333	0.462131	0.502027	0.175383	0.134513	0.145601	0.322591	0.0105613	0.0612134	0.587331	0.511379	0.67268	0.104105	0	0	0	0	0	0	0.321156	0.233992	0.249875	0.251428	0.123297	0.0300145	0.119645	0.283778	0.568065	0.528378	0.458937
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004615.1.138484bb-d1db-4537-b285-bd13fe5a9644.fc.signal	0.153092	0.255476	0.508948	0.359784	0.431834	0.236845	0.157147	0.0129873	0.338969	0.54059	0.483772	0.207797	0.263643	0	0.272732	0.45715	0.280321	0.300235	0.334872	0.420915	0.470137	0.038962	0.219486	0.568838	0.75975	0.370138	0.275517	0.49809	0.523047	0.584321	0.56738	0.950663	0.876636	0.309097	0.609098	0.549356	0.47728	0.306826	0.202602	0.690921	1.33523	0.991581	0.642904	0.878378
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003810.1.86c1b69f-56b1-4f10-8993-9f16337e88d8.fc.signal	0.0697081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.255578	0.037967	0.219066	0	0	0.0404981	0.366454	0.180128	0.275894	0.118647	0.37967	0.0506227	0	0	0	0.297324	0.315126	0.435886	0.40751	0	0	0	0	0.110024	0.270397	0.140832	0.0940502	0.127567
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e8717b6c-436c-4750-b776-17ab8ac934dd.fc.signal	0.984859	0.652807	1.48945	1.11105	0.819948	1.33835	0.494352	0	0	0	0.0251447	1.16507	2.52706	2.48907	0.411926	0.0506592	0.893229	0.352592	0.76746	1.82412	0.289419	0	0.233455	0.894114	1.00565	1.28431	2.39385	1.30307	0.736337	0.399687	0.53431	1.19697	0.922576	0.790008	1.31662	0.455942	0.65759	0.681556	0.241116	0	0.711505	1.10853	0.673496	0.414449
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.6bb5df92-9ff3-4e16-95ee-8879c7d772cd.fc.signal	0.398688	1.1759	0.476984	0.288224	0.879888	0.441366	0.180343	0	0	0	0.35594	0.585324	0.498259	0.707811	0.12602	0.259705	0.0987787	0.334584	0.25865	0.213564	0.523771	0.140003	0.00949173	0.287125	0	0.194796	0.388413	0.282746	0	0	0.320346	0.35594	0.0106782	0.170538	0.125765	0	0	0	0	0.216412	0.0379669	0.244887	0	0.838612
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001875.2.c8e36202-3364-4044-b761-9decdba45b1b.fc.signal	0.0881709	0.0188412	0.481426	1.75262	1.33205	0.28429	0.655183	0	0	0	0.720302	1.69251	0.823605	0.584952	0.582622	1.24153	1.50232	0.846542	2.32519	0.77659	1.10681	0.521428	0	0	0.804561	0.0665461	0	0.215307	0.876255	0.405661	0.0224287	0.933007	0.653602	0	0	0	0	0	0.0728971	0.455999	0.29965	0.301959	0.409695	0.126481
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004604.3.90b22b5d-3f31-4944-a92b-e05b092bb019.fc.signal	0.0494534	1.30346	0.902954	0.613537	0.771132	1.27913	0.445911	0	0	0	0.272645	0.551047	0.143083	0.455088	0.12831	0.011681	1.24326	0.492235	0.339623	0.574235	0.242098	0	0.123414	0.449653	0.298929	0.488875	0.297418	0.703904	0.46863	0.303936	0.0744844	0.187879	0.183553	0.186768	0.164778	0	0	0	0.041067	1.31785	0.522593	0.278983	0.113436	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.dae7eca5-76e6-4bd8-b7ed-ed119799b038.fc.signal	0.277745	0	0.079857	0.191325	0	0	0	0	0	0	0	0.109888	0.478951	0.345294	0.255398	0.127407	0.0565104	0.396936	0.355958	0.31626	0	0	0	0.261133	0	0.0987822	0.261791	0.345161	0.575196	0.485365	0.0165273	0.339078	0.540468	0.369035	0.434932	0.442005	0.07956	0.01105	0.164378	0.157188	0.925568	0.332236	0.36275	0.130075
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.3fd172f1-2dff-4354-a3a1-c7faa70478b7.fc.signal	0.145124	0.482458	0.627416	1.11022	0.374075	0.787031	0.185071	0	0	0.045167	0.438177	0.454716	0.478563	0.123766	0.0536509	0.392897	0.391354	0.690579	0.853007	0.880809	0.436945	0	0	0.0065712	0.387296	0.591225	0.506514	0.383948	0.6199	0.463403	0.727273	0.670302	0.733564	0.388517	0.168451	0	0	0.141669	0.154562	0.887469	0.657727	0.777906	0.737947	0.707692
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.404b0fff-7a57-4978-8379-3089d99854a9.fc.signal	1.2018	1.14358	0.861424	0.440575	1.23731	0.4313	0.0917082	0	0	0	0	0	0	0	0.0123096	0.311434	0.31346	0.811183	0.950446	0.644509	1.68867	1.29622	1.43404	1.77877	1.21469	0.546472	1.41563	2.14327	1.47324	0.832376	1.29145	1.83971	1.99958	1.03952	1.47827	2.14181	2.27937	2.43632	1.51264	1.14024	1.46202	0.305694	0.51115	0.690789
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003817.1.8283360d-85c5-47d8-8e88-2dbecb596c14.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0966558	0.104617	0	0.12279	0.130133	0	0.159763	0.212414	0.226269	0	0	0.158049	0.145389	0.0220245	0	0.221902	0.0949034	0.194708	0.349255	0.256803	0.104616	0.350518	0.159491	0.219948	0.202585	0.61525	0.150538
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.52efbfdb-5e8a-4fc8-aa16-3be398d8b82d.fc.signal	0.352727	0.312248	0.239327	0.321897	0.20592	0.107431	0.201811	0.199886	0.012564	0	0.346871	0.478487	0.274277	0.470301	0.393936	0.701956	2.04899	1.76009	2.05169	1.70483	1.25595	0.055194	0	0.876415	2.07656	0.66077	0.0663769	1.34451	1.76645	1.3626	0.65933	0.529542	1.02068	1.72307	2.07503	0.0989836	0	0.596346	0.817512	1.55424	0.767233	1.05798	1.65635	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004618.1.f3b6006d-3e3a-44fa-b4a9-49a87f36ab7f.fc.signal	0.590226	0.952077	0.811102	0.502347	0.659884	0.0898761	0.329055	0	0	0	0.0698433	0.850051	0.527078	0.596808	0.210698	0.0757192	0.18466	0.313506	0.571907	0.353014	0.598535	0.468753	0.629042	0.477275	0.673912	0.343267	0.529573	0.517254	0.315303	0.260749	0.208213	0.309081	0.0719728	0.345468	0.271389	0.510367	0.719516	0.767142	0.68022	0.337864	0.437636	0.822615	0.460905	0.831683
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.bb047498-09b9-4c13-b396-ee9ca79dcf59.fc.signal	0.108991	0.0363474	0	0	0	0.308293	0.328161	0.4023	0.39523	0.46709	0.736572	1.30913	1.09466	0.129348	0.142154	0.300116	0	0.252279	0.105919	0	0	0	0.0891947	0.370715	0	0	0	0	0	0.10779	0.382085	0.4181	0.239498	0.0754566	0	0	0	0	0	0.39242	0.401031	0.192862	0.168192	0.811111
