	chr1:171265043-171265192	chr1:171265193-171265202	chr1:171265203-171265342	chr1:171265343-171265492	chr1:171265493-171265642	chr1:171265643-171265752	chr1:171265753-171265792	chr1:171265793-171265942	chr1:171265943-171265972	chr1:171265973-171266062	chr1:171266063-171266092	chr1:171266093-171266182	chr1:171266183-171266242	chr1:171266243-171266392	chr1:171266393-171266542	chr1:171266543-171266692	chr1:171266693-171266792	chr1:171266793-171266842	chr1:171266843-171266922	chr1:171266923-171266992	chr1:171266993-171267032	chr1:171267033-171267142	chr1:171267143-171267292	chr1:171267293-171267442	chr1:171267443-171267482	chr1:171267483-171267492	chr1:171267493-171267592	chr1:171267593-171267742	chr1:171267743-171267892	chr1:171267893-171267962	chr1:171267963-171268042	chr1:171268043-171268192	chr1:171268193-171268342	chr1:171268343-171268492	chr1:171268493-171268552	chr1:171268553-171268642	chr1:171268643-171268792	chr1:171268793-171268942	chr1:171268943-171269092	chr1:171269093-171269242	chr1:171269243-171269392	chr1:171269393-171269542	chr1:171269543-171269612	chr1:171269613-171269622	chr1:171269623-171269692	chr1:171269693-171269842	chr1:171269843-171269992	chr1:171269993-171270072	chr1:171270073-171270142	chr1:171270143-171270192	chr1:171270193-171270231	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5433b540-f9ea-4edf-8a0e-cdc2c654fa20.fc.signal	0	0	0.430728	1.93124	1.2691	0.526001	0	0	0	0	0	0	0	0	0.260126	1.00049	0	0	0	0	0	0.298196	0.963095	0.400083	0.335091	0.37231	0.148924	0	0	0	0	0.92054	1.93715	2.22326	0.512369	0	0	0	0.763761	1.69942	1.68251	0.567615	1.18239	1.18239	0.422282	0	0	0	0	0	0	0.983129
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001900.1.01d071c9-f298-47b3-9bd4-0b04699959a8.fc.signal	0.112931	0	0.0530289	0.312041	0.686616	1.11379	0.76139	0.725144	0.547705	0.515371	0.479241	0.304467	0.671539	0.459992	0.544753	0.503992	0.641656	1.12414	0.68701	0.385427	0.194393	0.303698	0.55751	0.105415	0.502394	0.48486	0.707984	0.481621	0.626891	0.374131	0.683319	0.497929	0.57353	0.480499	0.687067	0.327587	0.436671	0.357721	0.415742	0.680661	0.652221	0.415728	0.314118	0.278139	0.178579	0.105768	0.169501	0.248383	0.318912	0.308187	0.247691	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000233.3.fb9aae7d-4076-4e4e-92a7-34572e1b705b.fc.signal	0.709129	0.479578	1.10341	1.6531	1.03497	0.0906967	0	0	0	0	0	0	0	0	0	0	0	0	0.0896339	0.610083	0.62344	0.62344	0.228603	0	0	0	0	0	0.0725014	1.60758	3.11236	2.85227	2.50938	1.87534	1.13139	0.413271	0.360999	1.89741	2.11979	0.44059	0	0	0	0	0	0	0	0	0	0	0	0.570093
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.0bc39444-c5d6-4c2e-a719-a28af7034202.fc.signal	1.00291	1.30407	1.14949	0.448859	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0792038	0.750227	1.6713	1.94224	2.33485	1.05415	0.0588981	0	0	0	0.136068	0.658063	1.20164	2.33376	1.82825	0.949101	0.929738	0.698626	0.587196	0.199628	1.07245	1.62488	0.63371	0.00812347	0	0	0	0	0	0	0	0	0	0	0.346457
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004728.1.84110ecf-3acc-4ab9-918a-d46b0401ed1e.fc.signal	0	3.04594	0	0	0.203063	0.375198	0	0.377318	0.873643	0	1.47253	0.0371632	0.561838	0.339686	0.42118	0.203063	0	0.609189	0.380743	0.814226	0	0.929006	0.340635	0	0	3.04594	0	1.01204	0.568576	0.381825	0.877052	0.6785	0.597712	0	0.424084	0.102942	0.236918	0.423943	0.7538	0.492296	0.772104	0.306799	0.087027	5.4827	0	0	0	0.761486	0	1.43462	0	0.536913
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000244.3.2a952600-b0a6-4e68-be7d-4c6bb19924d7.fc.signal	0.543531	0.77229	0.922875	0.277853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199768	0.962194	1.214	1.63572	2.37666	2.03515	0.581818	0.183282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131034
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000969.7.e51e6c81-760c-43e7-86ae-cbe3dc54eb4c.fc.signal	0.107399	0	0	0	0.23025	0.332623	0	0	0.39681	0.410418	0	0.351076	0.520957	0.350332	0.939432	0	0	0.0976284	0.30479	0.0762174	0.110225	0.751421	0.174728	0.0331426	0.194006	0.24251	0.479249	0.446186	0	0.149284	0.915369	2.01931	0.395873	2.02182	2.38719	1.06696	1.58094	0.236252	0.536357	0.337389	0.696314	0.344801	0	0	0	0	0	0	0	0	0	0.801489
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003689.3.395d30b6-7fa1-48b7-8904-e4b31b4f88b7.fc.signal	0.409435	0.23174	0.0844196	0	0	0	0.13325	0.326002	0.633609	0.40169	0.23174	0.345045	0.46349	0.100422	0.152948	0	0	0.217836	0.347644	0.819184	1.40197	1.99908	0.746246	0.451206	1.3907	1.3907	1.11009	0.826658	0.603702	0.129204	0.325849	1.12271	0.972267	1.38004	0.25677	0.399943	0.481791	0.937648	0.677716	0.406802	0.28135	0.265858	0.185395	0.46349	0.453558	0.0262639	0	0	0.334408	0.92721	0.73103	0.0275862
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e8717b6c-436c-4750-b776-17ab8ac934dd.fc.signal	0.710365	0.72442	0.036399	0.750265	0.0941611	0	0	0.565296	0.706892	0.146131	0	0	0	0.0877655	1.02241	0.105795	0	0	0.202768	0.453411	0.708613	0.783486	0.889458	0.614684	0.832794	0.70534	0.381323	0.522733	1.78491	0.725466	2.20044	3.66224	3.61954	3.81435	1.9995	0.528982	0.667858	1.53068	1.09746	1.49684	0.63536	1.05097	0.333628	0	0.178729	0.83407	0.00556047	0.83407	0.83407	0.23354	0	0.98638
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000247.3.280f9e5b-6f40-4e18-ad83-87fd978493f6.fc.signal	0.60695	0.314489	0.34506	0.504971	0.264644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123648	0.15456	0.237407	0.215314	0.0577024	0	0	0	0	0.111431	0.455234	0.804896	1.14834	1.14458	0.686476	0.332545	0.260495	0.185995	0.591259	0.446026	0	0	0	0	0	0	0	0	0	0	0	0	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004602.2.6afade6a-decd-4de3-8d6c-21d796fc221f.fc.signal	0.626733	0.83934	0.529983	0.0536992	0	0.0305109	0.289528	0.734033	0.755093	0.437788	0.161607	0.227841	0.33576	0.396571	0.553382	0.326936	0.509894	0.566143	0.446704	0.638592	0.678095	1.23736	1.89145	1.88554	1.36002	1.33334	1.07991	0.62148	0.95431	0.431992	0.525813	1.1742	1.50291	2.51372	2.73083	2.32232	1.86166	2.06715	2.99385	1.91348	1.40479	1.02595	0.85374	1.00729	1.16553	1.11469	1.45942	1.61793	1.17514	0.829291	0.374488	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003660.4.1311705e-28de-47d0-83a5-4d4ef302cdd6.fc.signal	0.0496517	0	0.133676	0.155318	0	0.0277775	0.19097	0.560397	0.513051	0.488024	0.344571	0.167032	0.572008	0.22856	0.233039	0.0305552	0.343738	0.469776	0.723289	0.556532	1.21761	1.47977	0.69101	0.748246	1.74449	1.23617	0.985113	0.697534	0.263727	0	0.0857479	0.451082	1.19053	1.28251	0.657315	0.541856	1.32149	1.14665	0.838766	0.631163	0.701932	0.908957	0.408769	0.38184	0.0845503	0	0	0.293539	0.589125	0.267288	0.151757	0.233108
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.7281ed79-ca1f-4f34-ad6b-6aeb18d6b751.fc.signal	0.261354	0.261894	0.604285	0.779547	0.393873	0.00237673	0	0	0	0	0	0	0	0	0	0	0.112419	0.26144	0.26144	0.52287	0.339869	0.26144	0.0610027	0	0	0	0	0	0.117912	0.797624	1.00929	1.37162	1.22125	0.746063	0.149498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71875
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.6671b082-a817-48d2-abb0-2b33e6b6a3bd.fc.signal	0.346043	0.45018	0.390003	0.351436	0.552234	0.374899	0.357931	0.626072	0.721962	0.631483	0.543798	0.38844	0.363425	0.0853241	0.147243	0.531441	0.552842	0.283299	0.260671	0.488643	0.580156	0.756464	0.485209	0.186606	0.181976	0.256414	0.330774	0.578224	0.611083	0.460948	0.285186	0.153411	0.630366	0.97578	0.677506	0.518082	0.92037	1.07143	0.509602	0.285163	0.753157	1.44202	1.25315	1.07085	0.991875	0.896797	1.13854	1.03487	0.804294	0.696107	0.671234	0.127119
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.08f241da-4ea3-4efd-8a07-63057f4f6ca8.fc.signal	0.0964325	0.10066	0.169525	0.21641	0.246167	0.180255	0.107209	0.220125	0.230377	0.232314	0.177629	0.0984517	0.0468695	0.110177	0.154359	0.136542	0.121744	0.0766696	0.065452	0.001211	0.082303	0.112671	0.212167	0.321188	0.442484	0.471008	0.464502	0.379397	0.362608	0.546629	0.576455	1.26549	1.26271	0.471962	0.482944	0.365089	0.597339	0.832986	0.981894	0.834871	0.843145	0.865814	0.942722	0.937013	0.911808	0.592266	0.103878	0.126888	0.274981	0.344229	0.399796	0.691667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.a821fd7c-44ed-4d61-9142-fdff92927929.fc.signal	0	0	0	0	0.475792	1.61319	0.722182	1.97327	2.96858	1.20625	0.42225	0.0911689	0.303373	0.978132	2.23984	0.637074	0.267935	0.552644	1.26015	1.77071	0.992227	0.0977232	0.571644	0.0588595	0	0	0.587207	1.06484	0.662789	0.527484	0.164724	0.017133	0.521636	0.39712	0.631974	1.05659	1.14287	0.608583	0.363357	0.265598	1.47314	0.415534	0.126744	0.34264	0.635147	0.899361	0.496438	0	0	0	0	0.977344
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.7414bb41-cf54-40da-9950-d1fdfeffed2f.fc.signal	0.739795	0.38675	0.117575	0.855725	0.548432	0.17966	0.265992	0.27943	0.259245	0.40263	0.626816	0.81906	1.17583	1.35548	1.13722	1.04665	1.04267	1.05165	0.76147	0.592573	0.540092	0.703555	0.669714	0.606054	0.742412	0.96355	0.815379	0.457448	0.528295	0.486012	0.611737	0.56715	0.423811	0.733728	0.655566	1.18058	1.30685	0.977129	1.09876	1.35011	1.26735	1.05657	1.31865	1.22227	1.12306	1.09475	0.687951	1.05892	0.774686	0.883209	0.582347	0.970005
