	chr10:128112428-128112577	chr10:128112578-128112727	chr10:128112728-128112877	chr10:128112878-128113027	chr10:128113028-128113177	chr10:128113178-128113327	chr10:128113328-128113477	chr10:128113478-128113627	chr10:128113628-128113777	chr10:128113778-128113927	chr10:128113928-128114077	chr10:128114078-128114227	chr10:128114228-128114377	chr10:128114378-128114527	chr10:128114528-128114677	chr10:128114678-128114827	chr10:128114828-128114977	chr10:128114978-128115127	chr10:128115128-128115277	chr10:128115278-128115427	chr10:128115428-128115577	chr10:128115578-128115727	chr10:128115728-128115877	chr10:128115878-128116027	chr10:128116028-128116177	chr10:128116178-128116327	chr10:128116328-128116477	chr10:128116478-128116627	chr10:128116628-128116777	chr10:128116778-128116927	chr10:128116928-128117077	chr10:128117078-128117227	chr10:128117228-128117377	chr10:128117378-128117527	chr10:128117528-128117677	chr10:128117678-128117827	chr10:128117828-128117977	chr10:128117978-128118127	chr10:128118128-128118197	chr10:128118198-128118277	chr10:128118278-128118427	chr10:128118428-128118507	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.7dbee8a8-9cc7-46ce-85e2-59b2468157be.fc.signal	0.27625	0	0	0	0	0	0.0055112	0.845342	0.652145	0.00325673	0	0	0	0	0	0	0	0.316233	0.449538	0.0730821	0	0	0.490183	0.381661	0	0.436184	0	0.197747	0	0.189251	0.205868	0.229575	0.308708	0.511126	0.15178	0.170619	0	0.225362	1.065	0.15315	0.864626	0.42832	0.407317
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001246.1.335d5648-b9ca-4211-8bfb-0a3facdceb71.fc.signal	0.328469	0.215653	0.4587	0.128082	0.237502	0.28044	0.616244	0.617002	0.654402	0	0.167432	0.579924	0.952225	1.03059	0.208637	0.372806	0.195958	0.55764	0.012183	0.165231	0.231487	0	0.670699	0.268037	0	0	0	0.569833	0.773133	0.27713	0.727465	0.876048	0.462371	0	0	0.589274	0	0.381053	0.482502	0	0	0.194857	0.420382
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000225.3.6300cfe8-bf7c-4c50-b350-9885c462045f.fc.signal	0	0	0.196957	0.153999	0.00315473	0.258891	0.614385	0.263128	0	0	0.0753151	0.480639	0.659123	0.604775	0.0625824	0.146665	0.288459	0.25899	0.449568	0.104886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121576	0.57278	0.183396	0	0	0	0	0.365729
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.871bc941-52a9-4d1e-aec3-c4c2ce7bd4c1.fc.signal	0.180634	0	0	0	0.260668	0.25655	0	0	0	0	0	0	0	0.0657116	0.331522	0.101471	0	0.234549	0.252722	0.0212619	0	0.0207191	0.353668	0.130606	0	0	0	0	0	0	0.114611	0.302998	0.0223463	0.104023	0.545431	0.532706	0.629387	0.429406	0	0	0	0	0.429907
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003836.3.bb5f2209-5784-4d8e-bc4f-dc5a3678ac34.fc.signal	1.39763	0.99473	1.16927	0.960896	1.02817	0.776552	0.811012	0.568159	0.630836	0.609514	0.43705	0.535517	0.819267	0.982788	0.87899	1.1715	0.923601	0.485003	0.376344	0.615105	0.655812	0.765466	0.286892	0.573127	0.769714	0.622796	0.645165	0.529941	0.719923	0.890577	0.991564	0.941954	0.780692	0.609048	0.37849	0.742731	0.487417	0.770563	0.663138	0.401907	0.338247	0.737422	0.249668
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003692.4.e4c527ec-18d1-4382-887e-2c78b7a5a939.fc.signal	0	0	0.430837	0.0146773	0.0993804	0.174071	0.350474	0.225638	0	0	0.0574775	0.28479	0.151114	0.116877	0.337603	0.152895	0.0149916	0.243492	0.508898	0.0899743	0	0	0	0	0	0.131823	0.0846502	0.12094	0	0	0.122063	0.101535	0.0573122	0.127114	0	0.00854927	0.185428	0.466821	0.376289	0.0955017	0	0	0.269278
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.a0cc4058-35e9-4651-8cca-631ead3cc726.fc.signal	0.0708975	0.145995	0.0466513	0	0.166086	0.518339	0.0298759	0	0	0	0	0.109201	0.210861	0.206975	0	0	0.101276	0.160906	0	0	0.0227788	0.12792	0.0208079	0	0.00232013	0.190029	0.305208	0.0604459	0	0	0.281913	0.0127905	0.264735	0.221212	0.15678	0.0529598	0	0	0	0	0.275077	0.0127462	0.342298
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001306.1.2f01b19c-2e56-45af-86c9-ded8324ddd4a.fc.signal	0	0	0	0.226801	0.401855	0.431494	0.113198	0	0	0.111623	0.369414	0.462047	0.550506	0.111137	0	0	0	0	0	0.623755	1.06062	0.526027	0.469951	0.133059	0.239273	0.0141744	0.345787	0.0817378	0	0	0	0	0.417636	0.74284	0.0613487	0	0	0	0	0	0	0	0.53211
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003833.4.09140551-847e-4455-880b-7ea02a3132da.fc.signal	0.154085	0.645545	0.556769	0.62583	0.387315	0.402068	0.473983	0.42121	0.375279	0.216774	0.260451	0.564228	0.620268	0.395113	0.37056	0.498504	0.19734	0.507143	0.568193	0.847717	0.757903	0.763444	0.509986	0.702105	0.513896	0.359513	0.0980041	0.147036	0.0591519	0.0381023	0.361228	0.197186	0.383412	0.440422	0.393439	0.954879	0.599228	0.288944	0.656896	0.725796	0.2082	0.261339	0.684713
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001891.4.cefd2162-5b9f-4732-99fc-718d82bca068.fc.signal	0.211627	0.842874	0.523363	0.400765	0	0.111058	0.193158	0.223814	0.375382	0.0308211	0.10548	0.227429	0.278543	0.226007	0	0	0	0.652407	0.360564	0.490239	0.945582	0.756212	0.754003	0.316273	0.126539	1.20095	0.383684	0.617424	0.0639078	0.00308033	0.37577	0.480055	1.31774	0.552875	0.349587	0	1.05431	0.671936	0	0	0	0	0.288889
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001508.1.ed370922-25ef-47f2-a418-4e72e927a2c1.fc.signal	0.967952	0.463223	0	0	0.356074	0.277776	0	0.122656	0.57495	0.107324	0	0	0.426764	0.338172	0.529037	0.782835	1.50396	1.38697	1.32935	0.444587	0	0.254984	0.473852	0.463137	0.162257	0.300494	0.944691	0.160986	0.176318	1.03098	0.402454	0	0	0	0	0	0.399296	0.336347	0	0	0	0	0.525242
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.9365f108-a198-478a-b79f-ca1f34b9eba5.fc.signal	0.371609	0.447995	0.570137	0.549815	0.504343	0.764258	0.970463	0.642769	0.238342	0.48878	0.800075	0.416914	0.682695	0.674989	0.570921	0.841613	0.559603	0.543349	0.341692	0.420567	1.05519	0.503513	1.01555	0.223027	0.397502	0.900986	0.959177	0.589229	0.106161	0.257342	0.355173	0.70542	0.673042	0.160739	0.320156	0.688712	0.639985	0.373455	0.469506	0.281728	0.228361	0.805512	0.263158
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000341.2.60427f84-8516-4b50-8b0c-92e59f98bd58.fc.signal	0.0920341	1.40195	1.46271	0.348363	0.614207	0.364903	0	0	0.511691	0.713651	0.586293	0.340436	1.18342	1.55302	0.456276	0.762941	1.01956	0.633233	1.00377	1.32041	0.510303	0.315512	1.93865	1.25153	0	0.36459	0.992113	0.520813	0.0625698	0.366256	0.312004	0	0	0	0.0558535	0.509631	0.166729	0.52585	0.240389	0	0.220857	0.52585	0.45082
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.a389932f-ae32-47d4-b6e3-f5cd02b280f6.fc.signal	0.608075	0.393935	0.0324068	0.372761	0.0940428	0.439432	0.418411	0.317	0	0.0269148	0.506308	0.517918	0.343785	0.655411	1.03334	1.34229	1.09905	0.116713	0.319128	0.982107	0.826803	0.133472	0	0	0.361763	0.408663	0.25966	0.468699	0.438849	0.15969	0.389866	0.248014	0.316803	0.155565	0.701089	0.310967	0.619721	0.653318	0.297804	0	0	0	0.633071
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.69848b5e-1d71-4ca5-a68d-b2c1db7d8201.fc.signal	0.0876432	0	0.540136	0.333643	2.15571	1.00931	0	0.500148	0.230328	0.639075	0.381158	1.94719	1.08461	0	0	0	0	0	0	0.0470902	0.97866	0.0404416	0.54497	0.244136	0.159687	0.918732	1.46957	1.58386	0.476421	0	0	0.89373	1.25174	2.45304	0	0.283399	1.61424	1.77795	0	0	0	0	0.0979899
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001022.4.66df243c-6c5c-42f5-bb98-73ebf9a3096e.fc.signal	0.375546	0.828673	0.519386	0.335081	0.303609	0.0716295	0.181804	0.307407	0.486127	0.347289	0.481282	0.6155	0.689863	0.385783	0.163538	0.340868	0.426248	0.383876	0.292801	0.825333	0.562144	0.491929	0.300847	0.364241	0.0372308	0.209341	0.467166	0.763719	1.21252	0.00240693	0.29354	0.688504	2.59708	1.04644	0.3415	0.651958	1.29498	0.551354	0.726518	0.344848	0.640048	0.038289	0.153631
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.4878d059-ae9d-4e75-b9f6-57c37838f3e3.fc.signal	0.388739	1.43803	0.421764	0.387671	0.458397	0.437495	0.341348	0.16469	0.382483	0.252541	0.336322	0.520146	0.803951	0.317724	0.671062	0.581194	0.129942	0.591819	0.727062	0.614821	0.428942	0.219664	0.518627	0.145532	0.649488	0.373249	0.628378	1.43141	0.282441	0.0967655	0.409809	0.437926	0.875863	0.875517	0.308518	0.276541	0.258902	0.253399	0.291033	0	0	0	0.464286
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004603.3.4c655c7c-8a8a-4e2d-a610-f4e47cf57813.fc.signal	0.153568	1.2516	1.74002	1.00867	0.21376	1.02939	2.27018	0.734749	0.184354	0.544917	0.735753	0.0883747	0.412874	0.524707	0.146444	0.738385	0.577654	1.60265	0.550313	1.02212	1.68359	0.459553	1.72388	1.04518	0	0.656395	1.94566	1.44559	1.3104	0.944149	0.0767467	0.40344	0.683817	0.606292	0.229959	0.218623	1.25148	1.86533	1.68278	1.10432	0.600219	0	0.797297
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003834.5.ca744cfd-5705-49d5-b1b1-09f84c87b85c.fc.signal	0	0.211911	0.639465	0.560675	0.120557	0	0.0697437	0.566414	0.184361	0.7275	0.320574	0.500966	0.654532	0.845107	0.82673	0.834743	0.378669	0	0	0.111981	0.905954	0.56198	0.532419	0.20234	0.0568851	0.374985	0.0042056	0.308171	0.98104	0.212942	0.171214	0.23065	0.571014	0.101888	0.208313	0.141139	0	0.143183	0.460782	0.230394	0	0	0.669326
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000304.2.1637c53b-058a-418a-99ed-00ae5f9f315b.fc.signal	0	0.0181011	0.391671	0.110964	0.733278	0.277328	0	0.0606698	1.07643	0.468533	0.549133	0.492175	0.497485	0.591655	0.296516	0.291636	0.603674	0.953583	1.33455	0.280003	1.08458	0.379979	0.139351	0.217012	0	0.397751	0.244172	0.38496	0.0937771	0.440546	0.682841	0.587431	0.372319	0.0153855	0	0.277347	0.241133	0.210916	0.0728457	0	0	0	0.712025
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.e7144f2b-c79b-4aad-950f-07ae1b5e1dad.fc.signal	0.0308037	0	0	0	0	0.174268	0.128217	0.0970869	0.124585	0.0478373	0.213429	0.627528	0.79694	0.401935	0.423772	0	0	0.480451	0.141139	0.413225	0.0376759	0.0663768	0.211096	0.259034	0.302923	0.247	0	0.104485	0.151913	0.0432841	0.186358	0.0902346	0.239387	0.0810014	0	0	0.101831	0.428213	0.602382	0.265685	0.0339312	0.215657	0.311549
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003826.4.3b07c369-960c-43eb-b4e5-3e3773e044bc.fc.signal	0.498856	0.807046	0.424762	0.0115728	0.105334	0.423459	0.532942	0.172142	0	0	0.0213255	0.213808	0.123636	0	0.146812	0.492285	0.122235	0	0	0	0.2231	0.199685	0.2958	0.0977685	0	0	0.163657	0.131644	0.147169	0.198858	0.28582	0.113608	0.234464	0.492524	0.0922803	0.052221	0.220984	0.101095	0	0	0.0828747	0.216038	0.492492
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.00528f90-1767-43ef-bb37-a22f6e9f4039.fc.signal	0.257498	0.697198	1.12986	1.29802	0.357665	0.138426	1.45651	0.55262	0.483611	1.78647	0.655732	0.540671	1.11841	1.14565	0.60347	0.785631	0.485972	0.622356	0.203393	0.306394	0.385437	0.831883	0.398251	0.109552	0.343857	0.50204	0.759857	0.275397	0.59691	0.116815	0.12407	0.311192	0.644919	0.235936	0.24814	0.0962698	1.3069	1.07681	0.398198	0.30509	0.0894931	0.499501	0.0956229
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003400.1.f1517182-68cd-4431-ae69-970e870c1c44.fc.signal	1.84646	1.71499	1.91526	1.37687	0.146791	0.60426	2.03887	0.619111	0	0.233407	2.17313	2.38343	1.80826	1.44057	1.88581	1.1716	2.33137	2.0222	1.38344	1.27411	0.830109	1.29522	1.999	2.13567	1.16906	1.46254	2.93371	1.15479	1.0305	0	0.638121	1.1842	1.72975	5.05252	1.05649	0.467331	2.39384	4.44459	2.92677	0.967386	0.758748	0.512067	0.0434311
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001486.1.52e2a31a-ed90-46ce-a625-480b75d1cd22.fc.signal	0.498734	0.131576	1.43173	2.26942	0.196065	0	0	0	0	0.322305	1.06708	1.01008	0.0832529	0.563827	0.53944	0.435751	0.415232	0.518147	0.735773	0.677595	0.623726	0	0	0	0	0.139548	1.05652	0.741088	0	0.369653	0.82842	0.650302	0.371	0.189085	0.349422	0.384254	0.0445492	0	0	0.243012	0.502793	0.06952	0.353659
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.e5051162-3534-4c21-b37a-9d70a53452b8.fc.signal	0.508075	0.863696	0.823118	0.31454	0.392581	0.316385	0.239143	0.0508164	0	0.4226	1.24777	1.14319	1.40567	1.02119	0.500827	0.958724	0.232101	0.672908	0.818625	0.819267	1.49697	0.814905	0	0	0	0.140339	0.45661	0.843563	1.30649	0.565956	0.290361	0.42394	0.632965	1.03252	0.608239	0.287091	0.706335	2.11737	2.21334	1.19984	0.630759	0.26988	0.325811
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000184.3.0a1684db-dfdc-416a-9b39-88bdc9d8980d.fc.signal	0	0.0132714	0.317967	0.0514296	0	0.167973	0.189188	0	0.283427	0.0503917	0.028252	0.372777	0.0541497	0	0.197865	0.311463	0	0.477087	0.9756	0.281248	0.229727	0.397346	0.283979	0	0	0	0.0389499	0.811596	0.207689	0.436584	0.0544875	0	0	0	0	0	0	0.206523	0.437851	0.238194	0	0	0.70256
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.48a0264b-6e25-46c0-b33d-21ee41282ecb.fc.signal	0.532555	0.24452	0.68634	0.461399	0.623923	1.08969	0.285169	0.0828912	0.460717	0.53222	0.605625	0.709194	0.607155	0.649199	0.114411	0.125357	0.329976	0.254267	0.398351	0.130841	0.128176	0.0741562	0.13156	0.419826	0.544182	0.748561	0.599904	0.179174	0.11259	0.168395	0.441855	0.551183	0.772927	0.211895	0.265614	0.0715141	0	0.173025	0.31617	0.292996	0.204243	0.216356	0.192308
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001851.4.05b73e87-893b-4343-ab37-69c778c437f8.fc.signal	0.458162	0.659722	2.35017	1.07113	0.640709	1.3515	1.04535	0.948173	1.11264	0.275198	0.59383	1.15529	1.48784	1.103	0.493245	0.405609	0.00273173	1.28963	1.4647	1.38084	1.89107	0.532079	0.687307	0.718335	0.640263	1.66129	1.44592	1.2369	0.683539	0	0.346146	0.0857474	1.50968	1.68541	0.268655	0.255608	2.4836	1.43238	1.24734	0.12201	0.247534	0.603373	0.646014
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5433b540-f9ea-4edf-8a0e-cdc2c654fa20.fc.signal	0	0	0	0.565463	1.42754	0.649872	0	0	0.738597	1.07775	1.29958	0.733143	0	0	0	0	0	0.730824	0.143382	0	0	0	0	0	0	0	0.740001	2.6864	1.07058	0	0.359418	0.491724	0.502279	2.72107	0.881685	0.389228	0.0794261	0.904576	0.921274	0.273862	1.60414	1.17573	0.320373
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000001.4.a034ee31-90a4-46ec-8ae3-50525e7d309a.fc.signal	0	0	0	0.0234144	0.533772	0.569257	0.336466	0.375007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10061	0.272822	0.303635	0.244671	0.123475	0.44832
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.92b83b8d-5485-446e-910e-2f148077cb85.fc.signal	0.394139	0.452877	0	0.0187065	0.210132	0	0.756341	0.0787502	0	0.261467	1.0566	0	0.124383	0.921787	0.190516	0	0	0	0.0609097	0.717298	0	0.275978	0.473231	0	0	0.209717	0.0723829	0	1.19008	0.144226	0	0	0.428842	0	0	0	0	0.984518	0.622878	0	0.128148	0.394496	0.51306
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.affdcac3-6070-43fc-99e1-6c9751bbcbf6.fc.signal	0.310358	0.207675	0.84188	0.530034	0.250578	0.380865	0.55824	0.43692	1.13078	1.46936	2.05841	1.51784	2.47371	1.98731	0.208788	0.0598193	0.3386	0.365688	0.138826	0.951353	1.57089	0.186206	0.0891647	0.200903	0.161399	0.286662	0.906629	0.671897	0.669704	0.797485	0.105769	0.525889	1.11794	0.167629	0	0.126381	0.301622	1.30759	0.841771	0.673786	0.249641	0.0248319	0.342294
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001904.1.1726d2d4-326e-4dc2-912a-cee3015ea75f.fc.signal	0.423147	0.678091	0.519203	0.317056	0.191924	0.48008	0.104297	0	0	0.161781	0.183339	0.370768	0.00411107	0	0.227051	0.110269	0.556891	0.921895	0.16362	0.127206	0.638329	0.357857	0.47324	0	0.226458	0.210562	0.284599	0.0453435	0	0	0.0460925	0.125723	0.159004	0.0701157	0.452481	0	0	0	0	0	0	0	0.0719424
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.fc38d8a2-8f66-4203-ae35-4bfe2174aadb.fc.signal	0.288726	0.552505	0.394478	0.16741	0.190348	0.638252	0.465014	0.279866	0.416876	0.58131	0.309083	0.428938	0.562403	1.03831	0.370656	0.880915	0.908811	0.914399	0.269045	0.132821	0.331599	0.387405	0.244471	0.140346	0.076788	0	0.223402	0.625403	0.170802	0.531426	0.478937	0.341612	0.378446	0.710044	0.43208	0.122809	0	0	0	0	0	0.0292968	0.426768
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001460.1.80d51fbb-f86a-4d3d-818a-fa8c5d9a7c8b.fc.signal	0.305295	0.296341	0.212389	0	0	0	0	0	0	0	0	0	0.181618	0.356464	0.25369	0	0.290719	0.26663	0.359041	0.033394	0	0.168072	0.28315	0.276318	0.176361	0	0.379676	0.216545	0	0.39349	0.36046	0.167823	0.648014	1.1498	0.0569941	0	0	0	0	0	0.0564021	0.340899	0.668831
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003824.4.4dfd78e7-f48b-44fa-ae63-a8e81a422336.fc.signal	0.266891	0.552056	0.143099	0	0.153145	0.448919	0.786029	0.726457	0.285264	0.574583	0.15892	0	0.0806284	0.498241	0.686049	0.587349	0.220143	0	0.0321995	0.221486	0.491429	0.756541	0.73921	0.169382	0.468159	0.792549	0.25114	0.24005	0.525979	0.567472	0.996653	0.545833	0.420069	0.871655	0.472054	0.615752	0.305902	0.0626831	0.187121	0.359283	0.175768	0	0.578369
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004884.1.04b53f1e-ede2-4352-b282-8fd62b69ea23.fc.signal	0.0655179	0.206506	0.664641	0	0	0.261439	0.706062	0.0732783	0.298183	0.654744	0.0483719	0	0	0.582807	2.19604	0.689856	0.433563	1.34496	1.56321	1.3189	0.791048	1.48542	0.949206	0.391536	0.525703	1.47929	1.05694	1.5118	0.811076	0.419978	0.754218	1.75411	1.87553	1.04178	1.5871	0.597511	0.272824	1.58782	1.05287	1.21418	1.81631	1.38214	0.235195
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003715.2.f2f63871-d4ff-46d8-b566-9462262914af.fc.signal	0.666041	0.172344	0.312476	0	0.251317	0.572048	0.39099	0.587563	0.857129	0.201002	0.31885	1.2602	1.01258	0.665098	0.405975	0.218054	0	0.629747	0.675545	1.10742	0.97063	0.447885	0.0882273	0.315833	0	0	0.0513983	0.595512	0.618248	0.688041	0.0482044	0	0	0	0.155963	0.517155	0.373047	0.184511	0	0	0	0.487965	0.309693
