	chr6:30151271-30151420	chr6:30151421-30151570	chr6:30151571-30151720	chr6:30151721-30151870	chr6:30151871-30152020	chr6:30152021-30152170	chr6:30152171-30152320	chr6:30152321-30152470	chr6:30152471-30152620	chr6:30152621-30152770	chr6:30152771-30152920	chr6:30152921-30153070	chr6:30153071-30153220	chr6:30153221-30153370	chr6:30153371-30153460	chr6:30153461-30153520	chr6:30153521-30153670	chr6:30153671-30153820	chr6:30153821-30153970	chr6:30153971-30154120	chr6:30154121-30154270	chr6:30154271-30154420	chr6:30154421-30154490	chr6:30154491-30154570	chr6:30154571-30154660	chr6:30154661-30154720	chr6:30154721-30154870	chr6:30154871-30155020	chr6:30155021-30155120	chr6:30155121-30155170	chr6:30155171-30155320	chr6:30155321-30155470	chr6:30155471-30155620	chr6:30155621-30155770	chr6:30155771-30155920	chr6:30155921-30156070	chr6:30156071-30156180	chr6:30156181-30156220	chr6:30156221-30156300	chr6:30156301-30156370	chr6:30156371-30156520	chr6:30156521-30156670	chr6:30156671-30156720	chr6:30156721-30156811	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001234.5.0e619ad9-ebc8-47ed-93f9-8d329910a69e.fc.signal	0.711421	0	0.255124	0.915298	0.155947	0	0	0	0.510198	0.963685	0.426974	0.500148	1.09637	0.477001	0.324861	0.210183	0.206733	0.447995	1.27018	1.62253	0.727507	0.812458	1.16118	1.03643	1.2015	1.55705	0.653935	0.496331	0.225504	0.45874	0.614416	0.45653	0.502712	1.0795	0.730295	1.05522	0.580112	0	0	0.0175724	0.365294	0.0690983	0	0	0.748744
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003830.4.182c98c8-4ca5-4dcd-abb2-f3a65447c98c.fc.signal	0.170446	0.297676	0.185149	0	0	0.185361	0.307342	0	0	0	0	0	0	0	0	0	0	0	0.193516	0.228926	0.103134	0	0.109566	0.499121	0.49449	0.181933	0.216461	0.503324	0.0942978	0.20876	0.188711	0	0	0	0	0	0	0	0	0	0	0.255859	0.672274	0.515682	0.72
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001012.4.85be5809-5a62-4b0b-9ffb-29881f7da7c3.fc.signal	0.317457	0.0552932	0.0625271	0.260541	0.171679	0.130324	0.169891	0.20497	0	0.0595379	0.473718	0.372534	0.158567	0.29572	0.361518	0.756166	0.419926	0.942929	0.173469	0.231413	0.569763	0.522292	0.216033	0.211582	0.0977651	0.451902	0.89616	0.868741	0.143023	0	0	0.184638	0.344766	0.430681	0.019542	0	0	0.16179	0.416345	0.279426	0.0606267	0.341254	0.613666	0.182855	0.703297
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001014.4.c5ae491c-ef59-4b85-83e8-7c458c9d3645.fc.signal	0.163396	0.0103336	0.153977	0.289764	0.242233	0.316934	0.284486	0.124945	0.295832	0.539985	0.32747	0.22487	0.108014	0.2637	0.0698786	0.105871	0.18211	0.154149	0.0288691	0.0971042	0.273736	0.388293	0.203246	0.0868541	0.239111	0.333908	0.454671	0.116013	0.0642026	0.192039	0.185257	0.783871	0.490906	0.613918	0.307346	0.132805	0.184467	0.171649	0.281249	0.28638	0.0129785	0	0	0.219033	0.479675
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001005.4.295db198-fe3f-4319-97a2-6e37da59d182.fc.signal	0.333129	0.405623	0.376954	0.384866	0.26766	0.417732	0.706986	0.290862	0.329953	0.245023	0.290045	0.474804	0.203537	0.90329	0.900153	0.336756	0.606177	0.908778	0.811813	1.07807	1.25484	0.538233	0.173427	0.690381	0.513554	0.344036	0.364489	0.315114	0.15848	0.386231	0.602831	0.358068	0	0.600202	0.152301	0.585312	0.796424	0.626262	0.410401	0.583025	0.78147	0.246574	0.357849	0.314595	0.562963
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003812.1.7f19b755-763d-4552-86cc-5866c38edfa6.fc.signal	0.361805	0.0885872	0.183187	0.226637	0.116133	0.772823	0.308794	0.401559	0.434582	0.341914	0.0174509	0.725835	0.226097	0.029705	0	0	0.172092	1.6112	1.62746	0.889834	1.64433	1.08728	0.341274	0.578247	0.30755	0.464289	0.263108	0.391499	0.711345	1.01924	0.329777	0	0.177523	0.354706	0.14664	1.05103	0.716414	0.341881	0	0	0	0.146696	0.313292	0.544618	0.780392
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003810.1.86c1b69f-56b1-4f10-8993-9f16337e88d8.fc.signal	0.553145	0	0.0512701	0.697682	0.85578	0.526829	0	0	0.227302	0	0.145945	0.241554	0.436963	0.872234	1.25138	0.682583	0.130863	0.269132	0.195903	0.731187	0.306819	0.572568	0.495363	0.242813	0.342793	0.112766	0.550684	0.203852	0.358308	0.632209	0.592533	0.130877	0.241974	0.0533289	0.382746	0.619707	0.913084	0.617296	0.490386	0.395955	0.256986	0.121361	0.0705488	0.0478949	0.915254
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e8717b6c-436c-4750-b776-17ab8ac934dd.fc.signal	0.823176	0.969485	0.397794	1.62675	0.813607	0.266726	0.35435	0.0495547	0.366518	0.481251	0.303186	0.163377	1.59622	0.103445	0	0	0.172721	0.956626	0.854977	0.833977	0.86541	0.482409	0.212407	0.788494	0.565658	0.054459	0.278813	0.0832524	0.740056	0.660642	0.293728	0.361565	0.2519	0.462765	1.39694	1.06731	0.294254	0.0602815	0.639286	1.4096	1.11696	0	0	0.401007	0.75813
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.6bb5df92-9ff3-4e16-95ee-8879c7d772cd.fc.signal	0	0.227425	0.271945	0.487777	0.399983	0.460385	0.288172	0.309201	0.321428	0.129051	0.462043	0.7184	0.419702	0.208201	0.481937	1.06598	0.538835	0.540909	0.42026	0.410636	0.396949	0.139484	0.0641176	0.610189	0.364395	0.0949635	0.678831	0.276962	0.240492	0.871137	0.372737	0.221288	0.286718	0.160104	0.535152	0.476235	0.456974	0.163556	0.283032	0.413467	0.290795	0.370911	0.329645	0.448209	0.799302
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001020.4.024b7548-e9d9-4ae1-9595-849a0178db6f.fc.signal	0.195723	0.159598	0.204548	0.24479	0.400041	0.211157	0.231805	0.392074	0.430907	0.483279	0.568648	0.378039	0.630841	0.786289	0.274553	0.423755	0.471087	0.359131	0.335684	0.573231	1.0382	0.699704	0.762108	0.0894404	0.100504	0.335927	0.320333	0.667586	0.65264	0.203213	0.196471	0.817532	0.287716	0	0.268061	0.354688	0.242436	0.423486	0.518462	0.621952	0.189679	0.209841	0.219803	0.16558	0.488889
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.c302d52d-2f68-44d1-89a6-40282d63fa3e.fc.signal	1.02512	0.497592	0.742258	0.818138	0.287267	0.774813	0.899337	0.36849	0.81196	0.844599	0.79419	1.69264	1.59088	1.52219	0.691936	0.236127	0.229701	0.269924	0.0189224	0.0390413	0.241851	0.575108	0.768347	0.651944	0.547465	0.472514	0.619743	0.459449	0.377135	0.356619	0.345198	0.0246069	0	0	0.380622	0.95401	0.441952	0.09359	0.0662165	0.260612	0.26942	0.158769	0.203936	0.304828	0.478947
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001875.2.c8e36202-3364-4044-b761-9decdba45b1b.fc.signal	0.424509	0.170991	0.387067	0.401453	0.520356	0.517988	0.462894	0.862065	0.318738	1.67693	0.859079	0	2.09839	1.78266	0.752602	1.13126	0.566276	0.532549	0.65367	0.881975	0.458581	1.02017	2.28664	0.634695	0.517426	0.725665	0.680256	0.598388	0.215057	1.80846	0.712979	1.01273	1.61435	0.581346	0.419444	0.233276	1.67048	1.65894	1.1607	0.685506	1.29143	0.710312	0.623828	0	0.653595
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.74b350f6-e337-49cb-b533-051914db11db.fc.signal	1.46586	1.43927	1.35825	0.875033	1.03241	0.900091	0.839147	0.856947	0.911529	1.24147	0.809095	0.862772	0.62111	0.231524	0.646839	0.646212	1.42385	0.485103	1.27092	1.15282	0.979502	1.22607	0.753414	0.228745	0.048268	0.36825	0.624973	0.374441	0.760686	0.540468	0.687658	0.783479	0.93209	0.924927	0	0.447154	0.71706	0.276788	0.0603995	0	0	0.0963644	0.339338	0.629028	0.451613
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.dae7eca5-76e6-4bd8-b7ed-ed119799b038.fc.signal	0.169691	0.340727	0.47395	0.242806	0.86515	0.558287	0.325155	0.716958	0.180955	0.073044	0.472878	0.533593	0.610187	0.580247	0.320207	0.369949	0.293699	0.251928	0.638806	0.934577	0.498535	0.12102	0.222639	0.217046	0.16556	0.756106	0.512088	0.661644	0.279728	0.627643	0.613918	0.117858	0.0541143	0.378653	0.75262	0.422246	0.551715	0.906295	0.703463	0.320424	0.443836	0.36471	0.628986	0.521621	0.735849
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.f859dcbd-afbe-4ae5-8435-ea7adf39970c.fc.signal	0.631027	0.70089	0.0788889	0.0913809	0.346119	0.261185	0.984844	1.13356	0.568313	1.3361	2.8896	3.02473	0.0997194	0.339351	0.418467	0.380829	0.247996	0.66765	1.62718	1.5538	0.616526	0.700879	0.752576	1.02583	0.899134	0.546422	0	0.486881	0.924932	0.463686	0.481571	0.497211	0.103835	0.740997	1.71946	1.94551	0.970712	0.793875	1.09878	1.06535	0.256661	0.310154	0.466803	0.76315	0.790087
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003730.1.aa91ddbb-920b-4389-adfc-bc95d87573a2.fc.signal	0.609692	0.203133	1.55887	0.617742	0	0	0	0	0.562845	0.914706	1.14221	0.813732	0.757894	0.530451	0.166192	0	0.815134	0.995556	0.357814	1.26174	1.30498	0.576674	0.270322	1.01008	1.4729	1.53253	0.50567	0.349561	0.300377	0.34348	0.547136	0.404964	0	0	0.140495	1.60146	1.43164	0.915961	0.582328	0.136808	0.754732	1.16123	0.451531	0.465838	0.871528
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.3fd172f1-2dff-4354-a3a1-c7faa70478b7.fc.signal	0.167459	0.702887	1.18482	0.451808	0.20236	0	0	0.141459	1.24876	1.35265	0.356038	0.894094	0.59827	0.763881	0.545079	0.396643	0.164268	0.325461	0.7337	0.622082	0.659851	0.954604	0.297366	0.416354	0.183485	0.0458975	0.45518	0.704422	0.267582	0.165173	0.0420786	1.03887	0.561827	0.145367	0.489779	1.26435	0.227537	0	0.0498971	0.62048	0.773613	0.258978	0	0.132331	0.78453
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.404b0fff-7a57-4978-8379-3089d99854a9.fc.signal	0.280659	0.581124	0.269086	0.361076	0.0342531	0	0.310981	1.2527	1.09745	1.34495	0.753465	0.527105	0.918524	0.308021	0.0211796	0.803162	2.22527	1.15082	0.241089	1.51395	2.57193	2.06098	1.66964	1.30919	0.674199	0.826693	0.8168	0.406248	0.357974	0.959877	1.04934	0.474101	0.668163	0.226193	0.231886	1.15298	1.11202	0.641669	0.261372	0.611303	0.614538	0.0277865	0	0.331029	0.810811
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003817.1.8283360d-85c5-47d8-8e88-2dbecb596c14.fc.signal	0.0553527	0.0415696	0.0493087	0.102983	0.0617831	0	0	0	0	0.111309	0.150387	0.201517	0.175414	0.101849	0	0	0.103552	0.0178677	0.129351	0.351407	0	0.095125	0.0537567	0	0.114753	0.145783	0.175732	0.176425	0.371635	0.446093	0.155264	0.0818518	0	0.0861002	0.196871	0.35252	0.180684	0.228456	0.292	0.185248	0.377086	0.269499	0.191443	0.143709	0.747573
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003396.1.4bb6cf38-793d-41e7-af37-1f5641085d37.fc.signal	0.35606	1.49208	0.947453	1.34583	0.537931	0.6555	0.379029	0.289918	1.5839	2.06146	0.492819	0.982981	0.418839	1.78495	0.127327	0.593386	0.39695	1.02461	1.33458	1.77472	0.666394	0.538842	3.94147	1.18399	1.30179	1.81285	0.171083	0.502523	0.205733	1.66591	0.278749	0	0.332944	0.23176	0.367557	0.148958	1.49284	0.744956	0.0414781	0	1.24678	0	0	0.631813	0.67603
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003402.2.d3186b4d-954d-4e57-a34d-97e0da3e61a0.fc.signal	0	0.90172	0.981961	0.093704	0.336804	0.834055	0.279801	0.694028	0.969391	0.706776	0.247108	0.911351	0.918591	1.22284	0.317725	0.233053	0.0244956	0	0	0.724692	1.00135	0.617414	0.210118	0.238263	0.380229	0.676839	0.895827	0.605546	0.508513	0.432258	0.400231	0.791953	0.784573	0.399546	0.352113	0.459271	0.816272	0.684351	0.360484	0.390924	0.703908	0.644271	0.515741	1.02273	0.619186
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.fe6c656d-0fea-4a9a-b4bd-a49f16ef7992.fc.signal	0.407646	0.710792	0.395423	0.113904	0.306046	0.0384747	0.318369	0.427059	0.682908	0.288708	0.473253	0.331347	0.382017	0.195516	0.11259	0.140141	0.0792076	0.40147	0.326066	0.854219	0.676194	0.415945	0.0978147	0.039766	0.0989921	0.267269	0.5319	0.23654	0.631836	0.486412	0.816103	0.248186	0.182213	0.0872149	0.154818	0.0706879	0	0	0	0	0.0361958	0.316557	0.255564	0.199343	0.803279
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.179018aa-ea1d-4971-92d4-32a8540ba1a7.fc.signal	0.247245	0.960744	1.20505	0.819098	0.359319	0.541884	0.0980354	0.487933	0.131045	0.58543	0.126973	0	0	0	0	0	0	0	0.795966	0.562084	0.125903	1.15521	1.14994	0.760507	0.676286	0.567617	0.721329	0.404969	0.579372	1.63183	1.03183	0.186984	0.332421	0.105889	0.286794	1.09579	0.753684	0.46288	0.483799	0.319032	0.0528768	0.439186	0.488768	0.568211	0.642857
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001878.2.b354eb4d-cb73-4537-9821-0c6583037536.fc.signal	0.576603	0.639148	0	0.307757	0.381237	0	0.497799	0.961018	0.777679	1.53513	0.711186	0	1.44771	1.91853	0.100341	0	0.057512	0.451779	0.0237159	0.262559	1.10622	0	0	0	0.271522	0.322391	0.602959	0	0.365265	0.73347	1.0625	0.856561	0.752807	0.262428	0.349741	1.69479	0.276162	3.35121	3.54979	0.441931	1.19644	0.22853	0.0758416	1.02441	0.380645
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.a821fd7c-44ed-4d61-9142-fdff92927929.fc.signal	0	0	0.163669	2.07326	1.19484	0.571706	0.766843	1.01687	1.01539	1.34067	1.3613	0.495624	0.445935	0	0	0.245519	1.2931	0.190947	0.820918	0.29688	0	0	0.210416	1.77491	2.60524	1.22074	0.068192	0	0.17183	0.441866	0.651983	0.668359	0	0.444626	0.804529	0.0590146	0	0.53181	0.553189	0.219439	0	0.649428	1.67875	1.59383	0.656085
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000315.2.77b077b9-b592-40fb-a148-e0b72142ceae.fc.signal	0.374615	0.239467	0.0870227	0.347075	0.646692	0.45266	0.13642	0.355222	0.633342	0.464137	0.531046	0.783259	1.09885	0.0943771	0	0.198171	0.714858	0.694813	1.3889	0.0847903	0.545442	0.567249	0.819088	0.589583	0.198838	1.12367	0.980786	0.0063842	0.670435	0.950018	0.737956	0.36695	0.637972	0.600913	1.53473	0.28271	0.393048	0.225441	0.380721	0.687985	0.711168	0.628932	0.164392	0.381173	0.42623
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003813.1.fde459e9-ceb5-4bb4-b1e4-eaafd7232945.fc.signal	0.0774719	0.200542	0.339792	0	0.377728	0.439503	0.213815	0.161975	0.126487	0.158294	0.212337	0.234323	0.0707489	0.102472	0.0943299	0	0	0.192873	0.213877	0	0	0.173547	0.0598921	0	0	0	0.0522569	0.0522215	0.0426086	0.130757	0.144631	0.301842	0.65155	0.405843	0.155901	0.270501	0.197903	0.453565	0.499712	0.0371611	0.104974	0.118085	0	0.0663279	0.690647
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000330.2.6b3a15db-45f7-4c78-af1d-ba6d658e4b18.fc.signal	1.14589	0	0.482369	0.514114	0.326591	0	0	0	0.0836873	0.382205	0	0.61958	0.568128	0.352309	0.403977	0.0159225	0.261481	0.135741	0.464899	0	0.645589	1.84911	0.197934	0.265761	0.618417	0.478533	0.955908	0.868203	0	0	0.729472	0.311018	0.933934	0.948734	0.701631	0.632012	0.614245	0.317766	0	0.306063	0.392468	0	0	0.168849	0.725
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.dfa9d4a9-0f86-41c6-822f-1f52d8db067a.fc.signal	1.32645	0.103603	0.740231	0.386542	0.165465	0	0	0	0	0.553911	0.945183	0.471618	0.64327	1.13643	1.1496	0.0416667	0.944582	0.374447	0.18161	0.719763	0.075	0.328018	0	0	0	0	0	0	0.274611	0.683526	0.107781	0	1.02418	0.273732	0.646526	0.461556	0.970574	0.570835	0.254204	0.668676	0.117993	0	0.0481434	0.806505	0.565657
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000112.3.70c8a584-589d-45af-8833-4d3679bc107c.fc.signal	1.58847	0	0.325071	0.566416	0.153246	0	0	0	0	0	0	0.742903	0.24778	0	0	0.473556	0.471277	0	0.77256	1.52395	0.514032	0.142929	0	0	0	0	0.017956	0.460892	0.309138	0.267185	0.383914	0.287949	0.0574591	0.197754	0	1.05772	1.69165	0.564568	0.056285	0	0	0	0	0	0.676471
