	chr9:1049161-1049310	chr9:1049311-1049460	chr9:1049461-1049500	chr9:1049501-1049610	chr9:1049611-1049760	chr9:1049761-1049910	chr9:1049911-1050060	chr9:1050061-1050130	chr9:1050131-1050210	chr9:1050211-1050360	chr9:1050361-1050510	chr9:1050511-1050570	chr9:1050571-1050660	chr9:1050661-1050810	chr9:1050811-1050960	chr9:1050961-1051110	chr9:1051111-1051260	chr9:1051261-1051410	chr9:1051411-1051480	chr9:1051481-1051560	chr9:1051561-1051710	chr9:1051711-1051860	chr9:1051861-1052010	chr9:1052011-1052100	chr9:1052101-1052160	chr9:1052161-1052310	chr9:1052311-1052460	chr9:1052461-1052610	chr9:1052611-1052760	chr9:1052761-1052850	chr9:1052851-1052910	chr9:1052911-1053060	chr9:1053061-1053210	chr9:1053211-1053360	chr9:1053361-1053510	chr9:1053511-1053660	chr9:1053661-1053810	chr9:1053811-1053960	chr9:1053961-1054110	chr9:1054111-1054260	chr9:1054261-1054410	chr9:1054411-1054560	chr9:1054561-1054630	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004618.1.fc53d730-659c-4cf2-980a-4c7a71c2d016.fc.signal	0.909383	1.0307	0.627908	1.1251	1.63347	2.91879	5.19065	3.93184	1.76473	1.74817	1.943	2.42158	3.48588	3.25906	2.7777	2.96261	2.19049	3.71477	1.11406	1.47328	1.86709	1.11965	0.606567	0.285074	0.273951	0.657934	1.21489	1.56937	1.70619	1.62734	1.21903	1.24115	1.23552	1.16653	0.939715	0.839565	1.21666	0.350254	0.66098	0.893528	0.837495	0.766175	0.901112	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003402.2.864e3441-10a9-434f-bc8b-9117f89777a3.fc.signal	1.01018	0.761578	1.09288	1.12609	1.08926	2.15222	0.208992	0.648441	0.762797	1.6318	0.835122	1.45965	2.54651	3.17589	1.09537	0.870725	2.8019	1.16896	1.28957	0	0	0	0.317188	1.16444	0.706064	1.51888	2.28643	0.865344	3.8419	4.20349	2.15927	0.0710149	0	0	0	0	0	0.498597	1.03961	0	0.472321	1.96462	0.598834	0.125436
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.6dc10c5d-c31d-41e0-b93a-1f02c86942e4.fc.signal	0.308737	0	0	0	0.448295	0.897539	0.996037	1.38366	1.20056	0.905696	1.95122	2.92813	2.49288	3.75943	5.76977	4.26462	2.71556	2.17452	1.39063	0.875949	0.582325	0.854347	1.52677	1.2843	1.21887	1.18514	1.9793	2.48292	2.28426	2.46615	2.73476	2.78534	2.21445	1.93787	2.09936	0.682996	0.0307519	0	0	0	0	0	0	0.528889
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.1fd6b31e-ead4-4fb6-96e7-e6c055ca09bb.fc.signal	0	0.905532	1.01154	0.0706753	1.4885	1.62835	2.17599	0.781669	0.266626	0.376488	0.52174	0.217258	0.548168	1.51629	1.46464	1.11588	0.607732	0	0	0.14187	0.536965	0.032112	0	0	0	0.254903	1.7763	1.60957	0.43702	0.360838	0.30301	0.0736	0.987749	1.27142	0.812803	0.278751	0	0.480157	0.871532	2.67049	2.68417	2.23718	2.29509	0.163934
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003696.3.49d57242-0349-4448-9479-911cd2c363c1.fc.signal	0.933671	1.37842	1.75995	3.24657	4.72282	3.06249	3.47068	3.10405	1.46204	0.62734	1.37285	1.13347	2.83666	1.75255	1.60187	3.34519	2.81179	3.52318	3.80865	2.11108	1.28285	0.726532	0.136811	0.069942	1.07232	1.73238	1.13578	2.28617	2.28757	1.55795	1.22962	1.28052	1.10573	0.752147	0.964293	0.468557	0.944096	0.49897	0.407937	0.43586	0.327934	0.435108	0.333005	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.428318a7-43f4-48e5-9009-6a279ba6c4eb.fc.signal	1.02466	0.231044	0.0498495	0.604224	0.499885	1.44074	0.646868	0.75837	1.08614	0.972814	0.988558	1.81346	1.60795	1.95858	1.19087	1.2062	1.06517	2.56766	0.687923	0	0	0	0.157669	0.914814	1.86478	2.62063	0.299989	0.329203	1.10212	2.58207	1.1923	1.10824	1.60321	1.56761	0.263517	0.110517	0.553276	0.550224	1.25644	0.752371	2.0419	1.47313	1.63875	0.320388
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000775.1.0fb1e686-4f1c-4706-b5f2-84ac84a9ffd9.fc.signal	1.87362	0.8653	1.20569	2.03947	4.52147	5.69925	3.03721	1.5865	0.526011	0.0547677	0	0	0.2965	1.84786	3.35517	3.83959	1.90566	1.0195	1.09587	0.401533	0	0	0	0	0	0.634286	3.2148	1.76532	2.2212	2.28984	1.72617	0.59567	0.0936159	0.37571	1.37858	1.86075	2.27266	1.43489	0.967413	1.70046	1.36303	0.748175	0.466679	0.368932
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004615.1.dc1c3cb6-a39e-4f93-b860-65238212598d.fc.signal	0.973675	0.665592	0.9069	1.65201	2.40761	2.35529	3.63869	3.29524	1.50421	0.135935	0.832739	1.48511	3.96915	2.72636	2.3578	2.53301	3.47496	4.33652	1.82431	1.02906	0.761257	0.316509	0.352246	0.714927	0.771672	0.760212	1.22969	2.27457	1.78079	2.92181	2.00394	1.933	1.01358	1.72645	1.4762	1.75587	2.07974	1.22808	2.11757	2.48033	0.780174	0.764382	1.05895	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000969.7.0baab4a8-a829-4c43-b8f6-5a3994be9e01.fc.signal	1.542	0.501647	0	0	0	0.0551047	0.543873	0.773732	1.30031	2.20078	4.45536	4.58158	2.21439	0.564083	0	0	1.38451	0.416587	1.55957	1.74706	3.14034	3.48233	2.7154	1.64905	3.67293	3.00503	0.0767509	0.749021	0.543104	0.17036	0	0	0	2.1295	1.16406	0	0	0.760349	0.365789	0.300862	0.989743	1.01191	0	0.22022
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004728.1.eff029f0-bac1-4b6d-a8ef-a052fc08bb40.fc.signal	1.18306	1.09506	0.922787	1.58573	2.63609	4.19961	4.27668	3.97994	1.99632	0.831693	1.38226	1.57208	2.84707	4.06362	4.03996	4.95825	3.14666	4.87091	1.16279	0.868853	1.20013	0.98429	0.758752	0.612941	1.32659	1.4365	1.88664	1.97417	1.53272	1.21281	1.11655	1.68448	2.09149	2.08193	1.23478	1.41132	3.51024	1.3827	1.28498	1.09894	1.68458	0.230709	0.512118	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.d00e3808-9f0e-482a-82e8-0b81806ce822.fc.signal	1.85812	0.43038	0.508387	1.51855	2.91825	2.66469	3.5878	3.74149	2.50763	1.30082	0.741328	2.12768	3.07183	4.36072	3.51137	3.51651	3.35157	1.61177	2.07735	2.4693	0.856453	0.00537967	0	0	0.0699357	1.86462	4.04886	3.28625	1.69828	1.54936	1.73765	2.37892	1.08778	0.911205	2.02545	1.67765	0.754577	0.697572	1.34592	0.844693	0.703917	0.632186	0.72601	0.127572
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004604.3.2060b949-a0ba-4eb6-9071-42320bc08233.fc.signal	0.869163	1.15403	1.03056	1.29435	1.8662	2.55959	2.0409	1.4829	1.23684	1.00354	2.99417	2.77055	4.77379	2.97741	2.6071	2.94095	1.48136	3.25311	1.42033	0.538447	0.147739	0.159178	0.483348	0.765862	0.986391	0.970024	0.316695	0.428664	1.18586	1.97432	1.19304	1.33353	1.85071	1.32913	1.93632	1.39107	0.892033	1.81689	2.18446	0.938485	2.31522	0.968872	0.958533	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.b9dbaad9-2938-4b18-847c-4c3a725caa30.fc.signal	0.177483	0.105111	0.11032	0.219915	0.56162	0.673814	1.06466	0.886335	0.531841	0.351602	0.542352	0.533371	0.465286	0.386939	0.152158	0.813346	1.32763	0.926766	0.548458	0.3213	0.306558	0.325914	0.248067	0.350266	0.563964	0.595475	0.463605	0.457838	0.40943	0.448227	0.553396	0.377748	0.489431	1.06669	1.09405	1.11413	0.916657	0.881329	0.554029	0.710116	0.861174	0.487577	0.191301	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001488.1.ed526ba9-6db4-41ed-9033-78c197f98a7a.fc.signal	0.836207	2.52714	4.91711	2.85891	1.22931	1.47746	1.32208	3.37295	3.5979	2.49845	3.41514	0.836222	0.70074	1.19695	1.43922	1.80807	1.07922	2.55334	4.96385	3.51647	5.45771	4.99266	3.43187	3.99192	3.82882	5.1084	2.15936	3.55261	3.61156	3.22821	3.51603	6.56373	3.75946	3.5931	3.53576	2.75158	3.71176	0.974713	0.524446	0.369491	0.205221	0.38671	0.791119	0.0915493
