	chr11:62796075-62796224	chr11:62796225-62796374	chr11:62796375-62796524	chr11:62796525-62796674	chr11:62796675-62796824	chr11:62796825-62796974	chr11:62796975-62797124	chr11:62797125-62797274	chr11:62797275-62797424	chr11:62797425-62797574	chr11:62797575-62797724	chr11:62797725-62797874	chr11:62797875-62798024	chr11:62798025-62798174	chr11:62798175-62798324	chr11:62798325-62798474	chr11:62798475-62798624	chr11:62798625-62798774	chr11:62798775-62798924	chr11:62798925-62799074	chr11:62799075-62799224	chr11:62799225-62799374	chr11:62799375-62799524	chr11:62799525-62799674	chr11:62799675-62799824	chr11:62799825-62799974	chr11:62799975-62800124	chr11:62800125-62800274	chr11:62800275-62800424	chr11:62800425-62800574	chr11:62800575-62800724	chr11:62800725-62800874	chr11:62800875-62801024	chr11:62801025-62801174	chr11:62801175-62801324	chr11:62801325-62801474	chr11:62801475-62801624	chr11:62801625-62801774	chr11:62801775-62801924	chr11:62801925-62802074	chr11:62802075-62802224	chr11:62802225-62802374	chr11:62802375-62802524	chr11:62802525-62802674	chr11:62802675-62802824	chr11:62802825-62802877	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.a5362628-573c-4f29-aabc-203a1f7daa08.fc.signal	1.58834	1.21834	0.814454	1.52472	0.590127	0.0982394	0.181743	0.658542	1.43683	1.66588	0.230932	0.500457	0.59361	0.589332	0.259185	0.307931	0.107553	0.295855	0.296808	0	0.231972	0.798131	0.918384	1.44192	0.756907	1.10322	0.678059	0.302688	0.60851	0.256319	0.0232528	0.277618	0.497238	0.458429	0.818785	1.02267	1.16472	0.974488	0.882653	1.21783	0.814723	1.53272	2.49399	3.24725	2.63501	1.72258	0.225352
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001458.1.95d5ed16-4642-4ac8-b3c3-c6d52abdacb8.fc.signal	0.476633	1.63138	2.04609	0.760523	0.425343	0.353725	0.508151	0.890456	2.15127	1.75281	0.400724	0.98792	0.705133	0	0.31791	0.70064	0.646911	0.568583	0.871659	1.05922	1.51327	2.03709	1.70578	1.83564	1.41819	0.730562	1.43818	1.31665	1.3315	0.844582	0.941992	1.13944	1.0946	2.02745	1.45998	2.04827	1.51526	0.933199	0.906615	2.28111	2.543	1.3688	0.627776	1.03655	1.48766	0.784911	0.496942
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000159.3.ef7cd299-7014-4a6e-aff5-047fdd433b97.fc.signal	1.1375	0	0.257322	2.12956	0.932392	0.037298	0.283438	1.04794	0.0111894	0	0.369611	0.143314	0	0.83912	1.1748	0.264793	2.25555	1.49267	0.238707	0.134273	0.921205	2.45027	1.21627	1.31274	1.24937	0.611624	0.55947	1.37617	0.730986	0	1.06293	1.82374	1.84984	1.20397	0.0636992	0.902539	1.98034	1.29037	0.936079	2.24142	5.55315	3.02831	1.7851	1.77016	1.52535	3.1876	0.601533
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000244.3.e3307280-fd43-48ec-bfea-65dc3dbb16cb.fc.signal	0.388185	0.522005	1.07314	0.712896	0.315015	0.486363	0.955927	0.542045	0.0114323	0.406685	0.821436	0.268211	0.378774	0.511989	0.0932503	0.00856433	0.342167	0.552714	0.264115	0.209396	0.26235	0.417958	0.415761	0.458584	0.442726	0.351133	0.187788	0.330764	0.76115	0.672293	0.407472	0.820267	1.32615	1.05772	0.681654	0.381608	0.496539	0.596299	1.43539	2.06442	2.79347	1.57771	0.915028	1.62213	1.11763	0.484672	0.482178
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001471.1.0c91e2e5-1304-4ccf-8240-a439ef5e19fb.fc.signal	0.957398	1.01028	0.524394	0.129599	0.267638	0.0198872	0.227916	0.240579	0.19066	0.621293	0.824653	0.256983	0	0	0	0	0	0.205571	0.526373	1.27163	1.10402	0.681146	0.516585	0.458927	0.592213	1.15988	0.558699	0.882735	0.782188	1.23365	1.5848	1.32384	0.741503	0.686462	0.438014	0.871605	1.60238	0.877436	0.282376	0.521217	0.565656	0.469877	0.647044	2.46965	3.85739	3.59899	0.267267
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003843.4.49e5ea45-59d8-417f-b446-420c07cf032e.fc.signal	0.659554	0.53816	0.135856	0.79666	0.897068	0.24131	0.191997	0.577362	0.414289	0.405576	0.146354	0.332874	0.504191	0.58527	0.283433	0.568765	1.36412	0.39216	0.881628	0.258433	0.0647356	0.211866	0.794142	0.981446	1.25544	0.629433	0.235001	0.680599	0.242969	0.757379	0.0409488	0.0498088	1.02011	0.781798	0.369763	0.571551	0.475037	0.559461	0.46498	0.659505	2.11301	1.00921	2.8221	1.17951	0.457626	0.540702	0.951214
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003828.3.fa27d843-786a-4e79-8835-42abca97de87.fc.signal	0.523537	0.213627	0.771816	1.10279	0.590446	0.26351	0.244206	0.100218	0.104829	0.566913	0.124409	0.202953	0.31196	0.105978	0.0668121	0.128703	0.040301	0	0.185105	0.14737	0.488071	0.478015	0.309053	0.263299	0.107873	0.408243	0.142513	0.208949	0.43449	0.336427	0	0.0126713	0.729135	0.445661	0.251961	0.0730068	0	0	0.0998743	0.608789	0.625686	1.11811	1.08808	0.772696	0.896165	1.50102	0.356373
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.69656c3b-1dfd-41af-af20-57e8f19233a1.fc.signal	1.36241	1.22996	2.12206	0.766999	0	0	0	0.246544	0.128903	0.0262811	0.998503	0.28905	0.436682	1.03479	0.479239	0.489219	0.755751	0.758253	0.5668	0.850858	0.799544	0.670287	0.421574	0.324104	0.0212749	0.374829	0.500228	0.0685458	0.625626	0.813286	0.2941	0.435449	0.872114	1.54401	1.45391	0.459216	0.163944	0.390411	0.802016	1.33189	1.62655	1.06731	1.9444	1.9181	1.6003	1.5652	0.527123
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001010.4.77bd98ba-d8dd-4231-a3ba-bd69ef2d4205.fc.signal	0.32109	0.256489	0.166815	0.405748	0.28841	0.282038	0.206164	0.007157	0.409573	0.254859	0.809945	0.47847	0.61876	0.285187	0.226602	0.0538073	0.271418	0.27453	0.232737	0.148992	0.0980569	0.327133	0.313744	0.209786	0.187928	0.348161	0.185434	0.126007	0.326891	0.13477	0.101512	0.222497	0.459059	0.613111	1.06394	0.52369	0.685902	1.01907	0.637753	0.484377	0.48413	0.279107	0.568244	0.388271	0.30665	0.451083	0.380567
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001918.1.9e638be4-fa7a-454b-8210-0976e280183f.fc.signal	0.939443	0.484437	0.862387	1.19145	1.00861	0.542405	0.411291	1.02172	1.43489	1.7874	1.31951	1.45147	0.769294	0.600389	0.481846	0.849025	0.550887	1.28356	1.96906	1.63871	0.717437	0.940639	1.11571	1.57245	1.64896	1.91516	1.98737	1.97841	1.81977	1.06446	1.10083	0.788628	0.754669	1.02277	0.798957	0.935439	0.823382	0.413373	0.264906	0.41347	0.611115	0.657987	0.981668	1.56116	1.3209	0.779418	0.569708
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.f2b75171-e2d2-4fe1-8ece-a2ab6c448cec.fc.signal	0.116839	0.165175	0.255139	1.25356	0.266295	0.516965	0.361694	0.0214713	0.282866	0.343116	1.32845	0.276468	0	0.0707122	0.296023	0.591414	0.620477	0.303308	0.137134	0.556869	0.439942	0.394677	0.163017	0.365045	0.157789	0.603675	0.396643	0.117619	0.308829	0.361037	0.435772	0.295294	0.204593	0.465252	0.829029	0.437487	0.434539	0.717906	2.05895	0.871576	0.871647	1.58402	0.963282	0.826336	1.09956	0.534501	0.448497
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.5720ead7-dd43-4b40-b17e-b9f7cda69ec0.fc.signal	0.792895	1.43737	0.981097	0.415235	0.620269	0.543395	0.246086	0.324029	0.231611	0.504464	0.542343	0.63591	0.73721	0.610807	0.187068	0.160349	0.198205	0.309557	0.523353	0.410894	0.537592	0.350755	0.48349	0.606846	0.959004	0.385819	0.593757	1.07293	1.30853	1.18493	0.745034	0.709364	0.640275	1.43731	0.826654	0.949786	1.47002	1.99789	0.865294	0.745048	0.868662	1.47447	1.41211	1.13594	0.780698	1.25446	0.381403
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.45100e0d-f7b5-4c54-a935-54545fef7dd3.fc.signal	1.62938	1.20919	1.70923	1.11486	0.833463	0.977457	0.909685	0.993811	1.33064	0.954809	0.709551	0.903899	1.10399	0.759936	0.514444	0.853199	0.866185	1.59591	1.78809	1.70567	1.21979	1.67708	1.93612	1.75304	1.91514	1.28404	1.18302	1.10923	1.11342	1.10594	0.977023	1.31306	2.02617	1.49787	1.97513	1.70491	2.7072	2.59229	2.26302	3.64418	3.11372	3.07502	3.06414	2.80855	3.1518	3.46341	0.520209
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000353.2.d5aa2b31-e719-4799-8359-f5ba7c375e73.fc.signal	0.32794	0.180586	0.326835	0.0171056	0	0.148016	0.674541	0.0455421	0	0	0.0249205	0.46726	0.130833	0	0	0.0342657	0.841068	0.619898	0.878424	0.772537	0.876611	0.833681	1.79141	1.44405	0.296048	0.505618	0.186309	0.484763	0.872029	0.51793	2.12688	0.425295	0.569764	1.71939	1.8253	0.844111	0.78378	0.375384	0.532195	0.57022	1.0708	0.611697	0.602571	0.719372	0.205562	0.980224	0.556901
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.ff176449-fe74-4f56-97cc-e3565a6ea39c.fc.signal	1.39045	1.63212	0.787945	0.0761523	0	0	0	0	0.192098	0.43934	0.00292893	0.0234315	0.43934	0.196239	0.043934	0.43934	0.272391	0.43934	0.333767	0.563443	0.220808	0.995523	1.54618	1.16336	0.407689	0.537659	0.227307	0.505828	0.780758	0.775459	0.655339	0.460069	0.39945	0.424556	0.707814	1.21456	0.899747	0.184498	0.720855	0.864072	1.19591	1.64378	1.37599	1.82452	1.67494	1.74478	0.302392
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000957.7.f00a0f4a-5f50-4465-bbfb-8153fd1dc895.fc.signal	1.12771	1.0252	1.13873	0.982146	0.249616	0.105966	0.192174	0.729703	0.817293	0.240429	0.254461	0.455611	0.323027	0.443197	0.0397133	0.171761	0.263505	1.27896	0.360908	0.626399	0.234264	0.291403	0.646417	0.814726	0.457088	0.346628	0.238711	0.629151	0.496629	0.781513	0.417473	0.291636	1.22059	1.15238	1.30753	0.823062	0.513712	0.448345	0.628312	1.13505	1.42732	0.641003	0.138025	0.895048	0.142134	0.360233	0.318893
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000983.7.61f2a6e9-d3c5-47bf-9c61-e6f61f7fd807.fc.signal	0.48987	0.191002	0.0563502	0.526668	1.08794	0.513047	0.585069	0.750258	0	0.340092	0.185746	0	0	0.444144	0.374016	0.735769	0.0810211	0.937104	1.04261	0.309151	0.160961	0.437094	0.360163	0.363928	0.394629	0.229452	0.211154	0	0	0	0.127711	1.10297	1.01558	1.35609	2.73661	1.76627	0.563576	0.160667	0.842308	0.162182	0.539064	0.2453	2.12415	1.18531	1.05572	2.02765	0.307512
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000195.3.986cff92-5d42-4625-83db-98aad85f151e.fc.signal	0.598536	1.68365	0.971132	0.884047	0.979049	1.16642	0.32941	0.629963	0.368631	0.312124	0.683484	0.897241	0.327228	0.324589	0.42223	1.29045	2.19032	1.40392	1.38663	0.872978	1.52608	1.58144	0.648059	0.804263	1.31317	0.888797	0.582329	0.660158	0.911707	0.567122	0.643138	0.543309	1.09185	1.47851	2.11207	1.51647	1.90752	1.49983	2.53208	3.73335	4.18126	2.41897	2.56112	2.85797	1.45124	1.42079	0.405589
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.ea8a1015-0f82-48f9-9c20-42da2550bfd3.fc.signal	1.45892	0.995733	1.25576	0.59324	1.159	0.710668	0.217674	0.546134	1.4173	0.926677	0.805329	0.436916	0.567825	0.217567	0.196766	0.596427	0.572141	0.517502	0.415221	0.895489	1.18326	0.951851	0.581668	0.331129	0.582538	0.566068	0.915377	0.896355	1.00139	1.46759	0.40654	0.473284	1.01252	0.573858	1.38267	1.45579	1.40853	0.749917	0.939696	1.06364	1.64443	1.25174	1.87416	2.58671	1.48668	1.88914	0.437419
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.11a61f63-d38d-4a9b-820e-fb836fb9105a.fc.signal	0.986397	0.884669	1.36946	0.43385	0.472006	0.932066	0.929583	0.845938	0.657356	1.29194	1.06017	0.592722	0.180286	0.246702	0.295876	0.89306	0.853581	0.5255	0.331247	0.192748	0.365698	0.240033	0.399377	0.266685	0.254595	0.824535	0.47937	0.231712	0.0687429	0.140054	0.322604	0.389376	0.315074	0.256623	0.910125	1.0201	0.93817	0.993654	0.586198	0.895259	1.19257	1.02074	0.656927	0.627573	0.477576	0.564338	0.470889
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001006.4.f30cfd28-f0bb-4e61-a8ad-120bd3fb3681.fc.signal	0.773338	0.603679	0.312367	0.349418	0.322761	0.508626	0.266306	1.05616	1.02191	1.01382	1.20367	1.00492	1.05137	0.665232	0.345793	0.427833	0.541937	0.410204	0.424455	1.56903	1.61374	0.809848	0.899188	0.835189	0.732287	1.61735	1.20498	0.822351	0.804717	0.562075	0.313909	0.412293	0.699127	1.0126	1.36227	1.20685	1.07289	1.25187	0.880352	0.918686	0.825445	0.794457	1.49137	0.854258	0.563031	1.39091	0.24442
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000303.2.6ad801c5-71a9-474a-9628-4aa448792462.fc.signal	0.702145	0.60781	0	0	0	0	0	0	1.1773	1.41016	0	0.531941	2.26615	1.34548	0	0.20267	0.529727	0.0072794	0.44586	1.12873	0.0227189	0.792076	1.04067	1.05165	1.20286	0.664057	0.0532761	0.0420602	1.01454	1.33057	0.569055	0.102605	0.0420602	1.35489	1.12122	0.0172485	0	0.119258	0.728775	0.259024	0.924235	0.935042	0.570493	0.261517	0.103493	1.29378	0.267606
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000324.2.aee1956d-7eef-43f7-b3cc-8c134b0ab626.fc.signal	0.591287	0.350126	0.344396	0.399473	0	0	0.050976	0.571661	0.432994	0.403763	0.657734	0.721452	0.732604	0.75582	0.214969	0.301021	0.832968	0.414083	0.757892	0.585028	0.314717	0.776727	0.576926	1.03921	0.518169	0.944849	0.973762	0.343035	0.0582727	0.18866	0.738595	0.484201	0.387805	1.41589	1.23593	0.684875	0.525807	0.706494	0.500707	0.845779	1.4934	2.32249	1.78557	1.11286	1.70136	1.34372	0.593671
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001020.4.c512952b-84f9-420c-aa6f-798ebaf5413d.fc.signal	2.08332	0.72103	0.763103	0.621035	0.479801	0.893086	0.226611	0.488452	0.670737	0.491975	0.340662	0.387362	1.14415	0.707647	0.497584	0.208968	0.805478	1.12083	1.16528	0.971084	0.578631	1.09652	1.10459	0.363312	0.488518	0.977712	1.09033	0.590918	1.18142	0.52611	0.00594507	0.527093	1.63854	1.06939	1.84073	1.30132	1.52959	1.06172	1.21864	1.30061	2.94532	1.34028	0.853124	0.340034	0.763801	1.23655	0.271264
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001016.4.fc2ea977-cbc8-4d3a-ab74-ef1a08c9be39.fc.signal	0.397798	0.125096	0.936103	1.02408	0.305256	1.38539	0.880437	0.699885	1.25334	0.845638	0.926368	1.25233	0.427031	0.570845	1.17871	0.492287	0.964322	0.784132	0.176228	0.383594	0.50422	0.963165	1.52056	1.40067	1.15842	0.704902	0.954738	1.62418	0.873234	0.574009	0.064796	0.09684	0.522959	0.984754	2.0423	1.5869	1.2011	1.46044	1.60972	1.84584	2.61901	1.77762	1.20831	1.05562	0.600807	0.565907	0.185286
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003396.1.d3bf1929-bb76-4033-8d58-57bb7c239aaf.fc.signal	0.67816	0.733121	1.63756	0.0798108	0.15457	0.664071	0	1.01689	0.65014	0	0	0	0	0	0.0166703	0.950754	1.23972	0.637225	0.0709449	0.573042	0.548623	0.779748	0.583139	0	0	0.803183	0	0.0399054	2.27175	0.703281	0.0177357	0.617871	0.0341067	0	0.727662	1.4373	2.00574	0.821103	0.637357	1.08256	2.61785	1.03799	0.896408	1.01308	0.685743	2.10852	0.347557
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.18735c01-9e7f-4bc3-8ba6-c4181a530efa.fc.signal	0.144261	0.377777	0.529711	0.464473	0.640091	0.552512	0.149739	0.120072	0.327682	0.30918	0.376942	0.435495	0.242791	0.140989	0.0997395	0.240312	0.458228	0.490246	0.462447	0.452431	0.471714	0.624085	0.464235	0.33961	0.0921558	0.56371	0.606399	0.202689	0.327787	0.173104	0.000531267	0.110031	0.55294	0.379134	0.266115	0.532936	0.564804	0.497253	0.283118	0.233232	0.188152	0.356254	0.633302	0.575841	0.710435	0.795244	0.259146
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.81777bd7-a811-47be-9ebc-c73408291448.fc.signal	0.133137	0.00108227	0.165459	0.420264	0.765494	0.790368	0.150299	0.0373825	0.172	0.177109	0.141428	0.0721537	0.103271	0.269676	0.316172	0.245053	0.130334	0.149655	0.150841	0.141245	0.185013	0.596296	0.701214	0.441198	0.19496	0.220579	0.437716	0.755707	0.711226	0.316059	0.276899	0.258618	0.361344	0.519592	0.516954	0.378024	0.351663	0.24319	0.144998	0.0985409	0.388704	0.737543	1.3771	2.01227	1.59731	1.16228	0.520854
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.8de637e5-a5d6-4185-adf0-6cd26a8c9528.fc.signal	1.1661	1.15876	1.16995	0.458085	0.617537	0.463905	0.383489	0.596297	0.858284	1.01535	0.311245	0.396756	0.809275	0.436959	0.697608	0.720087	0.345981	0.76452	1.29804	0.694852	0.512143	0.723655	1.53989	1.66393	1.80082	2.69999	1.33301	1.32824	1.21592	0.673938	1.28493	1.02835	0.457053	0.649518	1.05705	2.66653	3.39972	1.52422	2.50981	2.04385	1.43061	1.02935	0.919242	1.51969	2.19041	2.32283	0.669118
