	chr22:41992214-41992363	chr22:41992364-41992513	chr22:41992514-41992663	chr22:41992664-41992813	chr22:41992814-41992963	chr22:41992964-41993113	chr22:41993114-41993263	chr22:41993264-41993413	chr22:41993414-41993563	chr22:41993564-41993713	chr22:41993714-41993863	chr22:41993864-41994013	chr22:41994014-41994163	chr22:41994164-41994313	chr22:41994314-41994463	chr22:41994464-41994613	chr22:41994614-41994763	chr22:41994764-41994913	chr22:41994914-41995063	chr22:41995064-41995143	chr22:41995144-41995213	chr22:41995214-41995363	chr22:41995364-41995513	chr22:41995514-41995663	chr22:41995664-41995813	chr22:41995814-41995963	chr22:41995964-41996113	chr22:41996114-41996263	chr22:41996264-41996413	chr22:41996414-41996563	chr22:41996564-41996713	chr22:41996714-41996863	chr22:41996864-41997013	chr22:41997014-41997163	chr22:41997164-41997313	chr22:41997314-41997463	chr22:41997464-41997613	chr22:41997614-41997763	chr22:41997764-41997913	chr22:41997914-41998063	chr22:41998064-41998213	chr22:41998214-41998363	chr22:41998364-41998513	chr22:41998514-41998663	chr22:41998664-41998813	chr22:41998814-41998963	chr22:41998964-41999113	chr22:41999114-41999263	chr22:41999264-41999402	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.3bd7fa2e-4676-4775-9e3e-5e080ad64395.fc.signal	0.154323	0.300124	0.699609	0.87016	0.252595	0.323053	0.0035054	0	0	0.112765	0.356707	0.076102	0	0	0.6035	1.09995	0.652413	0.584741	0.440391	0.490542	0.331634	0.180749	0.246722	0.0740645	0	0	0	0.118463	0.222319	0.996757	1.81028	0.487919	0.224646	0.976303	1.93305	1.12957	0.264944	0.332595	2.2066	3.50096	1.37754	0.532919	1.34026	1.73994	1.00725	1.43739	1.15995	2.5197	3.57607	0.78673
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000992.7.80dcfe52-cdf2-4d0d-bc40-0c75abc04fc1.fc.signal	0.103609	0.637397	0.606028	0.497592	1.31579	1.30885	0.761764	0.423487	0.268932	0.189361	0.192785	0.324531	0.500065	0.752596	0.488876	0.845606	2.01577	1.27242	1.36202	1.3229	1.00211	1.08691	0.584424	0.615515	0.800707	0.269225	0.367921	0.260684	0.154332	0.560636	0.9443	0.520582	0.756121	0.953363	1.24779	0.626858	0.882939	0.414857	0.920997	1.10228	0.991307	1.35545	0.887076	0.615593	0.479944	0.884282	0.602106	0.501861	0.864165	0.768884
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000001.4.02b605e5-4373-4009-a925-f6e4537147f5.fc.signal	0.64119	0.720111	0.962533	0.751996	0.389557	0.13234	0.19	0.243374	0.588929	0.706931	0.263495	0.446852	0.387268	0.200407	0.0320939	0.195202	0.539569	0.290782	0.306767	0.172406	0.304814	0.592185	0.349391	0.39993	0.414901	0.152014	0.283632	0.246699	0.391814	0.295075	0.310288	0.19024	0.167151	0.157835	0	0.0233633	0.26023	0.126078	0	0.283704	0.639346	0.176261	0.1431	0.187861	0.0853201	0.0556798	0	0	0	0.61039
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.03cd26f6-8245-4dba-a43d-b085dc5fbdba.fc.signal	0.142609	0.212687	0.246423	1.10934	1.05373	0.428969	0.489147	0.684979	0.473909	0.564777	1.06673	0.949275	0.556388	0.418081	0.800744	1.51132	0.881642	0.877698	0.286579	0.256873	0.814819	1.2519	1.88877	1.61591	1.55785	1.80685	0.621871	0.739089	0.437388	0.372471	0.465192	0.344699	1.03476	1.18001	1.00938	1.46546	1.02335	0.566552	1.94113	2.90123	2.18616	1.95897	3.07907	3.4638	2.41941	2.78091	2.33193	3.25887	3.83057	0.677904
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.469e2b5a-9cc0-4ba2-a1af-32ae688b6e56.fc.signal	0.390279	0.217829	0	0.556072	0.511554	0.540507	0.571363	0.100119	0.367289	1.03792	1.09387	1.23061	0.654345	0.828011	0.890974	1.65349	1.40195	1.466	1.17199	2.02018	2.07664	1.58493	0.89073	0.57523	0.720571	0.507672	0.485339	0.787818	0.368242	0.289464	0.810569	0.85812	1.28482	0.860346	0.602192	1.0517	0.950684	1.72646	2.38244	2.23728	3.68807	4.31703	5.54216	2.5922	1.21449	1.35523	0.400127	0.180298	1.93074	0.640538
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.18576743-b1b7-40af-bbff-f6570943d6bc.fc.signal	0.998527	0.866485	0.527451	0.607249	0.489021	0.66968	0.818986	0.729753	0.618621	0.60435	0.586586	0.829955	1.02464	0.846733	0.90072	1.06529	1.0648	0.490072	0.77654	1.07367	0.959836	0.690854	0.830435	0.397885	0.430924	0.415759	0.398262	0.902865	1.28703	1.08698	1.06659	1.04441	0.674703	0.794407	1.38879	1.41	1.75273	2.40723	2.58255	3.33272	3.67345	4.59896	6.38046	5.18927	5.06547	4.88533	6.1921	6.2531	6.20272	0.687369
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.2aa5c3df-0722-47d5-82d4-eb34ba16be25.fc.signal	1.66948	1.48603	1.34916	0.702642	0.68288	0.559171	0.65481	1.93477	1.06527	0.316465	0.0631911	0.17697	0.328754	0.450304	0.515087	0.164111	0.538044	1.21371	0.910199	0.821498	0.736966	0.62607	0.841087	0.248583	0	0	0	0	0.102703	0.663597	1.03852	0.752593	0.576564	0.632957	1.28251	1.36931	0.737115	0.626914	1.35394	1.62645	0.442105	0.605877	1.34277	1.12113	0.420234	0.284793	0.568657	1.0204	0.823118	0.660979
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.afb78491-e0c2-4398-aa2a-4c98b0c4c5b7.fc.signal	1.47859	0.56857	0.535734	0.226988	0.621576	0.279968	0.765581	1.93033	0.40324	0.349091	0.532768	0.234434	0.216113	0.359333	1.04407	0.137715	0	0	0.358861	0.869581	1.23103	1.18827	0.584475	0.18247	0.531337	0.69625	0.525778	0.125533	0.504025	0.155895	0.459822	0.489416	1.44759	1.70942	0.388846	0.826364	0.658276	0.903434	1.71181	1.86049	1.43162	2.47217	4.22077	4.17263	4.72487	3.61912	3.17438	3.63622	4.02584	0.652993
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.f14540c7-18af-47fc-8cad-c0291db319dc.fc.signal	1.03523	0.972471	0.758186	0.0901441	0.419666	0.299907	0.458104	0.57856	0.0200867	0.00149147	0.377902	0.507442	0.3843	0.74298	0.02562	0.94361	0.745859	0.441233	1.37929	0.338748	0.537727	1.371	2.11616	1.45428	2.11714	0.52828	0.337905	0.262005	0.139206	0.161797	0.246251	0.730028	1.92124	0.725908	0.0427	0.562245	0.300127	1.51729	1.56569	3.698	3.30792	2.61761	3.69802	6.26298	2.55074	3.70656	4.89647	3.32795	5.6864	0.672868
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.78755d78-d69c-44bc-a0ab-147f64c5fd5c.fc.signal	0.064452	0.253681	0.039716	0	0.253653	0.11198	0.0365228	0.32226	0.0708972	0	0.307285	0.0860532	0	0.540952	1.12135	1.2144	0.0988054	0	0.326498	0.63211	0.402322	0.517673	0.988094	0.921508	0.150388	0.227722	0.391661	0.856038	0.42116	0.0198983	0.165819	0.886653	1.01926	0.325546	0.446817	1.02584	1.62508	0.704578	0.633264	0.736877	0.187826	0	0	0.064452	0.582112	0.693805	0.373743	0.395276	0.606966	0.802095
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001907.1.856e5189-b10a-47ac-b38e-4f26c4b023ef.fc.signal	0.561037	0.528874	0.275626	0.194989	0.283332	0.652957	0.466176	0.457227	0.493701	0.853993	0.260337	0.899983	0.748378	0.506092	0.798811	1.75181	1.4155	2.28785	2.08291	2.55319	4.66875	7.47986	5.9853	3.45421	3.78476	3.60778	5.65761	3.24108	1.68249	1.98423	1.61264	1.36108	1.30949	0.933739	1.27741	0.401296	0.39116	0.31525	0.639394	1.45866	1.54429	1.36184	2.1293	1.5231	1.57663	1.77406	1.86665	3.59891	5.98319	0.486842
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001015.4.b10cb337-bd81-4a63-af04-25443322673f.fc.signal	0.32177	0.36836	0.241586	0.135947	0.445722	0.494008	0.256067	0.262263	0.405812	0.429724	0.441632	0.0731948	0.328457	0.751366	0.459895	0.45119	0.840423	1.48114	0.951208	0.818398	0.839211	0.946388	0.970171	0.752782	0.874333	1.13519	1.26254	0.875937	0.952728	0.700838	0.545047	0.769359	0.689404	0.864473	0.972851	0.743337	0.904153	1.05181	1.37348	2.40157	3.11361	4.03611	5.03117	2.85038	1.36823	1.83351	2.56187	2.38321	2.95599	0.574176
