	chr19:4285743-4285852	chr19:4285853-4285892	chr19:4285893-4286042	chr19:4286043-4286192	chr19:4286193-4286342	chr19:4286343-4286492	chr19:4286493-4286642	chr19:4286643-4286792	chr19:4286793-4286942	chr19:4286943-4287092	chr19:4287093-4287242	chr19:4287243-4287392	chr19:4287393-4287542	chr19:4287543-4287692	chr19:4287693-4287842	chr19:4287843-4287992	chr19:4287993-4288142	chr19:4288143-4288292	chr19:4288293-4288442	chr19:4288443-4288592	chr19:4288593-4288742	chr19:4288743-4288892	chr19:4288893-4288982	chr19:4288983-4289042	chr19:4289043-4289112	chr19:4289113-4289152	chr19:4289153-4289192	chr19:4289193-4289332	chr19:4289333-4289342	chr19:4289343-4289402	chr19:4289403-4289492	chr19:4289493-4289552	chr19:4289553-4289642	chr19:4289643-4289712	chr19:4289713-4289792	chr19:4289793-4289942	chr19:4289943-4290092	chr19:4290093-4290242	chr19:4290243-4290392	chr19:4290393-4290542	chr19:4290543-4290692	chr19:4290693-4290842	chr19:4290843-4290862	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.2bdb0d55-cf7c-42db-b5e9-1e7fc8464aa8.fc.signal	0.25118	0	0.39962	1.21459	0.253704	0.0279848	0.0849815	0.237548	0.547378	0.593397	0.538241	0.428068	0.108692	0.299588	0.128309	0.0847724	0.0686724	0.158159	0.13498	0.454891	0.653714	0.239213	0.594395	0.511744	0.385837	0.072535	0	0	0	0	0	0	0.17419	0.294465	0.551537	0.597966	0.355083	0.469271	0.982122	1.06724	0.648312	1.29079	1.61104	0.481334
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.81062b7a-f969-4fb2-ad00-2580d77ec836.fc.signal	0.226725	0	0.54973	0.503471	0.437246	0.591418	0.0883813	0.334431	0.335425	0.193126	0.322456	0.28061	0.0375287	0.645562	1.07984	0.344008	0.35144	0.52404	1.0832	0.925459	0.772645	1.64338	1.78868	0.568261	0.223542	0	0	0.0266129	0.204918	0.37257	0.308407	0	0	0.0345967	0.551969	0.914355	0.199363	0.426584	0.68409	0.0794819	0.327862	0.467562	0.93161	0.0969828
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003810.1.76180591-3bc4-4c81-ab95-3508a7e6f4b6.fc.signal	9.48572	8.54842	7.5102	6.57725	5.66866	6.00624	6.22712	4.97134	3.75697	3.65945	3.23322	2.92592	3.4105	3.23618	2.47827	1.31402	0.977995	1.40076	1.41477	0.527429	0.306542	0.47646	0.242567	0.11076	0.0822789	0	0	0	0	0.00923	0.11076	0.11076	0.111992	0.11076	0.11076	0.0251056	0.0059072	0.164726	0.372294	0.591693	0.774136	0.461679	0.66482	0.877193
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001234.5.5cbe5650-3de6-4514-ab14-1c0f737014e5.fc.signal	3.08639	1.15571	0.765432	3.42567	1.3561	3.13175	2.53138	4.4846	1.79895	1.21359	2.01403	0.692861	1.04584	2.81729	1.34345	2.44553	0.760153	3.00376	4.11079	2.27635	1.35005	1.73085	1.28419	1.55208	0.936174	0.0521063	0	0	0	0.191529	0.704773	0.334529	0	0	0.507325	0.967578	1.09333	0.591342	1.07053	2.15906	1.19072	1.09241	1.50808	0.93
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003826.4.829b60f6-fc9d-4134-bce9-259337c2a36b.fc.signal	0.511655	0	0.134621	0.776829	0.700302	0.162122	0	0.0756148	0.490641	0.180449	0.166127	0	0.25885	0.874668	1.04987	0.360892	0.198951	0.100346	0.411041	0.386669	0.792622	0.412219	0.195725	0	0	0	0	0	0	0	0	0	0	0	0.102039	0.26351	0.140349	0.128776	0.117294	0.190989	0.350865	0.107408	0	0.19186
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.df24c052-2a81-4f1a-b170-2f4fdc228ffe.fc.signal	0.741051	0.327965	0.902775	0.777645	0.0849461	0.533185	0.570849	0.501574	0.333768	0.455948	0.656017	0.225889	1.06593	0.918483	0.953587	0.764082	0.425634	0.135071	0.111977	0.215737	1.0588	0.782943	1.18149	0.42924	0.35425	0.139656	0.105594	0	0.08175	0.13625	0.171069	0.13625	0.0923472	0	0.139656	0.850364	0.792241	0.668708	0.496025	0.686856	0.616005	1.33828	1.71029	0.351907
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.604f0a28-681a-4e69-b09a-96c7d6e32ad9.fc.signal	0.417325	0.296476	0.297538	1.10691	1.36454	1.01508	0.655432	0.697938	0.226428	0.240691	0.190383	0.0948926	0.571341	0.376461	0.369908	0.171657	0.242304	0.408718	0.544369	0.524709	0.322048	0.226938	0.232362	0.0935147	0	0	0	0	0	0	0	0	0	0	0.113173	0.279684	0.366397	0.584874	0.556819	0.283086	0.557669	0.905963	0.83263	0.36107
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.469e2b5a-9cc0-4ba2-a1af-32ae688b6e56.fc.signal	1.73273	1.01865	0.315372	0.411799	0.494066	0.380573	0.145362	0.244238	0.501363	0.43192	0.495361	0.235714	0.30614	0.47722	0.284876	0.576793	0.510522	0.290171	0.35845	0.741859	0.660197	0.492194	1.00774	0.524405	0.191895	0.22637	0.22637	0.379324	0.26292	0.264346	0.0555053	0	0	0	0	0	0.241306	1.04133	0.55125	0.0148337	0	0.0623899	0.384906	0.410448
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.fb97cdb0-391e-4e74-a4dc-d06dfb2e7cbb.fc.signal	1.73392	0.076605	1.381	0.447929	0.372793	3.6542	1.15267	0	0.531118	1.23581	0.122568	0.275767	1.49622	0.117461	0	0.076605	1.53711	3.55418	3.13439	1.17454	1.7295	1.77664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.410491	2.48278	0.301296	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.2aa5c3df-0722-47d5-82d4-eb34ba16be25.fc.signal	1.10639	0.554943	0.346098	0.590457	0.496335	0.413609	0.60701	0.716421	0.22183	0	0.165818	0.579376	0.885535	1.0358	0.448462	0.00439647	0.120739	0.89162	0.731311	0.343962	0.610255	0.604796	0.279751	0.244138	0.19053	0.19026	0.190111	0.0244549	0	0	0	0.0228242	0.11706	0.185585	0.291708	0.226737	0.27493	0.350485	0.550745	0.645285	0.960001	0.418555	0.375595	0.426484
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.f14540c7-18af-47fc-8cad-c0291db319dc.fc.signal	0.414893	0.330925	0.805344	0.112856	0	0.7686	0.503275	1.03246	0.466747	0.534806	0.43554	0.0370067	0.381453	0.162843	0.358324	0.199697	0	0.0725847	0.214689	0.199203	0.356594	0.372913	0.816044	0.889583	0.7015	0.010675	0	0	0	0	0.0573876	0.22372	0.230686	0	0.181475	1.04192	0.412915	0.361921	0.35268	0.222736	0	0.473227	0.467015	0.401709
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001021.4.022f496a-4698-412d-9a82-a0a4b2e56c57.fc.signal	2.05094	1.07281	2.30056	3.99511	2.11529	3.16247	2.24113	3.09998	2.43667	2.46752	2.05175	2.22147	2.93999	4.91815	2.96966	3.47022	3.2243	4.3744	4.92111	3.05479	3.2034	2.08944	1.02672	0.640656	0.459247	0.222635	0.107979	0.0533237	0	0	0	0	0	0	0.027748	0.707921	1.10646	0.913787	0.927679	0.818335	0.646876	0.446527	0.910663	0.872881
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.78755d78-d69c-44bc-a0ab-147f64c5fd5c.fc.signal	0	0	0	0	0	0.143943	0.659478	0.485446	0	0.313666	0.116014	0	0	0	0	0	0.253464	0.976905	0.477957	0.444406	0.37754	0.141539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.509705	0.994452	0.650853	1.08231	1.47999	0.708842	0.442177
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003846.4.4522a86a-2cba-459f-b690-5243a5081964.fc.signal	3.13384	0.84851	0.100357	1.44283	0.999639	1.23109	1.00741	1.15917	0.732045	0.502092	0.489454	1.08258	0.709291	1.41548	1.08356	1.27254	0.90345	0.547807	1.30941	1.09745	0.872581	0.561673	1.12966	0.156609	0.134238	0	0	0	0	0.04455	0.225162	0.230832	0.0846726	0.131054	0.2574	0.428178	0.345354	0.474797	0.907047	0.40269	0.496199	0.792875	0.810596	0.349896
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.a3567476-0b5a-4504-b34f-067a636cef5f.fc.signal	0	0	0.194	0.124033	0	0.207467	0.602053	0	0.318033	0.155836	0.442066	0.235516	0.545882	0.171738	0.626406	1.02196	1.02409	2.96087	3.92149	1.08127	0.293858	0.356914	0.174918	0.47705	0.265785	0	0	0	0.429345	0.47705	0.164317	0	0	0	0	0	0	0.233542	1.99297	2.72237	3.32993	2.12098	0.737985	0.51773
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.5f689ee3-a1ac-46cd-9df5-204fd2293fe3.fc.signal	3.09779	1.93005	0.765728	2.61902	1.91673	2.17182	2.54395	1.86095	0.580614	0.20535	0.31941	0.400539	0.952089	2.25294	1.29809	0.98375	1.92179	2.84055	2.8515	1.94149	3.33653	0.469039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07605	0.985033	1.54754	0.875379	0.665565	0.962264
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001013.4.dd6ee57f-cc2d-4ef9-a0a6-305ef4d04ad5.fc.signal	3.18181	0.936334	2.05432	3.24198	1.57599	2.91198	2.74903	2.68772	3.64479	2.12882	2.31237	1.96435	1.8618	2.04886	2.83498	2.07349	2.11966	3.85937	4.35523	1.67465	1.93701	1.47889	1.65354	0.855585	0.340251	0.0043675	0	0	0	0.225374	0.347567	0.293209	0.340828	0.0509213	0.109686	0.436895	0.802884	0.498841	0.818823	1.72778	2.15377	1.20294	0.695802	0.960784
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001905.1.01db0809-91fa-4fb8-a9d7-60bc51bd2d7e.fc.signal	0.305531	0.522827	0.450202	0.0750348	0	0.35259	0.449539	0	0	0	0	0.0381756	0.345411	0.102679	0	0	0	0.019746	0.355428	0.375174	0.476537	0.234319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001891.4.89df7901-62b0-45af-9204-076797d91c40.fc.signal	0	0.927729	1.02706	0	0	0.664917	1.78073	0	0	0	0	0.0388445	0.292469	0.0239921	0	0	0	0	0	0.184331	0.808739	0.167943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.524776	0.72252	0	0	0	0	0	0.381213
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.85f89b17-aeba-4a6e-bcd1-5f7463b1eb27.fc.signal	0	0	0.252913	0.02572	0	0.111049	0.63791	0.653902	0.478027	0	0.197187	0.645297	0.832917	0.49307	1.42269	0.517432	1.71248	2.67911	1.90381	2.13552	1.80983	0.884933	1.00956	0.35367	0.238829	0	0	0	0	0	0	0	0	0	0	0	0	0.236101	2.04434	1.27651	1.46024	1.15001	1.88934	0.539033
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003847.4.6766be7e-7a8e-4df0-9a81-95d754bf6fc1.fc.signal	0.889879	0.361182	0	0.581532	0.280191	0.673134	0.270262	0.252653	0.0635853	0.15484	0	0.0613795	0.552459	1.11275	0.296997	0.385715	0.632968	0.394529	0.0778345	0.213222	0.484396	0.432132	0.989906	0.830981	0.376355	0	0	0	0	0	0.186857	0.364208	0.199206	0	0	0.202753	0.453448	0.126166	0.0919471	0.153084	0.370474	0.107374	0.189434	0.205147
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.f8ce3430-b2fd-414a-9546-9bea993d3d31.fc.signal	0	0	0	0	0	0.394178	1.2531	0	0	0.277684	0.488648	0.705851	1.01792	0.02219	1.2943	0.95902	0.229463	2.90631	5.92302	0.949417	0.189742	0.573281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.491006	3.45742	5.88737	1.46707	0	0.691099
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003812.1.3eaee204-4355-40f7-82b3-c8709fa3a29d.fc.signal	2.5027	1.72061	1.70969	2.28868	1.33146	3.04934	4.19505	2.91004	2.42798	2.75025	0.935414	1.01097	1.56366	2.46073	4.86417	3.04659	3.01578	5.39537	6.94784	3.99379	1.14319	1.05699	1.14934	0.570127	0.245838	0.0358557	0	0	0	0.174156	0.609974	0.71355	0.345945	0	0	0.398711	0.0655448	0	0.492129	0.850734	0.850127	0.409656	0.406276	0.915966
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.c4b2329a-6de9-492b-b3ba-0bb940a27937.fc.signal	0.467202	0.693085	0.794348	0.675795	0.29735	0.0308733	0.040103	0.207707	0.17188	0.321327	0.112527	0	0.00502933	0.235115	0.317467	0.403957	0.365971	0.707962	0.547362	0.243839	0.790526	0.346485	0.0313246	0	0	0	0	0	0	0	0	0	0.118395	0.18859	0.165018	0.0106873	0	0.130602	0.102217	0.118192	0.116045	0.166667	0.261096	0.51773
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.b6f7e119-ff00-43c1-b8c9-a6de8420c8f5.fc.signal	0.413867	0.399174	0.396695	0.463179	0.284242	0.473523	0.385627	0.274502	0.227234	0.0821244	0.117297	0.367953	1.315	1.02247	0.829611	0.764794	0.537694	0.409133	0.227973	0.172859	0.0233036	0	0	0	0	0	0	0	0	0	0.123732	0.20248	0.168721	0.20248	0.245473	0.125521	0.0159497	0.195623	0.319659	0.238052	0.499779	0.538259	0.704435	0.404276
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001014.4.d88042e4-1601-46b6-a41f-552182f8a102.fc.signal	1.78715	0.622075	1.01843	1.01112	0.810502	1.89912	0.751081	1.87576	1.12384	0.866986	1.30291	1.12576	1.13672	1.56247	1.65439	1.11193	1.00265	1.5408	1.3007	1.40581	0.788375	0.489196	0.671256	0.442046	0.0906856	0	0	0	0	0.0569433	0.339384	0.329197	0.231621	0.255345	0.285559	0.219934	0.323667	0.546765	0.647958	0.662498	0.489031	0.211755	0.391111	0.931034
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001246.1.ca6ad4db-8b69-4438-9417-122ebb14df0b.fc.signal	0.296105	0	0.0766464	0.31936	0.144766	0.886614	0.665799	0.564111	0.423645	0.447056	0.310844	0.508447	0.865436	0.344872	0	0.315086	0.988442	0.736462	0.229748	0.504945	0.790424	0.768463	0.851494	0.6386	0.319322	0	0	0	0	0	0	0	0	0	0	0	0.242714	0.20439	0	0	0.230708	0.591133	0.654526	0.233871
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003824.4.0d9403d3-7c49-45ef-b733-64b963da6a93.fc.signal	0	0	0.142621	0.40419	0.562073	0.463179	0.505285	0.854363	0.983401	0.556899	0	0	0	0.18201	0.499852	0.703594	0.256716	0.616836	0.468373	0.394597	0.590972	0.369072	0.600883	0.346362	0.171724	0	0	0	0	0	0	0	0.155124	0.206651	0.886285	0.535039	0.251406	0.0882431	0.171584	0.135035	0.139254	0.150989	0	0.217391
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000348.2.8ffe2ec7-cebe-4b75-9981-ce6939da93e1.fc.signal	0	0	0	0	0	0.488872	1.73961	0.26753	0.876129	0	0	0.475384	0.467247	0	0	0	0	0.501258	0.250115	0	0	0.824885	0.668826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.681996	0.400801	1.06731	0.525676	0	0	0.302817
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.ba41b0a8-afb1-412a-b955-efd4cd4011d5.fc.signal	0.592657	0.12981	0.321538	0.448026	0.53818	1.36622	0.34171	0.305921	0.796	0.733589	0.581117	0.458422	0.95595	0.833397	1.46684	0.27935	0.452249	0.370344	0.144475	0.144668	0.282032	0.27364	0.418896	0.0409383	0	0	0	0	0	0.015353	0.255763	0.291545	0.0511767	0	0	0.096664	0.452307	0.125895	0.311111	0.467796	0.330095	0.605662	0.890104	0.320316
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.b9dbaad9-2938-4b18-847c-4c3a725caa30.fc.signal	0.293218	0.330191	0.253262	0.359177	0.19649	0.163875	0.123448	0.153104	0.366231	0.567846	0.408146	0.214567	0.243652	0.37395	0.215713	0.128225	0.200301	0.11843	0.0846866	0.223225	0.262821	0.185939	0.200118	0.144288	0.100008	0	0	0.0017985	0.035991	0.0676413	0.0716149	0.0719522	0.011997	0	0.105737	0.133841	0.134168	0.158653	0.191983	0.216599	0.178601	0.0606536	0.0953045	0.548007
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.98dee4c6-4d34-480a-a6be-9b7ab769fa23.fc.signal	0	0	0	0	0.637208	1.15432	0.59973	0.320408	0.480612	0	0	0	0	0.313126	0.487894	0	0	0	0	0.101843	0.834087	0.84779	0.321622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18205	0.542864	0.07282	0	0	0	0.39604
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003825.5.a2132ec8-5019-4f71-b6df-20615bc02f27.fc.signal	0.242048	0.049122	0	0.745318	0.371216	1.65517	1.65957	1.40844	0.717216	0.32986	0.0602859	0.0634588	0.205206	0.188382	0.127154	0.587776	0.537187	1.20829	1.47004	0.434232	0.494952	0.684815	0.681758	0.283819	0.00935657	0	0	0.0421046	0.21832	0.385717	0.985056	0.924405	0.419688	0.564626	0.90076	0.98614	0.568611	0.929059	0.482462	0.354969	1.09843	1.38773	1.65534	0.428571
