	chr3:55983477-55983626	chr3:55983627-55983776	chr3:55983777-55983926	chr3:55983927-55984076	chr3:55984077-55984226	chr3:55984227-55984296	chr3:55984297-55984376	chr3:55984377-55984526	chr3:55984527-55984626	chr3:55984627-55984676	chr3:55984677-55984746	chr3:55984747-55984826	chr3:55984827-55984976	chr3:55984977-55985056	chr3:55985057-55985126	chr3:55985127-55985276	chr3:55985277-55985426	chr3:55985427-55985576	chr3:55985577-55985726	chr3:55985727-55985876	chr3:55985877-55986026	chr3:55986027-55986176	chr3:55986177-55986326	chr3:55986327-55986476	chr3:55986477-55986626	chr3:55986627-55986776	chr3:55986777-55986926	chr3:55986927-55987076	chr3:55987077-55987156	chr3:55987157-55987226	chr3:55987227-55987286	chr3:55987287-55987376	chr3:55987377-55987526	chr3:55987527-55987616	chr3:55987617-55987676	chr3:55987677-55987726	chr3:55987727-55987826	chr3:55987827-55987976	chr3:55987977-55988126	chr3:55988127-55988196	chr3:55988197-55988276	chr3:55988277-55988426	chr3:55988427-55988488	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000184.3.3b461c31-8bd0-484a-b2da-6d1ab68c1acb.fc.signal	0.607401	0.713708	0.320297	0.264194	0	0.393471	0.58342	0.139146	0	0	0	0.539133	0.397833	0.534152	0.717514	0.596066	0.255294	0.651202	0.317798	0.899454	0.457342	0.64993	0.512532	0.22772	0.399356	0.0577588	0.40712	0.146485	0	0	0	0.0656333	1.07658	0.957428	0.981949	0.605036	0.297381	0.392253	1.0678	0.705005	0.628994	0.289256	0.389025	0.619048
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000099.3.299b05eb-8cb0-4190-94cb-01cf599ffae0.fc.signal	0	0	0.578925	1.05749	1.25427	0.670251	0	0	0	0	0.124948	0.62474	1.8342	0.741207	0.167343	0.770592	1.38461	1.01055	0.621411	0.694946	1.05242	2.44499	2.48653	0.883769	0.946231	1.01289	0.0775833	0	0	0	0	0	0	0.435028	0.57845	0.582814	0.018375	0	0	0	0	0.377762	0.353683	0.721212
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.df24c052-2a81-4f1a-b170-2f4fdc228ffe.fc.signal	0.498228	0.674447	1.00025	0.847647	0.744075	0.0642321	0.355005	1.09986	0.747118	0.451718	0.286749	0.104145	0.263879	0.514453	0.295984	0.318401	0.175987	0.436635	0.332566	0.379422	1.08862	0.793254	1.09566	0.326113	0.977563	0.54232	0.560595	0.403813	0.830402	1.79818	1.52507	0.910351	0.953544	0.396209	0.14927	0.623699	0.959012	0.319458	0.304636	0.0747491	0.115053	0.296551	0.134999	0.412281
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.604f0a28-681a-4e69-b09a-96c7d6e32ad9.fc.signal	0.0509551	0.277406	0.823798	1.36153	0.795437	0.621808	0.644577	0.417128	0.141937	0.108944	0.0868756	0.115364	0.168933	0.220019	0.102015	0.105983	0.594481	0.73862	0.184472	0.301685	0.68872	0.660695	0.830637	0.808949	0.64457	0.853118	1.05294	0.666361	0.235868	0.119207	0.135545	0.16631	0.396714	0.285919	0.0500438	0.174646	0.600294	0.479522	0.0279217	0.205224	0.368363	0.31782	0.138579	0.527027
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.bbb3ffa6-51c0-4409-8f26-8c7dd99f4e83.fc.signal	0.25435	0.154088	0.767397	0.378787	0.844967	0.599009	0.985381	0.958049	0.372226	0.399157	0.328252	0.335562	0.06769	0.356472	0.794666	0.162522	0	0.383752	0.605274	0.479956	0.485376	0.488395	0.570264	0.420763	1.19218	1.25352	0.608893	0.838258	1.62181	1.62748	1.45409	1.25896	0.568758	0.285389	0.55631	0.359092	0.944299	1.26352	0.368709	0.215587	1.116	1.86515	1.85934	0.0953649
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000992.7.80dcfe52-cdf2-4d0d-bc40-0c75abc04fc1.fc.signal	0.972012	0.768476	0	0.569856	0.852199	1.05057	0.484585	0.72894	0.785924	0.779367	1.01942	2.62484	2.61426	2.11993	0.827425	0.724478	0.565253	0.103095	0.864272	0.480683	0.704179	0.577213	0.620707	0.356	3.05284	0.875336	0.215537	0.758598	1.15402	2.47701	2.98097	2.16051	1.46329	0.142824	0	0.093711	0.564093	1.52957	0.86952	1.10768	1.9105	1.60416	1.29815	0.651786
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.03cd26f6-8245-4dba-a43d-b085dc5fbdba.fc.signal	0.508768	0.352579	0.746255	0.972732	0.357305	0.356662	0.223443	0.180821	0.331921	0.433594	0.567891	0.532099	0.5364	0.35648	0.560182	0.444427	0.0842937	0.552226	1.63573	1.56445	1.09612	0.721372	1.22833	0.614858	0.441627	0.497783	0.458932	0.302185	0.417481	0.502707	0.480449	1.11153	0.718854	0.275189	0.378807	0.204897	0.173989	0.267462	0.512232	0.558944	1.19516	1.55077	0.859085	0.549888
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.469e2b5a-9cc0-4ba2-a1af-32ae688b6e56.fc.signal	0.0145819	0.107547	0.893325	1.13397	1.11861	0.548188	0.246362	0.441759	1.2196	1.1056	0.69762	0.696054	1.59162	1.53483	1.27357	0.946188	0.662013	0.652181	0.599786	1.20505	2.25333	2.53008	0.749506	0.297236	0.876447	0.588495	1.14672	0.667177	1.3698	2.06073	1.32582	0.73963	1.12288	1.62441	1.29211	0.787108	0.540811	0.430369	0.996949	1.21198	0.816814	0.827974	0.577276	0.594152
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.2aa5c3df-0722-47d5-82d4-eb34ba16be25.fc.signal	0	0	0	0.024878	1.06216	1.48177	0.5737	0.263702	0.895472	1.94022	2.56918	1.93556	2.57949	2.5372	1.162	0	0	0	0	0	0.778563	1.2238	0.4403	0.587071	0.957673	0.557222	0.0323414	0.24877	0.942124	1.61505	1.56706	1.39711	0.462697	0	0	0	0	0	0.51739	0.804851	1.20798	1.94271	1.75124	0.465649
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.f14540c7-18af-47fc-8cad-c0291db319dc.fc.signal	1.01415	0.490407	0.476699	0.773487	0.581198	0.735973	0.0974875	0.898903	0.6169	0.77526	0.715544	0.495025	0.952627	0.402248	0.225898	0.102913	0.462693	0.293003	0.317481	0.186018	0.711609	1.05689	1.2289	0.897331	2.00805	0.394392	0.70693	1.67722	0.944243	1.99464	0.960358	1.10822	1.27862	0.456377	0.753273	1.17318	0.500294	0.849047	0.551725	0.863541	0.906822	1.04447	0.680224	0.677775
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.78755d78-d69c-44bc-a0ab-147f64c5fd5c.fc.signal	0.662992	0.322938	0	0	0.319045	0.954889	1.32807	0.75108	0	0.277668	0.559683	0.999593	0.493496	0.247487	0.27375	0.105445	0.283545	1.19015	0.680577	0.789057	1.33566	2.11622	1.43798	1.20535	2.50476	1.49932	2.07999	2.51697	1.72642	1.92391	2.0207	2.05752	1.26331	0.951603	1.29958	1.62699	1.66782	1.82319	1.50352	1.72679	3.00146	4.14333	3.49911	0.696552
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.d0bfbd94-1356-4f3e-90d5-3e35710ea347.fc.signal	0.117078	0.601881	0.455859	0.673099	0.521631	0.352274	0.106408	0.274242	0.859389	0.462187	0.185669	0.433458	1.52361	0.941265	0.299504	0.0717547	0.235841	0.509506	0.646441	0.421701	1.41458	1.6785	0.772444	0.168283	0.0404444	0.586348	0.808487	0.822915	0.525733	0.4137	0.315571	0.580889	0.566822	0.363297	0.3674	0.41664	0.5917	0.253332	0.476703	0.86519	0.908012	0.477805	0.29354	0.637681
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.a3567476-0b5a-4504-b34f-067a636cef5f.fc.signal	0.418968	0.0606191	0.553533	0.0712415	0.483291	0.362904	0	0.589721	0.0341085	0	0.172788	0.614672	0.261833	0	0.077882	0.367402	0.40289	0.632375	0.849791	0.390884	0.959878	1.92632	0.497431	0.16533	2.7804	2.03089	2.46486	1.63017	1.78131	5.81824	4.41062	1.6709	2.38684	0.484119	0.194694	1.00466	1.42597	0.707082	0.644858	1.16262	1.4911	2.33555	1.90773	0.633803
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.e7d5be35-9222-4141-b673-2ac53d316b10.fc.signal	0.157525	0.170236	0.981967	0.333537	0.552922	0.120859	0.294727	1.19462	0.926295	0.543966	0.00814914	0	0.605951	1.08371	0.761957	0.881548	0.556821	0.291792	0.469958	0.983501	2.09171	1.69864	0.736533	1.03163	2.33356	0.681979	0.53805	0.368134	0.457663	0.23551	0.128349	0.421398	0.471957	0.0206834	0	0.458914	1.06382	1.38848	0.735736	0.00814929	0.0464549	0.772808	0.70225	0.621713
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.b6f7e119-ff00-43c1-b8c9-a6de8420c8f5.fc.signal	0.834638	1.06669	1.66126	0.815892	1.26049	1.05169	0.86415	0.694649	0.61871	0.764844	0.9615	0.857221	0.377223	0.222079	0.466516	0.612877	0.274813	0.499638	0.346726	0.329068	0.494483	0.544651	0.957463	0.796104	0.964808	0.604733	0.869254	1.39736	0.965832	0.775287	0.691606	0.459181	0.525214	0.218999	0.372685	0.661997	0.84759	0.285182	0.36987	0.389543	0.693828	0.452923	0.264679	0.432692
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.ba41b0a8-afb1-412a-b955-efd4cd4011d5.fc.signal	0.386639	0.599404	1.41224	1.48209	1.20116	1.57581	0.787471	0.63401	0.782701	0.582302	0.470059	0.521694	0.424799	0.26649	0.0974067	0.742676	1.12137	0.495822	0.692321	0.469562	0.385549	0.432757	0.875162	0.454746	0.999194	0.632327	1.72363	1.43685	1.52691	1.77326	1.6685	0.886924	0.276	0.205563	0.386992	0.35946	0.323174	0.844034	0.507174	0.878696	0.728334	0.523458	0.750741	0.486607
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000231.3.56cd85a8-5ca2-4de0-a140-ece4da1de9d3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0883196	0.465909	0.536367	0.144465	0.616822
