	chr1:99299224-99299373	chr1:99299374-99299523	chr1:99299524-99299673	chr1:99299674-99299823	chr1:99299824-99299973	chr1:99299974-99300123	chr1:99300124-99300273	chr1:99300274-99300423	chr1:99300424-99300573	chr1:99300574-99300723	chr1:99300724-99300873	chr1:99300874-99301023	chr1:99301024-99301173	chr1:99301174-99301323	chr1:99301324-99301473	chr1:99301474-99301623	chr1:99301624-99301773	chr1:99301774-99301923	chr1:99301924-99302073	chr1:99302074-99302223	chr1:99302224-99302373	chr1:99302374-99302463	chr1:99302464-99302523	chr1:99302524-99302563	chr1:99302564-99302673	chr1:99302674-99302743	chr1:99302744-99302823	chr1:99302824-99302883	chr1:99302884-99302973	chr1:99302974-99303023	chr1:99303024-99303123	chr1:99303124-99303273	chr1:99303274-99303423	chr1:99303424-99303573	chr1:99303574-99303723	chr1:99303724-99303873	chr1:99303874-99303953	chr1:99303954-99304023	chr1:99304024-99304173	chr1:99304174-99304263	chr1:99304264-99304323	chr1:99304324-99304397	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.2bdb0d55-cf7c-42db-b5e9-1e7fc8464aa8.fc.signal	1.0844	0.50218	0.469393	0.400736	0.151093	0	0.235144	0.334814	0.687956	1.70974	1.33623	1.29078	1.12163	0.91924	1.27359	1.02707	0.900906	1.25188	0.656987	0.513826	0.711772	0.00161189	0	0	0	0	0	0	0.12095	0.41217	0.550084	0.375498	0.447984	0.199844	0.724008	0.733322	0.209354	0.150694	0.307972	0.106732	0.329189	0.501791	0.367816
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.7a7e31ec-6ff6-498c-99aa-3347eef341d7.fc.signal	0.472576	0.172726	0.545311	0.581725	0.314486	0.600865	0.201069	0.0260232	0.500423	0.983382	1.08024	1.46248	0.646024	0.16547	0.914431	0.540836	0.454393	0.664718	0.600683	0.187714	0.24694	0.254413	0.156387	0	0	0.070472	0.175982	0.175707	0.23638	0.180638	0.118584	0.229226	0.35398	0.241359	0.169536	0.73194	1.17892	0.855755	0.882886	0.88092	0.693177	0.328302	0.670323
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.fa7392b1-17c1-4691-ba8f-d211a0f93db5.fc.signal	0.466589	0.150154	0.467398	1.78975	1.09632	0.161892	0.817436	0.938426	0.453269	1.46367	2.54856	1.96337	0.139669	0.243744	0.136056	0.194415	0.408815	0.204865	0.214075	0.135816	0.335795	0.24011	0.480297	0.289742	0.296878	0	0.0113737	0.3033	0.239155	0.106604	0.0270837	0.496113	1.01848	0.499697	0.194645	0.0892581	0.316038	0.3033	0.100202	0.671347	1.52547	1.53807	0.733607
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.9b5b0cc0-4302-439e-a9d9-d779f62c822e.fc.signal	0.0715427	1.30979	0.381128	1.46501	1.18784	1.0887	2.06446	0.164286	1.04519	0.939636	1.18873	1.68427	0.640969	0.685672	0.251608	0	0	0.787131	0.261131	0.132354	0.243528	0.590665	0.53657	0.456085	0	0	0	0	0	0	0	0	0.191765	0.542788	0.442173	0.928931	0.14085	0.53657	0.461275	0.54304	0.578278	1.00043	0.691577
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.baa2a3ca-0f47-4bf7-901e-dd73f7a290b4.fc.signal	0.590746	0.530743	0.896796	1.07537	0.923888	0.693254	0.899636	0.290613	0.452625	0.418234	0.230317	0.75221	0.346772	0.261893	0.40075	0	0.085933	0.473447	0.53167	0.396873	0.467782	0.132619	0.233954	0.24489	0.123958	0	0	0	0	0	0	0.38685	0.468143	0.198032	0.185549	0.429307	0.426435	0.20353	0.309996	0.4428	0.280617	0.0553739	0.647157
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.df24c052-2a81-4f1a-b170-2f4fdc228ffe.fc.signal	0.418768	1.43001	0.521464	0.233442	0.195161	0.390634	0.311078	0.923039	0.960776	0.738192	1.51847	0.759549	0.905919	0.73167	0.579656	0.745912	0.463324	0.529665	0	0.342082	0.374968	0.367931	0.254333	0.132844	0.158545	0.149875	0.105594	0	0.0560139	0.247975	0.205733	0.0073962	0.0526833	0.397004	0.264325	0.377709	0.724775	0.210796	0.265823	0.315043	0.758993	0.95392	0.410798
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004608.1.2b4cac07-82e4-4fde-addf-f528201b15bb.fc.signal	0.206146	0.645588	0.409499	0.641939	0.617066	1.56734	1.1208	0.605795	1.32354	0.693991	1.1809	1.31099	1.40583	0.328077	0.203888	0.56154	0.730335	1.60775	0.575302	1.09522	0.539087	1.24771	0.880388	0.270873	0.00527673	0	0	0	0.316019	0.571989	0.729553	0.572089	0.535964	0.192972	0.582497	0.416014	0.453719	0.742074	0.789829	0.251148	0.431579	0.598701	0.83
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.604f0a28-681a-4e69-b09a-96c7d6e32ad9.fc.signal	0.520291	0.379147	0.884112	0.548319	0.458206	0.504112	0.49136	1.13836	1.66633	1.04908	1.22171	0.727691	0.538117	0.709841	0.147388	0	0.0552569	0.25503	0.0637579	0	0	0	0	0	0	0	0	0.00212533	0.130354	0.25503	0.306038	0.18564	0.270966	0.6167	0.593016	0.419954	0.948415	1.26252	0.75322	0.657417	1.20724	1.54065	0.658238
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.03cd26f6-8245-4dba-a43d-b085dc5fbdba.fc.signal	0.209435	0.51222	0.181511	0.262191	0.356178	0.676667	0.333294	0.167261	0.26441	0.250755	0.515142	1.10401	0.514493	0.377641	0.47065	0.564411	0.305078	0.575297	0.296898	0.228176	0.320879	0.209328	0.01246	0	0	0	0.104942	0.161323	0.160832	0.0256576	0.0884478	0.381604	0.696784	0.743623	0.632999	0.437697	0.542273	0.810662	0.84553	0.403416	0.296126	0.496022	0.676002
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.469e2b5a-9cc0-4ba2-a1af-32ae688b6e56.fc.signal	0.941128	0.0277095	0.623291	1.27228	1.13217	0.807649	0.939734	0.944518	0.763885	1.9082	1.45081	0.725172	0.565245	0.470262	0.0477797	0.253728	0.703586	0.430939	0.447408	0.941603	0.544661	0.51571	0.800242	0.793016	0.173988	0	0	0	0	0	0	0.0455683	0.720112	0.764075	0.495072	0.463633	0.263171	0.0646771	0	0.416256	0.82036	0.934951	0.769568
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.2aa5c3df-0722-47d5-82d4-eb34ba16be25.fc.signal	0	0	0	0	0	0	0	0	0	0	0.156731	0.599481	0.400521	0.577099	0.554714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.664931
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.f14540c7-18af-47fc-8cad-c0291db319dc.fc.signal	0.275736	0.843008	0.0564709	0.692955	0.549709	0.295983	0.784841	0.674235	0.595721	1.70768	1.24789	0.504206	0.05978	0.619978	0.272988	0.120313	0.367412	0.725454	0.403866	0.439896	0.339328	1.55942	0.495041	0	0	0	0	0.343737	0.323277	0.269982	0.442704	0.402286	0.582025	0.275978	0.0805405	0.402735	1.43865	1.15225	0.736622	1.09408	0.495923	0.787853	0.804213
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.0646f25a-515d-4a28-9d49-c5b4db0fa40f.fc.signal	1.19251	1.17018	0.343977	0.0045572	0	0.132906	0.0920411	0.179195	0.305352	0.37197	0.335092	0.199797	0.0437296	0.102441	0.101232	0.18401	0.158882	0.42208	0.0609522	0.10046	0.0985965	0	0	0	0	0	0	0	0.00219889	0.157972	0.36643	0.180888	0.19288	0.147334	0.236545	0.444113	0.329547	0.2625	0.239138	0.146005	0.096783	0.0590404	0.623762
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.a3567476-0b5a-4504-b34f-067a636cef5f.fc.signal	0.309202	0	0.634523	0	0	0.216263	0.180814	0.3653	0.290155	0	0.113057	0.148532	0	0	0.18391	0.0456419	0.00203667	0.212976	0.122555	0.155389	0	0	0	0	0	0	0	0.03109	0.393077	0.026658	0.0040733	0.934714	0.336583	0.16856	0	0.308243	0	0	0	0.0188202	0.466171	0.296351	0.579208
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004618.1.fc53d730-659c-4cf2-980a-4c7a71c2d016.fc.signal	0.790696	0.235856	0.552987	0.711228	0.321475	1.0483	0.763462	0.287121	0.193955	0.24638	0.533698	0.890281	0.403005	0.896615	0.910111	0.902365	0.935087	0.913785	0.475303	0.570114	0.673831	0.426338	0.28317	0.0869553	0	0	0	0	0.249597	0.450077	0.958063	0.792151	0.835388	0.519484	0.558222	0.727124	0.844086	0.414455	0.410834	0.360277	0.383146	0.390912	0.6
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fa995553-a4c4-46af-820c-813f0732b09d.fc.signal	0.507759	0.221906	0.163027	0	0	0	0	0.20326	0.417031	0.621135	1.31306	0.903563	0.08628	0	0	0.266538	0.321662	0.41057	0	0.34512	0.597983	0.379825	0	0	0	0	0	0	0	0	0.351006	0.404342	1.6132	1.10495	0.830089	0.791527	0.344729	0	0	0	0	0	0.39726
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000943.7.af323a26-7686-421e-89db-fa2bad412a32.fc.signal	0.288521	0	0	0.034536	0.387571	0.395489	0	0	0.381101	0	0.304869	0.0623459	0.276783	0.255384	0.200359	0	0	0	0.317742	0	0.72311	0.0588937	0	0	0	0	0	0	0	0.377737	0.413622	0	0.0757656	0.18786	0.162856	1.02153	0.475962	0	0	0	0	0	0.6
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.e7d5be35-9222-4141-b673-2ac53d316b10.fc.signal	0.0418323	0.53616	0.459342	0.268656	0.286495	0.820726	0.927139	0.514343	0.401283	1.34347	1.93219	0.539087	0.376514	0.0719969	0.0842986	0.0849967	0.161774	0.423846	0.2416	0.188014	0.170871	0.28522	0.285527	0	0	0	0	0	0	0	0	0.212921	0.0392977	0.321401	0.829714	0.720006	0.537807	0.323471	0.375782	0.241031	0.316273	0.766623	0.71846
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.6dc10c5d-c31d-41e0-b93a-1f02c86942e4.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.546429
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.255a9279-9bfd-4bf8-bbb4-56dd958d45f6.fc.signal	0.284825	0.231769	0.0642252	0.513438	0.235338	0.287617	0.47752	0.26807	0	0	0	0.329503	0.315541	0.388144	0.0390936	0.700987	0.505453	0.356963	0.316556	0	0	0	0	0	0	0	0	0	0.642328	1.42431	1.4043	0.160544	0.995343	0.846322	0.313662	1.27051	1.69139	1.25671	0.480337	0	0	0.328335	0.223214
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001956.2.98baf052-40a0-482d-b546-3f729875aa39.fc.signal	0.719715	0.113635	0	0.299841	0.42686	0	0	0	0	0.155581	0.455308	0.798519	0.525931	0.115281	0.247415	0.160925	0	0.0574024	0.175055	0	0	0	0	0	0	0	0	0	0	0	0	0.100588	0.429724	0.341968	0	0	0	0	0	0.0666099	0.130943	0.126362	0.644903
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004615.1.dc1c3cb6-a39e-4f93-b860-65238212598d.fc.signal	0.375854	0.0189757	0.319914	1.26817	1.37455	0.793909	0.371676	0.902301	0.845928	1.08697	0.808689	0.898412	1.05717	0.169634	0.179705	0.575885	1.06907	0.377594	0.266686	0.480313	0.795854	0.282191	0.239436	0.140793	0.00256527	0	0	0	0.178323	0.347988	0.392108	0.439182	0.379758	0.179772	0.303811	0.741025	0.803968	0.534571	0.878599	0.289324	0.590349	1.45887	0.551724
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.124af268-a818-4305-aa8a-49d899ed859c.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.615152	2.12699	0.592917	0	0	0	0	0	0	0	0	0	0	0	0.155641	1.74534	1.98619	0.133406	0.0963491	1.89726	1.34143	0	0	0	0	0	0	0.58037
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.b6f7e119-ff00-43c1-b8c9-a6de8420c8f5.fc.signal	0.363714	0.90892	0.40148	0.786086	0.936549	0.908192	0.226709	0.520217	1.00809	0.964881	1.19509	0.897637	0.213201	0.345218	0.240979	0.42778	0.235964	0.255143	0.373661	0.334669	0.358248	0	0	0	0	0	0	0	0	0.044506	0.190255	0.265399	0.349203	0.296131	0.530318	0.210341	0.352021	0.628979	0.534952	0.529672	0.90507	1.00346	0.617729
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004728.1.eff029f0-bac1-4b6d-a8ef-a052fc08bb40.fc.signal	0.786017	0.238512	0.447976	0.476349	0.527634	0.909724	0	0	0.805379	0.980391	0.844337	0.458108	0.233847	1.04351	0.74379	0.488627	0.400778	0.485076	0.333634	0.610556	0.881455	0.647253	0.147888	0	0	0	0	0	0	0.17747	0.363808	0.791245	1.58992	0.678749	0.549021	0.813592	0.581693	0.167099	0.778118	0.815364	0.694225	0.360882	0.680251
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.6340c768-b60c-43ff-84dd-c55bbe817516.fc.signal	0.747232	0.526738	0.357665	0.18629	0.522035	0.370552	0.508953	0.709767	0.503839	0.236784	0.212456	0.0244488	0.121646	0.0574334	0.538275	0.189237	0.130596	0.229371	0.349815	0.252411	0	0	0	0	0	0	0	0	0	0	0.0989851	0.0611707	0.0521886	0.104948	0.384337	0.441917	0.131725	0.196297	0.204326	0.0199644	0.0126307	0.235092	0.385965
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004604.3.2060b949-a0ba-4eb6-9071-42320bc08233.fc.signal	0.107131	0.197286	0.717714	0.105417	0.243195	0.392013	0.723809	0.758528	1.51713	1.92112	1.25997	0.922037	1.55959	1.09535	2.00019	1.84029	0.991546	0.661584	0.656514	1.03409	1.71802	1.02107	0.178555	0	0	0	0	0	0	0	0	1.12596	0.404791	0	0	0.601914	1.47651	0.951233	0.681549	0.5536	1.00523	0.630865	0.454849
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.ba41b0a8-afb1-412a-b955-efd4cd4011d5.fc.signal	0.159627	0.28032	0.553516	0.59854	0.527954	0.187239	0.0484945	0.963067	0.981151	0.753005	0.918788	0.483928	0.449875	0.402388	0.292244	0.0716449	0.235314	0	0.0818683	0.604836	0.183033	0.0255883	0	0	0	0	0	0	0	0	0	0.0925807	0.326617	0.530008	1.1285	1.0262	0.957253	0.513017	0.0368268	0.281354	1.01798	1.82719	0.346914
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.b9dbaad9-2938-4b18-847c-4c3a725caa30.fc.signal	0.214805	0.31436	0.185469	0.546891	0.680988	0.0796379	0	0	0.105835	0.534332	0.763765	0.47983	0.101643	0.216908	0.183377	0.0241009	0.18652	0.25044	0.0450583	0	0.07859	0.31436	0.31436	0.294712	0.0142891	0	0	0	0	0	0	0.108978	0.244153	0.128888	0.0848772	0.698811	1.08638	0.729634	0.224208	0	0.288107	0.62859	0.383621
