	chr7:76510584-76510733	chr7:76510734-76510813	chr7:76510814-76510883	chr7:76510884-76510913	chr7:76510914-76511033	chr7:76511034-76511123	chr7:76511124-76511183	chr7:76511184-76511253	chr7:76511254-76511283	chr7:76511284-76511333	chr7:76511334-76511483	chr7:76511484-76511633	chr7:76511634-76511713	chr7:76511714-76511783	chr7:76511784-76511873	chr7:76511874-76511933	chr7:76511934-76511983	chr7:76511984-76512083	chr7:76512084-76512153	chr7:76512154-76512193	chr7:76512194-76512233	chr7:76512234-76512273	chr7:76512274-76512383	chr7:76512384-76512433	chr7:76512434-76512533	chr7:76512534-76512563	chr7:76512564-76512603	chr7:76512604-76512683	chr7:76512684-76512833	chr7:76512834-76512983	chr7:76512984-76513133	chr7:76513134-76513283	chr7:76513284-76513433	chr7:76513434-76513583	chr7:76513584-76513733	chr7:76513734-76513883	chr7:76513884-76514033	chr7:76514034-76514183	chr7:76514184-76514333	chr7:76514334-76514483	chr7:76514484-76514633	chr7:76514634-76514783	chr7:76514784-76514933	chr7:76514934-76515083	chr7:76515084-76515233	chr7:76515234-76515383	chr7:76515384-76515533	chr7:76515534-76515663	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003826.4.829b60f6-fc9d-4134-bce9-259337c2a36b.fc.signal	1.23746	0.445742	0.156512	0.42963	0.388458	0.0238689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21482	0.272103	0.562817	0.325087	0	0	0	0.141778	0.316494	0	0	0	0.323655	0.157532	0.362323	0.0712041	0.0128892	0.421368	0.381443
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.b45ed777-a5dc-4527-b410-7a0e01173bd4.fc.signal	1.805	0.820586	0.480714	0.299111	0.297143	0.174481	0.14562	0.12819	0.192848	0.148768	0.265264	0.0519508	0.240568	0.404811	0.337155	0.0747777	0	0	0	0	0	0	0	0	0	0	0	0	0.150342	0.765881	0.739118	0.550206	0.0913075	0.181828	0.0936107	0.0724163	0.221972	0.1346	0.0684806	0.0952431	0.140897	0.0322725	0.0905203	0.744631	1.06893	1.38143	0.224333	0.21071	0.339056
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003689.3.80691124-aaea-4c56-9e41-73916520079d.fc.signal	1.66671	0.968528	0.743617	0.494085	0.346378	0.0893657	0	0	0.0833547	0.312625	0.672907	0.0276855	0	0.257668	0.503819	0.276504	0.112628	0.208287	0.293389	0.0568033	0	0	0	0	0	0	0	0	0.0260792	0.536563	0.744816	1.03238	1.31572	1.72511	1.28789	1.25753	0.41387	0.44771	0.627175	0.715925	0.399413	0.573037	0.603898	0.616388	1.65365	1.54022	1.37382	1.02817	0.512397
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003842.2.75b7a040-8636-4619-af5d-92f89f5792fa.fc.signal	0.225008	0.223776	0.334767	0.4514	0.249529	0.147126	0	0	0	0	0.240752	0.146457	0.203135	0.335328	0.361124	0.0852663	0	0.189592	0.285893	0.15047	0.00376175	0	0	0	0	0	0	0	0	0.127398	0.41138	0.548816	0.435439	0.25279	0.13141	0.439414	0.362185	0.059376	0.634027	0.350113	0.0371159	0.113354	0	0.260869	0.711334	0.231723	0	0	0.138798
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004617.2.4f4a0497-3ec2-413a-b94e-d213b036987a.fc.signal	1.82935	0.783389	0.619713	0.604273	0.394913	0.31364	0.269748	0.11462	0	0.0517856	0.676814	0.408322	0.631263	0.246018	0	0	0	0.246043	0.20349	0	0	0	0	0	0	0	0.038823	1.03273	0.944451	0.915064	1.09292	0.379833	0.312481	0.426429	0.18644	0.340831	0.441485	0.175319	0.163964	0.414368	0.282273	0.602585	0.346993	0.0889083	0.465299	0.095791	0	0	0.144796
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000153.3.a7cb54e8-9ebd-48ce-93ca-9f70b76d2b77.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.302212	0.73511	0.73511	0.316097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10749	0.705733	0.849249	0.764469	0	0	0	0	0	0	0.70339
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000239.3.f51aa466-1a2d-4131-98a6-f9e69e8e7d9b.fc.signal	0.241301	0.271315	0.36933	0.34014	0.320962	0.096856	0.0529758	0	0	0.0295156	0.254719	0.272132	0.177933	0.179284	0.0738387	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0414671	0.247002	0.348011	0.452648	0.478579	0.303772	0.174826	0.205589	0.168145	0.177305	0.269656	0.339882	0.128398	0.273057	0.325389	0.306982	0.479346	0.186266	0.0723533	0.159639	0.645669
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003716.2.bea5f21d-c715-4019-8eed-c69728473893.fc.signal	8.26981	4.17359	1.06701	0.117094	0	0	0	0	0.264983	0.909615	1.15117	1.23495	0.912849	0.818787	0.0308117	0	0	0.177418	0.155768	0	0	0	0	0	0	0	0.26808	0.975236	2.81998	9.22903	9.49177	9.22289	8.46247	5.89042	3.48326	2.19364	1.66776	1.47425	1.10183	0.957678	1.23621	0.923176	1.06614	1.3164	3.34565	4.63054	2.71154	1.65678	0.92389
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000232.3.9496c4f8-99ad-4b83-978f-c024a2ac68e0.fc.signal	0.498374	0.624741	0.599886	0.526364	0.252239	0.0545441	0	0.0340556	0.0497713	0.0768294	0.31158	0.392214	0.225161	0.203182	0.0626696	0	0	0	0	0	0	0	0	0	0.0712914	0.205537	0.20622	0.276571	0.304787	0.313528	0.61851	0.703392	0.488157	0.375657	0.183032	0.175203	0.0888903	0.189439	0.436284	0.321566	0.37941	0.326283	0.366567	0.67985	0.844118	0.851031	0.638396	0.687596	0.566038
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001315.1.d18a9bb8-a055-4794-aa27-e2b7af9fbb39.fc.signal	0.934635	0.714853	0.35128	0.35128	0.00585467	0	0	0.0903291	0.35128	0.35128	0.203742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0983584	0.557452	0.435623	0.5047	0.938495	0.857758	0.317082	0.273842	0.580553	0.629731	0.425639	0.331686	0.285708	0.0070256	0.517601	1.37398	2.21897	0.838507	0.0135108	0.137255
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004616.1.ed15f6f7-9fc7-4af5-9ab6-233a7899d0bb.fc.signal	2.06122	1.18901	0.581993	0.494805	0.561026	0.487134	0.17261	0.0567147	0	0.0483308	0.1565	0	0	0	0	0	0	0.300335	0.51782	0.267541	0.017261	0.155349	0.17261	0.0138088	0	0.155347	0.34521	0.871813	0.616879	0.306144	1.37643	0.598468	0.845949	0.329131	0.287722	1.09217	0.55816	0.475243	0.235897	0.190617	0.419738	0.311841	0.0333713	0.317594	0.444175	0.196773	0.0770991	0	0.142857
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.26f0e8b3-e0d8-467c-92a7-4029668db296.fc.signal	3.87976	7.79536	4.1936	1.64331	0	0	0	0	0.798727	0.825104	1.14877	1.96695	0.860134	0.84276	0	0	0	0	0	0	0	0	0	0	0	0	0.999603	2.82821	5.55789	15.097	7.80421	2.91613	7.04204	4.09961	3.24864	4.47018	2.34525	0.330724	1.52198	0.0797035	0	0.283998	0.419219	1.70049	3.14941	2.01497	1.38036	1.87337	0.882593
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000247.3.669b34b9-68b0-4255-96a0-ec2919c119df.fc.signal	0.607549	0.542421	0.214925	0.176733	0.0324802	0	0	0.106811	0.182798	0.183035	0.153225	0.0036392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0127587	0.142793	0.342293	0.501272	0.307575	0.272691	0.480113	0.486145	0.324398	0.223701	0.250544	0.391583	0.359375	0.270676	0.330542	0.329304	0.863075	0.980071	0.790408	0.621374	0.528958
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003845.2.684cf59d-45fa-449c-93a7-eeeddb7b953b.fc.signal	0.338135	0.525711	0.366244	0.172485	0.0993662	0	0	0	0	0	0	0	0	0	0	0	0	0.157486	0.207303	0.0871797	0.0253102	0.202482	0.215776	0.0179984	0	0	0	0	0	0	0.211383	0.476033	0.437095	0	0.0464959	0.202447	0.291484	0.144735	0.0635739	0.131385	0.0856781	0.314881	0.247389	0.191151	0.304361	0.338828	0.439059	1.29268	0.674157
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.272975fa-d097-445a-8194-d8db0cc814ad.fc.signal	1.7997	1.16308	0.712883	0.213723	0.0852107	0	0	0.0123793	0.17331	0.17331	0.437804	0.490915	0.177639	0.289588	0.190628	0.17331	0.0450606	0	0	0	0	0	0	0	0	0	0	0	0.0589098	0.736969	0.809752	0.659284	1.27181	1.4312	0.666524	0.914846	0.562555	0.391586	0.732332	0.563694	0.619139	0.673434	1.33654	1.43815	2.28776	2.536	0.936814	0.00666577	0.0262662
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.a3567476-0b5a-4504-b34f-067a636cef5f.fc.signal	7.90858	6.51041	0.681347	0	0	0	0	0	0	0.467426	2.3053	1.10975	0.667776	2.12587	1.34077	0	0	0	0	0	0	0	0	0	0	0	0	1.0374	1.35457	2.03664	2.75968	3.97818	5.67477	4.9076	6.35037	2.7547	1.66359	1.43724	0.745634	0.357877	0.500768	1.14465	0.508818	2.47065	1.09894	2.09673	1.45781	0	0.122568
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004703.3.f8d5b534-d184-4b56-88c0-e111f8b265ef.fc.signal	1.5238	1.00912	0.660145	0.37122	0.218092	0	0	0.10076	0.18561	0.18561	0.120028	0.367465	0.92792	1.08171	0.501124	0.37122	0.137351	0	0	0	0	0	0	0	0.0501147	0.513521	0.55683	0.55683	1.361	3.36784	5.51825	4.86124	3.25402	2.52385	1.7466	1.41297	1.44366	1.03158	0.381511	0.368895	0.413772	0.940911	1.27611	0.620637	0.859567	0.723803	1.29704	1.43421	0.544413
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000241.3.e590a556-6181-4b64-8099-0b8ac3706fc6.fc.signal	0.480002	0.218454	0.17544	0.147231	0.0889805	0.0183778	0	0	0	0	0.0810037	0.259028	0.287301	0.280368	0.104112	0	0	0	0	0	0	0	0.0206595	0.0500308	0.086821	0.0877617	0.0740097	0.0865286	0.0792882	0.125859	0.269859	0.439769	0.327429	0.304197	0.206634	0.181869	0.163244	0.180611	0.181642	0.180792	0.14654	0.177359	0.274336	0.187445	0.308103	0.287342	0.0220883	0	0.170588
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003827.1.901da503-70cf-4026-b479-817005e87735.fc.signal	0.464908	0.254703	0.480244	0.48562	0.238749	0.09707	0.0808917	0.09707	0.23633	0.34967	0.282948	0.0129427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.177397	0.229214	0.096506	0.172075	0.0937711	0.0231114	0.172297	0.309751	0.28343	0.157507	0.237443	0.306465	0.179103	0.39328	0.616808	0.0155312	0	0	0.161512
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000964.7.10076c7e-f79e-4b00-a93b-8c94fb34535f.fc.signal	8.52719	3.19619	0.16151	0	0	0	0	0	0	0	1.19471	0.14004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33911	3.13485	1.1318	2.44798	3.11155	4.07756	1.59728	1.60408	0.824896	0.397719	1.36694	1.70912	1.08033	0.81561	0.971097	2.04099	1.21184	0.187483	0.920888	0.27371
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001909.1.ab48306f-f7ee-424c-9e95-3a171d465667.fc.signal	1.02275	0.526943	0.086918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.197014	0.570765	0.130377	0	0.307113	1.00536	0.483847	0	0.41721	0.480951	0	0	0	0	0.124582	0.924237	1.41098	0.23468	0.016715	0.781513
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000233.3.58100d32-de3d-456a-a280-51cbf3f744ab.fc.signal	1.77668	1.57214	1.37329	1.11108	0.620345	0.196591	0.0719998	0.244907	0.29309	0.29309	0.194824	0	0	0.0363563	0.119832	0.162221	0.164535	0.106641	0.00720514	0	0	0	0	0	0	0	0.0931738	0.146391	0.457988	0.943772	0.788553	0.559304	0.532495	0.572637	0.390805	0.40559	0.393202	0.317459	0.514096	0.523036	0.496408	0.424252	0.758686	1.30774	3.09339	2.45521	0.143808	0	0.115385
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000070.3.6c2832ca-5e0f-43fa-8b01-ae42489daa79.fc.signal	2.178	2.96106	2.49573	1.05282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0263219	0.98707	0.875202	1.26341	1.6516	0.197414	1.77001	1.53134	1.10183	0.98707	0.223838	0	0.0789656	1.0726	1.1713	0.177673	0	0	0.224551
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.f8ce3430-b2fd-414a-9546-9bea993d3d31.fc.signal	8.94545	6.60984	1.71452	0.294183	0	0	0	0	0	0	0.0647203	0.758993	0	1.08262	1.7649	0.102954	0	0	0	0	0	0	0	0	0	0	0	0	1.54135	0.105897	1.80112	2.87983	6.31269	3.40052	4.97719	2.9051	1.65911	0.769985	0.0921549	0.570716	0.22326	0	0.670738	0.809483	0.517723	1.47522	1.99438	0.190088	0.189189
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003660.4.44bc2162-d439-4783-8b4b-4e76b31501ad.fc.signal	1.07939	0.645928	0.103307	0	0.0931604	0.365232	0.29171	0.172492	0	0.253425	1.24069	0.399786	0.461981	0.530571	0.0500879	0	0.0468598	0.878149	0.919608	0.0585927	0	0	0	0	0	0	0	0	0.0576916	0.465149	0.597378	0.972615	1.40258	1.36071	1.40883	0.886955	0.916723	0.221278	0.489064	0.383097	0.652698	0.331593	0.429517	0.872669	1.14609	0.766958	0.1082	0	0.253807
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004905.1.1fb16ad5-9469-4e3d-8b91-c2d692d318b3.fc.signal	0.558184	1.25419	1.17556	0.72179	0.487208	0	0	0	0	0	0	0	0.0541343	0.72179	0.72179	0.72179	0.202101	0	0	0	0	0	0	0	0	0	0	0	0	0.385251	2.16997	2.68888	1.31761	0.644799	0.510065	0.0433074	0.72179	0.410887	1.04978	1.41569	0.627054	0.807215	0.466217	0	0	0.804743	2.46111	2.32196	0.760684
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000246.3.71368893-79b1-4e8f-94b0-a1f322351c50.fc.signal	0.39253	0.307513	0.189356	0.0935153	0.0359798	0	0	0	0	0	0.00110613	0.0679571	0.0879534	0.124916	0.084753	0.0851413	0.0272852	0.0271646	0.052839	0.0856065	0.08548	0.0715927	0.0406082	0	0	0	0	0.0329004	0.0541604	0.0804298	0.192098	0.150799	0.207351	0.138588	0.0708032	0.173668	0.162677	0.145794	0.106329	0.234069	0.30904	0.173709	0.264938	0.319463	0.268908	0.172245	0.215688	0.403124	0.689655
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003715.2.f452847b-856b-4b4d-bec4-906e8d705518.fc.signal	5.1845	5.58484	2.62616	0.505796	0	0	0	0	0	0.898767	0.890985	1.25672	1.64141	2.07599	1.19965	0.165357	0	0.554429	0.416864	0	0	0	0	0	0	0	0.131312	1.656	1.94535	7.55554	5.16362	4.77515	8.20108	5.95128	4.57397	4.01289	0.96515	1.31207	0.617245	1.3146	0.406727	0.941562	1.2645	2.99574	5.46243	2.25855	2.41217	2.31292	0.833068
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003822.3.476846c8-9a98-404a-a2ae-8e077ecdcc70.fc.signal	0.628628	0.555774	0.390687	0.20251	0.118135	0.265597	0.212649	0.166349	0.14851	0.10126	0.191084	0.278221	0.030378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00877587	0.268769	0.279555	0.276863	0.460509	0.378154	0.215295	0.0020252	0.21011	0.609717	0.313	0.307275	0.159324	0.401744	0.493581	0.256585	0.0749311	0.10126	0.505618
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003824.4.0d9403d3-7c49-45ef-b733-64b963da6a93.fc.signal	0.158975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040748	0.20374	0.20374	0.193553	0.0050935	0.20374	0.158917	0	0	0	0	0.0108661	0.316482	0.453334	0.47834	1.20481	0.683218	0.0801393	0.0566907	0.323674	0	0.0977578	0.0358471	0.153253	0.0160019	0.236896	0.104843	0.0190157	0.38304	0.209174	0.592423	0.38961
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000229.3.d50d886e-de20-4390-91ea-79449d21afd2.fc.signal	0.837127	0.223767	0.264584	0.251712	0.377919	0.156633	0.01049	0	0	0	0	0.0826001	0.259074	0.436843	0.315257	0.266839	0.101458	0	0	0	0	0	0	0	0	0.166938	0.279251	0.280942	0.331363	0.826013	0.735702	0.930104	1.06749	1.18277	0.489377	0.511941	1.04821	1.08482	0.74936	0.664214	1.16919	1.16776	0.21778	0.229565	0.559044	0.192603	0.0823237	0.349149	0.565217
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000234.3.28974330-5516-4453-9680-5e36e5a6f76f.fc.signal	0.371943	0.516926	0.530283	0.350959	0.143212	0.0581607	0.0197797	0	0	0	0	0.109691	0.227846	0.193027	0.0476413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110752	0.196832	0.165313	0.0768731	0.0722467	0.0761242	0.127526	0.203953	0.111634	0.0557717	0.195534	0.3858	0.371642	0.306531	0.300461	0.38703	0.36311	0.125708	0	0.117647
