	chr11:74699092-74699241	chr11:74699242-74699391	chr11:74699392-74699541	chr11:74699542-74699691	chr11:74699692-74699841	chr11:74699842-74699991	chr11:74699992-74700141	chr11:74700142-74700291	chr11:74700292-74700351	chr11:74700352-74700441	chr11:74700442-74700541	chr11:74700542-74700591	chr11:74700592-74700661	chr11:74700662-74700741	chr11:74700742-74700891	chr11:74700892-74701041	chr11:74701042-74701191	chr11:74701192-74701341	chr11:74701342-74701491	chr11:74701492-74701641	chr11:74701642-74701791	chr11:74701792-74701841	chr11:74701842-74701941	chr11:74701942-74702091	chr11:74702092-74702241	chr11:74702242-74702331	chr11:74702332-74702391	chr11:74702392-74702501	chr11:74702502-74702541	chr11:74702542-74702611	chr11:74702612-74702691	chr11:74702692-74702761	chr11:74702762-74702841	chr11:74702842-74702991	chr11:74702992-74703141	chr11:74703142-74703291	chr11:74703292-74703441	chr11:74703442-74703591	chr11:74703592-74703741	chr11:74703742-74703891	chr11:74703892-74704041	chr11:74704042-74704146	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001009.4.04db3171-85a1-4831-984b-2ac821411031.fc.signal	1.04287	1.07873	1.36761	1.24102	2.07173	1.39826	1.06777	0.916846	0.649949	0.413306	0.374725	0.2403	0.084105	0.2403	0.504745	1.28752	0.371721	0.562687	0.808521	1.02714	1.04581	0.422986	0.56603	0.785932	0.720221	1.39938	2.16568	1.86916	1.33397	1.37894	1.43171	1.33418	1.21868	1.95949	1.02424	0.767885	0.438447	0.26033	1.08013	0.700082	0.453232	0	0.338583
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004606.2.5946f083-9733-4b0e-bccd-bb3958898b16.fc.signal	2.4184	3.1388	3.33172	3.17758	3.45255	2.08803	2.12606	2.39636	2.30067	0.81666	1.82662	1.22622	0.249824	0.746317	1.18205	1.16699	0.372371	0.774989	1.74118	1.08309	0.831879	1.51004	0.948823	1.29063	1.60614	0.95297	1.779	2.33463	0.759943	0.502301	1.4152	2.03657	0.844189	1.55901	1.08986	1.50028	1.54779	0.794577	1.01454	0.664478	0.867177	0.805695	0.413163
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.272975fa-d097-445a-8194-d8db0cc814ad.fc.signal	0.360977	0.494399	0.318832	0.448871	0.733805	0.58873	0.548001	0.534486	0.479361	0.618009	0.524999	0.495537	0.277218	0.279383	0.180112	0.466383	0.899172	1.0939	0.589092	0.367287	0.460875	0.557533	0.450656	1.15916	1.41844	1.12576	1.59039	1.68513	1.26392	0.833153	0.778002	0.610643	0.609928	0.481407	0.518824	0.473584	0.561394	0.324581	0.247128	0.178029	0	0.156804	0.558491
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004618.1.fc53d730-659c-4cf2-980a-4c7a71c2d016.fc.signal	1.81311	1.76385	2.37981	1.77706	1.1268	0.697971	0.76373	1.18028	1.22118	1.10863	1.6921	1.13664	0.41169	0.47896	0.500793	0.806214	1.15983	1.17201	1.60717	1.91722	1.15022	1.30479	1.02454	0.565789	1.11542	0.717856	1.32519	1.65413	0.993155	1.09969	1.23753	1.58292	1.41592	0.819329	0.941689	0.12743	0.111289	0.694069	0.561542	0.25239	1.21663	1.24753	0.257426
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fa995553-a4c4-46af-820c-813f0732b09d.fc.signal	1.76069	3.30594	1.37184	0.491084	0.91238	0.758649	0.8802	0.975797	0.131743	0.153016	0.643973	0.0423936	0.0302811	0.699466	0.23998	0.581423	1.36232	0.411983	0.861282	2.43486	1.86258	2.27121	1.42426	1.28825	0.114097	0.435425	0.810866	3.21562	3.52612	2.47226	1.61492	1.25382	1.1936	1.29391	1.19737	0.569484	0.915815	1.13758	0.354958	0.281847	0.289099	0.7649	0.332016
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.6dc10c5d-c31d-41e0-b93a-1f02c86942e4.fc.signal	1.91426	1.5523	1.50319	1.08293	0.530172	0.683531	0.359942	0.299934	0.51493	0.597001	0.248047	0.102304	0.0538529	0.118236	0.712792	0.904262	0.49168	0.631858	0.886492	0.676361	0.101009	0.0876952	0.447521	0.85255	1.07539	1.1806	1.10122	1.05654	1.08425	1.14689	1.22235	0.942139	1.06432	0.79817	0.449542	0.184774	0.542062	0.956349	1.01105	1.06521	0.983253	0.514582	0.550314
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001025.7.b74fcffa-6769-49b3-a5e1-d1a14d1711c8.fc.signal	1.93593	1.07608	0.796099	0.612115	0.561907	0.312393	0.435973	0.524874	0.819995	0.405095	0.611531	0.418755	0.0252499	0	0	0.372235	0.428937	1.02055	1.07602	1.27987	0.519178	0.482449	0.292838	0.0573253	0.492675	0.889735	1.22044	1.06347	0.49148	0.530716	0.94723	1.68498	0.720359	0.335831	0.179651	1.42274	1.03664	0.758392	0.265226	0.958717	0.872502	0.228718	0.728595
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.124af268-a818-4305-aa8a-49d899ed859c.fc.signal	0.176532	0.681597	0.628249	1.14793	2.34368	2.14955	1.49015	0.585782	0.530498	0.249167	0	0	0.147129	0.514934	0.874226	0.344382	0	0.0583679	0.556846	1.02549	0.308963	0	0.0659769	0.799587	0.853422	0.828736	0.516121	0.231749	0.441897	0.433329	0.347384	0.244869	0.302158	0.446907	0.136175	0	0	0.105058	0.244065	0.32615	1.03094	0.447199	0.311178
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001014.4.d88042e4-1601-46b6-a41f-552182f8a102.fc.signal	0.212243	0.468394	0.764607	0.596607	0.47587	0.699971	0.386266	0.353226	0.436897	0.295889	0.545789	0.310897	0.0733707	0	0.236006	0.183055	0.192931	0.360525	0.197904	0.573012	0.781908	0.76909	0.540026	0.344843	0.87594	0.269471	0.689894	0.764132	0.659697	0.875099	1.00348	1.06104	1.14552	0.657442	0.317281	0.463139	0.307469	0.331259	0.375833	0.514025	0.569924	0.32809	0.3125
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004728.1.eff029f0-bac1-4b6d-a8ef-a052fc08bb40.fc.signal	1.01503	2.36365	2.53172	1.14139	0.798566	0.942954	0.809625	0.500444	1.03388	0.835441	2.08213	1.59252	0.473246	0.135044	0.281114	0.461717	1.414	0.719517	0.83274	0.764076	0.71313	0.157534	0.390554	1.07734	1.20194	1.10945	1.73405	1.88864	1.14623	1.44535	1.26286	0.922255	0.540932	0.624809	0.456049	0.91361	0.368361	0.290985	0.422445	0.214383	0.117559	0.298058	0.432778
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.68531edc-00be-43f4-8cc7-5aba8c5c337a.fc.signal	2.05191	0.930473	0.658293	0.373894	1.2919	0.729241	0.640529	0.355647	0.502918	0.698349	0.816955	0.401661	0.079702	0	0.333147	0.591542	0.733286	2.32316	1.10642	1.73566	1.2623	0.815008	0.228397	0.244905	0.742368	1.19854	1.05477	1.25778	0.896931	0.855115	0.953283	0.72225	0.740679	1.09234	0.707211	1.48385	0.564309	0.555582	0.869144	1.04235	0.471651	0.462907	0.747423
