	chr2:15939448-15939597	chr2:15939598-15939747	chr2:15939748-15939807	chr2:15939808-15939897	chr2:15939898-15939977	chr2:15939978-15940047	chr2:15940048-15940197	chr2:15940198-15940347	chr2:15940348-15940497	chr2:15940498-15940647	chr2:15940648-15940797	chr2:15940798-15940947	chr2:15940948-15941097	chr2:15941098-15941247	chr2:15941248-15941397	chr2:15941398-15941547	chr2:15941548-15941697	chr2:15941698-15941847	chr2:15941848-15941997	chr2:15941998-15942147	chr2:15942148-15942297	chr2:15942298-15942447	chr2:15942448-15942517	chr2:15942518-15942597	chr2:15942598-15942747	chr2:15942748-15942897	chr2:15942898-15943047	chr2:15943048-15943197	chr2:15943198-15943347	chr2:15943348-15943497	chr2:15943498-15943647	chr2:15943648-15943797	chr2:15943798-15943947	chr2:15943948-15944097	chr2:15944098-15944247	chr2:15944248-15944397	chr2:15944398-15944547	chr2:15944548-15944697	chr2:15944698-15944847	chr2:15944848-15944997	chr2:15944998-15945147	chr2:15945148-15945297	chr2:15945298-15945354	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.8de637e5-a5d6-4185-adf0-6cd26a8c9528.fc.signal	5.31003	7.63759	9.042	7.58789	4.41267	4.52285	6.05325	5.46794	9.45605	5.8172	3.85947	2.22188	6.79482	7.92679	7.4048	5.7819	8.17455	4.77499	4.70233	5.65421	6.22821	6.98243	5.4552	5.36554	6.37183	6.66991	4.20819	4.45569	3.34475	2.37256	5.37024	5.16734	2.27179	2.26469	2.13333	0.988624	1.65994	2.95579	1.78452	1.20894	1.30612	1.99056	2.24184	0.36253
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.68c7e067-2bf1-45f2-8e15-c75a696edb6c.fc.signal	5.10021	6.91888	5.08801	2.86281	0.740472	0.585168	1.25809	2.19185	2.4369	2.79018	1.44339	1.55903	3.14492	4.99118	2.16625	1.47663	1.84697	1.20311	1.63227	2.33738	2.28758	2.44239	0.484721	0.18642	0.162287	1.33068	2.29902	2.5037	3.54239	1.66097	1.74642	4.99752	5.66776	4.29259	1.6265	3.14722	3.68928	3.10011	2.57194	0.984612	1.64486	1.51916	0.433447	0.615385
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.52ed6dfc-f444-41dd-94ff-8e67dd11315f.fc.signal	3.37229	3.95777	4.72726	1.60642	2.24522	2.57956	2.02556	2.5128	1.64465	1.88771	1.29739	1.98454	1.98452	3.23147	2.80582	2.21779	1.60467	0.909112	0.376679	0.441903	0.851244	0.481925	0.270601	0.0355005	0.143125	1.19216	3.08415	4.18647	4.68423	2.73437	4.19266	3.38732	6.74382	4.93471	6.67658	6.77154	5.58425	4.68537	2.30335	2.74488	1.73373	0.893009	0.763851	0.798319
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.e5c74e2f-fdd7-452c-ab9b-6ee0ab9d0cdc.fc.signal	2.93805	3.28781	1.97174	1.54503	1.49969	2.16668	3.08077	3.9104	2.37075	0.858227	1.6159	1.58204	2.36316	3.43492	2.52491	2.35701	1.74403	0.587688	0.940092	1.6615	2.15611	1.88751	0.870788	0.173073	1.20404	3.63941	4.07638	2.79056	1.93845	1.79217	3.63664	5.91304	5.8332	4.1764	1.59962	0.849277	0.24876	0.294357	0.827795	1.28971	0.946075	0.48887	0.447438	0.651106
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.d2972a82-a806-4e56-afab-8a78ae137176.fc.signal	4.48913	6.20513	3.12118	1.19125	0.603539	0.840145	2.04207	2.2435	2.26514	3.69422	2.43969	2.76151	4.93987	6.47528	4.18784	2.61885	5.83484	4.17342	2.84234	3.90107	2.95851	3.85775	0.465268	0.148403	0.304945	1.6077	4.15957	3.2	2.87301	5.30478	3.46993	6.37378	8.27663	7.22977	4.89942	2.78786	3.02769	3.97737	4.44936	2.38183	1.44983	3.07138	1.64106	0.573529
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.20a7277a-189d-447e-b862-19ad112ed91b.fc.signal	5.48763	5.82689	4.72868	3.65083	3.18005	2.92064	4.01485	6.12756	5.09358	5.85998	5.8764	3.69638	5.36631	9.00306	8.02426	5.14703	3.9218	5.48902	6.68357	4.98268	4.51557	4.90948	2.24104	0.964419	1.7437	5.55153	6.89005	5.62494	3.97587	1.36662	2.76503	4.08355	4.73162	3.89246	3.10616	3.03371	2.79589	2.25634	1.74569	1.20726	1.8052	1.71523	1.42356	0.458435
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000230.3.c59c5d40-3fa1-4268-aee6-d3649316b884.fc.signal	2.6199	3.44282	2.66451	1.51648	1.1702	1.56086	2.20927	1.41255	0.76684	1.45691	2.15085	1.66583	1.64547	2.77175	2.0088	1.47089	0.980023	0.445684	1.40445	2.94143	2.50652	1.46616	0.390854	0	0.0861553	1.39816	2.81949	1.96676	1.27949	1.26679	1.63783	2.81519	2.16663	1.67575	1.96353	2.55996	1.1745	0.745607	1.13865	0.939171	0.797548	0.710239	0.595403	0.372881
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003833.4.c9356221-6b90-4965-9d95-323075444bf6.fc.signal	2.96486	2.20176	2.37118	1.36014	0.651165	0.97349	1.32118	0.89136	0.0580137	0.0371653	0.438888	0.896813	0.702731	0.988367	0.442494	0.455184	0.373548	0.0942923	0.727216	0.740828	0.424321	0.206711	0	0	0	0.035347	0.192187	0.591209	0.661	0.621142	0.999272	1.21785	1.63833	1.99668	1.8559	2.67659	2.90999	3.45918	5.28795	5.0751	4.63514	2.39167	1.78968	0.515786
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001958.3.15c43137-8b62-45aa-904f-5b9257a45d2c.fc.signal	6.89734	6.7283	5.32787	3.99832	3.29181	3.49934	5.41066	7.67341	5.6499	4.83179	4.46639	4.56004	4.97337	7.59574	7.71208	6.67965	7.21022	7.54495	8.06471	7.04541	5.99952	4.69778	2.63767	1.80984	2.23216	3.43004	3.61084	5.04988	3.67394	1.70868	2.28167	3.1473	4.31542	3.83935	3.53786	2.79578	1.68735	1.7373	2.4892	1.34084	1.55639	2.08084	2.12426	0.46148
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.d690d3e6-ed87-46ee-9d2a-0a5b66f16245.fc.signal	1.58154	1.71765	1.25824	0.642297	0.290823	0.230643	0.765977	1.17014	0.407761	0.594721	0.654124	0.638663	0.618458	0.494946	0.434733	0.630851	0.621034	0.33789	1.30441	1.42918	1.22102	0.638925	0.084206	0.0720116	0.401425	0.971321	0.634004	0.417621	0.876328	0.924524	1.1636	1.19899	1.3328	2.05255	1.50131	0.86524	0.757014	1.47426	1.80599	1.18589	0.457011	0.550923	0.349524	0.642519
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000053.3.a4af2880-eb13-4bea-b57f-bb2142b248dc.fc.signal	6.85146	6.1012	1.75414	0.356661	0.690023	1.1331	1.55394	1.50957	1.26941	2.3287	1.22319	0.29427	0.629481	0.342888	0.183452	1.17143	0.649948	0.187372	0.45162	0.619272	1.51749	0.957036	0.38383	0.263883	0.0870015	0.393099	0.710016	0.475949	0.977482	0.588538	1.99093	2.88852	1.74086	1.88059	2.95551	3.45659	5.25108	5.12027	2.93341	3.85002	1.41447	1.69588	2.24643	0.410665
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.2bdb0d55-cf7c-42db-b5e9-1e7fc8464aa8.fc.signal	2.76388	2.37086	2.14943	0.445102	1.07473	1.94564	1.53461	1.69993	1.42838	1.31298	0.542823	1.37883	2.41029	2.66145	2.58832	2.19296	1.16617	0.867821	0.968522	1.13596	1.16986	1.53559	0.510066	0.255823	0.606659	1.18242	2.84514	2.10024	1.36949	1.06532	2.25001	4.0611	3.77394	2.85589	2.22976	4.71703	2.54708	3.23217	3.24887	1.34115	1.09986	1.03972	1.47548	0.90678
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.81062b7a-f969-4fb2-ad00-2580d77ec836.fc.signal	1.45462	1.61286	1.18069	0.34231	0.229105	0.465886	0.477445	0.0768168	0	0.0697597	0.181186	0.342838	0.317654	0.762882	0.769097	0.208747	0.42414	0.0216645	0.24037	0.0279339	0.387528	0.11636	0	0	0	0	0.226963	0.750518	0.772403	0.328287	0.929801	1.59762	2.35109	2.1674	1.32489	1.03637	0.553539	0.642929	0.917301	0.926218	1.05276	0.930663	0.949123	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.1e064882-e572-482d-b86a-86e4adf3de86.fc.signal	4.80715	3.8149	3.5007	0.787952	1.35311	4.31346	3.64665	2.01299	1.53952	1.94016	1.45839	1.59627	1.4682	3.1558	2.64242	2.04331	2.57302	1.61738	3.06618	2.23055	2.71962	3.12718	1.51197	0.88368	1.72513	1.82625	5.57921	4.78324	4.64344	1.343	3.3854	4.27004	4.56886	4.10255	5.4118	3.33842	1.3288	1.52734	1.88644	2.52997	1.52485	1.06625	0.474957	0.479508
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001326.1.3eaf7d0b-e072-4b5d-baf9-56a70a1f9dee.fc.signal	3.17325	3.37116	5.19604	4.15711	1.89768	2.77867	8.98986	13.3089	4.66988	3.74973	6.94302	5.32725	6.68389	10.3258	9.87311	5.36808	5.62671	5.84537	6.69435	6.86673	5.00071	7.2107	5.76712	4.69416	4.5361	3.59168	2.85471	3.74309	1.17437	3.36584	2.00941	2.84854	7.44486	6.00683	6.66863	5.53555	3.93386	4.8203	4.28573	1.97436	1.41869	1.94716	1.50589	0.364641
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003826.4.829b60f6-fc9d-4134-bce9-259337c2a36b.fc.signal	5.76238	6.00384	5.62865	1.40275	2.23613	3.53837	2.6648	2.37718	0.385237	0.574277	0.303608	2.73271	2.26008	0.355002	0.740398	0.657378	0.933863	0.10741	0.257782	0.177585	0.400989	0.7361	0.408151	0	0	0.323661	1.21173	0.889372	1.6571	0.784829	3.72382	6.92197	4.39265	4.60825	3.01506	5.13056	5.44695	8.66958	7.60062	6.37342	4.11192	5.57634	4.12895	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.7a7e31ec-6ff6-498c-99aa-3347eef341d7.fc.signal	3.35906	2.66916	1.49461	0.483264	0.691951	0.994677	1.05433	1.78957	1.12436	0.959817	0.974563	2.13411	3.1248	2.57116	2.83656	2.33802	2.2286	2.20787	2.76818	1.99161	1.50408	0.416837	0.199004	0.00497075	0	0.866792	2.92782	4.86165	5.2048	2.59647	3.55794	8.57979	9.18109	6.50745	3.58714	3.21615	4.16172	2.22816	3.5019	2.55434	1.2453	1.40465	1.24231	0.211864
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000339.2.c79ef9dc-bc24-469b-b3af-895d28f16479.fc.signal	1.59814	2.30571	1.7278	0.594161	0.248595	0.194842	0.587597	0.970517	0.365366	1.07964	1.09112	1.0458	0.76163	1.00798	0.653691	0.487886	0.672223	0.611296	0.300084	0.793161	0.400978	1.09619	1.05548	1.04759	0.639459	0.242189	0.916677	0.475832	1.32994	0.862577	1.31645	1.73461	0.582565	1.51014	1.11955	1.16523	0.917265	0.802454	0.551542	0.660515	0.118196	0.351716	0.143088	0.315341
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001964.2.d1780581-c5b9-4ce5-a302-4e6523b46a10.fc.signal	2.67078	2.33663	1.84016	1.4017	1.34978	2.52229	3.66223	2.92668	1.59445	0.908659	0.75076	0.929067	1.27295	1.74194	1.79085	1.4326	1.12981	0.26198	1.70639	1.65454	2.48134	1.4304	0.215049	0	0.0800105	1.14256	2.3183	2.71875	4.96158	2.91549	2.93964	3.06353	2.02575	1.72348	2.13133	1.80115	0.810651	1.58361	1.89168	1.34182	1.07747	1.21573	1.501	0.450784
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.b45ed777-a5dc-4527-b410-7a0e01173bd4.fc.signal	3.42216	2.76222	2.54458	0.285992	1.06559	2.34472	2.17971	2.45762	1.01463	0.977622	0.872974	0.815433	1.51275	1.6428	2.30768	1.3837	0.549878	0.136961	0.398289	0.451027	1.22557	0.671425	0.165298	0	0.206229	0.639942	2.19308	2.93495	3.86973	3.37824	3.29198	2.28075	6.38845	4.37071	6.04738	6.86581	5.20786	4.88675	2.90597	1.2987	1.03351	0.9422	1.19521	0.931818
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.1c34c63e-5cf7-4a37-9aa6-bbd711bde3d6.fc.signal	12.5581	6.29067	2.11642	1.17012	0.623669	1.51717	4.61247	2.95994	2.08136	1.24507	2.16192	1.34136	1.03811	1.2156	1.14215	1.62715	1.45312	0.5351	0.645966	1.23085	1.39475	2.31365	2.07886	1.2429	1.48476	1.50149	0.427965	1.39384	0.777709	0.752707	2.46513	6.42858	4.79998	5.69794	3.22224	3.4203	3.74899	2.22605	8.63346	7.48204	2.18712	5.00159	9.39227	0.381024
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.fa7392b1-17c1-4691-ba8f-d211a0f93db5.fc.signal	2.38143	4.3254	4.04909	2.96132	2.06877	1.68161	1.68876	3.02534	2.6052	2.98039	3.90552	2.02232	1.89781	3.36625	4.27178	3.18114	4.80016	6.02505	3.62362	3.03832	3.29595	4.14904	1.32025	0.597519	0.961086	1.7512	2.95516	3.00111	3.90214	3.55495	3.73801	3.4613	1.57188	2.08033	0.645531	2.82157	3.3731	2.36064	2.71332	1.59582	0.664343	0.261045	0.318897	0.56338
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.9b5b0cc0-4302-439e-a9d9-d779f62c822e.fc.signal	3.52361	6.69983	3.32933	2.35637	3.31806	1.27118	1.20978	2.81719	2.24439	2.96759	1.64569	2.43715	3.39902	2.59123	1.83877	2.34565	1.90356	1.64272	2.52067	3.09361	1.47316	2.72282	0.356006	0	0	0.790882	2.94942	1.44848	3.44546	2.76127	2.28983	7.20227	4.81737	5.71951	1.56118	2.306	2.19561	3.25865	3.49546	1.07634	1.04074	2.0176	1.4085	0.5
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.baa2a3ca-0f47-4bf7-901e-dd73f7a290b4.fc.signal	3.25856	2.68363	1.7976	0.777219	1.70355	2.27732	2.50548	5.01424	4.09311	3.68064	1.59416	3.99179	4.06304	4.03491	6.82615	4.98121	3.67695	3.70852	3.66949	4.14699	3.7754	1.85613	0.700693	0	0	0.953167	2.07207	3.38539	3.26365	3.94855	6.16934	4.7809	3.89374	4.27177	2.87319	3.43902	2.84361	2.92079	4.52028	3.08053	2.37656	3.18907	1.5548	0.463087
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000184.3.3b461c31-8bd0-484a-b2da-6d1ab68c1acb.fc.signal	1.38496	2.74346	3.71317	3.43455	2.9684	6.54219	14.4605	18.3115	7.57495	2.70599	5.58503	5.12523	5.92205	2.95286	3.96925	4.05456	3.79951	7.41334	2.54171	2.75662	5.16407	2.76066	2.82115	3.87119	4.86632	2.75588	2.85658	2.40322	4.24403	3.0397	1.65258	3.86345	7.60405	2.20827	1.98904	2.33322	0.394492	1.55965	2.48107	3.0524	1.9364	1.09409	1.37333	0.285714
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000099.3.299b05eb-8cb0-4190-94cb-01cf599ffae0.fc.signal	2.31248	3.17621	4.78263	3.43978	4.4243	5.5219	5.54604	6.7047	6.57797	2.14837	3.44587	5.67276	7.93664	4.00411	4.79169	4.92222	5.64259	5.57619	0.531053	1.06996	4.67858	3.43377	4.56495	4.61145	3.37378	2.02766	3.27684	3.77779	5.93594	4.15193	5.43739	1.9311	5.70893	6.10119	2.56475	5.80369	2.65894	1.22661	1.72592	0.802612	0	0.633642	1.81041	0.201923
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.c2f3aee8-0c03-4973-b136-7021565c707b.fc.signal	4.63088	3.95126	2.36595	1.1121	0.578162	1.92942	3.58662	2.6984	0.512592	1.14566	0.408539	0.95157	1.12313	2.29247	3.20761	1.5331	0.683545	0.48208	0.00323893	0.763002	2.19387	1.50552	1.02688	0	0	0.616776	1.50141	0.895146	1.52311	1.16861	2.81084	3.77926	2.53543	3.35086	2.94234	3.29821	2.36281	2.58166	5.30101	5.50322	1.25875	0.788303	1.10554	0.472422
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000239.3.f51aa466-1a2d-4131-98a6-f9e69e8e7d9b.fc.signal	4.16935	3.55474	1.60562	0.966767	0.560895	0.625904	0.785054	0.646177	0.739854	1.00552	1.34229	1.70653	2.25708	3.24582	3.3882	2.73839	1.52097	0.296367	0.69327	0.810586	1.00814	1.07022	0.295119	0.144511	0.434096	1.36989	1.62132	1.94111	1.75706	1.89649	3.25538	5.41701	6.224	5.6625	4.88576	2.98328	0.65086	0.43193	0.968009	0.743281	0.79111	0.603049	0.426968	0.672727
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.df24c052-2a81-4f1a-b170-2f4fdc228ffe.fc.signal	1.51023	1.68054	1.99192	0.706805	1.06651	1.1383	1.32174	1.67159	1.26288	1.1929	1.09204	1.48181	1.21629	1.9088	1.91053	1.59535	1.43182	0.445166	1.80248	1.12473	0.680519	0.473333	0.0116786	0	0.320703	0.715026	2.04782	2.4739	1.50266	1.52721	3.5078	5.11298	3.71293	3.37673	2.38518	3.90687	3.49898	4.92151	3.7917	2.62923	1.94915	0.800254	1.08929	0.664495
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004608.1.2b4cac07-82e4-4fde-addf-f528201b15bb.fc.signal	3.91168	2.10008	2.43161	1.00612	2.12848	2.81674	1.76216	1.17575	2.60843	1.9217	1.24157	2.50699	1.9324	2.4458	2.90758	1.47824	2.24305	2.38131	1.54156	0.610114	0.884911	0.950719	0.511347	0.604635	1.18639	2.06583	3.20924	2.30401	2.98371	1.53062	2.54043	3.68011	3.30059	4.01537	3.94339	3.33893	2.08294	1.89065	1.1857	0.941218	1.78206	0.818409	0.462282	0.5
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.604f0a28-681a-4e69-b09a-96c7d6e32ad9.fc.signal	1.48597	1.54538	1.29813	0.758283	0.577784	0.543797	0.160333	0.112214	0.315389	0.149642	0.214311	0.625615	0.52302	0.363846	0.505814	0.0824602	0	0.092662	0.25418	0.0272043	0	0	0	0	0.0076512	0.170873	0.179374	0.31454	0.69879	0.635878	1.9595	1.85066	1.01404	1.67317	1.78215	1.72306	1.66627	2.39433	3.39245	2.00965	2.6933	2.6431	1.4133	0.960688
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.f7653c1d-f81b-438a-acb2-1be8da95c8b2.fc.signal	1.42092	3.04527	2.25966	1.03813	0.503546	1.12964	2.08934	1.98003	0.651481	0.407145	0.324486	0.432586	0.529675	0.819799	0.661097	0.448517	0.609714	0.263816	0.590321	0.417131	0.457209	0.691104	0.302856	0.0982864	0.11496	0.679384	1.01271	0.827427	0.756838	0.392873	2.21234	1.72222	0.564463	0.164382	0.0634528	0	0	0	0	0.174931	1.86811	2.27331	0.648669	0.408983
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001963.2.142b6389-99b2-4c91-9b9d-3ef0423dd139.fc.signal	7.89777	12.0498	9.90857	5.87407	5.23259	7.68784	11.4892	13.4285	10.1512	7.63244	6.64211	6.30082	8.78716	13.1192	15.2697	10.7361	11.4781	11.3526	11.4451	11.175	9.41384	8.32981	5.31282	4.10777	8.23548	14.7573	13.981	9.94124	6.44548	4.61803	2.921	1.69374	1.98556	1.52989	1.07467	1.09573	1.01241	1.23196	1.37872	0.847482	0.434119	0.565679	0.858022	0.201717
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000992.7.80dcfe52-cdf2-4d0d-bc40-0c75abc04fc1.fc.signal	2.94908	1.63258	0.908407	0.493228	0.629926	2.09097	2.08622	0.866789	0.0647664	0.244662	0.273291	0.419115	0.28756	0.516235	0.303328	0.734355	0.464156	0.0864337	0.240565	0.368394	0.218983	0.77563	0.30993	0.157217	0.267751	0.312959	0.457227	0.849501	1.10946	0.215832	1.06412	2.02573	1.73176	1.43475	2.38273	1.77885	1.25369	1.86892	2.29792	1.64045	0.63986	0.152844	0.43285	0.333012
