	chr16:29991406-29991555	chr16:29991556-29991705	chr16:29991706-29991855	chr16:29991856-29992005	chr16:29992006-29992155	chr16:29992156-29992305	chr16:29992306-29992455	chr16:29992456-29992605	chr16:29992606-29992755	chr16:29992756-29992905	chr16:29992906-29993055	chr16:29993056-29993205	chr16:29993206-29993355	chr16:29993356-29993505	chr16:29993506-29993655	chr16:29993656-29993805	chr16:29993806-29993955	chr16:29993956-29994105	chr16:29994106-29994255	chr16:29994256-29994405	chr16:29994406-29994555	chr16:29994556-29994705	chr16:29994706-29994855	chr16:29994856-29995005	chr16:29995006-29995155	chr16:29995156-29995305	chr16:29995306-29995455	chr16:29995456-29995605	chr16:29995606-29995755	chr16:29995756-29995905	chr16:29995906-29996055	chr16:29996056-29996205	chr16:29996206-29996355	chr16:29996356-29996505	chr16:29996506-29996655	chr16:29996656-29996805	chr16:29996806-29996955	chr16:29996956-29997105	chr16:29997106-29997255	chr16:29997256-29997343	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.4d6f1353-0c69-4685-862a-70e4ba9d694d.fc.signal	1.69806	1.28437	1.2928	1.45964	0.87984	0.476052	0.498103	0.993592	0.616131	1.2383	0.431415	0.880483	0.775891	0.888105	1.45137	1.43514	3.55917	2.46505	1.78864	2.43233	3.0239	5.48549	3.83031	3.14375	2.83355	2.78896	1.52147	0.976446	0.301198	0.241097	0.392507	0.317885	0.393627	0.907609	1.36738	2.1063	3.43944	3.91682	1.25136	1.28929	0.622535
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.cebe85ed-98d7-40f0-b727-1c2dfca5020a.fc.signal	0.933105	0.834573	1.00391	0.863813	0.595114	0.108514	0.316837	1.05664	0.795969	0.768324	0.862538	1.27848	0.976033	1.10369	1.38794	1.46474	1.41867	1.30047	1.98754	1.93492	2.64309	4.69374	3.67422	3.01221	2.01466	2.03289	2.05387	0.867639	0.113379	0.0162573	0.312043	0.218149	0.307826	0.551445	1.01485	2.03504	3.60768	5.47474	2.80269	2.61272	0.17942
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.a5362628-573c-4f29-aabc-203a1f7daa08.fc.signal	0.977291	1.6058	1.70711	1.97256	1.28545	2.62959	2.17407	2.53692	2.79001	4.00247	1.7572	1.58586	1.73001	2.72611	3.58482	3.69736	6.44436	10.2982	14.572	15.153	13.0765	15.4613	12.8248	11.4813	7.59454	11.0115	10.6198	5.19024	1.58538	1.42453	1.58647	0.607218	0	0.435665	2.58827	3.80262	9.28068	14.4571	7.2677	7.96488	0.548446
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001458.1.95d5ed16-4642-4ac8-b3c3-c6d52abdacb8.fc.signal	0.48082	0.638812	0.653926	0.715704	0.973771	1.39017	0.5462	0.716325	0.983203	2.10965	2.04553	0.550681	0.857364	3.12726	5.03897	3.74282	2.77804	4.26628	5.41666	9.58099	11.7815	13.0328	15.3998	14.5115	9.00861	5.85543	2.8564	0.655886	0	0.317816	0.199253	0.0604476	0.387296	0.767804	5.65791	10.7839	14.1141	8.13039	4.35047	6.25108	0.434426
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000244.3.e3307280-fd43-48ec-bfea-65dc3dbb16cb.fc.signal	0.349437	0.310304	0.248536	0.0829683	0.0240943	0.106022	0.223582	0.358324	0.357505	0.431019	0.596991	0.566133	0.417869	0.62077	0.649194	0.561178	0.633125	0.495102	1.45353	1.9962	1.38704	3.0786	5.31104	5.02591	3.74985	2.23056	0.87247	0.450897	0.297199	0.338302	0.353197	0.365992	0.402089	1.20231	3.03985	5.54567	6.73426	4.37243	0.920455	0.413893	0.753794
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001471.1.0c91e2e5-1304-4ccf-8240-a439ef5e19fb.fc.signal	0.471512	1.39912	0.85685	0.200499	0.449172	1.03252	1.72307	0.795595	0.0871442	0.573898	0.86426	0.399995	1.4303	1.47793	5.03556	6.204	2.37655	2.93649	5.24447	5.89695	4.30795	5.4372	5.51658	3.2723	3.70716	4.00584	2.58988	1.59678	0.308714	0.487749	0.343861	0	0	0.232401	0.759851	1.83929	7.28566	10.2692	7.42231	4.99804	0.258537
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003828.3.fa27d843-786a-4e79-8835-42abca97de87.fc.signal	0	0.328531	0.983181	0.497603	0.441265	0.238446	0.455123	0.593386	1.05878	0.647071	0.423984	0.725827	0.141495	0.107288	0.229772	0.581723	0.268807	0.329492	1.45403	3.18799	3.6724	4.88702	5.57866	10.0582	8.54985	5.23308	1.56868	4.58839	2.46665	3.33885	5.70204	0.874434	1.25089	1.93331	2.66965	6.12269	9.34568	8.55494	6.30163	5.54648	0.746072
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.69656c3b-1dfd-41af-af20-57e8f19233a1.fc.signal	0.252795	0.45046	0.737346	0.28574	0.122644	0.874133	1.00189	1.10924	0.61801	0.318436	0.291721	0.407891	0.563031	0.191475	0.646883	0.285301	0.688162	0.893354	2.30849	2.3648	3.02417	3.60097	4.32362	4.27114	3.60851	2.0595	0.849585	0.395418	0.576827	0.553977	0.205241	0.247794	0.274077	0.125149	0.451716	0.865805	3.64133	6.27689	5.12734	5.5345	0.830725
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001010.4.77bd98ba-d8dd-4231-a3ba-bd69ef2d4205.fc.signal	0.779413	0.666025	0.682899	0.504909	0.205722	0.130151	0.442754	0.473527	0.407518	0.40517	0.40212	0.530678	0.749664	0.530048	0.482849	0.595905	0.724729	0.972694	1.04724	1.81603	3.17767	5.30889	3.57913	2.87561	2.6961	1.40848	0.764093	0.790723	0.47286	0.401175	0.317969	0.158345	0.116335	0.310787	0.876754	1.14792	3.47815	3.8215	1.36477	0.966037	0.40678
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001918.1.9e638be4-fa7a-454b-8210-0976e280183f.fc.signal	1.88374	1.83859	1.69601	0.751756	0.817287	1.26798	0.547582	0.98562	1.48291	0.476683	0.975207	1.40878	2.36837	2.17117	2.09933	2.92748	3.0977	2.91945	3.66604	4.08854	3.4256	6.8616	8.83838	9.02571	4.71571	3.25174	1.75373	0.528472	0.937879	0.737992	0.442656	0.645399	0.581583	0.70644	1.66102	2.70784	5.01286	9.07081	5.21726	3.34762	0.612854
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.f2b75171-e2d2-4fe1-8ece-a2ab6c448cec.fc.signal	0.139473	0	0.142608	0.268282	0.231231	0.458023	0.479303	0.437996	0.770591	1.25195	0.997821	0.893087	1.10377	0.676577	1.90471	1.47601	1.2362	0.959214	1.00347	1.89226	3.03642	5.13632	5.98697	5.35688	4.26301	3.4201	1.19721	1.66404	0.347078	0.532986	1.06287	1.27777	0.330597	0.541266	2.09687	5.30213	9.45997	10.0215	11.0039	10.4223	0.255773
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.5720ead7-dd43-4b40-b17e-b9f7cda69ec0.fc.signal	0.00890807	0.325142	0.133624	0.229384	0.426474	1.01792	0.233272	0.408113	0.58017	0.341812	0.634753	0.183728	0.523351	0.654775	1.37871	0.936581	1.50568	1.7518	1.83641	2.19502	2.45453	2.51128	2.34762	2.28411	1.65157	0.850864	0.494445	0.535632	0.393104	0.0200436	0.126577	0.157345	0.17037	0.414273	0.727257	0.776687	1.81616	4.22411	4.02717	2.7639	0.836712
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.45100e0d-f7b5-4c54-a935-54545fef7dd3.fc.signal	1.00872	1.46337	1.2782	0.825402	1.22125	1.0593	0.671558	1.18617	1.42221	1.01899	1.26629	2.17711	2.49808	1.94521	3.03512	3.71057	3.99585	3.35684	4.28482	3.92376	5.58744	9.02301	9.77453	9.88212	8.81275	6.42603	3.89315	1.53463	0.916375	0.551531	0.982349	0.851524	1.11397	1.84309	4.43806	6.42726	9.00181	11.4656	8.84303	6.87974	0.220183
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.ff176449-fe74-4f56-97cc-e3565a6ea39c.fc.signal	2.95837	4.15491	4.1062	2.37406	2.69424	3.00372	3.11872	2.24625	2.67314	2.12111	1.27736	1.40308	0.882928	1.47031	2.40426	3.74737	3.56413	3.76936	6.56671	9.485	7.78927	7.19055	7.81363	10.2025	7.05662	3.62913	2.54674	2.12508	0.880976	1.13869	2.10333	0.965148	0.634114	0.979979	4.11836	13.802	15.5157	13.8736	10.5616	5.94851	0.284553
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000957.7.f00a0f4a-5f50-4465-bbfb-8153fd1dc895.fc.signal	0.846984	0.947604	0.569724	0.597241	0.40379	0.695661	0.522593	1.11901	1.53452	0.733272	0.283347	0.421563	1.33041	1.02034	1.41816	0.864592	0.952591	1.01533	2.11839	1.45862	1.03122	2.57604	1.78735	2.11048	1.58672	1.0273	1.24703	0.404629	0.151648	0.277998	0.423495	0.231607	0.140818	0.492437	0.883264	1.64986	2.58571	4.23916	0.94012	0.833826	0.61657
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000983.7.61f2a6e9-d3c5-47bf-9c61-e6f61f7fd807.fc.signal	0.441457	0.120482	0.0168069	0.366179	0.539137	0.942394	0	0.350447	0.577909	0.802087	0.542624	0.877849	0.355819	0.70735	0.128377	0.577608	0.771595	1.63353	2.64803	1.82002	1.62686	2.06251	2.70028	5.03734	1.89753	0.898961	0.549718	1.22514	0.22489	0.723327	0.61668	0.233569	0	0	0.577129	2.58232	5.49414	4.20975	1.49349	3.33094	0.477137
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000195.3.986cff92-5d42-4625-83db-98aad85f151e.fc.signal	0.950944	0.915684	0.841807	0.573442	0.596609	1.55974	1.49588	1.52476	0.807459	0.672363	1.25392	1.4888	2.65571	3.01944	3.83046	4.54522	4.52333	6.15446	5.22925	4.89203	3.62701	4.95313	4.19971	6.16508	4.49152	3.25939	2.88525	1.12651	0.414613	0.0928421	0.382301	0.0622571	0	0.343585	0.31084	1.63113	4.94591	7.79117	6.18928	2.87498	0.309179
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.ea8a1015-0f82-48f9-9c20-42da2550bfd3.fc.signal	0.254857	0.220173	0.070966	0.20884	0.268682	0.907643	0.582535	0.548724	0.237943	0.168941	0.254005	0.533961	0.76198	0.981308	2.13419	0.985648	2.06049	1.74497	3.27758	3.85524	4.43572	3.09036	4.25281	2.26077	1.621	1.47021	0.807075	0.596406	0.408277	0.655368	0.979594	0.412585	0.764604	0.398745	0.599861	1.30203	4.10019	4.83889	4.21033	4.18607	0.783231
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.11a61f63-d38d-4a9b-820e-fb836fb9105a.fc.signal	1.35668	0.839805	0.798035	0.78638	1.12473	1.61355	1.75094	1.76622	1.73069	0.962678	1.12357	1.22879	1.62504	0.81426	0.779436	0.744477	0.846684	0.804894	1.34527	1.82161	2.81684	3.00099	4.24362	5.54963	3.72866	1.92629	1.17909	0.92623	0.53139	0.743433	0.864584	0.695127	0.341788	0.27672	0.894161	2.81556	4.35976	3.74312	2.50519	2.55557	0.559664
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001006.4.f30cfd28-f0bb-4e61-a8ad-120bd3fb3681.fc.signal	2.3724	2.44209	2.06418	1.35793	0.68457	0.340897	0.765616	1.06885	1.65133	0.97762	0.710099	1.32562	1.5465	1.77933	1.33504	2.3236	3.4849	3.31008	3.73631	4.12641	3.6993	5.34373	5.2862	5.89856	3.93803	2.48625	2.2854	1.14502	0.77976	0.660307	0.715485	0.46976	0.59425	1.0446	1.55272	4.05555	5.61364	6.46694	4.20915	2.96908	0.464684
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000303.2.6ad801c5-71a9-474a-9628-4aa448792462.fc.signal	0.386417	0.881788	0.721523	0.578303	0	1.01432	1.54624	1.78105	1.56975	2.32448	0.137589	0.198358	0.968151	1.15145	1.33256	4.22623	4.56268	4.66932	5.955	6.34565	3.89418	5.5157	9.6902	8.05144	9.81097	7.23214	4.72651	7.90912	4.80843	3.79414	2.29424	1.1577	0.742281	1.93771	3.53269	5.1934	3.74548	3.98018	4.72653	5.51212	0.2375
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000324.2.aee1956d-7eef-43f7-b3cc-8c134b0ab626.fc.signal	1.13301	0.93883	0.589037	0.407411	0.354608	0.605353	0.495101	0.249104	0.535056	0.603613	0.358328	1.0457	1.28928	2.29601	2.63535	3.76428	3.5943	4.61569	2.50353	3.12279	7.51744	12.5899	17.0428	17.4274	11.2932	4.56678	1.17027	1.59492	2.91013	1.31367	0.586122	0.0291361	0.725964	1.83126	4.1738	6.06675	13.9631	14.5446	4.73991	7.99517	0.484615
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001020.4.c512952b-84f9-420c-aa6f-798ebaf5413d.fc.signal	1.22525	1.70527	1.69728	1.37616	0.530625	0.515308	0.633157	0.984959	0.899198	0.781498	0.697577	1.30585	0.930393	1.01336	1.55432	1.68568	2.74336	2.92913	2.48804	2.22576	2.69528	5.36739	4.3765	3.89283	3.66009	2.60125	1.44724	1.11228	0.302563	0.275366	0.360123	0.488776	0.24037	0.160032	0.897888	2.70616	5.03572	6.36633	2.64763	1.06234	0.513089
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001016.4.fc2ea977-cbc8-4d3a-ab74-ef1a08c9be39.fc.signal	2.12355	2.12391	1.40522	2.49151	1.53546	0.0160646	0.336794	1.38446	1.94677	1.03992	1.64701	1.31023	0.365738	0.887134	1.12929	1.82837	2.37298	3.84604	3.68645	4.0764	4.22624	6.80644	5.35609	6.35755	4.3379	2.82918	3.06984	1.75298	0.184924	0.138072	0.870705	1.00818	0.928868	0.6209	1.88508	5.30824	5.37262	6.48403	4.04651	2.66939	0.128205
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003396.1.d3bf1929-bb76-4033-8d58-57bb7c239aaf.fc.signal	1.55932	0.315867	0	0.0236469	0.657746	0	0.0879376	1.70806	0.435736	0	0.421566	0.415304	0.720548	2.82952	2.10052	0.853782	0.770012	0.345502	0.288203	0.875797	0.296934	1.95713	2.29329	1.94056	2.01891	0	0.684942	0.778253	0.0443399	0.0310375	0.475703	0.559702	0.34585	0.60538	0.478261	0	0.066509	1.54219	0.770248	0.653727	0.690027
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.18735c01-9e7f-4bc3-8ba6-c4181a530efa.fc.signal	0.281186	0.354288	0.0633775	0.227959	0.408566	0.580214	0.551747	1.11239	1.30201	1.03797	0.416142	0.370097	0.444612	0.292788	0.249138	0.623588	0.605383	0.796769	0.72945	1.66074	1.83272	3.84617	3.6544	3.64965	2.66724	1.17107	0.797301	0.704179	0.903534	1.31703	1.51868	0.867915	0.769706	1.12434	1.56034	3.17297	4.84169	4.72472	5.94637	4.2107	0.805846
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.81777bd7-a811-47be-9ebc-c73408291448.fc.signal	0.284379	0.373945	0.470121	0.639961	0.598927	0.316232	0.256995	0.490447	0.521456	0.694133	0.616876	0.316183	0.280112	0.42661	0.583777	0.539741	0.805012	0.934531	0.471054	0.734151	1.65903	2.52207	2.28347	1.67611	1.92572	1.65458	0.857037	0.372753	0.167188	0.288374	0.166976	0.170568	0.331525	0.88665	1.31585	2.26611	3.81113	3.42868	1.49408	0.936637	0.571734
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.8de637e5-a5d6-4185-adf0-6cd26a8c9528.fc.signal	1.04539	2.30295	1.07561	0.920615	1.02819	0.121167	1.70397	2.35735	0.697698	1.84063	0.933286	2.10601	3.45125	3.505	2.46513	4.16472	5.50955	6.26866	6.27313	10.2034	9.2536	11.0128	7.65831	8.87115	4.70858	3.28325	1.40579	1.18682	0.435386	0	0.154945	0.172967	0.31571	1.62824	4.22238	5.66551	8.92379	9.48199	6.02802	4.95852	0.250737
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000261.2.923b8fcc-4125-4fc8-8b47-0afcc64dbae5.fc.signal	0	0.185248	0.553269	0.900225	0.41609	0.438464	0.445981	0.228704	0	0	0.839502	1.18374	0.562837	0.0643643	0	0.328992	0.531805	1.40267	1.76689	1.35134	2.49095	6.81925	5.65711	3.79519	2.38314	1.00345	0.326348	0.136942	0.187763	0	0	0.081331	0.3176	0.427237	0.806816	2.39946	6.44272	4.91975	3.28179	5.35399	0.509091
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.3cb80d46-685f-499c-92a6-1e52fde53ed9.fc.signal	2.65572	2.09984	1.98459	1.34293	0.355429	0.269026	0.760286	1.16973	0.94326	0.510442	0.517045	1.08636	1.29626	1.87889	2.1644	2.0679	1.68539	2.29286	3.82141	2.4635	4.43592	5.86418	4.4898	4.81262	4.21883	2.58883	3.07701	1.47533	1.50406	1.27576	0.737539	0.637899	0.673203	0.940052	1.49167	2.97272	4.67297	3.61226	1.9104	1.72591	0.65353
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.68c7e067-2bf1-45f2-8e15-c75a696edb6c.fc.signal	0.586931	1.02931	0.795568	1.0099	0.571367	0.638207	0.833079	0.824901	0.900793	1.10065	0.493035	0.634649	0.74519	0.526518	1.21737	1.47521	1.07613	3.10947	4.44569	4.54505	4.81527	8.36721	9.73548	8.28497	5.25708	4.5195	1.37969	1.19639	0.39822	0.269765	0.280606	0.230567	0.305044	1.01165	1.66018	2.99251	3.6272	3.70566	2.96558	2.47734	0.359331
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003688.3.6d458bc2-bf4f-404e-8ba6-6a89a10cb027.fc.signal	0.682009	1.64853	0.981075	0.259091	0.199341	0.380284	0.453826	0.75398	0.352584	0.336058	0.322822	0.66004	0.478604	0.989746	1.13192	1.3823	1.37577	1.34794	2.11143	2.10238	3.84555	4.89423	6.40101	6.52446	5.58292	3.07933	1.66759	0.821276	0.537387	0.395644	0.0316347	0.175341	0.250819	1.36201	3.19295	5.13718	9.10017	8.06494	3.12494	1.82567	0.533835
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001517.1.fd911a3b-cde9-464c-a982-9bde09bc6ccb.fc.signal	2.06167	1.77556	0.975292	1.26339	1.15991	0.552553	1.5153	0.612712	0.467546	0.648318	1.5236	1.45599	0.92744	1.28702	1.84403	1.74339	1.24738	4.54937	5.91195	7.76384	8.60185	14.92	10.7528	8.53615	6.04398	3.38371	2.29576	1.11207	0	0	0	0.0805552	0.926488	0.708136	1.30361	3.52816	5.16562	6.98293	4.17826	6.44245	0.509615
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.49953b3d-9030-4a88-85fe-119abc3077c8.fc.signal	0.790949	1.38741	0.97433	0.290363	0.459391	1.48002	1.1976	1.41209	1.22071	0.818593	1.1095	1.59299	1.61336	1.50797	2.08592	3.35645	2.75444	3.62677	3.47333	2.34424	1.2597	2.50731	6.47393	4.66231	5.06425	5.09576	5.47179	3.3423	1.43263	0.377766	0.318816	0.427558	0	0.26531	0.457311	1.08745	0.845225	2.03132	1.79015	2.05992	0.244361
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.52ed6dfc-f444-41dd-94ff-8e67dd11315f.fc.signal	0.209377	0.486145	0.481469	0.1297	0.241472	0.992231	1.01702	0.749364	0.792913	0.493392	0.368825	0.399701	0.240916	0.459758	0.184565	0.600856	0.682282	0.507166	1.01447	1.75037	1.61009	2.98371	3.95471	3.31934	3.09519	2.46016	0.796525	1.4942	0.421941	0.399892	0.698163	0.169363	0.590278	0.892276	1.72566	2.91687	5.20953	7.56711	5.94349	5.42926	0.7077
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004713.2.e0c0800b-3b56-4a12-9e86-6c2b014acbe6.fc.signal	3.72585	2.50865	3.61449	4.44947	5.30302	5.3685	2.50077	1.60212	1.86136	2.50393	4.93428	3.4435	3.97818	1.14284	1.23398	2.41961	4.26388	3.44381	3.17284	2.56795	3.83346	5.52565	3.30004	2.76723	2.32585	4.7005	3.59594	1.63184	0.578004	0.275347	0.407067	1.01563	0.800259	0.599449	2.23285	1.58333	3.01471	2.50532	1.68364	2.73179	0.426376
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.e5c74e2f-fdd7-452c-ab9b-6ee0ab9d0cdc.fc.signal	0.144074	0.199389	0.544644	0.78424	0.69944	0.679054	0.903463	1.08857	2.04327	2.13552	1.49603	1.6334	1.12531	0.454255	0.94829	1.37715	1.32629	1.43287	2.08412	1.63765	1.74545	3.19614	3.61956	3.50707	3.34658	2.10726	1.08032	0.388433	0.133245	0.293727	0.307005	0.144227	0.02823	0.0708719	1.01533	2.1777	2.7866	2.48972	1.20668	0.782794	0.825792
