	chr12:85049677-85049826	chr12:85049827-85049976	chr12:85049977-85050126	chr12:85050127-85050276	chr12:85050277-85050426	chr12:85050427-85050576	chr12:85050577-85050646	chr12:85050647-85050726	chr12:85050727-85050766	chr12:85050767-85050876	chr12:85050877-85050986	chr12:85050987-85051026	chr12:85051027-85051176	chr12:85051177-85051326	chr12:85051327-85051476	chr12:85051477-85051626	chr12:85051627-85051776	chr12:85051777-85051926	chr12:85051927-85052076	chr12:85052077-85052136	chr12:85052137-85052226	chr12:85052227-85052376	chr12:85052377-85052526	chr12:85052527-85052606	chr12:85052607-85052676	chr12:85052677-85052826	chr12:85052827-85052976	chr12:85052977-85053126	chr12:85053127-85053276	chr12:85053277-85053426	chr12:85053427-85053576	chr12:85053577-85053676	chr12:85053677-85053726	chr12:85053727-85053876	chr12:85053877-85053936	chr12:85053937-85054026	chr12:85054027-85054176	chr12:85054177-85054266	chr12:85054267-85054326	chr12:85054327-85054476	chr12:85054477-85054626	chr12:85054627-85054751	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.78440a22-2eaa-45a0-b153-69564ce42bd4.fc.signal	0.19901	0.163793	0.059959	0.197876	0.336544	0.345985	0.544205	0.578075	0.54265	0.0889005	0	0.0182112	0.5728	0.868159	0.582268	0.375718	0.114105	0	0	0.074519	0.207177	0.231936	0.0141367	0	0	0	0	0	0.0539119	0.267583	0.340428	0.759144	1.14438	1.13534	0.896745	0.526641	0.389167	0.412264	0.278818	0.1696	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000992.7.80dcfe52-cdf2-4d0d-bc40-0c75abc04fc1.fc.signal	0.444791	0.589691	0.418997	0.883299	0.279889	0.0194859	0.270594	0.705409	0.568168	0.367435	1.47333	1.78492	1.23926	0.767135	0.362503	0	0.145268	0.0202112	0.415416	0	0	0	0	0	0	0	0	0.0871608	0.0581072	0	0	0.168637	0.0985296	0.390136	0.760684	0.191504	0.412927	0.37666	1.25299	1.45203	0.0757644	0	0.640411
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.03cd26f6-8245-4dba-a43d-b085dc5fbdba.fc.signal	0.62281	0.457081	0.270583	0.214117	0.147206	0.227101	0.227665	0.0333743	0	0	0.0430436	0.116501	0.119605	0.100275	0.722869	0.781423	0.513599	0.233752	0.233005	0.133666	0.155006	0.0688313	0	0	0	0.231037	0.54327	0.276828	0.401156	0.0668657	0.242026	0.285695	0.2551	0.498916	0.395341	0.314061	0.26492	0.0930371	0.153781	0.48168	0.367813	0.0660066	0.803922
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.469e2b5a-9cc0-4ba2-a1af-32ae688b6e56.fc.signal	0.498194	0.423178	0.920131	0.375936	0.11651	0.307582	0.4909	0.496288	0.0336727	0	0	0.161035	0.28115	0.550004	0.258018	0.50373	0.0187412	0.116837	0.395634	0.301585	0.801355	0.604418	0.299704	0.45284	0.174643	0.0070112	0.516975	0.505843	0.0764303	0.167205	0.367415	0.11319	0	0	0	0.0636508	0.252384	0.0875098	0	0.104637	0.158069	0.243769	0.645161
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004614.1.c39e9a3f-4177-48c3-969d-01c9bdd4340c.fc.signal	0.0301763	0.283877	0.0327481	0.121135	0.502677	0.356594	0.274905	0.388398	0.296075	0.178185	0.464301	0.487101	0.197264	0.790419	0.0811113	0.366493	1.02477	0.385067	0.571836	0.741746	0.558522	0.465992	0.255271	0.234731	0.173603	0.0318417	0.407016	0.36858	0.386184	0.396928	0.240885	0.10732	0.293562	0.721443	1.23389	0.748841	0.213291	0.255087	0.221698	0.349583	0.0670995	0	0.408696
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000235.3.e77c3456-1902-4dba-839d-200d22c58cf3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0.168188	0.301008	0.2213	0.061964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0049326	0.462115	1.27962	1.03055	0.309716	0	0	0	0	0	0	0.480447
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.f14540c7-18af-47fc-8cad-c0291db319dc.fc.signal	0.318827	1.30948	0.91378	0.364646	0.00745733	0	0	0.246101	0.214399	0.391804	1.42914	0.591114	0.281435	0.630221	0.133575	0.174745	0.0923272	0.23912	0	0	0.0569333	0.344561	0.103906	0.125843	0	0.0392761	0.341168	0.0813875	0	0.385746	0.354114	0	0	0.376155	0.707357	1.04345	0.402474	0.21439	0	0.0253551	0.0826281	0	0.520833
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.3012eb3e-9d87-4c93-aaf5-58e99d8aaa84.fc.signal	0.2724	0.465533	0.36468	0.409522	0.212974	0.33123	0.435021	0.495471	0.410348	0.465561	0.324077	0.174535	0.0875785	0.0309059	0.257147	0.285786	0.551564	0.0850811	0.0687062	0.0296305	0	0	0	0	0	0.155733	0.287809	0.0695333	0.103469	0.18448	0.123673	0.273527	0.239886	0.0745828	0	0	0.0345367	0.174905	0.11825	0.0116384	0.18138	0.227352	0.385305
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.860bedc9-692c-462c-94be-59ab1fd7c824.fc.signal	0.683869	0.806303	0.524843	0.711009	0.945531	0.401783	0.13029	0.276147	0.367821	0.266021	0.542968	0.578654	0.284055	0.412201	0.0884551	0	0.114124	0.141596	0.400721	0.1035	0	0	0.0140604	0.11717	0.0870406	0.0859247	0.149978	0.1656	0.31714	0.255431	0.397597	0.199189	0.24137	0.521016	0.269491	0.0403586	0.239808	0.272315	0.358038	0.445783	0.525703	0.0918613	0.325532
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.08c7f8f1-8d33-4b78-a437-57675e0cb0f4.fc.signal	0.100808	0.571338	0.394927	0.145603	0.588345	0.267385	0.148049	0.428383	0.478209	0.168365	0	0	0.0832095	0.243842	0.0871915	0.311121	0.069654	0.316526	0.287129	0.118025	0.0283776	0.215153	0	0.0290225	0.227205	0.109707	0	0.151554	0.601369	0.334594	0.280856	0.164848	0.11609	0.128473	0.0870675	0.37763	0.504583	0.46952	0.321182	0.479089	0.48603	0.0891571	0.580488
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000233.3.58100d32-de3d-456a-a280-51cbf3f744ab.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0.039418	0.384982	0.287751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.261024	0.499711	0.853505	0.680764	0.376434	0.0131393	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003696.3.49d57242-0349-4448-9479-911cd2c363c1.fc.signal	0.576156	0.499517	0.0173148	0.250768	0.373027	0.378919	0.27133	0.382926	0.163913	0.14835	0.24386	0.363082	0.49972	0.909737	0.804229	0.202826	0.775319	0.601822	0.524489	0.471992	0.330236	0.212895	0.209022	0.432681	0.0849141	0.0349626	0.198119	0.204674	0.369588	0.0676226	0.342694	0.123617	0.233105	0.560212	0.235054	0.247335	0.204982	0.176133	0.144334	0.191057	0.241982	0.113756	0.216749
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.9288c3da-b959-4677-8b20-db92036ed803.fc.signal	0	0	0.307308	0.329727	0	0	0.165	0.396375	0.21	0.110727	0.679518	0.577215	0.745516	1.2385	0.0938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0429072	0.277772	0	0	0	0	0.126	0.3276	0	0	0.628352
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.124af268-a818-4305-aa8a-49d899ed859c.fc.signal	0	0	1.25989	3.4907	1.91948	0	0	0	0.138965	1.97069	2.22333	0.83379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25676	0.495026	0.424909	0.0319359	0	0	0.924188	1.6527	0.800438	0.361809
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.6340c768-b60c-43ff-84dd-c55bbe817516.fc.signal	0.144215	0.388979	0.034837	0.195181	0.0846859	0	0.0491994	0.162099	0.224269	0.0893826	0	0.110063	0.187279	0.234069	0.107891	0.404228	0.449533	0.150531	0.224519	0.269728	0.24687	0.00182867	0	0	0	0	0.141869	0.22573	0.0832043	0.124317	0.154558	0.225466	0.068575	0.256013	0.0365733	0	0	0	0.0571458	0.251442	0	0	0.296774
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000231.3.56cd85a8-5ca2-4de0-a140-ece4da1de9d3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050358	0.329087	0.520461	0.787185	0.578891	0.262421	0	0	0	0	0	0	0.25
