	chr8:37742196-37742345	chr8:37742346-37742395	chr8:37742396-37742495	chr8:37742496-37742575	chr8:37742576-37742645	chr8:37742646-37742795	chr8:37742796-37742945	chr8:37742946-37743095	chr8:37743096-37743245	chr8:37743246-37743395	chr8:37743396-37743545	chr8:37743546-37743695	chr8:37743696-37743845	chr8:37743846-37743995	chr8:37743996-37744145	chr8:37744146-37744295	chr8:37744296-37744445	chr8:37744446-37744595	chr8:37744596-37744745	chr8:37744746-37744825	chr8:37744826-37744895	chr8:37744896-37745045	chr8:37745046-37745195	chr8:37745196-37745345	chr8:37745346-37745495	chr8:37745496-37745645	chr8:37745646-37745795	chr8:37745796-37745945	chr8:37745946-37746095	chr8:37746096-37746245	chr8:37746246-37746395	chr8:37746396-37746545	chr8:37746546-37746695	chr8:37746696-37746845	chr8:37746846-37746995	chr8:37746996-37747145	chr8:37747146-37747295	chr8:37747296-37747445	chr8:37747446-37747595	chr8:37747596-37747745	chr8:37747746-37747815	chr8:37747816-37747895	chr8:37747896-37748045	chr8:37748046-37748069	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000339.2.c79ef9dc-bc24-469b-b3af-895d28f16479.fc.signal	0	0.244339	0.785141	0.798466	0.609061	1.16354	0.512893	1.79453	1.3485	1.85937	1.38498	2.67177	0.394189	0.412661	0.72107	1.5681	1.74906	0.649752	0.434378	1.06694	1.30313	1.30748	1.3291	0.0445592	0.414772	0.0386663	0.169744	1.0086	1.01804	1.31403	0.8731	1.27707	0.987418	0.515364	0	0.295755	0.417098	0.620869	0	0.380164	0.867341	1.01489	1.91371	1.76527	0.4375
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000309.2.cdd4dbab-a7be-4e63-802a-52bf3df97547.fc.signal	0.486364	0	0	0	0	0	0	0	0.440827	2.64103	0.637032	0.89534	1.01234	0	0	0	0	0.066176	6.805	7.40939	1.62085	0	0.0700835	2.21089	2.78051	0.491534	0	0	0	0	0	0	0	0	0	1.96533	3.03139	2.98357	1.81869	0	0	0	0	0	0.320755
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003842.2.75b7a040-8636-4619-af5d-92f89f5792fa.fc.signal	0.477559	0.225705	0.30094	0.10721	0.27944	0.636104	0.863868	0.645144	0.600991	0.482553	0.878914	1.01333	1.30261	1.50691	1.85506	0.68872	0.200461	0.230018	0.733254	0.910163	1.11708	1.01613	0.497506	1.22	0.876854	1.17444	0.842139	1.61792	1.86772	1.75579	0.757639	0.910893	1.11708	1.45811	2.32559	1.36845	1.78152	2.89448	3.63656	3.0586	1.0301	1.12405	0.848214	0.375943	0.515924
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000153.3.a7cb54e8-9ebd-48ce-93ca-9f70b76d2b77.fc.signal	0	0	0.639173	0.691875	0.166551	0	0.243993	1.09576	0.0464681	0.332239	0.104962	0.388336	0.591772	0.792261	0.261106	0	0	0	0	0.0630371	0.49624	1.16104	0.81101	0.430568	0.0749161	0.52522	0.0597648	0.921275	0.940877	0.303845	0.627294	0.489935	1.35721	0.39717	0.338151	0.859973	2.60985	2.03236	4.22913	3.77201	1.03173	0.238911	0.636068	0.326859	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.2612150c-f8fd-4d8b-a711-65def053c72d.fc.signal	0.644777	0.346836	0.395946	0.487291	0.831816	0.729555	0.260976	0.32227	0.808142	1.08062	1.02383	0.96248	0.559019	0.0267741	0.372406	0.643924	0.94885	0.821444	0.553445	0.72011	1.00716	0.719363	0.279561	0.37119	0.507634	0.439772	0.29347	0.0872525	0.486281	0.498386	0.862948	0.795517	1.19985	1.47705	0.750701	0.488099	0.701677	2.23695	3.71542	3.74596	2.47486	1.80021	1.09405	0.83288	0.155738
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.07633b47-0baa-45e5-af12-2021de6fd993.fc.signal	0	0	0	0	0	0.218136	0.47356	1.09283	0.454689	0.336284	0.67482	0.619842	0.4773	0.193685	1.60148	0.927789	0.620101	0.80246	0.605852	0.585498	0.499998	0.225642	0.333412	0.0666301	0.040752	0.477206	1.22759	0.321922	0.461965	1.45504	0.914592	0.601001	0.145777	0.893094	1.12149	0.547085	2.32914	6.14982	7.91081	7.54895	5.38201	3.64886	1.90876	2.76169	0.636364
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.78440a22-2eaa-45a0-b153-69564ce42bd4.fc.signal	0.759181	0.327513	0.0237616	0.0432585	0.543734	0.566225	0.284376	0.403104	0.464162	0.474503	1.15922	0.741103	0.504781	0.838293	0.955553	0.383252	0.824011	0.880624	0.32965	0.622219	0.840477	1.04731	1.03735	0.624886	0.224573	0.593431	0.391779	0.135512	0.497143	0.507498	0.419766	0.956551	1.54842	1.27624	1.82785	2.33713	2.15527	2.46797	2.62187	2.71965	1.98472	1.44083	1.16882	0.970635	0.213333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003821.3.a5c54e8d-c399-4c95-b6c6-525ed1d5f1b6.fc.signal	0.0946323	0.12019	0.13586	0.12454	0.335858	0.329279	0.269302	0.375862	0.542433	0.534583	0.348046	0.251328	0.394904	0.436877	0.507763	0.296405	0.212436	0.316308	0.231882	0.358161	0.173979	0.00689487	0.288983	0.916901	0.700287	0.963288	0.389301	0.645077	0.716442	1.16045	0.947013	1.67932	2.3291	1.12171	1.37845	1.32273	2.26634	4.19987	7.93816	7.7671	6.61493	3.22161	3.60283	1.34314	0.292308
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.f7653c1d-f81b-438a-acb2-1be8da95c8b2.fc.signal	0.344716	0.036891	0	0	0	0	0	0	0	0	0	0	0	0	0.276975	0.948866	1.22044	0.972668	2.70263	4.32898	2.57112	0.317011	0.16229	0.0173109	0	0	0	0	0	0	0	0	0	0	0	0	0	0.799559	2.15982	1.0968	1.13911	0.889754	0.819617	0.457485	0.0756757
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001315.1.d18a9bb8-a055-4794-aa27-e2b7af9fbb39.fc.signal	0	0	0	0	0	0.290342	0.126044	0	0.0270255	0.451001	0.36716	0.844058	0.723084	0.968828	1.4427	0.610359	0.587495	1.56705	0.599637	0.693039	0.53534	0.357943	0.562896	0.589957	0.317761	0.707095	0.948796	0.0738013	0.351047	0.194375	0.278682	0.477818	2.31892	2.19711	0.777657	0.992627	2.21027	2.37242	2.1668	3.08557	1.35432	0.76688	0.980688	1.60195	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.1b5673b2-9c19-4918-a48e-ba3436bbc7ca.fc.signal	0.44958	0.368862	0.140723	0	0	0	0.286753	0.584905	0.337304	0.129685	0.727665	1.19098	0.355958	0.465335	1.20444	1.2467	0.554839	0.177264	0.0111734	0	0.0140786	0.51506	0.5443	0.0973351	0	0	0.303613	0.494306	0.440904	0.893921	0.432957	0.534916	0.357841	0.490137	1.77407	2.68757	4.46021	7.81717	8.33874	6.36044	2.93422	1.98081	1.34009	0.718093	0.0294118
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000321.2.efb42d33-363d-4167-8c38-c336ba724978.fc.signal	0	0	0	0	0	0.240898	0.864532	0.649558	0.714513	0.743151	1.18317	1.02964	0.295911	2.79295	1.03015	1.26985	1.30461	1.02619	0.592542	0.881682	0.621654	0.698442	0.430555	0.530986	1.01738	0.675504	0.388392	0.425649	0.243345	0.554382	2.40211	1.81869	1.79343	1.26235	0.90938	0.714493	2.14123	1.3257	0.896849	0.685328	0.675357	0.471744	0.730886	0.47058	0.921875
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000051.3.979897d0-cb56-457b-a6f7-b9460fb6fb55.fc.signal	0	0.29118	0.486221	0.277054	0	0.233907	0.493725	0.963738	0.61178	0.219788	0	0	0	0	0	0	0	0.063393	0.557258	0.0938389	0.57747	0.38289	0.654425	0.6987	1.58499	0.770801	0.28641	0.0290561	0.654664	1.41085	1.54074	0.951135	0	0.405627	0.484558	0.269668	0.817875	0.616321	0.500788	0.825775	0.642287	0.656667	0.978151	0.515615	0.5
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001005.4.eab1e3dc-c703-4c99-ae4e-8dc704d2f5d0.fc.signal	0.40295	0.406877	0.285936	0.229233	1.19819	1.39645	1.0474	0.818288	0.218053	0.591569	1.33552	1.03063	0.350146	0.527727	0.713197	0.81142	0.847346	0.840737	0.642976	0.651299	0.534673	0.691041	0.320403	0.143541	0.26895	0.633031	0.237887	0.209161	0.890137	0.797892	0.846642	0.380006	0.502866	0.952609	1.48723	0.710275	0.585256	1.05715	2.16159	2.81488	2.08699	1.24695	0.784436	0.564143	0.146893
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.7af9ccfe-90f7-4be1-af44-ca5e6dca2859.fc.signal	0.612971	0.370348	0	0	0.0291629	0.498508	0.497467	0.690669	0.28574	0.808679	1.31753	0.485391	0.497825	0.851304	0.432547	0	0.628984	0.999068	0.759058	0.327798	0.17182	0.186282	0.655441	0.580343	1.27526	0.609149	0.591412	0.381117	0.347624	0.523604	0.562607	0.764923	0.884241	0.543805	0.623226	1.43288	1.02258	0.519905	2.82788	1.43584	1.08084	0.923034	0.147855	0	0.319231
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003845.2.684cf59d-45fa-449c-93a7-eeeddb7b953b.fc.signal	0.340377	0.481278	0.544275	0.437125	0.555846	0.935608	0.687342	1.00835	0.898898	1.29995	1.06965	1.27831	1.67636	1.72941	0.871431	0.529466	0.375969	0.356893	0.473092	0.207256	0.191819	0.654285	0.826711	0.388419	0.720022	0.790323	0.991649	0.579512	0.964339	0.918116	0.859306	1.17726	0.683392	1.28574	1.97669	2.03912	3.81316	4.92572	3.98533	3.87139	3.62261	1.58282	1.42395	1.19064	0.911392
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004606.2.5946f083-9733-4b0e-bccd-bb3958898b16.fc.signal	0	0	0	0.106699	0.447492	0.713876	0.91677	1.36999	0.159938	0.840675	0.682562	0.861923	0.699867	0.427178	0.739124	0.549748	0.484426	0.67911	0.453297	0.24434	0.466253	0.596587	0.780012	0.280824	0.701069	0.851416	0.716355	0.779722	0.916697	1.0243	1.04291	0.562571	1.05263	0.777109	1.43117	1.28611	1.37843	2.46506	2.86966	1.16814	0.534242	0.995607	1.18128	1.85727	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000315.2.889e4a07-b630-426b-bca1-6fb4dfed482e.fc.signal	0	0	0	0	0	0	0.553372	0.399237	0.597302	0	0.891658	1.74003	0.154699	0.665377	0.683255	0.246176	0.369928	0.15639	0.959905	1.04821	0	0.3696	0.383804	1.49423	1.53243	0.0151196	0.938475	0.671948	0	0	0.439176	0.139918	0.244479	0.211381	0	1.44321	0.815435	1.29028	0.057844	0.355363	1.27186	0.721397	0.422641	0.210603	0.444444
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000330.2.160bb057-c970-4be7-ab27-69d39aa5b7cd.fc.signal	0	0	0	0	0.523649	0.422439	0.445652	0.93998	0.33107	0.4442	0	0.292333	0.388882	0.313114	0.170195	0.517607	0.487692	1.37571	0.258894	0.174516	0.598337	0.494782	0.0775347	0.214076	0	0.552751	0.277153	0.44048	0.385348	0.797996	0.775226	0.365331	0.655232	0.0546756	2.40902	1.84316	0.881466	0.8651	2.10463	3.05409	2.9934	1.44665	0.0591232	0	0.230769
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003837.4.8eb534c9-67c4-4b07-9857-b5e3ae6f9ea5.fc.signal	0	0.112415	0.497129	0.461077	0.516326	0.562633	0.57462	0.577547	0.566659	1.03585	1.191	1.13434	1.17609	0.741592	0.585328	0.255438	0.698398	1.01112	0.160301	0.48614	0.622402	0.624204	0.516651	0.288367	0.804728	0.245572	0.503002	1.44598	0.959719	1.44802	0.923829	1.27666	1.95059	1.5922	1.29157	1.8178	1.46843	2.11599	3.15542	1.42657	0.862733	0.987348	1.05627	0.937545	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.33447c54-51f2-4852-abc6-ea1c91194a13.fc.signal	0.253801	0.2881	0.0648186	0.0961804	0.634483	0.367309	0.12494	1.2835	0.689207	1.54057	0.963393	1.06776	0.35544	1.54642	1.43936	0.412661	0.195	0.493833	0.518387	0.630342	0.219977	0.261172	1.32649	0.693362	0.409559	0.494512	0.179978	0	0.0943296	0.67297	1.3373	0.512556	0.884733	1.33804	1.62422	1.95855	4.14963	4.41698	5.95356	3.50884	1.65477	0.916772	1.02693	0.521699	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001013.4.dd6ee57f-cc2d-4ef9-a0a6-305ef4d04ad5.fc.signal	0.0890027	0	0	0.124808	0.57959	1.08077	1.49491	0.603993	0.295109	0.955953	0.624314	0.956392	0.429412	0.161773	0.705372	0.546794	0.546028	0.30751	0.470736	0.731386	0.687593	0.504328	0.194972	0.272753	0.656859	0.301558	0.392942	0.300281	0.457905	0.431887	0.960437	1.03881	1.56355	0.975129	0.703228	0.206024	0.813304	1.37691	2.33265	2.47006	1.53135	0.617018	0.578202	0.971435	0.176
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001460.1.d7a701fb-c20f-449f-b4d2-112bb84c1617.fc.signal	0	0	0	0	0	0	0	0	0	0	0.620707	0.81022	0.581111	0.647476	0.484899	0.0876751	0.185426	0.259234	0.364488	0.522831	0.918329	0.775848	0.276448	1.2542	0.98757	0.869288	0.338246	0.0453243	0.394514	1.0734	0.675782	0.839074	0.99398	0.988168	0.930381	0.657	0.686586	1.99468	3.57467	2.8308	3.32419	3.06938	1.42878	1.50792	0.564516
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003827.1.901da503-70cf-4026-b479-817005e87735.fc.signal	0.0881521	0	0.162808	0.190252	0.0925437	0.149212	0.640483	0.986774	0.414343	0.386483	0.712874	0.982297	1.21606	1.29118	0.768464	0.143861	0.484463	0.499967	0.362457	0.37377	0.266764	0.346277	0.542522	0.842474	1.1739	0.802712	0.815656	1.21283	0.697581	1.08514	1.43926	1.28352	2.04866	2.4468	2.22968	3.05976	3.10261	3.98156	4.65319	3.86972	2.30052	1.48144	0.515274	0.186563	0.413265
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000152.3.2e0a4cf7-9d6b-4b90-9eb6-636b61ae48d8.fc.signal	0	0	0	0	0	0.258301	0.68387	0.0070344	0.717598	1.97018	2.00713	0.168826	0	0	0	0	0	0	0.147651	0.79099	0.693152	0.0949644	0.358582	0.722438	0.374379	1.34466	1.3147	0	0.522849	2.78726	1.57662	0.58529	3.43277	1.38679	0	0	0	0.279483	1.60824	1.56076	1.58185	1.46322	0.437681	0	0.608696
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000964.7.10076c7e-f79e-4b00-a93b-8c94fb34535f.fc.signal	0.636336	1.07818	0	0	1.49055	0.47993	0	0.424354	0.60869	2.17675	0.215636	0	0	0	0	1.725	0.488619	0.58755	0.515633	0.944319	0.33606	0.666943	0.383475	0	0	0	0	0	0	0	0	0.0878519	2.03195	0.522509	0	0	0	2.69414	1.00891	0	0	0	0	0	0.19797
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003836.3.99b27424-8cc1-4279-877c-81e486b3d19a.fc.signal	0.20232	0.0555098	0.229982	0.302099	0.399088	0.648712	0.719111	1.05001	1.04722	0.690604	0.634537	0.449011	0.471857	0.30593	0.511304	0.152406	0.0593725	0.16008	0.556077	0.40418	0.390986	0.785829	0.437457	0.574311	0.322644	0.820265	0.807525	0.656293	0.674881	0.724554	0.318215	0.931822	1.26471	0.873662	1.06831	1.69849	2.23295	3.70561	4.42816	4.8381	3.28903	1.91735	1.40306	0.528776	0.414286
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000343.2.b68d835c-6f29-47d9-bc6d-a2a56a000741.fc.signal	0	0	0	0	0	0	0.523624	0.773562	0.18551	0.61185	0.979257	0.972801	1.4547	0.78921	0.112561	0.678577	0.569083	0.400062	0.510995	1.09857	0.799865	0.68916	1.28413	0.526436	0.488902	0.894244	0.750524	0.589253	0.783546	0.864544	1.16506	1.22725	2.12628	2.29623	1.51428	1.70091	2.14708	1.23884	1.51616	2.19021	0.939384	0.111288	0.547858	0.61548	0.59204
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000260.2.fa7fb671-7543-43ee-b03b-da981bbc7a9b.fc.signal	0.165619	0.482474	0.761908	0.474043	0	0	0	0.030498	1.01684	1.07306	2.15833	1.30968	0.550837	0.570587	0.994069	0.396872	0.721996	0.449235	0.326526	1.07768	0.614181	0.0613548	0.383727	0.451365	1.23732	1.15719	0.748617	0.0705342	0.504819	0.507271	0.678719	0.938789	1.20028	1.13296	0.222249	1.75337	3.36234	3.50627	0.616248	0.51142	0.479966	0	0.274138	0.23066	0.176923
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000718.3.3cf6cab8-5a06-44c2-b745-b249948e89e2.fc.signal	1.13413	0.878704	0.722575	0.680497	0.783542	0.676295	0.583707	0.0996159	0	0.0718356	0.512062	0.535835	0	0	0.914889	1.27267	1.89909	0.309361	0.603953	1.1133	0.309168	0	0.474282	0.125801	0.328359	0.333258	0.463914	0.38672	0.783597	0.42233	0.233062	0.420019	0.911434	1.38079	1.34032	1.97416	2.59887	4.46312	6.31537	4.58014	4.67286	2.42019	1.77441	0.442443	0.141667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.124af268-a818-4305-aa8a-49d899ed859c.fc.signal	0.228127	0	0	0.101847	1.69639	1.99336	0.103761	0	0	0	0	0	0	0	1.03014	3.66857	1.81575	0.155641	0	0	0	0	0	0	0	0	0	0	0	0	0.466922	3.18686	3.01637	0	0	1.74903	1.58598	1.63787	1.80211	1.21206	1.49188	2.4204	0.799714	0	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.c4b2329a-6de9-492b-b3ba-0bb940a27937.fc.signal	0	0.0691952	0.0849052	0.174014	0.245614	0.1866	0.211141	0.488374	0.614255	0.72077	0.839026	0.845547	0.924172	0.439016	0.288561	0.0719382	0.371667	0.401238	0.561837	0.587795	0.440298	0.388295	0.328524	0.270026	0.154777	0.587381	0.519513	0.239759	0.336457	0.767312	0.373661	0.422107	0.977264	1.52751	1.36224	2.66373	4.30644	5.08832	5.40082	4.91549	3.12126	1.88419	1.44542	1.33462	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000969.7.0baab4a8-a829-4c43-b8f6-5a3994be9e01.fc.signal	0.841807	0.522998	0	0	0	0	0.214073	0.563028	0	1.07871	0.810037	0.544423	0	0	0	0	0.321595	0.660144	0.820455	0.476802	0.276296	0.241357	0.389384	0.583433	1.04439	1.11709	0.698212	0	0	0	0	0	0.317251	0.892856	0.235252	0.307806	2.65637	1.11868	1.11755	1.30689	2.30946	1.74931	0.284193	0.805331	0.220779
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.5545bcc7-1d10-4b9f-b8ab-ad8d845f8fcc.fc.signal	0.562283	0.409264	0.24848	0	0.215341	0.715942	0.722216	0.797853	0.41407	1.06219	0.578711	0.829243	0.126428	0.19447	0.885255	1.53583	0.733943	1.29143	1.11623	1.09747	1.66227	1.35151	2.47288	0.486167	0.296987	0.659563	0.0131108	0.610999	0.685247	0.0046764	0.584144	0.552564	0.155911	0.436019	0.643076	1.30001	1.26814	3.05111	5.02656	2.64796	1.1197	0.195589	0.0224438	0.333965	0.264706
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001014.4.d88042e4-1601-46b6-a41f-552182f8a102.fc.signal	0.693218	0.482152	0.34517	0.104274	0.00801814	1.50188	0.941901	0.107645	0.349525	0.917035	0.623502	0.276478	0.513741	0.6385	0.564674	0.218943	0.596263	0.272148	0.261755	0.42182	0.421685	0.230759	0.641505	0.741175	0.4315	0.843599	0.211818	0	0.0348717	0.507011	0.579497	0.364321	0.30563	0.469986	0.223249	0.559019	1.32778	1.52611	3.75916	3.19094	1.17348	0.524795	0.79202	1.54583	0.0583333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003822.3.476846c8-9a98-404a-a2ae-8e077ecdcc70.fc.signal	0.195335	0.108095	0.0956196	0.0928453	0	0.103456	0.586591	0.585766	0.548439	0.672478	0.451288	0.389801	0.970294	1.02747	0.661183	0.493398	0.137114	0.122369	0.324999	0.634576	0.540471	0.448974	0.712102	0.664434	0.98285	0.864853	0.42856	0.798951	1.57889	1.51616	1.0406	1.29349	1.48646	1.20803	2.1603	2.91021	2.87015	4.51576	4.37509	2.2313	1.33336	1.48427	1.05743	0.399977	0.537383
