	chr9:92710961-92711110	chr9:92711111-92711260	chr9:92711261-92711410	chr9:92711411-92711560	chr9:92711561-92711710	chr9:92711711-92711860	chr9:92711861-92712010	chr9:92712011-92712160	chr9:92712161-92712310	chr9:92712311-92712460	chr9:92712461-92712610	chr9:92712611-92712760	chr9:92712761-92712910	chr9:92712911-92713060	chr9:92713061-92713210	chr9:92713211-92713360	chr9:92713361-92713510	chr9:92713511-92713660	chr9:92713661-92713810	chr9:92713811-92713960	chr9:92713961-92714110	chr9:92714111-92714260	chr9:92714261-92714410	chr9:92714411-92714560	chr9:92714561-92714710	chr9:92714711-92714860	chr9:92714861-92715010	chr9:92715011-92715160	chr9:92715161-92715310	chr9:92715311-92715460	chr9:92715461-92715610	chr9:92715611-92715760	chr9:92715761-92715910	chr9:92715911-92716060	chr9:92716061-92716210	chr9:92716211-92716360	chr9:92716361-92716510	chr9:92716511-92716660	chr9:92716661-92716810	chr9:92716811-92716960	chr9:92716961-92717110	chr9:92717111-92717260	chr9:92717261-92717410	chr9:92717411-92717560	chr9:92717561-92717710	chr9:92717711-92717753	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.4d6f1353-0c69-4685-862a-70e4ba9d694d.fc.signal	0.714157	1.2692	2.00646	1.67928	0.789973	0.184349	0.626045	2.67462	2.24273	3.2942	0.425961	0.215067	0.698458	1.47261	0.414993	0.475784	0.166675	0.486261	0.770993	1.09319	1.17346	0.453745	0.258189	0.119123	0.478021	0.93464	0.75343	0.631688	0.878145	1.1615	1.25706	1.07225	2.27601	2.62381	2.53162	1.8488	1.79516	3.13093	1.80671	1.5044	1.31423	0.885549	0.34514	0.855111	1.18523	1.38478	0.333333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000022.3.0306f18d-10d7-45c4-9e4b-9343e880bf9d.fc.signal	2.63717	5.16756	4.55759	3.78544	4.45727	1.9234	3.497	7.36545	8.275	10.1475	6.19507	1.31561	1.57512	3.38463	1.50935	2.46385	2.84912	3.79294	3.47978	0.97386	0.919951	3.39986	0.936338	0.777196	0.697252	0.998489	0.111015	0.444061	0.301351	1.4021	1.18324	0.862711	0.844928	0.396981	0.327361	0.333315	0.464395	1.0833	2.81803	1.7021	1.36087	1.18322	1.51946	0.561453	0.831848	1.17625	0.668449
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.a5362628-573c-4f29-aabc-203a1f7daa08.fc.signal	0.675839	0.578725	0.355628	1.47298	0.43932	0.51279	0.762504	1.09821	0.685989	0.907768	0.41679	0	0.336319	0.675788	0.477781	0.412317	0.52169	0.394569	0.51249	0.517149	0.603597	0.165087	0	0	0.306614	0.884085	0.337993	0.532447	0.0960899	0.123322	0.443042	0.850884	1.57777	1.50548	1.38522	0.631034	0.225257	0.113424	2.62234	0.955941	0.165157	0.517457	0.591815	0.435023	1.03559	0.541688	0.0378757
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001458.1.95d5ed16-4642-4ac8-b3c3-c6d52abdacb8.fc.signal	3.5288	5.34997	5.16169	5.47808	3.64068	3.09236	4.73671	6.95034	6.40859	6.3859	4.95707	2.20673	3.89177	6.5705	4.87492	6.69818	4.17238	6.95417	9.43178	5.22722	2.27782	2.41109	1.88965	1.64881	0.962723	1.56832	1.81316	1.06081	1.27906	0.928027	0.137092	0.86451	1.97562	0.98052	0.924515	0.809605	1.04929	2.08972	2.97503	4.3207	3.24548	0.561895	1.11508	1.47021	1.60727	0.499787	0.492683
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000159.3.ef7cd299-7014-4a6e-aff5-047fdd433b97.fc.signal	0.887642	0.406513	3.6907	4.6395	6.47042	4.1296	8.63945	12.2404	14.485	11.2364	7.8691	4.01838	3.95727	4.21427	3.3938	2.17806	1.86104	0.686258	1.20085	1.10122	1.88341	2.06244	0.675072	0.969653	0.783174	0.119354	0.611673	1.15983	0.988297	0.824225	1.53653	1.40228	0.891333	0.522149	1.52163	2.4026	2.85159	7.72368	6.25429	8.43974	8.34275	4.09118	5.63893	4.4455	2.43013	2.30939	0.391228
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000244.3.e3307280-fd43-48ec-bfea-65dc3dbb16cb.fc.signal	0.213592	0.0154057	0	0	0	0.0427902	0.581959	4.23237	7.4548	5.99335	1.64725	0.200024	0.356098	0.532937	0.641132	0.534993	0.366529	0.354796	0.236156	0.0144122	0.0975723	0.307004	0.444503	0.263885	0.131345	0.443751	0.633643	0.31706	0.20853	0.202053	0.253325	0.397013	0.306607	0.515467	0.64225	0.444501	0.7315	1.13079	2.00254	3.1188	3.13981	3.87974	5.29892	4.11785	3.29029	2.76772	0.524656
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001471.1.0c91e2e5-1304-4ccf-8240-a439ef5e19fb.fc.signal	0.327148	0.333355	1.33371	2.39182	1.94552	1.45217	3.49618	4.8566	8.92457	11.8444	6.66133	2.37405	2.01088	1.34147	0.593118	1.21076	2.00401	0.954322	0.3192	0.0536272	0.547536	1.56302	0.857774	1.52965	0.643641	0.202501	0.245791	0	0.368742	0.869343	0.630229	0.292719	0.643646	0.14524	0.0580961	0.314491	0.702285	1.34092	0.40318	0.951444	0.846093	0.58148	0.539578	0.60425	0.372606	0.315707	0.176808
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003843.4.49e5ea45-59d8-417f-b446-420c07cf032e.fc.signal	1.48696	1.10105	2.27623	2.35589	3.35139	6.05741	2.55128	2.58606	2.52386	4.7398	4.92678	2.73557	3.24523	3.19614	1.82913	1.70304	2.25307	2.07226	1.65443	0.39848	0.911159	0.449148	0.398544	0.749508	0.425804	0.768813	0.52362	0.364079	0.370097	0.191554	0.275592	1.61441	1.55862	1.08974	0.370868	0.13874	0.567793	0.708159	1.54478	0.705224	0.411342	1.35923	0.422809	0.31529	0.299293	0.0746942	0.982671
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003828.3.fa27d843-786a-4e79-8835-42abca97de87.fc.signal	0.768782	0.785963	1.68296	1.70723	1.53804	2.49806	4.83798	8.93006	8.94973	12.5805	8.43931	7.59162	5.94475	4.96812	2.54882	1.79562	1.2731	1.3149	1.49051	0.847565	1.345	0.702197	0.887128	1.50935	0.960901	1.21898	0.350258	0.103674	0.216561	0.256876	0.226928	0.380164	0.482751	0.558813	0.150911	0.656752	1.38101	1.35643	5.38004	6.66622	7.12563	10.1243	6.63867	8.20203	9.08348	6.99322	0.458166
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.69656c3b-1dfd-41af-af20-57e8f19233a1.fc.signal	0.659433	0.95346	0.265317	0.133894	0.804714	1.24939	5.3877	4.73835	1.99692	2.05197	1.04854	0.825814	0.20149	1.13567	0.506637	0.0725851	0.0350411	0.329143	0.362928	0.15393	0.32788	0.441709	0.0951115	1.20794	0.945205	0.522371	0.107625	0.539234	0.474208	0.257773	0.643115	0.569286	0.555548	0.492981	0.454214	0.819553	1.03855	0.479175	1.00877	1.21747	0.997227	1.10862	0.340294	0.559328	0.461708	0.510653	0.258578
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001010.4.77bd98ba-d8dd-4231-a3ba-bd69ef2d4205.fc.signal	0.352938	1.05572	1.1803	0.669126	0.215585	0.100182	0.610053	1.69372	0.92532	1.09824	0.427447	0.0346049	0.322423	0.67365	0.237263	0.10514	0.392238	0.355315	0.114926	0.239988	0.25405	0.142614	0.154653	0.0964141	0.141512	0.194963	0.203172	0.127948	0.177042	0.373452	0.731378	1.03495	1.49951	1.45231	1.92195	1.38394	1.97117	2.25985	1.12505	0.942207	0.728115	0.486782	0.427616	0.582319	0.539649	0.37498	0.328767
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001918.1.9e638be4-fa7a-454b-8210-0976e280183f.fc.signal	2.37221	2.3164	2.69017	2.84599	3.18133	1.79552	2.19111	5.00404	6.2808	5.65295	2.46072	1.38947	1.63911	1.92396	1.94003	2.60366	1.50511	3.48983	2.77405	1.55575	1.55655	2.08436	1.13531	0.7938	1.42619	1.22335	0.635831	0.807354	1.37708	1.88868	2.39145	1.99898	1.21071	0.887857	1.00545	0.687236	0.353464	0.451539	2.24988	2.25645	0.859545	1.8867	1.64455	0.988489	1.12901	1.43328	0.780282
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.f2b75171-e2d2-4fe1-8ece-a2ab6c448cec.fc.signal	1.94309	3.06064	5.00377	5.51393	10.1179	11.1269	11.6383	18.7319	14.1339	15.1606	9.87908	8.68482	4.03459	3.91359	3.02447	2.35613	2.91705	4.88229	2.53812	2.42867	1.76605	0.651427	2.14953	1.3232	0.143362	0.365722	0.0991803	0	0.0732337	0.272137	0.474161	0.314377	0.837927	0.759176	0.66523	1.0629	1.97875	1.83458	1.01835	1.25252	1.87416	1.8596	0.849438	1.527	1.39494	1.54938	0.510281
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.5720ead7-dd43-4b40-b17e-b9f7cda69ec0.fc.signal	1.71836	1.03908	0.750598	0.778726	1.12392	1.09126	0.908823	1.04786	0.266672	0.148953	0.371738	0.413858	0.453957	0.907691	0.0400616	0	0	0.474419	0.773993	0.464362	0.96113	1.31969	0.496632	0.252765	0.246179	0.327519	0.121897	0.00222707	0.164803	0.149213	0.243371	0.391101	0.434269	0.974482	0.495531	0.426395	0.961691	1.1614	2.18945	2.10368	1.95334	1.64016	1.84421	1.38984	1.27486	1.5578	0.0817439
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.45100e0d-f7b5-4c54-a935-54545fef7dd3.fc.signal	1.86218	1.91744	3.06073	3.51989	3.94065	6.04138	3.24725	4.53451	6.54167	6.13419	7.08648	4.10564	3.79792	2.79421	3.02433	3.19816	2.70666	2.33979	2.07874	1.31554	1.49594	1.38851	1.87215	1.41722	0.700142	1.2463	0.908869	1.7508	1.633	1.5483	1.58644	1.2743	2.32402	2.79172	3.02296	3.63877	3.86478	3.91418	4.33579	4.99892	2.97732	2.92341	2.56647	1.64709	1.40455	1.30762	0.289502
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000353.2.d5aa2b31-e719-4799-8359-f5ba7c375e73.fc.signal	3.47621	5.22369	5.13647	7.18608	11.1757	11.5306	12.7238	13.7865	17.3064	17.4801	7.1978	6.4359	4.73816	3.05275	2.23338	0.635474	0.814341	0.909599	0.629243	0.0965671	1.28331	1.10892	1.1961	0.0529561	0.0436109	0.769396	2.14615	2.36499	0.405663	0.401072	0.0849873	0.258551	0.427253	0.43244	0.563827	0.585976	1.64065	2.39306	3.34394	2.10426	1.27085	0.949224	1.31761	0.928275	0.501526	0.93452	0.451983
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.ff176449-fe74-4f56-97cc-e3565a6ea39c.fc.signal	0.140589	1.23904	0.64759	0.43934	0.215181	0.867694	1.20235	0.879319	2.08477	1.82452	0.738118	0.957097	0.766857	0	0.108371	0.582897	0.55067	0.0761523	0	0	0.603442	0.714757	0	0	0	0.0351472	0.43934	0.471567	0.679569	1.40665	2.47222	2.62161	4.41425	5.87591	9.06281	8.25446	5.1471	2.42471	1.30429	0.67157	0.0967365	0.535178	0.808547	0.245801	0	0	0.230263
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000957.7.f00a0f4a-5f50-4465-bbfb-8153fd1dc895.fc.signal	0.728485	0.467848	0.756647	0.230491	0.181346	0.0581223	0.356102	0.975964	0.970862	2.62901	0.289718	0.0648865	0.420708	0.493135	0.646804	0.572486	0.691577	0.43626	0.424015	0.306823	0.278973	0.664446	0.499187	1.01683	1.35805	2.31623	2.59527	2.12421	1.75326	1.74554	2.17508	2.32595	3.35646	1.74975	2.6253	3.29628	3.55323	4.20299	1.65798	1.71889	1.26108	0.447879	0.461315	0.785999	0.707029	0.575811	0.0273075
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000983.7.61f2a6e9-d3c5-47bf-9c61-e6f61f7fd807.fc.signal	1.92678	1.89913	1.4918	3.56771	0.941134	0	0.617269	1.28615	0.743159	3.02629	0.940094	0	0.473135	0.602681	0.934675	0.797871	0.85205	0.834901	0	0	0.36791	0.244823	0.361364	0.186736	0.30099	0	0	0.501226	0.528767	0.357901	0.628994	0.492945	0.600198	0.0575367	0.941883	0.739738	0.438368	0.437639	0.616015	0.929808	0.276538	0.738635	0.83636	0.449533	0.544954	0.457602	0.209302
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000195.3.986cff92-5d42-4625-83db-98aad85f151e.fc.signal	0.690106	0.421877	0.734905	0.398587	1.19297	1.40286	2.60507	4.12551	4.12809	2.30863	2.30562	1.6017	1.13748	1.25159	0.432785	0.9234	0.683485	1.80021	1.13251	0.730986	0.216393	0.770569	0.672928	0.46973	0	0.274415	0.614871	0.657094	0.546259	0.102138	0.387211	0	0	0	0	0	0	0.19792	0.79168	0.0496019	0.137268	0.587578	0.20491	0.180177	0.21111	0.00672256	0.319333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.ea8a1015-0f82-48f9-9c20-42da2550bfd3.fc.signal	0.623284	0.624149	0.348499	0.518391	0.332415	0.552434	0.579155	0.228483	0.750095	1.14611	1.09702	0.691377	0.416963	0.985627	0.340665	0.462923	0.377935	0.44037	0.381433	0.142059	0.0730977	0.236851	0.27788	0.410892	0.604495	0.201091	0.221587	0.337191	0.385718	0.174194	0.283469	0.364052	0.513828	0.189331	0.515618	0.743806	0.480216	0.44558	1.0931	1.94066	2.37489	1.87953	1.18751	0.969582	0.929233	0.593271	0.125738
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.11a61f63-d38d-4a9b-820e-fb836fb9105a.fc.signal	0.0989087	0.539731	0.434162	0.448693	0.772067	0.913141	0.881526	0.691734	0.688827	1.13587	0.711262	0.356941	0.237688	0.167787	0.259357	0.245849	0.358653	0.547189	0.373696	0.299409	0.550708	0.689036	0.439698	0.296284	0.0996065	0.0013714	0.301805	0.210515	0	0.10699	0.465785	0.603118	0.381082	0.366937	0.898244	0.489849	0.232311	0.310371	0.44052	0.069266	0.0575762	0.435286	0.7998	0.608927	0.115177	0.0637921	0.193798
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000303.2.6ad801c5-71a9-474a-9628-4aa448792462.fc.signal	0	0	0	0.948939	1.48531	1.84545	1.2957	2.70738	5.49058	2.79437	1.34843	1.29684	0.894955	0.0647065	0	0	0.354196	1.0808	0.0359476	0	0.222839	0.737961	0.264794	0.291991	0.718942	1.63535	0.535028	0.432378	1.17301	0.642122	0.32341	0.190178	0.757843	0.889893	0.620927	0.303541	0.685946	0.608609	1.22451	0.269716	0.525716	0.245644	0	0.690002	1.52232	1.29378	0.149057
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000324.2.aee1956d-7eef-43f7-b3cc-8c134b0ab626.fc.signal	1.50608	1.37319	1.16445	1.49691	0.525676	0.770722	2.22804	1.58334	0.573486	1.27532	0.975311	0.75809	0.613525	1.82725	0.787384	0.721486	1.34799	0.80113	0.891885	0.878284	0.460377	1.17318	1.08657	0.449824	0.604819	0.43651	1.20049	1.44367	1.08485	0.503378	1.37431	1.72547	1.75456	1.89408	2.36741	1.70409	3.47576	3.95451	2.0792	5.9664	12.0781	10.2535	15.3343	17.9823	14.6181	20.6451	0.497238
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001020.4.c512952b-84f9-420c-aa6f-798ebaf5413d.fc.signal	1.55598	1.70108	1.95383	2.20349	0.952931	0.538329	1.59121	1.23069	1.49505	2.0732	0.92259	0.522521	1.02353	2.10979	0.960124	0.439793	0.442517	0.84252	1.0946	1.09028	0.981393	0.796277	0.116407	0.394269	0.488144	0.428977	0.575235	1.41991	1.38139	1.65644	1.65038	1.68848	2.92568	2.8843	2.83836	2.00429	2.30738	3.56118	1.76367	1.31639	1.34802	1.0721	1.29649	1.48258	1.65178	1.24782	0.626374
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001016.4.fc2ea977-cbc8-4d3a-ab74-ef1a08c9be39.fc.signal	2.23461	3.25209	3.84784	2.42572	1.40296	1.27745	1.52601	3.83931	3.3266	3.791	0.930404	0.236639	0.687307	1.33474	0.614688	0.265355	0.835966	2.15677	1.37984	0.990067	0.993523	0.812726	0.436429	0.0645243	0.327915	1.24105	0.750426	1.07711	1.87652	2.35903	3.01217	1.89889	4.83296	5.80542	5.18886	2.21584	3.79237	5.0071	1.90996	1.48404	1.8146	1.24511	0.768107	1.30439	1.46204	0.846688	0.107143
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003396.1.d3bf1929-bb76-4033-8d58-57bb7c239aaf.fc.signal	0.981448	0.364658	0.85029	0.899621	0.269376	0.792257	1.44004	0.804002	3.05272	0.995834	0.102134	0.975818	1.15513	0.743072	0.756708	0.0848151	1.37364	0.214093	1.95222	0.147793	0.766781	0.635056	1.65047	1.30427	0.547898	1.92983	0.629787	0.29173	2.90063	0.975211	0.462899	0	0	0.592997	0	1.27255	0.577386	0.32759	0.984352	0.643008	0.39603	0	0.242386	0.737817	0.733492	0.348913	0.59434
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.18735c01-9e7f-4bc3-8ba6-c4181a530efa.fc.signal	0.23304	0.342767	0.660821	0.94624	1.03226	0.407888	0.430494	0.381377	0.596888	1.23054	0.933624	0.611995	0.49022	0.276913	0.119746	0.0755718	0.248899	0.178469	0.0172989	0.152508	0.25598	0.181198	0.390536	0.313282	0.188333	0.169318	0.124685	0.0248569	0.0652609	0.0615697	0.117557	0.149627	0.194932	0.22977	0.249443	0.16425	0.384903	0.510011	0.945432	0.93863	0.57229	0.201241	0.138115	0.0553201	0.149672	0.165307	0.350343
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.81777bd7-a811-47be-9ebc-c73408291448.fc.signal	0.441502	0.539436	0.549152	0.337469	0.143943	0.119732	0.30306	1.31279	1.35843	0.987162	0.518149	0.28223	0.530624	0.397262	0.278223	0.575774	0.668313	0.401374	0.231322	0.235555	0.251532	0.169142	0.192558	0.543621	0.57655	0.348672	0.436386	0.56242	0.574532	0.532612	0.471241	0.755741	1.04531	1.24743	1.30434	0.663107	0.762068	1.81598	1.85977	1.29285	0.75135	0.262861	0.49626	0.747987	0.472954	0.280441	0.318548
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.8de637e5-a5d6-4185-adf0-6cd26a8c9528.fc.signal	2.06837	3.37678	3.70632	5.18723	4.69575	2.7849	5.22469	6.32889	8.29549	10.0753	6.1747	2.98538	4.06855	3.49338	4.48387	3.08303	4.60775	4.46621	2.61059	3.60037	2.10932	1.79211	1.80701	2.21045	0.409964	0.0284408	0.877558	0.502127	1.45844	2.01037	2.02163	0.420177	0.86002	1.03601	1.88684	1.66032	1.00458	1.13779	3.20004	1.61411	1.15594	2.14097	2.21758	1.73156	2.44634	2.93168	0.38945
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000261.2.923b8fcc-4125-4fc8-8b47-0afcc64dbae5.fc.signal	1.83661	4.07325	2.7744	4.52505	5.51938	3.45397	1.89415	1.04499	2.01214	2.26401	1.77021	2.006	3.98095	1.90094	0.952999	1.2598	2.7502	0.832016	0	0.582341	1.73599	0.612939	0.208246	0.775707	0.202845	0.378895	0.236598	0	0.399478	1.02743	0.840276	0.529243	0.11743	0.282566	1.81864	0.980311	0.654029	2.05332	2.20269	2.78547	1.66102	0	0	0.320168	0.466335	0.487772	0.576577
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.3cb80d46-685f-499c-92a6-1e52fde53ed9.fc.signal	1.50368	1.42912	2.03087	2.69671	0.675506	0.431052	0.853279	2.89624	2.91571	2.45817	1.11731	0.341651	0.751167	0.903097	0.829574	0.860359	1.30082	0.781486	1.14389	0.336889	0.113544	0.0284616	0	0.491655	1.02283	0.983932	0.74783	0.973999	1.49371	1.35366	1.82137	2.07999	2.45355	1.86203	2.15402	1.37831	2.4095	4.05364	2.50563	3.04748	2.42945	2.11825	0.803359	0.625859	1.83624	2.79996	0.381333
