	chr22:30522850-30522999	chr22:30523000-30523059	chr22:30523060-30523149	chr22:30523150-30523299	chr22:30523300-30523329	chr22:30523330-30523449	chr22:30523450-30523599	chr22:30523600-30523749	chr22:30523750-30523899	chr22:30523900-30524049	chr22:30524050-30524139	chr22:30524140-30524199	chr22:30524200-30524279	chr22:30524280-30524349	chr22:30524350-30524499	chr22:30524500-30524649	chr22:30524650-30524799	chr22:30524800-30524949	chr22:30524950-30525099	chr22:30525100-30525249	chr22:30525250-30525399	chr22:30525400-30525499	chr22:30525500-30525549	chr22:30525550-30525699	chr22:30525700-30525849	chr22:30525850-30525929	chr22:30525930-30525999	chr22:30526000-30526149	chr22:30526150-30526299	chr22:30526300-30526449	chr22:30526450-30526599	chr22:30526600-30526659	chr22:30526660-30526749	chr22:30526750-30526899	chr22:30526900-30527049	chr22:30527050-30527109	chr22:30527110-30527199	chr22:30527200-30527349	chr22:30527350-30527499	chr22:30527500-30527649	chr22:30527650-30527719	chr22:30527720-30527799	chr22:30527800-30527949	chr22:30527950-30528019	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.251ac38a-f30f-4eb1-8d54-f10f77bc7dd8.fc.signal	0.0930789	1.08924	1.71403	0.888662	0.981148	1.22306	1.24867	0.420297	1.13174	1.19685	1.24932	0.943748	0.829721	0.708275	0.319657	0.668298	0.913933	0.648408	0.968339	0.19351	0.859422	1.00896	0.16253	0.303429	0.256465	0.291189	0.932763	1.19457	1.49035	0.943153	1.29637	0.786389	0.728548	0.837308	0.663441	0.353175	0.55372	0.621443	0.960043	0.253532	0.363794	0.54189	0.120995	0.770186	0.606061
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.91059aa1-cc7c-4c6a-8c0d-23bf4bfa5cae.fc.signal	0.0389049	0	0.172127	0.213798	0.129829	0.231726	0.42353	0.193293	0	0.0246805	0.254281	0.585227	0.579607	0.485713	0.259468	0.390914	0.480597	0.295263	0.0237108	0.2901	0.420105	0.0927908	0	0.001873	0.174443	0.247596	0.189061	0.382907	0.492766	0.590642	0.418249	0.188068	0.238965	0.500442	0.199384	0.097221	0.024929	0	0.0164384	0.188188	0.178264	0	0	0.0498489	0.496855
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.fc6fd65f-c644-42f3-9ab2-6582bf7f6378.fc.signal	1.11731	0.378662	0.268193	0.229237	0.245746	0.365322	0.568724	0.553067	0.520663	1.04571	0.748692	1.01309	0.890944	0.73277	0.834675	1.11296	0.488734	0.333917	0.475779	0.165994	0	0.007956	0.116137	0.230898	0.0578648	0.206811	0.380879	0.739034	0.740457	0.181205	0.13329	0.295012	0.307587	0.704245	1.29843	0.81337	0.491572	0.99514	0.781379	0.500998	0.190551	0.106853	0.213488	0.0530383	0.458746
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000964.7.31304b6b-0e3c-47a2-858e-e0febf9013fe.fc.signal	0	0.450115	2.8326	0.987512	0.81839	1.6533	0.817785	0.841994	0.810618	0.829195	1.97773	3.2391	3.07931	0.0356991	0	0	1.0262	1.20799	2.10628	0.950491	2.10513	0	0	0	0	0	0	0.290599	0.477026	1.38604	0.234825	1.32318	3.46371	0.476389	0.575412	0	0	0	0.0163678	0.751265	0	0	0	0	0.650943
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004703.3.4357bc0d-92fe-4fdc-9b6c-d1d7e257d833.fc.signal	0.980289	0.714916	1.05324	1.43502	1.18536	0.957883	0.859036	1.43169	0.849191	0.611961	0.559204	0.876054	0.967493	0.801188	0.971046	0.910017	1.32982	1.43576	1.80917	1.17609	1.04385	0.741217	0.280038	0.283744	0.545261	0.523685	0.542934	0.692487	0.856774	0.625274	0.853455	1.24092	1.4002	0.986211	0.564524	0.561187	0.439263	0.622596	0.606418	0.609678	0.719072	0.524756	0.544612	0.608045	0.318519
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.3dc85d16-267c-45c2-b26d-1a0b479796ac.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.839549	3.30172	1.00293	0	0	0	0.286875	1.53683	1.53683	1.53683	0.635223	0.696696	2.11058	1.53683	0.95625	1.06554	2.38721	1.35753	0	0	0	0	0	0	0	0	0.401323
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001887.4.8d92c560-11be-4c39-83b5-4989c5ac9c68.fc.signal	1.00536	0	0	0.811541	1.19686	0.329136	0	1.08988	1.03488	0.0756667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.882684	1.19686	0.287246	0	0	0	0	0	0.526651	2.10661	0	0	0	0.882427	1.50382	1.10728	1.17682	0.146528	0	0.456621
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.17631993-4bed-42bb-94e8-db02b030412c.fc.signal	0.134846	0.263271	0.287259	0.274623	0.32696	0.264769	0.226984	0.11695	0.150888	0.189233	0.312467	0.498168	0.359155	0.338564	0.527116	0.799686	0.325836	0.144029	0.104385	0.210697	0.30723	0.231895	0.133134	0.118522	0.205834	0.125277	0.147336	0.175356	0.0884675	0.247411	0.288159	0.26579	0.299097	0.432134	0.520409	0.288969	0.0455467	0.187304	0.230195	0.178012	0.0846856	0.021045	0.262394	0.395074	0.450704
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000992.7.674a18bf-8b42-412f-a2ea-cabb31234aa2.fc.signal	1.09926	0.856872	0.958513	0.78903	0.619662	0.366297	0.599875	0.966369	0.56473	0.5365	0.968978	0.912649	1.10646	0.352286	0.151054	0.185051	0.942309	1.53816	1.01478	0.686941	0.968138	0.424418	0	0	0	0	0.177917	0.399401	1.04959	0.947599	0.968571	0.431466	0.875735	1.35451	0.794256	0.247764	0	0.102008	0.557249	1.23349	0.387765	0.18049	0.0617795	0	0.566667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.fa45989e-2fad-4f13-b899-3405cf3f81a7.fc.signal	0.599101	0.504754	0.579851	0.54832	0.631469	0.370833	0.833951	0.864698	0.14155	0.114115	0.262737	0.760476	0.944832	0.252707	0.544523	0.453904	0.458524	0.361362	0.237249	0.357352	0.450414	0.293715	0	0	0.271034	0.245666	0.707957	0.308194	0.312311	0.462264	0.202833	0.077223	0.657488	0.708807	1.42833	2.03876	0.379526	0.95077	0.729926	0.603382	0.0488507	0	0.0320277	0.403654	0.548682
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.f69d543f-4e4e-4fd7-9774-7bd28fcc565d.fc.signal	1.18025	1.55907	1.75851	1.24644	0.622684	0.619801	1.22691	0.952289	1.87141	0.904141	0.40231	0.236044	0.304606	0.35675	0.442497	1.15926	1.87496	1.58053	1.51827	2.28163	1.27534	1.26727	0.814099	0.270596	0.65971	0.787001	1.81368	1.55618	1.08259	0.915983	1.02015	1.33496	1.12123	0.871565	0.985175	0.859495	0.83909	0.737816	0.502108	0.242653	0.688575	0.634215	0.574882	0.520511	0.675676
