	chr18:670576-670725	chr18:670726-670875	chr18:670876-670935	chr18:670936-671025	chr18:671026-671175	chr18:671176-671325	chr18:671326-671475	chr18:671476-671625	chr18:671626-671775	chr18:671776-671925	chr18:671926-672075	chr18:672076-672225	chr18:672226-672375	chr18:672376-672525	chr18:672526-672675	chr18:672676-672825	chr18:672826-672975	chr18:672976-673125	chr18:673126-673275	chr18:673276-673425	chr18:673426-673575	chr18:673576-673725	chr18:673726-673875	chr18:673876-674025	chr18:674026-674175	chr18:674176-674325	chr18:674326-674475	chr18:674476-674625	chr18:674626-674775	chr18:674776-674925	chr18:674926-675075	chr18:675076-675225	chr18:675226-675375	chr18:675376-675525	chr18:675526-675675	chr18:675676-675825	chr18:675826-675975	chr18:675976-676125	chr18:676126-676275	chr18:676276-676425	chr18:676426-676575	chr18:676576-676661	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.58d4d6b8-e8d9-44c0-a8c7-fcdf9403bfe2.fc.signal	4.4639	3.89355	3.01234	2.0912	1.23194	0.579566	2.59554	7.24375	5.94962	4.29782	3.73625	1.03991	0.386966	0.579375	0.833361	0.847541	0.422499	0.0362133	0	0	0	0	0	0	0	0.0164276	1.63677	4.7024	3.7799	1.35603	1.04316	3.11409	4.4703	4.21316	1.79366	0.935	1.6511	2.25841	5.07717	5.82049	3.69577	1.61028	0.226913
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.b264ae9e-8457-4fbc-9ae1-9ad1d872e973.fc.signal	3.79751	2.83987	2.74284	2.3403	0.85164	0.357721	1.71458	7.54215	6.44463	6.24889	4.48329	1.59022	0.315398	0.853747	2.09404	2.21616	0.873926	0.132743	0	0	0	0	0	0	0	0	0.654334	2.3122	3.06419	1.74364	1.25822	5.04022	9.10733	5.11749	2.54593	3.34522	4.60007	4.10353	7.11127	6.96454	3.76025	1.44113	0.700565
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.de511913-2cf9-43ba-9705-d5ac577dfa6f.fc.signal	4.00183	2.47856	2.6519	3.33033	3.15613	2.20477	2.56734	4.63175	4.85917	2.53514	2.1204	2.23031	2.63519	2.06397	2.80908	2.16857	2.5571	1.91827	1.99847	1.46614	2.29897	1.36952	0.880052	0.924423	1.92349	1.72875	2.0128	3.29825	2.57373	2.03274	1.56376	3.44259	3.9878	2.34175	2.30934	2.48243	2.19791	2.05386	4.03066	4.52954	5.24728	3.84676	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.15a517d0-8389-43f7-9ce5-66c163ab4bf7.fc.signal	3.93579	4.33974	3.15543	3.23886	3.13571	2.85425	2.60122	2.88056	3.33056	2.84248	2.23731	3.01313	2.1821	3.03479	2.73218	5.35674	2.95563	1.75542	2.62508	2.20524	2.46449	2.0303	2.37789	2.4154	1.62887	2.13694	2.10345	4.23565	3.17596	3.26454	4.09038	4.78649	4.03636	3.70294	3.6431	3.05348	3.94719	5.01373	4.90113	3.02951	4.06203	4.32715	0.662281
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000339.2.39f2a04f-5ab3-46a3-91a8-91641dbab08a.fc.signal	7.83907	6.75241	3.5307	3.60601	4.7914	4.44637	5.36125	7.47352	5.73498	2.23633	1.51081	3.60719	4.51565	5.94005	4.2459	2.51143	7.68373	5.15039	3.78847	6.49703	4.16179	4.84216	4.71367	3.91372	6.0066	5.33442	4.1376	2.09629	0.330091	2.07362	2.99952	7.81048	6.11794	5.71515	3.42093	3.30452	5.04311	4.21052	7.2207	5.60798	5.76425	4.53821	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.5501f5e6-6354-4e9f-82a5-be852033207e.fc.signal	1.32238	1.54491	1.90287	3.16178	5.70002	6.54027	3.85625	1.88378	1.83834	2.37494	2.71183	3.723	5.50406	3.59394	3.10649	5.32423	5.89782	5.47129	6.03051	7.98743	7.67639	6.84086	7.68902	7.93826	5.62521	5.20765	3.87419	2.06179	2.5226	3.46391	3.53578	2.16457	0.912332	1.18688	1.58499	1.76913	1.75693	1.62545	2.06429	2.24413	3.18122	3.29287	0.343478
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.a1a38b0a-4e6e-499f-9d4a-f9ed2dd3bf97.fc.signal	2.47789	3.62893	4.90258	5.75513	5.12325	4.25507	5.76789	5.6638	4.3342	3.28175	4.49323	5.06025	5.10105	5.67949	6.6451	5.95828	5.39548	3.97694	4.81935	5.06815	4.54324	3.22527	4.545	5.87722	4.84421	5.24801	4.12759	2.88524	2.2816	4.02951	4.08243	4.36297	3.70967	3.71083	3.68086	2.46259	3.0066	2.14089	2.42231	3.76822	4.66154	4.36276	0.401434
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.21819112-b709-4256-a74d-0e6ec96e0be8.fc.signal	2.17526	3.43341	4.36144	4.80152	4.70411	6.1269	8.23011	6.64397	5.52553	2.90327	3.45319	5.75239	10.1977	7.66429	5.37718	7.72455	7.56327	5.44162	5.04724	6.08055	5.64796	6.16445	6.93994	10.2185	9.15309	7.00994	5.28077	3.1733	3.23774	4.9106	5.02199	5.2971	3.95239	4.30331	4.73648	3.68701	3.02295	2.65724	4.67415	4.80113	4.22272	3.41871	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e1fd1411-fa6d-4e9d-8b94-fee7dda1365c.fc.signal	0.64115	0.831756	0.690316	0.732307	2.24026	2.09903	2.44747	2.36277	1.72166	0.682177	0.69168	0.643751	1.11939	0.747063	0.547491	0.251266	0.515888	1.10959	1.40713	2.31907	2.29853	0.994045	1.14793	1.76576	2.2932	1.42569	0.927521	1.12177	0.462137	0.318612	0.90687	1.15313	1.79982	1.63246	1.29319	0.19029	0.572763	0.604915	0.546123	0.632426	1.14486	1.33085	0.766667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004603.3.40563a1e-eb2a-4c6e-bd0b-903d353efee9.fc.signal	1.72423	3.04625	2.93928	2.51382	1.66134	3.17179	4.01189	2.19892	2.84234	1.12368	0.935573	1.07957	2.64427	2.30284	1.94273	3.40133	2.71633	2.54143	3.118	2.50621	4.31787	1.26062	1.54133	2.57878	4.20889	2.55888	1.79639	0.977878	0.670598	1.59835	1.66208	1.81823	1.97768	2.17307	1.72139	0.417183	1.55519	1.40455	3.89137	2.54354	2.77263	2.8915	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000972.6.8e264ed8-afdd-468a-8bbe-7ea6fcae8b7f.fc.signal	7.48275	9.92034	3.25913	2.04808	2.08115	1.76415	1.64163	2.89808	4.211	0.729861	0.386355	0.458797	1.18481	9.072	4.51162	5.56489	2.68524	1.42052	0.763322	0	0	0	1.40127	1.34162	0	0	1.72284	2.74018	0	0.588985	4.07115	4.06534	6.07174	6.94437	2.43917	1.92389	2.38166	1.74738	4.61489	7.49273	3.70803	1.7682	0.144828
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001909.1.71c9825b-8f84-4929-97f3-4b92c6206f1e.fc.signal	3.93112	2.36575	1.86835	2.04716	1.88907	1.94219	2.50604	3.66095	1.6533	0.912076	1.56579	2.09659	1.87347	2.07653	1.78563	2.37573	2.7117	2.99666	1.64764	2.01698	2.28848	2.93211	3.38482	4.79465	4.7509	3.58866	3.12867	2.33522	1.52199	2.28517	2.90237	2.63958	2.56918	3.12075	2.1217	1.79209	1.15999	0.581231	2.55721	3.18939	2.31403	1.81243	0.282051
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000348.2.49890929-0215-4581-a0a6-6082ef7a066c.fc.signal	2.78781	2.89371	3.86001	3.25781	2.27109	2.75338	2.50184	2.62764	4.1166	0.959259	1.82338	2.76271	4.21291	4.55986	3.34737	4.17787	3.86086	6.23644	6.99207	5.0197	3.75908	1.76151	5.78155	5.78706	2.55414	4.06742	3.88739	3.24732	2.42798	3.19658	7.26407	6.96241	6.40278	6.20915	4.62477	4.70554	3.92834	2.7996	3.77335	2.77573	1.9111	2.8111	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000241.3.05642e3c-a160-4342-bda6-fdaa4b0b7e66.fc.signal	1.47941	1.37883	1.19559	0.734549	0.219365	0.015023	0.348922	2.84018	2.76536	3.36721	2.26422	0.373612	0.0274526	0	0	0.0497699	0.266783	0.230802	0.258309	0.306997	0.0095304	0	0	0	0	0	1.04766	4.01435	4.93983	2.74437	0.551403	2.66963	5.34102	3.36432	1.03011	1.26117	1.8791	1.90308	3.59639	4.18466	2.0887	0.431383	0.15873
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004617.2.bd401bc7-9584-4daf-b6e9-896dcf3c0a4c.fc.signal	1.64638	0.973626	1.00864	0.773524	0.886705	1.06487	1.59809	1.36179	1.0679	1.16483	0.883431	0.905821	1.2078	1.09565	0.77577	0.885615	1.13899	0.922719	1.53077	2.64152	2.21608	1.47559	0.870431	0.818201	0.93831	1.50809	1.2645	0.487695	0.303061	0.952743	1.15353	0.32022	0.384819	1.28008	1.56841	0.532961	1.0552	0.876238	0.86179	1.15722	0.939796	0.935923	0.528947
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000277.2.32f96f36-e33f-4e3d-b54e-16162d591510.fc.signal	13.5972	16.8986	13.4859	8.89805	10.3449	10.916	7.83337	11.4693	19.7964	6.48688	4.64485	10.8567	15.5936	14.6961	10.6291	12.6559	12.1623	16.2172	16.889	12.1816	11.2377	7.18274	9.6042	4.94973	8.13048	11.5699	9.96387	6.25812	4.34627	7.91957	8.09078	9.17478	12.3412	6.7397	10.4818	10.9706	11.8876	8.12502	9.88995	9.03286	7.5543	7.3944	0.451327
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.8ee3bcc0-0a54-4209-87cf-967cca7d6071.fc.signal	1.01905	1.26556	1.119	1.43153	2.98106	2.48528	3.46141	4.14465	1.77957	1.68571	1.2723	2.43867	6.12547	6.70463	4.81828	5.37295	6.86875	6.94875	4.94617	3.28374	3.13068	0.951026	2.99869	3.34662	0.551924	0.862756	1.52871	1.12627	1.18117	2.63618	3.53913	2.82977	3.92083	2.30667	2.67259	2.77832	2.84773	2.76219	2.70946	2.30812	1.68225	1.35937	0.385281
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.2cafda9b-dfc1-4231-8ed9-6249d923a6a9.fc.signal	0.753032	1.34045	1.20318	0.788832	0.753326	0.984169	2.15988	2.22986	1.51811	1.59327	1.64027	1.36614	1.15568	1.03935	1.49974	2.64111	1.73141	1.17437	1.53108	2.05053	1.40869	0.878489	1.13945	1.5531	1.3564	1.63514	1.17515	0.551983	0.556309	0.940005	1.8737	1.68329	0.877619	0.936282	1.50427	0.629924	0.269928	0.647926	0.660974	0.469558	0.971808	0.996045	0.248649
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000188.3.edd174d9-379d-4ee2-93f9-dcd7dae1e0ef.fc.signal	3.80015	2.47012	1.03142	1.18378	1.69918	1.54527	0.62877	3.22627	2.91067	1.02953	0.921584	2.42077	6.61773	4.95593	4.99612	4.94228	3.692	3.55239	6.11902	3.32781	5.59692	3.17612	5.79818	5.19153	3.38033	1.64204	4.30781	4.9349	1.69745	1.58076	2.4924	6.35582	3.94608	3.40774	2.29128	3.637	3.41823	4.64612	4.8882	7.23314	5.62319	1.92799	0.971698
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004728.1.12642e26-117b-4636-816e-4fbed6d5c0a2.fc.signal	0.976719	1.93354	1.00148	1.50364	2.19101	0.783546	1.96431	2.2113	0.617139	0.700805	2.272	1.80786	1.46475	1.51557	1.42196	1.0467	1.64118	2.17796	2.58084	2.80941	2.0336	0.970419	2.61461	2.30257	1.63693	1.86366	2.63074	0.497338	0.602441	1.98638	2.13648	1.80688	1.76625	2.1322	2.14671	1.47224	0.684638	0.604414	1.16909	1.51336	1.30021	1.30864	0.403108
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003837.4.d181cff2-e0ec-4d8f-83df-ad2768d9574c.fc.signal	1.41079	1.4229	2.01108	2.86898	3.80283	4.21525	4.84263	2.99471	2.02984	1.69925	1.87568	3.32216	3.07872	2.24089	2.04296	2.99449	2.92483	3.51123	4.13351	5.4905	5.07413	2.95434	3.3554	6.17155	5.58827	3.69675	1.98643	1.10901	1.79579	2.90867	3.14196	3.67321	4.29571	3.208	2.31502	3.53522	1.61393	1.99169	3.47367	2.11569	2.82387	3.5376	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.7bdb9455-2f7b-4363-a63c-08451bdd557e.fc.signal	1.03257	1.41245	1.53675	2.2323	2.99755	1.96263	1.18279	1.55096	1.9873	1.8093	1.51122	1.46039	1.39232	1.40312	2.07863	2.09108	2.43487	2.26795	1.70197	1.70312	2.42851	1.26367	1.51651	2.09374	1.84342	1.20291	1.65106	1.4162	1.32973	2.50507	2.74411	2.09209	1.86944	2.08346	1.99784	0.822028	1.07347	1.19114	1.41346	1.57245	2.00275	1.75486	0.757353
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.58ebbf7c-ff66-46f2-b210-b717cb3c6af7.fc.signal	5.14596	7.43009	6.34939	5.94363	4.9601	4.91754	5.5459	6.33167	6.62943	6.75086	5.5188	6.60903	8.55967	7.66267	6.9176	4.23553	4.91408	5.28131	6.26169	4.91808	4.83386	3.66321	3.38047	4.99048	4.64091	2.70132	2.5314	4.44192	6.43597	6.54976	6.08581	8.52042	6.22604	5.41845	4.09918	3.17295	2.49937	2.74561	3.86674	4.66893	4.8204	5.95485	0.454545
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001236.5.dd479f7b-7d31-4292-a54c-bd7a49572346.fc.signal	4.52228	8.37531	4.41781	1.87628	2.77769	1.4083	1.52145	3.37714	2.40814	3.18873	1.71064	0.391509	2.80575	5.06277	4.26279	5.08401	3.01219	1.25962	2.04877	0.540449	1.40206	0.147426	0.437202	1.93922	1.04829	0.733548	0.731738	1.91467	1.91302	1.29977	3.68622	4.30632	3.05507	4.26035	2.84163	1.34191	2.17988	2.34433	6.13435	5.59088	4.34863	1.15071	0.492701
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003842.2.dde9814b-8b78-4af3-b9ef-87186b3ed1fd.fc.signal	1.73863	2.80142	3.28201	2.25105	2.75744	3.25776	4.90595	4.29221	1.92259	2.01685	2.76798	3.08724	2.81951	3.26885	4.09587	4.428	4.93493	3.97306	5.33749	8.13221	7.86863	4.74703	4.5881	3.74559	4.03323	7.29281	5.07373	2.48334	3.40587	4.41627	5.34911	3.57606	2.12112	2.57811	2.48772	0.846297	1.75434	1.87478	3.15519	3.54411	3.47049	2.48222	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000321.2.34b4c08e-0c15-430a-a6c5-dc1cf4b41a2e.fc.signal	3.68518	2.27607	1.91778	3.17686	3.19362	1.3577	1.72087	4.70269	6.62467	3.66891	1.97894	1.74068	3.17236	3.01802	6.42303	3.39748	1.72515	2.65043	3.23967	5.24805	6.25722	3.84138	2.77282	2.22209	0.421503	3.36315	4.31088	2.77471	0.871863	3.9179	6.48779	2.00474	3.52163	5.56316	4.19688	7.01327	6.51094	3.61228	3.46599	1.35571	4.26182	2.37967	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.5cbd82b6-3f49-4678-a37b-78e82b7626ea.fc.signal	3.55899	4.30802	5.54992	5.55896	4.23716	2.6714	4.07001	6.56618	5.09041	5.39895	5.88188	3.50478	6.31757	9.06778	9.46375	8.1536	3.21686	0.570899	0.0387131	0	0	0	0	0	0	0.0961576	2.37977	4.59958	5.60855	3.70118	4.8301	6.83837	8.45149	8.56109	4.18247	3.36549	4.88452	5.54922	8.18419	8.85916	5.86287	2.5799	0.595628
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.2cba5936-f140-44e1-bb8c-03b1b31528e1.fc.signal	3.56154	4.21546	3.58958	2.40242	0.694422	0.41087	1.18309	5.60622	5.75461	4.91552	4.91242	1.15107	0.633793	0.502827	0.786197	0.933888	0.182532	0.234449	0.281268	0.237187	0.246857	0.0408216	0	0	0	0.103424	1.48458	2.54875	3.73238	2.41105	1.23537	3.10622	5.1544	4.21424	1.65185	1.69474	3.20454	3.91855	8.20493	7.46461	2.86024	1.01925	0.274194
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004609.2.6c3f44c6-62c9-4da6-9a58-7978db5e3bda.fc.signal	2.22136	2.28029	2.53654	2.82878	1.3302	1.45379	2.18573	1.0666	1.61976	2.06183	2.45695	1.34215	1.01762	0.802356	0.460918	1.18512	1.9226	1.86541	2.35478	2.6695	2.27106	1.01429	0.881611	2.14951	3.28239	1.74679	1.2447	1.80534	1.00177	2.48476	0.765009	1.00738	1.7027	1.12203	0.946588	0.664081	0.673892	1.05828	1.21291	0.825933	1.07297	1.5257	0.683292
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.02118243-425c-40d1-bfb1-ec1fb9f638e9.fc.signal	3.51126	3.212	0.776363	1.36462	1.57472	2.00635	2.31999	4.75538	4.93198	6.02325	2.74284	2.24776	3.29909	5.85692	4.60053	4.55633	2.50408	3.6048	3.98075	1.4992	2.04132	0.4863	0.932945	2.45545	3.23851	1.55191	0.489852	1.9444	2.79994	2.22625	1.69536	3.47111	4.47674	2.67778	2.671	1.27887	1.86999	1.3623	4.467	3.53651	2.21764	2.09143	0.32
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004884.1.e1f8eaf0-5c3e-4eb2-b864-0330dfef44b8.fc.signal	3.07252	2.87218	2.45864	2.56352	3.15413	0.887249	2.05545	5.33337	2.35087	0.840155	1.78895	1.70786	2.5103	1.79805	2.62228	2.11204	2.16476	2.81217	2.53427	1.21373	0.771324	0.299878	1.22863	2.46848	1.50279	2.48181	2.18523	4.06252	2.49434	1.90632	3.32663	4.41625	7.22226	5.09417	1.80537	2.42009	2.70696	3.11763	3.83249	6.05681	6.33172	2.77678	0.535256
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.eab68876-e57f-4e6d-b66b-00c271b4eee3.fc.signal	2.82268	3.92624	3.97879	3.6468	2.65855	1.2372	1.27183	4.15014	3.97092	4.88409	4.34626	1.34223	0.141618	0.82641	2.78278	2.80089	0.509579	0	0	0	0	0	0.0343939	0.263924	0.207585	0.168736	1.80901	4.35299	3.91935	1.75534	1.20175	3.77486	4.10854	4.76069	3.22457	2.4561	3.59315	2.76383	4.75143	6.31658	4.54209	1.57798	0.54569
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003822.3.eda10e48-105b-4e9a-8f60-553c1509df8f.fc.signal	2.02513	1.68364	1.6092	1.74818	2.76188	2.64491	3.52753	2.71667	1.4185	1.63752	1.58188	2.19818	2.51502	2.76612	3.66196	4.09469	4.20979	2.54431	2.99894	4.21044	3.81352	3.13057	2.93689	4.32477	4.63155	4.15702	4.47149	2.40762	1.92976	2.45371	2.73243	2.97711	1.77254	1.69147	2.72363	1.68834	1.49315	2.24551	2.0036	1.94562	2.41203	3.22475	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000942.6.d1423850-21d9-4937-a8c0-bd929b9ce5af.fc.signal	3.57193	3.89094	3.20732	0.822777	2.21692	0.660255	0.366378	2.56401	5.42167	1.05338	0.505008	0.305722	3.70547	2.9431	3.0256	5.0084	2.12606	2.02344	0.537835	0	0	0	0.174809	1.18574	0	0	0.910297	1.59748	0	1.13153	1.40813	3.20464	4.78567	3.22033	1.83125	0.0802724	1.43678	1.14263	1.74067	4.21803	2.71257	0.710374	0.257353
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004608.1.932e0a0c-709e-4631-95af-583a27cb7950.fc.signal	1.74876	2.92417	1.14679	1.4736	3.24926	2.50554	2.98753	2.01971	0.932763	1.12724	1.58003	1.82358	1.03627	1.51018	2.22517	1.18461	1.19081	0.808306	2.50604	2.00173	2.60388	1.05632	2.2234	1.09779	1.12176	2.01636	2.13335	1.41696	1.67328	2.11749	1.7386	1.2535	2.31732	1.3106	2.12522	1.12176	1.51283	0.728091	1.03671	1.66372	1.14294	1.25909	0.814815
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.73c26a8d-02d6-4ea5-b361-6e62367bb307.fc.signal	1.11236	1.90794	2.83782	3.2562	3.61029	3.03947	1.79138	1.75832	1.76566	1.34446	1.59041	2.05504	2.35274	1.45486	1.35443	1.73653	2.33268	3.6166	4.30828	4.44624	3.51172	3.35183	3.49162	3.25692	2.72985	1.73721	1.26278	1.09745	1.31606	1.46598	1.68232	1.36303	0.906333	0.723001	0.568773	0.969785	1.58075	1.19554	0.625344	0.581634	0.987137	1.61964	0.536082
