	chr22:35063962-35064111	chr22:35064112-35064201	chr22:35064202-35064261	chr22:35064262-35064301	chr22:35064302-35064381	chr22:35064382-35064411	chr22:35064412-35064521	chr22:35064522-35064561	chr22:35064562-35064621	chr22:35064622-35064711	chr22:35064712-35064861	chr22:35064862-35065011	chr22:35065012-35065071	chr22:35065072-35065161	chr22:35065162-35065311	chr22:35065312-35065461	chr22:35065462-35065611	chr22:35065612-35065761	chr22:35065762-35065911	chr22:35065912-35066061	chr22:35066062-35066211	chr22:35066212-35066361	chr22:35066362-35066511	chr22:35066512-35066661	chr22:35066662-35066811	chr22:35066812-35066961	chr22:35066962-35067021	chr22:35067022-35067111	chr22:35067112-35067261	chr22:35067262-35067301	chr22:35067302-35067411	chr22:35067412-35067561	chr22:35067562-35067711	chr22:35067712-35067861	chr22:35067862-35068011	chr22:35068012-35068161	chr22:35068162-35068241	chr22:35068242-35068311	chr22:35068312-35068391	chr22:35068392-35068461	chr22:35068462-35068611	chr22:35068612-35068761	chr22:35068762-35068911	chr22:35068912-35069061	chr22:35069062-35069131	chr22:35069132-35069211	chr22:35069212-35069252	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.7de26b70-374a-4d7c-b754-070af0779bd1.fc.signal	0.108738	0.33287	0.0887653	0	0	0	0.20209	0.279265	0.223339	0.618671	0.341262	0.205284	0.249383	0.539486	1.10638	0.489999	0.934706	0.582469	0.3565	0.229425	0.512008	0.0528203	0.355782	0.460071	0.324979	1.03588	0.471465	0.213062	0.00221913	0.432782	0.95912	0.715175	1.21014	0.383942	0.56712	0.596464	1.58796	1.55364	1.15478	0.652158	0.930598	0.665935	1.42117	1.40517	1.52872	0.946055	0.509365	0.70085
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003812.1.473c7819-46e8-400e-9bbd-6a85f00dc5a7.fc.signal	0.785079	0.479365	0.0434868	0	0	0	0	0.308775	0.678399	0.69579	0.133358	0	0	0	0	0.046376	0.360706	0.372309	0.446279	0.588766	0.667441	1.17411	0.663558	1.59427	1.46977	1.29157	1.11048	1.01858	0.72828	1.43514	1.58297	1.25747	1.0706	1.46301	1.20109	1.28966	1.673	2.29957	2.52702	2.0703	1.70651	2.60986	3.22788	3.43502	2.96715	1.70477	1.08616	0.518275
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001013.4.bfd631c1-ff33-408e-83f7-24c85f85303b.fc.signal	0.215945	0.213065	0.0638287	0	0.131503	0.210372	0.44362	0.834807	0.524664	0.0378918	0.304547	0.149541	0.299754	0.372077	0.316814	0.301263	0.132217	0.10898	0.510658	1.14702	0.328899	0.313942	0.758967	1.30156	1.39525	0.848565	0.905117	0.305627	0.78554	1.28871	0.928683	1.12961	1.62091	1.26077	0.674283	0.473345	0.671693	0.94536	1.56681	1.35226	1.09891	2.0219	1.48966	1.31489	0.942799	0.975345	0.857936	0.749735
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.29b9a930-c799-4888-ba4b-b384862d86c5.fc.signal	0.636845	1.15281	0.526338	0.358857	0.0491889	0	0	0	0	0.018003	0.270744	0.420967	0.65513	0.377018	0.498495	0.821633	0.509612	0.386759	0.427911	0.694444	0.396599	1.02176	0.579192	0.625054	0.689571	0.683127	0.504136	0.924965	1.04321	1.18934	0.690587	0.359132	0.28414	0.182603	0.818505	0.722252	0.561601	1.25784	0.823406	0.273634	0.460112	0.989314	0.749301	0.706456	1.20724	0.519597	0.00767073	0.75803
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001014.4.ab6bc5c7-ecc1-4ea6-b3f6-c6d3cd30e958.fc.signal	0.284969	0.308885	0.110558	0	0	0	0	0.20807	0.303766	0.345174	0.399445	0.144341	0.255873	0.15782	0.219908	0.120116	0.567925	0.772389	0.356006	0.238704	0.263086	0.183599	0.219953	0.594368	0.285369	0.785601	0.846209	0.485852	0.480958	1.08176	0.898117	0.205738	0.534121	0.371958	1.21178	0.961195	1.14463	1.33747	1.41337	0.963918	0.688086	1.21576	1.2606	0.74463	0.502223	0.400946	0.394044	0.62963
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003396.1.caf1b051-51fa-44fc-a0cc-329416432529.fc.signal	0.457596	0.329502	0	0	0	0	0	0	0	0	0.350516	0.816596	0	0	0.111535	0.542804	0.690636	1.02776	0.955929	0.391016	0	0	0.561153	0.822532	0.734953	0.247355	0.539985	0.336618	0.336021	0.514961	0.424592	1.27729	1.35919	0.570821	0	0.575289	0.730909	0.482197	0.391904	0.194169	0.433475	0.674565	1.26343	0.505629	1.15197	0.473149	0	0.491946
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.6b4448d0-5f4c-4811-8e37-23e51bce62f5.fc.signal	0	0	0	0	0	0	0	0.529405	1.61353	2.27248	1.56736	0.784006	0.61918	0.333762	1.29392	0.277973	0.18047	0.955702	0.636982	0.331343	0	0.205411	0.177077	0	0.222907	0.402109	0.669591	0.7639	0.415541	0.242463	0.0789847	0.973873	0.865239	0.0592187	0.564783	0.720048	0.947321	0.334093	0.305444	0.329587	0.121309	0.430132	0.65015	0.857366	0	0	0.0734215	0.736527
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001234.5.7911b36d-fd72-410e-af85-0dad0ab68796.fc.signal	0.127097	0.293239	0	0	0	0	0	0.164509	0.65497	0.896477	0.304679	0.557614	0.497769	0.0796301	0.301897	0.845299	0.852368	0.913251	1.21466	0.515064	0.736987	1.19563	0.722952	1.17438	0.990056	0.978003	1.36065	1.03197	0.816913	0.989878	0.477184	0.373959	0.583054	0.777278	1.78832	1.05848	0.633053	1.16135	2.53988	2.02622	0.604837	3.10845	2.20643	1.6161	1.03246	0.209353	0	0.790713
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.764910b8-acca-40a8-a519-921f972f38d0.fc.signal	0.35848	0.568636	0.12243	0	0.0398764	0.152065	0.198198	0.343097	0.564856	0.70336	0.345419	0.234061	0.138014	0.0329328	0.255942	0.516205	0.480696	0.465665	0.16756	0.366191	0.51232	0.749605	0.995159	0.955931	0.448031	0.420717	0.587495	1.2551	0.885848	0.633509	0.724551	1.05911	1.01485	0.687266	0.491637	1.73854	0.471481	0.801035	1.64012	1.18319	0.912826	1.18987	0.898972	1.0372	0.418115	0.475078	0.684642	0.746677
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001025.7.262bd7c5-c486-496a-a8c6-308bf4207448.fc.signal	0.291844	1.24848	0.735773	0.422465	0	0	0	0.0374255	1.49981	2.35752	1.90894	0.048109	0	0	0.0544672	0.628752	0.216929	0.593923	1.17852	1.1141	1.52872	1.11987	0.291812	0.77472	0.473277	0.0268216	0.526871	1.7933	1.6937	0.745539	0.477053	1.40131	1.06573	1.32633	2.24012	1.83214	0.697807	0.733071	0.93254	1.4817	1.05091	2.06805	1.57892	1.09274	0.738639	0.146506	0.185522	0.739448
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.eabfbabf-0398-4a54-beef-06d14e082ca4.fc.signal	0.999658	1.3724	0.366543	0	0	0	0.175212	0.464453	0.46281	0.82731	1.2256	1.02238	1.10324	0.045035	0.186095	0.812233	1.10482	0.374151	0.271476	0.592827	0.382448	0.917326	2.49051	1.93818	1.59867	2.22921	2.45994	3.40369	3.69469	3.96487	3.2126	2.03467	1.17341	1.87031	3.12944	1.25361	2.15138	3.48064	3.2139	2.13937	1.92837	3.09786	2.05066	3.78496	3.5598	1.08207	0.106661	0.765909
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.3dc85d16-267c-45c2-b26d-1a0b479796ac.fc.signal	0	0	0	0	0	0	0	0	0	1.39687	1.113	0	0	0	0	0	0	0	0	0	0	0	0	0.109018	1.53281	0.348348	0	1.24654	2.76628	3.05098	2.34941	1.14129	0.14492	0	0	0.506901	0.96841	1.80311	1.5	1.29212	0.20721	1.35313	0.195607	0.282458	1.37832	1.89748	2.024	0.857143
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001006.4.732d1f82-feba-4a67-aa61-d02368a35bbb.fc.signal	0.321527	0.728746	0.81769	0.802341	0.40875	0.550076	0.408557	0.65095	0.533235	0.295536	0.517046	1.10768	1.17728	0.300509	0.0859473	0.423469	0.363778	0.733829	0.543419	0.128465	0	0.395321	1.10542	1.07122	1.36634	0.81073	0.576277	0.783941	1.11617	1.05602	0.369464	0.222414	0.637785	0.991322	1.43255	1.30003	1.34682	1.54384	1.15334	0.483089	1.25527	2.46954	2.22501	0.998038	0.783867	0.461992	0.34032	0.722992
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001022.4.e3ed522f-2c41-4dc2-8732-fe32436313bd.fc.signal	0.415267	0.213487	0.03219	0	0	0.0691427	0.205073	0.423264	0.674222	0.607657	0.332035	0.683318	1.333	0.464311	0.0780572	0.0503161	0.194788	0.594413	0.0679525	0.313342	0.493971	0.224964	0.15435	0.388695	0.413623	0.795068	0.742419	0.51488	0.294261	0.492488	1.0153	0.9594	0.601273	1.0244	1.16427	0.866896	1.31265	2.10888	1.66413	0.838979	1.34986	2.24144	1.55785	1.20104	1.2072	0.386078	0.336788	0.729064
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001011.4.8f80b5ae-2ed4-49bd-9661-ee91c91c6668.fc.signal	0.2627	0.300973	0.303645	0.194005	0.239106	0.20427	0.204304	0.251628	0.406173	0.429008	0.316376	0.403442	0.297071	0.260929	0.15247	0.206178	0.220635	0.228132	0.305759	0.255773	0.237786	0.196469	0.26583	0.236461	0.207696	0.295925	0.460516	0.405017	0.384133	0.413519	0.314869	0.299473	0.279085	0.320256	0.929487	1.10693	1.10406	1.11842	1.06666	0.989359	1.01787	2.02213	2.10705	1.74549	0.819512	0.337439	0.186214	0.754489
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.29b8d050-beec-45b5-afda-a75534d88bfc.fc.signal	0.554758	0.613703	0.252594	0	0	0	0	0	0	0.032688	0.122615	0	0	0	0.166208	0.462287	0.278985	0.0357387	0	0.161426	0.171166	0.230859	0.334558	0.679695	0.286119	0.577168	0.505735	0.466853	0.765009	0.677473	0.61691	0.743822	0.74601	1.61542	2.24432	1.51743	1.23376	2.82385	3.22165	1.62352	0.707773	2.39122	3.1158	0.813314	0.91376	0.903257	1.01155	0.768805
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001005.4.95f53ebc-36d6-4d56-97fe-845639d80b60.fc.signal	0.177176	0	0	0	0	0	0	0	0	0.0882903	0.242691	0.397412	0.587911	0.708507	0.0515017	0.568964	0.115723	0.288808	0.30653	0.185861	0.427994	0.203482	0.377712	0.905919	0.632162	0.748228	0.705424	0.518185	0.66222	0.507509	0.590234	1.05541	0.689343	0.838384	1.31332	1.03919	0.961182	1.11864	2.10876	2.3315	1.48292	1.43452	2.08653	1.36072	1.23626	1.04749	0.713518	0.742813
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001015.4.688452d3-c54d-4af2-a580-0feba801962e.fc.signal	0.659595	0.523115	0.196149	0.184277	0.121983	0	0	0	0.0830235	0.0946042	0.151018	0.226981	0	0	0	0.0826353	0.442115	0.386357	0.0553601	0	0	0.258715	0.515677	0.42298	0.416445	0.510962	0.041206	0	0	0	0	0	0	0.271163	0.345227	0.109865	0.0758279	0.264912	0.234021	0.249452	0.253235	0.231522	0.429419	1.12356	1.0482	0.176804	0	0.803571
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003402.2.311adcba-a6cb-4a75-a81b-eae38fc76e1e.fc.signal	1.16962	0.696464	0.275091	0	0	0	0	0	0.368374	0.399922	0.169731	0.169472	0	0	0.241022	0.598585	0.805063	0.628373	0.478145	0.473528	0.827297	0.861729	0.974399	1.05611	0.903192	1.19532	1.05252	1.14734	0.864584	0.93403	1.12076	0.828584	0.316084	0.755625	0.299549	0.498736	0.818688	0.890627	1.35464	0.598784	0.529776	0.992833	0.613581	1.24944	0.465454	0.334382	0.431322	0.640089
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001007.4.0c298cd2-cf14-4428-9865-01a844349556.fc.signal	0.284463	0.591796	0.184212	0.0904353	0	0.085677	0.15047	0.404765	0.35434	0.0413711	0.471438	0.465199	0.609958	0.394827	0.116903	0.540723	0.701667	0.569464	0.64228	0.40525	0.270054	0.586247	0.994995	0.795459	0.875009	0.983267	0.953595	1.18305	1.15589	1.22667	0.623012	0.664275	0.401738	1.03272	0.874114	1.63889	1.48849	1.26804	1.84546	1.29289	0.303204	1.32476	1.78738	0.849403	0.718926	0.573329	0.806972	0.705548
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001016.4.a39e5205-5c09-4c97-9b2d-d4bf8542f324.fc.signal	0	0	0	0	0	0	0.0214429	0.938137	0.992958	0.792295	0.921524	0.783351	0.956291	0.507871	0.206	0.930385	0.523399	0.886552	1.1408	0.837036	0.839963	1.3091	0.722532	1.1686	0.442452	0.345986	0.857152	2.3191	0.87792	0.50269	0.648937	1.16132	1.19939	0.706306	0.948802	2.26962	1.89606	1.94835	1.73311	0.869593	0.374918	0.723967	1.62667	0.865093	0.298287	0.477322	0.443948	0.597549
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003730.1.c3324cfc-4c0b-4882-aacb-51bd02695154.fc.signal	0.811158	0.420967	0	0	0	0	0	0	0	0.794542	1.26837	1.18887	0.894004	0.770915	1.50177	1.5191	0.45208	0.301745	0.778813	0.393269	0.501216	0.625198	0.772763	1.27326	0.425884	0.363282	0.774298	1.82693	2.27933	1.02634	0.359253	0.5502	1.55669	1.63627	0.753191	1.38621	1.08063	1.18588	1.62694	1.98888	1.39139	1.3799	1.66619	1.14492	0.87022	0.475082	1.78755	0.636202
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.ab8d152a-fa3d-4bf9-9cab-93176cf303af.fc.signal	0.762712	0.0764544	0	0	0	0	0	0.0231517	1.01446	0.2058	0	0.560329	0	0.275664	1.42718	1.92981	1.07146	2.17875	1.41328	0.536566	0.388493	0.136571	1.28744	2.32956	1.72425	2.56045	0.632123	1.75606	2.40824	0	0.557362	0.481981	1.09705	0.742635	0.39976	0.72837	0	0	0.53864	0.596243	0.937985	1.64663	0.727146	0.80929	0	0	0	0.426024
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.cbcfbcdb-4d41-42fe-a44e-156c7af5f576.fc.signal	1.45359	0.653781	0	0	0	0	0	0	0	1.26305	1.24685	0.916596	0.108811	0	0.0909284	1.54178	0.572457	0.947975	0.353026	0	0	0.425688	0.873243	0.986982	0.231003	0	0	0.59489	1.71688	0.407852	0.0887301	0	0.0606183	0.495186	0.698764	1.38504	0.617625	0.629253	0.760775	0.791363	0.667392	3.04233	3.38819	0.601509	0	0	0	0.721572
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.f4551532-527f-469b-8771-a060adbc4ccb.fc.signal	0.40232	0.962562	0.826647	0.127697	0	0	0	0	0.031742	0.564958	1.38338	0.784765	0.228355	0.0132293	0.603034	0.521155	0.257391	0.69888	0.879379	0.210335	0.567186	0.536988	0.241288	1.04845	1.27005	0.317584	0.425201	0.587128	0.391787	0.460606	0.997041	0.936602	0.534443	1.59076	2.16654	1.15833	1.16889	1.47506	1.44022	0.604156	0.943271	3.86168	1.56847	0.999051	1.15627	0.839758	1.30014	0.642834
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001012.4.5c8bdd5b-6d3c-4993-a4d6-e582a59f7d7d.fc.signal	0.290047	0.636474	0.155877	0	0	0	0	0	0.170104	0.183482	0.113956	0.17144	0.2174	0.296847	0.34375	0.566683	0.394114	0.279185	0.279772	0.100784	0.211778	0.297604	0.369406	0.47312	0.43451	0.48722	0.194672	0.489708	0.185782	0.213938	0.286174	0.522649	0.518217	0.516344	0.596288	0.402338	0.97338	1.01735	1.2209	1.19279	0.862986	1.28691	1.57706	0.833255	0.575297	0.366774	0.208381	0.826174
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.fc2e2a67-89eb-4b79-90d9-0a29fc9855be.fc.signal	0	0.0901426	0.176429	0.167269	0.129937	0	0	0.0462255	0.164376	0.715067	1.0426	0.157641	0.297454	0.0726312	0.0580709	1.265	0.995049	0.524786	0.320132	0.336819	0.535567	0.382222	0.628309	0.553951	0.664558	0.432677	0.503052	0.858671	0.365412	0.432469	0.413404	0.329807	0.215273	0.463208	0.466091	0.626911	0.593844	0.896881	0.923021	0.901692	0.803459	1.14064	0.927439	0.183447	0.0233313	0	0	0.745475
