	chr7:74063444-74063593	chr7:74063594-74063743	chr7:74063744-74063893	chr7:74063894-74064043	chr7:74064044-74064193	chr7:74064194-74064263	chr7:74064264-74064343	chr7:74064344-74064443	chr7:74064444-74064493	chr7:74064494-74064643	chr7:74064644-74064793	chr7:74064794-74064943	chr7:74064944-74065093	chr7:74065094-74065243	chr7:74065244-74065393	chr7:74065394-74065543	chr7:74065544-74065693	chr7:74065694-74065843	chr7:74065844-74065993	chr7:74065994-74066143	chr7:74066144-74066293	chr7:74066294-74066443	chr7:74066444-74066593	chr7:74066594-74066673	chr7:74066674-74066743	chr7:74066744-74066893	chr7:74066894-74067003	chr7:74067004-74067043	chr7:74067044-74067193	chr7:74067194-74067273	chr7:74067274-74067343	chr7:74067344-74067413	chr7:74067414-74067493	chr7:74067494-74067643	chr7:74067644-74067703	chr7:74067704-74067793	chr7:74067794-74067943	chr7:74067944-74068093	chr7:74068094-74068163	chr7:74068164-74068243	chr7:74068244-74068393	chr7:74068394-74068497	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.15a517d0-8389-43f7-9ce5-66c163ab4bf7.fc.signal	1.53688	1.23371	0.789046	0.689358	0.755212	0.221009	0	0.0042567	0.289574	0.794931	0.802513	1.01175	1.83781	0.936232	0.458901	0.781583	0.410749	0.769359	0.962457	1.04573	0.271628	0.336916	0.421158	0.361999	0.56787	0.434412	0.167765	0	0.127027	0.451116	0.627178	0.662709	0.122434	0.234712	0.248427	0.0110359	0.453272	0.784918	0.3596	0.217678	0.452184	1.07898	0.520362
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.bb1bb2b2-42c2-4f18-8e8f-61e82ab17b84.fc.signal	1.73148	1.32647	1.58809	1.50593	1.20994	0.855256	0.630448	0.349676	0.983543	1.39357	0.85471	0.770302	0.269863	0.292728	0.485045	0.295295	0.343412	0.522637	0.860803	0.706031	0.425099	0.756816	1.2997	0.671984	0.568613	0.494853	0.751065	0.864662	0.486342	0.226382	0.194062	0.215609	0.12583	0.0494931	0.12583	0.12583	0.0025166	0.254051	0.576735	0.648849	1.25916	0.752231	0.443967
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.ed39a30d-e8d4-4be8-8a48-6338c0cdb04b.fc.signal	1.21495	0.823046	1.24709	0.0544123	0.222697	0.015716	0	0.016104	0.962151	0.917206	0.55514	0.176344	0.293483	0.731677	0.435469	0.0967839	0.221894	1.03058	0.566624	1.25512	0.704847	0.0616517	0.0495324	0.838913	1.17582	1.58625	0.793417	0.434492	0.154529	0.255416	0.272339	0.110415	0.348034	0.610763	0.924968	0.66863	0.292747	0.368423	0.699341	0.944804	0.717119	0.47756	0.127358
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.83e601b8-bef8-49e1-b42e-c29a56e1ac1c.fc.signal	1.09048	1.45553	1.46734	1.2357	0.483818	0.286274	0.122729	0.0920986	0.520251	1.63166	2.09782	1.92046	1.57843	1.80642	1.55675	1.36578	0.778025	0.778054	0.610689	0.743902	1.5558	1.44047	0.497909	0.435193	0.646055	1.09434	0.923285	0.716636	0.997354	0.856552	0.511907	0.391871	0.169514	0.369806	0.668016	0.672519	0.633621	1.38738	1.72477	1.05127	0.515097	0.492544	0.373841
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.5501f5e6-6354-4e9f-82a5-be852033207e.fc.signal	0.4112	0.283155	0.198694	0.174388	0.23182	0.33118	0.390159	0.412304	1.00676	1.83028	1.99971	0.692548	0.262944	0.155694	0.267135	0.555836	0.638643	0.857162	0.921198	0.90626	1.31308	1.63875	0.996264	0.640639	0.876396	0.792734	0.626977	0.819633	0.880339	0.638549	0.462444	0.34892	0.31773	0.28976	0.16555	0.08645	0	0.0077252	0.242491	0.337512	0.352306	0.465457	0.584989
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.a1a38b0a-4e6e-499f-9d4a-f9ed2dd3bf97.fc.signal	0.184128	0.337915	0.386563	0.500598	0.463286	0.60305	0.384471	0.200866	0.726573	0.99178	0.706173	0.390226	0.759853	1.02958	0.468225	0.142803	0.223883	0.181997	0.565758	0.668511	1.13145	1.11471	0.341054	0.24912	0.245478	0.238529	0.495036	0.486474	0.344718	0.296198	0.31385	0.280224	0.0588482	0.0910178	0.15693	0.115079	0	0.102694	0.281733	0.455466	0.601154	0.570372	0.464718
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000972.6.8e264ed8-afdd-468a-8bbe-7ea6fcae8b7f.fc.signal	6.57584	5.98538	4.10384	0.696809	0	0	0	0	0	0.262633	1.51056	3.4454	4.77137	3.68428	6.21816	0.662611	2.39856	1.74191	1.97555	4.37852	3.47748	0.654185	0	0.453318	3.97699	5.41908	1.91973	0	0.682586	1.14654	1.06654	0.426616	0	0	0	0	0	1.09172	2.1079	1.77741	5.44269	3.68618	0.413576
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004681.3.b04c1667-5df4-43cb-a2ab-4a07445dc015.fc.signal	1.30934	1.28193	1.43779	1.71987	1.43543	0.645203	0.428455	0.229362	0.536063	0.817054	1.55284	1.96846	1.65748	1.58769	2.01169	1.59951	1.62506	2.05947	1.36719	1.07275	1.2018	1.22686	0.985535	1.30497	1.6968	1.50106	1.43815	1.64659	1.59347	0.850653	0.486016	0.117585	0.290241	0.402677	0.606339	0.998372	0.686405	0.477366	0.724034	0.923601	0.95025	1.13334	0.424628
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000938.7.8a53f1f1-c833-4865-a1cc-f9cef5611599.fc.signal	1.82376	1.74308	2.43267	2.78552	0.582813	0	0	0	0	1.0213	2.68655	2.48426	2.33472	3.05609	2.4419	0.427631	0.956106	1.20797	1.67555	2.26594	0.842548	0.89385	0.467806	0.380439	0.568275	1.7243	3.41049	0.599882	0.918081	0.804869	0.154958	0	0.0933313	0.877511	0.973591	0.147196	0	0.0202236	1.13094	2.35973	2.1301	0.938126	0.344214
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000277.2.32f96f36-e33f-4e3d-b54e-16162d591510.fc.signal	2.62703	1.44475	1.464	0.54659	0.760871	0.665577	0.112884	0.0216738	0.678989	1.30987	1.72885	1.76741	1.9576	1.95763	1.36046	0.849985	0.685221	0.334129	2.11172	2.3766	1.26415	0.310983	0.36123	0.0316076	0	1.14375	1.96023	1.26414	0.284155	0	0	0	0.1761	0.36123	0.0060205	0	0	0.006067	0.16693	0.303208	0.629223	0.788348	0.452055
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.8ee3bcc0-0a54-4209-87cf-967cca7d6071.fc.signal	1.0921	0.933621	0.683845	0.665506	0.710948	0.606658	0.35174	0.0337985	0.0290936	0.194727	0.509749	0.655127	0.36528	0.519049	1.09539	0.72048	0.659756	0.789014	0.800176	0.566432	0.627718	0.376135	0.28131	0.422767	0.60861	0.710227	0.625664	0.762847	0.72914	0.642052	0.511686	0.221865	0.0711984	0.0773151	0.173107	0.270363	0.370125	0.232059	0.192314	0.305098	0.396517	0.318721	0.357708
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.2cafda9b-dfc1-4231-8ed9-6249d923a6a9.fc.signal	0.596459	0.755325	0.695661	0.528798	0.628554	0.630447	0.32797	0.188402	0.529906	1.23307	1.0311	0.635549	0.841246	0.751893	0.505858	0.341835	0.0487656	0.171083	0.434554	0.947478	0.885701	1.02352	0.804676	0.467806	0.599751	0.895286	0.938493	0.630116	0.632575	0.520504	0.591118	0.540744	0.741985	0.923386	1.11409	1.10788	0.728398	0.397456	0.51374	0.577442	0.315999	0.590615	0.46071
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004728.1.12642e26-117b-4636-816e-4fbed6d5c0a2.fc.signal	0.276395	0.723532	1.14846	0.944721	1.01419	0.930896	0.071073	0.215588	0.895645	1.18627	1.67127	1.20132	0.597572	0.284075	0.166112	0.781988	0.983991	0.599105	0.264501	0.45086	0.38368	0.406064	1.02709	0.700761	1.23235	0.611673	0.731462	0.93374	0.298431	0.129708	0	0	0.272473	0.979468	0.367274	0	0.181631	0.135943	0.298305	0.00188725	0.0363262	0.623329	0.321579
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.66fe7e60-cc70-422a-8d7c-594c9a55eec8.fc.signal	2.43361	3.02445	4.38284	1.44099	0.478981	0.4487	0.0392613	0	0.412804	1.29239	3.44352	1.91758	0.956519	2.28264	2.04949	1.0052	2.02241	4.01872	1.48872	1.62896	1.31903	2.68952	0.658129	0.746009	2.46817	3.59305	2.18665	1.9633	2.68651	2.16904	0.544857	0	0	0.793416	1.13793	0.368931	0.287168	0.47302	1.36772	1.82308	1.56677	1.49335	0.640625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003837.4.d181cff2-e0ec-4d8f-83df-ad2768d9574c.fc.signal	1.52065	0.954777	1.77942	1.61328	2.0198	1.49372	0.115119	0.256016	1.90973	1.52435	0.629118	0.730095	0.615286	1.86631	0.430971	0.103827	0.155589	0.700391	0.501908	0.87425	1.40026	1.46677	1.13729	0.483629	1.17739	0.815616	1.35394	0.948998	1.07915	1.66408	1.35848	0.580368	0.266248	0.104017	0	0	0.215525	0.510292	0.373438	0.54766	0.766445	1.12982	0.453008
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001236.5.dd479f7b-7d31-4292-a54c-bd7a49572346.fc.signal	0.376066	0.781404	1.88874	0.930836	0.335147	0.277076	0.208439	0.0015442	0.423265	0.893743	0.611201	0.356606	0.167442	0.102462	0.730572	1.06664	0.562485	1.18644	1.24503	0.92847	1.21643	0.410364	0.884682	1.2214	1.73653	1.63936	1.43579	1.13898	0.449967	0.3441	0.504235	0.201778	0.10024	0.376043	0.349193	0.155268	0.26102	0	0.298609	0.392931	0.677539	0.854745	0.390152
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001009.4.f5f10dc7-df55-4739-a069-9976125518c2.fc.signal	1.84545	1.15516	1.08076	0.759409	1.08527	0.688688	0.200836	0	0.164589	0.948734	1.61614	1.52027	1.30954	0.630464	0.853872	1.02961	0.820006	0.714381	0.165101	0.639939	1.11302	1.05518	0.319209	0.616706	0.803387	1.02719	1.57815	1.09202	0.511958	0	0	0	0.0815033	0.715543	0.666871	0.423024	0.0943612	0.0989923	0.459811	0.705141	0.886331	0.960322	0.410714
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.5cbd82b6-3f49-4678-a37b-78e82b7626ea.fc.signal	1.16322	0.941128	0.898778	0.967908	0.632952	0.339341	0.126895	0.0386461	0.0965316	0.364162	0.641533	0.629886	0.622755	0.734948	0.597305	0.89653	1.34043	1.19567	0.961996	1.06305	0.944502	0.60513	0.40393	0.46792	0.606988	0.687971	0.973102	1.10673	0.923599	0.555148	0.319478	0.209998	0.219224	0.28443	0.369144	0.329561	0.254002	0.128968	0.157401	0.370678	0.585813	0.559178	0.359551
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.2cba5936-f140-44e1-bb8c-03b1b31528e1.fc.signal	0.857576	1.11605	1.23609	1.06307	0.941324	0.799422	0.621867	0.228939	0.171468	0.452253	1.07404	1.07199	0.977841	1.1951	1.28428	1.17808	0.928775	1.09185	0.957656	0.749099	0.78848	0.725836	0.393955	0.307232	0.445464	0.669538	1.01308	1.36048	1.25201	0.999112	0.762924	0.613462	0.630632	0.795766	0.922023	0.641152	0.547808	0.801897	1.28569	1.39509	1.07399	0.940718	0.380665
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000983.7.28efaa97-cdc8-4335-83a3-064d42b1fd10.fc.signal	3.91156	3.02553	0.773643	0	0	0	0	0	0	0	0.580218	3.24553	2.89495	2.57758	0.238364	0	0.423259	1.37496	1.53712	0.204869	0	0	2.50673	2.03133	0	1.32326	2.6534	2.1215	0.213596	0	0	0	0	0	0	0	0	0.0776837	1.8548	2.95086	1.64085	0	0.466354
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.f32467cb-d7e9-4f5b-9c6b-68e4e838bc49.fc.signal	1.24601	1.09113	0.884801	0.989501	0.776775	0.423616	0.196099	0.0270895	0.317641	0.731584	1.12581	0.880403	0.852749	0.826247	0.582518	0.465633	0.46255	0.591719	0.934091	0.792745	0.482923	0.56305	0.326398	0.818471	1.14465	1.30271	1.21752	1.2294	1.14277	0.891967	0.749149	0.78435	0.685812	0.435102	0.384802	0.524426	0.92369	1.12036	0.886401	0.761426	0.828357	0.830215	0.330059
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.309e9998-5ade-4caa-9bdd-4c0118af9852.fc.signal	3.64184	2.93142	2.7065	2.60218	2.02846	1.32455	0.759333	0.360546	0.378076	1.24988	1.87144	1.32551	1.96513	2.45539	3.09923	3.31226	2.52772	2.13007	3.21538	3.51538	2.41074	1.76594	1.44503	1.63496	2.13526	2.53655	1.74768	1.36573	1.2069	1.05279	1.1176	1.40606	1.45598	1.62145	1.41919	1.38123	1.23057	0.87099	0.626571	1.22162	2.03588	2.31588	0.38974
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.02118243-425c-40d1-bfb1-ec1fb9f638e9.fc.signal	5.23064	3.30316	2.67824	3.67992	2.22512	2.10243	0.580558	0.603096	1.2935	2.43675	2.61847	1.47768	1.35412	2.18328	3.32545	1.18671	3.14798	5.13063	5.17306	6.15749	3.56532	2.46297	1.62563	1.92123	4.49181	5.93797	5.22626	3.36749	3.10942	2.81081	0.832156	0.452885	0.290567	1.82297	2.0006	1.15557	0.595647	1.32761	1.4337	1.79011	2.20765	3.46551	0.381959
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001964.2.c9581d4d-c873-4911-9ee7-7d9f4821621a.fc.signal	1.15926	1.06069	1.33266	0.384075	0.67281	0.559221	0.0390185	0	0.0176052	0.490484	1.33619	1.37806	0.709877	0.835305	0.559599	0.975524	0.918199	0.729199	0.635573	0.955481	2.01312	0.962756	0.839387	0.780309	0.802232	0.949781	1.51337	1.11522	0.769102	0.377136	0.26004	0.126323	0	0	0	0.0115644	0.186407	0.27218	0.678456	0.428569	0.494916	0.554376	0.477124
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.7de26b70-374a-4d7c-b754-070af0779bd1.fc.signal	0.221913	0.850095	0.885583	1.15192	1.2518	0.751447	0.195561	0.129819	0.33287	0.334362	0.622978	0.693667	1.15634	0.546016	0.523793	0.390666	0.230843	0.643447	0.377275	0.328432	0.676976	0.148717	0.310504	0.214075	0.33287	0.126491	0.33287	0.299583	0	0.108183	0.33287	0.280562	0	0.0377253	0.33287	0.440183	0.22538	0.118371	0.721035	0.963168	0.539471	0.0169096	0.400193
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004884.1.e1f8eaf0-5c3e-4eb2-b864-0330dfef44b8.fc.signal	1.04183	1.22886	1.13927	0.671149	1.05985	1.25765	0.708696	0	0	0.779878	1.4367	0.449727	1.10062	1.76604	2.11649	1.30432	1.61181	2.4227	0.989655	0.605437	0.962228	1.3591	0.653874	0.964343	2.30686	1.97509	1.91893	1.0377	0.958266	0.459368	0	0	0	0.501245	1.95918	1.64114	0.562909	0.834285	1.3306	0.824921	0.608757	1.75759	0.447405
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.102990be-2f15-4965-9094-d6b665cc5fb0.fc.signal	2.51704	2.35329	2.10208	1.6539	0.973298	0.745265	0.531034	0.156421	0.762082	1.82604	2.74612	2.10475	0.979283	0.456848	0.862278	0.777136	1.34074	1.32247	1.40058	0.998807	0.808081	0.602792	0.546902	1.02429	1.60443	2.1382	1.86107	1.56755	0.797667	0.176905	0.78539	0.795763	0.58728	0.442073	0.658159	0.852374	0.528254	0.709651	0.774141	0.681177	0.56101	0.606016	0.67
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001335.1.c1c96665-13fc-49fb-b0cf-b02c0ce3eb01.fc.signal	8.40779	6.95408	11.491	9.29119	4.47844	1.48548	0.437133	0.46014	0.763832	2.75813	5.12226	5.44735	4.12086	2.9163	4.07289	3.25455	4.30236	4.83895	4.68927	3.80067	3.19862	1.02422	1.44935	3.54813	4.18661	4.91915	8.14638	4.5781	2.14105	0.994991	1.84041	1.84041	0.805216	0.714751	0.260746	0.311873	1.13773	0.718382	0.879248	2.57685	3.7181	1.09518	0.439278
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.eab68876-e57f-4e6d-b66b-00c271b4eee3.fc.signal	2.43877	1.47151	0.939925	1.04153	0.897505	0.565324	0.227167	0.0839987	0.451787	1.05442	1.83081	2.45941	1.6224	0.944374	1.80063	2.45565	3.67616	3.12635	2.14054	1.45648	0.914759	1.02208	0.599251	0.873583	2.24375	3.53974	2.82603	2.24162	2.22537	1.90136	1.29354	0.900312	0.504287	0.333594	0.651885	0.597774	0.580978	0.700219	1.15613	1.23631	1.37952	1.99164	0.270084
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000775.1.1ad53715-8cce-4edc-8f16-9e6eba200f6e.fc.signal	0.91502	1.02067	0.856948	1.4144	1.83254	0.800854	0.00805662	0.103134	0.407265	0.907265	1.06706	2.01519	2.56969	2.22431	1.53185	1.76381	2.13237	1.26295	1.68306	1.86262	1.47943	1.20709	1.0387	0.621847	1.03837	1.61777	2.24915	1.77639	0.870323	0.471963	0.738278	0.598322	0.687873	0.629742	0.363033	0.201925	0.811038	1.10402	0.990488	1.04872	1.20367	0.866169	0.553846
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000953.7.ee348280-6b7c-485f-98b3-1dc4a3d7cb47.fc.signal	4.15196	5.21591	2.25972	0.440033	0	0	0	0	0.191662	0.865488	1.92841	1.81769	0.517941	1.06556	1.16868	0.543074	1.40714	2.69997	4.12563	2.23812	4.73175	0.459325	0	0.158672	2.18467	6.71412	2.01174	0.805111	0.0281887	0	0	0	0.656013	0.497331	0	0	0	0.0256368	0.755623	1.28706	1.10233	0.651055	0.337531
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001875.2.3cf78ad3-7b65-4d3f-ad1a-54ef36e9f84b.fc.signal	0.62967	1.65275	2.8904	0.695076	0	0	0	0	0	0.88971	2.28113	2.68882	0.839078	3.52755	0.101005	0	3.45667	3.7203	3.5451	1.38798	1.83585	2.56639	0.854146	4.00388	3.75664	3.37427	3.74908	2.00186	1.2545	0	0	0	0	0	0	0	0	0.126271	1.7022	1.64223	0.430193	1.01039	0.442211
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000784.3.5a735e4e-02fc-4cf3-8586-bebcb93dde40.fc.signal	1.6325	2.87637	2.58347	1.54511	2.8116	2.72537	1.26409	1.45069	2.31845	1.37782	1.92025	2.98677	3.17372	4.0216	3.95538	1.76941	1.08344	2.36262	1.49413	2.25667	1.26381	2.13741	2.52403	2.4376	3.38781	2.50394	1.49546	0.861077	1.11727	0.71487	0.186053	0.44168	0.275987	1.80621	2.02038	0.448966	0	0.503409	1.66867	1.921	2.48335	3.29087	0.507937
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003812.1.473c7819-46e8-400e-9bbd-6a85f00dc5a7.fc.signal	2.21065	1.29825	1.59215	1.71054	1.62589	0.713181	0.458832	0.34796	0.375787	1.08314	2.0513	1.96776	1.65142	2.00592	2.19764	0.970638	2.34127	2.34599	1.45942	1.29054	1.28128	0.412878	0.823354	1.87435	2.5621	2.24516	1.02947	1.24376	1.0182	0.258759	0.12919	0	0	0	0	0.0270527	0.380358	0.754919	0.541755	0.777547	0.844044	0.686498	0.547368
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.6ef6e344-86f3-4f04-92f8-daa352b5ef4d.fc.signal	1.10614	0.641387	1.05962	0.837052	0.430721	0.252506	0.0476684	0.0030723	0.169657	0.71409	0.694181	0.846033	0.607525	0.784994	1.00556	0.435954	0.713066	0.706122	0.23502	0.428033	0.825508	0.38746	0.192886	0.524357	1.13841	0.802332	0.488901	0.542506	0.397043	0.531979	0.504449	0.410874	0.324194	0.405695	0.32326	0.250648	0.094245	0.183402	0.451238	0.485222	0.401471	0.432895	0.292249
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000942.6.d1423850-21d9-4937-a8c0-bd929b9ce5af.fc.signal	4.585	2.549	1.97722	0.242625	0	0	0	0	0	0.271068	3.61883	3.77091	1.22388	1.89765	1.39091	0.487385	1.08081	2.76186	5.89907	4.50566	2.36637	0.274623	0.0174728	1.7297	2.52563	4.02783	1.16656	0.966151	0.810849	0.946754	0	0	0	0.406989	0.555185	0	0.133002	1.03257	0.654195	0.894831	1.86121	2.40715	0.474241
