	chr22:41992214-41992363	chr22:41992364-41992513	chr22:41992514-41992663	chr22:41992664-41992813	chr22:41992814-41992963	chr22:41992964-41993113	chr22:41993114-41993263	chr22:41993264-41993413	chr22:41993414-41993563	chr22:41993564-41993713	chr22:41993714-41993863	chr22:41993864-41994013	chr22:41994014-41994163	chr22:41994164-41994313	chr22:41994314-41994463	chr22:41994464-41994613	chr22:41994614-41994763	chr22:41994764-41994913	chr22:41994914-41995063	chr22:41995064-41995213	chr22:41995214-41995363	chr22:41995364-41995513	chr22:41995514-41995663	chr22:41995664-41995813	chr22:41995814-41995963	chr22:41995964-41996113	chr22:41996114-41996263	chr22:41996264-41996413	chr22:41996414-41996563	chr22:41996564-41996713	chr22:41996714-41996863	chr22:41996864-41997013	chr22:41997014-41997163	chr22:41997164-41997313	chr22:41997314-41997463	chr22:41997464-41997613	chr22:41997614-41997763	chr22:41997764-41997913	chr22:41997914-41998063	chr22:41998064-41998213	chr22:41998214-41998363	chr22:41998364-41998513	chr22:41998514-41998663	chr22:41998664-41998813	chr22:41998814-41998963	chr22:41998964-41999113	chr22:41999114-41999263	chr22:41999264-41999402	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.83e601b8-bef8-49e1-b42e-c29a56e1ac1c.fc.signal	1.05281	1.12812	1.74527	1.50729	1.23382	1.26547	1.69661	1.3156	0.882165	0.694548	1.32451	1.1062	1.23906	1.78793	1.69701	1.49115	1.05171	0.81195	1.0175	0.8417	1.98438	2.24566	1.33363	1.56958	0.786051	1.39168	1.66194	1.59543	1.22413	1.89738	1.66499	0.897418	1.26302	1.13896	0.706391	0.676685	0.550833	0.480745	0.633616	0.614414	0.750551	0.600561	0.794385	0.456167	0.52026	0.481141	0.736878	0.544692	0.574366
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.5501f5e6-6354-4e9f-82a5-be852033207e.fc.signal	0.214286	0.194385	0.356355	0.28866	0.435486	0.811888	0.630074	0.526998	0.309094	0.287588	0.45269	0.92972	1.06934	0.683159	0.508634	0.477354	0.353701	0.188477	0.0491162	0.0024304	0.0496137	0.134173	0.224137	0.28319	0.446856	0.47863	0.284474	0.158742	0.150173	0.154182	0.211246	0.248844	0.289191	0.429325	0.370652	0.456778	0.585846	0.594301	0.265117	0.0893603	0.402039	0.504019	0.375317	0.271263	0.265088	0.204672	0.0174239	0.0215937	0.589744
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.8ee3bcc0-0a54-4209-87cf-967cca7d6071.fc.signal	1.77514	2.09456	3.24551	2.60802	2.93367	2.76372	2.0723	2.76056	3.30391	2.4762	1.43222	1.09053	1.64475	1.83126	2.64199	2.95318	2.99785	3.01674	2.37221	2.49895	2.59626	2.64018	1.6973	1.83929	2.24384	1.96199	1.73193	1.75447	1.05293	0.741951	0.842823	0.877086	1.04601	1.40258	1.33759	1.08087	0.985613	1.18536	1.44474	0.980387	0.547157	0.315744	0.362034	0.254822	0.227124	0.203837	0.283115	0.308273	0.589235
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001958.3.1ec30665-e127-479e-9308-683342038ede.fc.signal	5.41926	6.36262	6.07765	4.12451	4.10871	6.84412	5.50244	3.75671	4.39281	5.54932	5.72593	4.24254	4.75265	6.6957	7.36386	5.93123	5.68803	5.4692	5.74401	6.04539	4.90234	4.3936	3.22612	3.86616	2.4644	1.88479	4.2899	5.13	4.52223	5.31474	5.75866	4.65775	5.27101	5.72988	3.5114	2.3032	1.51077	2.00667	1.35079	1.1528	1.53604	0.684007	0.0355024	0	0.0673482	0.626704	0.832112	1.72625	0.682561
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.66fe7e60-cc70-422a-8d7c-594c9a55eec8.fc.signal	0.813534	2.2114	2.61235	1.4885	1.49877	2.36338	1.81696	1.87468	1.12437	1.67919	2.03513	2.86259	2.88424	3.84689	3.21435	3.14938	2.79353	2.30563	1.51731	2.37086	2.83138	1.28881	1.75707	2.86597	0.805669	0.625569	1.57477	1.39041	1.84787	2.58296	1.72515	2.46828	1.82125	1.63971	1.97424	1.08877	1.39434	1.66446	0.940934	0.319028	0.473332	0.167332	0.488181	0.77536	0.24173	0.732998	0.128169	0.603299	0.648228
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.7bdb9455-2f7b-4363-a63c-08451bdd557e.fc.signal	1.14948	2.55897	2.7189	1.25011	1.74706	1.55501	1.31748	0.481987	0.339728	1.3074	1.70723	1.60622	1.74834	1.29525	1.23263	1.04269	0.586042	1.12992	0.981391	1.02578	1.04171	1.36006	1.55539	1.06719	1.39104	1.39497	1.05969	0.691567	1.82308	1.66251	0.469966	0.629003	0.811915	0.415077	0.284627	0.711982	0.409321	0.337973	0.669083	0.849539	0.898959	0.44062	0.66555	0.533721	0.467149	0.488949	0.598025	0.921713	0.769767
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.58ebbf7c-ff66-46f2-b210-b717cb3c6af7.fc.signal	1.60617	1.96146	2.48355	2.85404	3.08148	2.1269	1.63634	2.28661	2.34339	1.68147	2.99935	3.06184	2.74792	2.98745	4.00184	5.06821	3.8025	1.54577	2.98214	4.25263	3.87607	3.32437	3.35423	3.65579	1.90448	1.7669	1.66335	1.22918	1.85703	3.44619	2.93728	2.73745	4.48937	2.55933	2.35335	2.67251	2.04266	1.52997	1.82799	0.707151	0.454989	0.507777	0.308868	0.0294864	0.454161	0.114814	0.658517	1.11053	0.652993
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001236.5.dd479f7b-7d31-4292-a54c-bd7a49572346.fc.signal	0.938129	0.829132	2.17053	0.773083	0.887698	1.84253	0.555192	0.479355	0.126824	0.208645	0.72421	0.141337	0.0991495	0.499141	0.742202	1.85936	2.20897	1.35887	1.101	1.12352	1.17091	1.7756	0.687933	0.334557	0.401987	0.254186	0.388061	0.376186	0.667608	0.833125	0.435345	1.06092	0.925229	0.882605	0.425914	0.502732	0.203747	0.541376	0.446933	0	0.177815	1.23306	0.697257	0.636715	0.524975	0.261223	0.194554	0.643995	0.610108
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.f32467cb-d7e9-4f5b-9c6b-68e4e838bc49.fc.signal	6.24364	6.29087	8.0007	6.51223	4.65679	4.7284	2.82642	3.80649	3.69822	4.2238	4.55991	1.67199	0.982679	2.7781	4.65265	4.64763	4.46163	4.03246	4.4453	4.72956	5.34178	4.80477	2.91071	1.16204	0.930946	0.372669	0.332898	1.11753	2.7241	3.15107	2.43402	1.33077	1.36339	2.21289	1.58449	1.1414	0.787414	0.980523	1.60555	0.882818	0.315936	0.424253	0.571002	0.42093	0.329119	0.231411	0.286024	0.191695	0.660979
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001935.1.43a724cd-c3b0-46db-9b56-bc285ebfa0a4.fc.signal	0.135709	0.344058	0.195736	0.138547	0.33021	0.888787	0.326204	0.383856	0.63019	0.213033	0.60661	0.493637	0.785389	0.6807	0.0722493	0.142041	0.534791	0.494356	0.203902	0.085004	0.248696	0.251427	0.165695	0.608616	0.553927	0.814616	0.177276	0	0.0825379	0.181774	0.671447	0.198075	0	0.420167	0.235438	0.148638	0.185469	0	0	0	0	0.0837138	0.210957	0.00889113	0.089964	0.21448	0.174247	0.269369	0.435897
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.309e9998-5ade-4caa-9bdd-4c0118af9852.fc.signal	2.81321	2.43486	3.2244	2.57005	1.78986	2.55698	2.21838	2.74737	2.84119	3.80065	3.89471	1.78358	1.12351	1.23561	2.39903	4.51208	3.85213	2.71532	3.13234	3.03835	2.82159	2.81867	1.94749	0.964392	1.04181	1.47134	1.11166	1.23447	2.64977	2.1844	2.36252	2.3804	2.59534	3.17754	1.86101	0.81026	0.806017	1.51343	1.40679	0.603027	0.320231	0.899439	1.15893	1.40652	1.19201	0.817867	0.853283	0.831582	0.680796
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004609.2.6c3f44c6-62c9-4da6-9a58-7978db5e3bda.fc.signal	0.993007	0.983586	1.80451	1.30627	2.23369	1.78055	1.80185	0.87075	0.188208	0.405163	1.614	1.38851	2.08661	1.00093	0.446251	1.16396	1.84982	1.17544	0.877549	0.392469	0.861275	1.70963	1.4475	2.01322	2.11161	1.28112	1.62583	1.5393	1.45699	1.86193	1.08554	1.10081	1.29006	0.423831	1.20554	1.6419	0.9442	0.569601	0.815547	0.221053	0	0.823609	0.834241	0.730347	0.451302	0.123746	0	0.266727	0.791444
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001964.2.c9581d4d-c873-4911-9ee7-7d9f4821621a.fc.signal	1.94713	2.67556	3.23237	3.77946	2.5734	1.88955	1.16909	1.60492	3.14734	2.57989	3.36154	3.48034	2.68873	3.97919	3.87545	4.03109	3.17525	2.26875	3.11433	3.52058	2.89507	2.31676	2.42515	2.59378	2.3157	1.65749	2.32071	2.66728	2.57248	2.12886	1.45663	2.14514	1.9849	1.87166	1.51447	1.41798	1.71774	1.51039	1.61704	0.801429	0.518161	0.674472	0.337152	0.0653039	0.361876	0.0103907	0.350098	1.38878	0.612635
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.7de26b70-374a-4d7c-b754-070af0779bd1.fc.signal	0.117642	0.570461	0.284075	0.612375	0.521495	0.41946	0.714718	0.725147	0.788863	0.284054	0.684397	0.682763	0.755453	0.538359	0.460444	0.55767	1.05487	0.425927	0.170873	0.728003	0.688031	1.08259	1.14408	0.786292	1.12083	0.701552	0.438822	0.801864	0.861159	0.366174	0.41729	0.37955	0.41724	0.206379	0.00887653	0.422631	0.443878	1.0476	0.649106	1.25845	0.939017	0.466086	0.221919	0.284114	0.403977	0	0	0.205991	0.751825
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004884.1.e1f8eaf0-5c3e-4eb2-b864-0330dfef44b8.fc.signal	0.472431	1.21173	1.22765	1.58235	1.00649	0.744936	1.5265	0.899144	0.686316	0.953585	1.11682	1.08751	0.501749	0.506722	1.65613	1.45805	1.51839	1.79019	0.684248	0.637505	1.81405	2.77297	1.80822	1.13477	0.893429	1.57834	1.64923	1.59215	0.945006	0.507195	1.05657	0.866991	0.187292	0.737268	1.13822	0.244465	0.361801	1.20672	0.492094	0.444145	0.347842	0.366886	0	0.0063672	1.56614	1.08699	0.557135	0.61297	0.628978
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.102990be-2f15-4965-9094-d6b665cc5fb0.fc.signal	3.6667	2.03876	2.30663	1.95508	0.864526	1.20971	1.55566	3.82182	2.80034	3.33033	3.46876	2.37422	1.09586	2.3743	2.79995	2.11463	1.72259	1.14174	1.06051	2.7328	2.55044	1.52244	1.62683	1.95966	0.762656	1.65821	1.82841	1.61003	1.41776	1.69754	3.78492	2.27325	1.85502	2.5977	2.10739	1.89359	0.591716	0.506573	0.589447	0.540858	1.26519	0.787751	0.47348	0.149596	0.652213	0.451461	0.634583	0.385196	0.640538
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.6ef6e344-86f3-4f04-92f8-daa352b5ef4d.fc.signal	5.38144	4.91623	10.2529	7.92203	3.85051	5.08879	4.23275	2.59792	2.12499	3.00451	3.89776	1.8718	2.97167	4.15574	5.69608	8.57528	9.30649	5.06791	3.59975	5.25418	5.96636	7.95672	3.5174	3.27354	2.93525	2.28553	2.06081	1.80158	1.46336	1.54586	1.26452	0.811898	1.24897	1.3539	1.28283	1.74889	1.34307	1.95042	1.29705	0.894078	0.560975	0.533144	0.472467	0.452844	0.342692	0.0938078	0.180552	0.557383	0.758571
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.73c26a8d-02d6-4ea5-b361-6e62367bb307.fc.signal	0	0	0.0807867	0.236743	0.40456	0.572273	0.601166	0.334157	0.236999	0.255133	0.227461	0.0666375	0.124111	0.388968	0.524529	0.240081	0.121262	0.0929152	0.133905	0.267663	0.347385	0.178754	0.181669	0.198627	0.228444	0.334517	0.34513	0.19	0.081426	0	0.0123344	0.109478	0.223486	0.61574	0.705292	0.413885	0.0970304	0.0148411	0.0619791	0.153568	0.19928	0.274515	0.297019	0.330525	0.2993	0.15681	0.115057	0.115541	0.430769
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000055.3.510139c3-77ab-4865-bfdf-41696f4f603b.fc.signal	0.100738	1.01111	0.759019	1.99871	2.42193	0.698724	0.272766	0.976025	0.21349	0.309715	1.19317	0.273272	0.918392	2.41611	1.26504	0.64282	0.701877	0.436995	1.32051	0.986954	0.135526	1.36993	1.41037	0.887557	1.06829	0.793982	0.761271	0.242317	0.700649	1.59794	0.500056	0.230031	0.153506	0.28892	0.637342	0.539751	0.684119	0.0328215	0	0.37943	1.3768	0	0	0.0441833	0.994069	0.08837	0	0	0.791878
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.f2c7bc19-404e-47af-b24f-cd6109044afb.fc.signal	1.34971	1.02316	1.54602	2.41843	2.45403	1.62232	1.0572	1.77722	1.182	1.53726	1.25424	1.62284	2.29211	1.84445	1.67018	2.58535	2.0343	1.92149	1.8666	0.801579	1.20856	1.52368	0.849217	1.11094	1.08909	1.14519	0.732374	0.849641	1.17698	1.09495	0.936113	0.987942	0.774383	1.03673	0.86455	1.24506	0.967805	0.898277	0.774723	1.41137	1.29182	0.972599	0.507669	0.761931	0.514579	0.310293	0.369252	0.401682	0.477573
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.92d75341-e28f-4aef-b49f-71fb4ab25e3c.fc.signal	0.596549	0.46257	0.99367	1.23622	3.30735	1.68833	0.960354	0.787013	0.251557	0.49952	2.49173	1.48459	1.07079	1.48362	2.01298	2.72992	1.50539	0.57858	1.93698	2.26913	0.751076	1.22903	2.77071	2.72595	0.460335	0.146559	0.640112	0.666613	0.269785	0.30365	0.575464	0.770977	1.93014	1.44755	0.665128	0.672011	0.897426	0.731551	0.887945	1.71346	1.38281	0	0	0	0	0	0	0	0.802095
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.5aafa779-b4bd-44a8-aed7-d566d5881bee.fc.signal	0.932466	1.75357	1.84458	1.06508	1.35805	2.47262	3.51455	1.87806	1.70432	3.09872	3.42953	1.96948	2.55985	3.37629	3.70745	3.46601	3.32179	3.05625	2.17661	2.80075	3.11788	2.73728	1.99319	2.26036	2.19026	1.37365	1.72879	2.34048	2.64671	2.47804	1.26305	1.18551	0.760438	1.33463	2.17804	1.56992	1.29075	1.54296	0.943268	0.739885	0.987671	0.546986	0.552366	0.830052	0.483695	0.135856	0	0.422741	0.652583
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.f006c884-d6f7-470d-8586-314761e38a9f.fc.signal	2.11254	2.62524	3.54151	4.28257	3.76796	2.18672	3.51628	2.35237	1.91212	2.7762	2.3043	3.11355	2.04445	1.98698	1.87101	2.22744	3.41814	3.38183	2.44815	3.42277	3.50047	2.41808	1.80918	3.09557	1.47547	2.1439	2.65106	1.93323	2.41207	2.01122	1.83394	2.04606	2.37927	2.45899	1.39517	1.16566	0.826217	1.39467	1.5557	1.30463	1.68891	1.08508	0.142079	0.670721	0.510222	0.177015	0.278704	0.172453	0.646214
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001903.1.03a5399b-8198-4c5d-9733-643e52230ded.fc.signal	0.242591	0.42578	1.06678	0.541414	0.471202	0.383994	0.0155145	0.177836	0.393795	0.408572	0.52637	0.44195	0.62636	0.577641	0.952258	0.412768	0.176807	0.208461	0.497995	0.466784	0.853863	0.870766	0.31418	0.406389	0.279697	0.153664	0.0655077	0.254531	0.613063	0.511264	0.246311	0	0.228931	0.750483	0.294291	0.0263173	0	0	0	0	0.0103282	0.42981	0.283486	0	0	0	0	0.163155	0.311594
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001936.1.5334d23f-e014-40d2-bc7a-ac83a243daae.fc.signal	0.420915	1.20565	1.59277	1.10436	1.1577	1.13141	0.833957	0.425125	0.426663	0.546036	0.763357	1.25508	0.676023	1.06133	0.909871	2.13585	1.73565	1.74749	0.706917	1.11443	0.419618	0.276394	0.158034	0.420542	0.384835	0.106118	0.234964	0.322581	0.465912	0.106543	0.85159	0.379304	1.06778	0.737063	0.246749	0.0427201	0.226693	0.214128	0.275203	0.200579	0	0.0134972	0.173204	0.163843	0.351813	0.22734	0.496962	0.182816	0.534413
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001904.1.214d1f33-bcb6-4ac8-b4dd-0158df3742ae.fc.signal	0.897371	0.247151	0.378234	0.197767	0.0567604	0	0	0	0	0	0	0	0.201396	0.534155	1.12494	0.549963	1.07558	0.229578	0.541489	0.918629	0.602107	0.218743	0	0	0	0.0498978	0.328808	0.0148166	0.527105	0.197865	0.069989	0.202406	0.168719	0.402879	0.22223	0.46657	0.032755	0	0	0	0	0.0490545	0.282553	0.644732	0.826013	0.5615	0.617318	0.111811	0.442029
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.2da68f5f-3fe3-4c64-8403-feb46554ae0b.fc.signal	4.11781	2.89328	4.61508	3.60078	1.5741	1.93301	1.49187	3.08256	3.03347	3.24898	2.61998	1.62067	3.27304	3.61828	3.15976	3.5496	4.72287	3.38475	1.07694	1.64192	3.15479	2.5874	1.56457	3.26156	1.62395	1.47191	1.68209	0.98607	2.82422	2.70075	1.4815	1.89228	1.53663	1.75596	0.801979	0.705237	1.38825	0.92461	1.18121	1.08754	1.62833	0.688982	0.334684	0.524305	0.406822	0.268494	0.052465	0.484193	0.706478
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.bc7bca89-1cba-4915-bcc7-e8d2a2d115f4.fc.signal	0.298804	0.546826	0.828996	0.627633	0.551651	0.272673	0.235216	0.0927966	0.139285	0.183371	0.516574	0.72843	0.579945	0.989275	0.680139	0.382854	0.0794063	0.0792037	0.175097	0.385517	0.268663	0.359762	0.274837	0.177627	0.377472	0.280923	0.582408	0.329322	0.163957	0.0331481	0.000982067	0.352435	0.428061	0.229082	0.316556	0.517532	0.311817	0.261294	0.0251656	0	0.047968	0.239521	0.174456	0.141225	0.218694	0.0333512	0.0955876	0.0610373	0.536585
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.6b4448d0-5f4c-4811-8e37-23e51bce62f5.fc.signal	0.52258	0.556695	0.93296	1.41723	0.966106	0.799764	0.608891	0.685645	0.596763	0.356397	0.733032	0.755923	1.18495	0.0392611	0.547017	1.32512	1.01393	1.00863	1.07292	1.04627	0.884412	0.709391	0.502416	0.455305	0.323733	0.338096	1.21723	0.832299	0.309894	0.449235	1.20594	0.980137	1.27675	0.617589	0.481427	0.91483	1.63773	1.28388	0.952436	0.538211	0.23881	0.248133	0.476742	0.669377	0.24142	0.268735	0	0.242621	0.60396
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.aaa0b154-2777-4a76-a919-829c05cb2aa5.fc.signal	1.44906	0.564325	0.534129	1.11987	1.49563	1.94438	2.25554	1.86403	1.2601	1.64434	1.93143	2.11944	2.13431	2.10471	1.10358	0.665936	1.40335	1.46818	0.463799	0.602006	0.861127	0.848484	1.02068	1.51534	1.39993	2.20684	1.80928	1.14571	1.34084	1.07865	0.582655	0.671995	0.684166	1.14062	0.962362	0.531794	1.01353	1.76972	1.35662	0.870619	0.686244	0.401305	0.524408	0.170018	0.121107	0.211653	0.298027	0.298245	0.62375
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.5cbd3cd5-dc33-49dc-ae71-41bb3114f33a.fc.signal	1.47062	2.3003	1.25058	1.56725	2.60849	1.13867	0.728252	1.30522	1.08522	1.26844	2.06647	2.17045	0.782174	1.62443	2.04908	1.5732	1.60364	1.78575	1.1081	1.59435	1.49872	2.38185	2.5688	1.15495	1.96546	1.72251	1.03926	0.380474	0.632041	1.5023	1.39498	1.99114	2.10877	2.82546	1.04658	0.701118	0.997802	0.732548	0.792191	0.362984	0.260543	0.431285	0.108612	0.150876	0.402798	0.183172	0.119766	0.266092	0.677904
