	chr9:124019319-124019468	chr9:124019469-124019618	chr9:124019619-124019718	chr9:124019719-124019768	chr9:124019769-124019848	chr9:124019849-124019918	chr9:124019919-124020008	chr9:124020009-124020068	chr9:124020069-124020218	chr9:124020219-124020308	chr9:124020309-124020368	chr9:124020369-124020518	chr9:124020519-124020668	chr9:124020669-124020818	chr9:124020819-124020968	chr9:124020969-124021118	chr9:124021119-124021268	chr9:124021269-124021328	chr9:124021329-124021418	chr9:124021419-124021448	chr9:124021449-124021568	chr9:124021569-124021648	chr9:124021649-124021718	chr9:124021719-124021868	chr9:124021869-124021898	chr9:124021899-124022018	chr9:124022019-124022078	chr9:124022079-124022168	chr9:124022169-124022318	chr9:124022319-124022468	chr9:124022469-124022618	chr9:124022619-124022768	chr9:124022769-124022918	chr9:124022919-124023068	chr9:124023069-124023218	chr9:124023219-124023248	chr9:124023249-124023368	chr9:124023369-124023518	chr9:124023519-124023668	chr9:124023669-124023818	chr9:124023819-124023968	chr9:124023969-124024118	chr9:124024119-124024268	chr9:124024269-124024367	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.6ef6e344-86f3-4f04-92f8-daa352b5ef4d.fc.signal	0.210814	0.0949187	0	0.0947078	0.316365	0.54499	0.792287	1.07996	0.447599	0	0.21855	0.889789	0.421701	0.546968	0.530637	0.592486	0.542804	0.774567	0.762071	0.671944	0.490993	0.477126	1.05817	1.44076	1.30412	1.25741	0.952797	0.939259	0.636152	1.01585	0.869171	0.724454	0.746836	0.953111	0.888908	0.641998	0.419717	0.89148	0.841019	1.12356	1.18214	1.75008	1.75769	2.71614	0.410845
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001851.4.1fdea0c8-02c6-49d5-977f-4ec727658eb3.fc.signal	0.812538	0.819725	1.39904	1.70942	1.88826	1.72408	1.23401	1.55747	2.24224	1.95469	1.58021	1.29475	1.31021	1.62087	1.66254	2.08101	3.02071	3.21017	2.86837	3.24933	1.97028	2.02882	2.38425	1.58385	1.11805	1.19048	2.01874	2.58337	1.90597	2.80515	3.19517	2.06095	0.940862	1.44783	2.25641	2.09281	1.26225	1.35941	1.34264	1.75183	2.39653	2.07804	2.34677	2.22839	0.673554
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.f2c7bc19-404e-47af-b24f-cd6109044afb.fc.signal	0.623442	0.706741	0.868694	0.829018	0.722677	0.740944	0.636884	0.854457	1.10475	1.15989	0.985276	0.873889	1.33499	1.29984	0.943767	1.18343	1.17086	1.88586	2.3966	2.4528	1.88865	2.04249	2.30211	1.87153	1.31976	0.764343	1.06252	0.970166	1.09739	1.45994	1.6779	0.588859	0.716598	0.69146	0.908615	0.864312	0.789373	1.33926	1.07009	1.4181	1.13652	1.44571	0.738419	0.789213	0.10274
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.92d75341-e28f-4aef-b49f-71fb4ab25e3c.fc.signal	0	0	0	0.0212816	0.527352	0.829525	0.682107	0.512949	0.104594	0.289589	0.475309	0.355594	0.393774	0.581347	0.0017736	0	0.0641571	0.57364	1.17006	1.35128	0.66171	0.264568	0	0	0	0	0	0	0	0.330572	0.265444	0	0	0	0	0	0	1.18023	1.02385	0.329083	0.346238	0.203823	0.324868	0.239365	0.440367
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.5aafa779-b4bd-44a8-aed7-d566d5881bee.fc.signal	0.682233	0.879288	0.854182	0.655973	0.628055	0.640021	0.98409	1.49779	1.22645	0.923079	1.15231	0.817021	0.851137	1.98634	2.24565	1.80973	1.71762	2.34707	3.0581	2.81461	1.85393	2.00629	2.84519	2.53642	1.51663	0.917645	2.13771	2.50872	1.33464	1.5549	2.06547	1.34874	0.980045	0.973039	1.11475	0.811925	1.28702	1.99739	1.49054	1.85405	1.78361	1.47749	1.50545	1.93142	0.056658
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.f006c884-d6f7-470d-8586-314761e38a9f.fc.signal	0.39818	0.307139	0.576099	0.463161	0.695467	1.00868	1.26461	0.701327	1.0167	1.44511	1.68514	1.07547	0.158644	0.760612	1.12438	1.07323	2.28246	2.19822	1.28345	1.47798	1.36975	1.48622	1.55331	1.91266	1.76847	1.60271	0.700695	1.13852	1.79623	1.4031	1.10394	1.74089	0.979686	3.10702	2.3215	1.06383	1.14538	1.83004	1.05063	2.01274	1.92919	1.61359	1.42012	2.1367	0.452984
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.2da68f5f-3fe3-4c64-8403-feb46554ae0b.fc.signal	0.123618	0	0.0647493	0.27831	0.333973	0.823927	0.929682	1.06946	1.25955	0.774907	0.865014	1.31216	1.54185	1.93525	1.24127	1.05469	1.77861	1.61885	1.75339	2.01318	1.60665	1.16196	1.17865	0.723821	0.396912	0.191329	0.452289	0.763822	0.306074	1.11745	2.01822	1.25013	1.39676	1.72804	1.62545	0.577719	1.30137	1.38734	1.40294	1.93659	1.42763	1.54754	1.01488	3.12847	0.426519
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.aaa0b154-2777-4a76-a919-829c05cb2aa5.fc.signal	0.712647	1.16474	1.12917	1.46141	1.52009	1.62627	1.12836	0.71858	0.433789	0.475014	0.516568	0.447641	0.645027	1.02896	0.938163	0.689395	0.740329	1.07469	1.01342	0.737485	0.719507	1.35204	1.48386	0.761906	0.492049	0.689312	1.69443	1.7906	1.48018	0.930253	0.882618	0.539317	0.513327	0.75352	1.32954	1.72608	1.29659	0.951937	1.20489	1.44741	1.10993	1.09537	1.18441	0.888508	0.0952024
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.5cbd3cd5-dc33-49dc-ae71-41bb3114f33a.fc.signal	0.939853	0.568162	0.357172	0.72944	0.923279	1.14663	0.757873	0.898452	0.713643	0.424947	0.551424	0.549656	0.121542	0.324146	1.6472	0.877965	1.25475	1.83117	1.89385	1.57676	1.48422	1.65492	1.88001	1.94209	1.69789	1.51948	1.00209	0.609067	0.771638	1.3603	1.18325	0.718755	0.254616	0.364348	0.869558	0.783913	0.651826	1.40759	1.68771	1.20499	1.53093	1.79553	1.08378	0.738771	0.445503
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.05a353b1-f31c-4062-a970-e6b8e8cfe9a3.fc.signal	0.0455729	0.134496	0.271776	0.203507	0.109726	0.0643714	0.0768756	0.298726	0.320576	0.484981	0.977915	0.942149	0.108228	0.0728465	0.417091	0.994069	1.19718	1.17851	1.45413	1.38608	0.616521	0.0769149	0.0488903	0.346934	0.64793	0.495422	0.47782	0.48961	0.438867	0.417486	0.880326	1.39702	1.73265	1.23527	0.414419	0.245226	0.390511	0.928427	1.03081	0.275445	0.730882	1.96287	0.926693	0.950012	0.695183
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.d0a3ffb9-3082-49ca-b6e4-071c93be50ea.fc.signal	0.521979	0.678192	0.46275	0.397984	0.438279	0.570513	0.504416	0.481086	0.567551	0.951516	1.31216	0.946007	0.88192	0.579647	0.756974	0.262313	0.525989	0.61831	0.91292	1.12407	0.984914	0.909208	0.835085	0.552561	0.252093	0.0528033	0.172887	0.241796	0.709949	0.686103	0.905411	0.203463	0.298243	0.836015	0.585943	0.555287	0.397728	0.659494	1.20992	1.23104	1.65075	1.45144	0.54322	0.181953	0.442553
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.40074ae6-828f-47d9-a397-b67f6a5032c3.fc.signal	1.23843	0.592814	0.597958	1.33633	0.941332	0.947508	0.607411	0.638811	0.819738	0.501803	0.53653	0.862783	0.862187	1.03424	1.86541	2.9407	2.32591	1.71874	1.83396	1.60123	0.979557	1.38096	2.51887	3.20237	4.6821	2.7867	1.03251	3.0626	2.10623	1.15261	0.8657	2.45545	2.18773	2.23328	1.527	1.36452	1.26234	1.875	1.14676	1.20485	1.21859	0.971055	1.65378	2.40606	0.473684
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.fc6fd65f-c644-42f3-9ab2-6582bf7f6378.fc.signal	0.328909	0.390083	0.470074	0.551726	0.610845	0.809901	0.540356	0.277085	0.221027	0.398384	0.438588	0.653328	1.43697	1.09639	1.57009	1.06148	1.1275	1.50411	1.685	1.25686	0.784783	0.8962	1.23745	1.74091	1.50151	0.855129	1.00967	0.937896	1.5692	1.28374	0.90626	0.546435	0.995957	0.877504	0.844888	0.867755	0.626042	0.741141	0.748775	0.707646	1.07034	1.23457	1.41879	1.61527	0.25016
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.f92b9e80-4bf7-4519-837e-1a5c78d2d2b2.fc.signal	0.428814	0	0.0312735	1.41578	2.55828	7.9197	10.4178	3.52552	4.05231	4.46478	1.95213	1.94845	5.68529	2.97502	1.68341	5.16683	7.01696	5.946	12.6018	10.3516	3.8182	3.31597	5.93076	7.20476	4.9761	0.814082	2.03924	5.80466	5.13427	3.21601	2.26704	7.91262	6.38032	10.6259	9.88978	4.80087	0.762116	3.68897	3.53829	5.84016	3.90238	5.66883	3.94164	4.76594	0.30303
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.1f6ac71d-93cf-4d13-a14c-23ecb52e3983.fc.signal	0.431323	0.464066	0.454499	0.627604	1.17671	1.88274	1.81073	1.21825	0.618116	0.893606	1.99124	2.59199	1.97678	1.45151	0.825786	0.54538	1.26348	0.838965	0.69109	1.16671	1.18843	1.2005	1.08272	0.716087	1.21118	0.866263	0.738563	0.27954	0.328288	0.624598	0.820088	1.26284	1.20725	1.86994	0.773874	0.0834603	0.302766	1.1399	1.17957	2.49599	2.36509	2.07797	1.32487	2.43754	0.46383
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.f92185be-1c43-4aca-8ad8-6624fd4fe491.fc.signal	1.28668	1.97257	1.50609	1.15628	1.44135	2.03332	1.78173	1.5083	1.4167	2.2237	2.50526	2.43043	3.23717	3.04254	2.82268	1.27579	1.19038	1.53998	1.69328	1.53044	1.56097	1.70598	1.73215	1.52967	0.908292	1.00469	1.77086	2.29429	2.33454	1.41082	0.915344	1.40794	1.46391	3.40746	3.66978	2.7997	1.94764	2.11022	1.85305	1.80303	1.91374	2.73317	1.68931	2.80035	0.422272
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.7e792a01-04c2-4297-a3a4-2a7110dfb8d8.fc.signal	0.451457	0.242793	0.662306	0.314946	0.288878	0.276327	0.536511	1.47343	1.76985	1.49613	1.218	1.63831	1.47658	1.55912	1.36634	2.0393	2.91825	2.22055	1.53241	2.04252	1.68908	1.79681	1.74003	1.84764	1.84886	2.26894	2.11439	2.06751	2.48214	1.23178	1.48246	1.80573	0.657583	0.914057	1.36057	0.598895	0.447956	1.28824	0.757097	1.11417	2.20457	2.55421	1.96425	2.04799	0.537399
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.21a553ba-0627-43d2-9045-d7e885ce5199.fc.signal	1.69297	1.04693	0.67256	0.845278	1.12283	1.42417	0.891226	0.560077	0.817275	1.67357	1.39588	0.746193	0.925859	0.714841	0.541328	0.985658	0.123921	0.493477	0.561865	0.659168	1.25291	1.44494	0.792497	0.533096	0.071425	0.207645	0.811195	0.774784	0.337632	0.217676	0.544721	0.546096	0.803397	1.62127	0.59441	0.143065	0.772897	0.385013	0.748912	1.20314	0.927093	2.0627	1.04046	0.750881	0.601594
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000992.7.674a18bf-8b42-412f-a2ea-cabb31234aa2.fc.signal	1.69702	0.141864	0.285968	1.64152	1.94918	2.27208	3.36201	2.68526	1.84896	2.17924	2.56527	2.59232	3.14554	2.65915	2.49415	2.93436	4.00736	3.39744	4.27884	2.8716	1.75027	1.66669	4.08796	5.47948	3.69634	2.4203	3.29915	3.94668	4.58387	5.04808	5.4348	3.80306	2.3899	3.88771	3.49951	3.22865	0.987057	4.0955	3.72954	3.58029	3.79724	3.55599	3.96101	4.12753	0.791619
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.fa45989e-2fad-4f13-b899-3405cf3f81a7.fc.signal	0.662035	0.166309	0.0845242	0.74878	1.10584	0.723653	0.478307	0.351002	0.0187457	0	0.095554	0.618688	0.770386	1.58088	0.857623	0.967078	0.780371	2.13622	2.29295	1.89786	1.23399	0.855667	1.12024	0.974272	1.11046	0.418383	0.575048	0.290265	1.55832	2.3597	2.21643	1.25808	1.14786	1.62633	2.25347	1.6243	1.35541	1.65589	1.00312	1.65078	0.623573	1.24661	0.970021	1.24154	0.149272
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.f69d543f-4e4e-4fd7-9774-7bd28fcc565d.fc.signal	0.35332	0.312819	0.170347	0.207558	0.191703	0.382176	0.717494	0.909037	0.669575	0.202433	0	0	0.0591925	0.409152	0.724904	0.588418	0.0528005	0	0.0378728	0.170497	0.192117	0.0326445	0.0581281	0.483416	0.451428	0.197949	0.249838	0.575278	0.441258	0.0330555	0.634904	0.877989	0.177926	0.429731	0.525146	0.342086	0.225711	0.552817	1.01321	0.533274	0.555804	0.7526	0.402821	0.761753	0.295652
