	chr9:136419476-136419625	chr9:136419626-136419775	chr9:136419776-136419925	chr9:136419926-136420075	chr9:136420076-136420225	chr9:136420226-136420375	chr9:136420376-136420445	chr9:136420446-136420525	chr9:136420526-136420675	chr9:136420676-136420825	chr9:136420826-136420975	chr9:136420976-136421125	chr9:136421126-136421275	chr9:136421276-136421425	chr9:136421426-136421575	chr9:136421576-136421725	chr9:136421726-136421875	chr9:136421876-136422025	chr9:136422026-136422175	chr9:136422176-136422325	chr9:136422326-136422475	chr9:136422476-136422625	chr9:136422626-136422775	chr9:136422776-136422925	chr9:136422926-136423075	chr9:136423076-136423225	chr9:136423226-136423375	chr9:136423376-136423525	chr9:136423526-136423675	chr9:136423676-136423825	chr9:136423826-136423975	chr9:136423976-136424125	chr9:136424126-136424275	chr9:136424276-136424425	chr9:136424426-136424575	chr9:136424576-136424725	chr9:136424726-136424875	chr9:136424876-136425025	chr9:136425026-136425175	chr9:136425176-136425325	chr9:136425326-136425475	chr9:136425476-136425595	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.85a47d94-3c5b-4fa0-8468-515ec8dc5b16.fc.signal	2.09333	1.95328	2.60637	3.58721	1.32469	0.296342	0.96857	1.1332	2.35729	3.84875	2.47851	2.05925	2.39733	1.36238	1.57797	1.16307	0.647453	1.16599	1.62331	2.00146	2.09872	0.811807	1.86553	1.36148	0.78518	1.63862	2.19925	1.37056	1.32568	1.90961	1.24415	1.32348	1.6462	1.43263	1.41164	1.66728	1.84486	1.02625	1.4386	1.55698	0.467688	0.24965	0.0696629
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.72ced85f-cc3d-4155-864f-c88e943e41cd.fc.signal	7.0051	3.24586	4.91347	7.31232	3.71478	1.01506	1.19997	4.63097	7.20435	5.87762	5.15258	7.62398	8.34132	5.77272	1.87127	2.75677	4.87182	6.11365	7.86769	7.40243	8.22243	8.1168	6.07396	8.1577	5.63331	6.76723	8.59282	8.95497	9.47967	10.8497	8.0543	7.29228	2.69353	2.27389	6.07818	7.12013	5.70847	3.1337	2.84539	3.00859	1.55823	2.47984	0.734234
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000330.2.5131ad66-51e2-42ac-b48a-1af75df9605f.fc.signal	6.32831	8.76366	8.01875	7.3077	3.69566	2.01367	2.75285	4.12851	6.04272	4.14627	8.32049	11.0542	11.9474	6.92229	3.65681	4.75031	9.8423	16.4227	17.1007	18.6679	15.909	11.5484	15.2544	17.2809	9.56608	12.2999	16.24	14.1013	14.5253	20.9844	10.1112	11.7782	7.74089	3.70761	8.54754	9.20481	10.0026	10.4342	9.58124	7.70391	3.60075	5.06399	0.507353
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.58d4d6b8-e8d9-44c0-a8c7-fcdf9403bfe2.fc.signal	3.1024	2.71197	1.5488	1.90485	2.76712	1.99828	2.21238	2.69575	2.69228	1.96158	2.47134	2.67473	1.75901	0.976642	1.28003	1.73762	2.30162	2.9134	3.28836	3.13488	3.34868	2.38624	2.14568	2.37968	3.02207	4.63118	4.14	3.32992	3.47086	3.0799	2.38193	2.66226	2.45947	2.21212	3.21998	2.86012	2.41439	2.22406	1.4651	1.44625	1.61254	1.93911	0.464286
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.b264ae9e-8457-4fbc-9ae1-9ad1d872e973.fc.signal	2.59909	1.83067	1.43082	1.5309	1.74451	1.97922	2.25954	2.14062	1.64884	1.02019	1.5583	2.29255	2.08224	1.58619	1.31734	1.25122	1.21614	1.73749	2.31576	2.272	1.86954	1.62933	1.89313	1.87839	2.14966	2.25524	2.0387	1.92244	1.9658	1.74421	1.40615	1.32414	1.38407	1.00314	1.79979	2.17069	1.74222	1.90319	1.68917	1.08111	1.06854	1.4487	0.784211
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000071.3.dfc63e95-4862-4384-a735-dc9483aed805.fc.signal	4.32277	2.81336	2.33119	5.19068	3.00623	0.637306	0.116799	0.959103	2.75859	3.05627	4.58214	3.98469	3.07192	4.91395	0.519907	1.89095	6.39401	5.48111	4.10017	2.9984	3.05042	2.91451	6.29028	7.19483	6.54075	5.80492	3.49993	2.75047	5.82379	7.20321	6.88037	4.70431	1.52198	2.77262	2.5187	4.46532	3.8191	3.77351	2.31202	3.12256	3.56807	0.555546	0.156716
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.44df7b1b-5968-426b-8cea-e4fad8f3b32b.fc.signal	4.88103	1.7146	2.93465	0.773409	0	0	0	0.0733924	4.82465	5.16526	3.04324	6.05728	4.41213	5.04879	0.172834	1.71455	3.02125	6.3606	6.98279	5.87864	5.99188	3.33239	2.81388	4.34869	5.50789	6.59563	4.97784	10.6748	5.66238	8.74077	4.39713	2.17776	1.99807	0.546138	3.87164	6.51957	2.07554	3.80804	6.05637	2.50081	0.359483	1.01114	0.203271
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.6d90e020-b6c2-4e95-920f-783e8068ccbc.fc.signal	10.2522	8.58517	4.5224	5.67928	6.80272	3.8658	3.26585	7.08889	8.24765	7.32003	9.75953	12.9619	9.43316	9.21311	1.89688	5.71363	13.6022	13.9297	18.2104	24.0538	12.458	11.5176	14.8359	14.9532	18.8925	16.6745	18.2384	15.0861	17.912	14.4699	13.0879	7.46438	4.88317	3.76766	12.7453	13.6046	13.975	13.6676	10.7077	6.17478	2.31879	5.46998	0.53211
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004713.2.44d9234d-e938-4209-8bc5-a1f9ee0dcbe4.fc.signal	1.52791	1.6882	2.28886	1.21409	2.8761	1.26152	1.40094	1.15103	1.23106	2.48033	2.27678	1.45236	2.33066	2.75323	1.89645	4.89752	3.10921	1.3659	2.16704	2.25299	2.3101	3.30381	1.45944	2.20301	1.32902	2.76558	3.07866	4.60109	5.07686	1.83862	1.36781	1.41872	2.91471	3.86747	3.62195	1.40577	2.55993	2.91905	2.87303	1.35054	1.15412	2.94282	0.272727
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000808.1.5ce8eb53-7a16-437f-b9a4-a14e0471dbdc.fc.signal	4.94632	3.77696	4.23013	3.31092	3.65114	2.76338	2.04024	3.80624	3.06645	2.6209	3.1794	2.59666	3.57234	2.08721	1.95712	2.24018	2.08274	1.93577	2.34247	1.7083	2.74551	2.29385	2.5087	4.84856	4.38738	2.68763	3.76838	4.49602	3.12793	2.77295	1.31079	1.67623	1.74267	1.9757	2.60142	1.93084	3.49098	2.14568	2.46006	2.02287	2.62861	1.03078	0.475962
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000738.3.ee79ddae-147f-498b-b43d-cce1548cb6a9.fc.signal	3.01674	3.13116	4.36847	3.83204	3.75766	2.4517	2.15482	1.99811	3.59608	2.29117	2.04427	5.42982	4.06185	0.861255	0.740971	2.06277	3.0671	3.93219	1.40323	2.93661	3.09396	3.21268	2.98096	3.02958	3.05501	2.12545	3.59891	3.81345	1.27737	3.04102	1.5048	3.02101	3.3314	1.44327	1.6407	1.64213	2.44314	2.08022	1.29306	0.831101	0.585042	1.67894	0.405405
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.142e6ed2-5832-4fa6-8a6b-9ed4d6f47d60.fc.signal	1.85232	0.0166261	1.45035	0.725172	0.553812	0.171418	0	0	0	0	0.404298	1.12889	0.415	0.708037	0	0	0	0	0	0.433394	0.485875	0.24191	0.178011	0.712044	0.486283	0	0.052744	0.592188	0.925126	0.296653	0.698818	1.4767	0	0	0.16324	0.403972	0.146575	0	0.461495	0.0816132	0.644362	0.649578	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003848.5.4e81bcc2-9ec4-4d08-b943-7db60ab59078.fc.signal	2.53402	4.33681	4.28733	2.33994	2.00346	3.68285	4.143	4.30066	6.60626	4.92628	5.34395	4.88098	4.00942	1.57814	1.1816	1.98255	2.17397	1.80662	1.8158	3.08035	2.86987	2.56801	3.26384	2.24522	1.61098	2.05668	1.92934	0.761133	1.27247	3.21758	1.41116	1.24976	1.5532	2.61999	2.55633	3.62997	4.23465	1.84255	1.59415	0.811517	1.49426	1.96716	0.203125
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001508.1.7644257d-84a8-452c-b39d-72874c3d0d4b.fc.signal	5.66203	3.78351	4.20643	4.71633	2.68263	2.3031	1.28501	3.56874	8.60857	7.04252	4.18205	4.49728	3.75077	1.58335	1.08763	3.459	3.72843	3.52043	4.54828	7.27441	6.32128	4.9419	4.08501	3.14297	2.78776	3.74049	3.60804	3.71183	6.48352	5.06395	2.19592	3.20989	1.74979	1.97867	5.33412	5.39241	6.02288	7.02815	5.08843	2.2592	2.50303	3.16436	0.466472
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003828.3.bcd61aac-63db-4cfa-a058-a141a50b928e.fc.signal	0.67753	1.684	1.82959	1.44563	1.25848	1.3172	1.32087	2.44678	3.12624	1.45209	0.929238	1.74502	1.28624	0.899091	1.15943	0.609043	0.385235	0.792694	0.932565	1.33406	2.20486	0.85607	1.0626	1.15121	1.19735	0.780249	1.20465	1.6853	1.27807	1.28464	1.48879	2.2002	1.83817	1.24184	0.657868	0.687449	0.961915	0.910787	1.64616	1.75133	1.35842	1.37831	0.815271
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.8a1df20e-6fe2-48ae-99b1-96a1bc85ea8d.fc.signal	17.3529	9.90936	12.1228	12.4107	5.45589	3.09208	3.05166	9.48	10.9086	12.9374	9.63718	14.8862	11.1239	4.07367	3.71412	4.90172	17.3855	25.2042	20.132	19.9593	17.8975	18.2398	17.5889	16.1372	13.1725	23.7134	18.2327	12.6675	25.775	23.9	18.6445	18.9363	9.75432	5.92415	9.71252	16.9734	8.10287	18.9266	12.7329	6.71543	3.26767	3.87581	0.398305
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000225.3.ac643157-1692-4223-8d75-00ef072cf986.fc.signal	1.60095	1.7585	1.99444	1.82592	1.66719	1.98015	2.26101	2.65584	2.73974	2.13973	1.64527	1.77227	1.52308	1.42684	2.12076	2.35711	3.62389	5.33255	5.66097	5.35061	4.26289	2.37867	2.20398	2.6659	3.39802	3.92749	3.52142	3.09202	3.13358	4.05026	3.95771	2.95248	2.44443	2.45454	2.20896	1.8291	1.95339	1.91377	1.95136	1.37192	0.761395	1.322	0.664234
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000318.2.7ba479df-2d75-4a21-a2dc-30d87eedc37a.fc.signal	6.37176	6.62877	7.93092	4.98637	1.994	1.35923	1.65544	4.4591	5.00106	2.71359	4.30874	7.58186	5.00233	5.1066	1.76012	3.12778	7.41647	10.0619	13.4632	13.1103	13.4381	10.1498	9.08324	10.6444	9.22254	8.00552	9.80686	9.16824	8.95414	9.81263	9.98465	8.4479	2.91689	1.94597	6.7838	7.45267	6.16821	5.99934	3.70309	2.36475	1.52973	2.02631	0.383178
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001906.1.5d44418c-818f-4534-8844-0d0e8e0143a7.fc.signal	14.044	4.91438	7.63555	8.39555	7.54368	4.32968	3.76345	6.25149	9.6722	8.94645	9.03533	11.7904	10.8466	5.4142	5.74088	6.97424	11.3034	18.4266	17.6769	18.4446	12.1233	18.9471	15.6855	13.4544	13.3631	12.6578	11.0232	10.9255	16.2875	14.9568	11.6603	12.4326	7.77121	4.33798	5.34633	7.6821	8.70992	11.6995	8.41288	6.36428	3.9263	3.72042	0.435185
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003689.3.cde87e50-dbba-4734-bd22-f35203f3b601.fc.signal	2.14488	1.65861	1.20883	1.2283	0.780423	1.44543	2.31085	2.14755	2.06916	1.35199	1.34238	1.9938	2.96095	1.78126	0.856291	3.37913	4.07059	3.90045	3.65695	3.23215	3.1053	2.4884	2.61319	3.35395	5.50255	3.41768	3.92367	4.87825	3.4928	3.16691	4.98618	4.06551	2.34174	1.99689	2.58939	2.29068	2.41056	4.20642	3.54842	1.81974	2.30614	2.67655	0.71518
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.bb1bb2b2-42c2-4f18-8e8f-61e82ab17b84.fc.signal	2.0751	2.29132	2.76371	3.95264	2.33518	1.05985	1.46078	1.5093	1.36843	1.17862	1.00927	1.76041	2.77567	1.46986	1.78263	0.844365	0.835983	1.12188	1.00618	0.765565	1.10285	1.18841	1.47281	1.17671	1.36926	0.763864	1.35333	2.13814	2.18279	2.19432	1.84838	2.04087	2.17084	1.54198	1.2158	1.08634	2.30836	1.15803	0.492692	0.632259	0.581476	0.373026	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.4d89e710-5a41-461f-91a2-bc627bddca0a.fc.signal	2.34706	1.77942	2.62035	2.55648	1.88026	3.24074	3.13565	2.92372	3.22072	2.33341	4.35501	4.99085	3.42686	5.01598	4.51505	2.38607	5.84307	6.23173	6.56022	5.43621	3.93331	5.75597	5.03394	2.1926	6.85394	5.97846	5.1889	4.07968	5.32221	6.37094	2.65056	4.62053	3.64093	3.07886	2.10375	3.8668	3.42934	4.45594	5.92943	3.89472	2.99951	4.26925	0.40411
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001306.1.3ad99a92-6066-418f-95ef-51ed964a0d0c.fc.signal	12.8354	6.1374	8.42653	6.76016	4.95225	3.64265	2.99987	3.6715	6.47632	9.02238	9.83038	14.3498	12.0999	9.51777	2.1632	6.33192	8.00449	18.0494	20.6677	14.9515	19.9846	18.982	17.986	17.978	13.9573	19.7552	14.8904	11.8307	7.10928	15.146	12.2144	11.2823	6.80032	4.40282	8.93981	8.11256	5.08574	5.63858	7.90728	4.24551	3.19359	4.51031	0.515152
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000339.2.39f2a04f-5ab3-46a3-91a8-91641dbab08a.fc.signal	9.40781	5.11565	4.57279	6.87302	5.9207	1.00288	1.24215	6.29676	6.57045	8.28654	6.07716	9.18239	13.1387	7.75167	2.42441	4.16797	5.62877	7.27161	6.80929	5.44333	5.95292	8.76376	10.5671	9.87708	9.4216	8.76755	8.45984	12.5269	10.7879	7.73786	6.10016	6.06333	4.15418	1.90285	3.28379	6.37605	7.73787	9.94606	7.61824	4.34737	2.85222	2.51872	0.428224
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001915.1.bcfa2f24-6276-4a64-96e6-3f1abe06b88e.fc.signal	1.16779	0.92076	1.27887	2.26045	1.45895	1.14055	1.26633	1.57438	2.06481	2.38173	2.57899	2.34029	2.11822	1.26703	0.928076	0.938928	0.838707	1.00483	1.31234	1.37543	1.58284	2.06744	2.51091	1.62392	1.65535	1.13228	1.78186	1.34652	1.6551	1.92159	1.55074	1.99303	1.21878	0.696334	1.82163	2.42277	2.02887	3.31644	2.84258	1.06245	0.628479	0.931248	0.649558
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001460.1.82b45364-a56c-42d4-addc-99df97d473fb.fc.signal	19.0922	9.77482	5.76852	7.71147	5.37917	2.9882	1.97287	3.74937	8.30173	8.31078	8.126	11.5791	15.6475	9.69373	3.29809	6.31791	10.2547	11.1376	21.96	22.987	18.9596	16.5327	14.5534	7.04955	10.0862	11.4061	16.9537	14.1469	20.4399	22.668	16.2267	13.5904	7.46705	5.86972	7.54468	7.94254	9.88175	11.3275	9.9548	5.47788	3.02663	6.25394	0.509766
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.ed39a30d-e8d4-4be8-8a48-6338c0cdb04b.fc.signal	4.94314	1.84819	4.8992	3.09346	1.40083	0.276931	1.97919	2.66768	4.61285	2.24099	2.56246	4.13296	6.15485	4.96271	0.285039	1.73807	6.58432	11.4059	10.2183	8.18059	5.76788	9.35153	7.21994	6.08099	7.06023	7.00735	6.89362	8.07444	7.04154	9.16643	11.3	5.92786	2.46344	2.83601	6.40689	6.47124	9.27549	7.67849	10.5879	5.89731	0.939811	2.34568	0.461883
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.83e601b8-bef8-49e1-b42e-c29a56e1ac1c.fc.signal	2.6236	1.98322	1.41969	1.38576	1.03043	1.03176	1.13509	1.64984	1.49399	0.818488	1.39211	1.58294	1.17484	0.636969	0.583012	0.776696	0.881893	1.16806	0.852167	1.02966	1.25467	1.25109	1.80641	1.42787	1.64918	1.64042	1.42855	1.54059	2.12765	2.49136	2.63305	2.02371	1.40875	0.682255	1.1506	1.07495	1.01248	0.808249	0.554827	0.499213	0.622233	0.609323	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000260.2.3ac826bb-c219-4eb4-ae1e-412d5ac0b154.fc.signal	4.10804	1.2463	1.5365	7.22602	4.42963	0.825298	0.902243	2.46329	2.43834	5.9139	6.039	4.86428	5.09076	5.62543	0.825251	2.78748	3.89193	5.0274	6.68651	7.52866	8.45751	8.60421	9.34705	5.76446	6.74144	3.82511	6.42651	6.89707	6.0358	7.80633	4.34542	8.0508	4.80857	4.49695	3.17234	5.06906	8.07876	3.62821	7.50193	3.47007	2.33468	7.28794	0.406349
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000774.3.c74b9473-7abb-43f6-8885-3c40e0552ac6.fc.signal	3.45666	3.34808	3.07855	5.47868	4.7973	4.90075	4.46158	4.93021	2.81361	3.82139	2.02581	5.59651	6.11829	1.5025	1.57156	1.47555	0.355813	0.528563	1.18051	1.22491	2.3113	4.78372	6.33033	7.30574	4.4341	3.66031	4.0793	0.878112	2.28883	3.92736	3.54828	5.06603	3.4599	0.687127	1.91227	0.654163	0.412539	1.11237	0.915134	0.832746	1.65597	2.16972	0.351648
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.21819112-b709-4256-a74d-0e6ec96e0be8.fc.signal	3.56446	6.80036	7.24773	4.9306	2.49274	3.27207	3.7516	3.083	4.8395	4.61821	6.54412	6.19667	3.73365	3.89032	3.25013	4.09309	3.70893	4.20505	5.74616	5.24288	3.57251	2.42025	3.90718	4.4775	4.28823	4.41178	2.0051	2.64255	3.57555	5.16583	4.49611	2.71374	2.38331	2.98838	3.45732	2.99367	3.16566	2.61656	2.75808	2.80577	3.51992	3.0186	0.229167
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e1fd1411-fa6d-4e9d-8b94-fee7dda1365c.fc.signal	0.45906	0.842184	1.21443	1.17283	0.656519	0.2035	0.380979	0.39429	0.753219	0.849707	0.61721	0.770211	0.644566	0.713811	0.437651	0.645416	0.459072	0.616344	1.08137	0.925772	0.87533	0.99331	0.860831	0.272714	0.601851	0.724917	1.16087	1.14207	0.659957	0.678282	0.477751	0.273757	0.438509	0.488311	0.235972	0.548804	0.798025	0.696461	1.25717	1.41136	0.54965	0.471223	0.852861
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004603.3.40563a1e-eb2a-4c6e-bd0b-903d353efee9.fc.signal	2.49501	2.18618	2.52565	2.2532	2.0488	2.62207	1.94868	2.52781	1.70559	2.32046	2.40112	1.24541	1.09108	1.65971	0.859068	1.20068	2.07183	1.50154	1.5433	1.37186	2.03896	1.98523	1.94852	1.72214	1.1674	1.26678	1.27924	0.545405	1.77137	3.14817	1.8799	1.46215	1.27651	0.881835	1.64673	1.01753	3.59422	2.16574	1.36954	0.299478	0.569282	1.25201	0.649123
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000972.6.8e264ed8-afdd-468a-8bbe-7ea6fcae8b7f.fc.signal	12.7964	5.73845	3.06002	1.6471	1.67102	0.519049	1.14274	3.41317	6.0869	2.67702	3.15966	14.5915	15.1461	7.53749	0.376848	6.2291	16.7177	10.3968	19.5394	30.1572	12.2595	19.6183	15.4407	13.7177	19.1783	16.9963	15.7878	21.5225	20.884	16.136	22.9752	12.8209	3.79818	1.64254	7.36517	5.51528	6.31149	5.81102	11.7242	5.57847	0.544529	2.41898	0.245226
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001916.1.b8e8499a-a8fb-45d6-acd8-26f02567ad12.fc.signal	5.26358	1.84669	3.66568	7.16084	3.52704	1.40027	2.86098	4.24252	5.57886	4.35317	4.16667	7.05806	5.38548	3.86967	4.30621	6.21532	7.91646	11.1426	11.4464	12.0803	7.07184	8.20164	9.37808	7.5634	10.3227	8.91405	10.0657	12.579	14.0129	13.3179	12.2864	9.84079	5.54844	3.01268	7.85128	7.25377	5.28281	4.78709	4.83317	3.9499	3.87918	2.82481	0.406167
