	chr11:62796075-62796224	chr11:62796225-62796374	chr11:62796375-62796524	chr11:62796525-62796674	chr11:62796675-62796824	chr11:62796825-62796974	chr11:62796975-62797124	chr11:62797125-62797274	chr11:62797275-62797424	chr11:62797425-62797574	chr11:62797575-62797724	chr11:62797725-62797874	chr11:62797875-62798024	chr11:62798025-62798174	chr11:62798175-62798324	chr11:62798325-62798474	chr11:62798475-62798624	chr11:62798625-62798774	chr11:62798775-62798924	chr11:62798925-62799074	chr11:62799075-62799224	chr11:62799225-62799374	chr11:62799375-62799524	chr11:62799525-62799674	chr11:62799675-62799824	chr11:62799825-62799974	chr11:62799975-62800124	chr11:62800125-62800274	chr11:62800275-62800424	chr11:62800425-62800574	chr11:62800575-62800724	chr11:62800725-62800874	chr11:62800875-62801024	chr11:62801025-62801174	chr11:62801175-62801324	chr11:62801325-62801474	chr11:62801475-62801624	chr11:62801625-62801774	chr11:62801775-62801924	chr11:62801925-62802074	chr11:62802075-62802224	chr11:62802225-62802374	chr11:62802375-62802524	chr11:62802525-62802674	chr11:62802675-62802824	chr11:62802825-62802877	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000043.3.8d5b3081-225e-438e-b618-c17adc495516.fc.signal	9.49339	14.9419	19.4554	12.383	5.60538	2.63935	3.35682	7.63003	10.7004	9.06461	6.0556	4.93006	6.22111	5.33758	2.5881	4.61244	8.73651	8.32722	14.8878	13.8372	11.0185	9.48761	13.2476	17.0467	19.1607	7.54378	7.58286	16.7391	16.4299	15.3166	11.1099	12.186	13.5846	7.17965	5.03556	9.75069	10.7218	10.5361	8.30807	8.69464	9.67158	3.89549	4.23685	5.4343	4.00486	4.98156	0.354067
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.69eb8040-32c4-4c18-85e7-a74953df6c51.fc.signal	4.05907	4.66856	3.35174	3.68947	3.205	1.00567	2.86418	5.79977	3.69908	4.43538	5.29864	4.38539	3.3579	1.54348	1.96021	3.31415	5.92686	5.13249	4.76628	6.49939	3.92493	3.83957	5.4303	4.15169	2.98653	3.52227	2.77638	5.29304	5.06817	4.26569	3.71167	2.65422	2.91742	3.86405	3.98476	4.62803	3.3608	1.49158	2.64734	3.673	3.85183	4.07657	3.24769	3.96501	2.65568	4.13218	0.204508
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000060.3.baf1b6b5-96f6-42d1-907a-07181459fd3c.fc.signal	4.36931	3.33123	2.37306	3.39629	3.567	1.12383	3.3042	5.09698	2.32578	4.43081	2.22827	3.25174	2.46005	0.933896	1.49382	3.7623	3.98016	3.40347	2.68145	4.7906	3.06435	2.94607	2.55991	2.23649	4.24605	4.4876	3.44057	2.52795	4.05955	2.62408	2.23807	4.39167	4.5062	4.89936	3.32667	1.8792	2.32353	1.88148	1.91988	4.05123	5.46342	3.06819	2.02541	2.2817	2.788	3.01364	0.438031
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000094.3.4d05172b-b267-4e63-b505-5ff5c21e9d11.fc.signal	12.0784	12.4297	12.4855	10.6462	5.80039	5.3327	6.17324	4.65385	12.4198	6.93147	5.04188	6.25584	2.5817	5.71318	2.61837	3.07236	3.08812	8.04496	13.1537	11.1793	6.40662	8.24738	15.9624	16.6491	18.6731	13.8247	12.1549	14.798	17.5768	12.8065	7.32538	4.80693	8.50622	8.8887	22.2449	17.4222	13.2364	11.9012	5.78262	5.02082	9.30384	5.95713	2.26228	3.57916	4.72972	5.38785	0.641509
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000004.3.f2ae12dd-4c96-490e-afaa-ca77964f5b1c.fc.signal	19.3545	16.6882	6.06141	14.0036	10.5226	3.75876	15.5855	19.9932	16.7668	8.80381	6.77578	13.0745	5.62421	6.68203	2.25672	3.43801	9.13143	21.1458	18.7062	15.7266	4.26351	4.67045	6.92485	8.80453	16.0582	10.1737	19.9362	11.056	21.8228	17.1128	3.9473	2.5056	5.00823	4.81659	13.2981	18.8296	12.3591	13.3993	14.228	19.4187	22.6194	10.6458	3.84346	5.18779	5.09528	5.28915	0.650704
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.88cb95dd-5a6d-4570-8a21-b967680b5521.fc.signal	0.190909	1.14357	2.48166	3.33052	2.15401	0.790254	0.87806	0.151599	0	0	0.087806	0.707178	0.087806	0.661471	1.27604	0.169758	0.345354	3.6602	4.6416	3.49557	2.03697	0.368785	1.02937	1.72787	2.15522	2.86915	2.52992	2.25355	0.570493	1.94331	0.878001	0.270142	0.558252	2.10201	0.549178	1.64751	1.81408	1.18416	1.16252	0.889457	1.4112	1.01275	1.18172	1.92673	1.06979	2.49242	0.42906
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.fae7194c-2bb7-414d-b747-986b067cce33.fc.signal	18.8408	23.2078	27.2534	18.5321	11.8593	2.50983	5.56086	17.8215	13.8903	13.271	9.90029	13.6219	7.65782	6.86225	2.8068	8.95194	14.623	12.9993	10.8977	7.59916	7.04127	14.4211	12.5777	18.0163	15.968	14.4527	7.25479	10.0945	14.7589	12.3747	9.01546	9.55172	15.7055	15.251	21.4137	20.1883	17.448	9.98743	11.0762	12.6129	9.33175	7.44168	5.78988	9.14811	7.25794	6.86063	0.302392
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.85a47d94-3c5b-4fa0-8468-515ec8dc5b16.fc.signal	2.77294	2.59832	3.92411	3.27763	3.29101	2.39129	2.14116	1.9096	2.49044	3.7276	2.53763	2.36204	2.29808	2.2909	2.57653	3.88254	3.34254	1.46422	1.2108	1.4892	2.07512	2.0366	2.8953	2.74099	2.04764	1.42034	1.95644	3.55015	2.66133	2.09097	2.94892	3.79529	4.62064	2.4636	2.35924	2.39391	2.89359	3.51227	3.28642	2.52684	3.62717	5.13752	4.8172	3.39033	2.32545	2.46501	0.408686
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000105.3.fa7c889b-e561-4d9e-9f53-4d27307d9ee3.fc.signal	9.0829	15.1007	9.08344	9.43488	7.41696	2.01029	5.37141	6.50684	4.55083	5.11742	6.23104	10.8428	7.83119	7.31463	8.07207	6.09828	11.0523	12.2268	10.7405	10.9451	10.4822	11.2229	15.4236	16.7804	9.77016	13.1854	14.1228	9.08301	18.8841	15.8914	10.8136	14.3758	14.3713	7.85635	6.5893	15.2721	18.4596	21.7197	18.3865	18.4449	9.8991	10.0134	8.80583	4.99014	7.61189	9.37855	0.369427
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.72ced85f-cc3d-4155-864f-c88e943e41cd.fc.signal	6.8737	6.34224	4.24896	5.9459	4.55085	1.12127	4.29726	6.4248	7.96255	5.24893	4.05078	4.80816	5.47421	4.22894	2.98753	3.4345	4.5786	5.52168	7.81917	8.39031	7.86591	8.52461	7.56048	5.76105	5.81225	7.10607	7.70095	8.82578	8.49862	6.41282	6.03882	5.58738	7.4641	7.4329	7.32492	5.24914	5.84294	5.97787	6.82081	8.97905	10.1533	6.30276	5.72882	5.49702	4.09684	4.75723	0.586328
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000330.2.5131ad66-51e2-42ac-b48a-1af75df9605f.fc.signal	16.0367	16.1325	13.1169	14.0006	14.8729	3.74784	9.20183	18.4037	21.1844	13.3068	8.40722	12.4654	15.0456	10.9526	7.36147	12.1295	15.3749	15.8688	17.2781	12.104	9.61047	11.8628	10.0309	9.74989	13.4441	13.8473	17.281	19.5099	26.7603	19.6429	14.3182	12.1565	14.6706	18.1529	18.9579	23.378	17.9458	10.7526	11.2966	18.4976	18.0132	11.566	12.8027	10.4667	8.19712	9.89353	0.497685
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.58d4d6b8-e8d9-44c0-a8c7-fcdf9403bfe2.fc.signal	4.72168	4.33752	4.36548	4.09049	3.36578	3.37363	3.56329	3.62514	3.94282	3.74994	2.4803	3.24208	3.9567	3.52832	3.57093	4.01184	5.3155	4.75509	4.68443	3.86284	2.42514	4.74578	4.74768	3.55312	4.0966	4.14065	2.86741	2.63909	4.60199	3.00633	1.66836	2.43659	3.46694	2.55392	3.63717	4.09042	3.46334	2.96167	3.97542	4.26178	3.78366	2.47203	2.30056	3.07843	1.99218	1.62178	0.359873
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.0c600fad-76af-4396-b66d-45cc11ce045a.fc.signal	16.8354	21.0414	17.3698	18.6955	10.4523	1.87499	6.92129	5.15877	9.92967	9.48592	6.08849	7.50641	7.61101	5.09259	5.87631	4.91878	10.1316	10.7124	15.0596	16.4903	5.57882	7.85022	19.062	17.677	15.1169	15.1794	11.7657	15.2941	18.452	17.7568	13.4119	11.8027	12.3769	15.2489	18.5643	17.6652	15.2183	10.6984	13.3067	18.5287	21.6346	17.1875	10.4325	8.69421	12.5518	11.9005	0.252888
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.b264ae9e-8457-4fbc-9ae1-9ad1d872e973.fc.signal	5.62498	4.50109	6.14474	6.36491	5.93014	4.3545	4.08808	4.47341	4.92079	4.24778	4.52845	5.95867	6.87036	4.9506	3.79483	2.85805	3.44697	3.01787	2.73478	2.4122	1.09603	1.6938	2.56287	2.36831	2.06154	2.19093	1.87457	3.45405	5.37452	4.34645	2.25741	2.45614	3.97807	3.32038	4.74145	7.1457	6.89595	5.12333	5.71796	4.79664	4.07688	2.55039	2.90014	4.30108	2.75181	2.1362	0.413557
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000071.3.dfc63e95-4862-4384-a735-dc9483aed805.fc.signal	3.32483	5.33827	8.05016	4.73366	3.29553	1.89934	3.01881	7.34577	8.1969	5.88248	2.26045	1.5512	5.55125	5.22422	2.57018	5.14036	7.1341	6.06921	7.51644	3.37985	2.99784	6.68331	5.94957	5.81121	7.18413	10.2196	7.52187	10.5155	8.27093	3.15496	3.7124	1.75726	4.19396	4.2148	4.18985	8.29158	7.61296	7.80434	6.57893	5.74744	3.73749	3.86359	4.57068	4.91426	5.68245	5.52974	0.325926
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.f1456df1-a617-44a6-a060-cb29786302bd.fc.signal	7.71106	3.97963	5.62229	5.40567	5.55955	5.55619	3.14095	3.68835	5.19434	5.26957	5.95312	5.04088	4.59001	4.51211	3.16654	2.52104	4.47125	6.66401	6.61395	8.13554	3.42035	5.57148	6.12201	5.24951	6.19472	6.34646	6.12013	4.85729	8.32911	5.00683	1.7386	2.12719	4.85296	5.27164	7.5763	7.19522	7.05353	4.63679	5.14427	6.37785	11.6983	5.57874	4.49407	3.86137	2.14628	3.20134	0.217391
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.44df7b1b-5968-426b-8cea-e4fad8f3b32b.fc.signal	7.51096	4.25316	6.21495	6.17389	4.50081	0.566877	1.21191	5.41715	5.6556	4.83047	1.82387	1.94869	4.27262	3.0904	0.456304	2.66176	6.25067	7.05508	7.35191	4.31011	3.79698	4.53975	5.88355	2.66179	2.69631	6.58873	5.44806	4.22961	10.4732	8.74671	1.09027	3.38624	5.35314	6.67424	9.18639	6.88099	4.57307	8.54872	6.41459	5.67255	8.68184	6.18916	3.87372	1.2652	2.92738	6.4396	0.212411
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.d29b7bc4-75ef-437b-ab43-12a3fcfc38d5.fc.signal	4.48195	3.43879	2.63129	4.79138	5.9851	7.55391	6.47338	2.99182	4.63072	5.25149	4.47807	3.71237	4.79612	5.3655	2.86246	2.69334	2.28393	3.90824	4.54322	5.6735	4.11327	2.97712	3.43126	4.02174	5.04532	4.7615	4.06388	2.65617	3.18945	2.67729	2.39585	2.57886	1.80621	1.13113	2.23118	2.48077	4.02127	4.03958	4.9083	6.4348	5.26448	2.70598	2.98749	3.7381	3.31829	3.22863	0.333333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.6d90e020-b6c2-4e95-920f-783e8068ccbc.fc.signal	20.6742	12.0312	21.4136	17.8964	12.0454	2.70143	4.61802	19.741	19.7517	12.7326	9.66117	16.9316	13.4943	8.35296	3.8854	9.24612	14.4079	16.4338	9.07487	15.7362	15.164	13.2895	15.9235	13.919	17.2127	15.1774	16.9516	17.8473	15.6462	11.3248	6.70266	4.82935	5.58222	9.64522	11.9667	16.9833	15.7411	16.997	14.9889	13.72	10.7984	9.82943	11.0413	9.65138	8.75523	9.969	0.488402
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004713.2.44d9234d-e938-4209-8bc5-a1f9ee0dcbe4.fc.signal	2.94667	2.60525	3.10179	2.78399	4.53973	2.98347	3.03565	4.33712	4.66186	1.7394	1.30507	2.68269	3.4347	2.72874	1.83859	1.65442	2.97736	3.08173	1.9798	2.59677	2.97124	1.69434	3.99105	2.89717	2.67964	2.44551	1.10262	2.81366	3.85048	2.71542	2.44023	2.84122	3.54405	2.94666	3.23826	4.32814	2.33301	3.25362	2.92827	2.23967	5.00711	2.33277	2.51283	3.09383	2.37346	5.2028	0.396168
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000808.1.5ce8eb53-7a16-437f-b9a4-a14e0471dbdc.fc.signal	4.44224	3.65201	4.77367	4.20793	5.17352	3.50718	4.6814	5.43088	5.36075	3.27909	6.19063	5.62329	3.85109	2.93252	1.63229	4.10417	4.17442	2.83553	1.63867	2.43635	2.78789	3.19876	4.88922	3.24581	1.95777	2.30484	3.00183	4.07985	5.78602	4.77873	5.61982	5.45528	3.72317	3.35252	3.01673	3.5867	1.81949	2.21272	3.02159	3.40521	5.73911	2.78259	2.47257	3.62399	2.76061	3.17606	0.607579
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000101.3.06d0440d-166a-4bfb-8784-29eb25ba34d7.fc.signal	19.4483	18.2727	6.64969	11.6061	7.85246	4.03708	6.76386	4.94961	17.5441	13.7673	5.40655	4.69093	7.52145	5.32195	5.58379	4.92919	10.8468	19.5989	19.4614	7.55086	3.18462	14.074	14.9708	11.7146	18.0655	16.4306	8.83832	15.4481	16.0379	17.1769	8.28721	13.2111	14.7006	10.2	13.0477	13.0463	19.076	11.9248	12.3071	7.8363	8.86585	7.38592	7.28515	7.28927	8.36386	7.60696	0.570093
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000159.3.c9b496dd-d6af-4185-b38a-63e548d52af5.fc.signal	17.712	21.348	15.3158	9.82523	4.41834	2.45722	3.81846	8.02912	9.31651	6.52112	8.07929	3.45452	4.57756	6.66784	5.6296	7.85378	9.59372	14.5643	13.3761	16.7907	10.792	8.37834	9.36857	11.9457	14.8873	19.3691	11.9242	14.0105	20.7303	11.8533	9.63835	10.3998	10.567	14.3134	12.2666	15.9602	21.0737	16.1449	16.1447	22.4146	18.5731	8.40401	5.77058	8.4969	4.81054	11.0191	0.601533
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000738.3.ee79ddae-147f-498b-b43d-cce1548cb6a9.fc.signal	3.42383	4.9306	6.95894	6.74724	7.1807	6.89012	4.60161	5.32217	5.5108	4.49535	7.27361	6.42254	3.52755	5.3909	4.11956	3.53309	5.70732	3.31139	2.88083	5.09796	5.73307	4.97923	4.84905	4.49861	2.83648	3.95936	5.14265	6.67224	5.19259	5.66156	4.05663	4.39942	4.3808	3.44148	3.9332	4.34461	5.81086	5.49364	4.58584	3.07659	6.06512	5.21474	4.10428	2.85319	3.16919	4.28248	0.543949
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.142e6ed2-5832-4fa6-8a6b-9ed4d6f47d60.fc.signal	1.08667	0.217434	1.26885	0.247863	0	0	0	0.0430777	1.25084	0.263709	0.591138	0.359419	0.019779	0	0.118674	0.731371	1.16062	0.845904	0.351865	1.46175	0.407817	1.24427	0.307638	0.58235	0.318539	0.676301	0.703968	0.61604	1.07807	0.309808	0.344457	0.499954	0.155282	0.432551	0.753369	1.28973	0.948714	0.671189	0.549377	0.481743	1.37757	0.78613	0	0	0.343246	0.0385008	0.353425
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003848.5.4e81bcc2-9ec4-4d08-b943-7db60ab59078.fc.signal	6.0548	5.69319	8.00791	7.42519	5.97356	5.27873	1.77796	4.56907	4.65726	5.2469	7.49862	8.61713	8.06151	4.21305	3.64478	3.02681	3.86254	3.03601	1.27966	3.13529	3.91149	6.98907	6.5416	7.171	4.91502	4.0887	4.56318	5.29804	6.36009	7.27531	3.68976	5.52856	3.87352	3.55223	3.01061	5.2504	5.71022	7.6251	6.99817	6.78752	13.9139	9.54707	9.41878	9.69756	8.3514	8.64488	0.832941
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001508.1.7644257d-84a8-452c-b39d-72874c3d0d4b.fc.signal	5.60383	6.25384	4.36885	3.56151	3.73829	3.14474	3.02302	4.50918	5.42513	2.70969	6.70115	5.834	3.14693	3.1109	3.50208	5.45446	8.28893	5.96516	6.11107	6.3321	5.84372	5.77131	2.20781	2.6365	3.75046	6.17638	4.48483	4.30017	4.71156	2.31499	2.96319	3.27584	5.32404	7.8881	6.63418	6.72619	6.28765	6.66718	5.30426	4.2471	4.45517	5.07251	4.26228	4.70022	3.91161	2.5598	0.579971
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003828.3.bcd61aac-63db-4cfa-a058-a141a50b928e.fc.signal	2.52548	3.19518	4.28835	1.57309	0.991051	1.35879	1.6914	1.96537	2.58664	2.38729	2.12223	1.74755	1.20035	1.02977	1.30742	2.02407	1.61682	1.59233	1.8105	2.07343	1.75065	1.92351	1.22638	0.525919	0.654664	1.12917	1.0257	0.810842	0.633295	1.35263	2.17694	1.42727	2.6608	2.04768	1.24058	1.26154	2.5042	3.20032	2.67888	2.12851	2.36908	3.07903	3.69818	3.85412	3.50578	2.69428	0.356373
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001020.4.42363c6f-0a08-4184-ab8c-bacc5ac39aad.fc.signal	7.13758	5.19527	4.78303	3.7287	2.40369	3.43224	1.97696	3.14805	3.55562	3.47895	2.76631	3.25678	3.79116	3.37481	2.99331	1.83664	3.2678	5.36804	5.61882	6.41046	3.94041	5.79719	5.38345	3.56437	3.48482	4.81983	5.1933	4.73564	5.13378	3.00084	1.09228	2.3923	6.16898	5.20061	5.47242	7.31659	5.12663	4.2995	4.40456	5.72958	6.79574	3.27977	2.98895	2.23633	1.3827	2.10389	0.271264
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.8a1df20e-6fe2-48ae-99b1-96a1bc85ea8d.fc.signal	12.6074	15.1868	18.7895	10.1536	12.0419	5.20796	8.2189	10.9768	25.8057	14.8298	11.5381	12.7952	15.8702	12.6286	7.59534	9.70858	13.0707	18.2057	19.3896	15.5822	9.8791	18.01	19.0431	21.0182	25.7862	27.8052	21.5705	21.1331	18.4119	9.7511	11.7942	13.5214	16.2431	14.399	21.4509	20.9757	20.2023	11.4096	21.3491	28.3457	16.2099	13.4199	10.8986	8.71977	10.2723	13.2172	0.669118
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000155.3.f96e1b9b-e27a-457e-8b0f-804f1e61ec6e.fc.signal	15.9072	12.8884	20.5615	10.7086	8.5232	1.84362	1.5669	7.9486	15.15	12.8204	5.85765	8.85137	8.45187	4.96528	2.2812	4.99385	6.91048	8.64981	16.1331	13.6958	8.86676	13.9421	6.74153	7.7788	12.3217	16.4911	7.71712	11.3384	11.4827	4.44396	4.69152	2.81856	5.08283	3.9215	5.35294	6.42767	7.29454	9.05944	10.3562	10.5073	9.3996	12.8444	11.8731	10.5118	4.48517	2.36498	0.693122
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000353.2.4f6acbc5-3a97-4e8f-9a06-b4d65956b678.fc.signal	19.5669	18.6846	18.9826	14.2834	7.41924	3.56571	5.95464	7.52418	17.6061	12.1628	11.629	17.4146	9.12178	7.64374	4.64584	7.39438	22.4067	20.1644	18.4507	19.1568	14.1386	10.2034	21.5311	21.6272	14.9813	20.3157	14.5674	17.6043	17.6164	11.9574	11.6627	6.31436	16.0849	19.2722	18.1505	22.492	20.1393	8.54059	18.816	15.5224	17.7966	8.17666	5.29289	10.7571	3.95727	6.68862	0.556901
