	chr1:181728675-181728824	chr1:181728825-181728864	chr1:181728865-181728914	chr1:181728915-181728974	chr1:181728975-181729054	chr1:181729055-181729124	chr1:181729125-181729184	chr1:181729185-181729274	chr1:181729275-181729374	chr1:181729375-181729424	chr1:181729425-181729574	chr1:181729575-181729724	chr1:181729725-181729874	chr1:181729875-181730024	chr1:181730025-181730094	chr1:181730095-181730174	chr1:181730175-181730224	chr1:181730225-181730324	chr1:181730325-181730474	chr1:181730475-181730624	chr1:181730625-181730674	chr1:181730675-181730774	chr1:181730775-181730924	chr1:181730925-181731074	chr1:181731075-181731154	chr1:181731155-181731224	chr1:181731225-181731374	chr1:181731375-181731524	chr1:181731525-181731674	chr1:181731675-181731824	chr1:181731825-181731974	chr1:181731975-181732124	chr1:181732125-181732274	chr1:181732275-181732424	chr1:181732425-181732514	chr1:181732515-181732574	chr1:181732575-181732664	chr1:181732665-181732724	chr1:181732725-181732874	chr1:181732875-181732974	chr1:181732975-181733024	chr1:181733025-181733174	chr1:181733175-181733324	chr1:181733325-181733474	chr1:181733475-181733624	chr1:181733625-181733731	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.f2c7bc19-404e-47af-b24f-cd6109044afb.fc.signal	0.316347	0.0855848	0	0	0.0307154	0.245466	0.535093	0.905313	1.32376	1.24776	0.634282	0.308773	0.573702	0.304429	0.289156	0.263208	0.228551	0.377252	0.581238	0.215717	0.342725	0.352484	0.308971	0.584227	0.991316	0.980018	0.812408	0.951597	0.595259	0.59755	0.675127	0.375506	0.256559	0.263408	0.357244	0.261483	0.100409	0.120392	0.629052	0.983264	1.06363	1.02825	0.718139	0.67124	0.520014	0.274715	0.396396
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.5aafa779-b4bd-44a8-aed7-d566d5881bee.fc.signal	0.318103	0.146731	0.104615	0.105026	0.0680833	0	0.289864	0.793852	1.01401	0.857367	0.663582	1.10499	1.62372	1.90732	1.20313	0.817869	0.943838	1.53708	1.82519	1.79467	1.50462	1.14898	1.10309	1.22579	1.46583	1.93181	1.57311	0.99252	1.75969	1.94903	1.85088	1.69554	1.10656	0.592952	0.669035	0.801891	0.842676	0.918128	0.825693	1.58873	2.46233	2.47939	2.25408	0.896791	1.30653	2.73482	0.462877
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.f006c884-d6f7-470d-8586-314761e38a9f.fc.signal	0.920193	1.06389	0.734045	0.405913	0.187094	0.447113	0.547213	0.376143	0.553222	0.794167	0.984923	1.39426	1.02532	0.895938	0.416162	0.381027	0.776329	0.926511	0.306194	1.68196	2.46449	1.23361	0.357966	0.719493	0.678426	0.898037	0.686954	0.383374	0.45172	0.819782	0.884608	0.690209	0.939328	1.2729	1.76253	2.08365	1.56972	1.15486	1.61144	1.72685	1.16715	0.946281	1.87529	1.49685	2.62654	2.57613	0.505988
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000265.2.dde8e0b0-f4a8-4081-a6c6-8348a67deacd.fc.signal	0	0	0	0	0	0	0	0	0	0	0.580944	0.407384	0	0.634167	1.08468	0.519754	0.310907	0.860506	1.18354	0.115686	0	0	0.0144608	0.539201	0.555351	0.0407417	0.332864	0.152674	0.217591	0.378842	0.590095	0.0679279	0	0	0	0.054228	0.397685	0.72317	0.793049	0.209682	0	0.17835	0.315727	0.245868	0.706293	0.0506804	0.933594
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.2da68f5f-3fe3-4c64-8403-feb46554ae0b.fc.signal	0.883335	0.625463	0.631033	0.282949	0.0521831	0	0.338615	0.608011	0.741376	0.693675	0.875759	1.43609	1.42867	1.81461	1.427	0.886406	0.496821	0.514485	0.98883	0.869521	0.699534	1.01059	1.81831	0.638199	0.925888	1.1212	0.927184	0.599975	0.62138	1.32742	0.682973	0.583082	1.03673	3.98656	3.65841	2.38433	1.71628	2.73225	3.02075	1.49936	1.11852	1.73305	2.46967	2.37505	1.91294	1.03605	0.495402
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000308.2.6898243d-c7e7-4f40-b600-4e7da7fad9c7.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0.372505	0.248336	0.0891464	0.47757	0.47757	0.162374	0	0	0.286542	0.47757	0.262663	0	0	0	0	0	0	0	0	0	0	0.0509408	0.47757	0.153884	0	0.328993	0.47757	0.232417	0	0.348256	0.281774	0.0035032	0	0	0	0.95
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.5cbd3cd5-dc33-49dc-ae71-41bb3114f33a.fc.signal	0.974198	0.548335	0.52852	0.391954	0	0.139643	0.26419	0.493276	0.311386	0.253648	0.994773	0.69998	1.11693	1.91266	1.48324	0.905063	0.317056	0.40773	0.639081	0.925157	1.32128	2.43383	1.58554	0.847856	0.875905	0.947542	1.52037	0.887887	0.667665	1.10108	0.831511	1.30718	1.41578	1.18276	1.25241	0.900691	1.05411	0.781954	0.8158	1.89974	1.66482	1.53269	1.91701	0.911339	0.852662	0.579608	0.448568
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.05a353b1-f31c-4062-a970-e6b8e8cfe9a3.fc.signal	0.844138	0.16237	0.0798368	0	0	0	0	0	0.102336	0.39774	0.484431	0.238049	0.0676133	0.155606	0.43571	0.663799	0.776707	0.787904	0.492414	0.201925	0.286895	0.249493	0.0514361	0.241611	0.897354	1.02529	0.646483	0.26667	0.201768	0.220573	0.340348	0.540472	0.580225	0.771989	1.14855	0.938987	1.19994	0.948036	0.832841	0.495374	0.417986	0.232744	0.654654	0.654836	0.814164	1.8531	0.761905
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.40074ae6-828f-47d9-a397-b67f6a5032c3.fc.signal	1.29546	0.590539	0.3067	0.03067	0.00383375	0.311079	1.20107	1.22657	0.897696	0.684993	0.811553	1.44881	0.936123	1.39588	0.932858	0.892352	0.520578	0.683708	1.4888	1.82375	1.40404	0.82448	0.654186	1.61292	1.41437	1.28793	1.89077	2.43914	2.18244	1.54085	1.75656	1.51333	2.30232	2.59549	1.80607	1.5945	2.05897	1.77898	1.83387	1.54295	2.62994	1.95604	2.01488	2.36716	2.24722	1.68207	0.51147
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.fc6fd65f-c644-42f3-9ab2-6582bf7f6378.fc.signal	0.641356	0.294977	0.0512866	0	0	0.160877	0.382482	0.484353	0.52335	0.832327	0.965284	1.34843	1.84406	1.44674	1.67611	1.08625	0.987332	1.19493	1.38502	1.56851	1.01135	0.616658	0.684701	1.10246	1.2718	1.55991	1.67286	1.31917	2.10671	1.03556	0.544523	0.957041	0.422178	0.571038	0.692454	0.827123	0.733474	0.609919	0.486597	1.0031	1.32334	1.65365	1.8311	0.949818	0.938544	1.47648	0.456693
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.f92b9e80-4bf7-4519-837e-1a5c78d2d2b2.fc.signal	10.519	4.41534	1.99747	0	0	0	0.0175195	1.86918	2.06053	0.690631	1.51183	2.98833	3.28025	6.66002	4.4154	2.69387	1.34559	7.92315	3.92134	5.87418	8.67515	3.10576	5.726	5.10221	9.27116	4.83334	7.68932	3.08374	4.02001	2.9854	2.39395	7.44306	5.5855	5.69797	7.47582	3.57434	2.60484	7.11365	6.06938	9.0515	2.41798	2.55807	4.68173	8.86823	5.91321	3.98899	0.884462
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.1f6ac71d-93cf-4d13-a14c-23ecb52e3983.fc.signal	1.08595	0.188019	0	0	0	0	0	0	0.775173	1.1569	1.25374	1.011	0.938306	0.564263	0.913169	0.940929	0.87493	1.16364	0.888125	0.925327	1.12665	1.59291	1.461	1.27075	0.967439	0.71688	1.19862	0.642226	1.45221	1.8977	1.27089	1.3982	1.1957	0.896834	0.57861	0.838957	1.5364	1.58621	0.617156	0.50584	0.277563	0.573236	1.6894	1.51775	1.8734	1.87187	0.453636
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.7e792a01-04c2-4297-a3a4-2a7110dfb8d8.fc.signal	1.49534	1.08234	0.560786	0.143849	0	0.313117	0.63615	1.22943	2.32129	1.03443	0.850103	1.12217	0.420813	2.17384	2.4975	1.3308	1.103	2.2537	1.21732	1.40426	1.51241	0.62699	0.408265	1.13928	1.87943	2.21461	1.04582	1.87991	1.64757	2.12028	1.18486	1.08148	0.651491	1.86726	1.56296	1.58532	2.80578	2.91023	1.44336	1.7506	1.84352	1.58875	1.44352	1.06839	2.60218	3.50606	0.327189
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.29b8d050-beec-45b5-afda-a75534d88bfc.fc.signal	0.475406	0.40813	0.42961	0.40813	0	0	0	0	0.309319	0.42961	0.0658735	0	0.614561	0.619826	0.469261	0.215573	0.337135	0.438019	0.708461	0.611457	0.178697	0.341619	0.861496	0.850193	0.891296	1.31318	0.423819	0.114563	0.342129	0.284152	0.246706	0.272086	0.761725	1.7582	0.267313	0	0	0.0726433	0.975531	0.476988	1.00267	0.787484	0.519411	0.808836	1.16833	1.45318	0.423077
