	chr9:1049161-1049310	chr9:1049311-1049340	chr9:1049341-1049460	chr9:1049461-1049610	chr9:1049611-1049760	chr9:1049761-1049910	chr9:1049911-1050060	chr9:1050061-1050210	chr9:1050211-1050260	chr9:1050261-1050360	chr9:1050361-1050460	chr9:1050461-1050510	chr9:1050511-1050660	chr9:1050661-1050810	chr9:1050811-1050960	chr9:1050961-1051110	chr9:1051111-1051260	chr9:1051261-1051410	chr9:1051411-1051560	chr9:1051561-1051710	chr9:1051711-1051860	chr9:1051861-1052010	chr9:1052011-1052100	chr9:1052101-1052160	chr9:1052161-1052260	chr9:1052261-1052310	chr9:1052311-1052460	chr9:1052461-1052610	chr9:1052611-1052760	chr9:1052761-1052910	chr9:1052911-1053060	chr9:1053061-1053210	chr9:1053211-1053360	chr9:1053361-1053510	chr9:1053511-1053660	chr9:1053661-1053810	chr9:1053811-1053960	chr9:1053961-1054110	chr9:1054111-1054260	chr9:1054261-1054410	chr9:1054411-1054490	chr9:1054491-1054560	chr9:1054561-1054630	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004608.1.932e0a0c-709e-4631-95af-583a27cb7950.fc.signal	0.109099	0.2409	0.447475	0.136479	0.703146	1.14032	1.08761	1.08183	1.45449	0.500841	0.147038	0.157351	0.488185	0.67891	0.772796	0.85918	0.497284	0.492832	0.235755	0.186296	0.598842	0.271383	0	0.240877	0.623098	0.192679	0.23079	0.424707	0.802067	0.983377	0.585962	0.722217	0.769908	0.790594	1.5948	1.00494	1.19433	1.32675	1.71993	0.837937	0.993191	3.07546	1.92643	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001517.1.51f7a6e7-e584-46ff-92a5-bdc9cc73913e.fc.signal	0.343977	0.65951	0.693407	0.129207	0	0.232141	0.994499	0.638174	0.353495	0.902475	0.89352	0.558373	0.506913	0.468234	0.650499	0.528207	0.0668444	0.152999	1.14894	1.78999	2.21828	2.65638	1.98795	2.73033	1.91387	2.09962	1.22175	1.55809	4.50983	4.61802	5.14504	6.25931	7.66202	6.52059	2.77497	4.01713	4.86651	6.56972	4.42681	3.41461	4.23352	4.07162	2.37383	0.155229
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000969.7.cad1b677-714d-4048-b83a-e43043dafcdb.fc.signal	1.46712	1.04353	0.82646	0.0247908	0	0.0372757	0.743635	1.35067	0.872135	1.01952	1.36757	2.03376	1.88693	1.68221	1.37016	1.04983	0.235461	0.50326	1.44218	2.02887	2.16033	1.1983	0.900336	1.57567	0.96929	0.25071	0.380873	1.67294	1.21843	1.00324	2.10846	1.55866	1.73955	1.0065	0.658584	0.422434	0.866714	0.736223	0.442106	0.266955	0	0	0	0.22022
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003396.1.caf1b051-51fa-44fc-a0cc-329416432529.fc.signal	2.28736	4.32623	0.762609	0.269151	1.25141	1.66448	0.675444	0.850579	0.734925	0.464061	0	0	1.06377	1.30354	1.74463	1.11702	0.528243	1.04873	1.62594	0.229574	0	0	0	0	0	0	1.33602	0.213097	0.766907	0.462119	2.14015	2.26218	0.0271836	1.46319	0.452956	0.589965	0.0464702	1.72546	0	1.20597	2.29079	2.5427	0	0.46063
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003696.3.ffcc32fa-05fb-403b-ada6-3d600e152e76.fc.signal	0.147283	0.37962	0.381263	0.237735	0.0759	0	0	0.125782	0.0840598	0.022071	0.231179	0.433283	0.219905	0.060659	0.0354038	0.568382	0.245892	0.310645	0.295462	0.0365933	0	0.005489	0.0939783	0.07984	0.0975293	0.118494	0.268976	0.488707	0.705545	0.732983	0.73731	1.2093	0.876346	1.66507	1.38174	1.83133	1.40753	1.51044	3.09964	2.21421	0.691091	1.11586	0.810526	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004604.3.ac9c59ba-752b-4ad7-b659-fe5b8abc0ae0.fc.signal	0.589466	0	0	0.304962	0.172363	0	0.233267	0.25143	0	0	0	0.116332	0.240394	0.389712	0.454006	0.442201	0.259992	0.407572	0	0.0262299	0.147955	0	0.391149	0.350373	0.19955	0.020635	0	0.056069	0.14898	0.872137	1.29476	0.574722	0.560675	0.176052	0.991208	0.917727	2.2687	2.37019	1.14271	2.48495	0.894044	2.75732	2.75457	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001488.1.9c87582b-a516-48aa-abd1-be5f17779ae6.fc.signal	0.89533	1.35419	1.16334	0.812668	0.319964	0.697489	0.229114	0	0.272464	0.347565	0.604	0.58323	0.756245	0.52427	0.805783	0.366039	0	0	0.119269	0.357127	0.772249	0.798505	0.27882	0.434427	0.473228	0.315339	0.175308	1.12418	0.628686	1.47375	1.43309	0.946051	0.987254	0.395828	0.285137	0.691503	1.31833	0.679567	0.851031	0.803054	0.410635	0.544084	0.655008	0.0915493
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.fc6fd65f-c644-42f3-9ab2-6582bf7f6378.fc.signal	0.561311	0.5886	0.719339	0.950517	0.492246	0.472716	1.03941	1.95001	1.55165	0.934856	0.946399	0.564236	0.235136	0.647163	0.82413	1.14125	1.33523	1.75084	1.64567	0.435192	0.561685	0.61722	0.509915	0.944111	0.688774	0.441198	0.576098	0.914763	0.833537	1.27831	2.01954	1.95797	1.62176	2.12415	1.89351	1.22867	1.68327	2.47181	1.97448	2.1017	1.95079	2.10305	1.89789	0.892857
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001021.4.b0114014-a1df-4014-b792-073b6721f8fd.fc.signal	0	0	0	0	0.183986	0.200257	0.324473	0.19753	0.233157	0.209707	0.130534	0.293283	0.243311	0.312903	0.218253	0.242675	0.353582	0.376039	0.341821	0.512178	0.858813	1.2195	1.69099	1.31876	2.26738	1.68344	0.690058	1.91679	2.89767	2.05437	1.95143	1.95491	2.54657	2.81906	1.57155	1.30572	1.19986	0.44097	0.814414	0.458065	0.500433	0.805532	0.503432	0.592233
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004618.1.209b7d40-2aaf-4f0d-9a2f-e178d8a84b13.fc.signal	1.0389	0.796479	0.7348	1.07694	1.3767	0.760797	0.78296	1.5243	1.14976	0.712501	0.192303	0.23699	0.543269	0.844299	0.977706	0.621782	0.482122	1.24162	0.735713	0.572395	0.486903	0.351505	0.423314	0.363413	0.685966	0.218674	0.347765	0.762564	0.826032	0.322237	0.592635	0.60877	0.740076	0.343066	0.673463	1.5949	1.68734	2.30456	1.01145	0.765826	0.431823	1.05789	0.69967	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004615.1.cf454773-02e8-4ae6-8d9d-05793e9b3346.fc.signal	0.952977	0.98169	0.410699	0.703485	0.629668	0.590954	0.256013	1.51992	1.19386	0.516419	1.08588	0.483113	0.29064	0.0772426	0.343002	0.120865	0.227273	0.837204	0.190996	0.401977	0.376479	0.075934	0.039258	0.276018	0.569075	0.373109	0.098145	0	0.273026	0.762104	1.00846	0.570777	0.713427	0.682021	0.236949	0.67286	1.30121	1.84839	2.5605	2.27775	0.694591	1.56238	0.664766	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003402.2.311adcba-a6cb-4a75-a81b-eae38fc76e1e.fc.signal	0.753341	0.911576	0.979087	0.0991069	0.0108645	0.376003	0.585713	0.292559	0	0.199145	0.275903	0	0.17523	0.706292	0.16825	0.656876	0.615164	0.955679	1.4093	0.667	0	0.25417	0.469826	0.0642723	0	0.397814	0.436659	0.566372	1.06884	0.72326	1.78393	0.535935	0.264037	1.49379	1.9618	1.92607	1.04377	1.65026	2.87502	1.9512	1.34299	1.27228	1.35883	0.125436
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003730.1.c3324cfc-4c0b-4882-aacb-51bd02695154.fc.signal	0	0	0	0	0.237609	0.0972457	0.218396	0.205659	0.382855	0.441259	0.145471	0	0.544218	1.21113	0.883308	0.504888	1.01731	0.399751	0.833781	0.494281	0	0	0	0	0.177675	0.508179	0.944711	1.9023	1.71233	1.54203	2.20853	1.57763	1.35109	1.08171	1.4761	1.06405	0.966645	1.93109	1.85137	1.99275	4.71554	3.5624	1.6391	0.567347
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.ab8d152a-fa3d-4bf9-9cab-93176cf303af.fc.signal	0	0	0	0.385169	0.957795	0.843428	0.61552	1.05183	0	0	0	0.169376	0.839221	0	0.942184	0.914669	0.254179	1.04239	0.953287	0.892154	0	0	0	0	0.122331	1.87046	0.455668	1.74373	2.00144	2.7679	0.83483	0.952178	2.77241	1.23748	0.592398	1.64601	1.08178	0.767982	0.944973	1.30687	0.147019	1.4739	0.291506	0.516129
