	chr12:15592557-15592706	chr12:15592707-15592856	chr12:15592857-15593006	chr12:15593007-15593156	chr12:15593157-15593306	chr12:15593307-15593456	chr12:15593457-15593606	chr12:15593607-15593756	chr12:15593757-15593906	chr12:15593907-15594056	chr12:15594057-15594206	chr12:15594207-15594356	chr12:15594357-15594506	chr12:15594507-15594656	chr12:15594657-15594806	chr12:15594807-15594956	chr12:15594957-15595106	chr12:15595107-15595256	chr12:15595257-15595406	chr12:15595407-15595556	chr12:15595557-15595706	chr12:15595707-15595856	chr12:15595857-15596006	chr12:15596007-15596156	chr12:15596157-15596306	chr12:15596307-15596456	chr12:15596457-15596606	chr12:15596607-15596756	chr12:15596757-15596906	chr12:15596907-15597056	chr12:15597057-15597206	chr12:15597207-15597356	chr12:15597357-15597506	chr12:15597507-15597656	chr12:15597657-15597806	chr12:15597807-15597956	chr12:15597957-15598106	chr12:15598107-15598256	chr12:15598257-15598406	chr12:15598407-15598556	chr12:15598557-15598590	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.6d90e020-b6c2-4e95-920f-783e8068ccbc.fc.signal	8.48865	6.46049	6.67707	2.76896	5.02291	3.29626	5.32854	6.20962	4.3266	4.82513	3.23276	5.80941	6.28549	3.31583	6.18421	5.38602	9.49353	10.0381	11.2459	11.7984	10.0845	7.04466	11.2656	10.5305	9.57334	8.18881	5.2047	7.33556	7.42477	9.44882	4.88786	2.21083	3.99548	4.57865	3.75036	3.09109	3.01909	2.09695	1.2737	2.6979	2.39758	0.225641
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.142e6ed2-5832-4fa6-8a6b-9ed4d6f47d60.fc.signal	0.641766	1.17453	0.580429	0.280004	1.09253	0.317019	0	0.39316	0.52182	0.701504	0.677749	0.430893	0.372815	0.603084	0.283755	1.22765	1.00185	1.10821	0.395815	0.594907	1.87438	1.1172	0.602403	1.35542	1.21506	1.59769	0.651641	1.29703	0.464885	0.132656	0.740644	0.781189	1.29989	0.817872	0.952827	0.406474	1.62912	0.819972	1.0294	0	0	0.526812
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003848.5.4e81bcc2-9ec4-4d08-b943-7db60ab59078.fc.signal	5.48661	4.88377	4.64684	4.65957	4.56103	0.728721	0.310538	0	0	0	0	0	0.154382	0.469584	2.03297	2.85162	3.86796	6.38533	6.17062	4.33407	5.31385	3.39654	4.98032	3.79137	2.75363	6.61141	1.91444	1.25886	1.87992	1.67176	1.75921	1.56335	2.72964	1.29433	1.2499	0.918475	1.03157	1.83142	1.19445	0.658353	0.245952	0.385621
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003828.3.bcd61aac-63db-4cfa-a058-a141a50b928e.fc.signal	0.496464	0.29792	0.271809	0.587369	0.401343	0.173004	0.593323	0.511955	0.352982	0.536013	0.182053	0.533732	0.378047	0.750736	0.842922	0.572454	0.460221	0.222454	0.448585	0.227163	0.113896	0.234998	0.359504	0.616501	0.501411	0.184684	0.110569	0.308526	0.645896	0.445544	0.299835	0.111008	0.281594	0.416156	0.224428	0.289417	0.263062	0.553988	0.673589	0.201145	0.250043	0.321101
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.8a1df20e-6fe2-48ae-99b1-96a1bc85ea8d.fc.signal	0.975268	2.354	1.23523	0.952741	1.20195	0.27005	0.168843	0.203206	0.405535	0.290842	1.01463	1.30596	0.901006	1.08687	0.571635	1.59959	2.92367	2.06571	2.12067	0.763029	3.08916	4.14809	4.69724	2.38789	2.23547	2.06838	0.820985	0.992482	1.55874	0.438338	1.68532	1.99809	0.944034	1.65993	1.579	0.502786	0.244423	0.302124	0.36481	0.328874	0.334923	0.539216
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000318.2.7ba479df-2d75-4a21-a2dc-30d87eedc37a.fc.signal	4.482	4.74253	4.67536	5.40549	2.9602	3.09124	4.02114	3.10501	1.8559	2.4483	2.15215	3.51112	2.99112	3.05552	3.26563	4.20613	8.21436	9.72242	5.98043	4.7321	6.4213	3.7717	3.66925	5.74445	4.96099	3.80165	5.61086	5.4463	2.31135	4.10624	5.40663	4.05007	4.86938	4.12365	5.56998	4.13852	2.53067	2.40593	3.27769	1.77164	1.60246	0.175385
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.de511913-2cf9-43ba-9705-d5ac577dfa6f.fc.signal	0.907292	0.308363	0.347293	0.733869	0.82746	0.499275	0.374941	0.267085	0.567417	0.619659	0.134915	0.276483	0.680558	0.902577	0.30044	0.124656	1.22849	1.52636	1.08359	0.433684	0.673772	0.44843	0.933695	0.49648	0.559601	0.541473	0.24965	0.610643	0.133159	0.148381	0.761113	0.579219	0.318838	0.69497	1.33501	1.58503	1.18642	0.467482	0.286225	1.24982	1.02842	0.807175
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001906.1.5d44418c-818f-4534-8844-0d0e8e0143a7.fc.signal	8.89265	5.10914	5.62344	6.08911	4.27184	4.64834	3.34861	3.38511	2.46426	4.57627	5.29777	3.71446	3.61387	2.96513	3.57882	4.84585	7.43495	12.3564	10.6315	7.46398	8.14113	10.3123	10.4525	7.22411	7.04367	6.67656	7.2022	7.85601	5.30517	4.76662	3.51774	4.6007	5.9411	6.02987	4.68352	2.60231	2.14681	1.59891	1.36911	0.940792	0.340406	0.243688
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003689.3.cde87e50-dbba-4734-bd22-f35203f3b601.fc.signal	2.96372	0.963261	1.85566	2.34415	1.33944	1.15856	0.996569	0.731397	0.6981	0.42895	0.139914	0.509388	1.30143	0.297324	0.297469	1.51414	2.76453	3.12794	1.68156	1.76042	2.52254	3.37986	2.19632	2.40335	2.27305	1.47447	2.90474	1.66346	3.22535	2.10355	0.521158	1.33274	1.79881	1.83521	2.58156	1.98877	1.1458	1.18014	0.3728	0.584027	0.399494	0.700758
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.15a517d0-8389-43f7-9ce5-66c163ab4bf7.fc.signal	0.99659	0.605484	1.16202	1.04081	0.599278	0.979842	0.525503	0.534381	0.867699	1.6524	0.551813	1.1185	1.30396	0.453378	0.575912	1.5333	2.79517	1.98061	1.8434	0.831307	0.641139	0.542629	0.726463	1.33526	1.34256	1.70416	0.994678	1.40747	1.92597	1.81439	1.21539	1.34674	1.36365	1.18037	0.994265	0.881896	1.78282	1.20709	0.68047	0.500563	0.510115	0.303191
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.bb1bb2b2-42c2-4f18-8e8f-61e82ab17b84.fc.signal	0.488211	0.949501	0.739445	0.709824	0.575964	0.632934	1.32099	0.871868	0.429908	0.495347	0.370367	0.727419	0.603958	0.233651	0.228932	1.02352	0.856656	0.486613	0.587938	0.962857	0.808142	0.646118	0.536884	0.618751	1.18883	1.668	1.0744	1.07657	1.91953	2.07937	1.74209	1.56567	1.29898	1.15395	1.35325	1.15644	0.713162	0.567511	0.898483	0.540909	0.374108	0.681818
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.4d89e710-5a41-461f-91a2-bc627bddca0a.fc.signal	0.855766	0.606182	1.04001	1.11876	0.82166	1.65721	0.773709	0.376291	0.708717	0.749285	0.537357	0.863788	0.786692	0.428236	0.571354	1.31301	2.21576	1.7627	1.10091	0.720908	0.498874	0.49506	0.626236	0.438335	0.919865	1.09569	0.8478	1.14327	1.29788	0.554273	0.550434	0.136566	0.425469	0.392752	0.842062	1.0589	1.05075	1.61256	0.164874	0.604004	1.1421	0.617021
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001915.1.bcfa2f24-6276-4a64-96e6-3f1abe06b88e.fc.signal	0.638302	1.18671	1.76602	1.76602	0.760124	0.71448	1.34821	2.20138	0.962003	1.00062	1.19724	2.61739	2.32424	1.12526	1.93454	3.03341	3.59999	2.35604	2.88835	2.72383	4.58243	2.4765	1.8004	2.35341	3.08891	4.11295	4.23408	2.29614	0.765391	2.12585	3.4869	1.4066	1.17124	0.848251	0.600324	0.745116	1.38223	0.995125	1.62382	0.226458	0	0.665025
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.83e601b8-bef8-49e1-b42e-c29a56e1ac1c.fc.signal	0.789816	1.11133	1.216	1.16779	0.351621	0.772087	1.02926	1.07759	0.564256	0.448999	0.727291	0.822961	0.345553	0.0387442	0.155389	0.709393	1.28538	0.940358	1.01445	1.20286	1.25741	1.40118	0.906776	0.735894	0.503194	0.412247	1.07868	1.12274	1.31186	1.45886	0.774444	0.812307	0.506074	0.453184	0.528253	0.393317	0.313405	0.488857	0.727592	0.898892	0.781938	0.834688
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000260.2.3ac826bb-c219-4eb4-ae1e-412d5ac0b154.fc.signal	2.62145	0.669712	1.76194	2.031	1.50528	2.99916	2.23765	1.9843	3.5593	1.88563	0.509163	1.7559	1.70563	1.41123	1.08026	1.38412	5.1741	1.92163	3.90919	2.27537	5.14522	3.01962	0.878942	1.05985	2.11438	0.688862	0.888224	3.45936	5.28857	1.53617	4.10499	1.30836	0.548975	0	0.350137	1.40055	2.90438	1.20212	0.815318	0.36301	0	0.403162
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.21819112-b709-4256-a74d-0e6ec96e0be8.fc.signal	0.826642	0.680709	0.339668	0.489125	0.780624	1.64654	2.08253	2.54174	2.81348	3.30392	2.01486	1.44069	1.46067	2.59991	2.1367	1.41515	1.59995	2.16958	2.104	2.13934	3.26788	1.61648	0.880202	0.6062	0.618594	1.63979	1.19337	1.34423	1.3128	1.18287	0.765083	0.582266	0.641857	0.644768	0.381068	0.343617	0.966496	1.32255	1.52146	0.389846	0.259233	0.388889
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001916.1.b8e8499a-a8fb-45d6-acd8-26f02567ad12.fc.signal	1.06	0.694081	0.713753	1.62587	1.01559	0.886944	0.895552	0.640504	0.515349	1.52168	0.671962	0.782532	1.33101	0.528283	0.653329	1.10151	3.12747	3.72404	3.23705	3.04156	2.70473	2.78808	2.2093	3.60134	2.1914	2.22529	1.51615	1.47816	2.64479	3.12681	1.88652	2.56279	1.10809	1.99352	1.47687	0.838126	0.801652	0.161583	0.582815	0.673534	0.656081	0.719048
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003688.3.a403a141-f90f-4e1e-98ae-0bc5d07833bf.fc.signal	3.42599	1.72804	4.64432	6.03673	3.63754	2.27161	1.37788	0.779988	1.62049	1.79849	0.251481	0.429534	0.535518	0.447133	0.318368	2.35669	5.05694	5.79016	5.20437	3.0624	5.47045	7.02282	5.89735	6.24767	5.26292	4.04527	3.06297	2.73023	3.01938	2.21205	1.16901	2.07055	2.74214	4.54535	2.93845	2.23681	1.36528	2.68999	1.88574	0.335631	0.432832	0.534426
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000241.3.05642e3c-a160-4342-bda6-fdaa4b0b7e66.fc.signal	7.33071	1.46193	0.105893	0	0	0	0	0	0	0	0	0	0	0	0	0.0667128	0.629886	0.940035	0.459439	0.148251	0.278416	1.30633	6.3981	7.77851	1.94676	0.206462	0.0391805	0	0	0	0.0804644	2.70048	7.44293	7.52232	3.90514	1.084	0.267841	0.172579	0.310172	0.0857736	0.15884	0.572581
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.8ee3bcc0-0a54-4209-87cf-967cca7d6071.fc.signal	0.730945	0.813664	1.47547	1.95685	0.951992	0.0854311	0	0	0	0	0	0	0	0	0.0677867	1.6965	3.11095	2.5088	2.18604	3.21807	3.9965	3.09331	4.0426	3.15298	2.16571	2.89395	3.23706	2.56441	2.92379	1.3317	0.263045	1.37646	3.44591	2.91837	2.55355	1.9433	1.89177	1.14187	0.970121	0.637743	0.230517	0.387931
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001958.3.1ec30665-e127-479e-9308-683342038ede.fc.signal	0.945186	0.263493	0.103505	0.404831	0.101911	0	0	0	0.0289568	0.658502	0.238621	0.249083	0.359984	0.21076	0.0239823	0.14397	0.0961397	0.160216	0.466846	0.171008	0.222725	0.458585	0.0358511	0.0448189	0.167721	0.124851	0.432771	0.399074	0.509376	0.84845	0.220414	0.168243	0.516189	0.347465	0.609078	0.379279	0.550672	0.595623	0.287982	0.801427	0.58143	0.103704
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001315.1.cf49d1cb-058e-408d-80ee-cd8819b68335.fc.signal	3.8285	0.559669	1.68895	2.62145	1.0883	0.668799	0.752123	2.37728	1.81596	1.08508	1.8923	1.17375	0.695466	0.638883	1.26161	1.72296	5.29245	2.65695	3.46982	5.07686	5.82266	7.75887	6.60796	3.92209	7.38255	4.71683	2.24423	2.60029	3.76752	2.96856	0.471968	1.91702	4.02606	2.75136	2.37105	0.820887	0.529828	1.59988	0.632028	0.430131	0.356365	0.882834
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000188.3.edd174d9-379d-4ee2-93f9-dcd7dae1e0ef.fc.signal	3.72985	0.954927	0.193642	1.29886	1.24449	0.225928	0.736529	0.967112	0.592095	2.19901	1.1803	1.07774	0.833457	1.10398	1.87505	4.49989	3.87323	4.91649	5.8439	4.24299	2.85402	3.31341	5.38339	4.19927	1.62156	2.82114	2.47274	2.81745	2.93738	4.21999	0.890307	1.59854	2.25263	1.05822	1.0363	0.551977	0.508819	0.558104	0.0550843	0.0880553	0.15962	0.399015
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.f508f1a3-4076-4925-b02f-30538e0b1e91.fc.signal	1.72404	0.985132	0.881305	2.0378	1.17242	0.465268	0.0898071	1.0211	0.685783	0.539338	0.0389537	0.853689	1.44086	0.714735	0.472134	0.435384	1.47172	2.42244	3.20369	1.95928	3.66917	2.49105	1.26742	1.18601	1.25652	2.34556	2.07853	1.97089	0.802234	0.608032	1.18054	1.32828	3.66661	2.34406	1.36877	1.54985	1.2015	0.292652	0.263922	0.452838	0.25373	0.729258
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000129.3.10d36a04-e044-4c40-9b45-3ef18c963298.fc.signal	6.56071	2.86718	2.21238	2.49427	0.300687	2.38857	2.32756	3.58112	3.37916	0.478171	0.577062	0.725242	1.39787	2.30576	2.57645	3.80987	3.93291	3.87131	5.6897	6.9332	5.77509	7.90094	2.99372	3.37582	5.21152	6.80954	6.46346	6.85781	2.66496	5.56984	2.72004	2.43209	2.66096	4.45257	1.71937	1.01159	1.26684	1.33799	1.46782	0.404787	0.496187	0.166348
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000195.3.78afa2e5-5711-4b0e-8724-55134969481b.fc.signal	4.17856	3.48459	3.50109	4.60959	2.44412	1.82254	2.70387	2.0747	0.770363	1.83726	2.65563	1.86032	0.894157	3.10434	2.51544	2.75789	4.31264	7.60703	5.61323	3.74893	3.83064	4.45611	5.45625	4.21913	4.43309	4.90487	3.66088	3.2892	3.41378	5.64011	3.27251	4.75534	4.59423	4.94738	4.12208	1.82239	1.64168	1.67236	1.13278	1.47205	1.70409	0.160961
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003400.1.7fc89be2-980d-4ea6-a09b-d10627d38b89.fc.signal	0.647407	0.765246	1.67534	0.586986	2.0609	0.699628	0.948692	0.191857	0.458725	1.87182	0.352741	0.720457	1.07571	0	0.100786	0.450863	0.54316	0.533366	0.814165	1.27916	1.41208	1.85396	0.364645	0.347943	0.506554	0.933209	0.966689	0.569832	0.750488	0.580326	0.401447	0.535943	0.875049	0.31663	0.739666	0.169894	0.686983	0.485318	0.530859	0.0326779	0	0.545
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000343.2.e10bdb64-0a71-475a-a46c-71845129ee7e.fc.signal	3.00987	1.21598	1.02541	1.12477	1.13434	1.42352	0.547042	0.582763	0.226345	0.755754	0.83772	0.308365	0.420823	0.767739	1.39432	1.94545	3.4417	4.21658	3.34826	2.73094	2.21803	2.46023	3.27337	3.27489	1.61622	1.92624	1.76707	3.00798	4.00875	1.68636	0.997076	2.18198	1.82122	0.681259	0.790346	0.870418	1.3997	1.04507	2.56031	1.13595	0.249295	0.246612
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003842.2.dde9814b-8b78-4af3-b9ef-87186b3ed1fd.fc.signal	0.911042	0.616588	0.604236	0.804255	1.09688	0.73721	1.30921	1.94045	1.89256	1.36617	0.81788	0.478138	1.22222	1.14609	1.48236	1.65619	2.89974	2.88661	2.91157	3.2341	3.12949	1.52223	0.978036	1.67982	2.20071	2.83231	0.937353	2.32835	1.65735	1.13351	1.25651	1.06739	0.374794	0.037564	0.146263	0.0940071	0.479339	0.240168	0.314299	0.617278	1.01203	0.851695
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000983.7.28efaa97-cdc8-4335-83a3-064d42b1fd10.fc.signal	0	0.358761	2.02172	1.91351	0.206455	0	0	0	0	0	0	0	0	0	0	0.727627	2.61563	2.75626	0.231814	1.4274	1.88177	0.458529	0.0319596	0.470617	0	0	0.0106532	1.225	1.35707	1.44286	0	0	1.06649	0.884121	1.19889	0	0	0.164401	1.00527	1.52645	0	0.0621762
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.f32467cb-d7e9-4f5b-9c6b-68e4e838bc49.fc.signal	2.3042	0.955494	0.312499	0.31506	0.0204917	0	0	0	0	0	0	0	0	0	0.0345798	0.41114	1.74192	1.89304	0.500797	0.0806862	0.178021	1.03748	1.93917	2.88951	2.16586	0.895296	0.596823	0.288161	0.0717211	0.348359	0.245901	0.635278	2.02624	3.01375	2.58853	1.43579	0.879929	0.21004	0.40476	0.462595	0.322587	0.462585
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000229.3.88fcdf4d-dd2c-424a-91c6-ca3469132544.fc.signal	5.73394	2.5974	2.11862	3.18949	1.95525	0.0339962	0	0	0	0	0	0	0	0	0	1.9219	6.3612	5.97696	5.57086	2.5844	2.79105	3.33396	3.32057	4.14868	2.29764	2.43	2.15563	1.859	3.38388	3.52129	0.709794	1.90122	3.38809	1.76844	1.9796	2.03157	1.91268	0.547589	0.779193	0.802615	1.01638	0.745166
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001935.1.43a724cd-c3b0-46db-9b56-bc285ebfa0a4.fc.signal	7.16102	8.51327	8.25131	7.00202	5.19283	2.66603	2.65875	3.90555	5.46743	5.90866	3.19303	4.23595	4.17168	2.57976	3.42535	6.66575	9.66142	15.735	12.7733	8.26563	8.74785	8.17764	7.72118	7.9362	8.50394	9.35785	10.8154	7.9741	6.71456	4.91055	4.95178	3.50858	4.62552	4.47426	4.98996	1.37014	2.49463	2.38935	1.35325	2.33805	2.58892	0.215093
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.309e9998-5ade-4caa-9bdd-4c0118af9852.fc.signal	1.61735	0.555842	0.401356	0.450069	0.0570883	0	0	0	0	0	0	0	0	0.0436557	0.283774	1.20074	3.37054	2.70717	0.404704	0.243498	1.58868	2.7139	2.92211	3.72989	3.85248	1.75328	2.18153	1.5635	1.6945	1.68105	0.871578	1.66364	1.99765	1.58197	2.07736	1.0111	0.549699	0.818959	0.406627	0.0415241	0.248265	0.509901
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001905.1.4d60b2bb-7496-4719-a8ca-5aac334b58d2.fc.signal	4.29702	4.26016	4.2359	4.59787	3.28575	1.96941	1.57073	3.70162	3.39784	1.59253	2.39478	2.5536	1.8744	1.6045	2.53617	5.46944	10.4065	11.5406	7.70834	6.19569	5.21778	7.09619	4.92878	5.02011	4.13439	4.44738	6.3393	6.30508	3.50433	3.64836	2.01413	2.17522	2.92649	2.3044	1.06499	2.68265	1.8426	2.00894	1.58927	0.487504	0.34971	0.666667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000121.3.e9ec476a-ba27-4442-9d25-8e1fc0abb738.fc.signal	3.69688	3.6645	5.83721	4.83094	4.94218	2.90533	2.83749	3.53585	3.01428	3.27454	4.69482	4.83167	2.93234	2.41439	3.25585	4.12333	6.43175	6.9884	7.95064	3.71378	4.795	7.36919	8.93215	9.86279	4.07598	4.93103	8.00386	8.47703	5.95831	5.89828	4.86431	4.48861	5.08682	4.00013	3.17892	1.80632	1.39087	0.635335	0.898892	1.43225	1.67722	0.220073
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001246.1.0d2e252f-fdf0-4490-be8c-8ad21f923cf2.fc.signal	4.76935	2.53168	1.78515	2.86839	2.67753	1.2493	0.767734	2.14873	2.43172	2.1756	1.33077	1.53333	1.38902	1.55202	1.10655	2.42528	3.58812	4.42888	6.15254	6.06787	6.39835	6.04169	4.69797	5.17352	5.41903	3.30026	3.77441	2.42144	1.40507	1.97964	1.63847	2.55787	3.98551	1.51992	0.97006	0.953031	0.753774	1.20184	1.21994	1.15169	0.287707	0.302491
