	chr16:29991406-29991555	chr16:29991556-29991705	chr16:29991706-29991855	chr16:29991856-29992005	chr16:29992006-29992155	chr16:29992156-29992305	chr16:29992306-29992455	chr16:29992456-29992605	chr16:29992606-29992755	chr16:29992756-29992905	chr16:29992906-29993055	chr16:29993056-29993205	chr16:29993206-29993355	chr16:29993356-29993505	chr16:29993506-29993655	chr16:29993656-29993805	chr16:29993806-29993955	chr16:29993956-29994105	chr16:29994106-29994255	chr16:29994256-29994405	chr16:29994406-29994555	chr16:29994556-29994705	chr16:29994706-29994855	chr16:29994856-29995005	chr16:29995006-29995155	chr16:29995156-29995305	chr16:29995306-29995455	chr16:29995456-29995605	chr16:29995606-29995755	chr16:29995756-29995905	chr16:29995906-29996055	chr16:29996056-29996205	chr16:29996206-29996355	chr16:29996356-29996505	chr16:29996506-29996655	chr16:29996656-29996805	chr16:29996806-29996955	chr16:29996956-29997105	chr16:29997106-29997255	chr16:29997256-29997343	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.88cb95dd-5a6d-4570-8a21-b967680b5521.fc.signal	2.78651	0.612531	0	0	0.284693	0.554173	0.521259	0.968865	1.02982	0.761951	0.017046	0	1.84534	1.49078	0.732681	1.30356	1.8502	1.20433	1.53519	2.32989	0.852807	1.26442	5.51282	2.31615	0.682119	0.485231	1.84471	0.720871	0.478762	0.99862	0	0	0	0.191119	0.251089	0.527198	0.438892	0.743938	0.977631	1.27123	0.834568
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.fae7194c-2bb7-414d-b747-986b067cce33.fc.signal	8.90639	11.6161	7.43148	5.3662	6.30663	7.06794	7.18033	8.63557	10.5586	9.26408	8.00648	10.7881	13.5744	14.0754	19.6181	13.7757	5.88309	6.05946	4.73309	4.39505	1.58265	0.287034	0.88482	0.378128	0.189922	0.253637	0.564972	0.122983	0.27523	0.317871	0.0998033	0	0.531072	0.884267	0.266263	0.33847	0.474571	0.0455804	1.38388	1.78239	0.284553
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.85a47d94-3c5b-4fa0-8468-515ec8dc5b16.fc.signal	1.06784	0.517318	1.38145	1.07767	0.701159	1.14556	1.38109	1.81162	1.16696	1.56293	2.20577	2.03321	0.927519	0.762476	0.692628	0.136836	0.0641969	0	0.155231	0.153605	0.0934222	0.17079	0.25929	0.0936289	0.0503308	0.013966	0.205264	0.157783	0.149361	0.334159	0.488877	0.189921	0	0	0.0322563	0.14393	0.0759376	0.909583	1.7277	1.39034	0.205628
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000105.3.fa7c889b-e561-4d9e-9f53-4d27307d9ee3.fc.signal	8.37283	7.16527	7.55694	7.41981	5.82373	4.06491	6.48222	11.3709	3.63038	7.10082	10.0593	6.84186	5.5066	8.34863	7.89184	7.33798	5.13137	4.41182	1.14095	2.23336	1.14103	0.89483	0.929128	1.12114	0.373674	0	0	0	0	0.223008	0.0755749	0	0	0.030136	0.897209	0.903236	0.147986	0	0.470188	2.06596	0.327103
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.72ced85f-cc3d-4155-864f-c88e943e41cd.fc.signal	5.70639	3.96465	4.18372	5.2112	4.48461	6.29721	5.98842	4.9402	5.47893	7.08004	6.48084	5.45721	7.10123	5.29492	7.20421	6.52586	3.48194	3.0773	3.00989	2.69596	1.90111	1.65797	1.0926	0.789325	1.05195	0.286903	0.185015	0.00299573	0.303345	0.291523	0.225701	0.0634324	0	0	0.561863	1.01709	0.804229	0.8336	0.606404	0.598368	0.693721
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000330.2.5131ad66-51e2-42ac-b48a-1af75df9605f.fc.signal	25.2084	20.3282	16.5802	11.5242	5.16786	7.8326	7.62111	12.8758	17.6914	19.1248	16.127	21.2262	18.9037	15.301	19.3247	16.866	14.0539	15.294	9.02695	4.06306	3.35778	2.25971	1.457	1.43114	0.621303	0.496961	0.953567	1.39028	0.151531	0.528794	0.307461	0.166329	1.56238	3.09081	1.29661	0.264282	0.606496	0.370694	0.890418	1.7469	0.234146
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.58d4d6b8-e8d9-44c0-a8c7-fcdf9403bfe2.fc.signal	2.84192	2.05757	1.34399	1.04621	1.17902	1.41081	1.1939	1.68745	1.96156	2.50921	2.75503	2.71346	2.5865	2.2401	1.59976	1.39664	1.19535	1.09864	1.27613	0.714158	0.710693	0.780101	0.58679	0.152459	0.0890854	0.149555	0.412098	0.400862	0.060998	0.00865867	0.0685061	0.069372	0.0092348	0.0889905	0.26049	0.162084	0.463711	0.576582	0.276693	0.349916	0.865906
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.0c600fad-76af-4396-b66d-45cc11ce045a.fc.signal	13.6786	11.811	6.64196	12.4454	12.6737	13.665	15.1302	13.2093	11.9185	14.8015	15.3349	7.10033	8.37599	10.044	8.2582	10.1898	4.55348	6.01908	2.69453	2.04076	1.31734	0.436773	0.466465	0.593839	1.56009	2.99062	3.2759	0.645457	0.205677	0	0	0	0	0	0	0.723945	0.92813	1.2676	2.77706	4.84199	0.571429
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.b264ae9e-8457-4fbc-9ae1-9ad1d872e973.fc.signal	1.95152	1.67551	1.629	1.3451	1.40346	1.37197	1.20039	1.95379	2.43455	2.24935	1.66884	1.88013	1.83464	1.09132	0.882455	1.00635	1.32738	1.6357	1.42799	0.94811	0.506945	0.270345	0.223432	0.0618134	0.0208165	0.0467933	0.0467665	0.0106523	0.0174605	0.0380842	0.0396009	0.0615215	0.0399207	0.162786	0.243324	0.34384	0.517453	0.365454	0.0643545	0	0.828746
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000071.3.dfc63e95-4862-4384-a735-dc9483aed805.fc.signal	5.71477	3.48001	2.91818	1.70647	1.11896	3.65307	3.78609	2.32495	5.51916	5.2171	1.71594	1.63376	1.64886	1.5122	3.63515	4.31857	4.33954	1.76475	1.89447	0.70439	0.490558	0	0.410894	1.55134	0.301882	0	0	0	0	0	0.989501	0.50861	0	0	0	0	0.72235	0.914806	0.300742	0.826996	0.241135
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.f1456df1-a617-44a6-a060-cb29786302bd.fc.signal	4.07229	5.3819	4.931	3.26179	1.79122	2.46713	3.23953	4.42037	4.96945	6.39929	3.58478	6.75422	6.47529	5.43665	4.3809	4.5628	7.05485	4.29705	3.58073	2.27067	2.48293	2.26845	1.67765	0.936719	1.44814	0.936284	0.566714	0.178842	0.152306	0.0600791	0.0809347	0.156627	0.305768	0.292949	0.275321	0.649365	1.61512	2.46182	1.51605	1.1526	0.542553
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.44df7b1b-5968-426b-8cea-e4fad8f3b32b.fc.signal	1.09873	2.565	1.16149	3.07101	2.30519	0.879099	2.70286	3.99118	3.68085	4.16109	3.28131	3.29112	3.75205	3.24852	2.01905	2.06199	1.3909	0.872864	1.06503	1.00409	1.32228	1.1579	0.444902	0.517145	0.113786	0.385962	0.469263	0.905361	0.91718	0.958555	0.602269	0	0.280267	0.146337	0	0.947507	0.910455	0	0	0.405616	0.130564
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.d29b7bc4-75ef-437b-ab43-12a3fcfc38d5.fc.signal	4.88905	3.99342	3.60989	2.59623	2.2259	4.51808	5.19049	5.65285	5.37798	4.18174	3.42768	3.25305	2.21256	4.65955	3.60528	4.34228	5.53061	3.85221	2.72822	2.30972	3.7279	3.48556	2.74797	2.48237	1.52544	1.02749	0.21072	0.558408	0.28546	0	0.0252864	0.443027	0.730918	0.435808	0.777351	1.01739	1.3604	1.32254	1.22444	1.17561	0.350299
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.6d90e020-b6c2-4e95-920f-783e8068ccbc.fc.signal	20.6469	11.976	8.55923	7.2622	5.03402	6.41661	7.07635	9.83876	5.88955	6.12188	6.80097	4.67091	7.4711	9.71046	10.7527	8.57665	5.10565	3.73882	3.39367	1.84442	0.668867	0.416124	0.441211	0.521823	0.887264	1.20764	0.765798	1.16276	1.13179	1.1906	2.1986	0.183213	1.45107	0.475142	0.927778	0.928183	0.529534	0.821467	2.175	1.70777	0.3
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004713.2.44d9234d-e938-4209-8bc5-a1f9ee0dcbe4.fc.signal	1.6974	2.48319	4.31257	1.47637	1.16637	1.18566	0.608569	1.40618	0.936119	1.04222	1.16971	1.46466	3.24747	1.22855	3.42022	2.52923	2.20081	1.44573	0.806711	0.465418	0.684459	1.66672	0.500225	1.09914	0.484543	0.747808	1.05281	0.475656	0	0	0	0.281278	0.923752	0.796783	0.758494	0.749936	0.816512	0.314168	1.26995	2.47197	0.426376
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000738.3.ee79ddae-147f-498b-b43d-cce1548cb6a9.fc.signal	0.137315	2.00971	1.34175	0.357384	0.914018	0.986835	2.05327	2.58428	2.67341	2.13701	2.36958	2.96808	3.8964	3.57025	1.98028	1.09525	1.17149	0.576468	0.862424	1.1386	1.16434	0.946903	0.321701	0.613505	0.859506	0.368757	0	0	0	0.388196	0.304816	0	0.194528	0.853829	0.489886	0.137035	0.360637	0.552006	0.222719	0.434197	0.632479
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.142e6ed2-5832-4fa6-8a6b-9ed4d6f47d60.fc.signal	0.501029	0.289123	0	0.680616	0.56493	0.281413	0.403875	0	0	0.408448	0.0037472	0.282467	0	0.253523	0.00226727	0.299438	0.230399	0.329912	0	0.379913	0.16501	1.00923	1.14893	0.546178	1.41286	0.896844	0.645458	0.0188937	1.37116	0.865488	0.562242	0.423927	0.253895	0.374265	0.611277	0.510394	0.108827	0.634155	0.431825	0.415282	0.7894
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003848.5.4e81bcc2-9ec4-4d08-b943-7db60ab59078.fc.signal	1.7299	1.18841	2.3197	1.69639	0.763144	1.95438	2.67222	2.97307	1.37017	1.38189	2.91758	2.76169	1.69056	1.71902	1.20611	1.26729	1.16113	0.765834	0.558346	0.382071	0.551295	0.433885	0.291643	0	0.0426237	0.369622	0.00257147	0	0	0	0	0	0	0	0	0.342259	0.65546	1.20907	2.33036	3.46437	0.39
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001508.1.7644257d-84a8-452c-b39d-72874c3d0d4b.fc.signal	3.14692	3.9803	3.73874	3.97983	2.86939	3.19933	3.82675	2.2116	3.19828	3.9021	1.70405	3.34956	1.85089	2.41496	3.3325	2.79365	4.53641	2.77359	1.45218	0.779079	1.48723	2.38709	1.95945	0.991513	0.882148	0.817857	1.41793	1.54695	1.55712	1.12362	0.646746	0.328664	0.542938	0.530028	0.23896	0.579816	1.07046	1.92246	1.33296	1.99783	0.287958
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003828.3.bcd61aac-63db-4cfa-a058-a141a50b928e.fc.signal	0.726429	0.871916	0.786309	1.23268	1.16677	2.22952	2.14394	1.79416	2.19929	2.46999	1.19854	1.48548	1.96147	0.882705	0.357131	0.0234821	0.64142	2.17939	1.08605	0.529554	1.3902	1.5487	0.571102	0.782695	0.59135	0.556848	0.0647297	0.257034	0.114019	0	0	0.104163	0.352106	0.860987	1.12955	0.703299	0.737377	2.0882	2.50436	2.59122	0.746072
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001020.4.42363c6f-0a08-4184-ab8c-bacc5ac39aad.fc.signal	3.42091	3.8759	3.34544	2.56219	0.929159	1.61537	1.83408	3.38251	3.58192	3.51539	2.74917	3.77755	3.31209	3.77789	3.52443	3.21859	3.11344	1.96332	1.15054	0.758619	0.953382	1.10653	0.562267	0.600727	0.591519	0.361096	0.377847	0.120732	0.362612	0.112256	0.153109	0.0522667	0.172359	0.378198	0.994491	0.883288	0.829076	0.898951	0.55436	0.642345	0.513089
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.8a1df20e-6fe2-48ae-99b1-96a1bc85ea8d.fc.signal	18.8204	16.6877	16.5866	15.3627	13.5901	11.9758	7.74247	13.1588	9.72268	16.5983	17.8173	23.8141	21.4605	19.0329	10.8489	12.3936	9.74173	7.54559	2.98674	1.86316	0.343719	0.543852	0.196913	0.93633	0.681131	0.377845	0	0.477524	0.882467	1.42604	0.275113	0	0.382821	0.445615	0.288691	0.140326	0.349344	1.26751	1.34169	2.99852	0.250737
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000225.3.ac643157-1692-4223-8d75-00ef072cf986.fc.signal	4.18768	3.40123	2.44265	1.49477	1.47824	1.53721	1.29542	2.76786	3.82024	3.41773	2.76845	2.72794	1.95672	1.10333	1.1318	1.43477	1.6184	1.52064	1.06033	0.774652	0.714885	0.525003	0.299013	0.278821	0.425164	0.451818	0.479294	0.239098	0.0587509	0.140932	0.216426	0.132569	0.10642	0.237091	0.280954	0.188607	0.229082	0.487572	0.653754	0.891512	0.23753
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000318.2.7ba479df-2d75-4a21-a2dc-30d87eedc37a.fc.signal	13.0623	9.96794	10.0368	5.51082	3.94809	6.66757	4.60433	6.49654	10.8705	9.97002	6.66897	5.71266	7.54707	5.66799	5.82551	8.51647	6.40265	3.41888	2.07286	0.89349	1.39963	1.71894	0.73668	1.55014	1.63645	0.502772	1.16121	0.672552	0.0616911	0.668438	0.593162	0	0.0562912	0.978827	1.15401	0.132555	0.482425	0.482241	0.662909	1.30008	0.294444
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.de511913-2cf9-43ba-9705-d5ac577dfa6f.fc.signal	1.08004	2.43146	2.46026	2.60205	2.25642	2.39049	2.42834	2.11347	3.01525	4.10742	2.25976	2.15122	2.55442	2.81254	3.53252	4.60702	4.4056	2.81279	3.41955	4.02657	3.22556	0.923515	2.50138	1.27389	0.650219	0	0.394344	0.336734	0.124041	0.586016	0.0210381	0	0.016609	0.387086	0.886162	0.827515	1.58787	2.34767	1.20358	1.45423	0.566502
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001906.1.5d44418c-818f-4534-8844-0d0e8e0143a7.fc.signal	12.3475	10.4264	7.64413	7.82123	7.5037	7.9116	6.51485	9.19921	11.3631	10.2298	9.0324	8.16114	11.1307	8.39674	8.56976	3.66218	2.77736	1.56157	1.17125	0.980549	0.44638	0.057406	0.244118	0.385119	0.579497	1.07895	1.51447	1.10953	0.807349	0.837073	0.710481	0.280307	1.44097	1.49394	1.01259	0.259786	0.921742	0.879901	1.45586	2.12772	0.377826
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003689.3.cde87e50-dbba-4734-bd22-f35203f3b601.fc.signal	3.53601	3.42884	2.50987	1.82976	0.912157	0.781893	1.10031	3.29301	4.19881	3.77473	1.852	2.8291	4.95491	2.43104	2.31059	2.36343	2.52856	2.599	1.80792	1.64077	1.40237	1.34367	0.97283	0.901692	0.711881	0.473681	1.03866	0.362668	0.330089	0.457183	0.463138	0.526206	0.716403	1.07206	0.612641	0.401472	0.688148	1.07254	0.922323	1.18984	0.866731
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.15a517d0-8389-43f7-9ce5-66c163ab4bf7.fc.signal	1.84254	3.61687	3.32584	4.94747	3.84592	5.07902	6.35657	6.72475	5.55884	4.21472	2.53346	5.77835	5.88528	4.91607	3.25349	3.39289	2.64221	2.26851	2.48604	3.91973	1.69662	1.56063	1.26345	0.642214	0.673197	0.292041	0.488289	0.853344	0.429892	0.327209	0.152551	0	0	0.252668	0.840926	0.85913	1.00777	1.63554	1.37516	1.16896	0.458861
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.bb1bb2b2-42c2-4f18-8e8f-61e82ab17b84.fc.signal	2.01488	1.03886	0.822095	1.4264	1.62939	1.08584	2.18008	2.78127	2.56075	2.38046	1.78854	1.09581	1.23347	1.28018	1.31449	1.39666	0.732283	0.539473	1.06599	1.3505	0.832727	0.616613	0.737468	0.992874	1.04305	0.497618	0.344142	0.915068	1.07662	0.526556	0.990541	0.239684	0.403024	0.546752	0.279068	0.0125235	0.25527	0.657306	1.04738	1.98376	0.72817
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.4d89e710-5a41-461f-91a2-bc627bddca0a.fc.signal	3.54177	3.06975	2.78415	1.97891	2.01414	3.68205	3.91235	4.46671	3.06569	2.80446	1.95106	3.01187	4.28804	3.38309	4.11179	4.08517	1.58715	1.75534	3.24949	2.92752	1.97928	3.39112	1.94027	1.39869	0.727091	0.793268	0.590532	0.109792	0.0563696	0.210528	0.0630741	0	0	0.123355	0.130756	0.133684	0.618101	0.61531	0.737702	1.06282	0.359331
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001306.1.3ad99a92-6066-418f-95ef-51ed964a0d0c.fc.signal	14.2856	12.9705	10.9317	8.099	7.36798	7.44278	7.00514	11.9373	10.4447	7.03459	10.6541	10.7439	15.0875	12.5393	7.84642	6.55201	4.60399	3.55282	2.01946	1.05859	0.673671	1.08395	1.29395	0.38441	0.350041	1.15674	0.780477	0.225932	0.233137	1.49794	1.38824	0.526241	1.08929	1.3308	1.19309	0.616421	0.579317	2.31623	2.17034	3.20504	0.339869
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000339.2.39f2a04f-5ab3-46a3-91a8-91641dbab08a.fc.signal	6.44356	6.71204	9.28074	5.27956	5.18578	2.20057	3.94777	5.13172	4.58513	5.36191	3.41526	4.58009	6.58335	7.48439	4.85329	2.66913	1.92457	2.77056	1.47473	2.11459	1.78592	0.350177	1.20172	0.903367	1.73774	1.16899	0.918357	0.40776	0.457939	0.396146	0.46779	0.541761	1.06682	0.669081	0.95232	1.29331	0.305512	0.7396	0.506672	0.376356	0.386473
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001915.1.bcfa2f24-6276-4a64-96e6-3f1abe06b88e.fc.signal	0.791188	0.670155	0.713459	0.540863	1.47783	1.88994	1.21058	2.40316	2.42156	2.94391	2.04993	2.01074	1.82644	1.02235	1.02227	0.856312	1.39165	1.1481	0.95907	0.888821	1.13261	0.698282	0.951284	0.28261	0.0411096	0.150461	0.0501253	0.101629	0.0907326	0.159246	0.0779507	0	0.0456719	0.358323	0.426645	0.316134	0.706469	0.803395	0.780711	0.589746	0.731832
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.ed39a30d-e8d4-4be8-8a48-6338c0cdb04b.fc.signal	5.89684	6.10032	6.14593	4.54634	3.72773	2.56751	1.77262	4.99934	7.04393	5.9019	3.60583	5.7149	6.08922	5.01987	3.78431	4.03022	3.64337	3.706	2.42209	1.33794	0.934911	1.81219	1.42712	1.20558	0.575466	0.960467	0.681936	0.764181	0.57429	0.545779	0.621942	0.337953	0.749556	0.676072	0.945673	0.404425	1.57357	2.30602	0.56759	0.726896	0.469565
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.83e601b8-bef8-49e1-b42e-c29a56e1ac1c.fc.signal	0.685582	0.759497	0.950989	1.21506	1.27744	1.32126	1.60468	2.12584	2.09726	1.85905	1.41369	1.2747	1.28009	1.17754	1.52767	1.3037	0.86444	0.791534	0.751716	0.852743	0.456569	0.478434	0.617436	1.10262	0.845535	0.601236	0.495328	0.517226	1.09536	1.11003	1.09256	1.2409	0.727555	0.660007	0.800025	0.125637	0.0997821	0.265254	0.429652	0.837831	0.814492
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.5501f5e6-6354-4e9f-82a5-be852033207e.fc.signal	0.618765	0.975311	1.33187	0.987437	0.506145	1.10502	2.03125	1.51193	0.937695	1.68138	1.72476	1.26453	1.33808	1.3617	1.52623	1.17803	0.706868	0.581504	0.406498	0.416567	0.322152	0.150963	0.128994	0.133014	0.221895	0.186019	0.172188	0.289778	0.352704	0.457007	0.306901	0.174957	0.19538	0.173287	0.149551	0.184332	0.3756	0.761917	2.4126	2.97774	0.7744
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000260.2.3ac826bb-c219-4eb4-ae1e-412d5ac0b154.fc.signal	4.00141	2.32319	1.33386	2.85325	1.50995	3.17078	2.98199	2.27242	2.50152	1.45601	5.78442	3.40382	3.1101	7.6371	5.45378	5.2714	3.40263	1.43724	2.09561	2.49372	1.2665	0.97102	2.69652	1.49187	0.763722	0.286454	0.489356	1.26344	0.772769	0.69719	0.5871	0.753728	0.521739	0.153499	0	0	0.256282	0.593261	0.763311	1.94361	0.345029
