	chr1:171265043-171265192	chr1:171265193-171265342	chr1:171265343-171265492	chr1:171265493-171265642	chr1:171265643-171265792	chr1:171265793-171265942	chr1:171265943-171266092	chr1:171266093-171266242	chr1:171266243-171266392	chr1:171266393-171266542	chr1:171266543-171266642	chr1:171266643-171266692	chr1:171266693-171266792	chr1:171266793-171266842	chr1:171266843-171266992	chr1:171266993-171267142	chr1:171267143-171267292	chr1:171267293-171267442	chr1:171267443-171267592	chr1:171267593-171267742	chr1:171267743-171267892	chr1:171267893-171267952	chr1:171267953-171268042	chr1:171268043-171268192	chr1:171268193-171268342	chr1:171268343-171268432	chr1:171268433-171268492	chr1:171268493-171268582	chr1:171268583-171268642	chr1:171268643-171268672	chr1:171268673-171268792	chr1:171268793-171268942	chr1:171268943-171269092	chr1:171269093-171269152	chr1:171269153-171269242	chr1:171269243-171269392	chr1:171269393-171269542	chr1:171269543-171269692	chr1:171269693-171269842	chr1:171269843-171269992	chr1:171269993-171270142	chr1:171270143-171270231	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001900.1.dbb73ee4-8810-4120-8cbd-bc932140ca51.fc.signal	0.441841	0.290305	0.267137	0.634242	0.604963	0.760745	1.19785	0.765985	0.436614	0.347574	0.306875	0.356297	0.270237	0.422636	0.595349	0.465052	0.345614	0.539511	0.607455	0.5129	0.990026	1.27939	1.32289	1.31594	1.16915	1.44028	1.49083	1.19153	0.896098	0.822335	0.618272	0.523768	0.186998	0.122811	0.378436	0.744114	0.358059	0.270208	0.32846	0.47286	0.646598	0.889796	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.7de26b70-374a-4d7c-b754-070af0779bd1.fc.signal	0.150383	0.0410555	0.375056	0.812238	0.696502	0.409671	0.397609	0.451707	0.708311	0.5782	0.66994	0.7615	0.819432	0.958669	0.634432	0.818049	0.9062	0.939764	1.3133	0.593618	0.354276	0.689296	0.862363	1.45836	1.50626	1.19636	1.33798	1.42966	1.58028	2.00621	2.01076	1.68468	1.34279	1.46903	1.07149	1.9527	1.47829	1.00458	0.259408	0.418501	0.455467	0.505719	0.970005
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.eab68876-e57f-4e6d-b66b-00c271b4eee3.fc.signal	0.686295	0.691217	0.761979	0.257008	0	0	0	0	0	0	0	0	0	0.133686	0.352046	0.74281	0.346114	0	0	0	0	0.892416	2.4099	3.38492	3.00065	3.08421	2.67393	0.73092	0.172317	0.119497	0.0724133	1.28797	1.92972	0.87647	0.146064	0	0	0	0	0	0	0	0.71875
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000233.3.d999326f-0bb9-43a3-80f2-21bc2de5bd70.fc.signal	0.731939	0.554434	0.0435243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.386603	0.773043	1.16369	0.908156	0.425839	0.225849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.570093
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004602.2.6c8f75ec-1feb-4407-8677-6500a59fcb3e.fc.signal	0.078618	0	0.425467	1.42233	0.872807	0.403633	0.618708	0.655677	0.76269	0.944938	0.543677	0.905945	0.339324	0	0.45305	0.582955	0.48935	0.781673	0.536639	0.414857	0.488615	0.524012	0.225151	0.0879105	0.144967	0.387266	0.31884	0.342134	0.423676	0.558829	0.752466	0.409907	0.102203	0.26206	0.119681	0.219086	0.434889	0.330245	0.615085	0.254198	0.110939	0	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000969.7.cad1b677-714d-4048-b83a-e43043dafcdb.fc.signal	1.074	1.05066	0.188946	0.162681	0.193055	0	0	0	0	0.104389	0.157388	0.019564	0	0	0	0	0.033582	0.376789	0.650289	0.562339	0.620896	0.345306	0.331581	0	0.431301	0.442248	0	0	0	0	0.646224	2.30898	1.21475	0.364703	0.454586	0.95152	0.171256	0	0	0	0	0	0.801489
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000244.3.139b0f99-dbed-4fbd-849b-3404a3da6f2d.fc.signal	0.0582521	0.159721	0.0350592	0	0	0	0	0	0	0	0	0	0	0	0.286128	0.558777	0.314067	0.003352	0	0.112	0.313499	0.401456	0.573076	0.49536	0.675225	0.92358	1.13095	0.502684	0.0409885	0	0.272413	0.641459	0.670529	0.50291	0.527119	0.224621	0.0525147	0	0	0	0	0	0.131034
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.cb518c97-2905-470f-ae3d-4e16b45f68a4.fc.signal	0.177313	0.360679	0.264526	0.339261	0.622277	0.884717	0.267203	0.201474	0.569372	0.718786	0.30091	0.499802	0.231847	0.264265	0.312746	0.469924	0.1981	0.303189	0.347804	0.805657	1.28226	0.866044	0.441232	0.415593	0.779555	0.439751	0.599658	0.546594	0.305798	0.613178	0.722767	0.516472	0.336949	0.958973	0.88599	0.77227	0.426374	0.387092	0.458595	0.597697	1.96196	1.18147	0.127119
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.00bffcc7-6bdd-4dff-a3af-f0bc3467ff95.fc.signal	0	0.0871884	0.153925	0.225981	0.268444	0.256613	0.463217	0.922689	0.793573	0.642913	0.515692	0.563238	0.585048	0.42451	0.623009	0.511354	0.124552	0.104307	0.0190653	0.0332785	0.271012	0.298703	0.260441	0.138766	0.174868	0.395047	0.405205	0.197022	0.274083	0.289421	0.314673	0.226295	0.191283	0.130213	0.0684336	0	0.121955	0.0974142	0	0.0365976	0.225934	0.250281	0.845361
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.eabfbabf-0398-4a54-beef-06d14e082ca4.fc.signal	2.94086	1.83104	2.31609	0.409634	0.691448	0.240214	0.29746	0	0.0301303	0.422871	0.0691021	0	0	0	0.017495	1.07031	1.10924	0.36296	0.785064	0.263362	0.106161	1.63171	3.9149	5.9	6.89003	7.10428	2.4627	0.633709	0.284279	0.220139	0.865054	3.08708	2.93827	2.09914	0.294826	0.216301	0.884321	0.611211	0	0	0	0	0.98638
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000232.3.deeb1740-ff27-48b5-993b-e759c8aa7550.fc.signal	0.0950445	0.557053	0.388737	0.0491793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1159	0.591705	1.84426	2.03717	1.49847	0.999126	0.496226	0.405867	0.089782	0	0	0.520682	0.956486	0.424401	0.0843407	0	0	0	0	0	0	0	0.188312
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000247.3.d48138c2-a252-44ae-9d3c-40d754a464fb.fc.signal	0.622015	0.572908	0.629014	0.504456	0.16895	0	0	0	0	0	0.0174776	0.42945	0.49936	0.541809	0.471066	0.766526	0.59341	0.0474392	0	0	0.003382	0.22619	0.619983	0.677639	0.610617	0.57846	0.523995	0.158446	0.0353272	0	0.17594	0.555126	0.486045	0.212228	0.00416133	0	0	0	0	0	0	0	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.29b8d050-beec-45b5-afda-a75534d88bfc.fc.signal	1.84201	0.54409	1.25423	0.632859	0.303614	0.690867	0.65861	0.396123	1.30766	2.16363	3.47906	1.10462	0.509833	1.8942	3.52895	3.72092	1.62147	1.68931	1.95559	2.51786	2.05954	2.64106	4.38397	5.13024	3.51053	4.41264	2.77761	3.32173	5.09714	7.03331	3.10214	2.9614	1.94721	2.4677	1.70236	1.97297	1.00347	0.698713	0.483991	0.263494	0.341332	0.389223	0.983129
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003660.4.ccafd7f0-6a4c-4b4d-bd48-59c73047b9a9.fc.signal	0.236326	0.300111	0.263512	0.190314	0.247827	0.231915	0.538046	0.139399	0.24065	0.375965	0.654189	0.596134	0.255671	0.323118	0.700744	0.987057	0.828648	0.491743	0.930823	0.559621	0.369458	0.0838045	0.462159	0.993019	0.973659	1.53065	1.10968	0.601243	0.357115	0.260261	0.34973	0.931853	0.535631	0.663212	0.383165	0.3877	0.0379227	0.0501925	0.169402	0	0.219595	0.410638	0.233108
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000239.3.8ce1f18a-d03e-4c19-95a1-c9c301ff06b5.fc.signal	0.386441	0.413415	0.237077	0.104841	0	0	0	0	0	0	0	0	0	0.0337284	0.864452	1.45533	0.517173	0	0	0	0.018738	0.34353	0.352529	0.927204	1.04059	0.962234	0.589415	0.251922	0.162396	0	0.115551	1.05059	1.36039	0.671452	0.127002	0	0	0	0	0	0	0	0.140351
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000235.3.aaf97294-2366-43c8-9d83-3dd7259e070e.fc.signal	0.181011	0.13164	0.0303977	0	0	0	0	0	0	0	0	0	0.125056	0.21196	0.510196	0.665657	0.25297	0.125768	0.42401	0.238697	0	0.034819	0.337971	0.25498	0.148355	0.0917837	0.101098	0.0273973	0	0	0.3468	1.64098	1.86986	0.84802	0.572398	0.0183699	0	0	0	0	0	0	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003821.3.51d4846d-06bc-4866-a76b-054529993101.fc.signal	0.197635	0	0.00245567	0.543082	0.74841	0.941247	1.01599	0.561728	0.553066	1.38983	1.34948	1.30701	0.970573	0.793679	0.601763	0.230416	0.623098	1.16019	0.311711	0.462692	0.230801	0.516159	0.451833	0.198884	0.40209	0.735355	0.379813	0	0.118744	0.403569	0.623316	0.605159	1.45012	1.25572	0.21064	0.053009	0.638677	0.53806	1.34419	0.242409	0.628243	0.308506	0
