	chr2:73077151-73077300	chr2:73077301-73077450	chr2:73077451-73077600	chr2:73077601-73077750	chr2:73077751-73077900	chr2:73077901-73078050	chr2:73078051-73078200	chr2:73078201-73078350	chr2:73078351-73078500	chr2:73078501-73078650	chr2:73078651-73078800	chr2:73078801-73078950	chr2:73078951-73079100	chr2:73079101-73079250	chr2:73079251-73079400	chr2:73079401-73079550	chr2:73079551-73079700	chr2:73079701-73079850	chr2:73079851-73080000	chr2:73080001-73080150	chr2:73080151-73080300	chr2:73080301-73080450	chr2:73080451-73080600	chr2:73080601-73080750	chr2:73080751-73080900	chr2:73080901-73081050	chr2:73081051-73081200	chr2:73081201-73081350	chr2:73081351-73081500	chr2:73081501-73081650	chr2:73081651-73081800	chr2:73081801-73081950	chr2:73081951-73082100	chr2:73082101-73082250	chr2:73082251-73082400	chr2:73082401-73082550	chr2:73082551-73082700	chr2:73082701-73082850	chr2:73082851-73083000	chr2:73083001-73083150	chr2:73083151-73083300	chr2:73083301-73083450	chr2:73083451-73083600	chr2:73083601-73083750	chr2:73083751-73083900	chr2:73083901-73084050	chr2:73084051-73084163	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.44df7b1b-5968-426b-8cea-e4fad8f3b32b.fc.signal	1.13384	0.802462	0.488627	0.407875	0.803908	1.13099	0.808564	0	0.40433	3.07701	1.45697	0.168496	0.65545	0.698226	0.954052	2.42671	1.224	0	0.779184	0.839949	1.14395	0.479517	2.50272	0.725879	2.05335	3.14463	0.425865	0.399148	0	0.569966	0.67557	0.624478	0.632654	0	1.4053	3.0697	0	1.46568	2.04006	0.811634	0.0760445	1.23089	1.16143	1.55335	0.431916	0	0.200169	0.788396
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.d29b7bc4-75ef-437b-ab43-12a3fcfc38d5.fc.signal	2.70375	1.93165	1.86166	2.24016	0.96735	1.66147	2.30542	2.50233	3.18498	1.29183	2.22745	2.56253	2.75011	1.22898	1.91618	2.16424	3.16523	3.74686	5.20726	3.97444	3.47711	4.02501	1.09998	1.5152	1.96423	1.76482	2.42346	4.10306	3.46365	1.97468	2.66487	2.01136	1.25388	1.41825	1.99282	3.17755	2.02516	1.93431	2.91822	3.15541	2.26788	2.56486	3.92694	3.99997	3.8419	2.63416	2.63229	0.286041
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004713.2.44d9234d-e938-4209-8bc5-a1f9ee0dcbe4.fc.signal	1.28057	0.621825	0.147309	0.491041	1.34444	1.73116	0.214863	0.331445	0.638004	0.629017	0.598367	1.67822	1.87765	0.298716	0.509763	0.548373	0.672179	0.131964	0.745866	0.462629	1.34991	0.828752	0.57039	0.754889	1.45798	0.841037	0.693691	0.598558	0.0323256	0.933404	0.940932	0.492446	0.352717	0.315542	0.671136	0.439516	0.279146	1.58845	0.783592	0.50336	1.00062	0.40207	1.03745	1.38622	0.721968	1.12034	0.692436	0.241287
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.142e6ed2-5832-4fa6-8a6b-9ed4d6f47d60.fc.signal	0.384121	0	0.659282	1.84489	0.637151	0.885379	0.43756	1.28023	0.462729	0.552404	0.724526	0.262957	0.766601	0.896431	0.236993	0.39028	0.113358	0	0.215928	2.26073	0.491508	0.389979	0.450605	0	1.3054	0.597526	0.113354	0.192053	0.390827	0.396181	0.656546	0.713351	0.58056	0	0.469279	0.294732	0.488188	0.0566815	0.327708	0.289286	0.028718	0.22898	1.00483	0.501671	0.346435	0.753353	1.24436	0.435449
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001020.4.42363c6f-0a08-4184-ab8c-bacc5ac39aad.fc.signal	2.29854	1.82088	1.57109	1.54801	0.893946	0.92688	1.09152	0.919507	0.687593	0.86318	1.52328	1.84003	1.64101	1.49859	1.6782	1.7038	2.82198	2.64455	1.79958	1.95667	2.9407	2.8369	2.14003	1.69316	1.97697	1.41186	2.44353	3.09859	2.03227	1.81558	1.56255	1.5479	0.660704	1.26493	0.752507	1.27408	1.66692	1.3855	2.0467	1.29858	1.52378	0.797047	1.09115	1.69	1.324	1.26268	1.17851	0.235714
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000225.3.ac643157-1692-4223-8d75-00ef072cf986.fc.signal	1.31171	1.76403	1.2877	1.25715	1.67129	1.89944	2.01318	1.83496	2.21168	1.80077	1.89258	2.58561	2.37868	1.89468	2.73747	3.71638	3.87569	3.12389	2.77484	3.04797	3.27089	3.02934	3.83944	3.26443	1.72827	1.53791	1.54919	1.52355	1.74532	2.0636	2.05791	1.52288	0.957754	1.40114	1.31989	1.14574	1.42943	1.68772	1.56038	1.41131	1.10223	0.903649	1.08389	0.764766	0.688223	1.25163	1.92314	0.347201
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.de511913-2cf9-43ba-9705-d5ac577dfa6f.fc.signal	4.01174	2.25796	3.06222	2.1828	1.1921	2.57767	3.01746	1.45998	1.26948	1.20632	2.57387	1.61368	1.81189	1.74177	1.7103	1.82554	2.27638	0.731087	2.06344	1.21813	1.18733	1.69449	1.21194	1.78042	1.76043	0.410988	0.82306	1.42678	1.62173	0.807544	0.982615	0.641574	2.2103	1.58771	2.55082	3.00302	2.43337	2.63313	3.43521	2.94886	3.1116	1.11214	1.5929	1.16641	1.74503	1.54668	1.37901	0.480916
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001906.1.5d44418c-818f-4534-8844-0d0e8e0143a7.fc.signal	0.536887	0.193531	0	0.0722645	0.280565	0.63808	0.526673	0.328113	0.0569329	0.437601	0.584146	0.217532	0.0950956	1.04484	0.546291	0.115163	0.490089	0.446705	0.0519662	0.730905	0.716052	1.09454	0.806248	0.439808	0.414629	0.319263	0.185957	0.32979	0.0953954	0.229045	0.493867	0.383225	0.284199	0.343299	0.374771	0.488995	0.0868357	0.261064	0.253778	0.0690323	0.106155	0.0992359	0.203403	0.161752	0.10917	0.0928901	0.79394	0.122642
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.15a517d0-8389-43f7-9ce5-66c163ab4bf7.fc.signal	2.028	2.25675	2.43559	2.49932	3.00057	2.09322	2.23735	1.80132	2.73268	1.85009	2.05891	2.14384	3.56223	1.78573	2.40306	2.51821	2.59603	3.67557	4.24907	4.56419	3.80145	3.42101	2.38207	2.23526	3.93297	2.05641	1.56716	1.76683	0.818588	0.537544	1.74221	2.41506	3.03775	2.62971	2.2899	2.62991	1.97943	2.43042	2.14288	0.670833	0.944103	1.95753	2.7425	2.03462	3.39546	2.99612	1.51374	0.452489
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.bb1bb2b2-42c2-4f18-8e8f-61e82ab17b84.fc.signal	0.361434	0.465006	0.462586	0.427637	0.717896	0.568316	0.412959	0.522807	0.564062	0.589589	0.608617	0.601598	0.411925	0.725472	0.589528	0.628869	1.38771	0.583561	0.76136	0.959247	0.413366	0.586503	0.882078	0.76973	0.326411	0.47763	0.490344	0.260956	0.380193	0.0825153	0.246888	0.294199	0.311815	0.451748	0.846759	0.717064	0.386078	0.620156	0.349054	0.247304	0.220884	0.425071	0.885269	0.714573	0.800973	0.743502	0.598745	0.256563
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.4d89e710-5a41-461f-91a2-bc627bddca0a.fc.signal	1.08306	2.27917	2.38857	2.1444	2.85965	3.26629	2.28225	1.88973	2.46371	2.42282	2.72392	2.95103	1.72394	2.04531	2.30194	3.11875	3.58814	4.65341	3.35646	2.23182	2.88953	1.90319	2.21626	1.74442	1.14731	0.822173	1.71164	2.06457	2.01434	2.24147	1.73952	1.60572	0.562437	0.818582	1.81619	1.91885	1.41646	1.13427	1.11722	0.71053	1.19072	1.53508	1.74162	2.08866	2.10126	2.64327	2.89925	0.407407
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001915.1.bcfa2f24-6276-4a64-96e6-3f1abe06b88e.fc.signal	0.237758	0.358898	0.486724	0.665731	0.71494	0.153826	0.282361	0.619475	0.462572	0.1813	0.646863	1.03166	0.463575	0.185348	0.704429	1.0658	0.935084	0.746955	0.485506	0.66137	0.587596	0.553182	0.701085	0.637724	0.331809	0.24602	0.206265	0.27454	0.448675	0.444578	0.404562	0.49144	0.438749	0.679133	0.806721	0.117851	0.0764131	0.44232	0.325814	0.569248	0.385791	0.402704	0.697726	0.912274	0.747991	0.992608	0.962992	0.146965
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.ed39a30d-e8d4-4be8-8a48-6338c0cdb04b.fc.signal	2.62299	3.50145	1.44567	1.87728	1.1089	1.96557	1.59495	2.13361	2.37096	2.19107	2.85667	2.36007	2.64397	1.90318	3.0363	3.63185	3.79789	4.50611	3.57407	2.4526	3.30884	4.04403	3.26313	1.81161	3.23507	1.94556	1.827	2.11861	1.71403	1.67	1.77158	1.02398	0.163978	0.666041	0.887049	1.18321	1.82204	1.95717	2.40459	2.38032	1.96838	1.08807	1.7035	2.34684	2.21173	3.11381	2.95262	0.698602
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.83e601b8-bef8-49e1-b42e-c29a56e1ac1c.fc.signal	1.14983	0.760153	0.579613	1.30933	0.911098	1.28139	0.786646	0.823944	1.29377	0.814786	0.856011	0.757611	0.654094	1.19509	0.800304	0.893815	0.617556	0.377777	0.805033	1.14245	1.51355	1.3179	1.12016	0.827384	1.08845	1.67784	1.02192	1.30519	1.02148	0.788272	0.597384	0.980911	0.324108	0.449142	0.576594	0.663562	0.709106	0.749466	1.24937	0.860401	0.994272	0.672592	1.1975	1.10432	0.685637	0.918337	0.835595	0.29011
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.5501f5e6-6354-4e9f-82a5-be852033207e.fc.signal	0.143332	0.0705245	0.0539704	0.218003	0.650939	0.532565	0.408242	0.45866	0.516649	0.324008	0.273241	0.365396	0.374778	0.40292	0.50891	0.350498	0.248392	0.559149	0.668323	0.61472	0.709273	0.664562	0.579573	0.528217	0.672302	0.551409	0.301383	0.280876	0.359206	0.25708	0.207992	0.63942	0.773282	0.652438	0.635301	0.396512	0.537065	0.593388	0.464459	0.506757	0.354359	0.318927	0.159969	0.0672822	0.139274	0.297577	0.40317	0.231405
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.a1a38b0a-4e6e-499f-9d4a-f9ed2dd3bf97.fc.signal	1.12674	1.44723	1.34785	1.48352	1.49186	1.29151	0.865192	0.823346	0.979226	1.27111	1.54103	0.8563	0.819162	1.36422	1.74341	1.30668	1.10215	1.04304	0.607832	1.65134	1.81087	0.963535	0.971904	0.748544	0.827006	0.949933	0.692571	0.924824	0.755344	1.09797	1.14025	1.59489	1.31712	0.960551	1.193	1.14952	1.27627	1.46884	1.52741	0.952025	0.764758	1.15028	1.60429	1.56088	1.79883	2.88577	3.05445	0.262238
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.21819112-b709-4256-a74d-0e6ec96e0be8.fc.signal	0	0.0295817	0.140683	0.133083	0.128162	0	0	0	0	0.0690523	0.521144	0.318273	0.404287	0.251771	0.0024568	0	0	0	0.152797	0.967303	0.614925	0.242328	0.332053	0.0709751	0	0.145619	0.181366	0	0.145346	0.180756	0.01981	0.173408	0.130117	0.0861928	0.124499	0.22082	0.165666	0.179306	0.760758	0.558078	0.0738305	0.169964	0.360932	0.679591	0.79465	0.555087	0.380069	0.0735294
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e1fd1411-fa6d-4e9d-8b94-fee7dda1365c.fc.signal	0.552223	0.349631	0.1522	0.269299	0.27099	0.149635	0.463322	0.603214	0.612078	0.403495	0.758221	1.49247	1.1619	0.135711	0.362431	0.383823	0.623194	0.40516	0.331672	0.0265071	0.264165	0.736897	0.603524	0.418008	0.534267	0.57873	0.318891	0.828324	0.806113	0.443661	0.552233	0.489382	0.352397	0.0649827	0.621569	1.08019	0.589305	0.199881	0.407488	0.330333	0.797194	0.491789	0.529302	0.693786	1.22243	1.04548	1.06778	0.352697
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004603.3.40563a1e-eb2a-4c6e-bd0b-903d353efee9.fc.signal	0.386647	0.99441	1.06205	2.75088	1.79472	1.55175	0.925842	0.765518	1.06404	1.19445	1.45734	1.06483	1.32059	1.5374	1.45506	1.69716	1.27332	2.12187	1.68694	1.53636	1.02054	0.553052	0.839767	1.25883	1.20286	0.783435	0.763234	0.493721	0.976609	0.44781	0.401578	1.18245	0.928024	1.10548	0.688906	1.06527	0.407626	0.958784	2.71429	1.35275	1.1711	1.3469	1.20864	1.02676	0.558646	1.22762	1.12915	0.524496
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000972.6.8e264ed8-afdd-468a-8bbe-7ea6fcae8b7f.fc.signal	3.4929	3.85342	1.40438	2.10896	1.19459	2.78325	2.08841	1.94288	2.10908	0.743506	1.40578	0.846366	1.30992	3.65767	4.59777	5.35168	9.20451	4.06171	3.84664	3.01486	4.1154	4.00437	2.39475	4.35382	3.59852	3.54678	3.22119	4.32019	2.69869	1.46766	2.34911	1.73821	0.313389	0	0.1602	0.814111	2.06219	2.90447	3.09013	5.04272	6.0441	2.17372	2.4156	2.70337	3.08309	2.29756	1.67549	0.772989
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001916.1.b8e8499a-a8fb-45d6-acd8-26f02567ad12.fc.signal	1.91879	2.12813	1.28241	0.934685	1.08554	0.927513	2.23627	1.47915	1.53298	1.49103	1.84894	1.32894	1.64026	1.17952	2.19113	2.12187	3.48514	4.00878	2.51817	3.09782	3.54231	3.65743	3.74287	2.64667	2.40679	2.4401	2.268	3.33031	2.52184	2.29929	1.1976	1.09107	0.56706	0.955059	1.94078	1.95743	1.05104	2.61994	1.58654	2.0627	2.05622	1.80532	1.55311	2.20146	2.53097	2.66017	2.86285	0.198758
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001909.1.71c9825b-8f84-4929-97f3-4b92c6206f1e.fc.signal	0.358632	0.549232	0.601465	1.3606	1.52223	0.949092	1.12387	0.124249	0	0.665004	1.57565	1.58836	1.22713	1.38736	1.41154	1.01723	0.42141	0.210113	0.598642	1.49094	0.559853	1.68433	1.77047	1.4752	1.53189	1.21845	0.905003	1.16055	0.782201	1.00523	0.213195	0.361408	0.203294	1.19953	1.74751	0.966006	0.995721	0.17284	0.157693	0.290295	0.659608	0.798184	0.32605	1.82834	1.61657	1.43023	1.22374	0.120075
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004681.3.b04c1667-5df4-43cb-a2ab-4a07445dc015.fc.signal	0.505526	0.407788	1.10464	0.592091	0.428359	1.09308	1.13946	1.04522	1.34855	1.27737	1.40919	0.917222	0.922899	1.3322	1.63743	1.79683	2.63715	2.48054	1.92916	1.47001	0.989542	1.52331	1.86891	2.22453	1.78076	1.63865	2.07265	1.52589	1.04341	1.12871	1.44772	1.29072	1.09007	0.991595	1.34302	1.023	0.415785	0.72816	0.928677	0.658614	1.26568	0.94961	0.75185	0.921691	1.29006	0.752911	0.975258	0.0970696
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001956.2.1e76f479-733a-4b6f-88c7-efe3d559775e.fc.signal	6.26061	6.43752	6.01606	6.68216	3.73236	5.36078	4.4007	6.52276	4.69282	4.27237	6.05215	6.29636	5.74547	3.5285	4.37055	4.02351	6.66946	7.21881	5.57693	4.56685	6.34861	8.54146	5.71864	6.77678	8.71009	6.88007	7.25275	5.52948	3.4768	3.20815	5.21021	3.41378	2.49868	2.04447	5.01136	6.61459	8.88077	8.95991	5.5197	4.94667	5.52283	3.68423	4.17414	2.84861	4.75127	6.04853	4.66864	0.580933
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004617.2.bd401bc7-9584-4daf-b6e9-896dcf3c0a4c.fc.signal	1.10035	1.00812	0.547116	0.639994	0.787483	1.21113	1.4587	1.04151	0.493738	0.460534	1.1238	1.21544	0.550302	0.130661	0.067814	0.0712652	0.262751	0.629448	0.485798	0.321219	0.538493	0.597685	0.279351	0.723254	1.05303	0.691494	0.358755	0.480743	0.39673	0.576732	0.822812	0.507452	0.316887	0.683936	0.624454	0.230053	0.746325	0.810169	0.410726	0.492293	0.374634	0.252643	0.277908	0.224491	0.182197	0.201472	0.449518	0.318449
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004655.3.6d9a89cf-1bb4-4db6-850b-ad32b7e2a591.fc.signal	0.328313	0.293757	0.30792	1.31461	1.40283	1.47558	1.28205	1.24514	1.31963	0.90968	0.819799	0.609525	0.610226	1.36292	0.84233	1.01901	1.04271	0.562003	0.399809	0.956182	1.16388	1.11568	1.06757	0.663823	0.975724	0.584068	0.781975	1.47008	1.0056	0.326923	1.48065	0.857412	0.381762	0.414204	0.941969	0.524151	0.514582	0.295827	0.278447	0.932626	0.435313	0	0.169909	0.621325	0.435303	0.512788	0.734539	0.434426
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.8ee3bcc0-0a54-4209-87cf-967cca7d6071.fc.signal	0.483624	0.48353	0.405894	0.290478	0.227947	0.177605	0.143219	0.245656	0.443775	0.517408	0.475615	0.371699	0.279246	0.210306	0.312708	0.3576	0.197195	0.172505	0.44405	0.425887	0.397402	0.386719	0.342316	0.354832	0.347429	0.326883	0.114226	0.149792	0.244494	0.415662	0.183302	0.12624	0.256438	0.344931	0.283445	0.558204	0.386252	0.224408	0.19775	0.266675	0.217829	0.304874	0.342199	0.581628	0.278442	0.375099	0.466907	0.321429
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001958.3.1ec30665-e127-479e-9308-683342038ede.fc.signal	4.2847	4.25194	3.88447	3.28193	4.83045	3.76992	4.79558	3.93319	4.27468	3.36389	4.05902	3.86562	4.36314	4.94903	5.55585	6.83741	4.82717	4.67865	4.00238	5.16972	6.8907	4.04206	3.67483	4.82126	5.18543	2.55711	3.38785	4.22359	3.7455	3.76704	3.04685	1.96579	1.14581	2.3706	3.52282	4.27642	3.55476	4.52762	6.12363	5.80199	3.2662	2.24805	2.11408	2.37065	2.86327	3.54882	3.30294	0.705244
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.2cafda9b-dfc1-4231-8ed9-6249d923a6a9.fc.signal	0.0620482	0.101906	0.2312	0.394755	0.414156	0.945597	0.778266	0.577837	0.238578	0.166913	0.346395	0.357411	0.297076	0.0493411	0.159445	0.399915	0.41056	0.195006	0.194992	0.307955	0.223095	0.0935177	0.098103	0.153178	0.0154908	0.124496	0.164641	0.166372	0.199202	0.2919	0.518806	0.330576	0.2693	0.212814	0.0344221	0.0734349	0.397183	0.360163	0.165889	0.0583162	0.17211	0.0206544	0	0.0843339	0.166947	0	0.146946	0.242147
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004728.1.12642e26-117b-4636-816e-4fbed6d5c0a2.fc.signal	0.209197	0.448174	0.535115	0.797288	0.522479	0.518793	0.214253	0.449601	0.929796	0.494289	0.525654	0.233172	0.351531	0.337132	0.400087	0.417707	0.410112	0.447245	0.856952	1.41016	1.09728	0.583817	0.731349	0.566949	0.668345	0.369794	0.410191	0.240759	0.522762	0.366788	0.292103	0.76792	0.444474	0.304351	0.276469	0.343084	0.343569	0.170372	0.7268	0.540448	0.112622	0.541792	0.314153	0.180702	0.127726	0.926155	1.04539	0.394408
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.f508f1a3-4076-4925-b02f-30538e0b1e91.fc.signal	0.944788	1.25287	3.00203	1.45887	0.41993	0.131405	0.675177	0.521009	1.90842	1.52596	2.16792	3.53194	1.87789	0.699633	1.84089	2.31959	3.49188	4.17586	3.03238	3.62169	3.21581	4.62061	4.54521	4.00999	2.8056	3.52428	3.61773	4.56118	3.15314	1.69543	1.39183	0.706587	0.433517	1.16798	0.651739	0.423459	0.624422	2.11132	2.5465	1.41664	1.86064	1.95813	2.74559	2.00102	0.534659	1.16017	2.39786	0.188679
