	chr10:128112428-128112577	chr10:128112578-128112727	chr10:128112728-128112877	chr10:128112878-128113027	chr10:128113028-128113177	chr10:128113178-128113327	chr10:128113328-128113477	chr10:128113478-128113627	chr10:128113628-128113777	chr10:128113778-128113927	chr10:128113928-128114077	chr10:128114078-128114227	chr10:128114228-128114377	chr10:128114378-128114527	chr10:128114528-128114677	chr10:128114678-128114827	chr10:128114828-128114977	chr10:128114978-128115127	chr10:128115128-128115277	chr10:128115278-128115427	chr10:128115428-128115577	chr10:128115578-128115727	chr10:128115728-128115877	chr10:128115878-128116027	chr10:128116028-128116177	chr10:128116178-128116327	chr10:128116328-128116477	chr10:128116478-128116627	chr10:128116628-128116777	chr10:128116778-128116927	chr10:128116928-128117077	chr10:128117078-128117227	chr10:128117228-128117377	chr10:128117378-128117527	chr10:128117528-128117677	chr10:128117678-128117827	chr10:128117828-128117977	chr10:128117978-128118127	chr10:128118128-128118207	chr10:128118208-128118277	chr10:128118278-128118427	chr10:128118428-128118507	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000330.2.5131ad66-51e2-42ac-b48a-1af75df9605f.fc.signal	15.664	16.6499	20.655	15.4964	8.18055	5.97836	9.22574	6.47509	10.2967	14.1332	17.2836	17.638	15.0717	8.75704	8.06344	13.2285	15.0152	19.4493	11.6521	16.7993	19.2253	15.2009	18.7502	9.74876	6.54617	13.1079	16.4111	13.2484	8.42891	3.52594	5.48546	5.96265	10.5989	6.16931	6.39279	6.82652	11.3954	7.17535	4.49159	4.21971	6.07649	9.18896	0.666484
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.0c600fad-76af-4396-b66d-45cc11ce045a.fc.signal	13.4122	13.5303	15.8789	10.7041	9.67952	9.97964	7.70309	12.0491	15.6159	9.5428	13.6943	8.04546	6.08421	11.6026	9.28408	12.6179	7.50057	5.90504	9.60225	8.85177	12.7886	9.09845	14.0746	11.9989	6.4686	10.8052	9.41525	13.2598	7.01917	4.79274	8.97891	11.8704	12.7081	8.03681	3.4954	5.77753	11.045	5.56602	3.23364	1.46179	2.18457	7.81011	0.633071
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.f1456df1-a617-44a6-a060-cb29786302bd.fc.signal	1.79241	3.16684	5.09526	4.05239	4.73121	3.9893	3.99218	5.42503	5.45751	4.9562	5.23064	5.6394	5.82216	5.25418	1.96728	2.00086	2.27813	4.48526	3.0056	4.81019	7.22789	2.73545	3.13958	2.68795	0.959315	5.35421	7.90185	5.66904	6.87375	7.12615	0.723831	2.36497	5.43618	2.74221	0.132293	0.373281	2.97823	4.71194	6.23495	2.85202	1.08025	1.4729	0.228444
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.44df7b1b-5968-426b-8cea-e4fad8f3b32b.fc.signal	3.89252	3.6508	6.58862	7.56446	4.91562	5.92504	5.607	8.71835	6.67824	8.67669	7.87467	8.24565	11.6946	9.2436	9.17609	4.94328	3.87642	7.81635	7.15875	6.25127	3.8293	6.40817	5.56069	4.0063	6.38728	8.06063	11.1823	5.16537	0.380254	0.913749	1.68676	2.13507	3.06965	2.30211	1.12827	2.39077	1.5468	1.77959	0	0	1.27922	3.55028	0.245798
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004713.2.44d9234d-e938-4209-8bc5-a1f9ee0dcbe4.fc.signal	3.37935	2.82673	3.79238	3.29688	3.63371	3.0899	2.74719	2.4165	1.48992	2.20667	2.51744	2.0777	1.51306	2.31992	1.90512	1.87791	1.68472	2.27895	1.06356	3.95825	4.16276	2.77274	2.10233	1.89153	1.88109	2.5449	1.31034	1.99468	3.54549	2.50699	3.08913	2.27051	2.66701	1.31798	1.97488	2.1365	1.15243	0.757234	1.56273	0.948333	1.37903	1.43592	0.361668
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.142e6ed2-5832-4fa6-8a6b-9ed4d6f47d60.fc.signal	0.870759	1.10188	0	0	0.648126	0.470257	1.05089	0.370249	1.09492	0.276578	0.640268	1.39444	0.495366	0.266762	0.573344	0	0.544079	0.700972	2.48994	1.12098	1.33855	0.292865	1.48885	0.408075	0.895925	0.750239	1.03567	2.01941	0.176839	0.337926	0.652256	0.545837	0.580078	0.72243	0.566925	0.47329	0.398372	0.367243	0.697708	0.0441646	0	0	0.064711
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001508.1.7644257d-84a8-452c-b39d-72874c3d0d4b.fc.signal	7.08285	4.89774	4.03357	6.23437	4.90303	4.09483	6.44584	5.16246	7.2657	7.79584	6.78481	4.57466	5.31627	4.97585	3.62802	4.06558	5.23044	3.85417	5.61521	4.53335	2.44758	6.25058	7.32491	5.07248	6.87899	4.01826	4.11542	3.01577	2.3495	2.20464	3.99496	3.79799	3.3026	2.83617	3.36305	3.9792	3.83915	3.40965	2.42364	1.01471	0.99182	0.892485	0.525242
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003828.3.bcd61aac-63db-4cfa-a058-a141a50b928e.fc.signal	2.91615	4.29006	3.05949	2.50481	2.51647	2.7924	3.02463	3.25302	2.43235	2.57246	1.41649	1.88509	1.77892	1.69006	2.63451	3.15042	3.21462	4.54421	4.23427	3.51488	3.40793	1.73156	2.90165	2.72779	3.11163	3.225	2.66632	2.56337	2.87097	3.61412	3.18418	3.01566	3.46569	5.71963	9.17816	7.4766	3.72286	1.84245	2.73086	2.74811	1.55824	2.89328	0.259067
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.8a1df20e-6fe2-48ae-99b1-96a1bc85ea8d.fc.signal	3.6853	5.33786	6.97423	4.64473	6.30798	6.31625	6.31815	8.38021	4.35266	9.02915	14.4857	11.5771	11.0103	9.3807	7.50946	4.34288	6.24743	8.85782	4.01594	7.50252	10.2274	5.2719	5.74567	6.57879	3.37168	6.60699	6.63639	5.79226	3.54577	4.91761	2.79662	2.42407	5.64821	2.51238	1.81768	2.2305	5.54914	6.78074	3.62113	0.709943	0.590005	2.04366	0.564661
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000225.3.ac643157-1692-4223-8d75-00ef072cf986.fc.signal	4.60882	5.30343	4.77797	2.67419	4.82308	4.60247	3.84869	7.06469	8.13341	8.28567	5.80892	5.47524	7.00039	7.10153	6.44297	6.3283	5.07634	4.13191	3.44067	1.99955	2.32269	2.95201	4.42949	4.60584	4.89727	6.2852	3.75884	1.28079	1.21883	1.49659	1.08869	1.64777	3.8369	3.78628	2.20921	1.22134	2.69995	4.21544	3.92735	2.89238	1.62023	1.74594	0.365729
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000318.2.7ba479df-2d75-4a21-a2dc-30d87eedc37a.fc.signal	4.11265	4.56258	4.02658	3.38154	3.72076	6.16398	4.19424	2.41036	2.856	2.6971	2.69497	2.93624	3.24862	3.56364	2.61558	2.43658	1.1616	0.762096	1.67866	2.66547	3.06463	3.16972	3.36156	2.00309	2.10401	3.53232	3.45913	3.90063	1.87607	0.730319	0.388475	0.834501	1.18105	0.518246	0.512766	0.726878	2.10705	1.71334	1.17884	0.924116	0.990654	2.26265	0.459016
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.bb1bb2b2-42c2-4f18-8e8f-61e82ab17b84.fc.signal	0.210041	0.436851	0.511241	0.623942	0.312685	0.372007	0.554171	0.818902	0.321732	0.513233	0.678943	0.40975	0.405476	0.516672	1.10153	1.87841	1.52022	0.747422	0.880955	1.58126	1.10243	1.13021	1.45283	1.36414	1.04107	1.12002	1.1513	0.653458	0.501063	0.688088	0.5658	0.786294	0.806349	0.710638	1.13343	1.66028	1.26983	0.856244	0.408283	0.172636	0.198881	0.386651	0.227444
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001306.1.3ad99a92-6066-418f-95ef-51ed964a0d0c.fc.signal	5.43472	6.15699	9.30623	5.99386	5.54414	4.76488	6.49407	6.9489	7.47561	7.7297	10.7982	8.52339	6.67156	8.76851	5.23583	7.28237	5.10719	7.79996	7.39662	5.35729	7.53542	5.04825	5.37873	4.22272	3.45524	5.66891	9.04887	4.29527	5.88223	2.65924	4.12878	4.04719	8.08564	6.98672	2.46731	3.70748	3.80916	2.84416	1.5765	1.00266	3.12392	4.58397	0.53211
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000339.2.39f2a04f-5ab3-46a3-91a8-91641dbab08a.fc.signal	1.52399	3.18937	1.66976	1.7858	3.9319	2.68071	2.40424	4.53224	5.10306	3.07405	8.73155	5.59408	7.89427	8.14732	9.4354	7.60444	8.43712	6.19613	3.43565	4.45387	3.07612	2.41994	2.20669	2.01974	2.34424	2.52138	5.05438	1.30713	2.73258	3.39968	2.64522	3.64314	2.72033	1.20098	0.803031	3.88157	3.22069	0.984503	0.69012	0.621108	1.49971	1.7165	0.606928
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001460.1.82b45364-a56c-42d4-addc-99df97d473fb.fc.signal	1.06536	2.30105	3.91176	3.46007	1.62505	1.97486	2.10736	1.68749	0.860994	1.83944	1.64778	1.11965	3.15188	2.91923	2.11229	3.26594	1.57163	1.77131	2.261	2.22334	3.867	2.39166	1.46039	1.97918	1.28178	1.52276	3.78337	1.83928	0.308032	0.170832	0.166092	1.86794	2.87346	1.23355	0.532426	0.534152	1.84301	2.86372	2.0084	0.839473	0.713955	1.28979	0.668831
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.ed39a30d-e8d4-4be8-8a48-6338c0cdb04b.fc.signal	1.65679	5.14378	10.5782	3.41819	6.91641	5.81492	4.33273	3.94197	2.15121	4.33314	7.21099	10.0045	14.2404	6.03057	0.739223	5.54065	3.19085	5.04638	4.24257	6.27436	11.3388	2.41551	3.09882	1.36527	0.479685	2.11295	4.41735	2.96656	3.56242	1.06268	0.560343	1.63334	4.73255	4.19016	0.172332	0.297866	1.86909	6.07443	4.03162	0.345088	0.253533	0.775968	0.39837
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.83e601b8-bef8-49e1-b42e-c29a56e1ac1c.fc.signal	0.388858	0.547362	0.374758	0.583026	0.43298	0.436468	0.295779	0.0962832	0.435928	0.607718	0.593455	0.676667	0.562782	0.664808	0.231271	0.555861	0.822051	1.12845	0.50454	0.374543	0.564181	0.320014	0.670477	0.18855	0.209939	0.745698	0.531364	0.412253	0.735343	0.959737	0.712159	0.415835	0.986959	0.472932	0.0533639	0.41843	0.867962	0.340163	0.674154	0.620401	0.39393	0.63794	0.192308
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000260.2.3ac826bb-c219-4eb4-ae1e-412d5ac0b154.fc.signal	4.8043	6.46633	4.68966	5.24439	2.34999	2.13299	3.78274	4.51935	4.45971	2.8869	4.50326	2.13195	2.51154	3.3116	3.52148	1.88505	2.66611	4.17321	1.82822	1.999	0.728967	0.501462	2.69294	4.32168	4.98385	1.68806	2.63929	4.45641	0.277752	0.863234	1.43235	3.1259	0.836037	0.908022	0.671046	0.902036	3.32659	3.46534	0.883948	0	1.77432	1.22969	0.626667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.a1a38b0a-4e6e-499f-9d4a-f9ed2dd3bf97.fc.signal	0.570326	0.645092	0.419837	0.462162	0.226936	0.136586	0.134181	0.166457	0.360561	0.459474	0.509585	0.220096	0.107382	0.343255	0.383841	0.597089	0.74804	0.648393	0.19031	0.283396	0.874386	0.595795	0.735518	1.17347	1.03782	0.743717	0.542999	0.58313	0.560124	0.259599	0.476337	0.39441	0.325069	0.339598	0.288671	0.289415	0.267556	0.298092	0.143215	0.0827846	0.170136	0.202073	0.301205
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.21819112-b709-4256-a74d-0e6ec96e0be8.fc.signal	2.87095	3.94912	2.84946	3.29505	4.6694	4.49879	3.48437	2.52245	3.51124	2.90175	3.08036	3.66836	3.83516	4.05218	6.85546	5.16068	4.16263	4.94018	4.313	4.92572	3.744	3.43562	5.10867	3.81362	4.06366	6.21992	6.15733	4.73901	3.34906	2.6122	2.70325	2.59861	1.52223	2.33288	2.35355	2.66129	3.80579	2.84064	1.53889	0.984804	1.36283	2.49644	0.429907
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004603.3.40563a1e-eb2a-4c6e-bd0b-903d353efee9.fc.signal	0.737059	1.47069	0.774441	1.31152	0.704061	0.583492	0.191244	0.349972	1.3125	0.673283	0.507019	0.894019	0.549917	0.387944	0.689154	1.34517	0.947371	0.951831	1.66544	1.02649	0.634031	0.511736	1.12107	0.757065	0.808725	1.10592	1.30676	1.45767	1.17929	0.448745	0.972291	0.990632	1.00932	0.909833	0.641276	0.690958	0.706657	1.73085	2.60519	0.809234	0.516587	0.31396	0.797297
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001486.1.9afd5de2-13d1-4231-b8d7-af7ac6d1d2e0.fc.signal	2.38595	1.95958	2.68388	3.75623	3.15853	4.32246	3.72414	5.05511	3.06054	2.91743	5.00719	3.7904	2.17635	1.16102	0.245048	1.6339	1.38342	1.54445	2.9083	3.56538	3.82113	1.147	2.07837	1.65719	1.75248	2.98741	2.36721	1.48765	0.204949	0.583211	1.12563	1.22484	1.38262	1.62162	0.879069	0.841839	1.35822	1.20453	0.824082	0.165886	0.382881	1.34536	0.353659
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000347.2.21d188a1-4a89-4686-a389-e2fc01ab5221.fc.signal	6.0176	11.4022	20.0467	12.2395	11.7755	13.2132	7.15853	8.18186	7.39393	10.2375	12.5007	10.4306	12.2705	9.20485	4.29308	8.4571	3.50617	5.92903	2.46266	5.13677	11.0781	3.65471	5.32085	5.05707	5.76351	4.59944	8.43235	7.26496	2.4548	2.52584	4.28902	3.93378	5.59149	2.46975	2.67114	2.52809	2.77304	3.19165	1.79451	0.412004	0.767932	2.76248	0.432258
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000348.2.49890929-0215-4581-a0a6-6082ef7a066c.fc.signal	2.01001	3.63255	4.40435	4.45649	4.78156	1.21867	0.348177	0.485779	0.676949	1.65307	3.95069	4.47332	3.92452	1.86523	0.988811	2.33141	1.99071	2.15018	2.50115	4.17228	4.0156	4.1942	5.6872	2.01867	1.39248	3.8423	5.52907	2.35735	2.63387	1.54283	3.88694	3.68037	3.77347	3.39461	4.4826	2.29828	2.36721	1.42191	0.482222	0.597897	1.36423	1.26149	0.518258
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004681.3.b04c1667-5df4-43cb-a2ab-4a07445dc015.fc.signal	1.08739	1.48913	1.2837	1.30709	1.54196	1.46334	1.47353	1.40435	1.57374	0.880173	0.983076	1.0351	1.4549	1.14215	0.699158	1.33246	1.32543	0.840905	0.860542	0.994744	0.924177	1.30118	1.51987	1.35892	1.00219	1.22968	1.22357	1.3714	1.54861	1.15397	1.35164	0.750733	1.43588	1.29045	0.718931	0.551318	1.29003	1.4201	1.08948	0.975687	0.880166	1.60237	0.603542
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001956.2.1e76f479-733a-4b6f-88c7-efe3d559775e.fc.signal	3.84069	3.95357	5.48221	7.52804	7.77039	4.89381	5.54305	5.35058	5.01855	6.2927	7.06027	8.7092	6.98958	5.63983	4.81592	8.19811	8.55854	11.2321	6.63421	6.89239	7.33551	5.12322	7.80466	6.09279	4.91439	5.53453	5.73775	4.88205	3.2663	4.64746	2.18224	4.3198	7.77049	6.36498	3.55699	4.94609	5.02696	5.27067	3.78921	0.79887	1.83091	5.71987	0.489132
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000277.2.32f96f36-e33f-4e3d-b54e-16162d591510.fc.signal	4.64943	4.5485	6.21274	6.51476	6.51603	11.4957	8.74842	10.5486	13.9495	10.3835	8.6555	8.84797	10.3425	4.24595	7.29137	12.9466	9.67853	10.6436	7.4828	7.11148	10.6749	8.33691	4.88259	2.74385	4.08883	10.7266	12.8824	7.74499	2.68831	2.45808	1.74894	3.80274	4.40461	2.82317	1.56686	4.16684	7.21102	5.03779	3.73378	1.74761	1.34316	3.47572	0.470238
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001958.3.1ec30665-e127-479e-9308-683342038ede.fc.signal	2.55912	4.86468	5.41359	5.04435	4.31112	4.74977	4.69178	4.65623	4.89125	6.27715	5.78607	4.88552	4.52953	4.00364	3.00721	3.41052	2.61007	3.81103	4.44755	4.61994	5.09676	3.85881	4.34287	4.22865	4.17383	4.34122	4.05349	4.10604	5.27694	4.29073	4.24136	5.07028	3.69073	3.15543	2.76636	2.41821	3.51339	3.65578	3.40783	2.48862	0.898791	2.2206	0.377306
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000129.3.10d36a04-e044-4c40-9b45-3ef18c963298.fc.signal	1.75264	2.06212	4.1981	5.59352	6.93806	5.68673	5.59943	3.61147	2.94847	2.73466	4.03444	4.31842	4.42031	2.32931	4.02485	6.78927	2.88065	1.81893	5.3627	4.36515	4.65678	2.47178	4.09331	2.26873	1.45712	1.87849	1.52052	1.95467	1.93071	1.40832	1.22446	0.973247	1.40597	3.58328	2.44992	3.53109	2.95033	3.21428	2.2186	1.25861	0.77926	1.51021	0.61597
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000195.3.78afa2e5-5711-4b0e-8724-55134969481b.fc.signal	0.626405	2.61263	2.08829	1.15094	2.3462	2.56354	4.80475	4.44609	2.13773	1.59731	1.96903	2.29187	1.77387	0.867424	0.0612115	0.423413	0.478181	0.993928	0.805944	0.883955	1.33363	0.768682	2.78821	4.44627	2.60467	1.99592	2.04507	1.77773	0.411318	0.705785	1.53384	0.700755	0.659994	0.441266	1.07565	0.865372	0.879254	1.19611	0.774366	0.727093	0.703722	0.0968165	0.567568
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003837.4.d181cff2-e0ec-4d8f-83df-ad2768d9574c.fc.signal	1.94302	1.42679	1.45017	1.59219	0.986443	0.878103	1.20014	1.38233	1.78651	2.52057	2.74659	1.60682	1.39673	1.21599	1.72013	1.87752	2.43343	2.58568	3.50718	2.91961	1.95277	1.89396	2.26664	1.06277	1.50186	3.69373	1.83758	1.68119	2.25096	1.69657	2.11221	2.96152	1.74287	1.21744	1.57623	0.767629	0.381185	1.00276	1.08768	0.788573	0.304049	1.15127	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003400.1.7fc89be2-980d-4ea6-a09b-d10627d38b89.fc.signal	2.13255	0.914491	1.60901	0	0	2.44611	1.38709	2.24364	0.477154	0.279221	0.51295	0.586159	0	0.420473	0.420612	0.478528	0.644876	0.6685	0.505631	0.124469	0.230462	1.38799	0.396708	0.783634	0	0	0.570196	0.347983	0	0	0.439356	0.824931	1.01007	1.51521	0.222246	0.00903667	1.07795	1.515	0.618782	0	0.506855	0.86175	0.0434311
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.58ebbf7c-ff66-46f2-b210-b717cb3c6af7.fc.signal	6.61595	6.55383	8.24891	7.57372	7.64275	7.11728	5.18962	6.63247	6.09207	5.28301	3.85562	6.32873	7.19402	3.76022	3.47665	6.27606	8.34944	6.29446	5.81385	4.70913	5.97136	6.374	6.45393	6.73473	5.41293	7.20066	9.78185	5.91663	4.43752	7.13615	4.71227	4.91145	6.33777	6.23865	5.36931	3.92911	6.31025	4.54931	5.23453	4.05515	3.37053	3.99529	0.281856
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000343.2.e10bdb64-0a71-475a-a46c-71845129ee7e.fc.signal	7.02772	6.84584	7.35015	9.37617	5.40936	5.87149	4.22605	3.37661	2.50597	7.44402	6.48133	7.11883	6.68278	3.8418	2.77816	2.37066	4.90871	4.89646	6.28875	6.38302	6.40389	5.38579	2.51282	3.70305	2.5081	4.47157	6.88277	4.01118	1.35171	1.27445	1.48518	4.04046	4.20421	1.90297	2.12811	3.01518	2.56357	2.6072	0.776966	0.00608243	1.97403	1.65563	0.578947
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.2cba5936-f140-44e1-bb8c-03b1b31528e1.fc.signal	2.19967	3.37293	4.56662	1.72059	2.17963	2.3655	1.3812	1.10563	1.45549	4.9891	4.97282	4.68075	8.48092	4.62674	0.334808	0	0	0.0442679	0.650909	2.37033	3.92012	3.24662	0.460891	0	0	0.0329761	0.689565	2.08072	2.6274	1.88156	1.13079	2.16249	4.21181	3.30229	1.30304	0.213442	1.5419	3.54275	1.86902	1.32725	2.27243	2.52992	0.303546
