	chr2:15939448-15939597	chr2:15939598-15939747	chr2:15939748-15939897	chr2:15939898-15940047	chr2:15940048-15940197	chr2:15940198-15940347	chr2:15940348-15940497	chr2:15940498-15940647	chr2:15940648-15940797	chr2:15940798-15940947	chr2:15940948-15941097	chr2:15941098-15941247	chr2:15941248-15941397	chr2:15941398-15941547	chr2:15941548-15941697	chr2:15941698-15941787	chr2:15941788-15941847	chr2:15941848-15941997	chr2:15941998-15942147	chr2:15942148-15942297	chr2:15942298-15942447	chr2:15942448-15942597	chr2:15942598-15942657	chr2:15942658-15942747	chr2:15942748-15942897	chr2:15942898-15943007	chr2:15943008-15943047	chr2:15943048-15943197	chr2:15943198-15943347	chr2:15943348-15943437	chr2:15943438-15943497	chr2:15943498-15943647	chr2:15943648-15943797	chr2:15943798-15943947	chr2:15943948-15944097	chr2:15944098-15944247	chr2:15944248-15944397	chr2:15944398-15944547	chr2:15944548-15944697	chr2:15944698-15944847	chr2:15944848-15944997	chr2:15944998-15945147	chr2:15945148-15945297	chr2:15945298-15945354	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003837.4.d181cff2-e0ec-4d8f-83df-ad2768d9574c.fc.signal	0	0.201015	0.240913	0.42881	0.437894	0	0	0.42701	0.0677033	0.194777	0.65728	0.132726	0.0640055	0.948656	0.873974	0.0715462	0	0	0.0660427	0.181617	0.148596	0.099064	0	0.019562	0.37893	2.22186	2.19237	2.23449	1.014	0.982611	0.47895	1.39107	2.24448	1.11077	2.61099	2.22782	1.72824	2.17813	2.9849	3.52857	2.85404	2.41984	2.24129	2.92384	0.714429
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.58ebbf7c-ff66-46f2-b210-b717cb3c6af7.fc.signal	1.632	0.709949	0.993418	0.280601	0.0113535	0.154684	0.122384	0.614352	0.274211	0.0476124	0.595692	0.411492	0.896465	0.902243	0.781809	0.169872	0.421848	0.938367	1.73449	2.52027	1.29238	0.582723	0.335289	0.442198	1.31792	4.1154	4.41769	3.19645	3.58115	2.29084	2.12889	1.96827	3.03209	5.37691	2.76999	2.63948	2.3378	2.66877	2.3155	2.8144	2.69561	2.55324	3.62449	4.99612	0.438875
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000321.2.34b4c08e-0c15-430a-a6c5-dc1cf4b41a2e.fc.signal	0	0.433784	0.659479	1.06363	0.328369	1.13698	0.664343	0.528777	0.0376773	0.874703	0.424314	0.248851	1.03856	0.42509	0.124458	0.556197	0.704596	1.20559	1.50375	2.50686	0.82371	3.0642	2.65298	0.842291	1.52628	1.42339	1.65286	1.55728	0.405317	0.899845	1.27185	1.99964	2.78377	2.22515	1.98749	2.8474	1.58291	1.04847	3.04413	4.03792	1.73792	0.686999	1.76151	3.57046	0.23155
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.5cbd82b6-3f49-4678-a37b-78e82b7626ea.fc.signal	0.0973576	0.0604989	0.0640891	0.171566	0.323189	0.333177	0.358839	0.395936	0.375676	0.256454	0.239879	0.382163	0.343708	0.183934	0.150049	0.0289574	0	0.00364867	0.267641	0.498872	0.351559	0.133843	0.268257	0.500174	0.615676	0.456553	0.380551	0.302058	0.238524	0.138061	0.31164	0.347308	0.431072	0.450803	0.638359	0.572232	0.305276	0.203352	0.296279	0.398742	0.573616	0.844761	1.36051	1.15775	0.607143
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.2cba5936-f140-44e1-bb8c-03b1b31528e1.fc.signal	0.33461	0.422209	0.349825	0.348786	0.290945	0.247098	0.36128	0.450487	0.481344	0.337828	0.342534	0.844056	0.93447	1.14842	1.10336	0.448682	0.305995	0.881543	1.09048	1.20994	1.58256	0.777242	0.62504	0.951407	1.43199	1.13991	1.10906	1.20757	1.38499	1.30592	1.39437	2.11086	2.57344	1.29023	0.645196	0.208392	0.000891733	0	0	0.00627853	0.700182	1.97875	1.83598	1.11755	0.570645
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001482.1.18665c0d-6177-476e-bfd1-50a3da407753.fc.signal	0.21579	0.250024	0.0912253	0.416	0.477669	0.0145792	0	0.194389	0.331625	0.690483	0.189169	0.384635	0.639425	0.526843	0.261947	0.059211	0.253283	0.507136	0.425494	1.18111	1.2789	1.32353	1.50293	1.3581	1.01794	0.850941	1.7645	2.29983	1.34366	0.805191	0.88068	0.971263	1.16753	0.779926	0.546094	0.596864	1.37448	0.77191	1.41584	1.95702	1.48709	0.646669	0.390012	2.73476	0.394366
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.f32467cb-d7e9-4f5b-9c6b-68e4e838bc49.fc.signal	0.257936	0.185656	0.20297	0.103771	0.0701763	0.0889329	0.1335	0.259446	0.390198	0.438682	0.377394	0.449024	0.381378	0.499587	0.365155	0.0474293	0.000637667	0.159898	0.321224	0.447461	0.38043	0.247328	0.415567	0.595991	0.667022	0.570818	0.517483	0.4268	0.278923	0.17872	0.14506	0.248825	0.631128	0.767697	0.51984	0.420904	0.182492	0.0546379	0.122688	0.345634	0.51048	0.776591	0.855986	0.809076	0.54932
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.309e9998-5ade-4caa-9bdd-4c0118af9852.fc.signal	0.2935	0.560107	0.459626	0.473729	0.312072	0.12214	0.41706	0.542552	0.777683	0.774204	0.721976	0.947253	0.514672	0.177246	0.0872595	0.00571133	0.0124853	0.234589	0.780036	1.06871	1.42621	0.899658	0.718942	1.08834	1.45792	1.06577	0.930725	0.604814	0.606282	0.915146	0.683783	0.661815	0.535131	0.325295	0.226239	0.217466	0.217954	0.0404876	0.11404	0.538401	1.21186	1.63889	2.03149	1.53784	0.642519
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001964.2.c9581d4d-c873-4911-9ee7-7d9f4821621a.fc.signal	0.287112	0.17545	0.426062	0.249018	0.183963	0.0472793	0	0.0286206	0.317947	0.253604	0.418806	0.33231	0.264834	0.135268	0.286704	0.0757477	0.0756082	0.454564	1.34271	1.48801	1.00487	0.482963	0	0.102573	1.37183	2.03759	2.11727	1.52162	1.7631	1.10835	1.34391	1.74451	3.15452	3.21747	1.99885	1.81109	1.95168	1.79239	1.8552	1.85064	1.86787	1.62062	3.02434	3.11452	0.450784
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001326.1.bfc7ca46-4235-475a-89b8-4d46ea8438fb.fc.signal	0.127717	0.13354	0	0	0.773348	0.499865	0.0956831	0.569199	1.07404	1.85547	0.356471	0.907688	0.24839	0.381567	0.387994	0.565072	0.988781	0.752701	1.04668	1.43083	0.632	1.07269	1.77298	1.59973	1.0539	1.17996	1.79183	2.21415	0.681094	0.638031	0.080091	0.184775	1.14127	1.19375	2.43309	0.845673	1.13146	1.00074	2.67875	1.58107	1.06585	1.94781	2.21161	3.57113	0.364641
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000184.3.4719a0c4-8b28-453d-9098-6f0dd0a2bebd.fc.signal	0.00642093	0.204463	0.0687961	0	0	0	0	0.13675	0.43189	0.184498	0.67708	1.28388	0.878753	0.104568	0.448799	1.14201	1.03194	0.339767	0.470145	1.49445	1.00075	1.5311	0.647835	0.23514	0.98183	0.848075	0.701821	0.65754	1.44033	0.978014	0.676628	1.03942	1.40032	0.798804	0.312514	0.15823	0.0605396	0.427146	1.1246	1.68962	1.22271	1.74483	1.55768	1.09867	0.285714
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.7de26b70-374a-4d7c-b754-070af0779bd1.fc.signal	0.812566	0.379312	0.192242	0	0.481288	0.795393	0.22293	0.0939478	0.0261765	0.456169	0.505825	0.0565593	0	0.121567	0.188988	0	0	0	0.311835	0.702861	0.824334	0	0	0.265315	0.367956	0.211231	0.30223	1.17949	0.799303	0.210796	0.769092	0.412253	0.415987	0.832505	1.111	0.32746	0.635286	0.709527	1.45901	1.26109	0.352623	0.771047	0.569073	0.818768	0.570938
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004884.1.e1f8eaf0-5c3e-4eb2-b864-0330dfef44b8.fc.signal	0.815423	0.801481	0.142246	0.404711	0	1.22063	1.26778	0	0.433438	0.232208	0.607979	2.11282	0.588788	0	0	0	0	0.169223	0.365344	0.865879	0.557544	0.5738	0.584984	0.420928	1.19553	1.95747	0.511461	0.635222	0.776106	0.56829	0.340974	0.605069	0.0567271	0.771331	0.622174	0.354866	0.236011	0	0	0.576149	1.71011	1.16454	2.00251	1.34449	0.741713
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.102990be-2f15-4965-9094-d6b665cc5fb0.fc.signal	0.415133	0.136708	0.117502	0.471935	0.197938	0.441519	0.268719	0.0143705	0	0.126636	0.0945849	0.0812307	0.168762	0.156325	0.33517	0.151844	0.170139	0.575428	0.364154	0.0694904	0.0822713	0	0	0	0.0604595	0.465842	0.90696	0.991205	0.585251	0.583705	0.376017	0.289012	0.169748	0.193957	0.432752	0.230815	0.222018	0.248161	0.772403	1.41783	1.26875	1.26094	0.825696	0.784618	0.586538
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.6ef6e344-86f3-4f04-92f8-daa352b5ef4d.fc.signal	0.0367197	0.155011	0.155829	0.0762641	0.101028	0.262801	0.0648269	0.0985097	0.250541	0.0275355	0.0734321	0.0292424	0.162502	0.136467	0.0285608	0.0157594	0.0554322	0.0886105	0.340298	0.286017	0.415009	0.26421	0.372649	0.611514	0.602351	0.383985	0.309539	0.370902	0.496374	0.15541	0.0928622	0.294571	0.693915	0.55952	0.391463	0.522174	0.270298	0.262855	0.436578	0.939605	0.613023	0.597075	1.23313	1.10059	0.670533
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004608.1.932e0a0c-709e-4631-95af-583a27cb7950.fc.signal	0.542281	0.344499	0.173448	0.30341	0.370896	0.968173	0.442544	0.432844	0.499125	0.532249	0.292217	0.682297	0.356432	0.274188	0.198828	0.812781	0.30909	0.105996	0.333964	0.433499	0.595604	0.905419	0.298144	0.217334	0.443423	0.621782	0.836765	0.856491	0.9734	0.615933	0.0278437	0.452984	0.73517	0.398527	0.868111	0.860546	0.978351	0.671862	0.549025	0.726365	1.38468	2.15726	2.86236	2.58638	0.5
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.73c26a8d-02d6-4ea5-b361-6e62367bb307.fc.signal	0.721424	0.64844	0.109346	0.219336	0.27532	0.184463	0	0	0	0.0761497	0.198208	0.333125	0.372133	0.448361	0.41295	0.186574	0.13762	0.0266065	0	0	0	0	0	0	0.162431	0.55064	0.55064	0.54605	0.0991083	0	0	0	0.027344	0.155089	0.186694	0.194391	0.506046	0.651257	0.58379	0.64687	0.901308	0.631966	0.692005	0.828195	0.798319
