	chr8:12426133-12426222	chr8:12426223-12426282	chr8:12426283-12426432	chr8:12426433-12426502	chr8:12426503-12426582	chr8:12426583-12426622	chr8:12426623-12426732	chr8:12426733-12426882	chr8:12426883-12427032	chr8:12427033-12427182	chr8:12427183-12427332	chr8:12427333-12427482	chr8:12427483-12427622	chr8:12427623-12427632	chr8:12427633-12427752	chr8:12427753-12427782	chr8:12427783-12427932	chr8:12427933-12428082	chr8:12428083-12428142	chr8:12428143-12428232	chr8:12428233-12428352	chr8:12428353-12428382	chr8:12428383-12428532	chr8:12428533-12428602	chr8:12428603-12428682	chr8:12428683-12428742	chr8:12428743-12428812	chr8:12428813-12428832	chr8:12428833-12428862	chr8:12428863-12428982	chr8:12428983-12429132	chr8:12429133-12429282	chr8:12429283-12429332	chr8:12429333-12429432	chr8:12429433-12429442	chr8:12429443-12429582	chr8:12429583-12429612	chr8:12429613-12429652	chr8:12429653-12429732	chr8:12429733-12429772	chr8:12429773-12429882	chr8:12429883-12430032	chr8:12430033-12430182	chr8:12430183-12430332	chr8:12430333-12430482	chr8:12430483-12430632	chr8:12430633-12430782	chr8:12430783-12430932	chr8:12430933-12431082	chr8:12431083-12431232	chr8:12431233-12431382	chr8:12431383-12431398	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000233.3.d999326f-0bb9-43a3-80f2-21bc2de5bd70.fc.signal	0	0	0.258293	0.41217	0.41217	0.319433	0	0	0	0	0	0	0	0	0	0	0	0	0.0171742	0.377823	0.41217	0.41217	0.109913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003696.3.ffcc32fa-05fb-403b-ada6-3d600e152e76.fc.signal	0.0262436	0.482763	0.523887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.193253	0.615953	0.835593	0.178329	0.0973674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.300699
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.aaa0b154-2777-4a76-a919-829c05cb2aa5.fc.signal	0.237469	0.44296	0.270939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0701163	0.11071	0.055355	0.108865	0.22141	0.451817	0.316399	0.0138388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.cb518c97-2905-470f-ae3d-4e16b45f68a4.fc.signal	0.14683	0.0709678	0.118443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.088098	0.190882	0.0985859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.279188
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.00bffcc7-6bdd-4dff-a3af-f0bc3467ff95.fc.signal	0.050232	0.341627	0.571347	0.267455	0.0282555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0532818	0.266288	0.40352	0.465751	0.330863	0.25014	0.0857756	0.08073	0.0286225	0	0	0.0387504	0.143699	0.0371358	0	0	0	0	0	0	0.805797
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.fc8c8322-ec2a-42ca-96d8-185645c9908f.fc.signal	0.0577459	0.450522	0.45811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056694	0.09449	0.12284	0.09405	0.0390748	0.09449	0.099215	0.10394	0.09449	0.09449	0.075592	0	0	0	0	0	0	0.259182	0.28348	0.163	0.09449	0.09449	0.042091	0	0	0	0	0	0	0	0	0	0	0	0.72818
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001887.4.8d92c560-11be-4c39-83b5-4989c5ac9c68.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.378788
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.17631993-4bed-42bb-94e8-db02b030412c.fc.signal	0.132484	0.14629	0.0814513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0481543	0.14629	0.274556	0.187046	0.0685893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.578431
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003715.2.d19dd174-314a-4acb-be96-200f2ac615ac.fc.signal	0.086156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.422414
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001015.4.688452d3-c54d-4af2-a580-0feba801962e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0.037557	0.38949	0.37813	0.129827	0	0	0	0.0519307	0.306718	0.681515	0.660714	0.19474	0.00730275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.368932
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000235.3.aaf97294-2366-43c8-9d83-3dd7259e070e.fc.signal	0.42401	0.42401	0.626113	0.42401	0.42401	0.344491	0.00963455	0	0	0	0	0	0	0	0	0	0	0	0.173101	0.409873	0.42401	0.81266	0.879096	2.48652	2.21543	1.908	1.52642	0.201385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.ab8d152a-fa3d-4bf9-9cab-93176cf303af.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.288591
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.fa45989e-2fad-4f13-b899-3405cf3f81a7.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317211	0.442388	0.25032	0.18774	0.25032	0.025032	0	0	0	0	0	0	0	0	0.182376	0.191912	0	0.21903	0.25032	0.0341345	0	0	0	0	0	0	0	0	0	0	0	0.208556
