	chr8:48728848-48728997	chr8:48728998-48729147	chr8:48729148-48729297	chr8:48729298-48729447	chr8:48729448-48729597	chr8:48729598-48729647	chr8:48729648-48729747	chr8:48729748-48729897	chr8:48729898-48730047	chr8:48730048-48730197	chr8:48730198-48730347	chr8:48730348-48730497	chr8:48730498-48730647	chr8:48730648-48730707	chr8:48730708-48730797	chr8:48730798-48730887	chr8:48730888-48730947	chr8:48730948-48731097	chr8:48731098-48731247	chr8:48731248-48731397	chr8:48731398-48731497	chr8:48731498-48731547	chr8:48731548-48731597	chr8:48731598-48731697	chr8:48731698-48731847	chr8:48731848-48731997	chr8:48731998-48732147	chr8:48732148-48732297	chr8:48732298-48732447	chr8:48732448-48732547	chr8:48732548-48732597	chr8:48732598-48732747	chr8:48732748-48732897	chr8:48732898-48733047	chr8:48733048-48733197	chr8:48733198-48733347	chr8:48733348-48733397	chr8:48733398-48733497	chr8:48733498-48733547	chr8:48733548-48733647	chr8:48733648-48733797	chr8:48733798-48733947	chr8:48733948-48734003	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.483aa0c8-5543-4e25-b16f-2f222c5a2d5b.fc.signal	0	0	0.176931	0.281145	0	0	0	0.106823	0.217632	0	0	0	0	0	0	0	0	0	0.405337	0.153214	0	0	0	0	0	0	0	0	0	0	0.265689	0.465264	0.29686	0	0	0	0	0	0	0	0	0	0.258198	0.464435
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.0fc0f90b-b2ac-4c17-952e-d39560131bf4.fc.signal	0.0515033	0	0.0616399	0.128475	0	0	0.0770312	0.0803165	0	0.0177966	0.0674489	0	0.400375	0.442725	0.143182	0.214979	0.157221	0	0	0.159053	0.106431	0.0821712	0.17119	0.184845	0	0	0	0.161924	0.0956057	0.185807	0.13445	0	0.0976325	0.129336	0.296223	0.25577	0.192127	0.0311878	0	0.219832	0.119999	0	0	0.303704
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.60fb688a-cd94-4204-878d-aedbff00484b.fc.signal	0	0.0131045	0.68315	1.76601	1.13204	0.226078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.494781
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004728.1.8beb4625-34f3-4c76-87f5-2108669b4ebf.fc.signal	1.05702	2.94536	0.994691	0.939122	0.0834355	0.60549	0.661986	0.100686	1.12515	1.77066	0.215316	0.769123	0.982237	0.322073	0.391254	0.040372	0	0.516661	1.03706	0.3239	0.288912	0.387573	0.185711	1.21343	0.640252	0.135767	0.330758	1.45265	1.00467	1.94633	1.40709	1.22437	0.8501	0.686202	0.847647	0.53819	0	0	0	0.371382	1.9294	0.349835	1.61453	0.814159
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.1ff1e0cf-fe7a-4485-b51f-e180baac3300.fc.signal	0.154149	0.401354	0.371772	0.285629	0.514992	0.121531	0	0	0	0	0	0.657401	0.295642	0.396667	0.022506	0	0	0	0.395009	0.610554	0	0	0	0	0	0.722757	0.476145	0.947643	0.503272	0	0	0	0	0.503252	0.154149	0	0	0	0	0	0	0	0	0.268293
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004609.2.ff95f1fe-813e-4cf7-a1c8-3ae5ac2c2c17.fc.signal	1.37802	1.44847	0.744854	0.697062	1.25249	0.604661	0.766748	1.57512	1.40858	1.93326	1.64776	0.227408	0.991024	1.71052	0.939003	0.0770062	0	0.307433	1.35574	1.98124	1.00349	0.841887	0.720403	1.01771	1.85468	1.43189	1.29398	0.96639	1.16548	2.55478	2.649	1.66827	0.883288	1.50893	1.03938	0.587443	0.565267	0.915189	1.71795	2.08641	2.44542	1.05387	0.980648	0.72479
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.6e43a1d4-827b-4226-ab35-bcd9e4427ba9.fc.signal	0.599333	0	0	0	0	0	0	0	0	0	0	0.402373	0.742836	0.42207	0.201656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041748	0.464912	0.674746	0.249428	0	0	0	0	0	0	0	0	0.763975
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.8f250bd6-ace7-4938-8056-c658c54331a9.fc.signal	0	0	0.218004	0.55089	0.108488	0	0.353381	0.676469	0.834646	1.10388	0.312994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0235585	1.00965	0.548577	0	0	0	0	0	0	0	0.668966
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.986e393c-de82-4afc-818b-4cc2a632dc28.fc.signal	0	0	0	0.531154	0.824276	1.64857	1.31336	0.692372	1.15038	0.100353	0	0.123888	0.498685	0	0.372419	0.54947	0.311366	0	0.0366313	0.54947	0.137368	0	0	0	0	0	0.0219788	0.54947	0.106231	0	0	0	0.595347	0.380368	0	0.281943	0.525058	0.283903	0	0	0	0	0	0.512
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000992.7.d770a09a-2cad-4524-8aaf-69b927e47c59.fc.signal	0.568747	1.1398	0.813908	0.724527	1.12613	0.104909	0.408328	1.40092	0.262621	0	0.188588	1.31361	1.02926	1.1144	0.285179	0	0	0.00133013	0.478451	1.39238	1.6816	0.668614	0.2539	0.233553	0.557628	0.114301	0.0508756	0.699004	0.789678	0.290276	0.137747	1.13378	0.801337	0.990295	0.605341	0.0921657	0	0.191424	0.125211	0	0	0.0518409	0.195735	0.684411
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.b81732b7-0852-42a0-916a-8784920a02a3.fc.signal	0	0	0	0.453244	0.199688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.200844	0.510825	0	0	0.0310557	0.292806	0.364445	0.159718	0.124686	0.450728	0.0208817	0	0.395349
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001888.4.5d335139-80db-490f-af5c-5cf1e8a1a3de.fc.signal	0.617435	0.500312	0.128367	0	0	0.692582	2.14271	0.865279	0	0	0	0	0.442117	0.657797	0.132861	0	0.649257	1.70059	1.1944	0.130059	0.139529	0.635628	0.63303	0.41218	0	0.167149	0.554909	0.188672	0.597609	0	0	0.415621	0.358465	0.447864	0.334499	0	0	0.507589	0.641405	0.389848	0	0	0	0.732673
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004608.1.6d8749d8-24c7-4e6d-8992-3543e47f35de.fc.signal	0.873464	0.265702	1.83112	1.3587	0.886956	0.266932	1.42775	1.6481	0.377658	0.828845	0.061022	1.14769	1.15442	1.00249	0.894724	1.03947	0.2347	0.051634	1.14768	0.666263	2.1623	1.26456	0.299635	0.219369	0.460513	0.0708495	0.494296	0.569054	0.819823	0.541219	1.39466	1.54188	1.39804	1.53914	0.5255	0.534308	0.235381	1.47428	1.45453	0.157012	0.253145	1.70393	0.402344	0.466667
