	chr1:159949762-159949911	chr1:159949912-159950061	chr1:159950062-159950131	chr1:159950132-159950211	chr1:159950212-159950281	chr1:159950282-159950361	chr1:159950362-159950511	chr1:159950512-159950661	chr1:159950662-159950811	chr1:159950812-159950961	chr1:159950962-159951111	chr1:159951112-159951261	chr1:159951262-159951411	chr1:159951412-159951561	chr1:159951562-159951631	chr1:159951632-159951711	chr1:159951712-159951821	chr1:159951822-159951861	chr1:159951862-159952011	chr1:159952012-159952161	chr1:159952162-159952311	chr1:159952312-159952461	chr1:159952462-159952611	chr1:159952612-159952761	chr1:159952762-159952911	chr1:159952912-159953061	chr1:159953062-159953211	chr1:159953212-159953361	chr1:159953362-159953511	chr1:159953512-159953661	chr1:159953662-159953811	chr1:159953812-159953961	chr1:159953962-159954111	chr1:159954112-159954261	chr1:159954262-159954411	chr1:159954412-159954561	chr1:159954562-159954661	chr1:159954662-159954711	chr1:159954712-159954781	chr1:159954782-159954861	chr1:159954862-159955011	chr1:159955012-159955034	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000071.3.a976fdae-f5dd-439a-80ce-578a0400ca86.fc.signal	1.48445	4.17447	4.67083	2.77046	1.77223	2.07905	3.2152	5.43932	4.96126	1.41018	2.74867	4.26819	1.08519	3.23976	4.26462	2.07704	0.668641	0.331	0.661426	2.02555	1.61552	0.792873	1.40507	2.44105	2.28317	2.90749	1.03966	0.674095	0.618975	0.770021	2.80772	1.3335	2.59691	3.54196	0.958387	0.359708	4.76856	4.82991	2.49519	1.66592	1.58321	1.9319	0.46696
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.cbba33e3-8091-43f4-8be2-0ec669b6bf51.fc.signal	0.507505	0.0892655	0	0	0	0	0.0347656	0.180902	0.198176	0.183034	0.827389	0.620105	0.0227514	0	0.0285521	0.255609	0.294192	0.32145	0.539647	0.698324	0.81688	0.551388	0.386074	0.778746	0.726864	0.808373	0.67319	0.422762	0.465583	0.469193	1.33989	2.05742	2.45432	3.30893	4.0129	4.59782	3.63314	2.46213	1.91304	0.980521	0.759045	0.98927	0.568085
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.7d6e7c7b-090f-4b2a-a7ba-f833c718a8ac.fc.signal	0.0678375	1.44304	1.20431	0.579527	0.39744	1.11935	0.889505	0.798138	0.571194	1.13014	2.70717	1.70839	2.91721	4.73906	4.42924	2.67018	1.37637	0.824171	0.644931	0.397427	0.552059	0.594894	0.841417	0.879768	0.0693217	0.443349	0.998733	0.945877	1.29929	1.17856	0.758942	0.835247	0.820661	1.03107	1.20775	1.11335	1.1137	0.88749	0.883864	1.24879	0.622068	0.161602	0.321739
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000121.3.6767ca98-deae-49f6-b4ac-75d0144cef28.fc.signal	13.2126	11.3952	6.53496	3.89339	5.65693	10.916	21.7459	24.9313	17.5225	11.7039	9.72142	6.06173	9.58533	12.9581	7.43328	4.04319	3.9147	4.01306	8.78012	16.8303	14.8737	13.7519	6.19977	4.94927	5.38632	3.06665	2.54865	4.98601	7.64618	5.00801	5.80409	11.0603	13.7872	12.9742	1.87101	3.48045	5.31783	3.65213	3.57187	1.09479	0.837845	1.79759	0.354167
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000174.3.b164f810-2e27-4827-b5c8-f5006a5eea9e.fc.signal	4.33499	3.68467	2.78897	1.54309	1.41488	1.35951	3.24699	2.90045	1.91399	1.60611	1.03659	2.15887	4.40446	3.5	1.7433	1.45591	1.37942	2.96823	3.71677	4.2071	3.3376	3.5892	2.26586	1.24891	0.927598	0.557841	1.05343	0.536714	0.2689	0.544683	1.75815	1.53913	1.88097	1.94711	1.46986	2.03717	2.30736	1.07809	1.05175	0.997433	0.424674	0.182943	0.419048
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000177.3.3d6a9515-43c7-44fc-85d7-9f3ee3c4083d.fc.signal	1.953	2.70347	2.92877	2.58896	1.41455	3.18641	4.46617	5.53882	2.81888	2.03308	1.59451	0.707409	1.05057	1.11812	1.34417	1.09248	1.27874	2.30816	2.322	1.93364	3.86668	1.98561	1.48989	1.65086	1.77452	0.937999	0.63078	0.555493	0.533766	0.965953	0.957634	1.34364	3.63258	2.02119	0.828237	2.17726	1.19623	0.971867	1.19015	1.05247	0.437216	0.920047	0.430894
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000195.3.d7bae694-a963-49c0-91a4-12894b97ce77.fc.signal	1.9538	1.2379	3.20497	3.54514	4.45409	4.91234	3.61928	2.97492	1.26738	1.10203	0.87083	2.09465	3.35092	4.31217	3.27261	1.86368	1.73367	1.89068	2.28519	4.5858	6.13447	5.16982	5.46802	3.56405	0.624175	0.520117	1.43979	4.08256	0.840977	2.95805	3.77051	2.20548	4.77722	4.12389	3.12656	3.28805	5.69603	4.56913	2.47897	0.16385	0	0	0.588235
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001936.1.2c3a006d-4902-4554-a0ba-f4040c3979e5.fc.signal	13.5291	16.0824	10.8945	5.62709	5.97562	11.4171	17.2596	12.5995	6.16652	3.08971	2.27931	2.30672	4.37737	7.84502	8.06003	4.97108	3.27264	5.89976	7.65607	6.88945	4.40072	3.17995	2.50954	2.99438	2.00878	1.32377	1.24859	2.67679	2.50053	1.69862	2.29652	3.75784	6.20801	6.1656	2.39284	1.94754	2.0567	1.22781	0.587368	0	0.172876	0.734527	0.42245
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000129.3.b3adf3d7-6c77-4bc6-a996-7aa999aedf39.fc.signal	7.34261	5.69078	2.28383	1.53663	4.84452	7.36975	11.7925	7.09933	1.71597	1.38527	0.568832	0.303188	1.24222	2.18905	0.355714	0.977197	1.69673	1.66522	1.72896	3.52034	5.55266	8.29377	3.12227	0	0.33588	0.530639	3.04686	3.81339	1.75186	4.23105	1.47293	4.23705	3.4326	1.00941	3.29172	4.27923	3.97386	3.25782	2.31109	2.22201	0.935833	0	0.535088
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001904.1.30aebd5d-55b8-4958-834c-27c8c0a165bb.fc.signal	6.59452	7.51303	3.99788	3.30006	4.60981	7.11369	6.67598	5.06394	3.59778	0.686238	1.46975	1.53566	2.95773	4.0518	3.48331	4.03133	3.52502	4.89178	6.48632	5.89944	4.32457	2.40135	1.14927	1.10757	1.31167	1.15201	1.03219	1.21956	1.80506	3.58186	2.78921	3.27724	7.15008	4.09534	1.03425	4.03751	5.72453	2.72216	1.04956	1.08319	0.785458	0.662832	0.553642
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000013.3.21204e63-5580-42b6-aaaf-3888daa8192c.fc.signal	3.57001	3.43485	2.77444	0.817115	1.59355	2.08373	6.01062	7.97622	5.0774	1.0041	1.48726	1.8267	8.39694	2.3835	0	0.15001	1.91945	3.98118	5.42878	6.51226	6.88666	3.93263	0.349793	2.35597	2.88448	2.84178	3.93387	1.84051	3.85506	0.156676	4.21998	2.27504	6.05432	1.34869	0.314759	1.77457	1.78425	1.41865	0.972587	0.182548	0	0	0.446916
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.a16168d3-492b-4fa9-9ed9-f6132409aea8.fc.signal	1.56357	4.01185	1.83201	0.330495	0	0	0.0837254	1.03521	0.384566	0.745798	0.985768	1.41988	1.52774	0.834974	0.441798	0	0.0310625	0.447412	0.882829	0.178273	0.572776	0.10481	0.66984	2.82035	1.17216	2.78512	1.68783	0.938599	1.6834	0.934218	0.933597	1.16455	1.45049	1.78915	1.82025	0.56207	0.630725	0.272675	0	1.0457	0.672464	0.206456	0.584507
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001903.1.a4b839f4-cb72-4000-8141-3e889aede665.fc.signal	7.28664	8.62874	5.82155	3.32585	3.75671	7.60461	11.0803	9.09558	5.1525	2.82498	1.00378	1.70074	2.47268	3.52187	2.13817	1.85531	1.17154	1.6581	2.65868	4.7703	3.38828	4.15587	1.51002	1.54134	1.59744	0.912431	0.661479	0.962974	1.24557	1.09078	2.45386	3.79441	6.69977	5.83599	3.17544	4.90535	3.32495	1.18508	0.353443	0	0.189256	0.447693	0.452941
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000161.3.6de3a207-ef97-4cbc-a25e-5966bc51a6e1.fc.signal	2.62246	1.71056	0.839593	1.94236	2.71813	4.00155	3.24506	1.79827	1.51346	0.226883	0.672071	1.65472	1.73008	1.1205	0.886637	0.355479	0	0.0380553	0.713906	1.13579	0.540659	1.52709	4.03667	2.08626	0.748643	1.12062	0.476301	0.71118	1.63531	1.74212	1.53353	1.41523	2.9773	1.50553	1.52059	2.04002	0.688775	0.191954	0	0	0	0	0.64
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000225.3.d3516206-786f-4b11-864f-1792d77e2a36.fc.signal	0.296239	0.221984	0.233282	0.12877	0.0955757	0	0	0	0	0.0697329	0.308193	0.543048	0.558426	0.316261	0	0	0	0	0.0324414	0.189465	0.17584	0.032655	0.222821	0.351972	0.292258	0.386584	0.0575613	0.0835027	0.270949	0.307359	0.226713	0.44658	0.901945	0.902547	0.819757	0.547072	0.368659	0.184788	0	0	0.0289459	0.109477	0.419048
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000059.3.7a04d905-73a0-4079-9968-67c3833836fc.fc.signal	7.86503	4.55082	0.388743	0.107416	1.88456	4.85122	9.47312	5.00905	1.80268	1.18721	1.15677	0.0187491	1.92218	6.01367	5.82343	0.669979	0	0.873197	4.04002	2.17123	4.87365	5.44874	1.69743	3.81298	1.60718	0	0	0	1.14036	0.886406	2.59936	4.63156	4.39817	2.66357	1.42346	2.29252	0.537902	0.249545	1.06796	1.30431	0.466673	0	0.392262
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001907.1.87217a77-af17-4375-b2cb-d5433d7630b0.fc.signal	9.75291	11.1619	8.22333	4.94166	4.47305	6.53974	9.69774	8.25928	4.99161	3.32472	1.47273	0.95397	1.71661	2.82583	2.87196	2.59493	2.90337	3.71681	5.75935	5.6462	4.02781	4.11929	1.26023	1.19617	2.09411	0.439036	1.19552	1.29217	0.763586	1.43002	2.94981	3.56385	8.59126	6.4809	2.5414	3.6591	1.20547	1.19683	1.30959	0.913901	0.125845	0	0.395197
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001935.1.9f989b17-6131-4e53-a04c-2c3b0ade703c.fc.signal	5.64949	7.58766	3.48774	2.2958	2.56459	5.30133	6.00773	5.4789	2.20944	1.29869	0.780204	0.183792	0.785025	2.32687	2.29753	1.35532	0.790853	0.546109	2.28199	3.59479	1.91164	1.1786	1.06202	1.63056	0.112543	0.932216	0.938746	0.269689	0.160918	0.405451	1.66573	2.58629	2.32096	4.30672	1.5192	3.66738	4.80257	2.41108	1.43524	0.669354	0.160383	0.140146	0.542601
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000043.3.c7277a95-3c87-4ff4-8d24-2adf03b194fd.fc.signal	19.6819	27.8146	17.5368	7.82162	4.25156	12.6236	14.0276	9.04904	10.1137	8.79243	7.55153	7.75092	6.74202	21.305	15.4204	4.88123	4.85718	8.34987	10.2716	17.9984	12.3316	4.57657	9.19751	3.30777	2.62123	4.32071	6.83445	5.07668	4.51516	6.99029	9.11247	5.03128	8.43473	12.7827	2.99418	4.30976	10.3337	5.12199	3.16541	0	0	0	0.435644
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000016.3.90c9bd75-e378-4adf-8726-9bc0261986e3.fc.signal	6.76139	6.32496	5.17798	3.17645	4.20783	5.43974	7.61957	10.0039	8.93375	4.28581	3.29436	2.83537	4.4609	5.14105	5.50756	4.38738	2.14973	2.17021	3.42426	6.38411	5.50264	4.68981	3.69758	1.8553	2.10764	1.28127	1.5567	1.85724	1.44597	2.33238	5.94991	5.25264	6.01301	5.36943	1.18355	1.53005	2.96587	2.54116	1.9979	0.914358	1.02618	0.960837	0.438247
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000060.3.cbf21cc3-59bc-4d31-8242-16b6ee9a92b5.fc.signal	3.04917	3.09666	2.68648	0.412486	0.694202	4.19384	10.2024	10.8392	7.62599	2.21661	2.17081	3.72345	3.08338	2.7441	2.17716	1.44663	0.741693	1.19044	2.08939	6.36994	4.51602	2.52865	2.58998	2.9669	1.51092	1.05254	1.02009	1.1503	1.62485	1.65241	1.31894	0.879954	3.57026	4.60659	2.09793	2.61749	1.00391	0.475479	0.404715	0.192233	0	0	0.47412
