	chr1:171265043-171265192	chr1:171265193-171265342	chr1:171265343-171265412	chr1:171265413-171265492	chr1:171265493-171265552	chr1:171265553-171265642	chr1:171265643-171265792	chr1:171265793-171265942	chr1:171265943-171266052	chr1:171266053-171266092	chr1:171266093-171266242	chr1:171266243-171266332	chr1:171266333-171266392	chr1:171266393-171266542	chr1:171266543-171266692	chr1:171266693-171266842	chr1:171266843-171266992	chr1:171266993-171267052	chr1:171267053-171267142	chr1:171267143-171267222	chr1:171267223-171267292	chr1:171267293-171267442	chr1:171267443-171267592	chr1:171267593-171267742	chr1:171267743-171267892	chr1:171267893-171268042	chr1:171268043-171268192	chr1:171268193-171268342	chr1:171268343-171268452	chr1:171268453-171268492	chr1:171268493-171268642	chr1:171268643-171268752	chr1:171268753-171268792	chr1:171268793-171268942	chr1:171268943-171269092	chr1:171269093-171269242	chr1:171269243-171269392	chr1:171269393-171269472	chr1:171269473-171269542	chr1:171269543-171269582	chr1:171269583-171269692	chr1:171269693-171269842	chr1:171269843-171269922	chr1:171269923-171269992	chr1:171269993-171270142	chr1:171270143-171270231	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000969.7.07e61421-b434-44b9-b0ec-8515d70faad3.fc.signal	0.124298	0	0	0	0.111498	1.81867	0.859665	0.210606	0	0	0	0	0.161053	2.21882	0	0	0.378038	1.4728	5.94504	6.24738	0.830933	0.22629	1.02776	0.732497	3.24354	1.99219	3.62245	3.55677	6.02575	3.65747	1.7778	0	0.456329	1.04839	3.11689	0.0187212	0.533554	1.01797	0	0	0	0	0	0	0	0	0.801489
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003821.3.18c7c517-acd2-418c-a70e-986e331348db.fc.signal	0	0	0	0.416718	0.92139	1.9241	1.45524	0.408424	0	0.0292475	0.798131	0.911932	2.04504	1.83779	1.39196	0.62689	1.17472	0.751069	0.446354	0.545238	1.37593	0.603814	0.748601	2.16077	1.75104	0.424638	0	0.13799	0.628377	0.110785	0	0.172394	0.922381	1.20624	0.297365	0.316097	0.71003	0.750716	0.185678	0	0.538161	1.87308	1.26206	0.13565	0	0.362755	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.976830f0-f131-4dc5-bdfd-64d83fdc4635.fc.signal	0.219666	0.196786	0	0	0	0.369291	0.203661	0.0556723	0.575722	0.795521	0.496051	0.432295	0.365955	0.250742	0	0.462217	0.47877	0.171866	0.353617	0.643632	0.541833	0.0780065	0	0	0	0.00865027	0.190175	0.184834	0.0410048	0	0	0	0	0.502724	0.343704	0.332141	0.313733	0.0481555	0	0	0	0	0	0	0	0	0.691667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000239.3.9e4848b7-a913-4011-92b1-1d083e775db4.fc.signal	0.27383	0.636988	0.577155	0.519985	0.174638	0.0413791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.466932	2.45629	3.90892	2.68502	1.0884	0.060268	0.179506	0.440115	0.455182	0.18239	0.434564	0.323696	0	0	0	0	0	0	0	0	0	0.140351
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000232.3.e48fa4c5-7778-4b0d-8c77-20b91a15213e.fc.signal	0.203013	0.601208	0.516719	0.355466	0.160573	0.0958742	0	0	0	0	0	0	0	0	0	0	0.980653	2.17651	2.20096	1.50858	0.282983	0	0	0	0.533121	1.33533	2.42427	2.83378	1.52595	0.723541	0.341897	0.0400178	0.880384	1.81457	1.79012	0.239661	0	0	0	0	0	0	0	0	0	0	0.188312
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.6a6e5234-23fa-41fc-9f41-6ee555b180c8.fc.signal	0.042168	0	0	0	1.39389	3.1529	1.14915	1.61624	1.87982	0.833096	0.507997	0.257475	0.941369	0.883517	2.02311	1.81665	1.40126	2.03712	3.32053	0.851551	1.07838	2.08598	0.748926	1.31846	1.60588	0.254926	1.15809	1.97601	0	0.447706	1.98043	1.57012	0.203588	0.661792	1.47266	0.775678	0	0	0	0	1.12986	2.35911	0.320429	0	0	0	0.977344
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004728.1.8beb4625-34f3-4c76-87f5-2108669b4ebf.fc.signal	5.53255	4.67952	3.54625	0.373395	0	0	0.325521	1.83023	1.32603	1.37351	2.00061	1.42361	1.89903	2.70981	2.30557	1.89811	2.95293	2.34949	3.63753	1.79049	1.02462	3.56294	2.26577	2.79848	6.0151	3.2231	3.63019	2.51126	2.75472	2.07504	1.9513	2.13533	1.46443	2.53097	4.19203	4.46244	3.26749	3.77458	2.95234	2.82544	2.60898	0.976856	0	0	0.3606	1.88667	0.536913
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000244.3.992f6d96-d5b2-437a-bccb-03e66d23c6c3.fc.signal	0.244378	0.237464	0.12412	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125958	0.290407	0.41987	0.41987	0.332895	0.540272	0.828633	0.221643	0.087104	0.66705	0.800718	0.371651	0.306954	0.229391	0.0351867	0.183158	0.7191	1.35629	1.2233	0.229541	0	0	0	0	0	0	0	0	0	0	0.131034
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000246.3.09da5152-42b4-4f12-8b13-d2635a0af815.fc.signal	0.707863	1.03839	0.918254	0.816739	0.218006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.788647	2.43718	1.88688	1.24916	0.415374	0	0.292327	1.52303	1.27791	0.0695919	0	0	0	0	0	0	0	0	0	0	0.330189
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.7d5e4bbb-c134-4315-817d-269727d9d89c.fc.signal	0.422333	0	0	0	0	0	0.62662	0.239686	0	0	0	0	0	0.348347	1.05689	0.326316	0.314814	0.397128	0.428182	0.341169	0.43323	0.348326	0.876343	1.03676	0.98614	1.01495	0.183866	0.606648	1.28296	0.99267	0.0196173	0.327708	1.36198	0.899329	0.853023	0.942444	0.292102	0.16607	0.685958	0.844598	0.285517	0.280155	0.287015	0.383637	0.687242	0	0.546634
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001900.1.eba0146b-fc0a-4798-98b6-8f831ec2d14a.fc.signal	0.440477	0.23421	0.138671	0.838183	1.35905	1.69144	1.5259	1.15407	1.0436	0.500945	0.569849	1.01308	0.85906	0.450005	0.64038	0.749123	0.156621	0.333111	0.588616	0.532738	0.523793	0.516368	0.690087	0.545852	0.390142	0.563328	0.322921	0.532592	0.967379	1.11627	0.981532	0.774281	1.03161	0.675054	0.384097	0.549977	0.317714	0.208197	0.154432	0.177217	0.175695	0.0812796	0.205912	0.310945	0.292502	0.823968	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.2c1c8672-6452-4ab8-881a-a766bd324041.fc.signal	0.35874	0.806954	1.48502	1.21582	1.10435	0.53359	0	0	0	0	0	0	0	0	0	0	0.148588	0.45592	0.763258	0.802949	0.500781	0.170203	0	0	0.0634782	0.48645	0.458281	0.283851	0.246328	0.245603	0.0486677	0	0	0.534943	0.81055	0.275567	0	0	0	0	0	0	0	0	0	0	0.346457
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000235.3.077c5772-92ce-4a32-a06f-48c1b9a6f571.fc.signal	0.625392	0.313284	0.0419471	0	0	0	0	0	0	0	0	0	0	0	0	0.178708	0.84925	1.25303	1.27207	0.813802	0.20153	0.0282142	0	0	0.046866	0.106729	0.133347	0.381074	0.403244	0.19254	0.0643694	0.107585	0.602992	0.994854	0.649035	0.0309013	0	0	0	0	0	0	0	0	0	0	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000233.3.c81f88e2-7199-4952-a0ac-fbf221a68e22.fc.signal	0.663468	1.13521	1.01697	0.700997	0.5758	0.194904	0	0	0	0	0	0	0	0	0	0.135853	0.237414	0.191958	0.1772	0.152835	0	0	0	0	0.254202	0.699046	0.765449	0.879535	0.576669	0.341555	0.0190624	0	0.05759	0.637827	0.611843	0.010632	0	0	0	0	0	0	0	0	0	0	0.570093
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.e70a956a-e876-473f-ae67-333f104e486a.fc.signal	0	0	0	0	0	0	0.221484	0.24781	0	0	0	0	0	0.352073	0.841548	0.27259	0.177097	0.393339	0.270213	0.12918	0.212464	0.343942	0.0792822	0.468489	0.781498	0.198254	0	0	0	0	0.123308	0.203458	0	0	0.124267	0.599738	0.328469	0	0	0	0.136157	0.747221	0.179449	0.471666	0.155832	0.0450471	0.127119
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.752eff28-f561-4493-9961-9376765e5593.fc.signal	0.326574	0.666015	0.390471	0	0	0	0	0	0	0	0	0	0	0	0	0	0.657529	1.72904	2.18062	1.84097	1.27885	0.657548	1.54346	0.838435	0.0145251	0.248732	0.614186	1.13232	1.41995	1.04632	0.283495	0.207881	0.831811	1.75475	2.34757	0.957546	0.274169	0.087925	0	0	0	0	0	0	0	0	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003689.3.342e70ad-a023-4cf1-9866-19dd652b1429.fc.signal	0	0.609543	0.676856	0.39157	0.345886	0.408969	1.2739	0.609541	0.327494	0	0.251906	0.865801	1.58259	1.90172	1.22431	0.561249	1.11206	1.18528	1.92739	1.44177	0.880811	0.721792	0.814198	0.498842	0	0.185263	1.21903	1.59457	1.74964	0.703125	0.199094	0	0.074155	0.495143	0.584765	0.567744	0.338031	0.17131	0.389272	0.381781	0.165523	0.214054	0.359754	0.38038	0.931933	0.563156	0.0275862
