	chr1:181728675-181728734	chr1:181728735-181728824	chr1:181728825-181728894	chr1:181728895-181728954	chr1:181728955-181728974	chr1:181728975-181729034	chr1:181729035-181729124	chr1:181729125-181729164	chr1:181729165-181729274	chr1:181729275-181729304	chr1:181729305-181729424	chr1:181729425-181729574	chr1:181729575-181729724	chr1:181729725-181729874	chr1:181729875-181730024	chr1:181730025-181730174	chr1:181730175-181730324	chr1:181730325-181730474	chr1:181730475-181730624	chr1:181730625-181730774	chr1:181730775-181730924	chr1:181730925-181731004	chr1:181731005-181731074	chr1:181731075-181731224	chr1:181731225-181731374	chr1:181731375-181731524	chr1:181731525-181731674	chr1:181731675-181731824	chr1:181731825-181731974	chr1:181731975-181732024	chr1:181732025-181732124	chr1:181732125-181732274	chr1:181732275-181732424	chr1:181732425-181732574	chr1:181732575-181732724	chr1:181732725-181732874	chr1:181732875-181733024	chr1:181733025-181733174	chr1:181733175-181733324	chr1:181733325-181733474	chr1:181733475-181733624	chr1:181733625-181733731	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.3ac72c63-5790-4eab-ab70-1f2408156b61.fc.signal	0	0	0	0	0	0	0	0	0.462212	0.61257	0.770856	0.244147	0.595792	0.993911	0.206864	0.710391	0.563531	0.0353752	0.223468	1.50061	1.08505	1.80138	1.30142	0.908287	1.50314	2.08828	1.12738	0.435962	0.355216	0	0.441122	1.10701	0.910909	0.38394	0	0	0.295176	0.100794	0	0	0	0	0.453636
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.483aa0c8-5543-4e25-b16f-2f222c5a2d5b.fc.signal	0.492313	0.186968	0	0	0	0	0	0.276686	0.939015	0.936503	0.433614	0.865629	0.856321	0.32666	0	0.760766	1.60646	1.31127	0.696182	0.311297	0	0	0.401378	1.06614	0.0925483	0.329382	0.753738	0	0	0.39044	1.15125	0.683901	0.949767	0.920204	0.301557	0.20243	0.49117	0.0682788	0.753567	0.22198	1.3074	0.228498	0.327189
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.0fc0f90b-b2ac-4c17-952e-d39560131bf4.fc.signal	0.277663	0.293144	0.276864	0.198696	0.189753	0	0	0	0.355696	0.46032	0.268488	0.454121	1.06865	0.519812	0.470718	0.236026	0.204818	0.0797611	0.307776	0.78885	0.828518	0.138048	0.23008	0.320652	0.373505	0.649629	0.392165	0.494902	0.352062	0.415353	0.27786	0.694657	1.01833	0.696634	1.21398	0.494456	1.23206	0.873028	0.619867	0	0.100857	0.902537	0.540902
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000265.2.912f6612-6de1-47ac-b2cb-b08fbdb6d93b.fc.signal	0.45482	0.0505356	0	0	0	0	0.363856	0.45482	0.45482	0.045482	0.170558	0.900544	0.694359	0.274686	0.464389	0.830805	0.172832	0.882368	0.870244	0.154639	0	0.315449	0.364796	0.2527	0.104646	0.31943	0.936416	0.861835	0.38769	0.681679	0.499197	0.379274	0.876287	0.542752	0.518495	0.527599	1.62533	1.78907	0.642812	0.0697391	0	0.204031	0.933594
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.1ff1e0cf-fe7a-4485-b51f-e180baac3300.fc.signal	0.68007	0.733783	0.600669	0.0340035	0	0	0	0.646066	1.34179	0.68007	0.0283362	0.426183	1.18999	0.324487	1.09516	0.250379	0.607667	0.149615	0.575303	0.611501	0.625731	0.0340035	0.68007	0.698247	2.09086	0.0452033	0.788212	0.477029	0	0	0	0.435507	1.25829	0.64272	0	0.357237	1.10685	0.237436	0	0.198585	0.285607	0.194033	0.51147
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000353.2.7feba782-dce7-436b-94de-23dd85e832eb.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0.0656512	0.718078	1.7232	0.512879	0.541622	0.410317	1.61242	0.726227	1.25955	1.54675	0.56927	0	0	0	0	0.246192	0.553932	0	0	0	0	0	0	0	0.867193	0.384797	0	0	0	0	0	0.804965
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000308.2.5d1b7c48-8f4b-4d82-81db-8c83f87afb83.fc.signal	0.42789	0.42789	0.085578	0	0	0	0	0	0	0	0	0.290965	0.293818	0	0	0.282407	0.302376	0	0	0	0	0.161056	0.270848	0.181617	0.300496	0.213451	0	0.0399364	0.42789	0.367985	0.42789	0.633282	0.245324	0	0	0	0	0	0	0	0	0	0.95
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.61dbfaab-48a0-49aa-b249-2516c02981de.fc.signal	0	0.32701	0.5553	0.529344	0	0	0	0.141872	0.606529	1.15845	0.711156	0.810306	0.479644	0.956272	0.555704	0	0.427618	0.768932	0.633949	0.618833	0.31191	0	0	0.259562	0.444931	0.120822	0.367536	0.156469	0	0.0093898	1.15077	0.975661	0.337212	0.828349	1.13362	0.376984	0.647834	0.941283	0.581758	0.475627	0.357703	0	0.505988
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.651f7635-fa04-4a73-ad9d-b88c234511f0.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0.0828969	0.387639	0.19192	0.16744	0.556952	0.136799	0	0.430647	0.369052	0.216554	0	0	0	0	0.458897	0.370754	0.384445	0	0	0	0	0	0	0	0	0	0	0	0.568571	0.252308	0.345222	0.456693
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.8f250bd6-ace7-4938-8056-c658c54331a9.fc.signal	0.785224	0.500691	0.002854	0	0	0	0	0.049095	0.392358	0.38897	0.290112	0	0.133925	0.348098	0.0943209	0	0.0923825	0.571398	1.01786	0.220156	0.0098752	0.217154	0.332749	0.207984	0.0933198	0.294546	0.285431	0.293048	0.118967	0.141914	0.32181	0.385645	0.207891	0.185128	0.303858	0.317354	0.297493	0.141991	0.494823	0.863528	0.563416	0.462778	0.0996785
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.986e393c-de82-4afc-818b-4cc2a632dc28.fc.signal	1.5668	0.477807	0.087165	0	0	0	0	0.192315	0.502319	0.38739	0.720993	1.02947	1.32988	0.468895	0.978181	0.351065	0.279078	0.272758	0.714515	0.0897474	0.512869	0.855764	0.514737	0.923883	1.0724	1.19441	0.725415	0.116856	0.247051	0.732276	0.975928	0.621965	1.40629	1.00379	0.468881	0	0.187241	0.265878	0.241767	0.641075	0.378606	0.0691218	0.495402
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.486b8afb-6747-4d4a-93ee-788cf88097fc.fc.signal	0.086874	0.597965	0.602493	0.094899	0	0	0.199396	0.2355	0.0731825	0	0	0.114055	0.204974	0.229304	0.292965	0.0714855	0.151009	0.347024	1.73694	0.119689	0.136842	0	0	0	0.269771	0.0354059	0	0	0.362706	0.800398	0.36057	0.0365316	0	0	0	0	0	0	0	0	0	0	0.462877
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.b81732b7-0852-42a0-916a-8784920a02a3.fc.signal	0.44007	0	0	0	0	0	0	0	0	0	0	0.62296	1.25224	0.91502	1.23658	0.839481	0.23019	0.67703	1.02901	0.740178	0.133091	0.594142	1.13138	0.374623	0	0	0.821429	1.00911	0.405616	0	0	0.735684	2.01289	0.839457	1.35391	0.383649	0.412537	0.431389	0.27379	0	0.594827	1.30064	0.426439
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001236.5.94801060-fc98-4727-a392-ae741c9cf8fc.fc.signal	1.12465	1.67183	0.750056	0.137534	0	0	0.0885212	0.72366	1.76872	2.35108	1.12206	0.752142	0.404691	0.855779	0.874325	1.10583	1.04375	0.53338	0.899246	1.04022	0.792606	1.36939	0.457314	0.498649	1.84677	0.854379	1.10032	0.652624	1.07155	1.39664	0.745359	1.88917	2.02502	0.695842	0.344528	2.37646	1.73465	0.949689	1.2336	1.62215	1.13854	0.750485	0.773234
