	chr9:92710961-92711110	chr9:92711111-92711260	chr9:92711261-92711410	chr9:92711411-92711560	chr9:92711561-92711710	chr9:92711711-92711860	chr9:92711861-92712010	chr9:92712011-92712160	chr9:92712161-92712310	chr9:92712311-92712460	chr9:92712461-92712610	chr9:92712611-92712760	chr9:92712761-92712910	chr9:92712911-92713060	chr9:92713061-92713210	chr9:92713211-92713360	chr9:92713361-92713510	chr9:92713511-92713660	chr9:92713661-92713810	chr9:92713811-92713960	chr9:92713961-92714110	chr9:92714111-92714260	chr9:92714261-92714410	chr9:92714411-92714560	chr9:92714561-92714710	chr9:92714711-92714860	chr9:92714861-92715010	chr9:92715011-92715160	chr9:92715161-92715310	chr9:92715311-92715460	chr9:92715461-92715610	chr9:92715611-92715760	chr9:92715761-92715910	chr9:92715911-92716060	chr9:92716061-92716210	chr9:92716211-92716360	chr9:92716361-92716510	chr9:92716511-92716660	chr9:92716661-92716810	chr9:92716811-92716960	chr9:92716961-92717110	chr9:92717111-92717260	chr9:92717261-92717410	chr9:92717411-92717560	chr9:92717561-92717710	chr9:92717711-92717753	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	1.31307	0.682631	0.829609	0.499025	0.703531	0.449574	1.23744	1.19044	0.569284	0.821919	0.493578	0.554828	0.112748	1.23503	0.756349	0.466938	0.3531	0.343691	0.447968	0.734784	0.692152	0.293892	0.869855	0.644737	0.282029	0.285357	0	0	0	0	0	0.528202	0.66603	1.21589	0.400531	0.0308074	0.556858	0.930463	0.817714	2.13549	2.017	0.728953	0.727645	0.820117	0.593761	1.2898	0.0817439
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	0	0	0	0	0.63376	0.718044	0	0	0	0	0	0.494149	1.12307	0.440242	1.17697	0	0	2.35384	0.880453	0	0.898453	0.718763	0	0	0	0.0449227	1.34768	0.224613	0	0	0	0	0	0.592979	1.02424	0	0	0	0	0.46576	0.844463	0.765025	0.533667	1.03322	0.583995	0	0.181619
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.e3fd041d-f794-414d-802b-cfe9e9d53c6e.fc.signal	0.460707	0.32641	0.805853	0.814478	0.444732	1.03571	0.532527	0.549734	1.34788	1.01147	0.576685	0.0773163	0.0547288	0.612416	1.44472	1.08968	0.0299223	0	0.13718	0.65432	0.531034	0.437157	1.25453	0.618749	0.365915	0.46746	0.700511	1.38599	0.96189	0.604727	0.612926	1.22404	0.936652	0.429687	0.273292	0.151119	0.836128	0.661385	0.475101	0.0793678	0.75908	1.63161	1.68889	0.946447	1.14351	1.08874	0.193798
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	1.63109	2.34709	1.75581	0.211792	0	0.0229548	0.537469	2.36878	3.28374	3.159	1.15038	0.293274	1.38879	1.26869	0.765164	0.823275	1.24258	0.977399	0.763337	0.971211	0.803634	0.492225	0.460074	0.628824	0.294062	0.716489	0.966429	0.852068	0.825876	0.820797	0.659083	0.640228	0.735256	0.978879	0.797187	0.736292	1.09258	1.22639	0.881889	0.787092	0.997732	0.857719	1.27004	1.2358	0.701919	0.70523	0.390849
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	0.199837	0.169885	0.182147	0.0574381	0	0.001686	0.601595	1.03367	0.581605	0.295742	0.0778479	0.167371	0.598573	0.398987	0.59742	0.988132	0.963643	0.597733	0.409238	0.298103	0.652667	0.573961	0.499166	0.699838	0.418485	0.229361	0.264582	0.116007	0.297841	0.217263	0.326843	0.386761	0.0319681	0.13773	0.320356	0.696875	0.716671	0.277879	0.2544	0.22236	0.27027	0.518373	0.554562	0.439503	0.775562	0.892334	0.188119
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.1a48d1e3-a2d4-434f-8cee-d284ec0da60a.fc.signal	0.821712	1.81959	3.99531	4.00687	2.61619	3.30735	4.97647	12.4041	7.93105	13.7191	5.56688	1.0871	0.830157	0.925914	0.242549	0.912228	0.415908	0.149668	1.12711	0.150595	0.467759	2.59303	1.98955	0.781711	1.08312	1.10384	0.74495	0	0	0.110955	1.19585	1.24006	0.90826	2.8163	1.08944	0.579946	0.747288	1.89931	4.31448	8.50653	8.10614	9.09323	5.25997	13.9969	20.3927	8.82103	0.553557
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001335.1.16baff19-56fb-479e-97b6-edd56ebc9920.fc.signal	1.2798	2.53772	1.51042	3.16545	2.48036	1.40507	1.98671	3.33684	0.928312	1.15822	2.18458	0.459111	0.760465	1.58072	1.66271	1.95105	3.04742	2.62407	1.04128	1.50916	0.522058	1.73227	2.27518	1.65343	4.573	2.55863	1.13889	4.34471	6.14618	2.32597	3.03595	4.89557	4.9384	3.71484	3.13895	1.94448	0.886223	1.37581	2.51431	2.54522	1.3843	1.05669	2.44598	3.17517	0.870676	1.70627	0.0683761
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.8bd2a4a9-ace6-4e3a-b0aa-9993e4990638.fc.signal	1.37165	1.14483	0.250348	0	0	0	0.29181	0.733848	0.433318	0.208316	0.0427888	0	0.21276	0.268886	0.354518	0.428936	0.328497	0.740317	1.16753	0.72252	0.350595	0.574329	0.426913	0.478298	0.335909	0.564785	0.746556	0.535873	0.616774	0.41504	1.084	1.65718	1.45369	1.51318	1.60646	1.19561	0.735217	0.994756	1.1001	0.696794	0.924868	1.3825	1.00028	0.92864	0.875513	0.863268	0.135752
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.827ded64-aa40-4620-8391-8dd4ae096d90.fc.signal	1.1538	0.722215	0.41117	0.400691	0.470964	0.268189	1.03785	2.86998	1.46317	0.595499	1.54217	1.62813	1.43588	2.0869	1.84773	0.521429	1.18577	3.43279	2.7961	1.59334	1.0394	0.7509	0.380858	1.15146	1.14227	0.84648	1.92781	0.875963	0.826979	2.15029	1.4171	0.962395	1.65658	1.00083	1.81892	1.15135	2.35484	2.59138	2.84189	1.05743	1.06906	4.39701	6.40136	3.85932	4.69334	1.53131	0.43515
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001482.1.feb5cf97-c346-43c5-9925-b098ecdfe359.fc.signal	3.1075	6.05121	3.67021	2.7509	5.88743	5.01793	2.65218	7.14819	5.43206	7.03383	7.16972	3.86665	4.77989	4.3299	3.46919	3.55575	4.80417	4.29897	1.69528	1.61756	3.00761	1.69044	2.04254	2.13599	1.02493	0.471148	0.150577	2.99492	3.25502	4.96448	6.24205	5.51342	3.41005	2.29275	2.44044	2.23892	5.24723	2.01918	1.99218	2.44197	2.566	1.16149	2.04086	1.95911	1.51301	1.78037	0.575581
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001488.1.8a6af925-1821-4fc7-84d7-e838a44be225.fc.signal	9.15156	8.34124	10.6722	7.97985	5.87438	4.55579	5.72286	8.96212	7.59312	3.61151	1.72454	0.743301	4.55302	2.44837	3.52113	5.41205	5.4439	4.35756	6.2005	3.9077	4.06885	3.61999	0.865809	2.65349	1.50042	1.33615	3.31378	3.41746	0.873239	1.21312	1.28902	4.74895	1.33513	0.340633	1.62698	1.57001	1.50118	1.47146	0.665553	1.60213	0.823961	0.6089	0.790277	2.38329	3.02893	2.68864	0.902813
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.100e7289-c631-4bb0-9eef-015950828bf4.fc.signal	1.55591	1.52922	0.314906	0.5524	0.24818	0	0	0	0.0200241	0.484471	1.7676	1.0952	0.15211	0.24818	0	0.314895	0.485685	0	0	0	0	0.405339	0.353768	0	0	0	0	0	0	0	0.584423	0.216157	0.355943	0.305478	0.686339	0.106744	0	0.675156	0.125424	0	0	0.209839	0.291962	0	0	0	0.125738
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.3d6cbb41-685c-49c7-85eb-8977ab8f14b3.fc.signal	2.66063	1.81675	2.09221	0.693031	0.662425	2.23434	3.44569	3.08367	5.37633	1.74838	1.69181	0.49202	0.66007	1.33664	0.861394	1.54714	1.61271	1.8611	1.34994	0.320449	1.18831	0.972098	1.86109	0.278796	0.593366	0.491783	0.852121	1.26244	0.818709	1.20564	1.53128	1.09884	0.384771	0.14967	0.685756	0.976832	0.942369	0.778474	1.02314	1.12481	2.00534	1.81936	2.63637	3.32223	2.80597	2.28202	0.325243
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.14fdd58f-89fa-40e4-a658-f79765679f58.fc.signal	3.33893	1.74701	1.26369	1.31732	0.828056	1.01054	1.00145	2.04353	1.98515	1.94739	0.946909	0.734053	0.586531	0.569817	0.0113094	0	0.409563	1.30969	1.59946	0.711943	0.35499	0.0425018	0.755841	0.499054	0	0.432838	1.41172	0.593463	0.923881	2.07472	1.84292	0.131369	1.0054	1.98544	2.17293	1.30972	0.138431	1.49295	3.77675	2.22692	0.414643	2.41884	5.15524	2.06699	2.55382	1.32075	0.605263
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000008.3.2e1ab747-5c43-4469-97d5-a2e674bc3ee6.fc.signal	0.702491	1.54381	0.938749	0.933595	0.586971	0.563493	0.34313	0.344124	0.0363281	0.552125	2.46071	1.35274	0.313399	1.5121	1.4268	0.255044	0.461208	0.9524	0.65051	0.698001	3.27986	2.3534	0.834478	0.967974	0.674148	0.825376	0.699967	0.514487	3.9127	5.79139	1.29888	0.180233	0.26972	0.390829	0.192549	0.35347	0.580399	0.420291	0.524151	1.0024	1.19427	0.927445	1.33782	0.914427	0.987056	0	0.252252
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000234.3.004bcd0c-68a8-42c5-b5aa-454db7d061e9.fc.signal	0.937464	0.582603	0.423985	0.183509	0.0290703	0.0106641	0.341573	0.964097	1.1828	1.09045	0.461347	0.0165065	0.0709309	0.205965	0.423627	0.416834	0.253892	0.214255	0.18699	0.165257	0.238775	0.474136	0.5519	0.662666	0.365621	0.044155	0.114482	0.192797	0.290871	0.292121	0.218592	0.124993	0.157277	0.109964	0.1446	0.252878	0.23058	0.104509	0.151658	0.601964	0.919206	0.628823	0.478259	0.298696	0.226568	0.375873	0.432311
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.5571d7d7-4894-4e51-8082-c8a874cb2438.fc.signal	0.948818	1.31463	1.79057	1.36833	1.86762	2.56522	1.69208	2.48478	3.90975	3.63723	1.20669	0.61612	1.39973	2.10966	1.88529	1.81355	0.61069	0.565599	0.009976	0	0.382437	0.380184	0.114392	1.02956	0.724532	0.0381253	0	0.18502	0.196233	0	0.37426	0.683098	0.401483	0.320199	0.0576907	0.074008	1.09464	1.16307	0.977406	0.918188	0.229567	0.542881	0.930693	0.506187	1.28195	1.24808	0.238908
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.3579346a-a108-4e99-ba8a-c53f4809c6bb.fc.signal	3.51801	4.00605	4.49868	2.64059	3.27002	5.1348	9.17211	11.3147	8.19276	8.0825	5.44487	2.98629	4.06181	3.3228	3.52995	2.56603	5.39227	3.9593	2.11634	2.61384	2.33467	2.78143	1.99272	1.53205	0.939403	1.63384	1.39548	0.870578	0.877627	0.995105	2.04519	1.94684	2.18648	1.82822	2.62158	1.53812	2.05442	1.69897	2.97552	5.43409	3.61915	2.65092	3.69396	1.50282	2.92383	3.54735	0.413596
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.edac7fd7-5249-4224-ba52-76d331cfbbb5.fc.signal	1.42023	0.960442	1.68293	2.13982	1.2108	1.40001	1.41188	1.70678	1.64134	2.03595	0.735789	0.887537	0.9546	0.612943	0.808851	0.446041	1.41928	0.764463	0.903131	1.14603	0.559113	0.114235	0.406918	0.471399	0.218789	1.25422	0.123578	0.308907	0.653009	0.560022	0.463967	0.606741	0.772156	0.555035	1.00338	0.732891	0.995401	0.115633	0.444552	2.16796	1.90381	0.351085	0.158822	0.647802	0.614597	0.607211	0.147391
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001906.1.d4812fd5-35f7-424c-8ea9-21e1d395b54b.fc.signal	0.472907	0.321794	0.410877	0.212571	0.224673	0.327858	1.38047	1.37394	1.06031	1.11792	0.281892	0.19569	0.513007	0.626188	0.606636	0.703358	0.5737	0.725391	0.409578	0.20011	0.58718	0.575402	0.847156	0.32295	0.545755	0.558896	0.341121	0.648536	0.553466	0.385672	0.590985	0.462516	0.175915	0.413023	0.754193	0.545324	0.739879	0.468145	0.404823	0.718089	0.777483	1.0257	0.250166	0.297579	0.426162	0.464579	0.208411
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003688.3.0aa4929d-9f0e-4abf-945b-21dad34e75e4.fc.signal	1.12629	1.82413	1.23446	0.955101	0.95552	0.157349	0.478146	0.791926	0.521052	0.434704	0	0	0.472218	1.88921	0.554345	0.59668	0.983442	1.12675	1.68215	1.16039	1.04028	0.883627	0.322433	0.558131	0.387994	0.412592	0.263425	0.0937255	0.275514	0.248758	0.202974	0.37921	0.867354	1.09855	0.787778	0.506458	0.334702	0.718109	1.14964	0.557689	0.749159	0.748505	0.70509	1.07815	1.94792	1.48786	0.6271
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.b75058ba-d142-4ae0-9acf-08c2d019a7dc.fc.signal	0.671802	0.870958	0.675069	1.77632	1.22469	1.12162	1.32413	0.646483	1.54706	0.785797	0.0309269	0.635653	1.55424	1.23922	1.30371	0.878354	0.735535	0	0.0936431	0.472956	1.32064	1.56484	1.21485	1.10016	1.58371	0.974217	0.547027	0.433526	0.602217	1.09184	1.99168	1.60781	0.580831	0.802674	0.922064	1.85418	3.27854	2.00398	0.714099	1.77827	1.63081	3.84212	3.99569	3.82368	3.17551	2.47218	0.469588
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.c85debd1-3d92-448f-90c2-50b50f17d029.fc.signal	2.03537	1.84493	0.709099	0.893753	0.267045	0.31389	1.45879	3.60066	2.61031	4.07248	1.00042	0.140467	0.444474	1.2875	0.958155	0.610918	0.760156	0.665753	0.333138	0.50377	0.41798	0.21593	0.368159	0.354355	1.00064	1.02771	0.759713	1.0057	0.669809	0.452394	0.981902	1.08703	1.38547	1.01776	0.920503	1.2259	1.48537	2.08385	1.68803	1.21504	0.647234	0.95033	0.755704	0.982012	0.860027	1.30333	0.519685
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000022.3.dfea9345-a570-4c36-afd3-060bffee6f21.fc.signal	0.52569	0.759195	1.01111	1.27304	1.46244	0.945691	2.17902	2.92466	4.09244	4.52874	0.76945	0.45207	3.12224	4.42183	1.914	1.06057	1.62616	1.4629	0.788528	1.78249	0.865069	0.93179	2.05751	1.49058	1.47246	1.82935	1.79999	1.09133	0.818499	0.9283	2.29196	1.38319	0.881437	1.17774	1.57221	1.35406	1.19815	0.378729	1.30709	1.45935	1.15456	2.09611	1.7135	2.98782	2.33165	1.11889	0.668449
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000194.3.b1e4c4c4-c6d4-40c1-a695-e34b416693ed.fc.signal	0.881801	0.0585755	4.25158	4.24967	1.06196	3.51597	2.41677	0.984925	3.70184	3.72667	3.46746	4.21398	1.50852	4.53333	1.04604	0.750491	3.27677	2.78634	2.19189	1.7461	1.84267	0	1.66704	0.53489	0	1.97642	0.698433	0	0	0	1.81885	0.451575	0.359295	0.886417	0.159577	1.07313	0.812497	0.482312	0.407343	0.218195	0	0.0297224	2.5932	3.95296	0.505281	1.11459	0.701807
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.52215347-885a-4412-918b-b787711b8d37.fc.signal	0.912719	0.721805	0.704498	0.516755	0.956977	0.301771	0.142202	1.44098	0.409468	0.299209	0.775594	0.829637	0.500905	0.0045956	0.958102	2.30933	1.1556	0.589401	1.28088	0.471005	0.19887	1.06534	1.68358	0.944729	1.21107	1.19868	0.611373	1.34157	1.11465	0.158009	0.877995	1.16914	1.69144	0.89998	1.2439	1.26176	1.33286	0.467529	0.930492	0.356009	1.48202	1.16017	1.72958	0.585534	0.714175	1.04934	0.29659
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000886.3.656fbaec-dfab-4967-84ac-8cd7cc42a743.fc.signal	1.92045	2.00717	2.01358	2.97387	1.32	4.27158	6.10986	6.92884	8.81239	8.31166	5.69773	3.44583	4.12452	4.51428	5.56231	1.23335	3.1818	3.24933	1.8539	2.11008	2.17884	2.99079	2.91326	1.69666	2.02286	0.615558	0.720692	0.949688	0.112225	0.338069	0.27737	0.300131	0.370784	0.280589	1.06188	0.832221	0.579795	1.32498	1.60809	2.13962	3.05825	3.87247	1.4747	1.43618	1.92688	0.793177	0.508197
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000188.3.deb161f9-8c5a-42cb-af84-131a7fc1593f.fc.signal	1.63898	1.14178	0.920335	1.55687	1.03185	0.976786	2.38905	3.08581	4.25841	4.15616	2.05652	1.29719	0.749439	2.90256	1.47173	1.79709	1.06746	0.772255	0.299795	0.0125893	0	0.562322	0.822706	1.5289	0.393605	0	0.561224	1.10388	2.25354	1.27343	0.612968	0.506956	0.832209	0.828553	0.603421	0.474211	0.211196	0.926875	2.62222	4.55814	3.81661	4.41263	2.67275	1.87974	2.19935	1.77654	0.627868
