	chr17:34624084-34624233	chr17:34624234-34624383	chr17:34624384-34624533	chr17:34624534-34624623	chr17:34624624-34624683	chr17:34624684-34624833	chr17:34624834-34624983	chr17:34624984-34625133	chr17:34625134-34625283	chr17:34625284-34625433	chr17:34625434-34625493	chr17:34625494-34625583	chr17:34625584-34625733	chr17:34625734-34625883	chr17:34625884-34626033	chr17:34626034-34626183	chr17:34626184-34626333	chr17:34626334-34626483	chr17:34626484-34626633	chr17:34626634-34626783	chr17:34626784-34626933	chr17:34626934-34627083	chr17:34627084-34627233	chr17:34627234-34627383	chr17:34627384-34627463	chr17:34627464-34627533	chr17:34627534-34627573	chr17:34627574-34627613	chr17:34627614-34627683	chr17:34627684-34627833	chr17:34627834-34627983	chr17:34627984-34628063	chr17:34628064-34628133	chr17:34628134-34628203	chr17:34628204-34628283	chr17:34628284-34628433	chr17:34628434-34628583	chr17:34628584-34628733	chr17:34628734-34628883	chr17:34628884-34629033	chr17:34629034-34629183	chr17:34629184-34629333	chr17:34629334-34629355	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.f291fb29-a363-426c-a2c2-33a98c6182ef.fc.signal	1.2978	1.3847	1.46423	1.45062	2.23371	1.93915	2.83918	2.5689	1.97917	2.95416	2.67608	1.61425	1.1697	0.844261	0.986619	0.98768	0.901209	0.186345	0.139741	0.161035	0.215629	0.210067	0.0811751	0.742641	0.331166	0.343949	0.266787	0	0.0317431	0.111288	0.16883	0.188932	0.193081	0.444385	0.447978	1.01801	0.794063	0.485575	0.0759526	0.420544	0.59019	0.430495	0.354385	0.803625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.483aa0c8-5543-4e25-b16f-2f222c5a2d5b.fc.signal	0.598803	0.903567	0.422947	0.122299	0.37955	0.375135	0.462052	1.62228	2.21295	0.373561	0	0	0.368572	0.153681	0.65198	0	2.40322	2.37995	0.307633	0	0.442415	1.43915	1.31805	0.26216	0.306114	0	0	0	0	0	0	0.786292	0.984539	0.447366	0.347946	0.362714	0.552092	0.475212	1.44682	1.38667	0.130396	0	0.476284	0.68932
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.0fc0f90b-b2ac-4c17-952e-d39560131bf4.fc.signal	1.11344	0.35906	0.0690857	0.400365	1.27443	0.811938	0.363977	1.01028	1.21473	1.21971	1.65813	1.11059	0.630593	0.425217	0.185393	0.384562	0.429178	0.805066	1.18756	0.919753	0.485714	0.440639	0.128064	0.204471	0.164811	0.02354	0.106528	0.13316	0.143925	0.154108	0.137751	0.312715	0.628508	1.00281	0.860192	0.653617	0.276168	0.115077	0.702675	0.467686	0.173334	0.0505335	0.19772	0.647541
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.6a6e5234-23fa-41fc-9f41-6ee555b180c8.fc.signal	3.8094	2.51616	0	1.39923	3.72702	2.2857	0.238954	2.01946	1.21354	4.60789	6.36067	3.92789	2.42154	0.576684	0.599726	0	0	0	0	0	0.304547	0.913645	0	0	0	0	0.7028	0.7028	1.22489	1.99975	1.05598	0.578355	2.19036	2.03814	1.56374	0.374827	0	0	0	0	0	0	0	0.821429
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.b63d6dc1-6fc0-4b8d-9bff-172e3f638785.fc.signal	0.656587	0.322231	0	0.0672903	0.359551	0.607254	0.716038	0.68889	0.281298	0.838918	0.884021	0.637917	0.597127	1.02036	0.559961	0.237074	0.172475	0.0564435	0.193394	0.601184	0.293658	0.0687358	0.202037	0.0609333	0	0	0	0	0.15694	0.386165	0.323139	0.379993	0.425036	0.350057	0.19841	0.0806275	0.0526506	0.15258	0.117843	0.163066	0.115146	0.248311	0.308986	0.886994
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.6e43a1d4-827b-4226-ab35-bcd9e4427ba9.fc.signal	0.775021	0.588025	1.35459	1.1706	0.781843	0.40241	0.949331	1.15935	0.697506	1.73031	1.56484	1.36862	1.77299	1.67061	1.36306	1.004	0.41933	0.250457	0.484467	0.565343	0.553488	1.71883	1.41105	0.255492	0.592046	0.599165	0.573101	0.357045	0.0605307	0	0.0410361	0.404392	0.680567	0.829914	0.73914	0.365944	0.244579	0.475353	0.716748	0.477567	0.440671	0.278717	0.279785	0.793568
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.61dbfaab-48a0-49aa-b249-2516c02981de.fc.signal	0.287682	0.300932	0.271324	0.64731	0.92965	0.657738	1.12493	0.931687	1.05797	1.73077	0.511011	1.12038	1.48599	0.5346	1.0182	0.397053	0.0353772	1.46633	1.02603	0.30175	0.238582	1.04835	1.48487	0.461726	0	0	0	0	0.79564	1.02775	0.185336	0	0	0.0673851	0.58962	0.361634	0.591937	2.35088	0.593597	0.192609	0.514935	0.500685	0.387305	0.569767
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.651f7635-fa04-4a73-ad9d-b88c234511f0.fc.signal	0.47599	0.599045	0.621455	0.0357221	0.0173007	0.766336	0.993478	0.804816	0.468736	0.726376	0.54304	0.646495	0.918038	1.31475	0.203316	0	0.363292	0.0024382	0	0	0	0	0	0.124348	0.388599	0.773391	1.09737	1.05165	0.411847	0	0.121486	1.37621	1.60906	0.566694	0.503239	0.213136	0	0.290146	0.202371	1.11935	0.21702	0.0926516	0.36573	0.791086
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.8f250bd6-ace7-4938-8056-c658c54331a9.fc.signal	0.19413	0.0317275	0.522865	1.02036	1.52657	0.870281	0.116993	0.102291	0.650049	0.635629	0.312759	0.164645	0.284961	0.251977	0.415404	0.179222	0.716078	1.01848	0.716642	0.498576	0.71772	0.545196	0.665859	0.824871	0.538708	0.35352	0.314501	0.180706	0.176471	0.323253	0.12586	0	0	0	0	0.0628763	0.372882	0.409682	0.48706	0.340715	0.45369	0.274704	0.0231718	0.708009
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.986e393c-de82-4afc-818b-4cc2a632dc28.fc.signal	0.937875	0.59344	0.501849	0.812103	2.57368	3.50974	1.2969	1.623	0.85364	1.29847	2.09743	1.19839	0.156894	0.0293051	1.09177	0.454257	1.99667	1.32033	0.142871	0	0	0.878163	1.88648	0.767035	0.144062	0	0	0	0.417292	0.402162	0.0219788	0.54947	0.54947	0.306133	0.576679	0.797826	0.70014	0.289407	0	0	0.302642	0.338845	0	0.508772
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.486b8afb-6747-4d4a-93ee-788cf88097fc.fc.signal	1.38973	0.922601	1.7227	1.11693	2.73651	3.06539	6.15953	6.05563	4.34524	6.94429	7.34048	2.83526	2.08699	0.744051	0.629858	1.38608	0.674141	0.002107	0	0.307588	0.324439	0.06321	0.438325	0.140516	0.571604	0.797697	0.619968	0.227893	0.371806	0.242854	0.0158759	0.592819	1.04248	0.406431	0.265044	0.356669	0.485086	0.434005	0.186058	0	0	0.260011	0.794262	0.659484
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.da9e495d-70d1-4135-9b7b-7d3c249e647d.fc.signal	1.45235	2.24903	3.66119	2.77604	3.72343	4.58526	8.2124	4.69774	3.30136	5.32818	5.10031	3.93553	5.3185	1.74841	0.61271	0.10365	0.485462	1.02617	0.173012	0.116176	0	0.0747062	0.820442	1.40881	1.41324	0.939886	0.63477	0.6641	0.750105	0.55602	0.250416	0.202967	0.377263	0.427847	0.389029	0.739065	0.627771	0.730772	0.228839	0.56976	0.196101	0.267656	0.258299	0.768166
