	chr12:85049677-85049826	chr12:85049827-85049976	chr12:85049977-85050126	chr12:85050127-85050276	chr12:85050277-85050426	chr12:85050427-85050516	chr12:85050517-85050576	chr12:85050577-85050726	chr12:85050727-85050876	chr12:85050877-85050936	chr12:85050937-85051026	chr12:85051027-85051176	chr12:85051177-85051326	chr12:85051327-85051476	chr12:85051477-85051626	chr12:85051627-85051776	chr12:85051777-85051926	chr12:85051927-85052076	chr12:85052077-85052116	chr12:85052117-85052226	chr12:85052227-85052256	chr12:85052257-85052376	chr12:85052377-85052526	chr12:85052527-85052676	chr12:85052677-85052746	chr12:85052747-85052826	chr12:85052827-85052886	chr12:85052887-85052976	chr12:85052977-85053126	chr12:85053127-85053196	chr12:85053197-85053246	chr12:85053247-85053276	chr12:85053277-85053426	chr12:85053427-85053516	chr12:85053517-85053576	chr12:85053577-85053676	chr12:85053677-85053726	chr12:85053727-85053876	chr12:85053877-85054026	chr12:85054027-85054076	chr12:85054077-85054176	chr12:85054177-85054226	chr12:85054227-85054326	chr12:85054327-85054476	chr12:85054477-85054626	chr12:85054627-85054751	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.976830f0-f131-4dc5-bdfd-64d83fdc4635.fc.signal	0.154668	0.467293	0.114009	0.228269	0.119525	0.153907	0.198719	0.171619	0.0764253	0.574992	0.577637	0.418056	0.668193	0.387384	0.929513	1.47078	0.887429	0.384314	0.579485	0.961019	0.910479	0.38673	0.512672	0	0.121485	0.178312	0.426145	0.521181	0.230709	0.359021	0.417955	0.407009	0.3396	0.475679	0.374655	0	0	0	0	0	0.201483	0.290955	0.134516	0	0	0	0.256604
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004617.2.4b42183d-fbd0-4b87-afb1-913c17cc15e7.fc.signal	1.32659	0.54955	0	0.406798	0.174052	0.00538667	0.397619	0.543701	0.670593	1.07468	0.708625	0.111458	0.318978	0.451221	0.172874	0.351387	0.211925	0.460906	0.104619	0	0	0.0642233	0.433621	0.387454	0.846514	0.809639	0.675791	1.11081	1.08862	0.735853	0.315102	0.493743	0.993965	0.867511	1.20874	0.760224	0.403796	0.57258	0.283015	0.30337	0.899688	1.02826	0.272456	0.195786	0.28955	0.128368	0.212435
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003696.3.61e7591e-7d42-4bac-a82f-41dc0577b027.fc.signal	0.201439	0	0	0.0345064	0.417326	0.329037	0	0.292125	0.0216395	0	0.0551461	0.267904	0.790746	0.0467194	0.208737	0.229172	0.110286	0.722545	0.158746	0.284664	0.4379	0.177011	0.294856	0.143051	0.172044	1.16325	1.62402	0.669069	0.052402	0.354352	0.320273	0.196955	0	0	0	0	0	0	0.0671723	0.361322	0.266497	0.0520088	0	0.200366	0.0505436	0	0.216749
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.9d98dd69-4d9c-4c81-bc8f-9c0f23e13a7b.fc.signal	0.180819	0	0.12325	0.209804	0	0	0	0.0158538	0.24518	0.364643	0.476735	0.0604163	0.221803	0.313007	0	0.325729	0.575238	0.283419	0.471414	1.21871	1.1589	0.385478	0.587306	0.202314	0.660823	0.953878	0.8839	0.585994	0.198384	0	0	0	0	0	0	0	0	0	0	0	0.368294	0.58927	0.278622	0.347426	0.265168	0	0.387363
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004614.1.0ac6fcf9-3ed9-4ad3-9178-9d485c424be8.fc.signal	0.202162	0.351561	0.109779	0	0	0	0.124083	0.253776	0.306789	0.708128	0.303232	0.214955	0.184543	0.37702	0.651815	0.515936	0.0570581	0.510688	0.236872	0.465023	0.507196	0.0862615	0.268597	0.269348	0.0256654	0.225823	0.344121	0.305484	0.911594	0.957153	0.357994	0.551017	0.342082	0	0.173303	0.541931	0.334542	0	0	0	0	0	0.0764817	0.848469	0.126618	0.794903	0.408696
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.483aa0c8-5543-4e25-b16f-2f222c5a2d5b.fc.signal	0.568154	0.521584	0.596096	0.055884	0	0	0	0	0.363204	0.485735	0	0	0.336999	0.210561	0.146253	0.448689	0.55884	0.312019	0.69855	0.330151	0	0	0	0	0	0	0	0.0150617	0.388709	0	0	0	0.25442	0.619088	0	0	0	0	0	0	0	0	0	0	0	0	0.520833
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.cb8ce07d-5bf2-4abf-a883-851526414fcb.fc.signal	0.359121	0.359376	0.0234689	0.351188	0.132706	0	0	0	0	0	0	0	0	0.322067	0.302887	0.351538	0.304355	1.44717	0.941762	0.00214	0	0	0.395479	0.358529	0.325652	0.172827	0	0	0	0	0	0	0	0	0	0.638087	0.70638	0.0926057	0.431862	0.439804	0.155836	0.362181	0.426746	0.04708	0.433144	0.028248	0.580488
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.61c30d06-38bd-4873-b3e9-1676bf3449d1.fc.signal	0.00996133	0.415724	0.267181	0.0953293	0	0.00209056	0.313545	0.265959	0	0	0	0.0575261	0.264149	0.485636	0.786501	0.536336	0.36398	0.277983	0.254006	0.15052	0.363766	0.522164	0.265925	0	0	0	0.0313583	0.18815	0.178115	0.18815	0.030104	0	0	0.127526	0.57706	0.63771	0.210731	0.111638	0.289758	0	0.0395115	0.214492	0.488699	0.195082	0	0	0.271719
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.654f15ab-b67f-4220-9161-30be6d438771.fc.signal	0.474884	0.419954	0.117268	0.316259	0.786589	1.10359	0.253172	0.581178	0.597322	0.436737	0.528033	0.668148	1.63011	0.642483	0.138021	0.245978	0.373166	0.386097	1.2078	0.802229	0	0.576202	0.258107	0.225002	0.287968	0	0.317188	0.98394	1.39724	0.674205	0.19528	0.45541	0.881007	0.491177	0.387888	0.30711	0.555983	0.722294	0.0611836	0.346034	1.24442	1.21731	0.223021	0.107883	0.334036	0.62737	0.274419
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000992.7.d770a09a-2cad-4524-8aaf-69b927e47c59.fc.signal	0.516485	0.978577	0.708679	0.785214	0.585533	0.132418	0.0823203	0.661877	0.162246	0.652133	0.55188	1.15397	0.789464	0.507919	0.0748367	0.0793269	0.115248	0.194575	0	0	0	0	0	0	0	0.154351	0.22451	0.177113	0.157157	0.223286	0.130216	0	0	0.0867541	0.22451	0.321046	0.67352	0.405608	0.417581	0.22451	0.228064	0.331984	1.05518	1.90749	0.407105	0	0.640411
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.2c1c8672-6452-4ab8-881a-a766bd324041.fc.signal	0	0	0.182371	0.40527	0.222898	0	0	0	0.06753	0.830784	2.33028	4.22962	3.90136	1.37656	0.0418686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116825	0.548754	0.914064	0.912357	0.438531	0.383665	0.40527	0.40527	0.285021	0	0	0.57384
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.b81732b7-0852-42a0-916a-8784920a02a3.fc.signal	0	0.118521	0.75891	0.385049	0.319043	0	0.076052	0.592067	0.104932	0	0	0	0.110275	0.699053	0.639374	0.336909	0.421138	0	0	0	0	0.0617922	0.575675	0.0837393	0	0	0	0.517877	1.04109	0.976311	0.446472	0.0380267	0	0	0.113129	0.394706	0.964337	0.679739	0.574867	0.0230536	0	0	0	0	0.177023	0.561913	0.708955
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000235.3.077c5772-92ce-4a32-a06f-48c1b9a6f571.fc.signal	0	0	0	0	0	0	0	0	0	0.0335883	0.33595	0.980947	0.885519	0.0550882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.480447
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000233.3.c81f88e2-7199-4952-a0ac-fbf221a68e22.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0.0661547	0.320061	0.251581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00787556	0.382403	0.448888	0.548456	0.662052	0.373199	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.e70a956a-e876-473f-ae67-333f104e486a.fc.signal	0	0	0.309395	0.251064	0.777089	0.116241	0.257111	0.269972	0.216763	0.389802	0.515111	0.270932	0.420266	0.176239	0	0.0340369	0.507344	0.397446	0	0.370833	0.416023	0.112744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07568	0.394287	0.0536067	0	0	0	0	0	0.321705	0.709716	0.325532
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000231.3.9f5b0463-4f76-4b11-9c3e-298af7f4a26f.fc.signal	0	0.226147	0.62243	0.230296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114526	0.25
