	chr10:128112428-128112577	chr10:128112578-128112727	chr10:128112728-128112877	chr10:128112878-128113027	chr10:128113028-128113177	chr10:128113178-128113327	chr10:128113328-128113477	chr10:128113478-128113627	chr10:128113628-128113777	chr10:128113778-128113927	chr10:128113928-128114077	chr10:128114078-128114227	chr10:128114228-128114377	chr10:128114378-128114527	chr10:128114528-128114677	chr10:128114678-128114827	chr10:128114828-128114977	chr10:128114978-128115127	chr10:128115128-128115277	chr10:128115278-128115427	chr10:128115428-128115577	chr10:128115578-128115727	chr10:128115728-128115877	chr10:128115878-128116027	chr10:128116028-128116177	chr10:128116178-128116327	chr10:128116328-128116477	chr10:128116478-128116627	chr10:128116628-128116777	chr10:128116778-128116927	chr10:128116928-128117077	chr10:128117078-128117227	chr10:128117228-128117377	chr10:128117378-128117527	chr10:128117528-128117677	chr10:128117678-128117827	chr10:128117828-128117977	chr10:128117978-128118127	chr10:128118128-128118207	chr10:128118208-128118277	chr10:128118278-128118427	chr10:128118428-128118507	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.1a48d1e3-a2d4-434f-8cee-d284ec0da60a.fc.signal	1.38593	0	0.415616	0.762434	0.726453	0.508581	0	0	0	1.16993	2.34694	0.245063	0	0.334157	1.76784	0.467595	0.974793	0.129712	0.565688	0.644337	0	0	0.402172	0.482234	0.633333	0.846138	0.35579	0.149491	1.40451	0.922393	0	0.598383	1.31289	0.64227	1.33272	0.784985	1.24856	1.28309	0.949534	0.504784	0	0	0.38718
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001335.1.16baff19-56fb-479e-97b6-edd56ebc9920.fc.signal	2.49232	2.93429	2.7385	1.38762	0.528967	0.823111	1.16199	1.23992	1.58607	1.57946	1.56956	1.0991	1.68711	1.20835	1.09914	1.73502	2.12364	0.940617	0.964533	3.578	3.57456	3.09755	0.824032	0.882159	1.90599	2.45284	2.68596	2.01254	1.89885	1.00183	2.24797	0.99041	3.54124	1.84303	1.28061	0.328638	0.289991	0.902606	0.793978	0.256966	0.940865	2.34372	0.442308
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.827ded64-aa40-4620-8391-8dd4ae096d90.fc.signal	1.31469	1.21575	1.75423	0.0838359	0.560077	1.66298	2.77842	1.68343	1.76876	2.18189	1.57675	2.61776	1.55696	0.848761	0.6074	0.199769	0.618782	1.93325	1.6542	0.675669	0.690991	0.824283	0.128929	0.449023	0.525472	0.411696	3.0654	3.42667	0.570616	0.398433	2.40831	2.73122	1.69866	1.04237	0.134496	0.572009	1.68981	0.940785	0.29966	0.192156	1.25653	1.06824	0.727907
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001482.1.feb5cf97-c346-43c5-9925-b098ecdfe359.fc.signal	2.62053	3.51134	1.41117	2.57043	0.645182	1.47384	1.24043	2.13413	2.43851	1.25538	0.667661	0.679201	1.35183	1.69252	0.812221	0.813532	2.60046	1.26882	0.726578	0.560426	1.33622	0.490042	1.72286	2.29436	2.00811	3.62621	3.12642	4.14782	0.665447	1.20467	1.27755	0.897493	0.758647	0.576522	1.73387	2.0506	0.806293	1.16061	1.2463	0	0	0.0190492	0.395105
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.3d6cbb41-685c-49c7-85eb-8977ab8f14b3.fc.signal	0.328958	1.30033	1.80758	0.637816	1.118	1.11789	0.541864	1.39659	0.658282	1.63356	1.79881	1.49247	0.938138	0.943711	0.904274	0.714291	0.304229	0.877844	1.08915	0.805627	0	0	0.509965	1.86236	1.1783	0.679974	0.733475	0.734133	0.166284	0.289717	0.74752	0.483399	0.291585	1.28099	0.787119	0.330357	0.803909	0.966526	1.19162	0.326106	0.328538	0.276482	0.152685
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.3579346a-a108-4e99-ba8a-c53f4809c6bb.fc.signal	1.78959	0.77285	1.34519	0.823415	0.941754	2.23156	2.49189	2.06218	1.22779	1.21538	0.68473	1.05738	1.11233	0.42722	0.267753	0.526441	1.01311	0.943928	0.602932	0.9157	0.897237	0.540434	1.0506	1.17651	0.42817	1.45647	1.56063	1.42748	2.01157	1.46181	1.21265	0.955511	1.30224	1.87448	1.11479	1.02514	1.47204	1.45957	1.54205	1.24457	0.894419	0.629253	0.637427
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.edac7fd7-5249-4224-ba52-76d331cfbbb5.fc.signal	0.207036	0.0981357	0	0	0	0	0.521229	0.716099	0.193637	0.271785	0.206238	0.439113	0.477391	0.955303	0.13369	0	0.298707	1.1846	0.211556	0.286017	0	0.00806533	0.224835	0.13432	0.151205	0.48463	0.338825	0.376569	0.260608	0	0.250902	0.305424	0.364923	0	0	0	0.0984717	0.187064	0.683058	0.550599	0.00758987	0.028894	0.263158
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.b75058ba-d142-4ae0-9acf-08c2d019a7dc.fc.signal	0.725331	0.344037	0.183216	0.751156	0.511805	0.368655	0.686844	0.711232	0.441659	0.801249	0.524594	0.70018	0.618005	1.60528	0.388763	0.344252	0.976572	0.830355	0.565421	0.524419	0.479939	0.0923154	0.296744	0.523284	1.12017	0.762139	0.052425	0.29823	0.442879	0.571337	0.262749	0.33176	0.855484	0.598891	0.0438235	0.0259439	0.830804	0.92973	0.131334	0.446599	0.619743	0.261155	0.311549
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.c85debd1-3d92-448f-90c2-50b50f17d029.fc.signal	0.212556	0.827372	1.13453	0.626836	0.196949	0.953576	0.0603353	0	0.267509	0.519162	0.0846252	0.752897	0.134091	0.357009	0.0928798	0	0.0751097	0.247389	0.424055	0.654205	0.877415	0.476309	0.158745	0.302858	0.0691666	0.571329	0.881422	0.613257	0.463656	0.466065	0.119504	0.647958	0.680135	0.187004	0	0.220958	1.03862	0.548525	0.401561	0.080592	0	0	0.228444
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.52215347-885a-4412-918b-b787711b8d37.fc.signal	1.43415	0.52064	0.955875	1.34605	0.368623	1.02976	0.253683	0.767794	1.69487	0.657638	0.63564	0.380049	0.488775	0.620423	0.452352	2.04031	1.30576	0.0235271	1.7102	1.59654	0.775088	1.42322	1.36608	0.769693	0.330425	1.39396	0.111283	0.492703	0.69624	2.34595	2.87551	1.26537	1.32343	1.28824	0.32499	0.610965	2.84616	1.77888	1.38815	1.18209	0.162552	0.172718	0.281856
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000343.2.43c6f7a4-d039-46a2-872e-bb5eb8075426.fc.signal	1.79568	3.20837	2.68416	3.11028	1.22357	0.554569	0.559808	0.50983	0.31878	0.687488	0.211939	0.598105	1.75935	0.727363	0.513371	0.0406152	0.987708	1.58601	1.61286	1.03513	0.639494	1.79323	0.88779	0.494631	1.39268	1.75012	2.33371	1.30452	0.816093	1.49377	1.36593	1.50856	1.62166	1.30495	1.12215	0.976931	1.07554	2.18159	1.57561	1.03624	0.0455589	0.56362	0.578947
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003716.2.bdafba4d-384d-4886-a6c9-d1ddd966b153.fc.signal	0.319343	0.872412	0.490825	0.799078	0.762243	1.85216	1.31505	0.0356173	0	0.219836	1.29491	1.03905	0.371148	0.101062	0.240685	0.771787	0.454255	0.299636	0.120027	0.29141	0.193224	0.548495	0.537875	0.400668	0.716359	1.53348	0.487118	0.519775	0.583666	1.1022	0.863841	0.804959	0.335466	0.114542	0	0	0.948666	0.944928	0.0525719	0	0.0305731	0.388534	0.328025
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003846.4.a8b62515-f113-4847-973f-317b45173002.fc.signal	1.50393	1.07241	0.954317	1.24251	1.91938	0.30505	0.473878	0.202671	0	0.427736	1.36741	2.11448	0.341093	0.658804	1.19025	0.758052	1.71973	1.88747	1.57043	0.27795	0.230781	1.44807	1.13665	0.834914	0.649208	0.519693	1.81951	1.00643	0.248405	0	0.183357	0.557867	0.805846	1.19164	0	0.0723891	1.07132	0.298214	0.617996	0.279164	0	0	0.67004
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.b5459224-ca8f-46dd-880a-e16781c88032.fc.signal	0	0	0.0053708	0.289473	0.0208327	0	0.56268	0.235795	0.282198	0	0	0	0	0.637462	0.0628559	0.23106	0.351805	0.648687	1.54544	0.810896	0.20303	0.938098	2.69328	0.804629	1.59566	1.55319	2.22009	0.737017	0.356463	0.36068	0	0.648414	2.28916	3.40181	0.491373	0.00421853	0.250405	1.16158	0.623809	0.343508	0.0126556	0.31639	0.271318
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.9dac3370-6335-4df0-bea0-9e684edfa350.fc.signal	0	0.0524566	1.25538	0.465949	1.55351	1.26128	0.672808	0.464819	0.453752	0.454539	0.55804	0.373209	1.49088	0.79344	0.354067	1.10722	0.490697	0.571136	0.854743	0.518588	0.35904	0.32851	0.362676	0.127669	0.0962061	0.36728	0.442543	0.820139	0	0.371683	0.136568	0	0.2193	1.23358	0.0191894	0	0.277492	0.585021	0.174313	0	0	0.405823	0.39837
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.2cec18a6-acf1-4ec3-b511-04e126f82363.fc.signal	0.0971957	0.224398	0.433309	1.36482	0.748809	0.150825	0.195015	0.646752	0.238942	0.503371	0.38676	0.381309	0.597425	0.19654	0.0952183	0.942917	0.905562	0.63015	0.490953	0.0380873	0	0	0	0	0.156158	0.418027	0	0.408216	0.413886	0	0	0.189381	0.900002	0.256222	0	0	0	0	0	0	0	0	0.0979899
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001471.1.c36bbd63-78f2-464a-952f-d221dd832d3f.fc.signal	0.360109	0.831975	1.79461	0.485876	0.156983	0.781742	0.143672	1.128	0.424877	1.18676	0.250021	0.359236	0.82633	0.765668	0.990883	1.94212	2.14994	1.91819	3.49595	4.94256	2.95925	0.38776	0.332315	0.678696	1.60908	0.464834	1.00521	0.638014	0.287634	0.323109	0.410009	0.449758	1.13824	0.926622	0.811109	0.453734	0.690307	0.481185	0	0	0.253381	0.104735	0.351504
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.6c7e93ea-bf0c-48a2-82fb-1c49e3dc143b.fc.signal	0.870046	0.989071	0.749679	0.272124	0.125969	0.391774	0.344575	0.225947	0.388108	0.36336	0.122218	0.410437	0.486711	0.240422	0.48358	0.421646	0.382857	0.826967	0.646033	0.600997	0.833791	0.457228	0.374584	0.834631	0.777128	0.455958	0.608064	0.743276	0.740506	0.503541	1.12378	1.5133	0.810238	0.680286	0.660383	0.409801	0.287638	0.42674	0.381037	0.138471	0.152323	0.312411	0.798834
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.e1095ee8-c1a0-47db-b726-788ab3dbb842.fc.signal	1.79923	0.863336	1.05334	1.00858	0.393143	0.459713	0.73861	0.488946	0.841013	0.550246	0.494431	0.622782	0.532114	0.474913	0.749801	0.58758	0.781001	1.09387	0.613849	0.231667	0.416729	0.30025	0.299185	0.405531	0.430048	0.67754	0.906872	0.442156	0.345372	0.305408	0.534402	0.755424	0.497135	0.187752	0.476024	0.508289	0.371075	0.158308	0.105711	0.109744	0.129455	0.205498	0.816415
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000318.2.9cc4804f-5850-46a5-b627-ca441aa97c73.fc.signal	0.909807	0.845256	0.211924	0.970515	0.988353	0.479666	0.0396948	0.74382	1.43298	0.525658	1.1021	0.798108	0	0.445597	0.745887	0.981555	0.915195	0.809399	0.513503	1.42581	1.0048	0.327231	0.731021	1.41679	0.897741	1.16192	1.37413	1.35016	0.594291	0.600687	0.609979	0.214583	0.640639	0.757762	0.341701	0.456303	0.334694	1.56054	1.06767	0.370657	0	0.470705	0.459016
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.a39935bf-2e13-411b-a0e6-5df09e4383e1.fc.signal	2.80384	3.26911	1.74578	2.55416	0.458604	1.04594	1.65919	1.11511	0.929458	0.4854	0.532658	0.970183	1.88198	2.88579	2.00726	0.591272	0.809929	0.00404567	0	0.0316302	0.64954	0.60883	0.739528	1.33212	1.98624	0.30474	0.268604	1.82479	1.11968	0.306818	3.23894	4.85634	3.01584	4.47907	1.27691	0.456579	1.01611	1.83164	0.889787	0.43234	0.0422808	2.19271	0.464286
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000105.3.75dc7695-5570-417f-b77e-a36e3462482f.fc.signal	0	0.876618	1.95286	0.197354	0	0	0	1.18345	2.50527	1.0988	1.2108	0.320044	0.80365	0.421343	1.19307	3.25823	2.53875	0.43217	0.503196	0.658773	1.36612	0.18627	0.996998	0.563462	0.482837	1.30391	0	0	0.242314	0.703477	0.434726	0.617545	0.562028	0.167583	1.06267	1.57556	0.158056	0	0	0	0	0.840279	0.509542
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001022.4.65d6531d-7428-4454-855d-d39b585d5301.fc.signal	1.10123	2.63472	3.27705	2.60752	1.91965	1.12275	1.06497	0.893631	0.786624	1.27352	1.36989	1.5519	1.72274	1.9734	0.99865	1.7158	0.85272	0.634113	0.98981	1.41108	1.27009	1.35347	1.12458	0.565903	0.479232	1.09563	1.86111	2.601	1.81319	1.1199	0.647112	0.867457	2.42185	1.07609	0.191055	1.16403	1.64722	2.16435	0.971479	0.627887	0.225457	0.163838	0.153631
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.a3034dad-cf3f-4b0e-b7ac-4dfa7b52d765.fc.signal	0.460781	0.476955	1.19052	1.24348	2.43015	1.13593	0.0613787	0.292198	0.22248	0.45054	1.10012	0.370478	0.396506	0.178999	0.76191	1.10409	0.450569	0.169037	1.12184	1.62237	1.1662	1.12655	0.866851	0.961943	0.255187	0.0813496	0.852094	0.622357	0.63403	0.65621	0.546686	0.780659	1.79918	1.44126	0.944898	0.235347	0.262882	1.26889	0.575079	0	0.19809	0.485925	0.741071
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003828.3.9b92fd9a-9859-4ffd-96f8-490b60d6c4db.fc.signal	0.491914	0.174516	0.455518	0.595451	0.214333	0.363666	0.19782	0.124463	0.732213	0.764078	0.428004	0.03065	0.129181	0.464776	1.3486	0.659236	0.371839	0.321024	0.237231	0.144823	0.540127	0.627883	1.3972	0.521054	0.30964	0.408003	0.573291	0.8677	0.845213	1.10196	0.408824	0.129934	0.457127	0.224339	1.78074	3.47938	0.528273	0.338071	0.321585	0.127639	0.298925	0	0.259067
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000341.2.ae820aec-dd3a-42d0-a6fa-3860a5d53528.fc.signal	4.11815	3.64145	1.60886	0.745905	1.00566	1.46735	1.6051	2.37267	1.25835	1.3822	2.78516	1.66575	1.39975	0.457511	1.92432	2.90324	2.26774	1.58124	2.24423	3.80354	3.51257	3.5035	1.93659	2.93947	1.91783	2.12464	4.75703	1.69525	2.63483	2.24057	0.66433	0.667792	2.3816	2.4568	1.72987	1.86355	3.64765	4.14908	1.88019	0.268597	0.983961	1.08111	0.45082
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.4655431f-8c56-4476-831c-eb227cec568c.fc.signal	1.38329	0.884004	0.93811	1.20618	0.497948	1.40502	0.283186	0	0.222103	0.275238	0.998198	0.587774	1.61587	2.89495	1.25076	1.19658	0.968911	0.65872	0.47782	1.22704	0.941451	0.38142	0.712494	0.771923	0.296765	1.76527	0.502265	0.304627	0.302317	0.595885	1.09821	1.49233	1.28203	1.40424	1.29193	1.46846	1.74582	0.776565	0.441153	0.139164	0.190369	0.441366	0.633071
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001508.1.f6c67936-5b0a-4ed6-8085-a2a611177783.fc.signal	1.57638	0.500506	1.13944	0.0607701	0	1.10056	1.40523	0	0.873565	4.0106	1.28372	1.75022	0.365235	0.71632	0.738805	0.441871	2.04412	1.85527	1.63416	2.02031	0.404237	1.14233	2.39779	3.23829	2.78297	1.07425	2.21037	0.74439	0	1.79261	1.16976	0	0	0.987515	0.49139	0	0.372217	1.75209	0.787363	0	0	0.184875	0.525242
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001891.4.41bb4ab6-1e8d-4527-bfe1-5ddf65dcaa7f.fc.signal	0.455003	0.0352842	0.364097	0.458697	0.0947836	0.365866	0.319313	0.362814	0.652547	0.16801	0	0.282043	0.247881	0.23486	0.231783	0.875243	0.42545	0	0.165071	1.1399	0.921595	0.850966	0.0036656	0	0	0.972823	0.847809	0.550406	0	0.352264	1.23179	0.72328	0.638214	0.804688	0.220464	0.292597	1.71883	1.31224	0.763963	0.535164	0	0	0.288889
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.13102329-ee3d-4773-b2d1-9ab40cd17100.fc.signal	0.533982	0.410494	0.270774	0	0.003658	0.328096	0.319555	0.325656	0.336051	0.612867	0.715052	0.506279	0.0646423	0.0121933	0.190221	0.470637	0.452492	0.308557	0.335663	0.487177	0.555255	0.581036	0.481273	0.565989	0.578946	0.597605	0.427733	0.569417	0.298461	0.167728	0.510275	0.572853	0.718202	0.8354	0.409635	0.942015	0.614464	0.491519	0.210353	0.0470314	0.220724	0.615195	0.927419
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.440b0def-8afc-49ae-ab48-eb6e55baaba4.fc.signal	0.583602	0.84323	0.886881	1.40217	1.47365	1.00991	0.504816	0.963625	1.3058	1.10542	0.595665	0.509141	1.07088	2.33547	1.73508	1.9565	1.0681	1.13259	0.260339	0.522132	0.66117	0.569232	1.01974	1.45977	1.18745	0.45307	0.859706	0.551708	0	0.10102	1.02036	1.96655	2.19344	0.317022	0	0	0.667302	2.0174	1.01333	0.0581366	0.404894	1.06969	0.245798
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003400.1.b3d30ae7-78a7-458d-9ccf-f1436025286b.fc.signal	1.83295	2.34389	3.17896	0.471694	0.664994	0.331017	1.4917	0.682994	0.145998	0.995798	1.26904	1.43217	2.24023	2.28047	0.697548	0	0.715654	2.78358	1.43037	0.496509	0	0.0358559	0.650105	0.781922	1.43509	1.7577	1.24043	0.410197	0.384934	0.251212	0.54602	0.144362	1.24182	1.93792	2.71089	0.571176	0.0323331	0.647167	0.303488	0	0.401094	0.902932	0.0434311
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.93646603-f0c6-4b5c-9750-3c77b569d934.fc.signal	0.391635	1.27357	1.1777	0.892469	0.459766	0.443136	0.770449	0.642313	0.440625	0.359733	0.004534	0	0	0.210645	0.526626	0.635202	0.599023	1.29001	1.13753	1.1763	1.17117	0.458779	0.174928	0.321521	0.391412	0.450203	0.56499	0.617788	0.134222	0.474598	0.46561	0.111622	0.403021	0.614929	0.789784	0.992723	0.537675	0.800279	0.828212	0.503662	0.464999	0.342143	0.459893
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.b52b6048-f5e8-441d-8082-83c6ea7d797d.fc.signal	0.309645	0.455515	0.155751	0.295745	0.0776871	0.344358	0.597033	0.440695	0.222837	0.434172	0.952299	0.0921546	1.15953	0.0533769	0.740044	0.704569	0.397124	0.31558	0.9385	0.35496	0	0.222958	0.328364	0.0675718	0.453565	0.609498	0.904398	0.543192	0.874599	0.786564	0.437505	0.468395	0.274409	0.748438	0.19999	0.893551	0.352417	2.72772	1.02353	0.0356451	0.376767	0.194934	0.307692
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.cbba33e3-8091-43f4-8be2-0ec669b6bf51.fc.signal	0.0810761	0.634767	1.60929	1.70963	1.06021	0.271647	0	0.45744	1.0258	0.994826	0.89319	1.594	1.43013	0.547484	0.851279	0.860198	1.16868	2.91291	3.16449	1.90666	1.27046	0.946248	3.05372	3.61095	1.41391	0.703978	1.08089	0.849395	0.894041	1.16816	1.09909	1.34547	1.72154	1.19205	0.41003	0.49397	1.57284	1.82754	1.48367	1.84756	1.60225	1.56096	0.407317
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.2dfc8185-75fc-483f-9a76-86d609a673b1.fc.signal	0.924913	1.5908	1.69764	1.68932	1.02611	0.368001	0.651428	0.729949	0.651659	0.90888	1.51158	2.10192	0.905412	1.7054	1.39958	1.90655	2.16304	2.0366	2.36194	1.37877	0.767172	1.85695	1.24509	0.828946	0.650964	0.720834	0.728564	1.08993	1.23185	1.38149	1.25376	1.29943	1.75272	1.1195	0.543372	0.414895	0.785523	1.2976	0.34661	0.019385	0.19385	0.0920787	0.502985
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.867f20aa-cd84-4630-be8b-4d90cccd43d7.fc.signal	0.0175575	0.0319254	0.422022	1.03069	0.0550046	0	0.0453091	0.24863	0	0	0	0	0	0	0	0	0	0.0452281	0.287017	0.050454	0.286994	0	0	0	0	0	0.0754391	0.106159	0	0	0	0	0	0	0	0	0	0.338037	0.0590329	0	0.067895	0.386002	0.179688
