	chr7:43111657-43111806	chr7:43111807-43111956	chr7:43111957-43112106	chr7:43112107-43112256	chr7:43112257-43112406	chr7:43112407-43112556	chr7:43112557-43112626	chr7:43112627-43112706	chr7:43112707-43112856	chr7:43112857-43113006	chr7:43113007-43113056	chr7:43113057-43113156	chr7:43113157-43113256	chr7:43113257-43113306	chr7:43113307-43113386	chr7:43113387-43113456	chr7:43113457-43113606	chr7:43113607-43113756	chr7:43113757-43113906	chr7:43113907-43114056	chr7:43114057-43114206	chr7:43114207-43114356	chr7:43114357-43114506	chr7:43114507-43114656	chr7:43114657-43114806	chr7:43114807-43114956	chr7:43114957-43115106	chr7:43115107-43115256	chr7:43115257-43115346	chr7:43115347-43115406	chr7:43115407-43115556	chr7:43115557-43115626	chr7:43115627-43115706	chr7:43115707-43115856	chr7:43115857-43116006	chr7:43116007-43116156	chr7:43116157-43116306	chr7:43116307-43116456	chr7:43116457-43116606	chr7:43116607-43116686	chr7:43116687-43116756	chr7:43116757-43116891	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.0fc0f90b-b2ac-4c17-952e-d39560131bf4.fc.signal	0.958729	0.555327	0.709402	1.92706	2.25155	3.65936	3.68152	5.30065	8.41574	9.46527	9.09099	9.92192	8.33859	6.03036	5.38283	6.72313	5.91359	4.65775	2.85126	2.78485	0.968482	0.911226	1.60411	1.36599	0.789424	0.888006	1.31263	0.455058	0.516296	0.695984	0.511462	0.347553	0.568625	0.774644	1.69528	1.31138	0.977081	1.11258	0.68305	0.594014	0.320528	0.111589	0.617378
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.6a6e5234-23fa-41fc-9f41-6ee555b180c8.fc.signal	0	1.03215	0.470411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0937067	2.25679	1.45844	1.0496	1.51136	2.731	2.12269	2.97953	1.89763	0.817738	0	0.0645069	1.01998	0.901257	2.49791	1.4447	0.275918	0.298203	0.287845	0.322946	1.17895	0.0351457	0	0.583501
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.1ff1e0cf-fe7a-4485-b51f-e180baac3300.fc.signal	1.12408	1.80898	1.20431	0.909511	2.11939	4.08753	4.96512	6.29991	4.5732	8.18905	5.57729	5.82029	5.76494	5.16325	2.89064	5.23712	4.11459	5.9305	6.23889	3.87337	2.93177	3.55769	3.33935	1.30098	0.655562	0.515823	1.36977	0.697721	0.4277	0.607062	0.77666	1.93923	0.535955	0.301579	0.530218	0.804749	0.689758	0.253762	2.82912	0.864816	0.853972	0.396652	0.713559
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.6e43a1d4-827b-4226-ab35-bcd9e4427ba9.fc.signal	0.831016	0.691997	2.36377	4.85115	5.79268	3.86915	3.97005	6.73343	8.42338	6.04025	4.71943	5.05379	3.91042	3.00411	2.86517	2.88422	3.74665	3.48021	2.89483	2.7184	2.47341	4.1618	6.37346	2.91323	0.323397	0	0	0	0	0	0	0	0	0	0	0	0.195543	1.52675	1.6187	0.658473	0.38206	0.00566015	0.818681
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.61dbfaab-48a0-49aa-b249-2516c02981de.fc.signal	1.7589	0.411604	0.401383	0.220516	1.47607	3.6093	4.71818	3.5086	2.46852	5.52112	2.18294	0.654021	1.93408	2.65457	2.24289	2.46364	4.73194	3.93282	4.21082	4.18626	3.10223	2.78332	3.1022	2.09619	2.09669	0.960219	0.25481	0.379948	0	0	0.835719	1.07572	0.45365	0.225869	0.425584	0.434296	1.53056	0.870767	0.432782	0.285991	0.113493	0.00860667	0.654045
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.651f7635-fa04-4a73-ad9d-b88c234511f0.fc.signal	0.823392	0.778777	1.45295	3.17722	2.91063	1.65834	4.36366	7.45812	8.75528	4.29225	8.98454	13.9999	13.667	8.63331	6.1938	9.6746	11.4455	12.54	10.5576	9.6776	12.799	10.7057	8.56533	5.89917	6.22049	5.17132	3.84314	2.82086	0.667645	0.583938	0.811122	0.860246	0.600181	0.977486	1.2203	1.19652	1.18861	1.36134	0.386113	0.465012	0.298915	1.09966	0.54902
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.8f250bd6-ace7-4938-8056-c658c54331a9.fc.signal	3.88365	3.94235	3.4692	4.16687	5.47117	4.96935	7.93957	14.3995	19.6496	17.135	18.4965	18.7698	18.1479	13.1841	12.5629	15.4943	15.8523	9.77201	11.1965	11.7641	10.1962	10.1373	7.8743	6.08091	3.03621	0.980032	0.433237	1.73632	1.8999	1.08108	0.206991	0	0	0	0.844457	2.42152	1.92498	2.41444	1.68503	0.37717	0.37892	0.140341	0.740977
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.986e393c-de82-4afc-818b-4cc2a632dc28.fc.signal	2.36278	2.17908	3.50325	5.39848	3.91132	2.28229	4.89017	6.75021	6.6464	9.37699	5.81739	5.21847	7.82035	6.48182	5.64748	7.1027	9.65079	6.79692	5.13247	2.34631	3.28216	2.48382	3.32604	2.34812	1.00967	1.30706	0.519966	0.442287	0.723206	1.01239	1.10272	1.92919	1.46368	0.698203	0.969888	1.16166	2.18744	0.897831	0.743454	0.420377	0.0686307	0	0.633498
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.486b8afb-6747-4d4a-93ee-788cf88097fc.fc.signal	1.28242	2.15281	4.08412	4.45145	7.29058	3.71534	7.68318	13.6566	14.6645	12.2483	11.0124	18.2965	18.7634	9.70773	8.8287	15.0222	16.8089	18.7651	20.9959	25.366	23.7824	13.5225	17.0759	13.4628	9.24838	9.76165	11.4419	5.48026	1.60465	0.988821	2.28768	2.56496	1.15957	1.14791	3.38305	1.37102	1.54866	2.6423	1.22557	1.30984	1.01559	1.24945	0.564189
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.b81732b7-0852-42a0-916a-8784920a02a3.fc.signal	2.89783	0.288986	1.48422	1.02283	3.91119	3.90607	5.01919	4.7641	6.75605	12.632	10.9532	9.07124	8.74632	8.08573	6.89392	5.47273	2.22498	3.51347	2.56118	2.16811	2.72084	2.85328	1.62358	1.26461	0.288997	1.599	2.11786	1.38816	1.70957	0.405594	0.61315	0.730586	0.443224	0.972111	0.981478	0.98343	0.388164	1.26516	1.24819	1.20197	0.605681	0.0845022	0.704
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000233.3.c81f88e2-7199-4952-a0ac-fbf221a68e22.fc.signal	1.06536	0.132309	0	0.424963	1.43837	1.06097	0.822604	1.88762	3.22553	3.77477	3.84715	3.85658	2.91802	2.16393	2.45259	2.09437	1.88541	1.1263	1.20524	0.956652	0.756098	1.20504	1.07115	0.139189	0	0	0.28699	0.340132	0.01772	0	0	0	0	0	0	0	0.152087	0.566715	0.462313	0.0975996	0	0	0.307692
