	chr3:134640816-134640965	chr3:134640966-134641115	chr3:134641116-134641265	chr3:134641266-134641415	chr3:134641416-134641565	chr3:134641566-134641615	chr3:134641616-134641715	chr3:134641716-134641785	chr3:134641786-134641865	chr3:134641866-134642015	chr3:134642016-134642165	chr3:134642166-134642315	chr3:134642316-134642465	chr3:134642466-134642615	chr3:134642616-134642765	chr3:134642766-134642855	chr3:134642856-134642915	chr3:134642916-134643065	chr3:134643066-134643215	chr3:134643216-134643305	chr3:134643306-134643365	chr3:134643366-134643515	chr3:134643516-134643665	chr3:134643666-134643815	chr3:134643816-134643865	chr3:134643866-134643965	chr3:134643966-134644115	chr3:134644116-134644265	chr3:134644266-134644415	chr3:134644416-134644565	chr3:134644566-134644715	chr3:134644716-134644865	chr3:134644866-134644955	chr3:134644956-134645015	chr3:134645016-134645165	chr3:134645166-134645255	chr3:134645256-134645315	chr3:134645316-134645465	chr3:134645466-134645555	chr3:134645556-134645615	chr3:134645616-134645765	chr3:134645766-134645878	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000784.3.589e1f11-0874-4698-ac02-5c217aac91a6.fc.signal	1.20716	1.84707	3.55274	2.92404	2.55389	3.24991	2.16426	1.97669	1.91899	1.061	1.56485	2.49417	2.4324	5.05194	4.32095	5.51944	2.82207	1.83389	2.36631	2.53056	1.50105	2.32155	2.92492	3.2488	4.73663	5.47204	4.84177	4.86547	6.06666	6.2735	14.0361	17.7373	9.98672	3.53017	0.487369	1.21508	2.9205	4.41299	8.80554	7.13142	3.98422	3.28116	0.468395
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003696.3.61e7591e-7d42-4bac-a82f-41dc0577b027.fc.signal	0.440691	0.34564	0.922504	0.786588	0.673827	0.361632	0.561191	1.04592	0.840826	1.15445	1.06198	0.448314	0.746969	0.430215	0.151411	0.577675	1.0808	0.498829	0.316664	0.236051	0.212732	0.232159	0.517438	0.421867	0.164683	0.325561	0.240777	0.0887675	0.249006	0	0.19355	0.245019	0.581435	0.735202	0.41323	0.883227	0.702037	0.181142	0.260465	0.520205	0.314559	0.328667	0.720307
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.9d98dd69-4d9c-4c81-bc8f-9c0f23e13a7b.fc.signal	0.108889	0.181732	0.553797	0.691997	0.426879	0.599254	0.360986	1.00559	1.33582	0.896972	0.536215	0.766094	0.887102	0.0412169	0	0.14722	0.310229	0.11031	0	0	0	0	0	0	0	0	0	0	0	0	0.185555	0.256974	0.102525	0.204034	0.305015	0.358295	0.202621	0.12245	0	0.232915	0.332526	0	0.638587
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.cb8ce07d-5bf2-4abf-a883-851526414fcb.fc.signal	0.19653	0.149555	0.937958	0.957911	1.38944	1.1038	1.12902	0.655451	0.53013	1.23866	0.953272	0.386661	0.564684	0.293317	0.324765	0.289362	0.357438	0.072848	0.0589834	0.619218	0.540457	0.611452	0.470911	0.0692115	0	0	0.0671198	0.196436	0.0775867	0	0	0.127487	0.100678	0.17704	0.0842678	0	0	0	0	0	0.307718	0.433123	0.515672
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.61c30d06-38bd-4873-b3e9-1676bf3449d1.fc.signal	0	0	0	0.125476	0.0107599	0	0.106345	0.169764	0.103921	0.287186	0.108737	0.348312	0.195087	0	0	0.0117157	0.071818	0.113449	0.017087	0	0	0	0	0.0544711	0.115643	0.0452681	0.0792946	0.0436647	0	0.176798	0.056926	0	0	0	0.117972	0.185987	0	0	0.129828	0.215635	0.0653007	0	0.716724
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000775.1.672aeb75-b003-40bb-88b0-79458561e736.fc.signal	1.02195	1.2417	1.69243	2.63928	2.03488	1.52701	0.113503	1.00389	2.6813	5.01604	4.23958	1.85525	1.42393	2.08491	3.53206	0.768559	0.895266	2.06773	3.24263	3.73242	2.34244	0.694144	1.03978	1.6029	1.07432	2.5387	3.14454	11.3002	9.42132	8.09678	6.58094	7.30943	4.44779	1.21414	1.18716	1.70878	5.70896	11.18	7.82042	3.99813	4.11715	5.40342	0.589888
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.2c1c8672-6452-4ab8-881a-a766bd324041.fc.signal	0.709281	1.02522	0.787347	0.591827	0.979123	1.13973	1.37224	1.40434	1.2146	1.86636	2.36645	2.02106	1.30654	0.921364	0.819065	0.796794	0.950309	0.821324	0.583277	0.534219	0.568554	0.439258	0.633122	0.728337	0.543329	0.645687	0.605555	0.47727	0.342425	0.311727	0.566286	0.645802	0.575143	0.651628	0.872396	0.947473	0.679501	0.530728	0.533828	0.464971	0.25953	0.393907	0.551282
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000233.3.c81f88e2-7199-4952-a0ac-fbf221a68e22.fc.signal	1.26838	1.65793	0.973902	0.741134	1.64117	1.64416	1.22572	0.906544	0.751421	1.26763	2.20877	1.78657	0.940208	0.500477	0.292823	0.14716	0.0973492	0.150672	0.381197	0.536663	0.434354	0.434648	0.399606	0.413125	0.435415	0.67826	0.802805	0.88236	1.06541	0.687999	0.536664	1.00677	1.42797	1.50382	1.18425	0.656935	0.70595	0.915191	0.922354	0.529692	0.189183	0.101248	0.502433
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000230.3.93bed2a7-7118-417a-9bcf-494520ff91da.fc.signal	1.0412	0.704984	0.400053	0.5265	0.915014	1.03407	1.12748	1.29768	1.39195	1.42052	1.06791	0.64833	0.529789	0.549279	0.396007	0.376352	0.372256	0.53389	0.730379	0.673359	0.871641	0.689457	0.292364	0.219091	0.411311	0.7483	0.886376	0.727455	0.810625	1.25189	1.29192	0.987602	1.15171	1.0997	1.10729	1.1521	1.00357	0.795326	0.8247	0.802642	0.533353	0.329387	0.458042
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.e70a956a-e876-473f-ae67-333f104e486a.fc.signal	0.304906	0.24894	1.63418	2.00701	0.157848	0	0.114726	0.194582	0.443368	1.30463	1.64127	0.706975	0.344672	0.550285	0.155796	0.385763	0.362532	0.0396943	0.166876	0.901356	0.735539	0.0441024	0	0	0	0	0.182458	0.446081	0.0927287	0.329998	0.384385	0.706226	0.450897	0	0.0762717	0.380839	0.436653	0.315386	0.17872	0.232642	0.385393	0.923557	0.649789
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.752eff28-f561-4493-9961-9376765e5593.fc.signal	1.14623	2.23811	1.63191	0.890591	1.14877	1.43382	1.1359	0.853177	0.939351	1.27675	1.35847	0.881879	0.445343	0.519882	0.439591	0.430071	0.36205	0.20584	0.370611	0.54669	0.453002	0.415664	0.560146	0.258993	0.137318	0.261366	0.815093	1.19752	0.980134	0.904989	1.10937	1.18147	1.33408	1.36974	0.722304	0.487911	0.572133	0.653253	0.380077	0.296148	0.286523	0.259205	0.456621
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001236.5.94801060-fc98-4727-a392-ae741c9cf8fc.fc.signal	0.0483629	1.47454	0.653531	0.412416	1.12561	0.359999	0.111457	0.858158	1.50331	1.45052	1.80481	1.0347	0.887113	1.73534	1.26576	0.734037	1.48791	1.32936	1.08542	0.137258	0.34936	0.711361	0.930973	0.387742	0.14337	1.22127	0.188292	0.426435	1.16966	0.952719	2.58967	1.0609	1.26926	1.07792	0.422182	1.06124	1.10469	0.753928	0.448809	0	0	0.00800336	0.603604
