	chr8:37742196-37742345	chr8:37742346-37742495	chr8:37742496-37742645	chr8:37742646-37742795	chr8:37742796-37742945	chr8:37742946-37743095	chr8:37743096-37743245	chr8:37743246-37743395	chr8:37743396-37743545	chr8:37743546-37743695	chr8:37743696-37743845	chr8:37743846-37743995	chr8:37743996-37744145	chr8:37744146-37744295	chr8:37744296-37744445	chr8:37744446-37744595	chr8:37744596-37744745	chr8:37744746-37744895	chr8:37744896-37745045	chr8:37745046-37745195	chr8:37745196-37745345	chr8:37745346-37745495	chr8:37745496-37745645	chr8:37745646-37745795	chr8:37745796-37745945	chr8:37745946-37746045	chr8:37746046-37746095	chr8:37746096-37746245	chr8:37746246-37746395	chr8:37746396-37746545	chr8:37746546-37746695	chr8:37746696-37746845	chr8:37746846-37746895	chr8:37746896-37746995	chr8:37746996-37747145	chr8:37747146-37747295	chr8:37747296-37747445	chr8:37747446-37747595	chr8:37747596-37747745	chr8:37747746-37747835	chr8:37747836-37747895	chr8:37747896-37747985	chr8:37747986-37748045	chr8:37748046-37748069	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.2dfc8185-75fc-483f-9a76-86d609a673b1.fc.signal	0.63965	1.01881	0.690558	0.135568	0.100126	0.525144	0.970197	2.00154	2.28764	0.737322	0.293887	0.846988	0.468511	0.657156	0.798981	0.958232	0.517827	0.381893	1.33432	1.16262	0.915114	1.89701	1.93883	0.77173	0.675622	1.10996	1.8766	1.9898	1.01797	0.510689	0.925312	1.39137	0.769819	0.685996	0.94372	2.15092	2.61598	3.65238	5.81062	9.50068	9.76678	10.4757	10.782	11.0045	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.7dd02c2b-e08d-4010-8330-5cb791ced7b2.fc.signal	3.16567	1.43064	0	0	0	0	1.33863	3.32689	0	0	0	0	0	0	0	2.733	0.29349	1.70563	1.8842	0	0	0	0	0	0	2.32232	5.45342	1.36204	0	0	0	3.44386	0	0	0	0	0	0	0	0	2.92016	4.99292	0.785529	0	0.264706
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.6a99d923-7ab5-41be-874b-467d20e26e79.fc.signal	0.143782	0.210995	0.25593	0.0544096	1.52051	1.66242	1.55044	1.40613	1.03279	1.24904	0.843017	0.564909	0.89174	1.56614	1.90403	1.74636	0.508754	0.897363	1.24937	1.18564	0.607911	0.669034	0.527859	1.13099	1.20096	1.52915	1.91103	1.90921	0.322092	0.510745	1.02892	0.764492	0.563473	0.718043	1.20843	0.934586	1.48149	1.99918	2.69734	4.97682	4.04923	2.41305	2.60014	2.49751	0.319231
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.7d6e7c7b-090f-4b2a-a7ba-f833c718a8ac.fc.signal	0.740665	0.20203	0.617144	1.99926	1.19702	0.726905	0.580531	1.32546	0.649879	0.459818	0.462386	0.14386	0.177247	1.53865	2.52503	2.17826	3.25456	3.63987	1.51821	2.25262	1.64143	0.38534	0.0565165	0	0	0	0	0.488041	0.69866	0.0205515	0	0	0	0	0	0	0.914468	3.17844	2.06468	1.75946	4.30058	6.62925	5.09091	4.55585	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000051.3.a62810ea-a4bd-4303-8d6a-2de025e97ead.fc.signal	0	0	0.31686	0.72482	0.0938551	0.115793	0.636404	0.224243	0.619478	0.470725	0.0358707	1.57767	1.027	1.43977	1.24698	2.85769	2.25482	1.39318	1.90941	0.755127	0.770239	0	0	0.525142	0.18726	0	1.00809	1.00055	1.05873	0.338012	0.549616	0.505713	0.268169	0.0141595	0.722042	2.91892	2.82611	1.43639	0.927153	1.06367	1.12081	2.52919	2.94715	2.14071	0.5
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000315.2.e9fbad15-4a0e-4eb7-a1cb-5ed723b77040.fc.signal	0	0	0	0	0	0	0	0	0	0.734263	0.575781	0	0	0.663673	1.52261	0.460659	0	0	0	0	1.08278	2.40422	2.13524	1.90301	0.217044	0	0	0.867798	1.56683	1.28903	0	0	0	0.474114	1.03844	0.60463	0.978273	0.215924	1.66287	1.26963	0.508295	0.537396	1.4607	3.65052	0.444444
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000969.7.07e61421-b434-44b9-b0ec-8515d70faad3.fc.signal	0.728357	0.148843	0.53394	0.760613	0	0.649813	0.740153	0	0	0	0	0	0.468277	0.996707	0.699223	0.581692	0.314886	0.352324	0.984509	1.05473	0.223798	1.06992	0.48068	0	0	0.712036	0.764447	0	0	0	1.05794	0.770154	0.706603	0.542624	0.853376	0.438339	3.66256	2.37793	2.61641	2.87395	6.11492	7.13505	5.15261	4.28642	0.220779
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003821.3.18c7c517-acd2-418c-a70e-986e331348db.fc.signal	0.728512	0	0.156853	1.19304	0.261088	1.36393	1.25357	0.309081	0.680643	0.267955	0.190616	0.782732	0.825367	0.116735	0.473624	0.412695	0.253191	0.360175	0.498932	0.701951	0.912236	1.16225	1.75037	2.03331	0.576068	1.98818	1.9267	1.13194	3.23213	2.34687	1.00543	1.19629	1.67811	0.837483	0.330253	0.478362	1.80824	1.29581	2.73422	3.32556	3.76793	3.66197	2.20567	1.92987	0.292308
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001315.1.5337f9d4-38ae-4c5a-8963-01aa95f9c5b5.fc.signal	0	0	0	0	0.341848	0.328348	0.272155	0.0674297	0.2373	0.960367	1.05444	0.95003	0.0117267	1.02256	0.729612	1.60813	0.943312	0.477221	0.425197	1.05319	1.29242	0.911437	1.2093	0.395208	0	0	0	1.02691	1.66492	0.782217	2.85349	2.6787	0.380186	0	0.381873	0.690191	1.60414	1.0111	3.14794	7.31082	9.15887	6.69214	7.22238	9.48974	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003822.3.77ca98f2-545d-4aeb-bc0c-48db2083d121.fc.signal	0.607549	0.49841	0.152592	0.411612	0.331549	0.0141211	0.157941	0.0662693	0.655388	0.444169	0.413962	0.405397	0.0954693	0.742938	0.630224	0.503318	0.558143	0.599986	0.542782	0.200491	0.560112	1.37071	1.4656	1.1366	0.465713	0.162034	0.943718	1.64501	1.70392	0.897357	0.697978	0.963512	0.977725	1.52806	2.30425	3.84897	4.80834	5.26393	8.11854	9.08659	24.6171	28.4203	19.0535	18.0996	0.537383
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003836.3.5c9cb736-993f-45fe-be70-bfabfbcef3f6.fc.signal	0.103489	0	0.0483765	0.669198	0.0562201	0	0.117288	0.284148	1.03731	2.04035	0.791691	0.793881	1.25056	0.136101	0.172475	0.0486368	0.542124	0.413463	0.0736574	1.09456	0.381103	0.346391	0.878166	0.574677	1.09158	1.83615	1.62287	0.839188	0.804943	0.432584	0.0198084	0.916713	1.09711	1.24384	1.02307	0.213619	2.03174	2.00564	2.68065	3.91737	10.0153	11.5836	7.26339	5.12616	0.414286
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.30e59caf-785d-487c-b9fe-57d52b0872ee.fc.signal	0.169624	0.0973323	0.0767075	0.503582	0.0760196	0.102767	1.47882	0.856272	0.563246	0.399776	0.814994	0.570812	0.748436	0.343932	0.0682032	0.46197	0.759591	1.04597	1.16165	1.2101	0.829894	1.18411	0.557781	0.177506	0.195025	0.116638	0.0713884	0.703673	0.909916	0.420128	0.53526	0.561204	0.228594	0.383444	0.965132	1.13073	2.36219	2.53731	3.07694	3.28314	2.80075	3.29384	4.84391	4.89826	0.155738
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000718.3.4124a800-a44d-4bfe-b76a-06de52b79d79.fc.signal	1.06838	0.0970072	0.616897	0.552651	0.946483	1.14483	1.23782	1.87945	1.65879	2.27417	2.41319	0.802132	1.50724	1.21052	1.66875	2.7476	1.46568	1.02283	1.4325	1.2416	0.539664	0.849535	1.78121	0.790431	0.594102	0.73191	1.02181	1.55868	1.6097	1.26222	1.57447	1.83064	1.92051	0.878186	1.30462	3.57149	6.88258	10.9451	18.5471	32.8241	47.8881	40.8298	22.7279	14.9816	0.141667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.6595c262-e2a7-4360-ae08-dca9de90347a.fc.signal	0.26302	0.546823	0.67326	0.812599	1.15202	0.863268	0.855105	1.74026	1.81008	2.32943	0.901922	0.4396	2.35174	2.49576	1.36008	1.79886	1.10933	1.11057	1.1142	0.225847	0.234924	0.56306	0.367486	1.70248	1.41707	1.11349	1.10411	1.71819	1.23241	0.330997	0.472564	0.448666	0.120454	0.309705	1.61631	2.46925	3.02052	4.97245	7.78523	8.8465	13.0067	14.4012	13.6846	11.7692	0.0294118
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004606.2.411a52db-8794-484a-8712-a21b0a7c3495.fc.signal	0	0	0.928821	1.16681	0.551592	0.394108	0	0.322301	0.0561381	0.396051	0.524883	0.368462	0.0537383	0.862139	0.656223	0.399987	1.17771	1.11241	2.03579	0.870776	0.187612	0	0.459586	1.20964	1.16092	1.19401	2.22496	2.59856	0.683158	0.833648	1.01266	0.817755	0.695177	0.603515	0.537398	1.98406	3.70409	10.26	23.808	29.6151	49.7612	50.1101	20.6417	10.5782	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.11ad2674-be5c-41ad-b54e-80291c85aeb3.fc.signal	0.174149	0.0266963	0.214642	0.538716	0.0239376	0	0	0	0	0	0	0	0.0478752	0.416972	0.869872	1.67987	3.01256	2.5976	0.323187	0.109714	0.279272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.243372	1.75767	3.8922	2.57429	4.32294	3.59281	4.05279	3.77556	2.85885	0.0756757
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003845.2.fa3c8e36-edcb-4649-9a8e-5dec7e1c367c.fc.signal	0.610531	0.167643	0.161502	1.13663	0.555813	0.354801	0.671722	0.660679	0.609082	1.1932	1.23332	1.56601	1.28233	0.30632	0.530136	0.362469	0.25853	0.536502	0.645082	0.640879	1.33597	1.47129	1.59752	1.31268	2.15767	2.36316	1.55306	1.27474	1.26139	2.41277	0.957838	1.76688	2.50818	1.86652	2.76693	6.18801	9.18442	12.8671	18.7586	22.0433	37.4268	38.5626	20.9463	15.2096	0.911392
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000339.2.661eb5d7-e490-45e2-a8f4-f36ea8a48c60.fc.signal	0	0	1.17406	0.285458	1.46942	2.91257	0.249489	1.59147	0.159656	0	0	2.99429	1.54315	1.12232	2.61521	0.784821	1.26261	0	2.27696	5.39299	0.923005	0	0	0.335774	1.20511	0.972508	0	2.35248	5.10424	1.98557	0	0.536442	1.20133	0.40871	0	0.941724	2.22937	0	0.40133	2.38411	5.56186	6.83418	6.56212	5.32177	0.4375
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000152.3.9a3cfb88-6d7d-4b7c-9d6d-96e940ce08cf.fc.signal	0.271166	0	0	0	0.567011	1.64038	2.04798	2.10528	0.232713	0.409554	0	0	0.299977	0.639411	0	0.5543	1.11927	0.654489	0.466119	1.77429	0.56787	0.40009	0	0.783233	0.730648	0.213375	1.77636	2.20252	1.85359	0.693363	2.76614	1.71927	0	0	0.645307	1.3616	3.14005	2.04908	5.3367	12.7556	14.6162	12.3982	9.4641	13.0453	0.608696
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000332.2.3d98bc1f-c00a-45a1-9387-7764c6e8d313.fc.signal	0.175355	1.24671	0.411286	0.452734	0.991563	0.412995	0.248637	1.14447	0.940524	0.474495	1.61575	0.778532	1.23551	1.73697	1.8797	1.30269	0.466528	1.62752	1.3195	1.54727	0.789521	0.702663	1.35328	0.87625	0.216741	0.356969	0.438962	0.610091	1.17854	0.480042	1.01219	2.67969	2.0279	0.968518	1.09113	2.10553	2.26411	1.08865	3.30663	5.84747	5.86389	6.1256	6.74798	6.53517	0.566038
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.0fecda09-3e67-46f5-9229-720f600c0eed.fc.signal	0	1.09984	0.157709	0	1.45072	1.79765	3.37447	3.37239	2.99672	2.3189	1.61463	1.64895	1.88667	2.49044	1.64179	1.62674	1.07741	2.55731	1.04185	0.747606	1.04526	2.72292	3.43412	2.32192	2.3346	3.19749	2.29824	4.1256	4.43982	0.224736	4.1443	3.02777	2.53729	2.53293	1.24414	2.01813	2.75056	2.8007	5.30706	9.56227	6.71354	6.21845	10.1546	7.64491	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001014.4.25d46380-43d3-437b-8e36-9163ff0c4c1c.fc.signal	0.0907765	0.185439	0.96923	1.81639	0.719804	0.368092	0.0197606	0.477062	0.396894	0.380143	0.490447	0	0.0938912	0.646508	0.189872	0.523934	0.637697	0.0315352	0.474155	0.412261	0.0125147	0	0.864302	0.78323	0.686588	1.62658	1.40959	0.343903	0	0	0.646284	0.167955	0	0	0.147025	0.219425	0.921301	2.26604	3.85189	4.60433	4.07325	3.50783	3.63002	4.12805	0.0583333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.9795bbe6-24d0-4d23-b44e-724aab1b2c12.fc.signal	0.333606	0.337081	0.198055	0	0.295388	0.91259	0.832864	0.571508	0.683015	0.845405	0.365737	0.262132	0.567152	1.00053	0.35995	0.134795	0.652545	0.590608	0.449273	0.661	1.43625	1.05963	1.12141	1.10705	0.570365	0.160295	0.438611	0.50265	0.501539	0.35194	0.362826	0.460199	0.807582	0.999461	1.56268	2.15902	3.5475	6.41069	9.34023	9.90679	10.0515	9.33491	7.41135	5.38964	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001013.4.0a2cbc1f-05a1-4b3e-8b80-47b4f56057cd.fc.signal	0.0297159	0.207538	0.34811	0	0.132127	0.839634	0.763238	0	0.29866	0.591958	0.0141341	0	0.194603	0.5344	0.963404	0.825897	0.473653	0.475834	0.437939	0.90773	1.17324	0.474939	0.556603	0.714787	0.0647258	0.377712	1.14215	1.59047	0.503805	0.739984	0.913964	1.07155	1.37381	0.283356	0.442765	0.574306	1.44988	2.81941	2.60757	3.78119	3.45167	3.5698	3.67804	3.56534	0.176
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000348.2.ebee7a5f-3411-4595-bc73-d0dfa8919fd3.fc.signal	0.239393	0	0	0.123642	0.843242	1.01487	0.356434	0	0	0	0	0.318533	0.680906	0.57462	1.37143	0.806574	2.08085	1.2052	2.19848	0.833979	0	0	0	1.8198	3.61272	1.1682	0.309303	1.41426	1.36081	0.607845	0	0	0	0.917307	3.38415	0.67812	0	0.596647	1.40824	1.49718	1.86056	2.76554	3.06952	5.08253	0.30303
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003833.4.ec16fc35-ccb2-4f91-92dd-1cc5fac441b7.fc.signal	0.896507	0.340023	0	0.0271095	1.05076	2.69306	2.01973	1.00625	1.00844	0.790657	0.286977	1.26935	1.48936	0.321991	0.976302	1.57083	1.44064	1.34556	1.72465	0.290722	0.263626	0.807302	0.878143	0.929274	0.954901	0.870802	0.681043	0.548918	1.33692	1.96583	1.49346	1.19245	1.46472	1.26572	0.998968	1.53993	1.13303	0.594549	0.869366	1.13048	1.62724	2.16194	1.90349	1.66448	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.8d269671-1194-421c-8d53-c81f23ee5f40.fc.signal	0	0	0	0	0	0	0	0	0	0.197814	1.65428	2.34643	0.349839	0	0.543728	0.949647	0.358181	0	0.588073	2.21397	0	0	0	0	0	1.69301	2.61106	2.62848	2.99746	1.43551	0	4.65652	4.28198	0.638025	1.36343	1.21091	11.7204	12.48	31.297	39.085	75.147	82.2046	32.5943	12.5288	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.1f43525d-0a83-4caf-ad11-becd1d0bf5b9.fc.signal	0	0	0	0.0274962	0.87135	0.18513	0.391768	0.263441	0.544057	0.811191	0.434756	0.288419	0	0	0	0	0	0.193771	0.558287	0.940344	0.751273	0.885201	0.197257	0	0.939786	0.9005	0.871856	0.377011	1.31736	0.791485	0.494389	0.680437	0.431899	1.80851	2.25396	4.99985	13.5475	14.6483	25.8096	29.2346	67.6711	75.0514	31.1849	18.5037	0.647887
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003837.4.b0a69b43-094d-48ec-bc60-f9af8670e969.fc.signal	0	0	1.05101	1.30846	0	1.27731	2.29981	0.596511	0.914332	1.17986	0.512865	0.452306	0	0	0.621121	1.67672	0.563285	1.42318	1.3917	0.321647	0.826813	1.93502	2.76354	1.14606	0.459928	0	0	0	0	0	0.947507	2.1704	2.70538	2.08916	0.500255	0.00283933	1.12193	0.21317	5.94435	9.2544	17.5513	17.4498	3.7382	2.04436	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000330.2.a75633c9-8b06-42b2-a9c8-fdd55ba8ffe7.fc.signal	0.142195	0.0988721	0.894723	0.894699	0.841873	1.42646	1.28264	0.803146	0.913831	0.740819	2.13321	1.36065	1.10774	2.0406	1.92643	1.75884	3.49479	1.81003	1.87054	1.23132	1.39115	1.34282	1.21363	0.48799	0.98057	0.890643	0.64189	0.16764	0.749657	1.4981	0.740759	0.787817	0.418609	0.488396	0.374204	1.64428	4.43259	4.15268	4.17262	5.62066	8.99961	8.10276	8.30375	6.91677	0.230769
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003827.1.2bef3df7-5fcc-4d31-9411-95e1295b79d5.fc.signal	0.282183	0.168428	0.0801001	0.385614	1.1233	0.721057	0.615138	0.443685	1.10168	0.0904693	0.0539233	1.64866	1.40162	0.545434	0.246795	0.827847	0.20343	0.241542	0.216369	0.51735	1.07813	1.17786	0.520003	0.796399	0.689549	0.803226	0.977323	0.649763	1.16437	1.3596	1.21082	0.475533	0.139215	0.366139	0.772865	1.88714	2.48381	2.55215	3.94147	5.40443	15.1829	15.6786	5.67568	5.05612	0.413265
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001460.1.cebcbc5c-1675-466e-a9ba-73e404631121.fc.signal	0.856957	0.326155	0	0	0	1.09075	1.23226	1.50831	0.802309	0.797594	2.35367	1.01759	0.527557	1.20637	0.547752	0.235526	0.303527	0.642604	1.33061	0.174878	0.783155	0.471839	0.334643	0	0	0	0	0.0716112	1.47697	0.815904	1.17311	0.929254	0	0	0.0618227	1.19977	1.13422	3.19023	5.03764	9.73098	14.26	13.2386	11.5926	8.57838	0.564516
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.7d5e4bbb-c134-4315-817d-269727d9d89c.fc.signal	0.331005	0.361516	0.68718	0.44679	0.0724915	0	0.0605972	1.74254	1.05146	1.04012	0.253087	0.269358	0.61762	0.795907	0.822307	1.42188	1.01068	0.552078	0.902725	1.26825	0.148615	0.0984331	1.35767	0.909003	0.354812	0.799033	0.016352	0.400887	0.317895	0.110283	0	0	0.645835	1.22612	1.54039	0.0259938	0.507017	1.36725	2.51134	3.27812	3.82458	2.6399	2.33971	1.76694	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000260.2.dd35c871-2bf4-4723-8cec-a51879108a65.fc.signal	0	0	0	0	1.85578	0.446383	2.70143	7.55557	2.56671	4.63844	0.309088	0	0	2.17845	1.45194	1.15033	0	0	2.91918	2.11869	0.853255	0	0	0	1.02907	1.20415	6.53888	6.54863	2.46065	0	0	0	0	0	0	0	0	0.190801	5.23709	0.906846	1.05638	3.6239	3.37089	3.84346	0.176923
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000230.3.93bed2a7-7118-417a-9bcf-494520ff91da.fc.signal	0.41159	0.239565	0.477721	0.741392	0.280732	0.460231	1.04224	1.02402	0.646032	0.150694	0	0.109133	0.995026	1.48934	0.788033	0.775745	1.00911	1.38114	1.67317	1.74455	1.13786	0.238433	0	0	0	0	0	0	0.0166608	0.282411	1.4221	1.3668	0.400452	0.113512	0.0349917	0.368658	1.20808	1.64969	2.50472	3.12885	2.53723	3.26701	3.42733	3.25319	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000309.2.0c14f087-138e-4102-9f12-e14cca67a11e.fc.signal	0.378952	1.71833	0.743085	1.65665	1.40825	1.20468	0.64878	2.66301	3.33746	0.470807	0	0	0	0.449054	0.649963	0	0	1.15504	0.269661	0.808376	0.622724	0.624013	0.321806	0.258225	0.620548	0.163134	0	0	0	0	0.350684	0.265476	0	0	0.314978	0.822171	0.648357	0.748908	3.65371	3.58741	2.66561	1.92415	2.98731	2.86705	0.320755
