	chr1:93267847-93267996	chr1:93267997-93268146	chr1:93268147-93268226	chr1:93268227-93268296	chr1:93268297-93268446	chr1:93268447-93268486	chr1:93268487-93268526	chr1:93268527-93268556	chr1:93268557-93268596	chr1:93268597-93268746	chr1:93268747-93268896	chr1:93268897-93268926	chr1:93268927-93268986	chr1:93268987-93269046	chr1:93269047-93269196	chr1:93269197-93269346	chr1:93269347-93269496	chr1:93269497-93269646	chr1:93269647-93269796	chr1:93269797-93269946	chr1:93269947-93270096	chr1:93270097-93270246	chr1:93270247-93270396	chr1:93270397-93270546	chr1:93270547-93270696	chr1:93270697-93270846	chr1:93270847-93270996	chr1:93270997-93271146	chr1:93271147-93271296	chr1:93271297-93271446	chr1:93271447-93271596	chr1:93271597-93271746	chr1:93271747-93271896	chr1:93271897-93272046	chr1:93272047-93272196	chr1:93272197-93272346	chr1:93272347-93272496	chr1:93272497-93272646	chr1:93272647-93272796	chr1:93272797-93272946	chr1:93272947-93273036	chr1:93273037-93273096	chr1:93273097-93273246	chr1:93273247-93273314	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.5571d7d7-4894-4e51-8082-c8a874cb2438.fc.signal	0.232855	0.49911	0.0609725	0.281176	0.933119	0.298612	0	0	0	0	0	0	0	0	0.204083	0.447473	1.08103	1.34992	0.824123	0.677516	1.63157	1.27888	1.38425	1.69599	0.732897	0.971892	0.696692	0.900614	0.917929	1.14994	2.02096	1.88985	1.17726	0.931426	1.20503	1.69231	4.00406	4.63082	3.48693	4.16322	3.97966	2.39451	0.389173	0.460185	0.594771
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.3579346a-a108-4e99-ba8a-c53f4809c6bb.fc.signal	0.481565	0.539529	0	0	0	0	0	0	0	0	0	0	0	0	0	0.208326	0.302141	0.191774	0.0689296	0.349136	0.718743	0.793998	0.204607	0.623342	1.93043	1.69325	1.31195	0.57587	0.735704	0.884724	1.21957	1.19686	1.29854	0.667872	0.529857	1.08719	1.37696	1.59824	0.692036	1.30034	1.86971	1.39366	0.205579	0.0121735	0.425191
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001906.1.d4812fd5-35f7-424c-8ea9-21e1d395b54b.fc.signal	0	0	0.103852	0.28649	0.173804	0	0	0	0	0	0	0	0	0	0	0	0	0	0.139424	0.67706	0.885241	0.740084	0.641544	0.286156	0.198639	0	0.33359	0.800375	1.25135	1.09625	0.514624	0.623244	0.864654	0.690479	0.492767	0.372408	0.138989	0.285873	0.483463	0.457423	0.323094	0.28649	0.138468	0	0.58
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.b75058ba-d142-4ae0-9acf-08c2d019a7dc.fc.signal	0.430399	0.101348	0	0.0394749	0.437675	0.0748377	0	0	0	0	0	0	0	0	0	0.0199567	0.629597	0.40741	0.338984	0	0	0.202395	0.90459	0.0433489	0.391675	0.816906	0.444014	0.101975	0.34314	0.61242	0.830767	0.719495	0.556063	1.1145	0.519357	0.198815	0.173788	0.686652	0.133098	0.513519	0.706756	0.605843	0.00153513	0	0.575472
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.c85debd1-3d92-448f-90c2-50b50f17d029.fc.signal	0	0	0	0	0.389293	0.37345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.412123	0.076048	0.010864	0.233576	0.240819	0.00362133	0.79787	0.555404	0.823853	0.431542	0.5432	0.0470773	0.0798824	0.574586
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000194.3.b1e4c4c4-c6d4-40c1-a695-e34b416693ed.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.926551	0.243256	0	0	0.0178725	1.71301	1.54827	1.95474	0.607282	2.19935	3.10585	1.96902	0.928825	1.11405	0.80085	0.310994	0	1.18764	1.19272	1.40029	0.127093	0	0	0	0.188329	1.11459	0.772782	0	0.457627
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.52215347-885a-4412-918b-b787711b8d37.fc.signal	1.46374	0.246875	0	0	0.48024	0.654873	0.129251	0	0	0	0	0	0	0	0	0	1.75537	1.71401	0.63433	0.558365	0.691626	1.01336	0.638623	0.535593	0.671395	0.663472	0.391716	0.236832	0.818529	0.11884	0.727159	0.269834	0.774332	0.009966	0	0.36344	1.02175	0.911349	0.143691	0.11886	1.61067	2.37068	0.54222	0	0.649215
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000886.3.656fbaec-dfab-4967-84ac-8cd7cc42a743.fc.signal	0.526624	1.15802	0.532896	0.0487114	0.499089	0.281308	0	0	0	0	0	0	0.068196	0.625253	1.74631	0.522965	0.0801165	0.887171	1.13359	0.215604	0.36922	0.484151	1.2492	1.10517	2.74458	2.49246	0.629162	1.17986	1.26148	1.4574	2.93292	2.52161	2.05088	2.66452	1.85559	3.16088	0.943653	0.206798	0.540709	0.760078	1.89969	0.903814	0.129596	0.185551	0.592857
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000188.3.deb161f9-8c5a-42cb-af84-131a7fc1593f.fc.signal	0.0055964	0.41973	0.173139	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0167861	0.470011	0.580932	0.420323	0.268338	0.223539	0.464876	0.870056	0.933936	0.689221	0.769234	1.38322	2.09687	1.679	2.05056	1.04792	0.410599	0.32803	1.33933	1.22933	1.05632	0.714292	0.589338	0.230543	0.30399	0.353277	0.127253	0	0.467236
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000343.2.43c6f7a4-d039-46a2-872e-bb5eb8075426.fc.signal	0	0	0	0	0.600849	0.66761	0.250354	0	0	0	0	0	0	0	0	0	0.0445073	0.523015	0.488053	0.248793	0.683336	1.02785	0.471747	1.86473	0.529633	1.79798	2.22964	1.70426	1.82021	1.32647	0.57909	0.249673	0.510008	0.687644	1.85993	0.272547	0.122233	0.380639	0.107099	0.200688	0	0	0	0	0.644628
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000153.3.4632c7b2-2ae2-40a1-bd27-50236900252a.fc.signal	0	0	0.378794	1.21214	0.772852	0	0	0	0	0	0	0	0	0	0	0	1.04547	1.47617	0	0.962741	0.253899	0	1.11775	2.41138	1.61681	0.886678	0.49879	0.609557	1.09362	1.13834	1.6689	1.53525	1.68259	0.005466	0	0	0.501782	0.999701	1.16425	1.26972	1.07788	1.34461	1.19222	2.61026	0.494382
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003846.4.a8b62515-f113-4847-973f-317b45173002.fc.signal	0.837254	0.390552	0	0.0923589	0.689486	0.282849	0	0	0	0	0	0	0	0	0	0	0	1.24395	0.669502	0.619438	0.641013	2.72039	0.862624	0.451642	1.72352	2.02586	1.44907	1.78729	3.68874	2.47766	0.139975	0.90675	0.466131	0.907413	1.42881	1.00021	1.09827	1.63589	0.0420877	0.30589	0.0333696	0	0	0	0.473282
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001249.1.1fccbf88-8984-430d-91d0-4fb767fb9d0a.fc.signal	1.12704	0.315716	0	0	0	0	0	0	0	0	0	0	0	0	0	0.296745	0.540854	0.335579	0.0596965	0	0.476614	1.57085	0.396985	0.641607	0.857209	1.82602	2.80682	0.992815	1.08928	0.996792	0.944233	0.626671	0.49312	1.32057	0.588032	1.16176	2.12098	0.0608952	1.17923	0.904713	0.0143778	0	0.120863	0.83031	0.501916
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.9dac3370-6335-4df0-bea0-9e684edfa350.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.558278	1.12513	1.22551	0.85683	0.488403	0	0	0	0	1.40726	0.411225	0	0	0	0.0692437	0.558278	0	0.0351114	0.527658	0	0	0	0.380978	0.443709
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001471.1.c36bbd63-78f2-464a-952f-d221dd832d3f.fc.signal	0.46698	0.042531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0791659	1.03128	0.28439	0.506577	0.337389	0.165304	0.0995439	0.711021	0.370994	0.184085	0.445219	1.1772	1.85886	1.5878	0.835731	0.275045	0.244779	0	0.0992413	0.150474	0	0.413086	0.0472567	0.430694	0.571748	0.49476	0.0956536	0	0.477419
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000346.2.025d75d4-4cee-43c8-be53-43da9bc8c8b5.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147377	0.260267	0.0244	0	0	0	0	0.630622	0.646018
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000785.3.abe8a11d-fe94-45b1-960f-4d4d046be685.fc.signal	0.518165	0.411258	0.268782	1.09166	0.794441	0.144232	0	0	0	0	0	0	0	0	0.155028	0.248497	0.393564	0.740877	0.557534	0.855309	0.8586	0.535752	0.608724	0.704309	1.63482	1.47938	0.629487	1.31212	1.29247	0.905231	1.51417	1.03021	0.838203	0.914062	0.955919	0.469208	0.58346	0.0997828	0.280703	0.109791	0.0827909	0.500429	0.286083	0.476103	0.596364
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.555de7dc-c653-4909-9c33-caf14688e0ce.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.289787	0.66874	0.200622	0	0	0	0	0	0	0	0	0	0	0	0	0.0066874	0.519388	0.572887	0.0601866	0	0	0	0	0	0	0	0	0	0	0.54581	0.657658
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000318.2.9cc4804f-5850-46a5-b627-ca441aa97c73.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10634	0.8542	0.679262	0.576143	0.262362	0.608725	0.694698	0.0564084	0.555494	0.207082	0.7745	0.969511	0.778759	1.24974	0.66093	0	0.249005	0.420435	0.248169	1.22705	0.207171	0	0	0.271585	0.374735	0.222839	0	0.520958
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001914.1.d83c61fb-c563-40ff-afb5-9fc097a52b75.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39789	0.874658	0	0.590703	0.627186	1.4477	2.50274	1.23606	0.143593	0.231714	0.987977	0.900598	0.842624	0.0977933	0.017652	1.31168	0.3635	1.56614	1.85467	0.152763	0	0	0	0	0	0	0	0.615108
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.a39935bf-2e13-411b-a0e6-5df09e4383e1.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151232	0.675784	0.041122	0.122452	2.17917	1.3033	1.68386	0.569642	1.67176	0.993172	0	1.25029	0.715888	0.630185	1.72418	0.520078	0.111853	1.19063	1.69063	1.6568	2.31376	0.71655	1.39099	1.23189	0.638535	0.75616	0.680544	0.75616	0.722222
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000105.3.75dc7695-5570-417f-b77e-a36e3462482f.fc.signal	0.45873	0.505111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.164472	0.778321	0.699176	0.355606	0	0	0	0	0	0.651927	1.6733	0.280052	0.681577	0.304827	0	0.286274	0.546744	0	0	0.0359433	1.53831	2.20677	2.73153	4.58615	1.80563	0.80011	0.106681	0.792868	0.615385
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000256.2.bbe55afc-e238-438f-888d-003707462d40.fc.signal	0.442646	0.209102	0	0	0.356249	0.58084	0.551798	0	0	0	0	0	0	0	0	0	0.0271059	0.499566	0.0234719	0	0.124886	0.518089	0.151456	0.32626	0.312239	0.220296	0.105278	0.525396	0.749074	0.0144444	1.30947	1.08951	0.452831	0.390592	0.0168518	0.184519	0.559297	1.09874	1.019	0.857805	0.546405	0.483677	0	0	0.565217
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.93be3d5e-de27-4323-a7cc-c9b7ee0319de.fc.signal	0	0	0	0	0.37841	0.52557	0.420456	0	0	0	0	0	0	0	0	0	0	0.32235	1.26582	0.408563	1.08043	0.718777	0.557085	2.43968	3.44245	2.13402	1.50365	2.95206	4.04636	3.35317	1.01181	2.12684	1.95551	1.67577	0.809355	1.42179	1.70449	0.243762	0.701206	1.31091	1.00675	0.38539	0.373886	0.466989	0.550459
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.f6d26e48-e432-43c5-8ad8-8ec3b14cf9c0.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0813443	0.122636	0.481687	1.04006	0.5545	0.776465	0.413221	1.18132	1.56895	0.945123	0.105014	0.550996	1.17108	0.740154	0.361523	0.548727	0.585535	0.754191	0.483704	0.178207	0.266772	0.851651	0.164633	0.72151	0.71028	0.177362	0	0.642857
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.a3034dad-cf3f-4b0e-b7ac-4dfa7b52d765.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.321047	0.151813	0.426742	1.40678	1.00676	1.29211	1.48998	1.09806	1.02996	0.0299215	0.0627677	0.468684	0.530719	1.04876	0.992641	0.873253	1.07121	0.44048	0.235674	0.642801	1.45934	1.67118	0.877538	0.372596	0.347368	0.0522634	0.186655	0.578231
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000055.3.f7f2e0ed-3f12-40ea-ab1e-c5e10f8d62d8.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74086	0.477696	0	0	0.254117	1.14025	0.475025	0.366217	0	0	0.132685	0.758816	0.194052	0.282621	0	0	0.190597	1.24914	1.14088	0.391397	0	0	1.34947	3.34011	2.14788	0.235878	0	0.474654
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003828.3.9b92fd9a-9859-4ffd-96f8-490b60d6c4db.fc.signal	0.0649104	0	0	0	0	0	0	0	0	0	0	0	0	0.0067615	0.686968	0.121707	0.221777	0.700491	0.294801	1.9958	2.78758	1.02084	0.440708	0.0338489	1.73715	1.17371	1.83628	1.68976	0.504616	0.427564	0.707809	0.311673	1.97492	1.26305	1.70388	1.29179	0.479225	0.607058	1.07893	1.98829	1.29804	0.81138	0.34078	0	0.629476
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004602.2.741c4143-cd13-4cda-85a5-e7102d67912b.fc.signal	0.705922	0.294407	0	0	0	0	0	0	0	0	0	0	0	0	0	0.312162	0.823022	0.936572	0.198664	0.135301	0.687722	0.620908	1.25214	1.61525	0.291412	1.2447	0.472324	0.502557	2.41273	3.59373	1.86466	1.31327	3.28287	1.1217	0.659997	0.898593	0.519428	0.420959	2.41603	0.986217	0.614916	0	0.00354707	1.00167	0.489796
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.4655431f-8c56-4476-831c-eb227cec568c.fc.signal	0.151889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.405186	0.0872837	0	0.27149	0.275398	0	0	0.0342445	0.264178	0.441747	0.377728	0	0.0948513	0.22721	0	0.346155	0.421248	0.871749	0.898217	0.325847	0.00356267	0.371797	0.564611	0.659888	0.382968	0	0	0.364344	0.608
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001508.1.f6c67936-5b0a-4ed6-8085-a2a611177783.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.633272	2.24096	0.267981	0.0511924	0.529897	0.577467	0.472082	0.590076	0.208035	0	0.528752	1.48762	0.932029	2.27879	1.69441	0	0.758947	0.306369	1.70905	1.25331	0	1.40522	1.55714	0	0	0	0.536181	0.612805
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001891.4.41bb4ab6-1e8d-4527-bfe1-5ddf65dcaa7f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.852911	1.98192	1.86208	0.969465	0	0.779503	1.50194	0.797788	0.128867	0	0	0	0.433157	0.692307	0	0	0.583962	0.533844	0.361247	0.923779	0.506231	0	0	0.620155
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003848.5.cbe12698-0ab5-4b3e-9969-24f7116515b6.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.565453	0.446414	0	0.613066	0.449396	1.20534	0.333572	0.809504	0.338401	0.139894	0.66963	0.2024	0	0	0.723171	1.52969	0.276797	0.151775	1.88086	0.497026	0.145833	1.65172	1.1101	0.213313	0	0	0	0.47619
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.93646603-f0c6-4b5c-9750-3c77b569d934.fc.signal	0.370048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251172	0.522663	0.551	1.39769	0.608267	0.829987	0.653106	0.144054	1.58981	1.47972	1.26085	1.71938	1.07053	1.71396	2.28312	2.48613	1.28193	2.16856	1.86691	0.412305	0.453874	1.17116	0.835909	0.431847	0	0.679878
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.b52b6048-f5e8-441d-8082-83c6ea7d797d.fc.signal	0	0	0	0	1.06898	1.10512	0	0	0	0	0	0	0	0	0.478757	0.0310305	0	0	0	0.221647	0.797933	0	0.63546	0.91319	0.973729	0.18175	0.328037	0.00286973	0.816982	0.496491	0.505357	1.5338	0.447727	1.01914	0.0473506	1.10696	0.415997	0.621402	0.342222	0.767227	1.15206	0.928286	0.112773	0.418817	0.855769
