	chr16:29991406-29991555	chr16:29991556-29991705	chr16:29991706-29991855	chr16:29991856-29992005	chr16:29992006-29992155	chr16:29992156-29992305	chr16:29992306-29992455	chr16:29992456-29992605	chr16:29992606-29992755	chr16:29992756-29992905	chr16:29992906-29993055	chr16:29993056-29993205	chr16:29993206-29993355	chr16:29993356-29993505	chr16:29993506-29993655	chr16:29993656-29993805	chr16:29993806-29993955	chr16:29993956-29994105	chr16:29994106-29994255	chr16:29994256-29994405	chr16:29994406-29994555	chr16:29994556-29994705	chr16:29994706-29994855	chr16:29994856-29995005	chr16:29995006-29995155	chr16:29995156-29995305	chr16:29995306-29995455	chr16:29995456-29995605	chr16:29995606-29995695	chr16:29995696-29995755	chr16:29995756-29995905	chr16:29995906-29996055	chr16:29996056-29996125	chr16:29996126-29996205	chr16:29996206-29996275	chr16:29996276-29996355	chr16:29996356-29996505	chr16:29996506-29996655	chr16:29996656-29996805	chr16:29996806-29996955	chr16:29996956-29997105	chr16:29997106-29997255	chr16:29997256-29997343	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	0.887895	1.65542	0	0	0	0.411694	1.48984	2.75551	2.89298	2.79728	1.27187	1.80993	0.648299	0.501893	2.00823	1.74498	1.22246	1.87049	5.80182	2.76693	3.6247	3.59161	3.13226	3.70041	3.44515	3.64685	2.31994	3.31307	8.35786	25.5934	45.1326	54.101	23.7058	5.65229	5.45442	12.2428	18.5266	17.594	12.7555	9.04889	1.78731	1.00627	1.073	0.193364
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.e3fd041d-f794-414d-802b-cfe9e9d53c6e.fc.signal	2.95356	3.39648	2.37636	2.57654	2.41074	3.42496	2.97018	2.5367	2.63058	2.96998	2.3247	1.15408	1.95926	2.30655	1.58288	1.01231	0.797214	0.724766	1.9675	2.88945	1.80105	1.26364	3.07747	3.31204	4.36963	8.87836	14.908	15.2241	16.1755	22.4151	49.0047	43.146	21.1977	11.7864	6.40296	6.19786	12.371	8.99148	5.36481	3.63074	1.84216	0.573694	0.658358	0.559664
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	1.39092	0.871318	1.31431	1.47111	1.17447	1.12905	0.617704	1.35548	1.87081	1.29922	1.04009	0.808346	0.740602	0.596802	0.51368	1.09593	1.27421	1.92414	1.64355	1.55652	1.01147	1.34636	1.96078	1.39589	1.40059	2.152	3.28007	4.16412	4.97879	5.52213	8.53547	9.10073	6.19854	4.24121	3.48969	4.06665	3.82301	2.25676	1.59083	1.10169	0.359097	0.0964421	0.034036	0.781193
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.e55ccc77-8d92-466a-86b9-0bf035aed6cc.fc.signal	0.758091	1.33413	0.679924	0.924963	0.946678	0.450666	0.272251	0.648244	0.864595	0.796119	0.672354	0.872573	1.02996	0.934242	1.22561	1.58764	1.51581	1.56205	1.78851	1.14768	2.36433	3.47692	4.02996	3.21363	2.63448	3.69751	4.233	3.08834	2.70353	3.36632	4.93932	4.54349	2.28597	1.51983	2.18561	3.27629	4.66467	3.71939	3.92164	4.67709	3.26122	0.862163	0.38392	0.505792
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	1.04475	0.677862	0.980949	1.16069	1.37883	2.17163	1.39173	1.02136	1.43228	1.45198	1.07509	0.78793	0.454704	0.4138	0.500885	0.738247	0.725857	1.02511	1.31259	0.601639	0.942694	1.17319	0.899216	1.56883	2.00697	2.73342	3.45284	2.9075	4.73314	7.62092	13.5361	12.2994	5.9705	3.28745	3.19729	4.56644	6.3919	5.11583	1.55517	0.923614	0.725084	0.225774	0.0666969	0.825792
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.1a48d1e3-a2d4-434f-8cee-d284ec0da60a.fc.signal	0	0	0	0	0.884957	1.83949	0.31227	0	1.91881	0.810649	1.18373	0.291059	0.990197	0.376628	1.07806	2.45383	0.934288	1.73534	3.72671	3.22322	7.08383	8.27108	9.37011	13.5329	12.5755	11.4091	25.0731	23.8126	16.0947	27.3325	49.3188	42.616	13.1055	6.59111	5.95223	9.41296	14.9267	12.7495	10.5925	10.8331	7.44946	5.89452	4.4037	0.261155
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001335.1.16baff19-56fb-479e-97b6-edd56ebc9920.fc.signal	2.84179	4.14584	3.90619	3.8794	3.27102	3.3555	2.99277	3.49454	3.0426	3.4193	4.68919	1.20008	5.19609	5.96699	6.93444	2.88516	2.37723	2.67024	2.23727	2.3953	3.66842	6.37115	3.80542	3.23435	2.69042	1.16152	2.34222	1.80638	2.38528	8.11374	16.2948	20.7304	8.23259	3.35172	1.75016	3.34393	8.77847	6.10194	3.32933	1.41673	0.928405	0.685118	0.701612	0.338983
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.8bd2a4a9-ace6-4e3a-b0aa-9993e4990638.fc.signal	0.844676	0.805851	1.25504	1.19683	0.894378	0.720414	0.373085	0.384557	0.946862	1.2411	1.0445	0.521878	0.227047	0.434112	0.496608	0.653601	0.834377	0.675812	1.18915	1.11091	0.547994	2.01045	2.74497	1.70596	1.51975	1.58618	1.4657	1.33255	2.18409	3.81327	5.54581	4.8417	2.84215	2.27786	1.57911	1.67402	2.87152	2.89412	1.47409	0.89619	0.750872	0.0812698	0	0.717087
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.827ded64-aa40-4620-8391-8dd4ae096d90.fc.signal	0.584042	2.01565	0.300557	0.866453	0.630408	1.08907	1.22064	0.800177	0.690726	3.22445	2.03697	1.05405	4.89013	3.83652	2.97615	2.2232	0.975617	1.04747	2.12092	3.39424	4.43341	5.12947	4.47941	5.47786	6.95412	10.9406	19.2129	22.8363	29.769	31.4488	40.4334	64.7626	26.7904	10.2354	8.42301	20.9943	27.4865	13.9198	7.709	3.44793	3.00149	0.923453	0.354782	0.191489
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001482.1.feb5cf97-c346-43c5-9925-b098ecdfe359.fc.signal	0.981761	6.13357	8.05445	1.89913	3.2525	3.50555	1.97861	2.1935	2.69841	3.30886	2.31831	0.954698	1.67921	2.17946	2.53198	4.42755	5.12996	2.96655	4.19288	5.05754	1.3557	2.48449	2.11055	2.30822	3.98729	6.73752	8.38192	4.44664	3.59462	7.63528	11.1331	13.6687	4.97062	2.09377	4.14214	4.31656	7.5833	7.69014	3.83468	2.71804	2.43321	0.199098	0.964087	0.282869
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001488.1.8a6af925-1821-4fc7-84d7-e838a44be225.fc.signal	1.09856	0.576481	0.976764	2.93646	1.72459	2.03607	2.06823	2.26418	2.04986	1.122	2.16103	1.15942	0.944559	1.8021	0.707984	0.979508	1.08444	4.04449	2.93934	2.50914	2.0216	2.27039	3.43158	6.58908	7.29823	9.31882	13.0088	16.6166	14.4936	16.9392	21.0849	27.0955	5.9336	2.84663	5.49845	10.1738	12.3366	6.20111	2.54332	2.38043	1.08358	1.82972	1.81174	0.374429
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.100e7289-c631-4bb0-9eef-015950828bf4.fc.signal	0.298883	0.176128	1.76521	1.29165	0.472342	1.25161	1.05947	2.70079	1.10357	1.17445	1.09145	0.749872	0.982069	0.907321	0.990044	0.800579	1.69201	3.94172	6.36494	9.3476	11.0459	15.0517	20.4293	5.70044	11.561	13.6827	9.49807	13.0475	12.4497	46.6897	67.1884	84.3751	16.1097	3.76289	4.54642	8.43158	4.21932	0.779238	0.51242	2.48799	0.499919	1.4865	1.56033	0.783231
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.3d6cbb41-685c-49c7-85eb-8977ab8f14b3.fc.signal	0.708674	1.57007	1.6129	1.79505	1.54922	0.902967	0.609302	1.63103	2.15849	2.40378	1.06587	2.76691	2.16826	0.931938	0.361425	1.29571	2.43653	2.96212	1.58894	2.12205	1.39782	3.3741	2.97622	3.75189	4.14433	3.48303	7.51338	10.9416	6.09608	10.3356	23.8264	27.9427	5.29391	2.2929	5.00828	7.95506	12.2183	11.5651	5.55983	5.15717	3.72119	0.492398	0.32793	0.600529
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.14fdd58f-89fa-40e4-a658-f79765679f58.fc.signal	1.75791	4.21233	6.93504	2.69289	0.778288	3.62239	4.99464	5.04295	4.54067	2.49206	0.547407	0.654503	1.69826	1.95337	0.955814	1.45195	3.01936	3.22161	3.4008	3.66978	6.16232	8.22932	11.154	13.6082	17.442	18.361	23.3509	30.115	11.5906	17.4535	51.7173	50.1951	20.1014	5.1868	7.27727	18.5348	25.7272	20.4149	15.3443	12.0611	4.78829	1.86979	1.77949	0.414925
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000234.3.004bcd0c-68a8-42c5-b5aa-454db7d061e9.fc.signal	0.154789	0.182526	0.202717	0.106487	0.310453	0.422728	0.285887	0.401886	0.552279	0.256024	0.0432712	0.155503	0.159504	0.104949	0.112614	0.108793	0.204469	0.382178	0.406644	0.31722	0.252773	0.400342	0.687612	0.693103	0.721137	0.911411	0.750507	0.690479	1.05332	1.43551	2.52779	2.94213	1.77545	1.14277	0.835055	1.041	1.28469	1.29123	0.945509	0.893128	0.435903	0.0808621	0.0586064	0.822614
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.5571d7d7-4894-4e51-8082-c8a874cb2438.fc.signal	0.344313	1.1996	0.564534	2.7775	3.6675	2.30928	3.6058	3.80282	2.73148	3.35876	2.13151	1.40194	0.898358	1.58897	1.33299	2.1787	1.53745	2.02153	5.24151	5.48779	5.9987	7.59109	5.17316	6.40192	10.3703	7.39137	6.97594	14.8707	5.87752	14.976	44.3539	50.2529	12.8699	1.38369	2.20626	9.58088	19.6115	14.1263	11.6636	7.91435	4.17238	2.1321	1.89393	0.458861
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.3579346a-a108-4e99-ba8a-c53f4809c6bb.fc.signal	1.2822	1.92101	2.27029	2.56885	1.77364	1.50432	1.84416	1.99832	3.20947	2.19887	0.992131	2.31337	2.20909	1.92606	1.18056	1.15228	2.29703	2.16959	1.6695	2.6407	2.98026	3.52	5.44985	9.05761	12.9766	14.3084	13.865	16.0254	28.3592	48.7554	66.4098	52.6478	27.272	14.7481	9.56459	11.9519	18.8788	14.4037	6.18769	4.0877	3.12019	1.46468	0.449805	0.831804
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.edac7fd7-5249-4224-ba52-76d331cfbbb5.fc.signal	1.2525	1.28912	1.10302	2.05038	2.26467	1.83291	2.47852	3.16483	1.18529	0.028504	0.143297	0.460824	0.307961	0.104765	0.941494	0.107559	0.469419	0.959269	1.11148	2.30867	2.22954	2.98719	4.03239	6.26447	5.55982	2.94284	8.01593	10.9343	5.22039	14.648	21.3001	22.8416	5.51751	2.42479	2.97192	9.94736	10.5861	6.20744	4.22381	3.95299	3.77374	1.81169	0.298472	0.644235
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001906.1.d4812fd5-35f7-424c-8ea9-21e1d395b54b.fc.signal	0.00767593	0	0.361247	1.07207	0.672854	0.488419	0.460789	0.906162	1.36047	0.654746	0.707831	0.723924	0.806949	0.901505	0.521951	0.512878	0.861535	1.07669	2.18213	2.35067	1.31704	1.9933	1.61151	3.7601	5.11456	7.01301	17.7071	19.4435	19.6565	30.1344	56.8765	59.6652	27.9955	14.0529	13.9817	20.4151	27.2232	15.3238	6.56376	5.41731	3.47586	2.81537	2.31708	0.377826
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003688.3.0aa4929d-9f0e-4abf-945b-21dad34e75e4.fc.signal	1.17588	0.824323	0.538596	0.506068	0.18387	0.0959163	0.428749	0.935328	0.532583	0.331163	0.104592	0.613508	0.759538	0.869059	1.17945	1.20256	1.10719	0.898809	0.860139	0.464422	0.962096	1.54462	2.01291	2.58686	4.41215	5.67255	7.31079	4.88429	8.30469	12.5006	12.772	13.9728	5.75919	2.86526	4.81691	7.28463	8.23923	5.20301	2.51013	2.8228	2.16582	0.539099	0.581839	0.533835
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.b75058ba-d142-4ae0-9acf-08c2d019a7dc.fc.signal	1.30835	0.61424	0.414606	0.858406	1.85039	0.517789	0.0859831	1.3836	1.18983	0.826177	0.543861	0.553562	0.740193	0.800095	1.30474	1.48267	1.17733	1.76521	1.58165	1.43869	1.75081	2.74289	6.52351	5.23711	3.46989	6.00245	5.32147	5.78474	7.08173	12.2879	19.5661	19.297	7.90734	5.11073	6.51537	8.6004	10.0078	5.73561	3.20612	1.85693	2.09154	1.71329	2.02636	0.501497
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.c85debd1-3d92-448f-90c2-50b50f17d029.fc.signal	1.27317	0.845795	0.808416	1.02854	0.583062	0.2721	0.859761	0.924805	0.939626	1.54082	0.980971	0.584096	0.65754	0.0331805	0.687124	1.27791	2.93035	2.19581	3.94826	1.98054	1.73451	4.6313	4.49867	4.31707	5.25845	4.08198	9.70618	7.08942	5.30969	8.32151	7.19509	8.79148	4.27961	2.6624	3.33738	4.62035	8.29161	10.3609	8.31388	8.31879	6.60322	1.13644	0.8064	0.542553
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.52215347-885a-4412-918b-b787711b8d37.fc.signal	0.806461	1.29582	0.409008	0.925656	0.736195	1.04537	0.782113	1.52982	0.790364	2.45105	1.35892	0.969531	1.53374	0.265753	1.52252	0.733311	2.91213	2.76927	2.59905	1.2382	1.18327	3.57517	4.57448	2.8763	1.89005	3.93603	7.33309	6.81015	8.52098	16.9714	34.3736	32.9998	10.1864	2.84324	0.94029	2.02145	3.87636	2.91565	2.42362	3.0936	1.95396	1.82708	1.1723	0.491795
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000886.3.656fbaec-dfab-4967-84ac-8cd7cc42a743.fc.signal	0	0.352445	0.443383	2.64441	1.95294	0.454617	1.23155	1.00817	0.440266	1.06755	0.136396	1.17782	0.686676	0.26149	0.956081	0.516155	0.713985	0.625278	1.72827	1.4052	1.59847	0.54113	3.10879	4.43238	5.39601	4.23511	6.08113	2.94169	2.14851	9.19306	21.3702	17.2971	3.59195	0.472289	3.20601	12.6194	15.2297	8.64245	2.74597	4.61708	1.41279	0.303261	1.15004	0.614907
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000188.3.deb161f9-8c5a-42cb-af84-131a7fc1593f.fc.signal	0.66728	2.49863	2.71974	3.0167	2.05384	1.83936	1.48137	3.64313	2.36798	2.3329	2.35436	1.83615	0.90071	2.20789	1.7181	1.4075	2.38678	3.60954	2.22732	1.38009	3.43086	6.27618	8.59301	9.22259	14.585	25.7875	33.1633	32.2691	23.377	28.3608	88.3785	83.5182	34.9925	13.6828	17.826	35.272	40.3712	15.6983	4.1084	4.71618	2.7894	1.32562	1.32415	0.367758
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000160.3.56b2af9a-69f7-4eb1-8688-9440739bee08.fc.signal	2.14466	0.386039	0	3.10818	1.5871	0	0	0	0.682123	1.20054	0	0	0	1.67283	3.14556	5.70494	0.343146	0	0.12868	2.73091	2.57362	0	0	0	0	1.94454	7.84971	3.10871	4.4579	3.89625	7.97839	14.0007	7.44105	2.30558	0.245104	4.07661	3.5039	0.685857	2.07048	1.69255	0.0756005	0	0	0.442029
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000343.2.43c6f7a4-d039-46a2-872e-bb5eb8075426.fc.signal	2.56471	2.25003	2.24741	1.66889	1.45971	2.64792	1.14376	2.01154	2.66466	3.44514	2.02835	0.600837	0.87676	1.9553	1.8641	1.03552	0.668512	1.19271	1.21495	3.83442	4.98647	4.6727	5.1927	2.71152	2.37886	7.67197	12.5731	11.0004	9.60862	10.6171	35.6879	40.1039	12.3298	3.63135	9.99143	19.0075	27.0522	17.1561	5.49171	5.54957	5.14456	1.3634	0.325453	0.191011
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000964.7.68ad223e-c775-4c49-8f3f-4ec63b3e920b.fc.signal	2.49724	4.20066	5.59886	4.39415	1.69171	2.72454	0.905734	1.39185	2.41645	2.7248	1.26737	3.12524	2.69282	2.66428	4.24827	1.37969	2.87019	2.10966	5.08786	4.88007	3.84557	10.9335	9.59599	5.87443	6.49305	9.08394	11.0272	11.1492	9.7196	14.9559	17.1236	14.4848	5.03211	3.39616	3.2879	7.54615	9.64097	3.43661	2.19101	3.12407	2.43827	1.09629	1.4044	0.416018
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003716.2.bdafba4d-384d-4886-a6c9-d1ddd966b153.fc.signal	1.38135	1.19612	0.204959	0.265862	0.316459	0.658701	0.207508	0.3236	0.613167	1.13479	1.117	0.223064	0.283446	0.0821533	1.22306	0.531756	1.01952	0.773028	0.166309	1.13526	0.804123	1.29955	2.96841	3.24146	4.15862	3.16785	6.19788	7.14808	15.0214	25.0681	34.0783	34.9702	13.9885	4.45602	1.67616	2.90122	3.87613	2.26271	0.951392	0.203834	0.579005	0.463685	1.23343	0.698507
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000153.3.4632c7b2-2ae2-40a1-bd27-50236900252a.fc.signal	0.914335	0.726089	0.977083	2.3666	3.94764	1.29867	0.318855	1.17009	1.19222	0.510952	0	0	0	0	1.80184	4.53595	4.99313	1.41708	0.437267	0	1.93468	4.81738	4.76008	4.0519	10.0768	6.7488	12.0397	9.00161	16.948	28.7325	31.3146	19.9811	7.66583	2.53476	2.79402	8.62113	14.2631	9.73033	3.57185	1.78011	0.381257	0.468893	0	0.5
