	chr1:99299224-99299373	chr1:99299374-99299523	chr1:99299524-99299673	chr1:99299674-99299823	chr1:99299824-99299973	chr1:99299974-99300123	chr1:99300124-99300273	chr1:99300274-99300423	chr1:99300424-99300573	chr1:99300574-99300723	chr1:99300724-99300873	chr1:99300874-99301023	chr1:99301024-99301173	chr1:99301174-99301323	chr1:99301324-99301433	chr1:99301434-99301473	chr1:99301474-99301623	chr1:99301624-99301773	chr1:99301774-99301923	chr1:99301924-99302073	chr1:99302074-99302223	chr1:99302224-99302373	chr1:99302374-99302453	chr1:99302454-99302523	chr1:99302524-99302573	chr1:99302574-99302653	chr1:99302654-99302673	chr1:99302674-99302733	chr1:99302734-99302823	chr1:99302824-99302873	chr1:99302874-99302923	chr1:99302924-99302973	chr1:99302974-99303123	chr1:99303124-99303273	chr1:99303274-99303423	chr1:99303424-99303573	chr1:99303574-99303723	chr1:99303724-99303813	chr1:99303814-99303873	chr1:99303874-99304023	chr1:99304024-99304173	chr1:99304174-99304323	chr1:99304324-99304397	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.fc1674f3-b9c6-4107-8983-478acef979ab.fc.signal	0.326541	1.00403	0.582282	0.272903	0.373354	0.866563	0.513307	0.166543	0.876826	0.569955	0.771228	0.580527	0.567998	0.421462	0.315978	0.351633	0.394669	0.650274	0.546832	0.167799	0.165851	0.314575	0.0680059	0.285557	0.298429	0.296565	0	0	0	0	0	0	0.146746	0.606104	0.2617	0.313943	0.400084	0.35494	0.328781	0.212495	0	0.132759	0.339767	0.676002
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004713.2.73d0436f-3c8c-4e5c-a1fe-dc4d41b2902f.fc.signal	0.985069	0.47696	0.425629	0.0260027	0.0347464	0.281809	0.343201	0.363127	0.106774	0.424311	0.51881	0.0114856	0	0	0	0	0	0	0	0	0.241146	0.0474822	0.136523	0.33688	0.567783	0.348953	0	0	0	0	0.151682	0.229508	0.531642	0.270272	0.647637	0.210595	0	0	0	0	0.248688	0.399486	0.494945	0.439076
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.7d6e7c7b-090f-4b2a-a7ba-f833c718a8ac.fc.signal	0.703797	0.493176	0.249152	0.77057	0.187506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210649	0.77057	0.426986	0.58037
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.83112ba3-4a46-4bcb-b23c-b8a94da18e77.fc.signal	0.0573583	0.553229	0.529176	0.471818	0.462567	0.145272	0.115551	0.371789	0.0407059	0.510674	0.286791	0.320096	0.492259	0.00616527	0.0730184	0.202394	0.3497	0.457014	1.1305	0.120267	0.189018	1.50156	0.877714	0.0634377	0	0	0	0	0	0	0	0	0	0.0530231	0.369896	0.371904	0.216481	0	0	0.151722	0.880721	0.962131	1.28643	0.346914
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.61135aae-0e5d-4a79-9f3a-0fb631125d88.fc.signal	0.321512	1.24203	1.28715	0.661139	0.818322	2.02155	1.03065	0.492513	0.194621	0.383341	0.520647	0.21928	0.115655	0.850286	0.772525	0.600506	0.173068	0.00416787	0.461865	0.417098	0.0625198	0.159418	0.909465	1.08766	0.291931	0	0	0	0.3686	0.66348	0.527253	0.234435	0.402511	0.628094	0.517514	0	0.807386	1.68834	0.951053	0.463856	0.181351	2.31789	1.57811	0.769568
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.9ac74a4d-9d70-4efc-945e-29c0f04f171f.fc.signal	0.433999	0.249794	0.425584	0.406088	0	0	0.336288	0.57768	0.294448	0.920914	0.963582	0.259292	0.191526	0	0	0.205993	0.558156	0.22328	0.222244	0.141766	0	0	0	0	0	0	0	0	0	0	0	0.125593	0.640352	0.423756	0.114299	0.354737	0.865056	0.349466	0.542819	0.443479	0.474332	0.871711	0.208978	0.617729
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.f291fb29-a363-426c-a2c2-33a98c6182ef.fc.signal	0	0.209028	0.217016	0.448596	0.708186	0.547109	0	0	0.320803	0.853247	0.402084	0.527186	0.0266173	0.160575	0.273187	0.14759	0.384157	0.0386087	0	0	0	0	0	0	0.147726	0.19963	0.21961	0.27622	0.19963	0.0319408	0	0.27556	0.79868	0.351821	0	0	0.264545	0.782337	0.212995	0.0572273	0.31951	0.553781	0.807913	0.658238
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.3ac72c63-5790-4eab-ab70-1f2408156b61.fc.signal	0.0697694	0.461095	0.40967	0.410564	0.487168	0	0.221128	0.341915	0.308591	1.09986	0.97457	0.947732	0.811908	1.29195	0.514666	0.56309	0.479535	1.38445	0.869986	0.268873	0.843714	1.48766	1.84344	1.13515	0	0	0	0	0	0	0.437208	0.828437	0.720834	1.43222	1.81586	0.521996	0.108378	0.471523	0.856375	0.533944	0.0963015	0.730805	0.46095	0.670323
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001956.2.6c45d08b-377b-419c-a177-44262ce42f4b.fc.signal	0.451626	1.03494	0.409501	0.55487	0.630774	0.187996	0.392877	0.259843	0.263829	0	0.0877821	0.293674	0.253156	0.136216	0	0.075512	0.450806	0.625191	0.161851	0.643075	0.255716	0.698719	1.00449	0.449483	0	0	0	0	0	0	0	0	0.883094	0.707884	0.561965	0.151284	0.392292	0.743075	0.591087	0.201257	1.11532	0.686112	0.597394	0.644903
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000943.7.e73b84a4-42ef-4b6b-83f9-72b6584af2ee.fc.signal	0.632501	0.761488	0.198354	1.02744	0.109586	0	0	0	0	0.187693	0.456039	0.561813	0.865052	0.251636	0.620463	0.71467	0.747956	1.03605	0.835906	0.00281613	0.0972385	1.44959	0.833472	0.340604	0	0	0	0	0	0.0354256	0.374097	0.530464	0.612765	0.534769	0.197482	0.186038	0.56561	1.21197	1.28514	0.812664	0.568053	0.338627	0.470086	0.6
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004615.1.8cd5cefc-1c86-42bb-a689-d60dd071a471.fc.signal	0.228808	0	0.0785919	0.74303	0.168576	0.1829	0.893356	1.19174	0.287971	0.510209	1.04192	0.654172	0.825681	0.637364	1.29079	0.705427	0.0054914	0.530214	0.469959	0.255888	0.1346	1.08574	0.871717	0.188751	0	0	0	0.0432853	0.288997	0.291539	0.0058534	0	0.543621	0.468345	0.666376	0.33404	0.402793	0.426022	1.31188	1.30921	0.221712	0.374924	0.940151	0.551724
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.a9a09927-f961-43dc-bcc9-a3c995bbca26.fc.signal	0.601669	0	1.52759	0.110524	0.248189	0.661836	1.04789	0.407299	0	0.805454	1.05895	0.540453	0.312455	0.878178	0.816057	3.73802	1.52966	0.0996415	1.53772	0.651852	0	0.00249267	0.655628	0.443968	0	0	0	0	0	0	0	0	0	0.228982	0.51	0	0.807063	0	0.890971	0.440236	0	0.518972	2.16564	0.579208
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.483aa0c8-5543-4e25-b16f-2f222c5a2d5b.fc.signal	0.847828	0.296052	0.513377	0.854287	0.150235	0.650071	0.977701	0.726478	0.30683	0.600614	1.33056	1.31431	2.22024	0.430375	0.75355	0	0.116398	0.277139	1.7154	0.0261328	1.04789	0.971066	0.638376	0.117404	0	0	0	0	0	0.421722	0.60246	1.07251	0.448357	1.99021	1.43894	1.42792	0.199767	0.344017	0.407975	0.555373	0.655309	0	0.0735172	0.804213
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.0fc0f90b-b2ac-4c17-952e-d39560131bf4.fc.signal	0.168328	0.427702	0.208096	0.228147	0.492695	0.316927	0.456838	0.907971	0.301944	0.463226	0.386754	0.539155	0.658437	0.638284	0.473953	0.331708	0.225513	1.13233	0.426515	0.212705	0.399269	0.457541	0.994064	0.535871	0.0736256	0.034512	0.23008	0.23008	0.18662	0	0	0.221519	0.456144	1.13211	1.11852	0.332921	0.201468	0.324528	1.1109	1.54437	0.751761	0.452502	1.09478	0.725208
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004604.3.044a44f4-7a76-4042-adca-64782b5c2f81.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0082938	1.19748	1.2035	2.50404	0.782316	0	0	0	0.454849
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004728.1.8beb4625-34f3-4c76-87f5-2108669b4ebf.fc.signal	0	0	0.679108	0.830811	0.820721	0	0.0215317	0.581278	0.511529	0.182123	1.26118	0.153821	0	0.529455	0.310804	0.40372	0.559755	0.0780525	0	0	0	0.326926	0.749881	0.0519069	0	0	0	0	0	0	0.379414	1.19484	1.56614	0.611465	0.433247	0.973135	0.475452	0.360763	0.446784	0.214652	1.34961	0.1459	0.630496	0.680251
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.1ff1e0cf-fe7a-4485-b51f-e180baac3300.fc.signal	1.8039	0.424778	0.086086	0.479248	0	0.294828	0.277125	0	0.0978513	0.289593	0.232698	0.547465	0.345872	0.269608	0.170064	0	0.141037	0.389835	0	0	0	0	0.430423	0.607052	0.0842996	0	0	0	0	0	0	0	0	0	0.417025	0.305845	0.564665	0.376499	0.34884	0.400981	0.022506	0.042984	0.528481	0.71846
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.f603ad07-1fa1-4eda-9e31-ea07130b3846.fc.signal	0.182594	0	0.145847	0.490467	0.422078	0.918731	0.082936	0.401645	0.614718	0	0.48969	0.518977	0	0.0634727	0.269857	0.161857	0	0	0.0986533	0.355465	0.289095	0.168112	0.319876	0.451345	0.39315	0	0	0	0	0	0	0	0.744614	0.456814	0.384205	0.249259	0.48321	0.461328	0.011616	0	0.458066	0.248946	0.909596	0.446194
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004618.1.40df65f6-ad48-44fa-bfba-39b465419c5e.fc.signal	0.267528	0	0.189605	0.646677	0	0.0516353	1.34712	1.9516	0.0179067	0.610437	0.51	0.533165	0.0899855	0.778356	0.161485	0	0	0.188132	1.05296	0.0243989	0.234065	0.44059	0	0	0	0	0	0	0	0	0	0	0.783021	0.553932	0.238939	0.847646	0.874076	1.15876	1.00288	1.00997	0.454776	0.142429	0.308481	0.6
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.b63d6dc1-6fc0-4b8d-9bff-172e3f638785.fc.signal	0	0	0.30052	0.79784	0.178184	0	0	0	0	0	0.0930813	0.79784	0.385623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0864327	0.744651	0.49732	0	0	0.383621
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.6e43a1d4-827b-4226-ab35-bcd9e4427ba9.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.202592	0.84413	0.664931
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.61dbfaab-48a0-49aa-b249-2516c02981de.fc.signal	0.119969	0.367684	0.537435	0.427409	0.342989	0.0976022	0.56587	0.299595	0.387974	0.84354	0.749208	0.599636	0.0810477	0.483007	0.0191615	0	1.05555	0.212262	0	0	0.388259	0.156604	0.209146	0.46477	0.483048	0.152394	0	0	0	0	0.322242	0.342376	0.13881	0	0	0.877552	1.28342	1.3572	1.00727	1.12131	0.201255	0.582488	0.76995	0.733607
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.651f7635-fa04-4a73-ad9d-b88c234511f0.fc.signal	0.495073	0	0.0048764	0.360854	0.136422	0.22503	0.847949	0.643794	0.656431	0.500862	0.132081	0.354315	0.0760589	0	0	0	0	0	0	0	0.20781	0.42172	0.146292	0	0	0	0	0	0	0	0.277955	0.36573	0.150239	0	0.36573	0.626754	0.104851	0.481344	0.664263	0.56086	0.0584165	0	0	0.410798
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.8f250bd6-ace7-4938-8056-c658c54331a9.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.302896	1.00965	0.504827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.736317
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.986e393c-de82-4afc-818b-4cc2a632dc28.fc.signal	0.320526	1.29586	0.567843	0	0	0.479107	0.123895	0.190483	1.18335	2.66707	0.703399	0.208799	0.468881	0.241767	0.54947	0.535737	1.41779	0.974498	0.76219	0.161438	0.39437	0.256993	0	0	0	0	0	0	0	0	0	0	0.527491	0.32438	0.920398	0.523828	0.232119	0	0	0.228677	0.465736	0.377608	0.89762	0.813033
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.486b8afb-6747-4d4a-93ee-788cf88097fc.fc.signal	0.924751	0.254898	0	0.204347	0.427629	0.11375	1.65998	0.122192	0.370767	0.280196	1.12486	0.12009	0	0.499237	0.180978	0	0	0.311453	0.303377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23037	0.358486	0	0	0.0684775	0.313709	0.747857	0.174839	0	0.534382
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.b81732b7-0852-42a0-916a-8784920a02a3.fc.signal	0	0.171117	0.621393	0.619305	1.04704	0.330826	0.427397	0	0	0.407527	0.553813	0.167779	1.01863	0.554444	1.04013	0.65767	0.319418	0	0.812351	0.857481	0	0	0	0	0	0	0	0	0.248244	0.67703	0.516417	0.57039	0.0785908	0.529806	0.340174	0.546191	0.43284	0.150451	1.28627	2.77552	0.794348	0.144298	0.675133	0.691577
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004608.1.6d8749d8-24c7-4e6d-8992-3543e47f35de.fc.signal	0.114584	1.34654	0.149475	0.782626	0.362768	0.528931	1.03153	0.64873	0.521034	0.307457	1.33604	2.62267	0.348427	0	0	0	0	0.471022	0.144118	0	0.538692	0.722955	0	0	0	0	0	0	0	0	0	0	0	0.0560975	0.525859	0.358581	0.484475	0.0365804	0	0	0	0.314676	0.235673	0.83
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.da9e495d-70d1-4135-9b7b-7d3c249e647d.fc.signal	0	0.350971	0.0433779	0.289171	0.105141	0	0	0	0.483643	0.470485	0.240492	0.512601	0.264213	0	0.0573324	0.19708	0.286509	0.226075	0.181388	0	0.477067	0.311459	0	0	0	0	0	0	0	0	0	0	0	0.300964	0.374825	0.110585	0	0	0	0	0	0	0	0.573529
