	chr18:49572869-49573018	chr18:49573019-49573168	chr18:49573169-49573318	chr18:49573319-49573468	chr18:49573469-49573618	chr18:49573619-49573658	chr18:49573659-49573768	chr18:49573769-49573918	chr18:49573919-49574068	chr18:49574069-49574218	chr18:49574219-49574368	chr18:49574369-49574518	chr18:49574519-49574668	chr18:49574669-49574818	chr18:49574819-49574968	chr18:49574969-49575118	chr18:49575119-49575268	chr18:49575269-49575418	chr18:49575419-49575568	chr18:49575569-49575718	chr18:49575719-49575868	chr18:49575869-49576018	chr18:49576019-49576168	chr18:49576169-49576318	chr18:49576319-49576388	chr18:49576389-49576468	chr18:49576469-49576558	chr18:49576559-49576618	chr18:49576619-49576768	chr18:49576769-49576918	chr18:49576919-49576968	chr18:49576969-49577028	chr18:49577029-49577068	chr18:49577069-49577088	chr18:49577089-49577168	chr18:49577169-49577218	chr18:49577219-49577368	chr18:49577369-49577518	chr18:49577519-49577668	chr18:49577669-49577708	chr18:49577709-49577818	chr18:49577819-49577948	chr18:49577949-49577968	chr18:49577969-49578090	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.c3b55191-0fbe-42ec-a1e0-0d7c8c410fde.fc.signal	0	0	0.22497	0.472134	0.413782	0.075205	0	0	0	0	0	0	0	0	0.588453	0.980138	0.324037	0.506306	0.141156	0	0.341997	0.577278	0.538746	0.399237	0	0	0.0938268	0.475251	1.27448	2.00987	0.675666	0	0	0	0	0	0	0	0	0	0	0	0	0	0.552567
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003730.1.57414e10-6fd1-425a-bd2a-eb610647bcb3.fc.signal	0.708685	0.57942	0.374597	0.75574	0.246054	0	0	0	0.708698	0.380529	0	0.407324	1.20115	1.08455	0.770356	1.68421	1.60776	0.43732	0.837809	1.06217	2.03713	1.09253	0	1.00851	3.43803	2.83635	0.955002	0	0	0	0.687636	1.14606	1.14606	1.14606	0.787916	0	0	0	0	0	0	0	0	0	0.559219
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.ef4e5ad4-caa2-424f-9bf2-7145353fa420.fc.signal	1.16761	1.09346	1.20337	0.707645	0.675025	1.00682	1.24611	0.946546	1.17078	1.51162	0.858777	0.59379	0.483591	0.605164	0.901801	1.26462	0.458994	0.371775	0.373634	0.729499	0.681655	0.849198	0.757404	0.629588	0.709422	0.993317	1.10443	0.671761	0.476122	0.495689	0.307213	0.0929448	0	0	0	0	0	0	0.0737103	0.19563	0.166305	0.0150585	0	0	0.469066
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.4a84d1a8-94ea-4ca8-9f07-6c2b2d20f0f2.fc.signal	1.45821	2.01076	1.29041	1.05783	1.35043	0.607651	1.52749	3.2218	0.84047	0.977225	0.20598	0.735574	0.423941	0.326657	1.09875	1.87333	0.930666	0.293029	0.100685	1.01315	1.82448	0.442954	0.610824	0.52275	0.395445	0	0	0.0787675	0.641484	1.07079	1.20187	0.022505	0	0	0	0	0	0	0	0	0	0	0	0	0.503125
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004616.1.bed78e40-f7b3-4ebb-ad62-e7d9c6963ec8.fc.signal	0.316772	1.01172	1.54825	1.0002	0.19267	0.183564	0.322214	0.41029	0.457218	0.580353	0.1143	0.149567	0.476562	0.382592	0.45426	0.236684	0.669503	0.669296	0.49107	0.811969	0.557671	0.665747	0.544274	0.314582	0.081536	0	0.218256	0.547076	0.702712	0.989043	0.618883	0.144513	0.0686	0	0	0	0	0	0	0	0	0	0	0	0.626449
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.85b1d8ad-328c-45c6-9e3b-50e5e5e241e1.fc.signal	0.541309	1.08021	0.636746	0.800198	0.231859	0.490993	0.653664	0.617214	0.445714	1.07857	0.381235	0	0.0143367	0.396676	0.341308	0.300039	0.184467	0.377882	0.52578	0.180723	0.173894	1.36504	1.85042	0.453651	0.266746	0.019005	0.0559582	0.268261	0.442538	0.231673	0.247254	0.032807	0	0	0	0	0	0	0	0	0	0	0	0	0.55049
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.c1b4ffc0-5671-47c4-baaa-5f1958b2a0b4.fc.signal	0.737137	0.858199	1.27068	0.905327	0.714152	0.44085	0.557337	0.316194	0.641638	0.639888	0.821826	1.24702	1.14819	0.950305	1.07304	0.519824	0.355493	1.1337	0.925111	0.62671	0.514503	0.584968	0.694769	0.735028	0.141258	0.04944	0.543851	0.566435	0.670614	0.867971	0.227428	0.07416	0	0	0	0	0	0	0	0	0	0	0	0	0.463791
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000957.7.dd1317db-7d1b-41c7-a204-2df8f91c596d.fc.signal	0.440423	0.682667	1.46795	0.555608	0.164971	0.262142	0.541861	0.96293	0.861516	0.623427	0.164378	0.724564	1.72916	1.03588	0.819264	0.802547	0	0.283153	0.629467	0.971869	0.336839	0.502377	1.01917	1.54206	0.0574367	0	0.239838	0.469435	0.33415	2.64899	1.59628	0.328973	0	0	0	0	0	0	0	0	0	0	0	0	0.564246
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.8c536fb3-0ded-452e-bfa9-602b72d66c00.fc.signal	1.04766	1.25098	0.191135	0.23174	0	0	0.654112	0.889307	0.901194	0.700535	0.360124	0	0.203	0.0699508	0.975885	0.645062	0.104258	1.31705	1.93715	0.355207	0	0	0	0.685065	0.0131134	0	0.195484	0.969029	0.700366	0.485424	0.303	0	0	0	0	0	0	0	0	0	0	0	0	0	0.387309
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001888.4.445e6e0a-1317-4ac0-8603-79bdacbbaeb7.fc.signal	0	0.418399	0.270296	0	0	0	0	1.29818	0.928024	0	0	0	0	0	0	0	0	0	0	0.840607	1.16012	0.466458	0	0.584195	1.20339	0.0456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.582736
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003812.1.63a55c7d-51f0-4637-84b6-522ad46573ec.fc.signal	0.995812	1.32792	1.12617	0.899157	0.513766	0.172801	0.257705	0.41248	0.61112	0.556756	0.157113	0.239288	0.417805	1.04871	0.914653	0.30834	1.03093	0.931365	1.22399	0.163431	0.515191	0.36205	0.705952	1.53783	0.710044	0.302839	0.371935	0.662702	0.79031	0.629208	0.136859	0	0	0	0	0	0	0	0	0	0	0	0	0	0.592233
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001878.2.2adb5a51-51a2-4ead-ae64-2462116858bf.fc.signal	0.499983	0.180507	0	0	0.0713376	0.833815	2.59648	2.01723	0.873434	0.285415	0	0.0630613	0.306668	0.0367493	0	0	0.185738	0.213041	0.0354596	0.478159	0.331066	0.0551373	0.304452	0.434021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.476744
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001009.4.f4ce93fa-a218-429a-bf06-fd30f370975a.fc.signal	0.700173	0.370922	0.530117	0.421954	0.0077652	0	0.202233	0.606594	0.551232	0.944155	0.206566	0.144004	0.378323	0.0017256	0.226973	0.30017	0.23435	0.18502	0.474445	0.719344	0.273375	0.0077652	0.218524	0.250688	0.245815	0.176273	0.267357	0.303967	0.16472	0.389783	0.142345	0.034512	0	0	0	0	0	0	0	0	0	0	0	0	0.704348
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.05f731d1-35d3-4327-ad52-34ab22707910.fc.signal	0.236194	0.21373	0.418015	0.0458074	0.107044	0.668293	1.0609	0.288251	0.0985617	0.156326	0.91394	0.16534	0.538269	0.733081	0.176359	0.153485	0.18372	0.462479	0	0.455246	0.700137	0.34789	0	0	0	0	0.0334009	0.21472	0.108791	0.184659	0.0901824	0	0	0	0	0	0	0	0	0	0	0	0	0	0.557125
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001022.4.dc7b5661-43e6-4e06-8a03-ce4fe6a31079.fc.signal	0.387274	0.657959	0.896696	0.860053	0.291148	0.30252	0.797817	0.694349	0.847618	0.671219	0.199156	0.481646	0.531861	0.4628	0.496064	0.847713	0.912563	0.547098	0.916407	0.6206	0.299643	0.468162	0.38369	0.212867	0	0	0.281044	0.970916	0.888863	0.490604	0.142686	0.0628227	0	0	0	0	0	0	0	0.221981	0.261717	0.142825	0.26905	0.112495	0.548295
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.32ebedf9-9cee-45d9-904b-83df75dfe3b1.fc.signal	0.23944	0.287916	1.14293	1.11246	0.740436	0.54178	0.182235	0.0866918	2.38166	2.48624	0.825824	0.256443	0.996884	0.208196	0.964137	1.71901	1.45742	1.17701	0.688616	0.533981	0.304955	0.440648	0	0	0	0	0	0.153504	0.54178	0.115131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.454049
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.c28d3943-9234-4917-b4a0-88d70eac42fc.fc.signal	1.41658	0.713587	0.588781	0.258233	0.266014	0.242686	0.637318	0.681949	0.789668	0.455608	0.413267	0.444128	0.511283	0.389988	0.693213	1.27248	0.57841	0.35979	1.10339	1.211	0.736732	0.981424	1.14932	0.535236	0.343628	0.424055	0.750484	0.913221	0.953997	0.579117	0.41116	0.409448	0.125955	0	0	0	0	0	0	0	0	0	0	0	0.475904
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000099.3.ee9d747c-d2cf-48da-a02d-0b93659fe659.fc.signal	1.49376	0.229913	0.726186	0.678649	0.628839	0	0	0	1.03976	1.01131	0.43703	0.462141	0	0	0.38481	0.784374	0.226581	1.29523	0.962444	0.409171	0	0.415127	1.74954	0.19301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.496481
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000303.2.7eef4baf-7091-4578-bd6a-25890cdd47cd.fc.signal	0.680667	0.579225	0.0559416	0	0.240926	0.52066	0.437014	0.093993	0.0365772	0.627724	0.653398	0.471207	0.264647	0.197533	0.0485949	0.766944	0.729952	0.417195	0.124267	0.721169	0.324895	0	0.0236676	0.411429	0.384699	0.22035	0.221497	0	0	0.145613	0.176492	0.242321	0	0	0	0	0	0	0	0	0	0	0	0	0.486486
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.b076b762-9a1c-49ad-94fb-112d4580999d.fc.signal	0.61982	0.111568	0.486547	0.966919	0	0.542342	0.488278	0.453617	0.756057	1.50618	1.20946	0.699076	0.620097	0.226677	0.766752	1.17205	0.899114	1.35952	0.44627	0.524758	0.842955	0	0	0.847096	1.63819	1.07694	0.144462	0.0103303	0.61982	0.140493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.392377
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003402.2.0fdc34e0-537d-401e-add6-faec819eca23.fc.signal	1.37425	1.16098	1.486	0.682302	0	0.20153	0.433157	0.134513	0	0	0	0	0.841067	0.631734	0.656463	0.395931	0.466716	0.378724	0.780069	1.22488	1.08875	0	0.0141955	0.533324	0.456623	0.493229	0.329954	0.18251	0.54753	0.073004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.548291
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003696.3.56ed3fdb-46a9-4765-a249-372860e042b1.fc.signal	0.205911	0	0.176746	0.194324	0.191203	0.076974	0	0	0.148345	0.0352222	0	0	0	0.212196	0.0816398	0.0798565	0.181505	0	0	0	0	0	0	0	0	0	0	0	0.112254	0.398702	0.15307	0.0127558	0	0	0	0	0	0	0	0	0	0	0	0	0.559962
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.c78458e5-ee0b-451a-90f1-dbb574d13e13.fc.signal	0.161968	0.0853732	0	0	0	0	0	0	0.0727995	0.117277	0.0423529	0.309971	0.395998	0.174344	0.128828	0.269917	0.155429	0.033845	0.0490523	0.0633519	0.0863875	0.356145	0.521348	0.212249	0.07269	0.0527003	0	0	0.0639698	0.14539	0.078506	0.009692	0	0	0	0	0	0	0	0	0	0	0	0	0.602065
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.409dbfeb-ff68-4d68-8254-ea0d0437a94c.fc.signal	0.193341	0.253271	0.556813	0.532667	0.693106	0.493478	0.281361	0.464284	0.346481	0	0.112082	0.132749	0.00732247	0.208473	0.123389	0.0478419	0.311557	0.348359	0.199704	0.352781	0.18424	0.550662	0.422814	0.390137	0.29099	0.257318	0.385331	0.69177	0.584456	0.262217	0.0346694	0	0	0	0	0	0	0	0	0	0	0	0	0	0.447199
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003804.1.20346d72-f6d0-41f6-979d-2e29fa33f68f.fc.signal	0.200042	0.128054	0.382086	0.533912	0.181336	0	0.00641205	0.125377	0.212456	0.277321	0.302361	0.223162	0.152731	0.315571	0.239406	0.197635	0.234902	0.281137	0.150688	0.106651	0.454303	0.251109	0.20842	0.41171	0.493664	0.419358	0.579021	0.508183	0.198276	0.0265195	0.276655	0.356259	0.186806	0.006026	0	0	0	0	0	0	0	0	0	0	0.46875
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.6941f4c2-9444-41d7-82bb-38a8112f3f75.fc.signal	0.495601	0.434605	0.296461	0.195193	0.263439	0.428101	0.458167	0.41614	0.417518	0.599267	0.908302	0.887938	0.35314	0.306421	0.309001	0.283478	0.370553	0.252793	0.229763	0.44563	0.442876	0.689874	0.841302	0.634061	0.308935	0.0823803	0.165371	0.303578	0.456831	0.382918	0.31004	0.223479	0.15507	0.15507	0.0804377	0.0186072	0	0	0	0	0	0	0	0	0.582976
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.c56a1926-3d2b-458d-9800-4140f38e79d1.fc.signal	0.0271409	0.0479129	0.0372556	0.0574885	0.101508	0.427303	0.456759	0.406344	0.292658	0.18573	0.13605	0.0059384	0.0392062	0.300052	0.294554	0.163446	0.0849588	0.056715	0.136176	0.17799	0.142272	0.134226	0	0.198431	0.307519	0.310868	0.130307	0.087837	0.155163	0.498277	0.558283	0.367472	0.230102	0.100209	0.0723743	0	0	0	0	0	0	0	0	0	0.595589
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.51e98f97-6119-4df6-b770-df4f0c759ed4.fc.signal	0.442243	0.500425	0.643851	0.463179	0.418538	0.532569	0.630716	0.73087	0.476206	0.684203	0.644176	0.754109	0.321747	0.473213	0.65704	0.935609	0.827647	0.608958	0.651711	0.316116	0.187913	0.598904	0.747826	1.23241	0.475472	0.294434	0.19012	0.454039	0.713915	0.648988	0.468653	0.30511	0.288469	0.136644	0.09424	0.028272	0	0	0	0	0	0	0	0	0.47672
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.5c2b1045-c5b9-4ce2-a975-1bba53717c39.fc.signal	1.33158	0.848071	1.14886	0.753213	1.25934	0.59087	0.556114	0.308951	1.23722	1.66517	1.11067	0.228623	0.520582	1.22036	0.261063	0.540084	0.921925	0.698669	0.55289	0.831536	0.167984	0.296592	1.21263	1.09214	0.251575	0	0.242011	1.24739	1.34703	1.34083	0.458795	0.46343	0.254883	0	0	0	0	0	0	0	0	0	0	0	0.508197
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.e6bec3c5-fcb0-48f1-bb2d-dd0add2596dc.fc.signal	1.24619	0.979624	0.976384	1.20572	0.415367	0.306394	0.680185	1.13718	0.937842	0.539199	0.496432	0.578284	0.953421	0.426981	0.910999	1.61852	0.501155	1.02917	1.2528	1.29571	0.857401	0.900444	1.4431	0.620077	0.0829693	0.0869388	0.698703	1.15029	1.56953	1.00514	0.725013	0.453661	0.12895	0	0	0	0	0	0	0	0	0	0	0	0.479868
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.c2e20b49-142e-4797-9eba-5be0eab06323.fc.signal	0.611317	0.964497	0.239976	0	0	0.092561	0.814616	0.526655	0.198376	0.486961	0.183603	0.208829	0	0.492889	0.415001	0.687543	0.0009318	0.461709	0.533757	0.50904	0.004792	0.377538	0.589673	0.44462	0	0	0	0	0.406782	1.31179	0.3784	0.11825	0	0	0	0	0	0	0	0	0	0	0	0	0.572925
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003809.1.1724086a-5e6f-40e4-8774-8e9b5ce9aa91.fc.signal	0.125768	0.274291	0.0939909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.149553	0.460864	0.272476	0	0.171883	0.314297	0.0227751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.552673
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001900.1.6f34fcaf-f939-42d9-9208-522a5ad9c032.fc.signal	0.23181	0.248625	0.315523	0.148383	0.228146	0.14143	0.219408	0.467815	0.0389988	0	0.11302	0.309567	0.927597	1.05611	0.753498	0.807862	0.232805	0.46499	0.338498	0.709097	0.455561	0.261131	0.372215	0.398366	0.389717	0.354574	0.463158	0.454693	0.374559	0.372183	0.28266	0.0306365	0	0	0	0	0	0	0	0	0	0	0	0	0.497833
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.8266b146-518b-415f-b011-597d6aa5064e.fc.signal	1.08356	0.724001	0.252514	0.637946	0.723291	0.00390125	0.151794	0.0813804	0.187108	0.463705	0.525536	1.28583	1.00978	0.481062	0.527173	1.34735	0.927165	1.61306	1.43622	0.714988	0.937682	0.884189	0.748915	1.10613	0.472769	0	0.430147	1.07392	0.972857	1.45387	0.89915	0.171706	0	0	0	0	0	0	0	0	0	0	0	0	0.5
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.733171c1-b776-4277-a4e8-9b25e6d08804.fc.signal	0.490099	0.45843	0.578373	0.632656	0.578935	0.686406	0.722823	0.498095	0.278586	0.480092	0.202583	0	0.0318803	0.164755	0.663027	1.33131	0.998718	1.08668	1.11317	0.547402	0.0919609	0.484177	0.746653	0.223891	0	0.108831	0.429484	0.63919	1.07808	1.45864	0.869096	0.0576677	0	0	0	0	0	0	0.00589327	0.192463	0.253627	0.20418	0	0	0.486737
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.795c5285-fcfe-49fc-86bb-822787a24420.fc.signal	0.118772	0.276304	1.51112	1.5512	0.713095	0.549029	0.0415733	1.19431	1.21998	1.356	1.27654	0.390381	0.378988	0.604402	0.931234	0.560134	1.08371	0.611799	0.549094	0.521649	0.124557	0.281788	0.31522	0	0	0.528352	0.541288	0.943207	0.835723	1.16522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.396104
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000001.4.7fa161be-cf7b-4429-a672-c1d72473e2c1.fc.signal	0.240309	0.348847	0.212788	0.123218	0.0158167	0	0	0.135678	0.451496	0.379039	0.173763	0.020043	0	0	0	0	0.295295	0.609756	0.417535	0.0403467	0	0	0.162882	0.368979	0.216613	0.194771	0.371852	0.382244	0.307662	0.818358	0.886527	0.528615	0.103559	0	0	0	0	0	0	0	0	0	0	0	0.665929
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.281a1552-ba2f-4513-8d72-0e1cf5c2b6ab.fc.signal	3.24325	6.11498	5.065	4.27525	1.59303	1.9129	2.44249	2.03186	2.57327	2.23854	1.39783	0.87848	1.84292	1.96769	1.75592	2.22313	1.20685	2.36724	2.51078	1.74317	1.53007	0.958054	1.56461	0.439585	0.300922	0.305089	1.27358	1.4099	1.61454	1.68295	1.26693	0.533099	0.31353	0.31353	0.250824	0	0	0	0	0	0	0	0	0	0.529307
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000184.3.95e35930-b188-462f-a2e3-786fb18c7d02.fc.signal	0.492763	0.57761	0.534158	0	0.23548	0.65411	0.57086	0	0.0753643	0.488659	0.469504	0.224362	0.460239	0.772962	1.18865	0.457683	0	0	0.531021	0.325496	0	0	0	0.29653	0.65411	0.425172	0	0	0.079192	0.885027	0.890988	0.155099	0	0	0	0	0	0	0	0	0	0	0	0	0.495623
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001015.4.f20ced91-030b-432e-b792-c809b0185614.fc.signal	0.173284	0.803975	0.645593	1.09264	0.389857	0	0.199082	0.456325	0.731854	0.573219	0.052893	0.563704	0.755833	0.425715	0.339787	0.527674	0.184085	0.887605	1.19748	1.20079	0.338267	0.138667	0.125638	0.283642	0	0	0	0.0736125	0.413406	0.495198	0.347559	0.164812	0	0	0	0	0	0	0	0	0	0	0	0	0.593333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003811.1.34e1eb06-bd04-44e7-b752-6e248f54239d.fc.signal	0.466913	0.255387	0.0378229	0	0.0204131	0.0914705	0.173234	0.0879945	0.0836591	0.322759	0.199499	0.345652	0.509261	0.462407	0.288787	0.0904261	0.181302	0.342964	0.212725	0.133307	0	0.113372	0.513892	0.427726	0.257514	0.175452	0.0939829	0.100697	0.154923	0.0340817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.515331
