	chr11:62796075-62796224	chr11:62796225-62796374	chr11:62796375-62796524	chr11:62796525-62796674	chr11:62796675-62796824	chr11:62796825-62796974	chr11:62796975-62797124	chr11:62797125-62797274	chr11:62797275-62797424	chr11:62797425-62797574	chr11:62797575-62797724	chr11:62797725-62797874	chr11:62797875-62798024	chr11:62798025-62798174	chr11:62798175-62798324	chr11:62798325-62798474	chr11:62798475-62798624	chr11:62798625-62798774	chr11:62798775-62798924	chr11:62798925-62799074	chr11:62799075-62799224	chr11:62799225-62799374	chr11:62799375-62799524	chr11:62799525-62799674	chr11:62799675-62799824	chr11:62799825-62799974	chr11:62799975-62800124	chr11:62800125-62800274	chr11:62800275-62800424	chr11:62800425-62800574	chr11:62800575-62800724	chr11:62800725-62800874	chr11:62800875-62801024	chr11:62801025-62801174	chr11:62801175-62801324	chr11:62801325-62801474	chr11:62801475-62801624	chr11:62801625-62801774	chr11:62801775-62801924	chr11:62801925-62802074	chr11:62802075-62802224	chr11:62802225-62802374	chr11:62802375-62802524	chr11:62802525-62802674	chr11:62802675-62802824	chr11:62802825-62802877	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.9b1c722f-92a9-4c08-873d-1b0b5f7b7e5c.fc.signal	0.758766	0	0.578561	0.22595	0	0	0.662353	0.503321	0.397508	0	0	0	0	0	0.101123	0.75842	0.460108	0.399435	0	0	0	0	0	0	0.796825	0.229977	0	0	0	0	0	0	0	0.182756	0.419611	0	0	0.204076	0.311785	0	0	0	0	0	0.0505613	0.75842	0.442553
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0.851475	0.351426	0.154532	0.690282	0	0	0	0	0	0	0	0	0.526175	0.72719	0.399594	0	0.407995	0.690872	0.470765	0	0.227975	0.523711	0	0	0	0.516593	1.93736	0.677839	0.664482	0.221419	0.559839	0.255537	0.993718	0.514657	0.637704	0.450168	0.42039	0.290086	1.05559	0.156539	0.623111	0.116175	0	0	0.210848	0.336292	0.543051
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000155.3.65fa8cc1-284a-4261-8b82-5bca18ab1a7b.fc.signal	0.0608759	0	0.207301	1.26868	0.884835	0	0	0	0.955609	0.965721	0	0	0	0	0	0.462166	0.788862	0.0329793	0	0	0.500557	0.460108	0	0.290221	0.427324	0	0.491719	0.382449	1.23204	0.561012	0.0675573	0.110064	0.65504	0.106767	0	0	0	0	0	1.2306	1.13292	0.505694	1.08913	0.918274	0.00716187	0	0.693122
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.f937c5a8-f739-4eba-91ed-5c0fce69c73d.fc.signal	0	0	0	0.0636411	0.514538	0.147506	0.0868255	0.242655	0.073344	0.394282	0.51693	0.751951	0.0585113	0.687639	0.246594	0	0.434681	0.0608105	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0991853	0.405631	0	0	0.0121193	0.3363	0.164293	0.485994	0.107416	0	0	0.576663	0.267257	0.222646	0.239906	0.536626
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.0691c0e9-6039-4aa9-a294-80d73cee59d2.fc.signal	0.553611	0	0	0	0.520798	0.095008	0	0	0.168879	0.172185	0	1.05477	1.33414	0.536795	0.0807568	0	0.470938	1.09414	0.0886378	0.538705	0.0617552	0	0	0.171014	0.37683	0	0.517574	0.0823494	0	0	0	0	0	0	0	0.545327	1.32701	0.453464	0.174597	0.870432	0.103248	0.9466	0.265586	0.0352926	0.418853	0	0.592609
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.ef220820-5419-4b81-b030-ce292c6089b7.fc.signal	0.266951	0.133277	0.0330049	0.201224	0.256382	0.104407	0.129753	0.695614	0.401279	0.0134355	0.353158	0.614253	0.486839	0.141859	0.0576558	0.104801	0	0.0830218	0.168441	0.405412	0.215529	0.0605675	0.192337	0.199677	0.262193	0.0643406	0.148575	0.309665	0.30212	0.0572185	0.0335786	0.188911	0.272009	0.298649	0.200213	0.428561	0.319372	0.493986	0.113471	0.150107	0.286559	0.441665	0.539531	0.714153	0.463625	0.332648	0.312375
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.aa01f6f8-93b0-4f0b-8191-bde89d903aa4.fc.signal	0.268459	0.408119	0.139374	0.181376	0.201049	0	0	0.110063	0.166165	0.422944	0.404872	0.145481	0.209413	0.608401	0.661359	0.704219	0.771059	0.872349	0.655182	0.805565	0.293406	0	0.124937	0.442025	0.166326	0.731825	0.757159	0.429184	0.220079	0.956084	0.0649315	0.231812	0.356601	0.028294	0.377337	0.700381	1.19374	0.775447	0.943936	0.643045	0.499719	0.71505	0.840713	0.339794	0	0.252759	0.192652
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000053.3.6cb1979d-a688-443a-a34f-9028034c29a9.fc.signal	0.492984	0.689954	0	0	0	0	0	0.505605	0.758678	0	0	0	0	0	0	0.199753	0.273801	0.457709	0.714037	0.691604	0.364725	0.0550528	0.51612	0.0481712	0	0	0	0	0.379196	0.212808	0	0	1.08047	0.777666	0.0292033	0.4623	0.490108	0	0	0	0	0.160532	0.0921197	0.0196184	0.730186	0.788465	0.536404
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.c4a67634-cf89-4945-bb82-26e2fddb3f3f.fc.signal	0	0.114711	0.335445	0.383239	0.174675	0	0	0.169417	0.295605	0.036498	0.006952	0.185255	0.00370733	0	0.123318	0.147825	0.200744	0.02607	0	0	0	0.0356301	0.216389	0	0	0.364358	0.259705	0.0265289	0.148429	0.238524	0.0123795	0	0	0	0.0472068	0.193231	0.033022	0.163375	0.055616	0	0.108628	0.132186	0	0	0	0	0.346205
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000195.3.5458814b-5fa1-4409-81d6-3110fe5029f7.fc.signal	0	0	0	0	0	0.230204	0.543639	0.0048772	0	0	0.951238	1.56808	0.152021	0	0	0	0.86435	0.916471	1.13352	0.533434	0.543498	0.888761	0	0.337036	0.277326	0	0	0	0	0	0.29184	0.419942	0	0	0	0	0.0577762	0.462531	0.121254	0	0	0	0	0	0	0	0.405589
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000239.3.318c4637-d1c5-4ab4-ab79-239ce2440f41.fc.signal	0.146857	0.174054	0.11598	0.0108474	0	0.0525933	0.0887711	0.201028	0.297148	0.297088	0.215279	0.194118	0.253277	0.105534	0.194847	0.344108	0.146291	0.0427703	0.147108	0.0935725	0.0717273	0.101106	0.043243	0.0106887	0	0	0	0.102552	0.482384	0.509739	0.293937	0.214631	0.0821557	0.0247518	0.331974	0.39539	0.15634	0.130011	0.125869	0.286544	0.298564	0.0694519	0.120002	0.281093	0.234086	0.175103	0.533274
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000943.7.b97e43e6-4dfc-4f07-88bb-76ebefe1ddac.fc.signal	0.198393	0.195616	0.626407	0.701241	0.350177	0.0586455	0.192883	0.518473	0.835651	0.328458	0.524208	0.614161	0.295171	0.130027	0.136629	0.262617	0.42462	0.971346	0.677127	0.791777	0.445776	0.425074	0.446573	0.769513	0.111356	0.356099	0.24365	0.413764	0.377984	0.234792	0.0839171	0.186778	0.350347	0.43376	0.731048	0.760822	0.741269	0.178123	0.449985	0.64272	0.39791	0.356909	0.245497	0.451501	0.455765	0.986689	0.260916
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.782837e5-53f4-4f13-8ca3-175155d9e819.fc.signal	0	0	0	0.111656	0.492923	0.21082	0.0038808	0	0.0016194	0.0636271	0.0535382	0	0.11541	0.136295	0.115193	0.174381	0.107941	0.116488	0.127551	0.314472	0.123078	0.0051112	0.0145988	0.0857913	0.11791	0.113196	0.148905	0.197571	0.184202	0.0535881	0	0	0.138096	0.169505	0.0962787	0.34196	0.271615	0.333875	0.404449	0.238181	0.206845	0.295064	0.504654	0.542839	0.145036	0	0.201131
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.50a44db1-655c-4546-8036-e7b247f25f5a.fc.signal	0.167187	0.528892	0.35436	0.30712	0.0562023	0	0	0	0	0.225976	0.074165	0	0.101712	0.136778	0	0	0.362353	0.40897	0.182234	0	0	0	0.320869	0.296854	0	0	0.0336457	0.678268	0.399648	0.112248	0.294374	0.180009	0.116372	0.637172	0.0629009	0.033551	0.415007	0.0620437	0.245935	0.0914501	0	0	0.433197	0.274326	0.0977737	0	0.204508
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001467.1.81f516cc-ec89-43f9-8fca-cec4ecf96cfc.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0.0958672	0.363653	0	0	0	0.0848086	0.298222	0	0	0	0	0	0	0.137634	0.216828	0	0	0.0367456	0.371226	0.0485938	0	0	0	0.264259	0.391478	0.111261	0	0	0	0	0.102505	0.113251	0.202981	0.180747	0	0.529478
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.8e45d3eb-43c4-4932-8fdd-020c9df5cc1a.fc.signal	0	0	0	0	0	0	0	0.0731707	0.459238	0.979013	0.644663	0.414293	0.0724157	0.597024	0.418878	0.392177	0.304964	0.24606	0.801291	0.387815	0	0.222469	0.363874	0.311136	0.943525	0.490832	0.161308	0.0882382	0.349492	0.208087	0.018518	0.656638	0.745996	0.409206	0.391518	0.141137	0.0579028	0.422762	0.0795769	0	0	0.319093	0.478092	1.14108	0.248549	0.0463306	0.430076
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000147.3.31a4c841-3d2e-437c-b7e3-cec67ef766c3.fc.signal	0.222439	0	0.558103	0.399428	0	0	0.567847	0.638942	0.292289	0	0.149835	1.26076	1.21088	0.454502	0.602089	0.0935921	0	0	0	0	0	0	0	0.220326	0.474334	0.710621	1.1155	0.291531	1.13931	0.820271	0.142791	0.282113	0.383405	0.127113	0.160272	0.00203687	0.303832	0.0692535	0	0.446584	0.568211	0.331158	0.0683914	0.242924	0.13713	0.151527	0.467722
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000315.2.cbd9af2b-c3c4-4f68-a646-ded8b3575bf4.fc.signal	0.937043	0.204757	0.495258	0.0662079	0	0	0	0.316527	0.261712	0	0.739497	0.399125	0	0	0	0.031804	0.273381	0.125223	0	0.0070678	0.396715	0.195502	0	0	0	0.672796	0.678085	0.0866771	0.639251	0.545884	0.434285	0.606053	0.21726	0	0.0140227	0.418982	0.19429	0	0	0	0	0	0	0.376777	0.348518	0.622578	0.550499
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.c3b55191-0fbe-42ec-a1e0-0d7c8c410fde.fc.signal	0.467974	0.19483	0.549143	0.482127	0.272829	0.218247	0	0	0.351292	0.320436	0	0	0	0	0	0	0	0	0.140824	0.294337	0.166888	0.765524	0.408193	0.116578	0.0779155	0	0	0.124324	0.329473	0.103029	0.407492	0.264013	0.471991	0.223688	0	0	0	0	0	0.0633781	0.334176	0.103488	0	0	0	0	0.351265
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000177.3.83b0b921-e0bc-4aa4-a2f0-7efee9bf544b.fc.signal	0	0	0.198836	0.771662	0.639117	0	0.211465	0.343667	0.345597	0.506559	0.71013	0.047342	0.596509	0.208305	0	0	0	0	0	0.222507	0.426885	0	0.643851	0.160963	0	0.0520762	0.472322	0.0297372	0	0	0	0	0.132558	0.942057	0.473472	0	0	0	0	0.32666	1.07459	0.208305	0	0	0	0.442142	0.461988
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000734.3.517f2632-e6c4-42fa-8f96-3f8b0c26dc19.fc.signal	0	0	0	0	0	0.127672	1.08204	0.390554	0	0.693466	0.13053	0	0	0	0	0.759696	0.0425234	0.368034	0.462914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.601102	0.943405	0.506842	0.414932	0	0	0	0.259339	1.0729	0.0850108	0	0.535826
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001906.1.165f7781-9b32-4127-9b7e-a3c22e1d8bc5.fc.signal	0.0740791	0.0835414	0.137171	0.0733974	0.0169933	0.152304	0.234529	0.0775432	0	0.0671943	0.0492234	0.129454	0.026623	0.0175976	0.0646763	0.0652431	0.00908498	0.166059	0.085468	0.182848	0.0416262	0.0207341	0.223539	0.174998	0.0983483	0.104087	0.0860553	0.11399	0.26961	0.0949627	0.156674	0.21343	0.23064	0.123374	0.0188986	0.190735	0.168942	0.0808909	0.08986	0.248039	0.356926	0.232531	0.277716	0.182982	0.116234	0.246267	0.510204
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.206f09d2-76dd-4938-b45e-439de4017881.fc.signal	1.17806	0.837643	0.694592	1.18343	1.37178	0.736855	0.642203	0.363956	0.621681	0.874125	0.877772	0.951219	0.74646	0.86098	0.622268	0.596072	1.00692	0.924898	0.949457	0.86174	0.458758	0.256332	0.296508	0.238841	0.526458	0.74113	0.594201	0.550629	0.856901	0.695935	0.527663	0.80337	0.883633	0.561011	0.864866	0.95084	0.64375	0.423838	0.450368	0.58214	0.884303	0.75739	0.494434	0.505323	0.362019	0.409296	0.226556
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.d82f15eb-8d9c-43cf-9741-0ee88b2ded27.fc.signal	0	0.135208	0.642663	0.0396881	0	0	0	0.243116	0.167021	0.171039	0.12639	0	0	0	0	0.0980864	0.0608723	0.153766	0.229965	0.0231504	0.350873	0	0	0.16188	0.216895	0.0565121	0	0	0	0	0.0411605	0.24138	0	0	0	0	0	0	0	0	0	0.00637947	0.459173	0.0804271	0	0	0.283113
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003730.1.57414e10-6fd1-425a-bd2a-eb610647bcb3.fc.signal	0	0.619677	0.510363	0	0	0	0	0	0.76296	2.49896	1.60488	0	0	0	0	0	0	0	0	0	0	0	0	0	0.630991	0.617071	0	0	0.0443239	0.655877	0.233642	0	0.134872	0.947076	0.337386	0	0.285352	0.47035	0	0	0	0	0	0	0	0	0.162066
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000109.3.a2cb3210-5c24-4e50-835f-1201fe42af76.fc.signal	0.0880501	0.349963	0	0	0.134667	0.11249	0.17849	0.567095	0.379949	0.0207963	0.300411	0.968615	0.879001	0.122178	0.366534	0	0.139504	0.418431	1.05863	0.0389919	0.267702	0.454158	0.173601	0.264744	0.200481	0	0	0	0.115736	0.291389	0.358669	0.191614	0.456889	0.267752	0.0545902	0.387063	0.0513267	0.237811	0	0	0.199715	0.118054	0	0	0.128707	0.533662	0.663043
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000094.3.c60747a0-65be-430d-9bf1-640c270b6e6c.fc.signal	0	0	0	0	0	0	1.25201	0.605377	0	0	0	0	0	0	0	0	0.299995	0.902474	0.38809	3.5967	1.14898	0	0	1.0713	1.77265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.641509
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004664.3.3e0c3e5b-0b04-413e-8945-15e328b75c75.fc.signal	0.299896	0.474768	0.55308	1.06245	1.32306	1.22928	0.504914	0.473238	0.610146	0.69079	0.556414	0.962982	0.505132	0.599984	0.38103	0.469071	0.613528	0.976324	0.69797	1.08533	1.53266	1.26932	0.688889	0.533807	1.18649	0.966033	0.209027	0.0977294	0.259219	0.341274	0.700134	0.49998	0.649765	0.878163	0.712616	0.325005	0.629558	1.11973	0.739124	0.833851	0.620769	0.0278702	0.552813	1.70036	1.16911	0.596092	0.270784
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.d5bec9f7-e2d1-494c-bb1b-19e47c2e4764.fc.signal	0	0.304718	0.678104	0.547836	0	0	0	0.213952	0.523695	0.560533	0.695272	0.849776	0	0	0	0	0	0	0	0.0137813	0.415425	0.111587	0.206006	0.736581	0.740357	0.952104	0.0361757	0.116462	0.83544	0.197384	0	0.424107	0.402096	0.990108	1.0682	1.19441	1.16612	1.09126	0.130231	0.368996	0.0764839	0	0	0.463445	0.115766	0	0.302392
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003822.3.92277bf1-d852-4798-9042-40cf7998125a.fc.signal	0.212815	0.140822	0	0	0	0	0	0	0.221517	0.094936	0.247694	0.363893	0.353321	0.308626	0.188293	0.00870247	0.141632	0.358509	0.164903	0.0863848	0.0965183	0.0617084	0	0.138448	0.173575	0	0	0	0.0973094	0.18829	0.0545882	0.314188	0.26031	0.193037	0.282079	0.712975	0.317816	0.0276133	0.153006	0.0768236	0	0	0	0	0.114714	0.23734	0.530699
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.a6c1b511-073a-4c3f-aaa3-66dd1c788117.fc.signal	0	0	0	0	0	0	0	0	0.145893	0.495728	0.137899	0.265805	0.123909	0	0	0	0	0	0	0	0	0.337257	0.411778	0	0.381787	0.507925	0.0208755	0	0	0	0.165669	0.218794	0.216062	0.640423	0.3861	0.0331691	0	0	0	0.121166	0.166384	0.0741431	0.180977	0.142314	0.0964507	0.254093	0.846043
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001014.4.ad84b327-82d2-4d7b-a9a1-d84b21c47553.fc.signal	0.444	0.241794	0.263032	0.247144	0.193676	0.37864	0.252051	0.0384012	0.215048	0.425	0.363475	0.371397	0.636009	0.458206	0.121694	0.0967773	0.414805	0.371559	0.508717	0.184142	0.0296841	0.0904357	0.17952	0.229022	0.295531	0.849431	0.717171	0.515946	0.525501	0.14734	0.0516505	0.129747	0.425608	0.439852	0.712179	0.867348	0.747133	0.333553	0.223191	0.361484	0.323016	0.0320709	0.132583	0.0955821	0.102297	0	0.226158
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.ef4e5ad4-caa2-424f-9bf2-7145353fa420.fc.signal	0.253693	0	0	0	0.063323	0.208198	0.187158	0.0280589	0.0593779	0.178035	0.210613	0.0500489	0	0	0	0.230255	0.342032	0.161142	0.158239	0.544614	0.317135	0.217413	0.0496752	0.144183	0.0648953	0.0443171	0.161767	0.0154805	0	0	0	0	0	0.0935311	0.166945	0.13921	0.113034	0	0	0	0.0331755	0.162407	0.0226421	0	0	0	0.534414
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000084.3.d70df12a-56c6-409a-9efd-6ac48fef39f8.fc.signal	0	0.352644	1.06861	0.455059	0.813243	0.587877	0	0	0	0	0	0	0	0.338894	1.03743	0.14524	0	0	0	0	0	0	0	0	0	0	0	0	0.511799	1.00222	0.209853	0.740049	0.201919	0.797175	0.353371	0	0.261938	0.77234	0.165989	0	0	0	0	0	0	0	0.507331
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.4a84d1a8-94ea-4ca8-9f07-6c2b2d20f0f2.fc.signal	0	0.457713	1.65412	1.94457	0.819561	0.13503	1.30541	0.245062	1.0736	2.63781	0.850711	0.362856	1.3819	0.882271	0	0.396088	0.459102	0.536976	1.70545	0.797988	0	0.409614	1.3444	1.29252	1.36664	0.602329	1.06661	1.32976	0.126028	0	0	0.489447	0.455592	1.6422	0.973763	0.924004	0.623547	0.427651	0.973694	0.933426	2.55942	1.58786	1.08639	1.7331	0.625031	0.62269	0.42906
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000159.3.dff5dbe0-28d6-4c21-adf0-9c1b89baf174.fc.signal	0.442395	0.124268	0.74561	0.0248537	0	0	0	0	0	0	0	0	0	0	0.735669	0.159063	0	0	0	0	0	0	0	0	0	0.685961	0.412571	0.690932	0.735669	0.159063	0	0.382746	0.511986	0	0	0.178946	0.715786	1.21279	1.47123	0	0	0	0.526525	0.244923	0	0	0.601533
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004616.1.bed78e40-f7b3-4ebb-ad62-e7d9c6963ec8.fc.signal	0.925738	0.478424	0.379876	0.231875	0.20689	0.0834176	0.010976	0.21952	0.141956	0.311478	0.635746	0.422834	0.436011	0.431628	0.135357	0.405253	0.0592704	0.0376475	0.501032	1.17065	0.821904	0.238954	0.33582	0.258549	0.365344	0.182622	0.328656	0.968262	0.959889	1.09368	0.288984	0.0453675	0.448327	0.42309	0.344424	0.124503	0.238417	0.45514	0.869402	0.658195	0.327008	0.381835	0.182004	0	0.128917	0.331221	0.565271
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.9ddbde16-a8c7-4357-85a1-25b734b0a68e.fc.signal	0.0665155	0.318074	0.397225	0.230752	0.149047	0.200001	0.28939	0.242476	0.0350692	0.426627	0.143445	0.122696	0.339563	0.301279	0.270932	0.0191152	0	0	0.158933	0.139089	0.00687433	0.176702	0.0493755	0	0.112764	0.226095	0.220229	0.122414	0.42815	0.364137	0.0456642	0.103807	0.315736	0.187934	0.548104	0.217768	0	0	0.0279321	0.232683	0.359499	0.226903	0.0732016	0	0	0	0.31619
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.047c2416-3a22-4cd4-965c-493225f5ed12.fc.signal	0.0203002	0.215943	0.0871721	0	0	0	0	0	0	0.0716894	0.190998	0.150679	0.00297887	0	0	0	0	0	0	0	0	0	0.143322	0.151901	0	0	0	0	0	0.147358	0.220093	0	0	0	0.0789488	0.192099	0.0636548	0.0303958	0.283659	0.0742865	0	0	0	0.101865	0.278483	0.304617	0.649381
